ID,Rank,Rarity_Score,Attributes,Background,Clothes,Earring,Eyes,Fur,Hat,Mouth
3967,1345,242.95824773074148,6,New Punk Blue,None,Diamond Stud,Sad,White,Sea Captain's Hat,Bored Unshaven Cigar
8275,1346,242.92600019820085,6,Army Green,Rainbow Suspenders,None,Closed,Brown,Sushi Chef Headband,Bored Cigar
8893,1347,242.835848371626,6,Yellow,Rainbow Suspenders,None,Bloodshot,Zombie,Fez,Grin Multicolored
3882,1348,242.8247014523575,6,New Punk Blue,Kings Robe,None,Eyepatch,Dark Brown,Commie Hat,Grin
1931,1349,242.8205413332362,7,Gray,Toga,Silver Hoop,Wide Eyed,Blue,Bayc Flipped Brim,Grin Multicolored
3688,1350,242.82015773960273,6,Gray,None,Silver Hoop,Coins,Black,Sea Captain's Hat,Bored Unshaven Bubblegum
6583,1351,242.74558113154905,7,New Punk Blue,Black Holes T,Silver Stud,Bored,Red,Spinner Hat,Grin Multicolored
3592,1352,242.64233968610327,6,Aquamarine,Space Suit,None,3d,Cream,Beanie,Bored Cigar
7135,1353,242.5859824784133,6,Blue,Admirals Coat,None,Bored,Red,Cowboy Hat,Dumbfounded
8175,1354,242.58132733638567,7,Yellow,Sleeveless Logo T,Gold Stud,3d,Dark Brown,Girl's Hair Pink,Bored Cigarette
8669,1355,242.52468414588694,6,Gray,Sailor Shirt,None,Sunglasses,Cheetah,Girl's Hair Short,Bored Pipe
5206,1356,242.24374776105722,6,Purple,None,Silver Hoop,Robot,White,Army Hat,Grin Diamond Grill
1117,1357,242.18559150519366,5,Orange,Lab Coat,None,Bloodshot,Black,None,Bored Kazoo
3427,1358,242.15601223679607,7,Gray,Sailor Shirt,Gold Hoop,Coins,Cheetah,Bayc Flipped Brim,Bored Cigar
6382,1359,242.11932285692336,5,Aquamarine,None,None,Coins,White,Party Hat 2,Bored Bubblegum
1530,1360,242.0542987563535,6,New Punk Blue,Sailor Shirt,None,Laser Eyes,Pink,Fez,Bored
5544,1361,242.05304521720288,6,New Punk Blue,Admirals Coat,None,Sad,Black,Army Hat,Bored Cigarette
2523,1362,241.9816124630847,6,Yellow,Striped Tee,None,Sunglasses,Noise,Prussian Helmet,Small Grin
2996,1363,241.98005954490299,6,Aquamarine,Vietnam Jacket,None,Wide Eyed,Cheetah,Laurel Wreath,Bored
8525,1364,241.8986106319792,6,Purple,Vietnam Jacket,None,Sad,White,Bayc Hat Black,Bored Unshaven Pipe
6160,1365,241.89819490886052,7,Orange,Sailor Shirt,Cross,Sleepy,Dmt,Fisherman's Hat,Rage
6997,1366,241.87329413684722,6,Blue,Bandolier,None,Bored,Zombie,Party Hat 2,Small Grin
2990,1367,241.8597950757436,7,New Punk Blue,Striped Tee,Cross,Bored,Robot,Bunny Ears,Phoneme Oh
9149,1368,241.83108406257963,6,Army Green,None,Gold Hoop,Blindfold,Black,Seaman's Hat,Bored Kazoo
3611,1369,241.6914080072097,6,Yellow,Leather Punk Jacket,None,Sleepy,Zombie,Bandana Blue,Bored Unshaven
6402,1370,241.55237841801122,7,Army Green,Tie Dye,Diamond Stud,Coins,Golden Brown,Faux Hawk,Bored Unshaven
463,1371,241.5508454738578,5,Aquamarine,None,None,Laser Eyes,Zombie,Halo,Bored Cigarette
4965,1372,241.4761872350901,6,Army Green,Stunt Jacket,None,Holographic,Cheetah,Baby's Bonnet,Dumbfounded
4031,1373,241.43735958119956,7,Yellow,Stunt Jacket,Gold Stud,Eyepatch,Robot,Vietnam Era Helmet,Small Grin
3399,1374,241.39802736780715,6,Army Green,Kings Robe,None,Wide Eyed,Gray,Bowler,Bored Unshaven
8866,1375,241.38113665985233,6,Army Green,Leather Punk Jacket,None,Closed,Brown,Laurel Wreath,Bored
7665,1376,241.32174436846873,7,Army Green,Toga,Silver Hoop,3d,Gray,Police Motorcycle Helmet,Tongue Out
2641,1377,241.3085111360997,7,Purple,Leather Jacket,Silver Stud,Closed,Black,Laurel Wreath,Bored Unshaven
2403,1378,241.30609220122324,5,New Punk Blue,None,None,Scumbag,Trippy,Bayc Flipped Brim,Bored Unshaven
5774,1379,241.2203259078453,6,Gray,Leather Punk Jacket,Cross,Sunglasses,Tan,None,Tongue Out
8842,1380,241.19942676928628,6,Army Green,None,Silver Stud,Bored,Tan,Bowler,Bored Unshaven Bubblegum
674,1381,241.18206426885783,6,Army Green,Admirals Coat,Silver Stud,Wide Eyed,Blue,None,Dumbfounded
2326,1382,241.1801985871554,6,Aquamarine,Service,Cross,Scumbag,Brown,None,Phoneme  ooo
1391,1383,241.16233926703066,6,New Punk Blue,Wool Turtleneck,None,Coins,Brown,King's Crown,Phoneme Vuh
7934,1384,241.1445034947339,6,Army Green,Bayc T Red,None,Scumbag,Black,Faux Hawk,Jovial
7574,1385,241.03277297749258,6,Army Green,Caveman Pelt,None,Eyepatch,Brown,Spinner Hat,Bored Pipe
6071,1386,241.01446822418418,7,New Punk Blue,Admirals Coat,Gold Hoop,Closed,Dark Brown,Seaman's Hat,Bored
5828,1387,240.94773458522653,6,Gray,Kings Robe,None,3d,Tan,Short Mohawk,Bored Cigarette
5222,1388,240.94345521581286,6,Orange,Black Holes T,None,Bored,Brown,Trippy Captain's Hat,Grin
9721,1389,240.91134098851012,7,Gray,Bone Necklace,Silver Hoop,Coins,Death Bot,Bayc Hat Red,Bored
4153,1390,240.8638864842586,6,Purple,Leather Punk Jacket,None,Bloodshot,Brown,Laurel Wreath,Bored Unshaven
9617,1391,240.85357818693916,6,Blue,Leather Jacket,None,Sad,Golden Brown,Bandana Blue,Rage
3032,1392,240.8320457469912,6,Yellow,Blue Dress,None,Zombie,Tan,Fez,Tongue Out
6080,1393,240.73934894280882,7,Blue,Puffy Vest,Silver Stud,Bored,Golden Brown,Sushi Chef Headband,Bored Unshaven Pipe
8935,1394,240.68243993171217,7,Blue,Bandolier,Silver Hoop,Bloodshot,Cream,Irish Boho,Bored Cigar
2643,1395,240.68239683067603,6,Purple,Stunt Jacket,None,Bloodshot,Brown,Irish Boho,Grin Gold Grill
6860,1396,240.61050163470898,7,Army Green,Guayabera,Silver Hoop,Cyborg,Tan,Irish Boho,Dumbfounded
5296,1397,240.58098013660867,6,Aquamarine,Puffy Vest,None,Scumbag,Black,King's Crown,Bored
9595,1398,240.51981136581944,6,Gray,Hip Hop,None,Sad,Dark Brown,Prussian Helmet,Discomfort
2470,1399,240.41559350873203,7,New Punk Blue,Lumberjack Shirt,Silver Stud,Wide Eyed,Tan,Seaman's Hat,Grin Gold Grill
7885,1400,240.38747909911487,6,Aquamarine,Bayc T Red,None,Wide Eyed,Death Bot,Commie Hat,Tongue Out
8601,1401,240.28260340208558,7,Yellow,Sleeveless Logo T,Silver Stud,Blindfold,Black,Seaman's Hat,Bored Pipe
4240,1402,240.2823321419216,5,Army Green,Sleeveless Logo T,None,Coins,Zombie,None,Bored Unshaven Pipe
2764,1403,240.27570785738845,6,Yellow,Space Suit,Silver Hoop,3d,Golden Brown,None,Grin Multicolored
1616,1404,240.26129863977934,6,Aquamarine,Bandolier,None,Sunglasses,Dark Brown,Commie Hat,Bored Unshaven Pipe
1283,1405,240.22812701678805,6,Yellow,Leather Jacket,None,Coins,Dmt,Stuntman Helmet,Tongue Out
6626,1406,240.10014032996776,5,Blue,None,None,Closed,Noise,Sea Captain's Hat,Grin Gold Grill
1202,1407,240.05902734050667,6,Purple,Puffy Vest,None,Cyborg,Brown,Bunny Ears,Jovial
7401,1408,239.91732661152952,6,Purple,Tweed Suit,None,Bored,Death Bot,Sushi Chef Headband,Phoneme L
7297,1409,239.89316315794966,7,Yellow,Lab Coat,Silver Hoop,Sleepy,Blue,Cowboy Hat,Bored Bubblegum
6900,1410,239.66420303989347,6,Orange,Tweed Suit,None,Angry,Dark Brown,Bunny Ears,Bored Pipe
1951,1411,239.6283519446372,5,Aquamarine,None,None,Crazy,Zombie,Cowboy Hat,Bored Kazoo
2885,1412,239.5207159671976,6,Gray,Pimp Coat,None,Bloodshot,Blue,Cowboy Hat,Phoneme Oh
8019,1413,239.5202660013928,6,Orange,Bayc T Black,None,Bored,White,Irish Boho,Bored Unshaven Cigar
3755,1414,239.44321801597425,6,Blue,Work Vest,None,Sad,Golden Brown,King's Crown,Grin
5747,1415,239.440696833779,6,Yellow,Leather Jacket,None,Bored,Brown,Ww2 Pilot Helm,Bored Pipe
4331,1416,239.43322996626438,6,Gray,Rainbow Suspenders,None,Wide Eyed,Brown,Fisherman's Hat,Bored Unshaven Pipe
405,1417,239.405272599463,6,Orange,Black T,None,Heart,Robot,Bandana Blue,Bored Unshaven Cigarette
9068,1418,239.39075180644855,7,Aquamarine,Leather Jacket,Gold Stud,Eyepatch,White,Girl's Hair Pink,Bored
2152,1419,239.33778547264538,7,Army Green,Leather Punk Jacket,Silver Stud,Wide Eyed,Death Bot,Girl's Hair Short,Bored Unshaven
352,1420,239.31127466453202,7,Yellow,Caveman Pelt,Gold Hoop,Eyepatch,Brown,Girl's Hair Short,Phoneme  ooo
1619,1421,239.2602627696459,6,Yellow,Admirals Coat,None,Bloodshot,Dark Brown,Sea Captain's Hat,Dumbfounded
2387,1422,239.201356273798,6,Orange,Navy Striped Tee,None,Crazy,Red,Beanie,Bored Kazoo
8058,1423,239.09025031000306,7,Blue,Hawaiian,Diamond Stud,Zombie,Black,Fisherman's Hat,Bored Pipe
7020,1424,239.0376700308821,6,Blue,Tweed Suit,None,Coins,Gray,Faux Hawk,Phoneme Oh
6881,1425,239.02476173043001,6,Aquamarine,Bayc T Black,None,Sunglasses,Dark Brown,Beanie,Grin Diamond Grill
1240,1426,238.9953191021656,7,Yellow,Lumberjack Shirt,Gold Stud,Sunglasses,Black,Bayc Hat Black,Bored Pipe
4541,1427,238.9267807635551,6,Gray,Biker Vest,None,Coins,Tan,Girl's Hair Short,Bored Bubblegum
8958,1428,238.9213921222165,6,Yellow,Guayabera,None,Bloodshot,Tan,Bayc Flipped Brim,Bored Party Horn
1008,1429,238.83678644322174,6,Yellow,Biker Vest,None,Bored,Gray,Army Hat,Grin Diamond Grill
1719,1430,238.67031440930322,6,Blue,Bone Tee,None,Scumbag,Cheetah,Party Hat 2,Bored Unshaven Cigarette
8331,1431,238.65041290993494,7,Orange,Black Holes T,Silver Stud,Bloodshot,Dark Brown,Laurel Wreath,Bored Unshaven
1781,1432,238.634593054425,5,Army Green,None,None,Scumbag,Zombie,King's Crown,Grin
5926,1433,238.62074936741416,6,Orange,Pimp Coat,None,Bloodshot,Black,Bayc Flipped Brim,Phoneme  ooo
4774,1434,238.60042361485316,7,Orange,Stunt Jacket,Silver Stud,X Eyes,Brown,Commie Hat,Bored Pipe
1532,1435,238.58953437708976,6,Aquamarine,Hip Hop,None,Sleepy,Blue,Commie Hat,Bored Cigar
3201,1436,238.5882102650597,7,Yellow,Tuxedo Tee,Silver Hoop,Cyborg,Tan,Seaman's Hat,Phoneme  ooo
466,1437,238.58784021653332,5,Purple,Hip Hop,None,Cyborg,Black,None,Phoneme Oh
6255,1438,238.5578775564487,7,Purple,Work Vest,Diamond Stud,3d,Cream,Prussian Helmet,Bored Cigarette
8099,1439,238.54070875491445,6,Blue,Lumberjack Shirt,None,X Eyes,Cheetah,Cowboy Hat,Grin Multicolored
7982,1440,238.47531825799848,7,Army Green,Kings Robe,Gold Hoop,Bloodshot,Brown,Sea Captain's Hat,Bored
6144,1441,238.4242137845372,7,Blue,Vietnam Jacket,Silver Hoop,Bloodshot,Black,Bandana Blue,Small Grin
5452,1442,238.41689058199967,5,Yellow,None,None,Laser Eyes,Robot,Sea Captain's Hat,Bored
8422,1443,238.40459156598814,6,Purple,None,Diamond Stud,Holographic,Noise,Bayc Flipped Brim,Bored
9173,1444,238.40296621412944,6,New Punk Blue,Caveman Pelt,None,Sad,Golden Brown,Cowboy Hat,Bored Unshaven Cigar
3914,1445,238.27379819208016,5,Gray,None,None,Blindfold,Black,Vietnam Era Helmet,Grin Diamond Grill
2508,1446,238.2207913907241,6,Yellow,Sleeveless Logo T,None,Blindfold,Gray,Girl's Hair Pink,Bored
1969,1447,238.19860639639288,7,Purple,Lab Coat,Gold Hoop,Angry,Dark Brown,Beanie,Grin Multicolored
1860,1448,238.1096145398759,5,Army Green,None,None,Eyepatch,Cream,Trippy Captain's Hat,Dumbfounded
7530,1449,238.0664929907286,6,New Punk Blue,Guayabera,None,Angry,Black,Ww2 Pilot Helm,Phoneme Wah
11,1450,238.0351299038877,6,Gray,Smoking Jacket,None,Bloodshot,Dark Brown,Laurel Wreath,Bored Unshaven Cigarette
3289,1451,238.01872518264418,6,Purple,Bone Tee,None,Eyepatch,Dark Brown,Horns,Bored Unshaven Cigar
2827,1452,238.0165657500254,6,Purple,Kings Robe,None,Bored,Dark Brown,Sea Captain's Hat,Jovial
5922,1453,237.9620696743163,5,Blue,Navy Striped Tee,None,Bored,Blue,None,Bored Unshaven Kazoo
6087,1454,237.94758981733105,6,Army Green,Wool Turtleneck,None,Bored,Blue,Laurel Wreath,Dumbfounded
2882,1455,237.94195833611897,6,Purple,Hip Hop,None,X Eyes,Pink,Bunny Ears,Small Grin
5990,1456,237.94085744201945,6,Army Green,Hawaiian,None,Sleepy,Cream,Army Hat,Grin Diamond Grill
4461,1457,237.93737769913892,7,Gray,Cowboy Shirt,Silver Stud,X Eyes,Golden Brown,Bayc Hat Black,Phoneme Vuh
2597,1458,237.9301681714298,6,Army Green,Navy Striped Tee,None,Zombie,White,Ww2 Pilot Helm,Discomfort
6637,1459,237.83950898820572,7,Orange,Bone Necklace,Silver Hoop,Hypnotized,Robot,Bayc Flipped Brim,Rage
9687,1460,237.78337489021436,5,Yellow,Admirals Coat,None,Wide Eyed,Black,None,Rage
1884,1461,237.74811663061922,5,Aquamarine,Service,None,Sleepy,Trippy,None,Bored Unshaven
1176,1462,237.6490861120998,6,Orange,Striped Tee,None,Wide Eyed,Tan,Sea Captain's Hat,Bored Kazoo
4763,1463,237.63800286271956,6,Purple,Blue Dress,None,Bored,Tan,Bowler,Phoneme Wah
306,1464,237.54704627970764,6,Blue,Hawaiian,Gold Hoop,Wide Eyed,Golden Brown,None,Bored Kazoo
5568,1465,237.5446184110154,6,Aquamarine,Smoking Jacket,None,Sleepy,Tan,Bowler,Bored Party Horn
4563,1466,237.49978528766965,7,Army Green,Bandolier,Silver Hoop,3d,Golden Brown,Girl's Hair Pink,Bored Unshaven Cigarette
7611,1467,237.44108967539734,5,Aquamarine,Work Vest,None,Heart,Death Bot,None,Bored Bubblegum
2174,1468,237.39956901749727,6,Aquamarine,Toga,None,Coins,Golden Brown,Party Hat 2,Tongue Out
6153,1469,237.35577536547208,6,Purple,Pimp Coat,None,Bloodshot,Dark Brown,Army Hat,Discomfort
6285,1470,237.30892284954393,6,Yellow,Tweed Suit,None,Angry,White,Police Motorcycle Helmet,Phoneme Vuh
781,1471,237.30630606994615,7,Yellow,Striped Tee,Silver Hoop,Bored,Red,Fez,Bored Kazoo
6048,1472,237.29825864737074,5,Yellow,None,None,X Eyes,Golden Brown,Safari,Grin Gold Grill
7787,1473,237.22985194623405,7,Army Green,Space Suit,Gold Hoop,Scumbag,Tan,Army Hat,Bored Cigarette
8567,1474,237.06906855603415,5,Blue,None,None,Wide Eyed,Gray,Vietnam Era Helmet,Bored Kazoo
9637,1475,237.02938464806152,7,Army Green,Tuxedo Tee,Diamond Stud,3d,Tan,Seaman's Hat,Bored Pipe
9349,1476,237.01027537306126,6,Army Green,Lab Coat,None,Bored,Gray,Party Hat 2,Small Grin
1835,1477,237.00925435943265,6,Army Green,None,Silver Stud,Bored,Noise,Spinner Hat,Bored Bubblegum
5639,1478,236.9511527643085,6,Yellow,Caveman Pelt,None,Angry,Golden Brown,Ww2 Pilot Helm,Rage
7807,1479,236.94723259798718,5,Orange,Pimp Coat,None,Heart,Noise,None,Bored
6768,1480,236.93488953589568,7,Blue,Tuxedo Tee,Silver Stud,Sleepy,Robot,Bayc Hat Red,Jovial
8090,1481,236.93480644201574,6,Yellow,Sailor Shirt,None,Sleepy,Cheetah,Prussian Helmet,Bored Pipe
6709,1482,236.91095515155723,5,Aquamarine,Space Suit,None,Holographic,Gray,None,Rage
2231,1483,236.90969584695813,6,Yellow,Lab Coat,None,Closed,Cheetah,Short Mohawk,Grin Multicolored
4503,1484,236.90821846543855,7,New Punk Blue,Puffy Vest,Silver Hoop,Closed,Golden Brown,Safari,Grin Multicolored
257,1485,236.82163889934523,6,Yellow,Sleeveless T,None,Bloodshot,Tan,Trippy Captain's Hat,Bored
8781,1486,236.81502741902617,6,New Punk Blue,Admirals Coat,None,Coins,Black,Beanie,Bored Unshaven Cigarette
3180,1487,236.77461149365558,6,New Punk Blue,Bandolier,None,Holographic,Brown,Bayc Hat Red,Bored Unshaven
3897,1488,236.67250506993275,5,Aquamarine,Puffy Vest,None,Laser Eyes,Tan,None,Grin
1238,1489,236.63909956046834,7,Army Green,Work Vest,Gold Stud,X Eyes,White,Commie Hat,Discomfort
9933,1490,236.5877927539865,6,New Punk Blue,Prom Dress,None,Blindfold,White,Cowboy Hat,Small Grin
2355,1491,236.53877949794122,6,Orange,Bayc T Black,None,Bored,Gray,Girl's Hair Short,Grin Multicolored
1779,1492,236.53575172919543,7,Yellow,Lumberjack Shirt,Diamond Stud,Sunglasses,Dmt,Beanie,Phoneme  ooo
8494,1493,236.4739800690672,6,Gray,Leather Punk Jacket,None,Coins,White,Stuntman Helmet,Tongue Out
8690,1494,236.45675519036448,6,Aquamarine,Lumberjack Shirt,Gold Hoop,Sad,Brown,None,Grin Diamond Grill
5151,1495,236.42190906178638,6,Purple,Tuxedo Tee,None,X Eyes,Dark Brown,King's Crown,Bored
3585,1496,236.4145817372172,5,Gray,None,None,Angry,Blue,Trippy Captain's Hat,Dumbfounded
5205,1497,236.38365030391944,6,New Punk Blue,Work Vest,None,Heart,Golden Brown,Bayc Hat Red,Tongue Out
3418,1498,236.37076284279377,6,Orange,Lumberjack Shirt,None,Closed,Robot,Bandana Blue,Bored Cigarette
9215,1499,236.3541949967048,6,Blue,Prom Dress,None,Sunglasses,Black,Bayc Flipped Brim,Discomfort
9214,1500,236.3344344537128,7,Yellow,Wool Turtleneck,Diamond Stud,Hypnotized,Tan,Commie Hat,Phoneme Oh
6932,1501,236.26687538171657,6,Orange,Sleeveless T,None,3d,Dark Brown,Bayc Hat Black,Bored Party Horn
2809,1502,236.25610623399515,7,New Punk Blue,Leather Jacket,Gold Stud,3d,Zombie,Party Hat 2,Bored
2711,1503,236.16239304913447,6,Army Green,Bayc T Red,None,Sleepy,Cheetah,Horns,Bored Pipe
8209,1504,236.09105038776892,6,New Punk Blue,Service,Silver Stud,Crazy,Black,None,Bored Unshaven Cigar
3504,1505,236.0735904961795,7,Purple,Sailor Shirt,Gold Stud,Bored,Golden Brown,Stuntman Helmet,Bored Cigar
9181,1506,236.01787040648264,6,Army Green,Lab Coat,Diamond Stud,Robot,Noise,None,Bored Cigarette
3416,1507,236.01142443062892,7,Army Green,Vietnam Jacket,Gold Stud,Coins,Red,Party Hat 2,Dumbfounded
8367,1508,235.99856948810415,6,Army Green,Sleeveless T,None,Hypnotized,Red,Prussian Helmet,Phoneme L
2292,1509,235.9905089445779,7,Aquamarine,Prison Jumpsuit,Gold Hoop,Wide Eyed,Pink,Bayc Hat Red,Small Grin
9947,1510,235.92215157762132,7,Purple,Sleeveless Logo T,Silver Stud,3d,Red,Girl's Hair Pink,Bored
9248,1511,235.8148717762858,7,Aquamarine,Bandolier,Silver Stud,Sad,Black,Seaman's Hat,Bored Unshaven Pipe
6267,1512,235.7631697073581,5,Blue,None,None,Sad,Trippy,Safari,Bored Cigarette
3127,1513,235.695814761828,6,Yellow,Leather Punk Jacket,None,Blindfold,Noise,Army Hat,Bored Unshaven Cigarette
1258,1514,235.64891220492416,5,Army Green,Lab Coat,None,Bored,Dark Brown,None,Bored Kazoo
184,1515,235.63532583917342,6,Gray,Rainbow Suspenders,None,X Eyes,White,Prussian Helmet,Bored Unshaven
556,1516,235.56998791915618,6,Yellow,Hawaiian,None,Sad,Gray,Irish Boho,Bored Unshaven Cigar
289,1517,235.52786287547812,6,Aquamarine,Caveman Pelt,None,X Eyes,Black,Prussian Helmet,Small Grin
3266,1518,235.51173124105102,6,New Punk Blue,Sleeveless T,None,Crazy,Dark Brown,S&m Hat,Grin Gold Grill
2663,1519,235.4367520551617,6,Blue,Prison Jumpsuit,None,Laser Eyes,Golden Brown,Beanie,Bored Unshaven
2948,1520,235.41630462080047,6,Yellow,Blue Dress,None,Eyepatch,Robot,Vietnam Era Helmet,Bored Unshaven
650,1521,235.41176828120877,4,New Punk Blue,None,None,3d,Red,None,Bored Kazoo
5862,1522,235.34774555200738,6,Purple,Black Holes T,None,Bloodshot,Blue,Laurel Wreath,Bored
8918,1523,235.28938618433867,6,Orange,Striped Tee,None,Bloodshot,Tan,Bayc Hat Black,Grin Diamond Grill
4975,1524,235.26461924342394,6,New Punk Blue,Toga,None,Heart,Dark Brown,S&m Hat,Bored Unshaven Pipe
4217,1525,235.16237800988966,6,Gray,Bone Tee,None,Cyborg,Golden Brown,Sea Captain's Hat,Phoneme L
9279,1526,235.12194421512012,7,Yellow,Kings Robe,Gold Hoop,Bored,Black,Commie Hat,Bored Unshaven
3729,1527,235.0964231051688,7,New Punk Blue,Cowboy Shirt,Gold Stud,X Eyes,Tan,Bunny Ears,Bored Unshaven
5927,1528,235.09117922372067,7,Army Green,Sailor Shirt,Silver Hoop,Wide Eyed,Brown,King's Crown,Dumbfounded
7597,1529,235.0863295049787,6,Yellow,Prom Dress,None,Scumbag,White,Beanie,Phoneme L
4087,1530,235.05733429753406,7,Yellow,Black Holes T,Gold Stud,Scumbag,Robot,Baby's Bonnet,Bored Unshaven
1195,1531,235.04330493789945,6,Gray,Sleeveless T,None,Sleepy,Dmt,Beanie,Bored Unshaven Cigar
8323,1532,234.8812838106165,6,Aquamarine,Sleeveless T,None,Bloodshot,Cream,Cowboy Hat,Grin Diamond Grill
5173,1533,234.85890980710735,5,Blue,Tweed Suit,None,Bloodshot,Trippy,None,Bored
7236,1534,234.8320192094537,7,Purple,Black Holes T,Cross,Coins,Tan,Safari,Bored Cigarette
5572,1535,234.81188899847874,7,Blue,Prison Jumpsuit,Silver Stud,Bored,Golden Brown,Bowler,Grin Gold Grill
5852,1536,234.78601904973158,6,Blue,Hawaiian,None,Coins,Pink,Army Hat,Bored Party Horn
8482,1537,234.77696757894356,6,Blue,Black T,None,Wide Eyed,Dark Brown,Trippy Captain's Hat,Grin
9377,1538,234.7748149341416,5,Purple,None,None,Angry,Pink,Trippy Captain's Hat,Dumbfounded
1466,1539,234.77170810585162,6,Aquamarine,Bayc T Red,None,Angry,Tan,Fisherman's Hat,Bored Bubblegum
5225,1540,234.7013496706007,7,Gray,Stunt Jacket,Silver Stud,Sad,Black,Bayc Hat Red,Phoneme Oh
8429,1541,234.69975141512492,6,Aquamarine,Black Holes T,None,Coins,Pink,King's Crown,Bored
6406,1542,234.62153042284953,6,Aquamarine,Stunt Jacket,None,Angry,Blue,Beanie,Bored Unshaven Cigar
6011,1543,234.61756132001625,6,Blue,Space Suit,None,Zombie,Death Bot,Army Hat,Bored
2222,1544,234.60829520610434,7,New Punk Blue,Leather Jacket,Gold Stud,Wide Eyed,White,Seaman's Hat,Bored Cigar
2674,1545,234.50392560140503,6,Orange,Hawaiian,None,Sad,Pink,Bunny Ears,Bored Unshaven Pipe
501,1546,234.5009681500566,6,Blue,Smoking Jacket,None,Hypnotized,Gray,Cowboy Hat,Bored Bubblegum
7714,1547,234.41627801343924,6,New Punk Blue,Hawaiian,None,Scumbag,Zombie,Fisherman's Hat,Bored Cigar
6962,1548,234.37937938564136,7,Yellow,Sleeveless Logo T,Gold Hoop,Sad,Dark Brown,Bayc Flipped Brim,Phoneme Wah
5070,1549,234.33366671738344,6,Aquamarine,None,Silver Hoop,Robot,Red,Trippy Captain's Hat,Bored
3584,1550,234.33243612596183,6,Blue,Wool Turtleneck,None,Sunglasses,Dark Brown,Beanie,Grin Diamond Grill
4776,1551,234.27888628144746,7,Orange,Lab Coat,Cross,Sunglasses,Brown,Irish Boho,Bored
899,1552,234.2674016367003,6,Gray,Bayc T Red,None,3d,Gray,Faux Hawk,Small Grin
5992,1553,234.1559694387685,7,Gray,Lumberjack Shirt,Gold Hoop,Bored,Dmt,Bunny Ears,Discomfort
3997,1554,234.13900388139487,6,Blue,Kings Robe,None,Wide Eyed,Blue,Beanie,Dumbfounded
712,1555,234.05504111690286,6,Army Green,Prison Jumpsuit,None,Scumbag,Red,Prussian Helmet,Phoneme  ooo
2190,1556,234.02067861961157,7,Aquamarine,Prison Jumpsuit,Silver Stud,Cyborg,Black,Beanie,Discomfort
8821,1557,233.99256407076803,6,Army Green,Black Holes T,None,Angry,White,Party Hat 1,Phoneme Oh
3726,1558,233.9115794587307,6,Aquamarine,Space Suit,None,X Eyes,Golden Brown,Horns,Jovial
3150,1559,233.8951679883943,7,Gray,Stunt Jacket,Silver Hoop,Holographic,Dark Brown,Horns,Phoneme  ooo
3407,1560,233.89207162898856,6,Army Green,Bandolier,None,Sad,Golden Brown,Seaman's Hat,Bored Unshaven Cigar
2614,1561,233.8421695457086,6,Blue,Leather Punk Jacket,None,Sunglasses,Tan,Faux Hawk,Phoneme  ooo
