ID,Name,Rank,Rarity_Score,Attributes,Background,Body,Cloth,Eyes,Head,Mouth
386,TezLynx #386,710,147.1141618965675,6,RoyalPurple,ZombieLynx,Naked,HeartGlass,Pirate,ZombieMouth
2910,TezLynx #2910,711,147.10739991746112,6,CarnationPink,Brown_Green_Eye,HoodieGreen,HalfframePurple,BlueBeanie,Rose
1882,TezLynx #1882,712,146.9792461534656,6,CrimsonRed,Brown_Blue_Eye,PrisonSuit,3DGlass,GreenBeanie,Bubblegum
2299,TezLynx #2299,713,146.9374519716348,6,BlueSky,CyborgBlue,HoodieBlue,HalfframeOrange,Fez,WoodenPipe
348,TezLynx #348,714,146.9178352991172,6,Inchworm,Green_Green_Eye,Army,SkiGogglesGreen,PurplePunk,Snarling
3289,TezLynx #3289,715,146.9137612641347,6,SunGlow,Blue_Blue_Eye,PrisonSuit,Sunglass,UncleSam,WoodenPipe
1954,TezLynx #1954,716,146.839541367259,5,BlackCurrant,ZombieLynx,PoloGreen,,CustodianHelmet,ZombieMouth
2694,TezLynx #2694,717,146.76100827014727,6,BlackCurrant,CyborgGreen,PoloBlack,ReadingGlassBlue,WildWest,WoodenPipe
251,TezLynx #251,718,146.7536583132264,5,RoyalPurple,CyborgBlue,Army,HeartGlass,,Angry
106,TezLynx #106,719,146.75025311303278,6,ElectricViolet,CosmicLynx,TankTopOrange,Sunglass,BlueBeanie,Pizza
373,TezLynx #373,720,146.71176384487083,6,OliveGreen,CyborgBlue,PoloGreen,HalfframeGreen,Ushanka,Smile
443,TezLynx #443,721,146.7042236578037,6,BoyBlue,CyborgGreen,TeeCoverallWhite,ReadingGlassBlue,Tricorne,Cigar
21,TezLynx #21,722,146.66719398782462,6,VioletBlue,Brown_Blue_Eye,HoodieBlue,SkiGogglesGreen,UncleSam,Angry
2951,TezLynx #2951,723,146.63809453542387,6,BlackCurrant,CosmicLynx,TankTopOrange,SkiGogglesPurple,PurpleBeanie,Pizza
2828,TezLynx #2828,724,146.54184792056017,6,TerraGold,Brown_Red_Eye,TeeGrey,HalfframeOrange,Bycocket,Smile
3098,TezLynx #3098,725,146.5365142304054,6,BlueSky,Blue_Red_Eye,HoodieBlue,PinkShades,GreenMohawk,Joint
37,TezLynx #37,726,146.43072036174564,6,BlackCurrant,CyborgGreen,LabCoat,SkiGogglesRed,WildWest,SmokingPipe
2186,TezLynx #2186,727,146.42821097045325,6,Jet,Blue_Green_Eye,Monk,ReadingGlassBlue,PropHat,Angry
1865,TezLynx #1865,728,146.39628934483096,6,OliveGreen,CyborgBlue,LabCoat,SkiGogglesPurple,PropHat,Angry
306,TezLynx #306,729,146.374336992046,6,Bittersweet,Green_Green_Eye,PoloBlack,SkiGogglesGreen,BlueMohawk,Rose
2846,TezLynx #2846,730,146.3596873472277,6,SeaGreen,CosmicLynx,SlevelessTeeGreen,ReadingGlassBlue,CustodianHelmet,Playful
1952,TezLynx #1952,731,146.33211441592084,6,TerraGold,LavaLynx,PoloGreen,Sunglass,Fez,Angry
347,TezLynx #347,732,146.28886929470644,6,Jet,ZombieLynx,PoloBlue,HalfframePurple,TopHat,ZombieMouth
431,TezLynx #431,733,146.2661454607331,6,RoyalPurple,Blue_Green_Eye,Naked,PinkShades,UncleSam,Snarling
40,TezLynx #40,734,146.2324118662415,6,Tangerine,CosmicLynx,Naked,SkiGogglesGreen,CustodianHelmet,Angry
2380,TezLynx #2380,735,146.13973642177024,5,ElectricViolet,Green_Red_Eye,MrJ,SkiGogglesRed,,Cuban
2196,TezLynx #2196,736,146.10304150115812,6,Bittersweet,Green_Blue_Eye,HoodieRed,HalfframePurple,Bycocket,Playful
2486,TezLynx #2486,737,145.96724398529247,6,BoyBlue,Green_Green_Eye,VestGreen,ReadingGlassGrey,Bycocket,Smile
2088,TezLynx #2088,738,145.909004114615,5,QuickSilver,ZombieLynx,Army,SkiGogglesGreen,,ZombieMouth
2326,TezLynx #2326,739,145.85569050083217,6,TerraGold,CosmicLynx,HoodieRed,SkiGogglesRed,PilotCap,Playful
2078,TezLynx #2078,740,145.82103796578113,6,ElectricViolet,Brown_Red_Eye,VestGreen,HalfframeOrange,BrownBeanie,Joint
28,TezLynx #28,741,145.69928654908597,6,CarnationPink,Brown_Green_Eye,TeeBlue,StarFrame,UncleSam,Cigar
2383,TezLynx #2383,742,145.6919615055255,6,BlueSaphire,CyborgBlue,PoloRed,AviatorGrey,PropHat,Cigar
2725,TezLynx #2725,743,145.62839211201242,6,VioletBlue,ZombieLynx,TeeCoverallWhite,HalfframeGreen,PoliceCap,ZombieMouth
236,TezLynx #236,744,145.59326718789316,6,SunGlow,CyborgBlue,TeeCoverallWhite,AviatorPurple,Fez,Bubblegum
3056,TezLynx #3056,745,145.50095025514682,6,TerraGold,Blue_Green_Eye,PrisonSuit,RoundGlass,BrownBeanie,Joint
2199,TezLynx #2199,746,145.35376226685568,6,BlueSaphire,ZombieLynx,Suit,ReadingGlassGrey,PropHat,ZombieMouth
185,TezLynx #185,747,145.32177447037913,5,Inchworm,LavaLynx,VestBrown,,Sombrero,Fish
290,TezLynx #290,748,145.26522272120167,6,QuickSilver,Brown_Green_Eye,HoodieGreen,3DGlass,PurplePunk,WoodenPipe
2513,TezLynx #2513,749,145.25139720990424,6,CrimsonRed,CyborgBlue,PoloBlack,RoundGlass,TopHat,Bubblegum
436,TezLynx #436,750,145.16975659443577,6,Tangerine,Green_Red_Eye,VestGreen,HalfframeOrange,Bycocket,Pizza
561,TezLynx #561,751,145.0995767849218,6,MadderLake,Blue_Red_Eye,HoodieRed,3DGlass,Sombrero,Smile
3252,TezLynx #3252,752,145.08774369326528,6,MadderLake,Brown_Blue_Eye,TeeBlue,Sunglass,PurplePunk,Rose
1918,TezLynx #1918,753,145.076206812054,6,SunGlow,CyborgBlue,TeeBlue,HalfframeGreen,BlueBeanie,Playful
2648,TezLynx #2648,754,145.00426543719735,6,TerraGold,CyborgGreen,PoloBlack,HalfframeGreen,PropHat,Snarling
545,TezLynx #545,755,144.8452548974609,5,SeaGreen,Green_Green_Eye,Jersey,,RedPunk,SmokingPipe
555,TezLynx #555,756,144.82067289421016,6,BlueSaphire,CosmicLynx,TeeGrey,ReadingGlassBlue,GreenBeanie,Pizza
2789,TezLynx #2789,757,144.76624458124715,6,RoyalPurple,Brown_Red_Eye,HoodieGreen,AviatorGrey,RedPunk,Rose
2133,TezLynx #2133,758,144.71650207572952,6,TerraGold,CyborgBlue,PoloBlue,ReadingGlassGrey,GreenPunk,SmokingPipe
9,TezLynx #9,759,144.63907917603504,6,Maize,Green_Green_Eye,HoodieRed,HalfframePurple,ElfHat,Joint
3068,TezLynx #3068,760,144.47281564158374,6,CarnationPink,CyborgGreen,PoloGreen,AviatorPurple,BlueMohawk,Cuban
2203,TezLynx #2203,761,144.41948804015223,6,MadderLake,Blue_Red_Eye,TeeCoverallYellow,HeartGlass,WildWest,Joint
3082,TezLynx #3082,762,144.4055254289232,6,Maize,Green_Red_Eye,TeeCoverallYellow,StarFrame,CowboyHat,Rose
2174,TezLynx #2174,763,144.36928380931946,6,MadderLake,Blue_Blue_Eye,HoodieBlue,ReadingGlassGrey,UncleSam,Smile
249,TezLynx #249,764,144.33467177752934,5,BlackCurrant,Blue_Red_Eye,Jersey,,StrippedBeanie,SmokingPipe
1873,TezLynx #1873,765,144.31990684994145,6,BlueSaphire,LavaLynx,HoodieRed,ReadingGlassBlue,Fez,Playful
227,TezLynx #227,766,144.2343156525109,6,BlueSky,Green_Red_Eye,Monk,Sunglass,PilotCap,WoodenPipe
240,TezLynx #240,767,144.23049726262371,6,Maize,Green_Blue_Eye,Monk,RoundGlass,Fez,Pizza
2431,TezLynx #2431,768,144.21313836040412,6,Bittersweet,Blue_Green_Eye,VestBrown,3DGlass,Sombrero,Cuban
1911,TezLynx #1911,769,144.139093189457,6,Jet,LavaLynx,PoloGreen,HalfframePurple,CustodianHelmet,Smile
540,TezLynx #540,770,143.91384901686615,6,Inchworm,ZombieLynx,TeeCoverallYellow,ReadingGlassGrey,WildWest,ZombieMouth
2713,TezLynx #2713,771,143.91061392899027,6,MadderLake,Blue_Green_Eye,Sailor,PinkShades,Tricorne,Cuban
1933,TezLynx #1933,772,143.74620285832427,6,Inchworm,ZombieLynx,PrisonSuit,SkiGogglesRed,PropHat,ZombieMouth
197,TezLynx #197,773,143.68494064387835,6,SeaGreen,CyborgBlue,SlevelessTeePurple,SkiGogglesRed,Pirate,Pizza
2825,TezLynx #2825,774,143.6764679135494,6,BoyBlue,Brown_Red_Eye,TankTopYellow,RoundGlass,GreenBeanie,Fish
121,TezLynx #121,775,143.63263948742207,6,Bittersweet,Blue_Red_Eye,Army,PinkShades,Sombrero,SmokingPipe
2735,TezLynx #2735,776,143.61633745827612,6,Bittersweet,Green_Blue_Eye,SlevelessTeePurple,SkiGogglesRed,Bycocket,SmokingPipe
3301,TezLynx #3301,777,143.58501011580816,6,BlueSky,CosmicLynx,VestBrown,AviatorPurple,BrownBeanie,Cigar
2995,TezLynx #2995,778,143.56250706926588,6,SunGlow,ZombieLynx,HoodieBlue,RoundGlass,PilotCap,ZombieMouth
553,TezLynx #553,779,143.4994802646171,6,ElectricViolet,Blue_Blue_Eye,Sailor,HalfframeOrange,Tricorne,Pizza
2503,TezLynx #2503,780,143.47877160810398,6,SeaGreen,CosmicLynx,PoloGreen,SkiGogglesGreen,RedPunk,Smile
3232,TezLynx #3232,781,143.4678545631992,6,SunGlow,Green_Green_Eye,TankTopOrange,PinkShades,CowboyHat,Joint
337,TezLynx #337,782,143.4571648209112,6,RoyalPurple,Green_Red_Eye,SlevelessTeeGreen,HalfframeOrange,UncleSam,Cuban
401,TezLynx #401,783,143.38187891891812,6,Bittersweet,Blue_Red_Eye,SlevelessTeePurple,RoundGlass,Bycocket,Bubblegum
2386,TezLynx #2386,784,143.3717929595531,6,BlackCurrant,CosmicLynx,SlevelessTeeRed,Sunglass,BlueMohawk,Snarling
2284,TezLynx #2284,785,143.27741803475027,6,Maize,Green_Green_Eye,PoloRed,AviatorPurple,Bycocket,Cuban
3230,TezLynx #3230,786,143.25313141130414,6,OliveGreen,Brown_Red_Eye,Monk,StarFrame,BrownBeanie,WoodenPipe
508,TezLynx #508,787,143.2439638398489,6,OliveGreen,ZombieLynx,LabCoat,StarFrame,PurplePunk,ZombieMouth
2376,TezLynx #2376,788,143.2408855045049,6,MadderLake,Blue_Blue_Eye,HoodieGreen,RoundGlass,PurplePunk,Fish
1901,TezLynx #1901,789,143.1765250204597,6,CarnationPink,Blue_Blue_Eye,PrisonSuit,HalfframePurple,BlueMohawk,Joint
362,TezLynx #362,790,143.13723273962242,6,Jet,Green_Red_Eye,TankTopOrange,ReadingGlassGrey,Bycocket,Snarling
2287,TezLynx #2287,791,142.99573425993978,6,TerraGold,Brown_Green_Eye,VestBrown,SkiGogglesPurple,UncleSam,Smile
2569,TezLynx #2569,792,142.97037802347026,6,Inchworm,CyborgGreen,VestGreen,HalfframeOrange,CustodianHelmet,Playful
2269,TezLynx #2269,793,142.94425855132158,6,CarnationPink,Blue_Green_Eye,PrisonSuit,SkiGogglesPurple,Bycocket,Playful
2749,TezLynx #2749,794,142.925334784592,6,BoyBlue,Green_Red_Eye,TeeBlue,SkiGogglesGreen,Bycocket,SmokingPipe
441,TezLynx #441,795,142.8359730672606,6,Jet,CyborgGreen,PoloRed,HeartGlass,WildWest,Pizza
369,TezLynx #369,796,142.82302042360925,6,MadderLake,Green_Green_Eye,Monk,ReadingGlassBlue,Fez,Playful
2631,TezLynx #2631,797,142.81904512597518,6,Maize,Blue_Green_Eye,Monk,AviatorGrey,BlueBeanie,Bubblegum
2220,TezLynx #2220,798,142.7454712896131,6,SunGlow,CosmicLynx,Tux,AviatorPurple,PilotCap,Playful
2028,TezLynx #2028,799,142.62783900927474,6,Maize,Green_Blue_Eye,PoloRed,SkiGogglesGreen,TopHat,Joint
2476,TezLynx #2476,800,142.60818172071265,6,TerraGold,Green_Red_Eye,SlevelessTeePurple,HalfframeOrange,Bycocket,Snarling
2865,TezLynx #2865,801,142.53559346602032,6,BoyBlue,ZombieLynx,PoloBlue,PinkShades,SeaCapt,ZombieMouth
448,TezLynx #448,802,142.51818713693544,6,VioletBlue,LavaLynx,PoloBlack,AviatorPurple,PropHat,Snarling
2805,TezLynx #2805,803,142.4348155572067,6,QuickSilver,CyborgBlue,VestGreen,Sunglass,GreenMohawk,Smile
3324,TezLynx #3324,804,142.39003160924392,6,RoyalPurple,Brown_Blue_Eye,LabCoat,Sunglass,Sombrero,Joint
2633,TezLynx #2633,805,142.3562237916456,6,VioletBlue,ZombieLynx,PoloBlack,HeartGlass,AsianHat,ZombieMouth
2822,TezLynx #2822,806,142.32529229586504,6,RoyalPurple,ZombieLynx,PrisonSuit,ReadingGlassBlue,RedPunk,ZombieMouth
378,TezLynx #378,807,142.30493297283866,6,ElectricViolet,CyborgGreen,SlevelessTeeRed,RoundGlass,WildWest,Cuban
3205,TezLynx #3205,808,142.28207678185439,6,OliveGreen,CyborgGreen,PoloBlack,PinkShades,Fez,WoodenPipe
2507,TezLynx #2507,809,142.269196634394,6,BlueSky,CosmicLynx,TeeCoverallYellow,HalfframePurple,BlueMohawk,Smile
2437,TezLynx #2437,810,142.21646534708805,6,TerraGold,CyborgGreen,VestGreen,SkiGogglesGreen,PoliceCap,Pizza
458,TezLynx #458,811,142.15393051349326,6,BlueSky,CyborgGreen,LabCoat,AviatorPurple,BlueMohawk,SmokingPipe
2799,TezLynx #2799,812,142.0632077071529,6,SunGlow,Green_Blue_Eye,TeeGrey,HalfframeGreen,Tricorne,Cigar
2512,TezLynx #2512,813,142.0045547907119,6,SunGlow,ZombieLynx,Tux,Sunglass,PurplePunk,ZombieMouth
174,TezLynx #174,814,142.00225486643373,6,CarnationPink,ZombieLynx,PrisonSuit,HalfframePurple,PurpleBeanie,ZombieMouth
2466,TezLynx #2466,815,141.98471389765595,6,Bittersweet,ZombieLynx,SlevelessTeeGreen,ReadingGlassBlue,BrownBeanie,ZombieMouth
2905,TezLynx #2905,816,141.93530045085168,6,CrimsonRed,CyborgGreen,SlevelessTeePurple,RoundGlass,ElfHat,Bubblegum
2572,TezLynx #2572,817,141.91822647532675,6,RoyalPurple,CyborgBlue,HoodieRed,SkiGogglesPurple,BlueMohawk,Smile
2542,TezLynx #2542,818,141.91408143897675,6,Tangerine,Green_Red_Eye,Naked,HalfframeOrange,UncleSam,Snarling
3096,TezLynx #3096,819,141.69136370177625,6,Tangerine,CyborgGreen,TankTopOrange,SkiGogglesPurple,Pirate,Smile
2594,TezLynx #2594,820,141.6806495953964,6,Maize,LavaLynx,SlevelessTeeGreen,ReadingGlassGrey,Sombrero,Joint
2682,TezLynx #2682,821,141.66138257207626,6,TerraGold,ZombieLynx,HoodieBlue,HalfframeOrange,PilotCap,ZombieMouth
2716,TezLynx #2716,822,141.6048181896565,6,ElectricViolet,Brown_Green_Eye,Monk,RoundGlass,ElfHat,Pizza
96,TezLynx #96,823,141.5890673513198,6,ElectricViolet,Blue_Green_Eye,TeeCoverallWhite,PinkShades,Bycocket,Cuban
2042,TezLynx #2042,824,141.51081115982103,6,SunGlow,CyborgBlue,Naked,PinkShades,ElfHat,Angry
598,TezLynx #598,825,141.5051364132444,6,Tangerine,Brown_Red_Eye,Suit,ReadingGlassGrey,RedPunk,Joint
118,TezLynx #118,826,141.38613802252004,5,OliveGreen,Blue_Green_Eye,Monk,,WildWest,Bubblegum
2353,TezLynx #2353,827,141.37279151364078,6,Jet,LavaLynx,Sailor,HeartGlass,PilotCap,WoodenPipe
260,TezLynx #260,828,141.3392131215956,6,CrimsonRed,LavaLynx,Sailor,HalfframePurple,StrippedBeanie,Smile
2510,TezLynx #2510,829,141.30506374901395,6,MadderLake,Brown_Red_Eye,TeeBlue,SkiGogglesRed,Bycocket,Snarling
312,TezLynx #312,830,141.29930631951444,6,CarnationPink,Brown_Blue_Eye,Monk,Sunglass,GreenPunk,Angry
252,TezLynx #252,831,141.2887985738689,6,SunGlow,ZombieLynx,LabCoat,HeartGlass,RedMohawk,ZombieMouth
3155,TezLynx #3155,832,141.28445394752777,5,BlueSky,LavaLynx,Army,SkiGogglesPurple,,WoodenPipe
2893,TezLynx #2893,833,141.26518741271,6,RoyalPurple,CyborgBlue,VestBrown,HalfframeGreen,Ushanka,Bubblegum
2873,TezLynx #2873,834,141.24706286031693,6,BlueSky,CosmicLynx,TankTopYellow,HalfframeGreen,BlueBeanie,Smile
543,TezLynx #543,835,141.18961413404762,6,ElectricViolet,ZombieLynx,Tux,SkiGogglesPurple,BlueBeanie,ZombieMouth
535,TezLynx #535,836,141.18676171904826,6,BoyBlue,Brown_Red_Eye,TankTopYellow,SkiGogglesRed,Bycocket,Pizza
518,TezLynx #518,837,141.14732397354723,6,ElectricViolet,ZombieLynx,Tux,RoundGlass,BrownBeanie,ZombieMouth
2845,TezLynx #2845,838,141.14030455971113,5,OliveGreen,Green_Green_Eye,TeeBlue,,TopHat,Rose
1944,TezLynx #1944,839,141.10905983785142,6,TerraGold,Brown_Red_Eye,Suit,HalfframeOrange,GreenPunk,Joint
2546,TezLynx #2546,840,141.04359806944092,6,CrimsonRed,CosmicLynx,SlevelessTeePurple,ReadingGlassBlue,GreenBeanie,WoodenPipe
1875,TezLynx #1875,841,140.86369365229874,6,Bittersweet,ZombieLynx,SlevelessTeePurple,SkiGogglesPurple,Ushanka,ZombieMouth
2333,TezLynx #2333,842,140.8571616410854,6,BlackCurrant,CyborgBlue,TankTopOrange,PinkShades,BlueMohawk,WoodenPipe
477,TezLynx #477,843,140.8496981963223,6,Bittersweet,CosmicLynx,PrisonSuit,RoundGlass,Fez,Smile
2338,TezLynx #2338,844,140.79779520270475,6,BoyBlue,Green_Blue_Eye,Sailor,SkiGogglesPurple,PropHat,Smile
344,TezLynx #344,845,140.782591158027,6,Bittersweet,Blue_Red_Eye,TeeCoverallWhite,HeartGlass,UncleSam,WoodenPipe
2876,TezLynx #2876,846,140.77724155568475,6,Jet,CosmicLynx,Tux,PinkShades,BrownBeanie,WoodenPipe
2118,TezLynx #2118,847,140.7458461637178,6,SunGlow,CyborgGreen,PrisonSuit,SkiGogglesGreen,CustodianHelmet,Pizza
364,TezLynx #364,848,140.61207945388537,6,ElectricViolet,Brown_Green_Eye,TeeCoverallYellow,ReadingGlassGrey,UncleSam,SmokingPipe
3158,TezLynx #3158,849,140.56512227497785,6,CrimsonRed,CosmicLynx,TeeBlue,SkiGogglesRed,GreenBeanie,Pizza
2087,TezLynx #2087,850,140.52796718175583,6,Maize,Brown_Green_Eye,Monk,StarFrame,Ushanka,Pizza
237,TezLynx #237,851,140.45117475807774,5,SunGlow,Blue_Red_Eye,LabCoat,,Bycocket,Cigar
2705,TezLynx #2705,852,140.42370168750946,6,BoyBlue,CyborgGreen,PoloBlack,ReadingGlassGrey,Ushanka,WoodenPipe
3188,TezLynx #3188,853,140.37542078782994,6,CrimsonRed,Blue_Blue_Eye,PoloRed,AviatorGrey,Tricorne,Cuban
2041,TezLynx #2041,854,140.37041831232648,6,BoyBlue,ZombieLynx,TeeCoverallYellow,AviatorPurple,CowboyHat,ZombieMouth
2129,TezLynx #2129,855,140.34177390066364,6,SunGlow,CyborgGreen,TeeCoverallYellow,ReadingGlassGrey,Fez,WoodenPipe
1975,TezLynx #1975,856,140.2353212064294,6,ElectricViolet,CyborgBlue,TeeCoverallWhite,SkiGogglesRed,Pirate,WoodenPipe
2434,TezLynx #2434,857,140.22272576831972,5,TerraGold,CosmicLynx,Tux,,CustodianHelmet,Snarling
309,TezLynx #309,858,140.222383491107,6,CrimsonRed,Green_Blue_Eye,TeeCoverallYellow,HeartGlass,AsianHat,Joint
1895,TezLynx #1895,859,140.19860273617687,6,SeaGreen,CyborgGreen,PoloGreen,HalfframePurple,BlueMohawk,Smile
2745,TezLynx #2745,860,140.12456892630635,6,OliveGreen,ZombieLynx,Naked,HalfframePurple,PurplePunk,ZombieMouth
429,TezLynx #429,861,140.11585104586788,6,QuickSilver,Blue_Blue_Eye,Monk,ReadingGlassGrey,PurplePunk,Playful
2316,TezLynx #2316,862,140.09476817209324,6,SeaGreen,CosmicLynx,SlevelessTeeGreen,HeartGlass,BrownBeanie,Smile
297,TezLynx #297,863,140.08834678867083,6,Maize,Brown_Blue_Eye,Naked,HalfframeOrange,UncleSam,Cuban
2861,TezLynx #2861,864,140.06647429796115,6,CrimsonRed,ZombieLynx,VestGreen,SkiGogglesPurple,Chef,ZombieMouth
78,TezLynx #78,865,140.06209952244265,6,ElectricViolet,LavaLynx,Sailor,AviatorGrey,PilotCap,Snarling
2126,TezLynx #2126,866,140.00699975397563,6,BoyBlue,Green_Red_Eye,TankTopYellow,SkiGogglesRed,Bycocket,Angry
430,TezLynx #430,867,139.9907463182335,6,RoyalPurple,ZombieLynx,SlevelessTeePurple,ReadingGlassBlue,GreenBeanie,ZombieMouth
2724,TezLynx #2724,868,139.90515768665077,6,OliveGreen,CosmicLynx,Suit,StarFrame,PilotCap,Bubblegum
2748,TezLynx #2748,869,139.90153972986303,6,BlueSaphire,Blue_Green_Eye,Monk,HeartGlass,Sombrero,Bubblegum
3003,TezLynx #3003,870,139.90094357727108,6,OliveGreen,Brown_Blue_Eye,Monk,RoundGlass,GreenPunk,Cuban
395,TezLynx #395,871,139.753117883344,6,Bittersweet,CyborgBlue,TeeCoverallYellow,HeartGlass,Fez,Cigar
2140,TezLynx #2140,872,139.7272030669409,6,TerraGold,ZombieLynx,TeeBlue,SkiGogglesGreen,PurplePunk,ZombieMouth
2295,TezLynx #2295,873,139.7037273831074,6,BlackCurrant,CyborgGreen,SlevelessTeeGreen,HeartGlass,Pirate,Pizza
2072,TezLynx #2072,874,139.60729450975936,6,Inchworm,ZombieLynx,VestBrown,StarFrame,BlueBeanie,ZombieMouth
579,TezLynx #579,875,139.5366448330966,6,SeaGreen,Brown_Red_Eye,TankTopYellow,3DGlass,AsianHat,Smile
1876,TezLynx #1876,876,139.5184491479886,6,ElectricViolet,Blue_Red_Eye,HoodieGreen,ReadingGlassBlue,AsianHat,Rose
2882,TezLynx #2882,877,139.49487467596455,6,Bittersweet,CyborgGreen,PoloBlack,HalfframeGreen,ElfHat,Smile
2628,TezLynx #2628,878,139.4374795250906,6,SeaGreen,CyborgGreen,LabCoat,RoundGlass,PoliceCap,WoodenPipe
3214,TezLynx #3214,879,139.40606219080115,6,QuickSilver,CyborgGreen,Tux,Sunglass,Ushanka,Bubblegum
2935,TezLynx #2935,880,139.40459928800277,6,VioletBlue,LavaLynx,TeeBlue,Sunglass,BrownBeanie,Snarling
190,TezLynx #190,881,139.4033784659144,6,OliveGreen,LavaLynx,HoodieRed,HalfframeGreen,Pirate,Angry
2945,TezLynx #2945,882,139.38566498072583,6,BoyBlue,Brown_Red_Eye,Naked,Sunglass,Tricorne,Cuban
3159,TezLynx #3159,883,139.33874184192769,6,Tangerine,CyborgGreen,VestBrown,ReadingGlassGrey,CustodianHelmet,WoodenPipe
447,TezLynx #447,884,139.2146953054483,6,ElectricViolet,ZombieLynx,LabCoat,ReadingGlassGrey,SeaCapt,ZombieMouth
2139,TezLynx #2139,885,139.21420849158017,6,TerraGold,CyborgGreen,PoloBlack,ReadingGlassGrey,RedPunk,Smile
224,TezLynx #224,886,139.1563463852851,6,BoyBlue,Green_Blue_Eye,PoloRed,RoundGlass,Tricorne,Bubblegum
2840,TezLynx #2840,887,139.14245807457291,5,VioletBlue,Green_Blue_Eye,PrisonSuit,,ElfHat,Joint
2404,TezLynx #2404,888,139.1194052521257,6,RoyalPurple,CosmicLynx,Naked,StarFrame,SeaCapt,Playful
1919,TezLynx #1919,889,139.04893123667753,6,QuickSilver,ZombieLynx,Naked,ReadingGlassBlue,SeaCapt,ZombieMouth
2093,TezLynx #2093,890,139.02894328302253,6,OliveGreen,CyborgGreen,Tux,HalfframePurple,PoliceCap,Pizza
287,TezLynx #287,891,138.98957939139316,6,OliveGreen,Brown_Blue_Eye,PoloGreen,SkiGogglesRed,Tricorne,Snarling
189,TezLynx #189,892,138.97296479254135,6,RoyalPurple,CosmicLynx,Suit,RoundGlass,PilotCap,WoodenPipe
2673,TezLynx #2673,893,138.96850425564253,6,SeaGreen,Brown_Blue_Eye,SlevelessTeePurple,HalfframeOrange,GreenPunk,Joint
2954,TezLynx #2954,894,138.96196206246668,6,BlueSaphire,CyborgGreen,SlevelessTeeRed,ReadingGlassGrey,CowboyHat,Bubblegum
2494,TezLynx #2494,895,138.93432594225803,5,BoyBlue,Brown_Blue_Eye,Suit,,GreenBeanie,Fish
2680,TezLynx #2680,896,138.8899815303076,6,RoyalPurple,Brown_Green_Eye,HoodieGreen,AviatorGrey,Bycocket,Playful
2322,TezLynx #2322,897,138.8451979965595,6,ElectricViolet,Green_Red_Eye,PoloBlue,HalfframePurple,Tricorne,Angry
2787,TezLynx #2787,898,138.80851093582666,6,SunGlow,Brown_Blue_Eye,TeeCoverallYellow,SkiGogglesGreen,Bycocket,Cigar
2589,TezLynx #2589,899,138.80068373570467,6,RoyalPurple,Blue_Green_Eye,HoodieBlue,AviatorGrey,Tricorne,Smile
394,TezLynx #394,900,138.6974911201295,6,Jet,CyborgBlue,SlevelessTeePurple,RoundGlass,ElfHat,Snarling
3048,TezLynx #3048,901,138.6463520924678,6,RoyalPurple,Blue_Green_Eye,Sailor,Sunglass,PilotCap,Pizza
2991,TezLynx #2991,902,138.584156279965,6,BlueSaphire,Green_Green_Eye,TankTopYellow,SkiGogglesPurple,UncleSam,Smile
2132,TezLynx #2132,903,138.5086072035334,6,TerraGold,Brown_Red_Eye,TeeCoverallYellow,Sunglass,RedMohawk,Joint
2022,TezLynx #2022,904,138.46751397441693,5,BoyBlue,Blue_Red_Eye,TankTopOrange,,CowboyHat,Joint
2209,TezLynx #2209,905,138.43586233242377,6,BoyBlue,ZombieLynx,PoloBlack,RoundGlass,RedMohawk,ZombieMouth
524,TezLynx #524,906,138.38085027179025,5,CrimsonRed,ZombieLynx,LabCoat,,GreenMohawk,ZombieMouth
531,TezLynx #531,907,138.3110941877502,6,BlueSky,LavaLynx,VestGreen,HalfframeOrange,ElfHat,Playful
2582,TezLynx #2582,908,138.2137917844777,6,CarnationPink,CosmicLynx,Tux,AviatorPurple,SeaCapt,Pizza
341,TezLynx #341,909,138.19007758977207,6,Jet,CyborgGreen,HoodieRed,AviatorGrey,PurpleBeanie,WoodenPipe
300,TezLynx #300,910,138.1087476125773,6,Jet,LavaLynx,Suit,ReadingGlassBlue,WildWest,Bubblegum
2934,TezLynx #2934,911,138.09989058825198,6,BoyBlue,CyborgBlue,SlevelessTeePurple,ReadingGlassGrey,AsianHat,Bubblegum
3063,TezLynx #3063,912,138.09484345415447,6,RoyalPurple,CyborgBlue,TeeGrey,PinkShades,RedMohawk,WoodenPipe
2051,TezLynx #2051,913,138.06368594395815,6,BlackCurrant,Green_Green_Eye,HoodieRed,SkiGogglesGreen,StrippedBeanie,Joint
2147,TezLynx #2147,914,137.96236906736996,6,Maize,Blue_Green_Eye,TeeCoverallWhite,HalfframeOrange,UncleSam,Snarling
13,TezLynx #13,915,137.95270274562958,6,VioletBlue,ZombieLynx,HoodieGreen,RoundGlass,TopHat,ZombieMouth
2585,TezLynx #2585,916,137.94062332331387,5,BlueSaphire,Brown_Green_Eye,Monk,,ElfHat,Pizza
2467,TezLynx #2467,917,137.93513122686107,6,CarnationPink,ZombieLynx,TankTopYellow,HalfframeGreen,GreenPunk,ZombieMouth
2625,TezLynx #2625,918,137.83575412989288,5,Jet,CyborgBlue,TankTopYellow,ReadingGlassGrey,,Fish
419,TezLynx #419,919,137.814792133492,6,Inchworm,CyborgBlue,LabCoat,SkiGogglesPurple,SeaCapt,Playful
