ID,Name,Rank,Rarity_Score,Attributes,Background,Beak Color,Chest,Clothes,Eye,Feathers,Glasses,Hat,Holding In Beak,Holding In Foot,One of One
9491,Parrotz #9491,939,145.60768963129274,10,Checker Tunnel,Light Green,Bamboo Necklace,Hoodie,Basic,Purple,Deal With It Glasses,Disco Hair,Knife,Telescope,
7605,Parrotz #7605,940,145.6041685071494,10,Disco Lights,White,Pharaoh Necklace,Military Jacket,Confused,Green,Rayban Sunglasses,Backwards Hat,Knife,Telescope,
1506,Parrotz #1506,941,145.58104691444208,10,Palm Road,Orange,Tie,Picasso Shirt,Sleepy,Black,Heart Sunglasses,Vizor,Nose Ring,Dice,
460,Parrotz #460,942,145.56331062677506,10,Rome,White over Black,Diamond Necklace,Hoodie,Sleepy,Dark Blue,Steampunk Glasses,Space Helmet,Lollipop Candy,Saber,
6658,Parrotz #6658,943,145.56069157156287,10,Snow,Orange,Diamond Necklace,SleevlessShirt,Red Glow,Cyan Blue,Rayban Sunglasses,Backwards Hat,Nose Ring,Telescope,
202,Parrotz #202,944,145.5598831803061,10,Glitch,Black,Diamond Necklace,Tuxido,Surprised,Purple,Monocle,Mortar Board,Knife,Map,
7182,Parrotz #7182,945,145.55111986540328,10,Sequence,Orange,Gemstone Necklace,SleevlessShirt,Basic,Orange,Rayban Sunglasses,Top Hat,Cigar,Cash,
3613,Parrotz #3613,946,145.53362923184153,10,Disco Lights,White,Yoda Necklace,Leather Biker Jacket,Basic,Yellow,Eye Patch,Crown,Lollipop Candy,Cash,
9987,Parrotz #9987,947,145.50528442644986,10,Snow,Black,Bowtie,HawaianShirt,Red Glow,White,Steampunk Glasses,Turban,Pipe,Map,
2077,Parrotz #2077,948,145.46061260169202,10,Starbursts,White,Yoda Necklace,HawaianShirt,Surprised,Cyan Blue,Eye Patch,Space Helmet,Whistle,Map,
3048,Parrotz #3048,949,145.45070974341405,10,Sequence,Light Green,Pharaoh Necklace,Tuxido,Demonic,Cyan Blue,Heart Sunglasses,Trapper Hat,Lollipop Candy,Saber,
4022,Parrotz #4022,950,145.42409331464344,10,Matrix,White over Black,Pharaoh Necklace,Hoodie,Confused,Red,Monocle,Crown,Lollipop Candy,Indiana Jones Whip,
4026,Parrotz #4026,951,145.35702170838974,10,Matrix,Red,Yoda Necklace,Picasso Shirt,Sleepy,White,Deal With It Glasses,Newsboy,Pipe,Indiana Jones Whip,
4167,Parrotz #4167,952,145.35402887710427,10,Pyramid Palm Sun,Black,Tie,Tuxido,Red Glow,Blue,Rayban Sunglasses,Beret,Pizza,Golden Cobra Cane,
9673,Parrotz #9673,953,145.3231243082883,10,Checker Tunnel,Orange,Bamboo Necklace,HawaianShirt,Surprised,Cyan Blue,Heart Sunglasses,Cowboy Hat,Knife,Axe Hammer,
726,Parrotz #726,954,145.25868786030762,10,Sequence,Red,Diamond Necklace,Hoodie,Red Glow,Green,Deal With It Glasses,Boat Captain,Pipe,Axe Hammer,
8955,Parrotz #8955,955,145.25414615455585,10,Wave,White,Diamond Necklace,Tuxido,Hypnotised,Blue,Rayban Sunglasses,Space Helmet,Lollipop Candy,Magic Lamp,
8806,Parrotz #8806,956,145.2352784116834,10,Storm,White over Black,Bamboo Necklace,HawaianShirt,Hypnotised,Blue,Steampunk Glasses,Viking Hat,Lollipop Candy,Telescope,
2473,Parrotz #2473,957,145.22228221842678,10,80s Retro Palm,Black,Diamond Necklace,Hoodie,Angry,White,Rayban Sunglasses,Space Helmet,Nose Ring,Indiana Jones Whip,
1659,Parrotz #1659,958,145.2207529019853,10,Checker Tunnel,Black,Tie,Picasso Shirt,Red Glow,Black,Monocle,Party Hat,Lollipop Candy,Telescope,
6524,Parrotz #6524,959,145.17286935605597,10,Sun Palm Beach,Light Green,Bamboo Necklace,Hoodie,Hypnotised,Purple,Neon Party Glasses,Ruffled Feathers,Lollipop Candy,Magic Lamp,
2033,Parrotz #2033,960,145.0969534258017,10,Sequence,Red,Pharaoh Necklace,SleevlessShirt,Basic,Purple,Neon Party Glasses,Cowboy Hat,Cigar,Golden Cobra Cane,
1500,Parrotz #1500,961,144.98543705196388,10,Disco Lights,Black,Pharaoh Necklace,Picasso Shirt,Confused,White,Deal With It Glasses,Beret,Whistle,Indiana Jones Whip,
903,Parrotz #903,962,144.98268153731857,10,Bills,White,Gold Chain,SleevlessShirt,Surprised,Cyan Blue,Rayban Sunglasses,Boater,Pipe,Golden Cobra Cane,
13,Parrotz #13,963,144.96266837225005,10,Checker Tunnel,White,Pharaoh Necklace,SleevlessShirt,Red Glow,Green,Heart Sunglasses,Viking Hat,Knife,Axe Hammer,
1371,Parrotz #1371,964,144.95611763422602,10,Storm,Light Green,Titanic Movie Necklace,SleevlessShirt,Surprised,Orange,Heart Sunglasses,Disco Hair,Gold Token,Golden Cobra Cane,
4184,Parrotz #4184,965,144.9291964708861,10,Rome,Red,Pharaoh Necklace,SleevlessShirt,Confused,Purple,Heart Sunglasses,Trapper Hat,Cigar,Saber,
203,Parrotz #203,966,144.91092743458236,10,Sun Palm Beach,Light Green,Tie,Picasso Shirt,Confused,Green,Neon Party Glasses,Boat Captain,Pizza,Golden Cobra Cane,
7247,Parrotz #7247,967,144.89643563050035,10,Sequence,Black,Gemstone Necklace,SleevlessShirt,Surprised,Yellow,Heart Sunglasses,Top Hat,Pipe,Telescope,
656,Parrotz #656,968,144.7615571466079,10,Red Lasers,White,Pharaoh Necklace,Tuxido,Surprised,Orange,Neon Party Glasses,Boat Captain,Pizza,Golden Cobra Cane,
172,Parrotz #172,969,144.6915168312176,10,Sequence,White over Black,Gemstone Necklace,Tuxido,Surprised,Purple,Monocle,Ruffled Feathers,Whistle,Saber,
8693,Parrotz #8693,970,144.65006076201612,10,Red Lasers,White,Diamond Necklace,Hoodie,Angry,Red,Neon Party Glasses,Backwards Hat,Pipe,Thanos Gauntlet,
7729,Parrotz #7729,971,144.6359161318121,10,Palm Road,Red,Bamboo Necklace,Leather Biker Jacket,Sleepy,Purple,Heart Sunglasses,Straw Hat,Pipe,Axe Hammer,
2870,Parrotz #2870,972,144.53805327057034,10,Red Lasers,Black,Pharaoh Necklace,SleevlessShirt,Red Glow,Black,Heart Sunglasses,Cowboy Hat,Cigar,Cash,
942,Parrotz #942,973,144.52588328579122,10,Boom,Orange,Bamboo Necklace,HawaianShirt,Surprised,Dark Blue,Eye Patch,Backwards Hat,Gold Token,Telescope,
3532,Parrotz #3532,974,144.48005635730294,10,Equations,White,Gemstone Necklace,SleevlessShirt,Confused,White,Eye Patch,Beret,Joint,Telescope,
9687,Parrotz #9687,975,144.4497277101429,10,Checker Tunnel,Black,Gemstone Necklace,Tuxido,Confused,Black,Neon Party Glasses,Disco Hair,Nose Ring,Thanos Gauntlet,
844,Parrotz #844,976,144.44653554876913,10,Matrix,White,Gold Chain,Picasso Shirt,Basic,Yellow,Eye Patch,Crown,Nose Ring,Golden Cobra Cane,
6666,Parrotz #6666,977,144.40518526703522,10,Pyramid Palm Sun,White over Black,Titanic Movie Necklace,Picasso Shirt,Hypnotised,Blue,Monocle,Boater,Nose Ring,Cash,
8682,Parrotz #8682,978,144.39294770846826,10,Energy,Orange,Bowtie,Tuxido,Confused,Green,Heart Sunglasses,Halo,Pizza,Magic Lamp,
9729,Parrotz #9729,979,144.3529491912374,10,Checker Tunnel,White,Diamond Necklace,Military Jacket,Surprised,Orange,Monocle,Viking Hat,Gold Token,Saber,
8899,Parrotz #8899,980,144.34796674737672,10,Palm Road,White,Titanic Movie Necklace,SleevlessShirt,Demonic,White,Deal With It Glasses,Crown,Knife,Thanos Gauntlet,
5931,Parrotz #5931,981,144.33491087154985,10,Disco Lights,White over Black,Bowtie,Military Jacket,Surprised,Cyan Blue,Monocle,Mortar Board,Nose Ring,Telescope,
9533,Parrotz #9533,982,144.31824698273445,10,Rome,White,Pharaoh Necklace,SleevlessShirt,Sleepy,Cyan Blue,Deal With It Glasses,Trapper Hat,Whistle,Thanos Gauntlet,
9566,Parrotz #9566,983,144.26066012390567,10,Rome,White,Yoda Necklace,Tuxido,Demonic,White,Deal With It Glasses,Vizor,Gold Token,Axe Hammer,
8481,Parrotz #8481,984,144.1992367319807,10,Snow,Orange,Titanic Movie Necklace,HawaianShirt,Demonic,Dark Blue,Steampunk Glasses,Disco Hair,Lollipop Candy,Axe Hammer,
8162,Parrotz #8162,985,144.17984384441917,10,Starbursts,White,Gemstone Necklace,SleevlessShirt,Demonic,Orange,Eye Patch,Beret,Pipe,Indiana Jones Whip,
8968,Parrotz #8968,986,144.11755778200236,10,Sun Palm Beach,Black,Bowtie,Tuxido,Surprised,Black,Monocle,Panama,Lollipop Candy,Axe Hammer,
5224,Parrotz #5224,987,144.06929722054042,10,Bills,Orange,Gold Chain,SleevlessShirt,Confused,White,Heart Sunglasses,Top Hat,Nose Ring,Axe Hammer,
3594,Parrotz #3594,988,143.97431247628333,10,Rome,White,Tie,SleevlessShirt,Basic,White,Eye Patch,Viking Hat,Pipe,Cash,
8907,Parrotz #8907,989,143.9719242150242,10,Checker Tunnel,Black,Yoda Necklace,Tuxido,Hypnotised,Green,Rayban Sunglasses,Ruffled Feathers,Knife,Telescope,
1488,Parrotz #1488,990,143.84924776152977,10,Matrix,White,Pharaoh Necklace,HawaianShirt,Basic,Green,Deal With It Glasses,Trapper Hat,Gold Token,Golden Cobra Cane,
4577,Parrotz #4577,991,143.82811452500644,10,Bills,Orange,Gold Chain,Military Jacket,Basic,Dark Blue,Rayban Sunglasses,Newsboy,Pipe,Map,
9086,Parrotz #9086,992,143.81721731734453,10,Sequence,White,Tie,Hoodie,Basic,White,Deal With It Glasses,Boat Captain,Whistle,Map,
1009,Parrotz #1009,993,143.79827294704393,10,Boom,Black,Diamond Necklace,HawaianShirt,Sleepy,Red,Steampunk Glasses,Party Hat,Nose Ring,Magic Lamp,
5692,Parrotz #5692,994,143.79119603402273,10,Boom,White over Black,Gemstone Necklace,Military Jacket,Red Glow,Cyan Blue,Steampunk Glasses,Turban,Joint,Telescope,
3269,Parrotz #3269,995,143.7628429640161,10,Pyramid Palm Sun,Orange,Diamond Necklace,Hoodie,Angry,Blue,Heart Sunglasses,Top Hat,Lollipop Candy,Cash,
7867,Parrotz #7867,996,143.7539305618488,10,Sequence,White,Yoda Necklace,HawaianShirt,Red Glow,Blue,Rayban Sunglasses,Straw Hat,Lollipop Candy,Map,
4125,Parrotz #4125,997,143.7515752032455,10,Rome,White,Gold Chain,SleevlessShirt,Demonic,Green,Steampunk Glasses,Boat Captain,Joint,Thanos Gauntlet,
7204,Parrotz #7204,998,143.74200084263072,10,Boom,Light Green,Tie,HawaianShirt,Basic,Dark Blue,Rayban Sunglasses,Mortar Board,Gold Token,Axe Hammer,
7899,Parrotz #7899,999,143.74183502027708,10,Equations,Light Green,Tie,SleevlessShirt,Surprised,Green,Deal With It Glasses,Top Hat,Pizza,Indiana Jones Whip,
7468,Parrotz #7468,1000,143.73437419900134,10,Palm Road,Black,Titanic Movie Necklace,SleevlessShirt,Confused,Cyan Blue,Deal With It Glasses,Party Hat,Knife,Axe Hammer,
9664,Parrotz #9664,1001,143.7312904480171,10,Sun Palm Beach,Black,Bamboo Necklace,SleevlessShirt,Angry,Blue,Monocle,Viking Hat,Pipe,Map,
3937,Parrotz #3937,1002,143.6428396554105,10,Snow,Red,Tie,Tuxido,Sleepy,Green,Heart Sunglasses,Vizor,Pipe,Saber,
2854,Parrotz #2854,1003,143.63831065655992,10,Energy,Orange,Bamboo Necklace,Leather Biker Jacket,Demonic,White,Steampunk Glasses,Viking Hat,Lollipop Candy,Indiana Jones Whip,
2742,Parrotz #2742,1004,143.5978485876231,10,Palm Road,Black,Titanic Movie Necklace,SleevlessShirt,Angry,Dark Blue,Monocle,Viking Hat,Lollipop Candy,Telescope,
1765,Parrotz #1765,1005,143.58776166845635,10,Matrix,White,Pharaoh Necklace,Tuxido,Demonic,Red,Rayban Sunglasses,Beret,Whistle,Thanos Gauntlet,
6580,Parrotz #6580,1006,143.5869613483311,10,Snow,Red,Gemstone Necklace,Hoodie,Surprised,Dark Blue,Monocle,Ruffled Feathers,Nose Ring,Saber,
3262,Parrotz #3262,1007,143.54240037908843,10,Sequence,Black,Pharaoh Necklace,Leather Biker Jacket,Sleepy,Green,Deal With It Glasses,Backwards Hat,Pizza,Map,
2171,Parrotz #2171,1008,143.53861012937026,10,Snow,Black,Gemstone Necklace,Hoodie,Hypnotised,Dark Blue,Steampunk Glasses,Disco Hair,Cigar,Telescope,
4257,Parrotz #4257,1009,143.52015628123706,10,Sun Palm Beach,Orange,Diamond Necklace,Picasso Shirt,Red Glow,Cyan Blue,Eye Patch,Top Hat,Joint,Cash,
2578,Parrotz #2578,1010,143.49559975728482,10,Boom,Orange,Gemstone Necklace,HawaianShirt,Basic,White,Eye Patch,Viking Hat,Gold Token,Cash,
5983,Parrotz #5983,1011,143.47645725448913,10,Equations,White over Black,Bamboo Necklace,HawaianShirt,Surprised,Dark Blue,Deal With It Glasses,Beret,Lollipop Candy,Telescope,
1769,Parrotz #1769,1012,143.41571118069396,10,Boom,White over Black,Gold Chain,Military Jacket,Demonic,Green,Rayban Sunglasses,Crown,Whistle,Telescope,
6539,Parrotz #6539,1013,143.40795680523613,10,Bills,Black,Diamond Necklace,SleevlessShirt,Hypnotised,Purple,Deal With It Glasses,Backwards Hat,Whistle,Thanos Gauntlet,
3522,Parrotz #3522,1014,143.39197239094318,10,80s Retro Palm,Light Green,Gemstone Necklace,Picasso Shirt,Basic,Green,Heart Sunglasses,Beret,Gold Token,Map,
2449,Parrotz #2449,1015,143.36261103129021,10,Rome,White,Gemstone Necklace,Tuxido,Red Glow,Orange,Steampunk Glasses,Viking Hat,Pipe,Thanos Gauntlet,
5098,Parrotz #5098,1016,143.33934128696077,10,Bills,White,Yoda Necklace,Military Jacket,Surprised,Dark Blue,Deal With It Glasses,Panama,Lollipop Candy,Axe Hammer,
5450,Parrotz #5450,1017,143.3077460623628,10,Starbursts,Black,Diamond Necklace,Military Jacket,Surprised,Orange,Steampunk Glasses,Straw Hat,Pipe,Golden Cobra Cane,
3932,Parrotz #3932,1018,143.24505649184078,10,Checker Tunnel,Black,Bamboo Necklace,Tuxido,Angry,Green,Steampunk Glasses,Space Helmet,Lollipop Candy,Map,
7223,Parrotz #7223,1019,143.2170201558786,10,Sequence,Red,Gold Chain,Tuxido,Basic,Cyan Blue,Deal With It Glasses,Boat Captain,Lollipop Candy,Saber,
8637,Parrotz #8637,1020,143.15834148121783,10,Storm,White,Bamboo Necklace,SleevlessShirt,Hypnotised,Dark Blue,Eye Patch,Panama,Joint,Map,
1656,Parrotz #1656,1021,143.13513224951612,10,80s Retro Palm,Black,Pharaoh Necklace,HawaianShirt,Red Glow,Dark Blue,Neon Party Glasses,Space Helmet,Knife,Telescope,
8966,Parrotz #8966,1022,143.07975474055962,10,Snow,White,Bowtie,Hoodie,Sleepy,Dark Blue,Monocle,Backwards Hat,Lollipop Candy,Saber,
2469,Parrotz #2469,1023,143.05124562675417,10,Sequence,White over Black,Bamboo Necklace,SleevlessShirt,Hypnotised,Green,Steampunk Glasses,Ruffled Feathers,Lollipop Candy,Map,
2911,Parrotz #2911,1024,143.03618410204814,10,Matrix,Light Green,Titanic Movie Necklace,SleevlessShirt,Red Glow,Green,Monocle,Boat Captain,Pipe,Golden Cobra Cane,
838,Parrotz #838,1025,143.03089359766523,10,Pyramid Palm Sun,White,Tie,Hoodie,Surprised,Black,Rayban Sunglasses,Panama,Lollipop Candy,Saber,
6756,Parrotz #6756,1026,143.0199809261136,10,Disco Lights,Black,Pharaoh Necklace,SleevlessShirt,Angry,Purple,Steampunk Glasses,Turban,Gold Token,Thanos Gauntlet,
4685,Parrotz #4685,1027,143.01335056756113,10,Sun Palm Beach,Orange,Tie,Hoodie,Confused,Black,Rayban Sunglasses,Cowboy Hat,Cigar,Telescope,
8983,Parrotz #8983,1028,142.99920961501059,10,Red Lasers,White,Yoda Necklace,Hoodie,Hypnotised,Orange,Monocle,Mortar Board,Lollipop Candy,Saber,
2586,Parrotz #2586,1029,142.90578613117168,10,Sun Palm Beach,White over Black,Titanic Movie Necklace,HawaianShirt,Basic,Red,Deal With It Glasses,Boat Captain,Nose Ring,Saber,
2134,Parrotz #2134,1030,142.90194638376016,10,Sun Palm Beach,White,Yoda Necklace,Tuxido,Angry,Orange,Deal With It Glasses,Panama,Nose Ring,Map,
2265,Parrotz #2265,1031,142.8908736113353,10,Glitch,White,Bowtie,Leather Biker Jacket,Hypnotised,Purple,Deal With It Glasses,Top Hat,Whistle,Axe Hammer,
1533,Parrotz #1533,1032,142.87833047047528,10,80s Retro Palm,Orange,Titanic Movie Necklace,Leather Biker Jacket,Hypnotised,Purple,Steampunk Glasses,Straw Hat,Pipe,Axe Hammer,
7132,Parrotz #7132,1033,142.86440585209766,10,80s Retro Palm,White,Bowtie,SleevlessShirt,Confused,Cyan Blue,Deal With It Glasses,Boat Captain,Knife,Thanos Gauntlet,
2920,Parrotz #2920,1034,142.83713985648805,10,Boom,Black,Bowtie,Military Jacket,Demonic,Orange,Deal With It Glasses,Ruffled Feathers,Knife,Dice,
5156,Parrotz #5156,1035,142.83193757458156,10,Pyramid Palm Sun,White,Bamboo Necklace,SleevlessShirt,Red Glow,Blue,Deal With It Glasses,Beret,Gold Token,Telescope,
5855,Parrotz #5855,1036,142.82275186338265,10,Wave,Light Green,Gemstone Necklace,SleevlessShirt,Demonic,Blue,Deal With It Glasses,Backwards Hat,Knife,Thanos Gauntlet,
7348,Parrotz #7348,1037,142.7011322024267,10,Sun Palm Beach,White,Gold Chain,HawaianShirt,Confused,Green,Steampunk Glasses,Party Hat,Joint,Magic Lamp,
4349,Parrotz #4349,1038,142.69775806073187,10,Boom,White,Gold Chain,Military Jacket,Red Glow,Yellow,Rayban Sunglasses,Space Helmet,Gold Token,Cash,
6561,Parrotz #6561,1039,142.67077192288474,10,80s Retro Palm,White,Tie,Military Jacket,Sleepy,Blue,Steampunk Glasses,Top Hat,Gold Token,Axe Hammer,
5432,Parrotz #5432,1040,142.67000692569778,10,Matrix,Orange,Pharaoh Necklace,HawaianShirt,Red Glow,Black,Deal With It Glasses,Ruffled Feathers,Nose Ring,Axe Hammer,
7935,Parrotz #7935,1041,142.5887523869517,10,Energy,Orange,Yoda Necklace,HawaianShirt,Basic,Purple,Heart Sunglasses,Backwards Hat,Joint,Indiana Jones Whip,
9982,Parrotz #9982,1042,142.55765401822873,10,Sequence,White,Bowtie,Leather Biker Jacket,Demonic,Cyan Blue,Rayban Sunglasses,Newsboy,Pipe,Saber,
2496,Parrotz #2496,1043,142.52388339795613,10,Energy,White over Black,Pharaoh Necklace,HawaianShirt,Demonic,Blue,Heart Sunglasses,Trapper Hat,Joint,Telescope,
4292,Parrotz #4292,1044,142.51164161330718,10,Sequence,White,Titanic Movie Necklace,SleevlessShirt,Sleepy,Yellow,Steampunk Glasses,Space Helmet,Lollipop Candy,Cash,
5518,Parrotz #5518,1045,142.5105351541139,10,Boom,Red,Gold Chain,SleevlessShirt,Angry,White,Rayban Sunglasses,Boater,Nose Ring,Map,
3665,Parrotz #3665,1046,142.47972014030915,10,Snow,Black,Bowtie,HawaianShirt,Basic,Purple,Heart Sunglasses,Ruffled Feathers,Pizza,Telescope,
8293,Parrotz #8293,1047,142.47065907953183,10,Checker Tunnel,White,Gemstone Necklace,HawaianShirt,Surprised,Blue,Heart Sunglasses,Newsboy,Knife,Map,
1851,Parrotz #1851,1048,142.4702222870059,10,Starbursts,Orange,Tie,Picasso Shirt,Angry,White,Neon Party Glasses,Turban,Pipe,Indiana Jones Whip,
829,Parrotz #829,1049,142.39027996669654,10,Disco Lights,Light Green,Titanic Movie Necklace,Leather Biker Jacket,Demonic,Purple,Steampunk Glasses,Halo,Joint,Cash,
6221,Parrotz #6221,1050,142.38678517928338,10,Pyramid Palm Sun,White,Bamboo Necklace,Picasso Shirt,Sleepy,Blue,Steampunk Glasses,Halo,Knife,Thanos Gauntlet,
8320,Parrotz #8320,1051,142.38543665700416,10,Storm,Orange,Gemstone Necklace,Military Jacket,Sleepy,Purple,Rayban Sunglasses,Party Hat,Knife,Cash,
7398,Parrotz #7398,1052,142.33868165165333,10,Sun Palm Beach,Orange,Gemstone Necklace,HawaianShirt,Hypnotised,Yellow,Deal With It Glasses,Viking Hat,Gold Token,Thanos Gauntlet,
9951,Parrotz #9951,1053,142.28980254661676,10,Boom,White,Gemstone Necklace,SleevlessShirt,Demonic,Cyan Blue,Deal With It Glasses,Boat Captain,Knife,Axe Hammer,
7507,Parrotz #7507,1054,142.265800177718,10,Sequence,Black,Tie,Picasso Shirt,Demonic,Purple,Steampunk Glasses,Beret,Cigar,Saber,
3849,Parrotz #3849,1055,142.26520819454325,10,Red Lasers,White over Black,Gemstone Necklace,Picasso Shirt,Basic,Yellow,Heart Sunglasses,Mortar Board,Pipe,Thanos Gauntlet,
6810,Parrotz #6810,1056,142.263724105504,10,Rome,White over Black,Tie,Tuxido,Basic,Dark Blue,Rayban Sunglasses,Crown,Lollipop Candy,Axe Hammer,
8523,Parrotz #8523,1057,142.23786782687503,10,Rome,Black,Tie,HawaianShirt,Basic,Cyan Blue,Deal With It Glasses,Mortar Board,Cigar,Dice,
7746,Parrotz #7746,1058,142.1736344150306,10,Red Lasers,White,Gold Chain,HawaianShirt,Demonic,Cyan Blue,Monocle,Boater,Joint,Golden Cobra Cane,
6287,Parrotz #6287,1059,142.16835428117093,10,Bills,White,Diamond Necklace,Hoodie,Red Glow,Orange,Neon Party Glasses,Crown,Lollipop Candy,Indiana Jones Whip,
2951,Parrotz #2951,1060,142.16528712154957,10,Starbursts,Red,Gold Chain,SleevlessShirt,Hypnotised,White,Deal With It Glasses,Straw Hat,Lollipop Candy,Golden Cobra Cane,
8824,Parrotz #8824,1061,142.13833276355044,10,Starbursts,White,Bowtie,HawaianShirt,Basic,Green,Eye Patch,Beret,Joint,Thanos Gauntlet,
8621,Parrotz #8621,1062,142.12265883343096,10,Rome,White,Tie,Military Jacket,Surprised,Dark Blue,Steampunk Glasses,Straw Hat,Pipe,Thanos Gauntlet,
4410,Parrotz #4410,1063,142.08221281249678,10,Disco Lights,Light Green,Pharaoh Necklace,Leather Biker Jacket,Hypnotised,Green,Neon Party Glasses,Party Hat,Lollipop Candy,Golden Cobra Cane,
2187,Parrotz #2187,1064,142.0812452548126,10,Matrix,White,Pharaoh Necklace,HawaianShirt,Angry,White,Eye Patch,Vizor,Joint,Telescope,
1315,Parrotz #1315,1065,142.07276121754046,10,80s Retro Palm,White,Tie,Tuxido,Angry,Green,Rayban Sunglasses,Mortar Board,Pipe,Telescope,
3438,Parrotz #3438,1066,142.05665443138622,10,Disco Lights,Red,Gemstone Necklace,Military Jacket,Surprised,Green,Deal With It Glasses,Ruffled Feathers,Knife,Saber,
8634,Parrotz #8634,1067,142.0534270267316,10,Sequence,White,Bowtie,Tuxido,Sleepy,Blue,Rayban Sunglasses,Turban,Joint,Axe Hammer,
9085,Parrotz #9085,1068,142.02811166197822,10,Starbursts,Red,Gold Chain,Leather Biker Jacket,Surprised,Yellow,Heart Sunglasses,Newsboy,Nose Ring,Dice,
801,Parrotz #801,1069,142.02803469612914,10,Disco Lights,Red,Bowtie,SleevlessShirt,Sleepy,Dark Blue,Neon Party Glasses,Beret,Joint,Thanos Gauntlet,
5849,Parrotz #5849,1070,141.99537080597605,10,Red Lasers,Orange,Yoda Necklace,Tuxido,Angry,Green,Deal With It Glasses,Halo,Lollipop Candy,Dice,
6416,Parrotz #6416,1071,141.97644273816545,10,Matrix,Light Green,Yoda Necklace,HawaianShirt,Basic,Blue,Deal With It Glasses,Turban,Whistle,Dice,
7030,Parrotz #7030,1072,141.97528580750725,10,Wave,White,Bamboo Necklace,HawaianShirt,Surprised,White,Heart Sunglasses,Beret,Joint,Saber,
2427,Parrotz #2427,1073,141.9736770844015,10,Bills,White,Gemstone Necklace,SleevlessShirt,Demonic,Dark Blue,Steampunk Glasses,Ruffled Feathers,Knife,Telescope,
4852,Parrotz #4852,1074,141.96569880076666,10,Matrix,Black,Bowtie,Leather Biker Jacket,Sleepy,Blue,Eye Patch,Boater,Cigar,Indiana Jones Whip,
1,Parrotz #1,1075,141.95858106070264,10,Bills,Black,Pharaoh Necklace,SleevlessShirt,Surprised,Purple,Steampunk Glasses,Newsboy,Lollipop Candy,Golden Cobra Cane,
7895,Parrotz #7895,1076,141.95514718925483,10,Red Lasers,Light Green,Tie,Military Jacket,Red Glow,Yellow,Monocle,Backwards Hat,Whistle,Telescope,
4077,Parrotz #4077,1077,141.9543424307454,10,Pyramid Palm Sun,White,Gold Chain,Leather Biker Jacket,Surprised,Purple,Deal With It Glasses,Viking Hat,Gold Token,Axe Hammer,
2662,Parrotz #2662,1078,141.94040873052927,10,80s Retro Palm,Orange,Yoda Necklace,Tuxido,Basic,Purple,Rayban Sunglasses,Newsboy,Whistle,Dice,
2996,Parrotz #2996,1079,141.91387751124293,10,Checker Tunnel,Orange,Titanic Movie Necklace,Picasso Shirt,Confused,Purple,Rayban Sunglasses,Backwards Hat,Gold Token,Indiana Jones Whip,
