ID,Name,Rank,Rarity_Score,Alpha,Attributes,Axel Mount,Background,Base Neck,Beta,Cheek Shield,Chest,Core Drive,Crest,Delta,Ears,Energy,Equipment,Firepower,Gamma,Head,Jaw nut,K9 Matrix,Lower Jaw,Neck,Nose,Prosternum,Psi,Shield Strength,Sigma,Single Body,Snout,Speed,Tech,Throat,Vision Tech,Withers,Zeta
2241,Mekatron K9 #2241,1616,1421.5948905553132,,26,MekaMount,Acidgreen,Burgundy3,,Dazzled,Scarlet,HyperCharged,CobaltblueC,Delta,Plates,08,Immobilizer,13,,PlatedH,Chiptech,07,Goblin,PinksN,MegaCOre,SteelbluePST,,22,,,BrCopper,15,11,SnowyT,AlekseiRedEye,GoGW,
4295,Mekatron K9 #4295,1617,1421.4758339182247,,26,RMDMount,WeezyBlue,XirdliumBN,,Darkgreen,Alientech,Mk4Antimater,VizorianC,,Cargonite,19,SideHeadBusterGen2,14,,DusteezH,Andromeda,17,Titanforge,PinksN,GhostTech,XtzPST,,18,Sigma,,OldGeneralCorpReplacement,07,15,SteelblueT,Peace,BoloniumW,
3071,Mekatron K9 #3071,1618,1421.4627659108423,,19,EmraldMount,Safronyellow,,,SpikeyMk2,,ByhzinianCore,,,Cargonite,15,Immobilizer,17,,,JsScarlet,07,Deepocean,,NGtech,,,14,,ParallelFlash,MegaElectroConductor,18,20,,EvbHappy,,Zeeta
470,Mekatron K9 #470,1619,1421.376885712213,,25,Deeprose,Xanadu,LeopBN,Beta,PunkShield,,HyperCharged,OceanicC,,Cargonite,12,PositronCannon,16,,BluesH,Labrynth,11,Mekatech,XirdaliumN,NazixCube,VizoPST,,06,,,GayanNetwork,15,12,AndromedaT,PinkEye,SteelblueW,
497,Mekatron K9 #497,1620,1421.1886792325727,,26,RMDMount,Kobi,Burgundy3,Beta,Flax,Atium,ReinforcedDeuterium,XirdaliumC,,Proximitysensor,17,SideHeadBusterGen2,12,,XtzH,LockedNut,16,Lemtangtech,TritN,Crimson,SavagePST,,13,,,StandardCooler,17,17,NaniteT,Peace,PlatedW,
3527,Mekatron K9 #3527,1621,1420.7521846788482,,26,Carribiangreen,Orangeyellow,CapBN,,Firebrick,Blues,SpireCore,XirdaliumC,,Novalie,16,CloakedPhotonCanon,12,,DusteezH,Independence,15,Datacrunch,ScarletN,HashCorp,ScarletPST,,20,,,BrCopper,16,24,PlatedT,Evangry,XirdaliumW,Zeeta
4164,Mekatron K9 #4164,1622,1420.3998492127384,,25,CanonMount,Orangeyellow,XirdliumBN,,PunkShield,Snowy,MatterEngine,PinksC,,Scarlet,17,,08,,DarktechH,Chiptech,22,Redgiant,MustardN,NGtech,CodedPST,,16,Sigma,,GayanNetwork,11,22,Blues,Mystique,LeopW,
3442,Mekatron K9 #3442,1623,1420.2879147899125,,25,UniMount,Celadon,DarkTechBN,,Firebrick,,Mk4Antimater,NaniteC,,Savagetech,12,PositronCannon,06,,CargoniteH,Plated,15,Doubleedged,ElectricindigoN,NGtech,LeopPST,,09,,,OmegaParticleGenerator,13,14,PinksT,EvGHappy,WhitechipW,Zeeta
4517,Mekatron K9 #4517,1624,1420.0593011830952,,26,Darkmetal,Saddlebrown,TritBN,,Bittersweet,Leop,HyperStabalizing,SavageC,,Panishviridian,18,ArmorCrackerMK3,16,,DarktechH,JsEncorp,13,HellF,VizorianN,JBGroupSense,SteelbluePST,,20,Sigma,,MajBParticleGenerator,08,14,RustT,EvG,MustardW,
5169,Mekatron K9 #5169,1625,1419.7220003245811,,25,MekaMount,Ultramarineblue,PinksBN,,OceanicCase,Scarlet,FieldInjection,CodedC,,Doubleplated,20,,14,,BoloniumH,Heliotrope,20,Redgiant,DesertSquadN,NGtech,CobaltbluePST,Psi,20,,,StandardGeneratorM5,09,20,ScarletT,EvRAnger,AndromedaW,
2190,Mekatron K9 #2190,1626,1419.7151966661318,,26,Pumkin,Viridian,NaniteBN,,Purple,Byzanium,HyperCharged,DesertSquadC,Delta,Neochrome,12,ClokedTorpedo,07,,ByzaniumH,Rusteez,24,Atlantian,SteelblueN,Valiant,CrazytechPST,,13,,,PlasmaDisruptorGenerator,16,12,CodedT,PinkEye,AtiumW,
5297,Mekatron K9 #5297,1627,1419.4438246643047,,26,Scarlet,Mandarin,CobaltblueBN,,Darktech,Atium,hexDrive,LeopC,,Brownee,20,NeutrinoRailG,13,,DarktechH,Andromeda,16,Shimmer,ElectricindigoN,Valiant,AlientechPST,Psi,17,,,OldGeneralCorpReplacement,17,20,SteelblueT,EvGAnger,LeopW,
4346,Mekatron K9 #4346,1628,1418.8735607538429,,26,Pumkin,Teal,CobaltblueBN,,Darktech,Bolonium,EngineBajaor,PinksC,,Brmex,14,SideCanon1,20,,DusteezH,JsScarlet,12,slyaluminum,CobaltblueN,JesonPak3,ScarletPST,,16,Sigma,,CornitronParticleGenerator,09,12,VizorianT,AlekseiRedEye,PinksW,
4461,Mekatron K9 #4461,1629,1418.715327970663,,26,AGMount,Keylime,CrazytechBN,,Brushedcu,Gun,EngineAphacentauri,CobaltblueC,,Neochrome,12,ConcealedPhaser,08,,NetherH,Aeroal,06,Aero_ora,Leop,NazixCube,XtzPST,,17,Sigma,,StandardMekaGenMk4,16,15,Zeb2T,BlueEye,DesertSquadW,
1117,Mekatron K9 #1117,1630,1418.5625586671406,,26,RMDMount,CadmiumGreen,AetherBN,,Sandybrown,Techno,SolDrive,GoGC,,Primeblue,19,SidePlasmaBeamerGen4,08,Gamma,TribandH,Mahagony,18,Redgiant,ScarletN,JesonPak1,ScarletPST,,20,,,AeroParticleGenerator,13,21,TritrT,EvbHappy,BurgundyW,
4179,Mekatron K9 #4179,1631,1418.497159137293,,25,UniMount,Windsortan,WhitechipBN,,SpikeyMk2,Vizorian,FieldInjection,,,Doubleplated,16,RailGun,14,,OceanaH,JsAzt,13,Mekabin,ElectricindigoN,JBGroupSense,CobaltbluePST,,20,Sigma,,Superaqua,06,13,ByzaniumT,EvRHappy,BurgundyW,
1315,Mekatron K9 #1315,1632,1418.396590570524,,26,LauncherMount,Jade,VizoBN,,FluxAbsorber,Cargonite,FieldInjection,MustardC,,Panishviridian,19,InvisibleTurret,21,Gamma,PinksH,Pear,10,Curvedbayo,TritN,Fiberwheels,NetherPST,,20,,,CornitronParticleGenerator,21,21,NetherT,EvGHappy,WhitechipW,
2263,Mekatron K9 #2263,1633,1416.992106092199,,26,Carribiangreen,Tyrianpurple,XirdliumBN,,MicroTopedoBay,Mustard,Photomatter,ElectricindigoC,Delta,Sand,07,Phoenixflame,13,,TritH,Imperialred,18,Ghost,CapN,GhostTech,PlatedPST,,11,,,StandardMekaGenMk4,16,14,DarkTechT,Evangry,ByzaniumW,
2354,Mekatron K9 #2354,1634,1416.9480910478112,,26,Carribiangreen,Ultramarineblue,DarkTechBN,,Citron,Blues,AMHDrive,TechnoC,Delta,Jupmax,20,ArmorCrackerMK2,19,,GunH,Mahagony,16,Jeggernaut,Leop,JesonPak3,ElectricindigoPST,,17,,,HarleyquinGeneratorM2,16,15,DesertSquadT,TrippleRed,RustW,
3192,Mekatron K9 #3192,1635,1416.8043524563072,,25,Persianpink,Hanblue,BoloniumBN,,Brushedcu,Gun,DualInjection,OceanicC,,Gold,18,ConcealedPhaser,17,,GobH,Aeroal,19,Bevertech,BurgundyN,RingTech,ChlorophytePST,,09,,,Orangtech,09,13,,Peace,ColorsW,Zeeta
5378,Mekatron K9 #5378,1636,1416.3441769239816,,26,SaphireMount,Jasmine,BluesBN,,Eminance,Byzanium,FieldInjection,ColorsC,,Andromedamk1,10,ArmorCrackerMK2,08,,ScarletH,Jonquil,15,Redgiant,CapN,AeroTechz,BrowneePST,Psi,21,,,StandardMekaGenMk4,17,19,CobaltblueT,DarkShade,NetherW,
5308,Mekatron K9 #5308,1637,1416.2837959454175,,26,Sepia,Byzantium,XirdliumBN,,Dazzled,Mustard,ReinforcedDeuterium,OceanicC,,Scratched,09,ArmorCrackerMK4,16,,AtiumH,Aeroal,25,Goblin,SavageN,BakerLimited,LeopPST,Psi,12,,,FlameRingCore,19,14,SnowyT,EvbSad,ScarletW,
4443,Mekatron K9 #4443,1638,1416.1903030838507,,26,Royalyellow,Persiangreen,OceanBN,,PunkShield,Brownee,StabilizingCore,WhitechipC,,Gold,12,ArmorCrackerMK3,07,,WhitechipHWhitechipH,LockedNut,09,Shimmer,CobaltblueN,RastorNose,PinksPST,,10,Sigma,,Patspowergen,16,10,XiraliumT,EvGHappy,K9FeW,
3289,Mekatron K9 #3289,1639,1415.9927789748692,,26,Persianpink,Tyrianpurple,VizoBN,,Laserlemon,Cobaltblue,ReactorCoreDrive,OceanicC,,Whitechip,23,ArmorCrackerMK2,11,,DusteezH,Imperialred,20,ForceJet,SavageN,NazixCube,DesertSquadPST,,18,,,Shimmer,23,11,PinksT,Juggernaut,BurgundyW,Zeeta
5448,Mekatron K9 #5448,1640,1415.902658482744,,26,BlueHexMount,Taupe,GoGBN,,MicroTopedoBay,Cargonite,StabilizingCore,GoGC,,Brmex,07,CloakedPhotonCanon,11,,Skylane,Independence,20,Doubleedged,FlN,Crimson,OceanPST,Psi,16,,,TechParticleGenMk5,14,22,ElectricindigoT,Passive,BurgundyW,
5323,Mekatron K9 #5323,1641,1415.7581318973387,,25,BrightMount,Eggplant,BoloniumBN,,Darktech,Whitechip,HaddarHyperCore,BurgundyC,,Pearlesence,09,,22,,WhitechipHWhitechipH,Plated,16,Aero_ora,GobN,Crimson,DesertSquadPST,Psi,13,,,StandardMekaGenMk3,14,19,BoloniumT,Kizzylabs,CobaltblueW,
1438,Mekatron K9 #1438,1642,1415.4607110925922,,26,VMount,Windsortan,OceanBN,,Citron,Gun,EngineBajaor,GoGC,,Cordovian,13,ArmorCracker,12,Gamma,MidnightBlueMetalH,Jonquil,24,Brighttech,DarktechN,JesonPak2,CodedPST,,11,,,MegaElectroConductor,16,21,NetherT,EvR,ChlorophyteW,
4446,Mekatron K9 #4446,1643,1415.015990420271,,25,EmraldMount,YellowOrange,SavageBN,,Superpink,Atium,ByhzinianCore,ElectricindigoC,,Scratched,09,,10,,ZebH,JsEncorp,07,Shimmer,CodedN,RingTech,ByzaniumPST,,18,Sigma,,FlameRingCore,19,14,WhityechipT,EvRStern,WhitechipW,
1350,Mekatron K9 #1350,1644,1415.0024367645656,,26,BrightMount,Orangeyellow,WhitechipBN,,Purple,Bolonium,ThoronPlasma,DarktechC,,Savagetech,10,SideHeadBuster,18,Gamma,TribandH,Mahagony,14,slyaluminum,BrowneeN,JesonPak1,OceanPST,,09,,,TechParticleGenMk5,07,07,AlientechT,Peace,DusteezW,
2128,Mekatron K9 #2128,1645,1414.933511148563,,26,DiveMount,Saddlebrown,DesertSquadBN,,Eminance,Oceana,ReactorCoreDrive,OceanicC,Delta,AviraPurple,06,ConcealedPhaser,09,,Skylane,Illumemrald,15,Datacrunch,AlientechN,Starzlab,DarkTechPST,,16,,,LaavParticleGenerator,10,22,SavageT,EvGAnger,DusteezW,
461,Mekatron K9 #461,1646,1414.795588296863,,25,Peach,Fieryrose,GobBN,Beta,Laserlemon,Plated,StabilizingCore,NaniteC,,Plates,09,,20,,TribandH,Andromeda,16,Brighttech,SteelblueN,Valiant,ChlorophytePST,,22,,,IndieGeneratorM4,20,17,TritrT,DarkShade,CobaltblueW,
3145,Mekatron K9 #3145,1647,1414.6850298958193,,26,Aero,Khakidark,AetherBN,,Brushedcu,Nanite,HyperStabalizing,BrowneeC,,Hightech,17,SidePlasmaBeamerGen3,06,,BrowneeH,Kobicha,15,KissofDeath,Nether,Ringtechmodel2,BurgundyPST,,19,,,NeutronReactor,08,17,WhityechipT,AlekseiRedEye,TritW,Zeeta
3336,Mekatron K9 #3336,1648,1414.306728171172,,26,Persianpink,QuickSilver,CapBN,,PunkShield,Dusteez,TacheonReactor,XirdaliumC,,Pearlesence,16,ArmorCrackerMK2,16,,SnowyH,Jonquil,06,Jeggernaut,DusteezN,JesonPak2,DesertSquadPST,,22,,,MajBParticleGenerator,12,06,CobaltblueT,TOrange,AndromedaW,Zeeta
2461,Mekatron K9 #2461,1649,1413.7722479605125,,26,Peach,Orangeyellow,CapBN,,Bittersweet,Chlorophyte,HaddarHyperCore,TritC,Delta,Doubleplated,17,ArmorCrackerMK3,24,,PinksH,Paradisepink,14,Curvedbayo,CobaltblueN,RastorNose,XtzPST,,20,,,TechParticleGenMk5,16,19,CodedT,Kizzylabs,AlientechW,
2347,Mekatron K9 #2347,1650,1413.5182828998604,,26,RedOx,Xanadu,BrowneeBN,,Firebrick,Vizorian,HiveDrive,ByzaniumC,Delta,Neochrome,20,SideHeadBusterGen2,15,,Skylane,Rusteez,08,Ghost,Blues,AeroTechz,BurgundyPST,,16,,,StandardMekaGenMk3,10,15,NetherT,EvRAnger,LeopW,
4315,Mekatron K9 #4315,1651,1413.2778886552019,,26,Scarlet,BabyPink,CobaltblueBN,,OceanicCase,Darktech,EngineBajaor,TechnoC,,Pearlesence,22,CloakedPhotonCanon,09,,NetherH,Rusteez,08,Honolu,ColorsN,JesonPak2,MustardPST,,10,Sigma,,Prussgreen,20,17,DusteezT,BuyangLabs,SavageW,
5263,Mekatron K9 #5263,1652,1412.806105949393,,25,BrightMount,Maroon,Burgundy3,,Citron,Bolonium,DualInjection,ElectricindigoC,,Copper,09,,20,,LeopH,Paradisepink,21,Atlantian,DusteezN,Ringtechmodel2,DesertSquadPST,Psi,21,,,AlphaLabs,10,24,CargoniteT,EvGHappy,DesertSquadW,
2410,Mekatron K9 #2410,1653,1412.5301747090195,,26,KillerMount,Windsortan,CrazytechBN,,DoubleLayerdShield,Rust,Protomatter,XirdaliumC,Delta,Chartreuse,19,CoreBuster,14,,Skylane,JsScarlet,09,RegenTech,TritN,JesonPak1,AndromedaPST,,06,,,CornitronParticleGenerator,10,13,NaniteT,Kizzylabs,TechcratW,
4148,Mekatron K9 #4148,1654,1411.8121322594661,,26,Aero,Taupe,AndromedaBN,,PunkShield,Trit,DualInjection,BurgundyC,,Brownee,11,ArmorCrackerMK3,07,,OalienH,Rusteez,23,Ridgedtooth,BurgundyN,PJSNCorpNose,BurgundyPST,,23,Sigma,,HalleyTwinHeated,15,06,TechnoT,EvRAnger,GunW,
1416,Mekatron K9 #1416,1655,1411.265426715515,,26,Persianpink,Seagreen,TritBN,,Brushedcu,Trit,MatterEngine,AndromedaC,,Persianindego,07,ConcealedPhaser,10,Gamma,GoGH,JsPMSTech,16,Lemtangtech,XirdaliumN,JBGroupSense,PlatedPST,,13,,,BinarySystemCoreMK4,24,08,TritrT,EvRHappy,WhitechipW,
3233,Mekatron K9 #3233,1656,1410.7723209716953,,25,BlueHexMount,PrussianBlue,BluesBN,,Darkgreen,,StabilizingCore,ByzaniumC,,Copper,23,SideHeadBusterGen3,13,,DesertSquadH,Oxblood,12,Bevertech,VizorianN,Valiant,ElectricindigoPST,,12,,,SuperCharger,14,09,BoloniumT,Solomerc,PinksW,Zeeta
2125,Mekatron K9 #2125,1657,1410.311666452204,,26,RedOx,Khakidark,AetherBN,,PunkShield,Cobaltblue,ThoronPlasma,MustardC,Delta,Pearlesence,22,SideHeadBusterGen2,09,,GunH,Indegobase,18,Jeggernaut,NaniteN,PJSNCorpNose,CobaltbluePST,,16,,,ExoticParticleGenerator,20,21,GunT,Eveenorm,ByzaniumW,
420,Mekatron K9 #420,1658,1410.2422652028838,,26,BrightMount,Jade,Burgundy3,Beta,OceanicCase,Andromeda,ReactorCoreDrive,SnowyC,,Cordovian,17,ConcealedPhaser,14,,PinksH,JsEncorp,13,Datacrunch,Blues,GhostTech,PinksPST,,07,,,ParticleGeneratorGen2,13,14,DesertSquadT,TrippleRed,AlientechW,
3413,Mekatron K9 #3413,1659,1410.2341594764705,,26,EmraldMount,Oldburgundy,CrazytechBN,,Rufous,Brownee,Photomatter,ChlorophyteC,,Scratched,20,InvisibleTurret,16,,Zeb2H,Rusteez,07,Ridgedtooth,OceanaN,BlacksiteLabs,XtzPST,,17,,,CornitronParticleGenerator,06,07,ElectricindigoT,PinkEye,GobW,Zeeta
3473,Mekatron K9 #3473,1660,1410.1611302430729,,26,Deepskyblue,Windsortan,TritBN,,Sinopia,Trit,ThoronPlasma,ByzaniumC,,Primeblue,17,ConcealedPhaser,05,,NaniteH,JsGunMetal,21,Soltech,TritN,CanvortLabs,BurgundyPST,,12,,,ExoticParticleGenerator,06,11,ScarletT,TrippleRed,PlatedW,Zeeta
3191,Mekatron K9 #3191,1661,1410.0912785248886,,26,Deepskyblue,Italianskyblue,CobaltblueBN,,Teal,Pinks,MatterEngine,WhitechipC,,AviraPurple,17,CloakedPhotonCanon,18,,OceanaH,Illumemrald,16,MetaCor,ElectricindigoN,SSCorp,CodedPST,,21,,,MajBParticleGenerator,14,07,K9FeT,EvbHappy,OceanW,Zeeta
2188,Mekatron K9 #2188,1662,1409.9136717137565,,26,Persianpink,Nadeshikopink,BoloniumBN,,Sandybrown,Alientech,HaddarHyperCore,CapC,Delta,Brmex,11,InvisibleTurret,13,,AssimilatedH,Oxblood,20,GreenFurry,TritN,BlacksiteLabs,BoloniumPST,,15,,,HarleyquinGeneratorM2,17,18,GoGT,EvbHappy,AlientechW,
2296,Mekatron K9 #2296,1663,1409.8134933675524,,26,Sepia,Kobi,ByzaniumBN,,Rufous,Steelblue,ThoronPlasma,ChlorophyteC,Delta,Goblin,15,ClokedTorpedo,21,,ZebH,Steel,09,Brighttech,BurgundyN,Ringtechmodel2,VenPST,,18,,,BrCopper,11,19,DesertSquadT,EvRHappy,GoGW,
250,Mekatron K9 #250,1664,1409.7261323827781,Alpha,25,KillerMount,Italianskyblue,AtiumBN,,Timberwolf,Oceana,ByhzinianCore,RustC,,Sand,13,,15,,PlatedH,Oxblood,24,Brighttech,AtiumN,MegaCOre,BurgundyPST,,13,,,MekaGenMk1,14,14,PinksT,Pearlvision,DusteezW,
3362,Mekatron K9 #3362,1665,1408.863733936899,,26,Oldmauve,PrussianBlue,GoGBN,,Purple,Burgundy,Protomatter,ChlorophyteC,,Cordovian,16,AACannon,20,,XirdaliumHXirdaliumH,JsPMSTech,12,MetaCor,OceanaN,ScarletN1,XiradiumPST,,18,,,OldGeneralCorpReplacement,08,12,Blues,EvRHappy,XirdaliumW,Zeeta
4419,Mekatron K9 #4419,1666,1408.8537417591672,,26,Deepskyblue,Seance,LeopBN,,WaveTurretBay,Xirdalium,Model25486Core,CodedC,,Blue,06,InvisibleTurret,13,,OalienH,Jonquil,21,Honolu,TritN,NazixCube,BoloniumPST,,10,Sigma,,AngelLabs,12,17,RustT,EvRStern,DarkTechW,
3247,Mekatron K9 #3247,1667,1408.1579350609009,,26,Carribiangreen,Seagreen,ZebBN,,Firebrick,Andromeda,hexDrive,XirdaliumC,,CrysalEmerald,21,CloakedPhotonCanon,16,,GunH,Plated,19,LittleJoy,OceanaN,NGtech,NanitePST,,08,,,ExoticParticleGenerator,16,19,SteelblueT,Garethtech,PlatedW,Zeeta
2290,Mekatron K9 #2290,1668,1408.1512965915374,,26,Amberalloy,Keylime,CapBN,,HeatShieldGenerator,Xirdalium,hexDrive,NetherC,Delta,Pearlesence,15,CoreBuster,23,,SecretCodeH,Oxblood,16,Sabertooth,AndromedaN,RastorNose,BluesPST,,16,,,MajBParticleGenerator,15,16,WhityechipT,EvRHappy,BluesW,
3148,Mekatron K9 #3148,1669,1407.8117146876734,,26,Oldmauve,Rosered,BluesBN,,Firebrick,Dusteez,hexDrive,SavageC,,Blue,12,Communicator,20,,SavageH,JsEncorp,12,Redgiant,PinksN,JBGroupSense,BluesPST,,12,,,LaavParticleGenerator,08,13,CapT,EvGAnger,ScarletW,Zeeta
3187,Mekatron K9 #3187,1670,1407.7352542850713,,26,EmraldMount,Oldburgundy,PlatedBN,,DoubleLayerdShield,GoG,HiveDrive,CodedC,,Scarlet,12,ArmorCrackerMK3,21,,NaniteH,Outrageous,11,Alienirisblue,MustardN,ScarletN1,TritPST,,20,,,GrizlyCharger,07,24,GoGT,DarkShade,BrowneeW,Zeeta
5528,Mekatron K9 #5528,1671,1407.7131274481526,,25,DiveMount,Hanblue,CobaltblueBN,,Eminance,Coded,Photomatter,CobaltblueC,,Cargonite,18,ArmorCrackerMK3,05,,BrowneeH,Mektech,21,Lemtangtech,BurgundyN,SellaWorks,TigerPST,Psi,16,,,GayanNetwork,11,14,,Peace,BrowneeW,
4221,Mekatron K9 #4221,1672,1407.6270883345599,,26,AlloyOrange,Icterine,DarkTechBN,,Rufous,Savage,StabilizingCore,ElectricindigoC,,Primeblue,07,ArmorCracker,13,,Skylane,Independence,14,MetaCor,DarktechN,JesonPak3,GunPST,,14,Sigma,,OldGeneralCorpReplacement,15,12,SnowyT,Peace,SteelblueW,
5432,Mekatron K9 #5432,1673,1407.6223098285152,,26,RMDMount,GreenLizard,ScarletBN,,HeatShieldGenerator,Techno,Overchargedreactor,PinksC,,Brushedmetal,25,CloakedPhotonCanon,11,,Zeb2H,Independence,12,Jeggernaut,Leop,CanvortLabs,ScarletPST,Psi,20,,,FlameRingCore,25,17,BurgundyT,EvRStern,TritW,
1399,Mekatron K9 #1399,1674,1407.5270211840182,,25,EmraldMount,Rosered,NetherBN,,Darktorquoise,Colors,HyperStabalizing,DesertSquadC,,Cdgreen,13,,17,Gamma,NetherH,LockedNut,12,Shimmer,OceanaN,NGtech,BoloniumPST,,16,,,HarleyquinGeneratorM2,12,18,AtiumT,Peace,BoloniumW,
4320,Mekatron K9 #4320,1675,1407.071128261065,,26,EmraldMount,Byzantium,CoddedBN,,DoubleLayerdShield,DesertSquad,WarpDriveCore,NetherC,,Goblin,14,InvisibleTurret,19,,LeopH,Jonquil,18,ForceJet,SnowyN,HashCorp,AtiumPST,,24,Sigma,,ParticleGeneratorGen2,14,15,WhityechipT,EvbStern,PlatedW,
5187,Mekatron K9 #5187,1676,1406.8754280559954,,26,Royalyellow,QuickSilver,NetherBN,,Sandybrown,Cobaltblue,FieldInjection,BurgundyC,,Savagetech,16,SidePlasmaBeamer,19,,VenH,LockedNut,10,Curvedbayo,GoGN,Ringtechmodel2,XiradiumPST,Psi,10,,,MegaElectroConductor,17,14,XiraliumT,EvRAnger,RustW,
5251,Mekatron K9 #5251,1677,1406.8661311618903,,26,SaphireMount,Tuscan,CrazytechBN,,Brightyellow,Xtz,MatterEngine,RustC,,Scratched,17,SideHeadBusterGen3,12,,TritH,Labrynth,17,Deepocean,XirdaliumN,BakerLimited,BurgundyPST,Psi,13,,,NanobotGenerator,21,15,CodedT,EvRAnger,GunW,
4425,Mekatron K9 #4425,1678,1406.7011867524748,,26,BrightMount,Windsortan,CapBN,,Firebrick,Savage,ThoronPlasma,BrowneeC,,Brushedmetal,18,ArmorCrackerMK3,22,,TritH,Kobicha,16,Goblin,CobaltblueN,Ringtechmodel2,ChlorophytePST,,10,Sigma,,NeutronReactor,15,21,Zeb2T,EvR,DesertSquadW,
3416,Mekatron K9 #3416,1679,1406.4985325069822,,26,UniMount,Mandarin,TritBN,,HeatShieldGenerator,Electricindigo,ByhzinianCore,ChlorophyteC,,Savagetech,16,CloakedPhotonCanon,13,,AndromedaH,Mahagony,16,Doubleedged,ElectricindigoN,Valiant,DesertSquadPST,,13,,,IndieGeneratorM4,08,07,XiraliumT,EvGAnger,ZebW,Zeeta
3350,Mekatron K9 #3350,1680,1406.1232647400973,,26,Royalyellow,Orangeyellow,CapBN,,Darktech,Rust,HiveDrive,AndromedaC,,Neochrome,23,ArmorCrackerMK2,19,,GobH,Rusteez,12,Bevertech,SavageN,NGtech,DarkTechPST,,18,,,SuperCharger,14,15,CapT,TrippleRed,MustardW,Zeeta
3312,Mekatron K9 #3312,1681,1405.8310679217307,,26,BlueHexMount,BabyPink,OceanBN,,Darktech,Cobaltblue,hexDrive,NaniteC,,Plates,20,SideHeadBusterGen2,21,,SecretCodeH,JsEncorp,10,ForceJet,Blues,JesonPak2,NetherPST,,10,,,Patspowergen,16,18,SteelblueT,BlueEye,SavageW,Zeeta
3515,Mekatron K9 #3515,1682,1405.7285452306028,,26,Scarlet,Scarlet,ByzaniumBN,,Flax,Burgundy,HyperCharged,BoloniumC,,Azulex,11,ClokedTorpedo,07,,TritH,Mahagony,11,Jeggernaut,ScarletN,HashCorp,NetherPST,,24,,,FlameRingCore,23,11,CapT,EvGAnger,DusteezW,Zeeta
3140,Mekatron K9 #3140,1683,1405.4648751471232,,26,Sepia,Zomp,RustBN,,Timberwolf,Mustard,AMHDrive,MustardC,,Amberlin,15,SidePlasmaBeamer,16,,NaniteH,Plated,09,Curvedbayo,Bolonium,NGtech,ScarletPST,,12,,,MekaGenMk1,11,18,OceanaT,EvGAnger,NetherW,Zeeta
2494,Mekatron K9 #2494,1684,1405.406939093973,,26,RedOx,RadicalRed,NoneBN,,PunkShield,Nanite,MatterEngine,NetherC,Delta,Panishviridian,12,SideHeadBusterGen2,25,,TribandH,Aeroal,11,LittleJoy,OceanaN,JesonPak2,XiradiumPST,,21,,,Prussgreen,13,20,ScarletT,EvRStern,CapW,
5312,Mekatron K9 #5312,1685,1405.0890484673967,,26,Greymetal,Windsortan,BoloniumBN,,Rufous,Plated,Model25486Core,WhitechipC,,Proximitysensor,20,ClokedTorpedo,16,,PlatedH,JsGunMetal,11,Lemtangtech,PinksN,JesonPak2,SteelbluePST,Psi,13,,,FlameRingCore,09,14,OceanaT,EvR,K9FeW,
3138,Mekatron K9 #3138,1686,1404.7674661070707,,26,Scarlet,Ultramarineblue,NoneBN,,Rufous,Dusteez,DualInjection,DarktechC,,Savagetech,08,InvisibleTurret,19,,VizorianH,Pear,16,HellF,TritN,BlacksiteLabs,DusteezPST,,08,,,HarleyquinGeneratorM2,14,10,CapT,Cyborg,PinksW,Zeeta
3424,Mekatron K9 #3424,1687,1404.7602636866636,,26,OceanicAxel,Macaroni&Cheese,AtiumBN,,Purple,Darktech,SolDrive,AtiumC,,Brushedmetal,14,ArmorCrackerMK3,16,,MidnightBlueMetalH,JsGunMetal,12,Mekabin,GobN,BlacksiteLabs,CrazytechPST,,16,,,SuperCharger,13,08,DesertSquadT,EvRStern,CobaltblueW,Zeeta
5262,Mekatron K9 #5262,1688,1404.4362118733015,,26,KillerMount,Saddlebrown,CobaltblueBN,,Bittersweet,Pinks,StabilizingCore,MustardC,,Novalie,07,ClokedTorpedo,13,,AtiumH,Goblin,11,Ridgedtooth,CobaltblueN,Starzlab,BrowneePST,Psi,11,,,Superaqua,13,09,CargoniteT,Juggernaut,ByzaniumW,
1456,Mekatron K9 #1456,1689,1404.3331959240365,,26,Pumkin,Nadeshikopink,XtzBN,,Brushedcu,Leop,ByhzinianCore,WhitechipC,,Pearlesence,17,SideHeadBusterGen2,07,Gamma,ZebH,Andromeda,13,Curvedbayo,NaniteN,Ringtechmodel2,SteelbluePST,,15,,,StandardParticleGenerator,18,13,GoGT,EvRStern,TechcratW,
4140,Mekatron K9 #4140,1690,1404.3300416693203,,26,Royalyellow,Seagreen,BluesBN,,Teal,Trit,Photomatter,SavageC,,Plates,14,InvisibleTurret,14,,TechnoH,Mektech,12,Lemtangtech,SavageN,BakerLimited,XtzPST,,15,Sigma,,MajBParticleGenerator,10,18,OceanaT,EvbStern,BrowneeW,
5465,Mekatron K9 #5465,1691,1404.2419739538784,,25,AGMount,YellowOrange,FlBN,,Teal,Byzanium,SolDrive,SteelblueC,,Pearlesence,20,,10,,SnowyH,Imperialred,15,Soltech,SnowyN,ScarletN1,PinksPST,Psi,08,,,AndromedaAlpha,14,09,DesertSquadT,Forcelabs,ElectricindigoW,
