ID,Name,Rank,Rarity_Score,Animal-Scores,Attributes-Scores,Background-Scores,Body-Scores,Clothes-Scores,Expression-Scores,Eyewear-Scores,Headwear-Scores
2423,that the animals,1148,123.01456391124984,3,2,22,7,42,27,4,11
1295,the killings which,1149,122.9509604860832,3,2,31,7,23,17,19,17
1748,"for the banquet,",1150,122.94475558147624,3,10,7,4,,88,,9
2786,the rats and,1150,122.94475558147624,3,10,7,4,,88,,9
719,only the tune,1152,122.91935570035916,3,1,6,4,68,28,,9
77,a lantern which,1153,122.91152687274278,3,1,31,4,11,58,,10
518,when they grow,1154,122.8807463186891,3,1,49,8,30,20,,10
748,I have taught,1155,122.81735357762842,3,2,18,7,13,29,30,18
1777,the windfalls were,1156,122.81419926087885,3,2,23,9,24,29,19,10
1467,winter was as,1157,122.81189915386715,3,1,49,24,23,10,,10
89,that his tushes,1158,122.74597284930988,3,2,6,7,30,42,19,10
93,began to arrive,1159,122.66415647898575,3,2,27,8,23,14,24,18
2864,begins. But there,1160,122.64048518515139,3,1,23,7,27,10,,48
2829,contain substances absolutely,1161,122.60787879849947,3,2,20,7,12,35,19,20
2066,"cried indignantly, whisking",1162,122.59810986690624,3,2,23,4,12,60,4,11
2877,believe that I,1163,122.5749531478266,3,2,23,4,30,32,4,22
724,"infancy, but it",1164,122.5063005822842,3,1,6,8,58,34,,9
628,and rabbits–are they,1165,122.44067274184708,3,1,20,9,30,38,,18
208,with her great,1166,122.404012287283,3,1,20,7,30,38,,20
146,but he was,1167,122.35751486044434,3,1,20,12,11,17,,55
1469,"there it lay,",1168,122.33923275531183,3,2,6,4,44,38,4,17
252,all made themselves,1169,122.1972818194996,3,1,6,12,28,58,,10
1899,on the windmill,1170,122.17003445226321,3,2,31,4,30,11,19,18
2839,His imagination had,1171,122.16290935731443,3,2,7,4,12,66,4,20
335,this simply part,1172,122.13962423229019,3,2,6,4,30,17,21,36
2979,masters and that,1173,122.1048957776568,3,1,18,29,30,29,,9
1628,dragged them with,1174,122.09687690356077,3,2,6,27,13,28,19,20
2659,were often hungry,1174,122.09687690356077,3,2,6,27,13,28,19,20
2505,"gates. Nevertheless, as",1176,122.02129691419228,3,1,7,4,42,42,19,
2652,fields or improved,1177,122.00568112007626,3,1,6,9,23,28,,48
1444,the animals were,1178,121.98803852483147,3,2,31,8,15,32,19,9
2754,the Seven Commandments,1179,121.92514395843942,3,2,6,7,23,42,24,10
865,if they had,1180,121.9250629231851,3,1,24,8,58,14,,10
161,"did, it was",1181,121.90088697353939,3,1,31,4,13,58,,8
105,The hens perched,1182,121.80154425239756,3,2,18,4,30,17,24,20
9,drunk to remember to,1183,121.78140718450443,3,1,22,4,30,46,,11
1240,as though his,1184,121.75954427262656,3,1,6,27,12,58,,10
1396,them once or,1185,121.6644068141652,3,1,23,27,30,17,,17
782,Rings shall vanish,1186,121.61632282770347,3,1,27,4,68,11,4,
1494,responsibility. No one,1187,121.36318977365698,3,2,23,4,44,10,24,8
1851,not knowing whether,1188,121.34437920114198,3,1,6,7,30,11,,60
875,gun which always,1189,121.34376534042612,3,1,20,4,12,66,,11
2397,"hundred a week,",1190,121.2821061815688,3,2,20,4,48,12,19,10
1758,of all marched,1191,121.15715189360445,3,2,18,4,42,11,19,17
2719,"others, one or",1192,121.06743883629757,3,1,31,4,42,17,19,
1629,but could not,1193,120.93979594390478,3,2,31,24,24,20,4,9
2356,the farm was,1194,120.87103595490335,3,2,11,9,30,35,19,8
2825,which it had,1195,120.86696644660634,3,1,24,7,23,11,,48
635,meeting: Are rats,1196,120.83247683654527,3,2,24,4,12,58,4,10
813,for freedom's sake.,1197,120.79618775520132,3,2,23,9,23,27,19,10
2145,Battle of the,1198,120.79491595356644,3,2,6,8,48,11,30,10
1774,yard a pile,1199,120.70045340699285,3,2,6,4,24,12,30,37
234,"warmest place, and",1200,120.65681650297506,3,2,23,4,11,58,4,11
466,"the fields, what",1201,120.62303107873755,3,1,11,4,30,58,,10
2816,would mean very,1202,120.57273211874946,3,2,23,7,24,29,19,10
82,"grown rather stout,",1203,120.50909029540148,3,2,6,4,28,60,4,10
1391,back their ears,1204,120.5011646676375,3,1,31,4,,38,4,36
1650,to the rafters,1205,120.4843275343493,3,2,23,27,24,17,4,17
1908,"shed, looked closely",1206,120.42328817606324,3,2,20,4,30,11,30,17
2998,feel so hopeful,1207,120.31695806486256,3,2,7,7,24,34,30,11
2021,Do you not,1208,120.31508634734442,3,10,24,4,,60,,18
1572,windmill. We will,1209,120.19998030951815,3,2,11,12,11,38,30,10
755,cleared his throat,1210,120.10709593803723,3,2,24,9,11,28,30,9
2444,"dead,"" said Boxer",1211,120.06762479951475,3,1,6,4,42,42,,18
1763,"any pig, but",1212,120.0608343706864,3,1,6,7,27,17,,55
1255,"""files,"" ""reports,"" ""minutes,""",1213,119.83955975813758,3,2,31,24,24,11,4,17
416,"it, and yet",1214,119.78787647723173,3,2,22,8,15,14,4,48
690,we are all,1215,119.62317491792936,3,2,11,12,30,20,21,18
1248,"poems, sat on",1216,119.58475013699302,3,1,7,4,73,11,,17
957,was not considered,1217,119.39577102312447,3,1,20,4,11,17,,60
1369,ever heard him,1218,119.30605973238939,3,1,20,7,30,20,,36
1381,Napoleon himself in,1219,119.27777087854301,3,2,20,4,48,10,19,10
1388,later his face,1220,119.20584664256286,3,2,6,4,30,14,19,37
2404,the hens heard,1220,119.20584664256286,3,2,6,4,30,14,19,37
2609,England should be,1222,118.99275068500559,3,1,6,29,24,35,,18
2990,was a source,1223,118.9507850390599,3,1,24,29,23,32,4,
2006,came of rebelling,1224,118.90238322211601,3,1,6,29,44,12,21,
1905,the men did,1225,118.82882714031535,3,2,31,9,48,10,4,8
334,"truth. ""But is",1226,118.73470673004016,3,2,6,8,11,46,21,18
1261,"owner, Mr. Pilkington,",1227,118.72551685947627,3,2,6,4,30,58,4,8
803,breezes On the,1228,118.67518000946274,3,1,7,4,30,66,4,
2033,round him and,1229,118.6198609598351,3,2,20,4,28,20,30,8
1034,It was a,1230,118.52849121549069,3,2,6,27,30,10,19,18
1957,never volunteering for,1231,118.47840164850167,3,2,7,24,12,10,21,37
2502,the cat could,1232,118.40443922856706,3,1,22,8,23,46,,11
1059,to examine the,1233,118.37278429321765,3,2,11,27,11,32,19,9
88,of the fact,1234,118.3545867528574,3,1,15,4,12,20,,60
2832,in the meantime.,1235,118.31478293263439,3,1,22,4,30,35,19,
1813,of Napoleon under,1236,118.30294583130387,3,2,49,7,13,27,4,10
2564,old-age pensions had,1237,118.21808426940072,3,10,6,7,24,66,,
241,a word of,1238,118.10512766951307,3,2,6,4,30,17,4,48
1186,did their share.,1239,118.09683035148527,3,1,24,12,30,28,,17
1754,that they did,1240,118.0413606316654,3,1,18,12,44,17,,20
2793,into Snowball's activities.,1240,118.0413606316654,3,1,18,12,44,17,,20
1229,"procured, Snowball did",1242,117.96002971115027,3,2,6,8,42,32,4,17
2019,friendly feelings that,1243,117.89863504068059,3,2,7,4,30,29,30,10
514,throat and boil,1244,117.80492478751931,3,2,6,8,12,32,30,22
1796,leader of the,1245,117.7968692311482,3,1,27,12,30,32,,10
2224,him retire at,1246,117.79404207033788,3,1,31,4,42,11,,22
2954,"voice, ""Snowball! He",1247,117.73501659569547,3,2,7,27,30,32,4,9
1153,half-past six and,1248,117.66324676977926,3,2,31,4,23,10,19,22
2158,off work and,1248,117.66324676977926,3,2,31,4,23,10,19,22
2742,to the front.,1250,117.65078917309587,3,2,18,8,12,34,30,8
1695,the barn. Nowadays,1251,117.573388718656,3,1,7,4,24,58,,17
220,a lump of,1252,117.53678865158646,3,1,20,12,15,42,,22
422,that I see,1253,117.50355788256272,3,1,20,12,12,58,,8
1948,necessary to the,1254,117.50310857191204,3,2,24,7,23,17,21,17
371,nearly the whole,1255,117.49576861305763,3,10,11,4,58,29,,
1722,Chapter VIII,1256,117.43450238375911,3,1,7,27,30,10,,37
2758,crept silently away.,1256,117.43450238375911,3,1,7,27,30,10,,37
2740,they would perhaps,1258,117.37170758861781,3,1,49,4,12,35,,9
2434,ears of corn,1259,117.36937406162896,3,1,6,29,24,34,,18
565,throughout the short,1260,117.35786921563727,3,10,6,7,30,60,,
2594,young animals. About,1261,117.34519336363796,3,2,31,4,30,20,4,20
1974,limbs to a,1262,117.32497356802355,3,2,20,4,12,12,24,37
2848,would lay them,1263,117.29126852811547,3,1,6,4,24,66,,10
883,buried themselves in,1264,117.25761290762445,3,1,20,9,27,42,,11
443,those eggs ever,1265,117.24229943914435,3,1,15,4,12,58,,20
1390,to the spirit,1266,117.19179488086068,3,10,31,4,,12,,55
1956,visited Animal Farm,1267,117.1485891414182,3,2,7,9,24,34,24,11
985,turn black into,1268,117.12547205028558,3,1,11,9,23,58,,8
556,"but I know,",1269,117.08776456584896,3,2,6,12,12,27,30,22
2159,as big Even,1270,117.0707264484118,3,2,6,4,23,46,19,10
773,golden future time.,1271,117.04013481207672,3,2,11,4,27,11,19,36
2561,price by twelve,1272,117.00021078371809,3,1,20,9,44,27,,9
562,will be done.,1273,116.90486167769909,3,1,20,8,30,42,,9
632,to the vote.,1274,116.77394164065136,3,2,18,7,30,29,4,20
274,duty to pass,1275,116.6618171071851,3,2,6,4,27,58,4,8
2217,of Snowball almost,1276,116.60090543457848,3,2,24,29,13,12,21,10
2946,young dogs forming,1277,116.58735999818596,3,2,31,7,48,10,4,8
1624,not believe that,1278,116.57573623233156,3,1,18,8,58,17,,8
2343,cutting them off.,1279,116.55455784856824,3,1,6,9,73,11,,10
456,pleasure of your,1280,116.43747902366154,3,1,7,7,13,27,,55
465,your labour in,1281,116.34653689160618,3,1,7,4,68,11,19,
1489,in the best,1282,116.32826405952882,3,1,20,4,30,34,,22
2510,the cockerel to,1282,116.32826405952882,3,1,20,4,30,34,,22
1121,"serious. One day,",1284,116.32456029562174,3,2,11,12,24,20,21,20
1114,Napoleon announced that,1285,116.32126438981629,3,2,15,8,30,20,24,10
2303,who in fact,1286,116.31552393265846,3,2,18,4,30,42,4,10
888,fled to his,1287,116.3053586771596,3,2,22,8,30,11,19,18
747,"hoarse, but when",1288,116.29435866203485,3,2,15,4,11,38,21,18
2092,incubator shed had,1289,116.27523901181458,3,10,31,9,44,17,,
1756,"""What matter? We",1290,116.23394228851942,3,2,6,24,44,20,4,10
402,Yet he is,1291,116.1780926535043,3,1,24,7,11,11,,55
2511,their memories had,1292,116.12291323570518,3,1,6,29,58,11,4,
2938,on evil days.,1293,115.9561184052994,3,2,18,7,48,20,4,10
1596,promise to pay,1294,115.9471662483406,3,1,20,9,23,38,,18
1965,"the farmhouse, which",1295,115.85838928439726,3,2,27,9,30,14,19,8
1006,for eggs was,1296,115.73337412832566,3,2,6,7,44,12,21,17
602,At this moment,1297,115.72959076265127,3,2,11,4,23,35,24,9
1707,few moments the,1298,115.68989019404343,3,2,18,4,12,35,30,8
2838,was expelled? All,1299,115.48391342450907,3,10,24,7,23,46,,
258,already about the,1300,115.39909071921598,3,1,6,4,30,58,,10
847,burst out into,1301,115.39551560504064,3,1,7,12,23,58,,8
535,of our labour,1302,115.3768595079918,3,2,6,9,11,66,4,10
1237,load of broken,1303,115.34242330383495,3,2,31,4,11,38,4,18
932,"pigs, who were",1304,115.33294037561372,3,1,20,4,28,34,,22
1537,They're taking you,1305,115.33089875919835,3,1,20,8,44,27,,9
774,Soon or late,1306,115.33003478250855,3,2,49,7,12,17,4,18
2463,able to walk.,1307,115.28863925749293,3,1,11,4,48,35,,10
2613,it was once,1308,115.11188073566966,3,2,22,29,13,29,4,9
1247,"animals everywhere, even",1309,115.09606041618567,3,1,6,4,30,58,,10
1347,"said, contained the",1310,115.05789986641703,3,2,18,12,23,12,24,17
1816,for a pig,1311,115.008618229377,3,2,24,7,28,17,21,9
1739,them that the,1312,114.89842537022476,3,1,15,12,42,27,,11
2776,down to the,1312,114.89842537022476,3,1,15,12,42,27,,11
1481,"""No animal shall",1314,114.820163626138,3,1,22,4,23,46,,11
148,his steadiness of,1315,114.64057207846132,3,2,49,4,13,28,4,8
866,not been interrupted.,1316,114.63616026434764,3,2,7,4,23,58,4,10
2268,still short of,1317,114.60605015448976,3,2,18,4,12,42,19,10
1449,off than they,1318,114.59914421258316,3,2,6,12,30,20,21,18
2789,"""read me the",1319,114.50427120074893,3,10,6,4,30,60,,
1966,the other animals,1320,114.48198661782878,3,1,6,24,30,38,,9
2468,Animal Farm as,1321,114.47412361792942,3,1,49,4,23,10,21,
2942,at the meeting,1322,114.44261002087512,3,1,6,27,42,27,4,
1947,to Foxwood with,1323,114.41547317251447,3,1,7,24,23,17,,37
1487,smashed the van,1324,114.41097840544796,3,1,27,24,28,17,,11
2769,were also rumours,1325,114.41044631110856,3,10,18,9,30,42,,
2931,honour. It had,1326,114.40316359637278,3,1,20,4,12,60,,11
822,singing of this,1327,114.39330567260569,3,1,24,7,11,17,,48
2617,no intention of,1328,114.37589147058782,3,1,49,8,30,10,,10
1081,Jones and all,1329,114.35800964837885,3,1,31,24,15,20,,17
158,the worst tempered.,1330,114.34623760315773,3,2,6,4,12,46,19,18
1060,little altered; his,1331,114.30645500073841,3,1,11,4,44,28,,20
377,is the answer,1332,114.28289536871911,3,1,24,8,28,28,19,
223,the front and,1333,114.21220358464673,3,2,18,8,23,42,4,10
481,twelve years old,1334,114.1149700382867,3,2,7,4,12,17,30,36
511,sell you to,1335,114.10604183730659,3,1,20,4,27,34,,22
2275,and sometimes they,1336,114.0682294644559,3,10,11,27,27,34,,
171,have had no,1337,113.97713297166328,3,1,18,9,23,46,,10
889,own sleeping-place. The,1338,113.96572469843696,3,2,27,9,11,29,21,8
1448,of the shelter,1339,113.96021399777331,3,2,6,24,11,29,24,11
2677,a pellet. But,1340,113.9495438647951,3,1,11,12,48,28,,8
1242,expressed our longing,1341,113.85970186798869,3,1,11,27,44,14,,10
517,"for the dogs,",1342,113.79705781068306,3,1,20,8,12,58,,8
1683,the charge. He,1343,113.60087343913877,3,2,11,9,11,34,4,36
2746,"sheep, and a",1344,113.56706950902003,3,2,15,4,27,20,21,18
2670,the early days,1345,113.52507672345486,3,1,11,4,11,32,,48
2181,ceased to exist!,1346,113.51842022268704,3,1,22,29,24,12,19,
2553,have protested if,1347,113.46323173591094,3,1,18,29,23,32,4,
368,then do we,1348,113.2766726425776,3,1,7,4,23,17,,55
1597,the sheep set,1349,113.2606184911742,3,2,23,9,24,34,4,11
2047,it the Manor,1350,113.25402280552593,3,1,22,4,24,20,,36
2422,the Commandment read:,1351,113.10254299934931,3,1,18,12,44,12,,20
1336,"""Comrades!"" cried Squealer,",1352,113.0442903104402,3,2,6,24,15,46,4,10
769,of every land,1353,113.04416458961913,3,10,18,8,30,42,,
2830,in the hospital,1354,112.97372490970248,3,1,15,4,15,35,,37
2126,the use of,1355,112.88939896572357,3,2,11,12,24,17,21,20
685,no animal must,1356,112.8791826124866,3,2,11,9,12,42,19,10
624,a point that,1357,112.87517870519633,3,1,15,4,68,14,4,
85,"pig, with a",1358,112.8142788011933,3,1,11,4,,58,21,11
1652,price of these,1359,112.72143326928199,3,2,22,7,15,38,4,17
1395,a night when,1360,112.7065512059694,3,1,31,8,30,20,,17
590,others. It is,1361,112.7016016179083,3,10,7,4,28,58,,
926,their duty to,1362,112.64082764281626,3,1,24,8,23,29,,22
10,shut the popholes. With,1363,112.61281146394691,3,2,20,12,12,38,4,18
1548,hens had died,1364,112.568693559587,3,2,20,24,11,12,19,18
1704,leaps of excitement.,1365,112.50556554532372,3,1,20,4,12,58,,10
662,"wings, is a",1366,112.47643676762021,3,2,49,4,12,17,4,18
1097,the tatted wall,1367,112.45891483032673,3,2,31,4,23,34,4,8
2101,one who remembered the,1367,112.45891483032673,3,2,31,4,23,34,4,8
2822,re capture of,1369,112.39647548098507,3,2,6,29,12,17,4,36
1883,"the maxim, ""Napoleon",1370,112.37922100803694,3,2,6,24,24,29,4,17
560,"feet, that sooner",1371,112.31091527688703,3,2,27,4,30,28,4,11
1726,The pigs now,1372,112.1488199786808,3,1,23,4,28,32,,18
1089,a threshing machine,1373,112.14010157643958,3,2,7,27,28,20,4,17
218,came mincing daintily,1374,112.1300520844056,3,10,20,9,30,38,,
1313,dogs had tasted,1375,112.11053209584846,3,10,22,4,58,12,,
2165,days there had,1376,112.08813616547059,3,2,18,27,12,12,24,10
2412,"Oh, how my",1377,111.98149178442937,3,10,23,27,30,17,,
2118,stupid. None of,1378,111.93692856964341,3,2,15,9,30,14,24,10
1207,the animals. When,1379,111.9067433783659,3,1,24,24,27,20,,9
175,the farm he,1380,111.89047005969772,3,10,20,4,15,58,,
2243,out of the,1381,111.88942723723616,3,10,20,29,15,34,,
2453,the singing of,1382,111.8867515233142,3,2,15,4,23,29,24,8
1875,five of them,1383,111.87118695241735,3,2,15,27,13,14,24,10
1833,and paw the,1384,111.84595107926685,3,2,6,7,30,38,4,17
1140,brought the boulder,1385,111.80080428556361,3,2,6,4,48,11,24,10
2465,said that such,1386,111.72752563568294,3,2,31,9,23,11,19,9
2182,"bleating of ""Four",1387,111.7269379142944,3,1,31,9,12,42,,10
2750,disgraceful condition. Its,1388,111.7143805182115,3,2,24,12,23,14,19,11
829,singing it for,1389,111.6959279545926,3,1,6,4,11,58,24,
2322,viciously at the,1390,111.60895168967885,3,1,6,4,23,60,,11
2972,had never been,1391,111.59234157908628,3,1,11,12,27,35,19,
2059,"somebody–namely, to utilise",1392,111.55518357377723,3,1,7,9,42,10,,36
880,of number 6,1393,111.51237137913334,3,2,18,8,12,28,19,18
1251,"Besides, in those",1394,111.50768390990123,3,1,6,8,42,11,,37
694,All animals are,1395,111.48143263718019,3,1,20,4,15,10,,55
971,shrill voice. He,1396,111.46981045208294,3,1,11,4,11,58,19,
1512,pile of dung,1397,111.45325641954835,3,2,7,24,24,35,4,10
625,must be settled.,1398,111.45168532568474,3,1,31,7,28,28,,9
1460,feeling by saying:,1399,111.3887840190547,3,1,24,27,13,20,,20
2481,satisfied that they,1399,111.3887840190547,3,1,24,27,13,20,,20
2716,in disagreement. According,1401,111.35940629700939,3,2,11,7,11,34,4,36
1311,"was unknown, of",1402,111.35151735218491,3,2,20,7,42,20,4,10
2324,four sows had,1402,111.35151735218491,3,2,20,7,42,20,4,10
530,spring from the,1404,111.31431862098887,3,2,49,4,23,11,4,11
516,the foxhounds. As,1405,111.3061789884606,3,2,23,8,23,11,30,8
487,But no animal,1406,111.23846075272992,3,2,15,4,28,14,19,22
410,"them from starving,",1407,111.21018685056215,3,10,27,4,,10,,55
490,end. You young,1408,111.20756773379672,3,1,49,4,30,11,,10
340,is so poor,1409,111.14049284711487,3,1,7,8,30,11,,48
654,duty of enmity,1410,111.10557839029141,3,10,6,4,58,27,,
1406,convinced them that,1411,111.09820769632351,3,1,18,12,44,10,,20
1225,been thrown on,1412,111.08965543392594,3,2,6,9,48,12,19,8
2080,The animals were,1413,111.04661712666993,3,2,6,4,12,66,4,10
1233,his great sides,1414,111.04293349188595,3,10,15,24,24,34,,
2627,hoofs clawing at,1415,111.01915134904482,3,2,23,7,24,34,4,11
1733,was vaguely troubled.,1416,110.92802661204409,3,2,6,24,24,11,30,8
2545,seen him gallop.,1417,110.91203734634247,3,1,7,4,42,42,,8
711,"years ago, when",1418,110.80803315071923,3,1,7,4,,29,4,60
2251,"achievement, and announced",1419,110.79203624354176,3,1,11,27,44,11,,10
1588,him. For whole,1420,110.79161586815877,3,1,49,4,30,10,,10
2994,the table in,1421,110.74715396915506,3,2,11,9,28,14,30,10
1797,the sheep had,1422,110.56045627862206,3,1,11,7,48,17,,20
929,teaching and organising,1423,110.52566470344219,3,1,18,4,12,20,,48
164,"instance, he would",1424,110.52153840931783,3,2,18,12,28,10,24,10
2891,well. This work,1425,110.49890706425639,3,2,22,8,24,11,19,18
1535,the well. The,1426,110.48173639125653,3,2,31,4,24,28,4,11
2219,well enough if,1427,110.41004314047316,3,1,31,12,27,12,21,
2187,"was deceived, and",1428,110.24111706981168,3,2,7,9,58,12,4,11
2755,the machinery for,1429,110.21550513062671,3,2,31,4,12,20,24,10
1918,understood the business,1430,109.99354240635891,3,1,7,9,12,66,,8
1852,but Squealer asked,1431,109.98229708627426,3,2,22,4,24,14,19,18
324,meaning of happiness,1432,109.9508543145489,3,2,20,4,23,42,4,8
2598,they were weary,1433,109.90585522536578,3,1,15,4,48,11,24,
2257,"was warm weather,",1434,109.90183510725718,3,10,7,4,73,11,,
2241,to be the,1435,109.89665473318264,3,1,20,4,42,17,19,
1719,his eyes were,1436,109.88089681485454,3,2,6,9,23,28,24,10
108,fluttered up to,1437,109.82964030360155,3,10,20,4,12,58,,
