ID,Name,Rank,Rarity_Score,Attributes,aura,body,bodydetails,botarms,botbody,boteyes,boteyescolor,botfoot,bothead,botpropulsion,details,energy,eyes,facemask,family,ground,hair,has_pet,head,jacket,lefthand,leftobjkt,posterfull,posterleft,posterright,shoes,trousers,unique,unique_tbot,wall,wallcolor,weapon
2201,うまむ (UMAMU) #2201,454,416.5699004024733,28,powerup,gamma,,electronGun,hornet,neutral,orange,model3,model3,Pink,meka2,timeTraveler,beatdown,grillz,juku,road,thegoodoldbill,True,gamma,salarymen,neon,digitalGuitar,,freeTheTrooperz,Generator,recycled,elite,,,tiles,3,cyberneticLance
1383,えしほ (ESHIHO) #1383,455,416.43473290544165,28,hexa,alpha,cybernetics,model1,model1,uwu,prismatic,model1,model3,Pink,facetattoo,fullPower,owl,gasmask,shibu,road,headbangerOrange,True,alpha,ranger,,digitalGuitar,,freeTheTrooperz,propaganda2,kanemochi,elite,,,brickinthewall,3,holopunch
2651,とやむろ (TOYAMURO) #2651,456,416.16383697628885,18,fall,gamma,ledgerkey,,,,,,,,neopiercing,timeTraveler,wry,,aki,sidewalk,,False,gamma,gunner,,akiTreasure,,,Generator,recycled,ranger,,,diagonals1,3,antimatterCannon
1714,るこつ (RUKOTSU) #1714,457,415.96535224987815,24,oneup,beta,piercing,model3,model2,off,blue,model1,model3,Orange,fanaticblack,,wicked,,aki,slabs,independant,True,beta,pirate,watch,,,,,kanemochi,slacks,,,hexagrid,classic,bountyhunter
1208,ひのさす (HINOSASU) #1208,458,415.82942399634555,17,oneup,gamma,vetofthegreatwar,,,,,,,,fanaticblack,,possessed,judgeTrooperz,shibu,road,,False,gamma,downjacket,,,,,sewer,recycled,slacks,,,tiles,classic,slayer
1206,つむほへ (TSUMUHOHE) #1206,459,415.5693071564069,27,stinking,alpha,vetofthegreatwar,scrap,model1,uwu,prismatic,digger,delivery,blue,warrior,intoTheSpotlight,possessed,glassesmodelY,juku,poorNeighbourhood,animecharacter,True,alpha,scientist,,,,Resistance,propaganda2,neo,pirate,,,lines1,classic,shinken
698,すしや (SUSHIYA) #698,460,415.5088112612249,16,warfare,gamma,huntingtrophy,,,,,,,,,,tezosCollector,talkiePoly,aki,wasteland,implant,False,gamma,,cybernetic,,,,,heavymetal,zebraPink,,,lines2,classic,sensei
233,れけち (REKECHI) #233,461,415.3684814801758,27,oneup,alpha,mutant,scrap,model1,uwu,orange,digger,cap,prismatic,,intoTheSpotlight,wry,pirate,kabu,lightSpot,mekaBallFan,True,alpha,,baseballFan,daruma,,gamingContest,nosmoking,recycled,zebraPink,,,diagonals3,3,neokatana
1653,れも (REMO) #1653,462,415.34870227811984,26,stinking,beta,mutant,scrap,hornet,neutral,orange,model3,delivery,Pink,neopiercing,outOfPhase,3Dvision,bigBadMonocle,shibu,path,implant,True,beta,,,hoverboardModelX,,,versusShow,recycled,kanemochi,,,tiles,3,slayer
685,めねほ (MENEHO) #685,463,415.2800174693006,17,charging,gamma,,,,,,,,,TCORPmember,,3Dvision,glassesmodelX,kabu,path,punk,False,gamma,ranger,,towerDefense,,,,hacker,adventurer,,,diagonals3,classic,negotiator
1762,ゆふたせ (YUFUTASE) #1762,464,415.1544235779102,27,oneup,gamma,securityguard,model1,hornet,neutral,prismatic,digger,delivery,Pink,wildBlue,fullPower,wicked,artificialRespiration,juku,citynights,animecharacter,True,gamma,hoodie,,daruma,,,propaganda2,lightningAzure,pirate,,,brickinthewall,3,antimatterCannon
1957,しれ (SHIRE) #1957,465,415.06731216523514,16,oneup,alpha,,,,,,,,,upset,,possessed,ninja,aki,citynights,,False,alpha,pirate,,hoverboardModelY,,,,neon,whiteevening,,,tiles,3,blademaster
2555,ちほ (CHIHO) #2555,466,414.75376396113404,19,hexa,beta,scars,,,,,,,,,nen,beatdown,,kabu,figurine,seducer,False,beta,kanemochi,gambler,kabuAmmo,,,martialart,jumper,elite,,,diagonals2,3,taser
677,しひれぬ (SHIHIRENU) #677,467,414.4784491325837,24,hexa,beta,,model3,model2,uwu,blue,wings,model2,prismatic,,,underTheInfluence,oni,kabu,poorNeighbourhood,TPOPfan,True,beta,truckdriver,,hologram,,,Generator,neon,neojogger,,,lines2,classic,flail
563,けちそめ (KECHISOME) #563,468,414.31692236070506,25,hexa,alpha,,electronGun,model2,upset,azure,model2,model3,blue,meka2,timeTraveler,determined,gasmask,kabu,crossing,independant,True,alpha,neon,,oldTV,,,,neo,slacks,,,brickinthewall,classic,shinken
2536,あとま (ATOMA) #2536,469,414.2259851790035,27,stinking,alpha,cybernetics,model2,model1,off,pink,model2,delivery,blue,warpaint,intoTheSpotlight,wry,,juku,lightSpot,mekaBallFan,True,alpha,scientist,neon,hacked,,,martialart,recycled,taskforce,,,diagonals3,classic,handgun
355,きまは (KIMAHA) #355,470,413.9900854940095,22,fall,beta,,model2,hornet,uwu,orange,digger,cap,Pink,,,exhausted,,juku,poorNeighbourhood,,True,beta,,bandage,,,jukuCableManagement,martialart,pirate,slacks,,,lines2,classic,handgun
690,ろのるく (RONORUKU) #690,471,413.6331026590867,18,firefly,beta,serialNumber,,,,,,,,facetattoo,fullPower,god,injection,shibu,lightSpot,,False,beta,,,daruma,,,propaganda2,lightningAzure,adventurer,,,hexagrid,3,bat
3154,ささね (SASANE) #3154,472,413.38087149459716,25,fall,alpha,,model2,model1,happy,pink,model1,model1,Pink,fanaticblack,,malicious,oni,shibu,sidewalk,mekaBallFan,True,alpha,pirate,neon,,,,sewer,ranger,neojogger,,,brickinthewall,classic,taser
1246,たけき (TAKEKI) #1246,473,413.31396274947775,17,firefly,beta,,,,,,,,,TCORPmember,atomic,wry,artificialRespiration,shibu,figurine,,False,beta,gunner,married,,,,,neo,ranger,,,diagonals2,3,mekaBallFan
2290,せめめ (SEMEME) #2290,474,413.11635253345065,25,borntobeastar,bionic,,model1,model1,neutral,prismatic,model3,model3,blue,upset,,doe,metaverseAddict,kabu,slabs,sensei,True,alpha,quarterback,gambler,,,,nosmoking,recycled,taskforce,,,hexagrid,3,amputated
165,てまり (TEMARI) #165,475,412.9496589062725,19,borntobeastar,alpha,ledgerkey,,,,,,,,,onFire,wry,,juku,path,headbangerOrange,False,alpha,urban,neon,jukuNetworkConnectionTerminal,,gamingContest,,neo,slacks,,,diagonals3,classic,amputated
2577,にへほや (NIHEHOYA) #2577,476,412.81806259721736,23,stinking,gamma,securityguard,scrap,hornet,happy,azure,wings,model1,Azure,,,wicked,,shibu,slabs,,True,gamma,crackhead,,wip,,Resistance,,ranger,taskforce,,,diagonals2,3,flail
1225,てし (TESHI) #1225,477,412.70818557250567,27,sakura,gamma,serialNumber,model3,model2,off,prismatic,model2,model1,Azure,TCORPmember,dataMaster,exhausted,,juku,crossing,punk,True,gamma,savage,,wip,,freeTheTrooperz,streetsign,jumper,neon,,,lines2,3,telescopicbaton
3017,よふ (YOFU) #3017,478,412.5523580377987,20,charging,beta,,,,,,,,,fanaticblack,timeTraveler,determined,glassesmodelX,aki,lightSpot,punk,False,beta,neon,watch,hoverboardModelX,,Resistance,,pirate,taskforce,,,lines1,classic,amputated
2700,しちけら (SHICHIKERA) #2700,479,412.0804482394322,24,hexa,beta,,electronGun,model1,upset,blue,digger,model1,blue,meka,vilain,doe,,kabu,poorNeighbourhood,samurai,True,beta,,wizard,,,,Generator,jumper,pirate,,,diagonals2,3,amputated
1668,なせへ (NASEHE) #1668,480,412.0585448001658,26,charging,bionic,,model3,model1,happy,pink,model1,cap,blue,facetattoo,intoTheSpotlight,yob,boaster,kabu,underground,dreadlocks,True,gamma,soldier,married,,,wewantyou,,hacker,neojogger,,,lines2,classic,antimatterCannon
3109,さかひ (SAKAHI) #3109,481,411.9552849261176,28,warfare,alpha,securityguard,model3,model2,neutral,blue,digger,model3,blue,fanaticblack,outOfPhase,wry,grillz,kabu,underground,thegoodoldbill,True,alpha,kanemochi,baseballFan,,,freeTheTrooperz,martialart,neo,kanemochi,,,diagonals3,classic,sensei
1658,みさ (MISA) #1658,482,411.737012192873,27,hexa,alpha,,electronGun,hornet,upset,azure,model3,cap,Azure,facetattoo,vilain,hawk,skullz,aki,poorNeighbourhood,,True,alpha,rocker,neon,digitalGuitar,,mekaball,vote,ranger,neojogger,,,diagonals2,classic,antimatterCannon
464,いり (IRI) #464,483,411.66100576326346,21,stinking,beta,huntingtrophy,,,,,,,,warpaint,dataMaster,exhausted,golden,juku,sidewalk,implant,False,beta,hoodie,,enhancerPot,,Resistance,martialart,buffalo,kanemochi,,,diagonals3,3,handgun
2837,うむし (UMUSHI) #2837,484,411.595596291508,26,hexa,alpha,serialNumber,model3,model2,happy,pink,model1,cap,Pink,warpaint,,yob,,juku,path,thegoodoldbill,True,alpha,hoodie,,enhancerPot,,jukuCableManagement,sewer,oldfashioned,neojogger,,,diagonals3,classic,shotgun
3081,せめちせ (SEMECHISE) #3081,485,411.5146133946446,26,mist,beta,vitalSignsMonitor,scrap,model1,happy,prismatic,wings,model3,blue,badboy,,underTheInfluence,,kabu,sidewalk,shonenHero,True,beta,truckdriver,bandage,,,play,Generator,recycled,neojogger,,,lines1,classic,telescopicbaton
1906,にりち (NIRICHI) #1906,486,411.2510429599878,17,powerup,alpha,,,,,,,,,neopiercing,timeTraveler,owl,skullz,shibu,citynights,,False,alpha,urban,,,propaganda,,,lightningPink,kanemochi,,,diagonals2,classic,slayer
1384,よゆや (YOYUYA) #1384,487,411.12951000373033,21,oneup,gamma,boosted,,,,,,,,mask,nen,exhausted,talkiePoly,shibu,slabs,barracuda,False,gamma,truckdriver,bandage,enhancerPot,,Resistance,,ranger,adventurer,,,diagonals3,classic,sensei
1235,てるけや (TERUKEYA) #1235,488,410.4768331494266,24,kimaster,beta,,electronGun,model1,happy,azure,model2,model3,Pink,warpaint,onFire,underTheInfluence,psycho,kabu,lightSpot,,True,beta,scientist,neon,,,,,jumper,hacker,,,brickinthewall,classic,neon
1932,えらに (ERANI) #1932,489,409.8671915890305,22,fall,gamma,,model2,scalable,off,prismatic,model3,cap,Pink,,,determined,,shibu,lightSpot,independant,True,gamma,,,deliveryDrone,,,martialart,lightningAzure,slacks,,,diagonals1,3,handgun
579,きつつれ (KITSUTSURE) #579,490,409.66067020858657,28,stinking,alpha,huntingtrophy,model2,model1,happy,prismatic,digger,cap,prismatic,neopiercing,intoTheSpotlight,determined,clubber,aki,figurine,headbangerPurple,True,alpha,salarymen,,oldTV,,gamingContest,nosmoking,kanemochi,zebraPink,,,diagonals3,3,thug
1742,ぬと (NUTO) #1742,491,409.6348082952962,27,oneup,alpha,boosted,scrap,model2,off,prismatic,wings,model3,Orange,fanaticwhite,,wicked,talkieMono,kabu,underground,unkempt,True,alpha,truckdriver,,digitalGuitar,,mekaball,nosmoking,neon,neojogger,,,diagonals1,classic,neokatana
2202,てなほ (TENAHO) #2202,492,409.57990008174335,25,fall,alpha,piercing,model3,model1,happy,pink,digger,model2,prismatic,mask,,blackeye,clubber,aki,poorNeighbourhood,,True,alpha,downjacket,,hacked,,gamingContest,,chill,slacks,,,diagonals2,3,shotgun
837,つすひ (TSUSUHI) #837,493,409.5034898509274,18,hexa,beta,cybernetics,,,,,,,,TCORPmember,onFire,owl,VR,juku,wasteland,,False,beta,,neon,,,gamingContest,,lightningPink,taskforce,,,diagonals3,3,golden
1773,ほひら (HOHIRA) #1773,494,408.9426117210266,27,hexa,beta,vetofthegreatwar,electronGun,model1,upset,prismatic,wings,delivery,Orange,meka,dataMaster,hawk,talkieMono,aki,poorNeighbourhood,headbangerPurple,True,beta,urban,baseballFan,,,,martialart,oldfashioned,pirate,,,lines1,3,cyberneticLance
1134,れら (RERA) #1134,495,408.6604335779036,19,kimaster,beta,,,,,,,,,wildGreen,vilain,blackeye,bigBadMonocle,shibu,sidewalk,,False,beta,hobo,,digitalGuitar,,Resistance,nosmoking,chill,adventurer,,,hexagrid,3,shinken
1813,きやて (KIYATE) #1813,496,408.1119871288874,27,sakura,gamma,vitalSignsMonitor,model2,model2,neutral,azure,model2,model2,Azure,fanaticblack,onFire,wicked,,juku,citynights,engineer,True,gamma,hacker,,towerDefense,,mekaball,martialart,neo,taskforce,,,lines2,classic,handgun
3188,くつ (KUTSU) #3188,497,407.6156014010952,20,stinking,alpha,,,,,,,,,Tattooed,,exhausted,grillz,shibu,road,samurai,False,alpha,soldier,watch,shibuTameshigiri,,nftgallery,Generator,kanemochi,elite,,,diagonals2,classic,sensei
448,ふににの (FUNININO) #448,498,407.58580086225726,27,oneup,beta,serialNumber,scrap,hornet,upset,pink,digger,cap,Azure,infected,,malicious,grillz,aki,citynights,animecharacter,True,beta,downjacket,married,enhancerPot,,,vote,hacker,neojogger,,,lines1,3,negotiator
491,ほそ (HOSO) #491,499,407.57533818076655,24,powerup,beta,,model3,model1,neutral,pink,model3,model1,Pink,Tattooed,,owl,metaverseAddict,kabu,lightSpot,animecharacter,True,beta,,baseballFan,,,play,,jumper,neojogger,,,district,3,bountyhunter
2341,さよまこ (SAYOMAKO) #2341,500,407.5734138253752,27,powerup,gamma,vetofthegreatwar,model1,scalable,upset,pink,model2,model3,prismatic,wildBlue,timeTraveler,possessed,glassesmodelY,kabu,road,,True,gamma,hoodie,,enhancerPot,,nftgallery,Generator,lightningPink,zebraAzure,,,diagonals1,3,mekaBallFan
2955,くなたら (KUNATARA) #2955,501,407.39776519970974,26,sakura,gamma,,model2,scalable,off,pink,digger,model2,Orange,,,owl,pirate,shibu,poorNeighbourhood,seducer,True,gamma,scientist,baseballFan,digitalGuitar,,freeTheTrooperz,tcorpempire,oldfashioned,hacker,,,district,3,cyberneticLance
1080,ふさらは (FUSARAHA) #1080,502,407.3550263175429,24,mist,gamma,scars,model1,model1,neutral,blue,wings,model1,Orange,fanaticwhite,,upset,ninja,aki,slabs,,True,gamma,blackSamurai,,enhancerPot,,,,ranger,adventurer,,,lines1,3,negotiator
58,せか (SEKA) #58,503,407.2931553849041,24,warfare,alpha,serialNumber,model2,model2,upset,azure,wings,model3,Pink,,,oneEyed,,aki,lightSpot,adventurer,True,alpha,gunner,,enhancerPot,,,Generator,kanemochi,neojogger,,,brickinthewall,classic,amputated
2455,さこめ (SAKOME) #2455,504,407.2125072779235,27,powerup,bionic,,model2,model2,uwu,azure,model1,delivery,blue,neopiercing,onFire,ultraInstinct,clubber,aki,path,headbanger,True,gamma,truckdriver,,wip,,mekaball,propaganda2,oldfashioned,taskforce,,,tiles,3,telescopicbaton
1691,たちぬる (TACHINURU) #1691,505,406.8851945326266,21,fall,beta,serialNumber,,,,,,,,Tattooed,timeTraveler,upset,,kabu,path,tousled,False,beta,truckdriver,married,kabuAmmo,,gamingContest,Generator,kanemochi,pirate,,,hexagrid,3,neokatana
1152,さらね (SARANE) #1152,506,406.6576647542399,19,powerup,alpha,mutant,,,,,,,,mutant,,owl,CyberX,kabu,poorNeighbourhood,dreadlocks,False,alpha,,,kabuAmmo,,Resistance,versusShow,heavymetal,whiteevening,,,diagonals3,classic,antimatterCannon
2116,よちみ (YOCHIMI) #2116,507,406.6388899415478,26,charging,gamma,,model2,model2,happy,azure,model2,model1,blue,,timeTraveler,wicked,artificialRespiration,aki,lightSpot,tousled,True,gamma,scientist,baseballFan,wip,,deadOrAlive,,ranger,zebraAzure,,,lines2,3,telescopicbaton
1490,けにこめ (KENIKOME) #1490,508,406.49507907454745,27,sakura,alpha,huntingtrophy,model1,model1,happy,orange,model3,cap,Pink,TCORPmember,,doe,metaverseAddict,shibu,sidewalk,samurai,True,alpha,salarymen,,hoverboardModelX,,Resistance,Generator,neo,neojogger,,,hexagrid,classic,handgun
945,ゆかせ (YUKASE) #945,509,406.4375638578745,26,powerup,alpha,piercing,model2,model1,upset,orange,wings,model3,Pink,,intoTheSpotlight,tezosCollector,skullz,shibu,sidewalk,,True,alpha,urban,married,broke,,freeTheTrooperz,,neon,whiteevening,,,lines2,3,DEW
14,ねさぬ (NESANU) #14,510,406.02331666430075,26,sakura,bionic,,model3,scalable,happy,orange,wings,model3,blue,Tattooed,intoTheSpotlight,ultraInstinct,injection,kabu,slabs,punk,True,beta,ceremonialdress,,digitalGuitar,,gamingContest,,neo,slacks,,,hexagrid,3,thug
1669,へひ (HEHI) #1669,511,405.6192982314033,27,warfare,gamma,securityguard,model3,hornet,happy,prismatic,model3,delivery,Azure,fanaticblack,ballz,3Dvision,talkieMono,kabu,lightSpot,,True,gamma,scientist,,hacked,,gamingContest,vote,oldfashioned,whiteevening,,,diagonals1,classic,holopunch
2974,るみは (RUMIHA) #2974,512,405.60021239865455,25,firefly,beta,,model3,scalable,upset,prismatic,wings,model1,Orange,neopiercing,,oneEyed,tcityVice,kabu,underground,headbangerOrange,True,beta,hoodie,,broke,,,streetsign,ranger,taskforce,,,neon,classic,homingshuriken
985,はつぬな (HATSUNUNA) #985,513,405.18390833080514,25,powerup,alpha,cybernetics,model1,scalable,off,blue,wings,delivery,Orange,,,determined,clubber,juku,sidewalk,unkempt,True,alpha,,baseballFan,towerDefense,,,nosmoking,lightningPink,pirate,,,diagonals3,3,bountyhunter
2570,はてまる (HATEMARU) #2570,514,405.1676678068138,18,fall,alpha,,,,,,,,,mutant,fullPower,oneEyed,CyberX,kabu,slabs,ninja,False,alpha,boxingHoodie,gambler,,,,,lightningAzure,kanemochi,,,lines2,3,shinken
2458,るほぬた (RUHONUTA) #2458,515,404.76926038425347,20,oneup,gamma,piercing,,,,,,,,runes,timeTraveler,doe,oni,kabu,crossing,thegoodoldbill,False,gamma,truckdriver,,digitalGuitar,,freeTheTrooperz,,kanemochi,whiteevening,,,district,3,taser
2408,えするさ (ESURUSA) #2408,516,404.75443973867283,26,firefly,gamma,boosted,electronGun,hornet,off,azure,digger,delivery,Pink,cybernetic,,determined,boaster,kabu,path,headbangerPurple,True,gamma,truckdriver,,,,gamingContest,propaganda2,buffalo,slacks,,,diagonals3,classic,neon
625,させ (SASE) #625,517,404.736031337574,15,fall,gamma,,,,,,,,,,onFire,wicked,skullz,shibu,crystals,,False,gamma,,bandage,,,,,chill,whiteevening,,,lines2,classic,mekaBallFan
1226,むは (MUHA) #1226,518,404.6804724035708,26,stinking,alpha,scars,scrap,model1,upset,blue,model1,model2,Pink,badboy,intoTheSpotlight,yob,oni,kabu,figurine,headbangerOrange,True,alpha,kanemochi,,daruma,,,,kanemochi,neojogger,,,neon,classic,flail
1815,さりほ (SARIHO) #1815,519,404.25334304864043,20,fall,alpha,piercing,,,,,,,,rockstar,timeTraveler,doe,grillz,kabu,road,punk,False,alpha,blackSamurai,neon,hoverboardModelY,,,,heavymetal,zebraAzure,,,tiles,3,thug
1833,そせよわ (SOSEYOWA) #1833,520,404.2437975823657,26,hexa,gamma,scars,electronGun,model1,happy,blue,wings,model3,Azure,,fullPower,yob,talkieMono,juku,poorNeighbourhood,headbanger,True,gamma,,,broke,,jukuCableManagement,Generator,jumper,whiteevening,,,tiles,classic,bat
1972,きちの (KICHINO) #1972,521,404.19963935974994,27,mist,alpha,,electronGun,model2,neutral,pink,model3,model3,prismatic,neopiercing,nen,hawk,grillz,juku,lightSpot,headbanger,True,alpha,salarymen,married,wip,,freeTheTrooperz,,ranger,ranger,,,diagonals1,3,amputated
1400,うへへす (UHEHESU) #1400,522,403.9771593930648,27,powerup,gamma,,model1,hornet,happy,pink,model2,model1,blue,meka2,fullPower,determined,,aki,road,rooster,True,gamma,hacker,watch,deliveryDrone,,deadOrAlive,nosmoking,neon,ranger,,,brickinthewall,classic,negotiator
1392,あわむ (AWAMU) #1392,523,403.79139582293584,17,hexa,gamma,,,,,,,,,meka2,,beatdown,,aki,underground,headbangerOrange,False,gamma,scientist,,enhancerBar,,gamingContest,,golden,zebraPink,,,brickinthewall,classic,mekaBallFan
2978,ちにの (CHININO) #2978,524,403.7850914284742,19,hexa,alpha,,,,,,,,,,intoTheSpotlight,yob,pirate,aki,citynights,headbangerPurple,False,alpha,hoodie,,wip,,nftgallery,sewer,lightningAzure,zebraAzure,,,diagonals1,classic,golden
469,よゆろ (YOYURO) #469,525,403.7561061779031,19,warfare,alpha,,,,,,,,,wildBlue,intoTheSpotlight,exhausted,,shibu,path,headbangerPurple,False,alpha,pirate,married,deliveryDrone,propaganda,,,kanemochi,neojogger,,,diagonals1,3,flail
2880,いほかふ (IHOKAFU) #2880,526,403.60604428066995,24,charging,alpha,,model2,scalable,off,pink,digger,delivery,Orange,fanaticwhite,dataMaster,yob,bigBadMonocle,shibu,crystals,headbangerPurple,True,alpha,,married,,,,,heavymetal,ranger,,,lines2,classic,flail
622,いつほか (ITSUHOKA) #622,527,403.49393927162424,27,oneup,alpha,,electronGun,scalable,off,pink,model2,cap,prismatic,infected,intoTheSpotlight,upset,tcityVice,shibu,slabs,,True,alpha,hobo,married,garbage,,deadOrAlive,versusShow,buffalo,ranger,,,hexagrid,classic,flail
1853,おむぬと (OMUNUTO) #1853,528,403.39363830111614,23,hexa,gamma,,model3,model2,neutral,orange,model2,cap,Azure,mutant,ballz,owl,skullz,juku,crossing,,True,gamma,,,,,Resistance,,chill,neon,,,diagonals3,classic,bat
2768,まむしむ (MAMUSHIMU) #2768,529,403.3476539226846,27,sakura,gamma,piercing,electronGun,model2,uwu,blue,model2,cap,blue,Tattooed,,yob,injection,aki,slabs,headbanger,True,gamma,boxingHoodie,watch,,,deadOrAlive,nosmoking,kanemochi,taskforce,,,brickinthewall,3,bat
3080,うやらの (UYARANO) #3080,530,403.3099616597756,16,hexa,gamma,scars,,,,,,,,facetattoo,,doe,,shibu,poorNeighbourhood,animecharacter,False,gamma,androidhunter,,,,,,neon,slacks,,,diagonals3,3,sensei
1497,みせさ (MISESA) #1497,531,403.06304036316106,19,warfare,gamma,ledgerkey,,,,,,,,,timeTraveler,exhausted,,aki,road,ninja,False,gamma,,gambler,enhancerBar,,Resistance,streetsign,lightningAzure,whiteevening,,,diagonals2,classic,neon
