ID,Name,Rank,Rarity_Score,Attributes-Scores,Background-Scores,BodyObj-Scores,CardBank-Scores,Class-Scores,ClothPattern-Scores,ClothesObj-Scores,Ear-Scores,Expression-Scores,Extra-Scores,FaceObj-Scores,FaceTex-Scores,Foreground-Scores,Hair-Scores,HandObj-Scores,HandObj2-Scores,Hat-Scores,HeadObj-Scores,LeftHand-Scores,LeftShoulder-Scores,Mouth-Scores,Nose-Scores,RightHand-Scores,RightShoulder-Scores,Skin-Scores,Smock-Scores,Tail-Scores,Team-Scores,Whiskers-Scores
2859,Tez Dozen Team λ #459,867,1663.5818234802025,5,197,,1,1,146,,,,,152,,240,,,,560,,1,45,,,3,43,258,,,7,
2187,Tez Dozen Team κ #267,868,1663.4015484863962,4,560,50,4,1,152,,,,,140,,305,,54,,146,,4,46,76,,1,,108,,,7,
1322,Tez Dozen Team θ #122,869,1663.1813438625913,28,336,115,1,1,,,90,,197,61,76,160,,101,,197,63,1,36,58,,1,,120,,,14,
3229,Tez Dozen Team μ #349,870,1662.461365925619,55,258,,4,1,,,,,,,,210,,,,840,,1,36,,,3,34,210,,,7,
2343,Tez Dozen Team κ #423,871,1662.2968004070965,4,224,420,4,1,108,,,,,,,140,,,,176,,1,197,88,,3,105,129,,50,7,
2474,Tez Dozen Team λ #074,872,1661.978884125598,12,420,,1,1,,,,,,,,210,,240,373,93,,4,,,,1,,258,,39,7,
1457,Tez Dozen Team ι #017,873,1660.7491329682393,5,420,480,1,1,,,61,,,34,67,129,,36,,129,,4,33,,,1,,160,,88,7,
1815,Tez Dozen Team ι #375,874,1659.9797161992967,5,210,305,1,1,,,280,,98,34,,93,,81,,197,,1,46,,,1,,240,,54,7,
3227,Tez Dozen Team μ #347,875,1658.1223922295003,5,258,224,4,1,,,,,258,134,,280,,224,,,,1,33,,,1,,224,,,7,
1721,Tez Dozen Team ι #281,876,1657.9601623511485,4,258,258,1,1,,,61,,258,70,,108,,134,,197,,1,,,,1,,240,,54,7,
304,Tez Dozen Team γ #064,877,1657.6374331915063,4,840,,1,1,152,5,,,,,,,,,,168,,1,28,93,,1,,68,,168,28,96
1822,Tez Dozen Team ι #382,878,1657.087635529307,4,560,168,1,1,,,57,,,56,,152,,84,,210,,4,108,,,1,,134,,105,7,
1608,Tez Dozen Team ι #168,879,1656.9779901650472,5,373,305,1,1,,,480,,,124,,129,,,,,,1,,,,3,35,134,,54,7,
2834,Tez Dozen Team λ #434,880,1656.2637973055585,5,258,96,4,1,,,,,186,,,210,,280,,93,,1,30,,,1,,480,,,7,
1750,Tez Dozen Team ι #310,881,1656.230406224812,5,176,210,4,1,,,61,,176,336,,140,,84,,134,,1,33,,,1,,197,,84,7,
1405,Tez Dozen Team θ #205,882,1656.1686631244672,9,210,,4,35,,,240,,,168,62,160,,120,,197,70,4,37,58,,1,52,210,,,14,
3026,Tez Dozen Team μ #146,883,1655.4654788373557,5,197,224,4,1,,,,,,373,,210,,81,,,,4,88,,,1,35,420,,,7,
467,Tez Dozen Team δ #107,884,1655.4021313011335,5,672,,1,1,63,15,,98,,,,35,,36,,176,115,4,,96,,1,,63,,,28,240
2743,Tez Dozen Team λ #343,885,1655.0229069497514,4,50,88,1,1,,,,,420,73,,140,,,,480,,1,33,,,1,47,305,,,7,
408,Tez Dozen Team δ #048,886,1654.6817880536419,4,672,,1,1,129,15,,88,,,,,,186,,,108,4,146,96,,1,,63,,,28,108
1020,Tez Dozen Team η #060,887,1654.0530045032751,9,280,,1,1,160,,,,560,80,,35,53,56,,51,,1,36,56,,1,,210,,46,14,
2336,Tez Dozen Team κ #416,888,1653.0104850454113,4,240,,4,35,,,,,480,,,146,,146,,146,,1,57,98,,1,168,115,,,7,
1340,Tez Dozen Team θ #140,889,1652.8273366035241,336,25,115,1,1,146,,112,,101,64,62,152,,43,,197,63,1,37,62,,1,,112,,,14,
1610,Tez Dozen Team ι #170,890,1652.4925765121302,4,186,258,1,1,,,280,,,124,,152,,,,305,,1,28,,,3,57,240,,,7,
2862,Tez Dozen Team λ #462,891,1651.5983855342865,5,258,,1,1,336,,,,,,,176,,129,,112,,1,61,,,1,,280,,280,7,
1346,Tez Dozen Team θ #146,892,1651.3817441728868,28,258,115,1,1,134,,112,,,168,76,74,,,,52,68,1,36,52,,3,336,115,,,14,
1767,Tez Dozen Team ι #327,893,1650.8430338736484,4,258,305,4,1,,,280,,,124,,108,,43,,305,,1,28,,,1,,176,,,7,
262,Tez Dozen Team γ #022,894,1650.4997248493316,4,50,,1,1,,5,,,,,,,,210,,56,,4,98,93,,1,84,68,,840,28,101
2865,Tez Dozen Team λ #465,895,1649.7794330858303,12,280,,1,1,336,,,,,146,,240,,280,,,,1,37,,,1,,305,,,7,
345,Tez Dozen Team γ #105,896,1649.2400335233328,4,50,,4,1,,5,,,,,,28,,210,,,,4,98,93,,1,80,68,,840,28,129
2969,Tez Dozen Team μ #089,897,1647.9478730892456,4,240,197,1,1,168,,,,,112,,152,,65,,420,,1,88,,,1,,186,,,7,
3103,Tez Dozen Team μ #223,898,1647.4111494338756,4,176,140,4,1,115,,,,,420,,152,,186,,,,4,45,,,1,50,336,,,7,
2094,Tez Dozen Team κ #174,899,1647.3528057619626,4,840,63,1,1,,,,,,140,,67,,112,,176,,1,58,76,,1,,96,,,7,
2843,Tez Dozen Team λ #443,900,1646.4256489709978,4,336,49,1,1,336,,,,,,,210,,93,,197,,4,30,,,1,,258,,115,7,
1332,Tez Dozen Team θ #132,901,1646.2958989835936,28,336,115,1,1,134,,112,,,168,68,160,,,,168,74,1,36,51,,3,50,120,,,14,
1619,Tez Dozen Team ι #179,902,1645.8222514714919,5,560,305,1,1,,,76,,134,56,,98,,43,,124,,1,40,,,1,,124,,63,7,
289,Tez Dozen Team γ #049,903,1645.806510841967,4,840,,1,1,90,5,,,,,,120,,43,,,,1,81,112,,1,,50,,168,28,96
3289,Tez Dozen Team μ #409,904,1644.8504451990307,5,258,,1,1,210,,,,,197,,146,,168,,,,4,36,,,1,47,560,,,7,
1334,Tez Dozen Team θ #134,905,1644.0791527031317,28,258,134,4,1,81,,90,,176,,61,160,,101,,168,70,1,39,52,,1,,197,,,14,
2936,Tez Dozen Team μ #056,906,1643.9140957873792,12,336,,1,1,129,,,,,560,,152,,,,,,1,33,,,3,70,336,,,7,
1587,Tez Dozen Team ι #147,907,1640.909297540691,4,186,305,1,1,,,210,,176,124,,98,,98,,240,,1,30,,,1,,152,,,7,
1476,Tez Dozen Team ι #036,908,1640.1946112431046,4,420,280,1,1,,,90,,,197,224,124,,43,,,,1,45,,,1,,197,,,7,
1928,Tez Dozen Team κ #008,909,1639.829584740897,4,480,,1,1,96,,,,176,,,186,,,,115,,1,98,129,,1,43,98,,197,7,
2812,Tez Dozen Team λ #412,910,1638.2862039069405,5,258,49,1,1,480,,,,,,,210,,73,,,,1,33,,,1,,480,,36,7,
368,Tez Dozen Team δ #008,911,1638.1378204459522,4,840,,4,1,63,5,,98,,,,,,43,,,134,4,112,124,,1,,63,,,28,108
2425,Tez Dozen Team λ #025,912,1637.108304253861,5,336,,1,1,280,,,,,61,,146,,,,160,,4,37,,,1,35,560,,,7,
2808,Tez Dozen Team λ #408,913,1637.0976156471327,12,280,,1,1,672,,,,,78,,240,,81,,,,1,36,,,1,,224,,,7,
3137,Tez Dozen Team μ #257,914,1634.7540279908812,5,336,101,1,1,115,,,,210,,,186,,,,373,,1,,,,1,34,258,,,7,
1630,Tez Dozen Team ι #190,915,1634.7366420385756,5,420,305,1,1,,,61,,,34,224,115,,80,,115,,1,36,,,1,,160,,63,7,
3017,Tez Dozen Team μ #137,916,1634.4539069591315,12,258,336,1,1,,,,,146,,,146,,420,,,,1,93,,,1,,210,,,7,
1523,Tez Dozen Team ι #083,917,1634.4220812605342,4,373,197,1,1,,,61,,,224,,146,,,,240,,1,30,,,3,105,176,,61,7,
1494,Tez Dozen Team ι #054,918,1634.1488471477828,4,197,373,4,1,,,168,,,224,,134,,56,,186,,1,33,,,1,,240,,,7,
2877,Tez Dozen Team λ #477,919,1633.5051272614407,4,197,,4,1,373,,,,,134,,176,,129,,160,,1,46,,,1,,280,,115,7,
306,Tez Dozen Team γ #066,920,1632.6336404634735,4,50,,1,1,,5,,,,,,120,,210,,,,4,,124,,1,43,68,,840,28,129
1252,Tez Dozen Team θ #052,921,1632.0311805361687,9,336,120,4,1,210,,129,,,64,,129,,210,,44,74,4,40,51,,1,,186,,,14,
2476,Tez Dozen Team λ #076,922,1630.701590488698,4,197,186,4,1,258,,,,,61,,224,,88,,197,,4,26,,,1,,258,,108,7,
1041,Tez Dozen Team η #081,923,1630.165528760656,28,280,,1,35,80,,,,305,80,,74,53,176,,44,78,1,36,53,,1,,240,,46,14,
2970,Tez Dozen Team μ #090,924,1629.8893994877412,12,305,115,1,1,,,,,,,,186,,,,336,,1,29,,,3,70,560,,,7,
2496,Tez Dozen Team λ #096,925,1629.6961893158175,5,224,115,1,1,258,,,,258,146,,140,,36,,115,,1,93,,,1,,186,,36,7,
2502,Tez Dozen Team λ #102,926,1628.0553371082274,12,258,,4,1,420,,,,,,,176,,146,,,,1,38,,,1,,280,,280,7,
1380,Tez Dozen Team θ #180,927,1627.9327344222027,336,186,81,1,1,73,,129,,197,80,76,35,,101,,112,63,1,36,58,,1,,40,,,14,
2412,Tez Dozen Team λ #012,928,1627.792299324539,5,336,,1,1,112,,,,373,73,,224,,,,,,1,67,,,1,50,373,,,7,
2622,Tez Dozen Team λ #222,929,1624.7568523249147,4,258,88,1,1,,,,,420,115,,224,,54,,,,1,37,,,1,,373,,36,7,
2985,Tez Dozen Team μ #105,930,1624.5695758659895,5,197,152,1,1,176,,,,,,,210,,,,560,,1,39,,,3,70,197,,,7,
2912,Tez Dozen Team μ #032,931,1624.3512951634252,12,258,,1,1,336,,,,,,,186,,224,,197,,1,61,,,1,,336,,,7,
2001,Tez Dozen Team κ #081,932,1623.0900759969109,9,280,57,1,1,108,,,,373,134,,152,,88,,115,,1,57,76,,1,,96,,60,7,
2493,Tez Dozen Team λ #093,933,1622.9543069041995,5,336,146,4,1,258,,,,,115,,210,,,,,,1,88,,,3,,336,,108,7,
1459,Tez Dozen Team ι #019,934,1621.8940167335404,4,280,210,1,1,,,90,,240,34,,108,,67,,280,,1,,,,1,,210,,84,7,
3184,Tez Dozen Team μ #304,935,1621.4065536304488,12,305,140,1,1,98,,,,258,,,152,,305,,,,1,,,,1,,336,,,7,
2794,Tez Dozen Team λ #394,936,1621.2046854556638,12,224,,1,1,336,,,,,,,336,,88,,,,4,93,,,1,,480,,36,7,
2837,Tez Dozen Team λ #437,937,1620.5861629941,12,210,,1,1,280,,,,,,,280,,,,129,,1,28,,,3,186,480,,,7,
2689,Tez Dozen Team λ #289,938,1620.4167649506767,5,176,,1,1,,,,,,129,,210,,373,,305,,4,29,,,1,,336,,39,7,
291,Tez Dozen Team γ #051,939,1620.2303639336478,4,840,,1,1,152,5,,,,,,,,,,81,,1,98,93,,1,,68,,140,28,101
249,Tez Dozen Team γ #009,940,1619.3526605224824,4,840,,1,1,152,5,,,,,,120,,101,,56,,1,28,112,,1,,35,,,28,129
2589,Tez Dozen Team λ #189,941,1619.0657796796947,4,197,,1,1,280,,,,,73,,176,,101,,305,,1,93,,,1,,258,,115,7,
1399,Tez Dozen Team θ #199,942,1618.87708821029,9,186,78,1,1,,,129,,480,108,,35,,42,,56,74,1,186,51,,1,,160,,,14,
1260,Tez Dozen Team θ #060,943,1618.167527236574,28,336,86,1,1,81,,129,,,108,61,176,,,,197,63,1,36,52,,3,52,186,,,14,
1264,Tez Dozen Team θ #064,944,1617.497889277125,28,224,81,1,1,81,,176,,,64,61,197,,,,168,70,1,186,51,,3,35,168,,,14,
2848,Tez Dozen Team λ #448,945,1617.3593635595596,4,210,49,1,1,280,,,,,,,240,,168,,88,,1,48,,,1,,258,,258,7,
1492,Tez Dozen Team ι #052,946,1617.0832298511755,5,240,480,1,1,,,57,,,197,67,129,,,,129,,1,40,,,3,34,160,,61,7,
2361,Tez Dozen Team κ #441,947,1615.7138817990467,4,50,,4,1,,,,,420,,,224,,112,,146,,1,61,73,,1,,88,,420,7,
2249,Tez Dozen Team κ #329,948,1614.3843981565126,5,197,50,4,1,98,,,,280,140,,305,,101,,176,,1,48,88,,1,,105,,,7,
1683,Tez Dozen Team ι #243,949,1613.1552976593425,4,373,210,4,1,,,61,,,,224,112,,88,,240,,4,29,,,1,,197,,54,7,
3150,Tez Dozen Team μ #270,950,1612.750197690566,55,420,,1,1,,,,,,,,197,,73,,258,,1,36,,,1,,560,,,7,
3228,Tez Dozen Team μ #348,951,1612.6395257538072,55,305,,1,1,,,,,258,,,224,,224,,197,,1,,,,1,,336,,,7,
2239,Tez Dozen Team κ #319,952,1612.317315601103,4,336,36,1,1,,,,,224,,,560,,98,,140,,1,30,76,,1,,93,,,7,
1420,Tez Dozen Team θ #220,953,1611.7822902665223,28,258,134,1,1,73,,93,,,108,76,160,,101,,51,70,1,186,52,,1,,197,,,14,
1473,Tez Dozen Team ι #033,954,1611.0967298193718,5,373,305,1,1,,,84,,,56,129,124,,43,,240,,1,29,,,1,,152,,54,7,
2549,Tez Dozen Team λ #149,955,1610.8363551729865,12,197,88,1,1,,,,,,,,336,,480,,88,,1,,,,1,,280,,115,7,
3046,Tez Dozen Team μ #166,956,1610.4217913720197,5,240,152,4,1,,,,,258,336,,186,,146,,,,1,58,,,1,,210,,,7,
1761,Tez Dozen Team ι #321,957,1610.3565368005216,4,560,152,1,1,,,76,,146,62,,124,,98,,140,,1,108,,,1,,124,,,7,
340,Tez Dozen Team γ #100,958,1610.3272840608893,4,840,,1,1,129,5,,,,,,,,186,,34,,1,81,124,,1,,68,,,28,101
1955,Tez Dozen Team κ #035,959,1609.289794573494,5,240,50,1,1,101,,,,,124,,305,,280,,186,,1,73,73,,1,,96,,60,7,
2693,Tez Dozen Team λ #293,960,1608.8021631483657,12,336,152,1,1,280,,,,,,,146,,112,,,,4,74,,,1,,480,,,7,
1512,Tez Dozen Team ι #072,961,1607.5829913825912,4,160,480,4,1,,,61,,,305,,93,,,,146,,1,36,,,1,43,197,,63,7,
2395,Tez Dozen Team κ #475,962,1607.250570576484,4,50,36,4,1,,,,,420,,,152,,120,,186,,1,,84,,1,,115,,420,7,
2319,Tez Dozen Team κ #399,963,1606.9208424707836,4,210,420,4,1,84,,,,,,,197,,81,,140,,4,197,73,,1,,129,,50,7,
2609,Tez Dozen Team λ #209,964,1606.2200817857342,4,210,,1,1,115,,,,,152,,176,,,,560,,1,26,,,3,47,258,,39,7,
2702,Tez Dozen Team λ #302,965,1605.8698562503596,5,258,,4,1,,,,,373,115,,210,,101,,112,,1,39,,,1,,373,,,7,
141,Tez Dozen Team β #021,966,1604.9680032819854,4,560,,1,1,,115,,,,197,,,,,,56,146,1,,,186,3,,40,146,115,28,
2545,Tez Dozen Team λ #145,967,1604.3633435581608,5,280,152,1,1,,,,,373,,,146,,,,,,1,81,,,1,35,258,,258,7,
103,Tez Dozen Team α #103,968,1604.3619871908747,9,373,,1,1,90,15,,,,168,,,,54,,176,108,1,146,,,1,134,35,,176,28,81
3179,Tez Dozen Team μ #299,969,1604.2302057043375,5,240,115,1,1,176,,,,,,,146,,152,,336,,1,45,,,1,,373,,,7,
2484,Tez Dozen Team λ #084,970,1603.1624002033823,4,224,146,4,1,280,,,,,115,,210,,,,93,,1,29,,,3,176,305,,,7,
1584,Tez Dozen Team ι #144,971,1602.804495370951,4,280,197,4,1,,,168,,176,70,,134,,108,,240,,1,30,,,1,,176,,,7,
1335,Tez Dozen Team θ #135,972,1602.6752778099146,9,420,115,1,1,186,,112,,,,62,28,,,,36,63,1,36,62,,3,336,112,,,14,
1500,Tez Dozen Team ι #060,973,1599.8636088019823,4,240,305,4,1,,,60,,,140,,129,,,,197,,1,39,,,3,258,152,,54,7,
1381,Tez Dozen Team θ #181,974,1598.8408749753735,9,224,,1,1,112,,240,,176,,68,41,,81,,112,70,1,186,58,,1,,197,,,14,
2449,Tez Dozen Team λ #049,975,1598.5848281937942,5,560,,1,1,,,,,,224,,224,,65,,160,,1,67,,,1,,240,,39,7,
3311,Tez Dozen Team μ #431,976,1597.6451528021064,5,176,152,1,1,240,,,,,,,176,,152,,373,,1,67,,,1,,240,,,7,
711,Tez Dozen Team ε #231,977,1596.965437564611,28,480,,1,1,81,5,,,336,,,84,,73,,,64,1,73,50,54,1,,81,,108,14,56
2035,Tez Dozen Team κ #115,978,1596.724344639711,4,280,420,1,1,88,,,,176,,,168,,36,,186,,1,,98,,1,,124,,,7,
2802,Tez Dozen Team λ #402,979,1595.0844497010967,5,258,115,1,1,480,,,,,,,146,,84,,,,1,186,,,1,,197,,108,7,
3106,Tez Dozen Team μ #226,980,1595.0835025283445,5,258,,4,1,176,,,,176,,,305,,81,,210,,1,28,,,1,,336,,,7,
453,Tez Dozen Team δ #093,981,1594.5666663259635,5,672,,1,1,84,15,,146,,,,105,,84,,,134,1,46,112,,1,,63,,,28,93
3076,Tez Dozen Team μ #196,982,1594.4657926369878,5,224,140,1,1,176,,,,,,,305,,65,,373,,1,93,,,1,,197,,,7,
2194,Tez Dozen Team κ #274,983,1593.8866783287474,9,240,63,1,1,176,,,,176,140,,168,,84,,140,,1,108,98,,1,,115,,60,7,
303,Tez Dozen Team γ #063,984,1593.628030796182,4,672,,1,1,,5,,,,,,28,,258,,,,4,61,124,,1,84,105,,112,28,101
839,Tez Dozen Team ζ #119,985,1593.24993266531,9,280,,1,35,210,5,,,480,65,,41,,63,,,50,1,36,61,,1,,120,,115,14,
2788,Tez Dozen Team λ #388,986,1593.0705816353834,5,258,,1,1,336,,,,,,,186,,108,,129,,4,186,,,1,,258,,108,7,
1287,Tez Dozen Team θ #087,987,1590.4311880257676,28,258,81,1,1,,,129,,480,61,68,129,,,,112,63,1,36,52,,1,34,35,,,14,
1133,Tez Dozen Team η #173,988,1590.0180008646203,9,336,,4,1,,,,,560,67,,35,53,56,,44,73,1,64,53,,1,,134,,80,14,
3195,Tez Dozen Team μ #315,989,1589.83867485006,12,420,,1,1,115,,,,,,,305,,,,240,,1,93,,,3,52,336,,,7,
3001,Tez Dozen Team μ #121,990,1587.8941971683198,5,258,,1,1,305,,,,,134,,140,,,,373,,1,88,,,3,70,197,,,7,
3202,Tez Dozen Team μ #322,991,1587.6869092315437,4,240,,1,1,210,,,,,197,,152,,65,,186,,4,48,,,1,47,420,,,7,
3031,Tez Dozen Team μ #151,992,1587.3386933954055,12,373,101,1,1,,,,,176,,,224,,305,,,,1,45,,,1,,336,,,7,
2233,Tez Dozen Team κ #313,993,1586.8051674415492,4,336,,4,35,98,,,,373,,,140,,120,,160,,1,,129,,1,,93,,81,7,
3074,Tez Dozen Team μ #194,994,1585.5807106777986,560,258,,1,1,,,,,,,,197,,,,,,1,39,,,3,35,480,,,7,
2740,Tez Dozen Team λ #340,995,1584.6057947788997,55,224,,1,1,480,,,,,,,210,,84,,,,1,39,,,1,,480,,,7,
1646,Tez Dozen Team ι #206,996,1582.6442909597351,9,210,86,4,1,,,70,,280,34,140,280,,56,,146,,1,46,,,1,,124,,84,7,
2423,Tez Dozen Team λ #023,997,1581.911543495951,12,280,,1,1,112,,,,,,,168,,,,197,,1,186,,,3,50,560,,,7,
2603,Tez Dozen Team λ #203,998,1581.6828447437229,12,480,,1,1,336,,,,,,,224,,,,197,,1,67,,,3,52,197,,,7,
2364,Tez Dozen Team κ #444,999,1581.4998610948435,4,240,57,1,1,108,,,,280,,,280,,152,,197,,1,39,88,,1,,120,,,7,
1210,Tez Dozen Team θ #010,1000,1580.168663124467,9,224,,4,35,,,240,,,168,62,160,,120,,197,70,4,37,58,,1,52,120,,,14,
2160,Tez Dozen Team κ #240,1001,1579.4446401143805,4,280,36,1,1,105,,,,,108,,480,,146,,146,,4,45,115,,1,,96,,,7,
1845,Tez Dozen Team ι #405,1002,1579.1761029202548,9,420,152,1,1,,,61,,176,56,38,93,,84,,240,,1,36,,,1,,134,,63,7,
3205,Tez Dozen Team μ #325,1003,1579.0619852481834,5,373,115,1,1,98,,,,,186,,176,,197,,,,4,,,,1,35,373,,,7,
1522,Tez Dozen Team ι #082,1004,1579.0073315717025,4,224,210,4,1,,,112,,,,224,108,,88,,210,,1,108,,,1,,210,,63,7,
1690,Tez Dozen Team ι #250,1005,1578.9659077333272,9,240,197,1,1,,,67,,152,34,152,146,,,,129,,1,39,,,1,105,124,,168,7,
2480,Tez Dozen Team λ #080,1006,1578.5707377491326,4,258,,1,1,,,,,240,134,,146,,112,,336,,1,71,,,1,,224,,39,7,
3084,Tez Dozen Team μ #204,1007,1578.3806721064739,5,197,,1,1,129,,,,,168,,305,,80,,336,,1,38,,,1,,305,,,7,
231,Tez Dozen Team β #111,1008,1578.2910759659253,5,560,,1,1,,134,,,,197,,,,,,,112,1,,,96,3,,93,146,197,28,
3213,Tez Dozen Team μ #333,1009,1577.958875694037,4,305,152,1,1,176,,,,,336,,140,,,,258,,1,28,,,1,34,129,,,7,
2141,Tez Dozen Team κ #221,1010,1577.2122143891174,5,336,63,1,1,,,,,373,108,,168,,,,146,,1,40,98,,1,47,96,,81,7,
3039,Tez Dozen Team μ #159,1011,1577.1570588796749,12,373,305,1,1,,,,,280,,,186,,168,,,,1,29,,,1,,210,,,7,
2853,Tez Dozen Team λ #453,1012,1576.0665430852807,4,280,88,1,1,,,,,101,146,,140,,,,93,,1,88,,,1,105,480,,36,7,
688,Tez Dozen Team ε #208,1013,1575.9624918706872,5,146,,4,1,74,5,,,840,,,,,67,,,56,1,,49,64,1,,57,,129,14,56
2196,Tez Dozen Team κ #276,1014,1575.2556087849957,4,224,57,4,1,105,,,,480,,,129,,,,146,,1,,73,,1,43,98,,197,7,
2005,Tez Dozen Team κ #085,1015,1575.1203498350696,4,373,57,1,1,168,,,,,,,373,,,,186,,4,98,129,,1,52,115,,,7,
3307,Tez Dozen Team μ #427,1016,1574.4901895532187,55,258,197,1,1,,,,,,,,210,,,,197,,1,305,,,3,,336,,,7,
1250,Tez Dozen Team θ #050,1017,1573.7712121958116,28,336,134,1,1,210,,124,,,108,62,35,,56,,168,63,1,39,58,,1,,129,,,14,
1350,Tez Dozen Team θ #150,1018,1573.4289351222535,9,186,134,1,1,186,,90,,,108,,176,,,,112,76,1,186,52,,1,35,197,,,14,
1783,Tez Dozen Team ι #343,1019,1572.9005250183043,4,373,305,1,1,,,61,,,124,,108,,129,,186,,4,26,,,1,,176,,61,7,
3343,Tez Dozen Team μ #463,1020,1572.504874395473,4,197,197,1,1,176,,,,,112,,176,,36,,420,,1,28,,,1,,210,,,7,
221,Tez Dozen Team β #101,1021,1572.3563833193834,4,210,,1,35,,93,,,,186,,373,,81,,168,112,1,,,90,1,,68,,115,28,
2173,Tez Dozen Team κ #253,1022,1572.2612303469216,4,336,336,1,1,,,,,176,,,197,,88,,160,,1,,86,,1,,124,,50,7,
2380,Tez Dozen Team κ #460,1023,1572.1609195654846,4,210,,1,35,,,,,480,,,146,,146,,146,,1,57,98,,1,168,68,,,7,
2156,Tez Dozen Team κ #236,1024,1572.0194149842428,5,305,50,1,1,105,,,,373,,,140,,73,,197,,1,57,101,,1,,98,,50,7,
1818,Tez Dozen Team ι #378,1025,1571.8735125695368,4,305,280,1,1,,,57,,,305,38,129,,,,186,,1,,,,3,52,197,,,7,
3313,Tez Dozen Team μ #433,1026,1571.7648217638848,5,224,,1,1,168,,,,140,,,186,,63,,258,,1,33,,,1,,480,,,7,
2571,Tez Dozen Team λ #171,1027,1571.7029784286856,4,258,49,1,1,280,,,,,78,,224,,88,,88,,1,36,,,1,,336,,115,7,
128,Tez Dozen Team β #008,1028,1571.5570606206568,5,672,,1,1,,134,,,,197,,,,,,,96,1,,,112,3,,93,105,120,28,
3021,Tez Dozen Team μ #141,1029,1570.7935747504966,5,258,,4,1,115,,,,210,,,186,,,,336,,1,58,,,1,47,336,,,7,
1907,Tez Dozen Team ι #467,1030,1570.4944213442507,5,373,210,1,1,,,67,,,56,152,129,,,,186,,1,36,,,3,35,134,,168,7,
1768,Tez Dozen Team ι #328,1031,1570.4438435762909,5,160,280,1,1,,,70,,,336,67,134,,,,146,,1,45,,,3,52,197,,61,7,
2468,Tez Dozen Team λ #068,1032,1570.3750601669833,5,224,,1,1,280,,,,,78,,176,,,,88,,1,,,,3,186,480,,36,7,
970,Tez Dozen Team η #010,1033,1569.9371491235052,5,280,,4,1,90,,,,560,90,,,53,56,,51,88,1,,56,,1,,134,,80,14,
2867,Tez Dozen Team λ #467,1034,1569.6517004583134,4,25,,1,1,,,,,280,61,,176,,152,,258,,1,81,,,1,,480,,36,7,
3283,Tez Dozen Team μ #403,1035,1569.4831173676441,4,197,115,4,1,280,,,,,,,140,,120,,480,,4,48,,,1,35,129,,,7,
2393,Tez Dozen Team κ #473,1036,1569.2027309462035,5,840,,1,1,186,,,,,,,67,,,,176,,1,39,101,,3,43,93,,,7,
1333,Tez Dozen Team θ #133,1037,1568.95274196435,9,373,134,1,1,134,,240,,,64,,152,,,,197,63,1,39,62,,3,35,40,,,14,
433,Tez Dozen Team δ #073,1038,1567.6471266425676,5,480,,4,1,152,15,,146,,,,105,,186,,81,96,1,,112,,1,,56,,,28,93
1751,Tez Dozen Team ι #311,1039,1567.3128955271923,4,480,210,1,1,,,67,,,62,67,108,,,,258,,1,33,,,3,,176,,84,7,
1458,Tez Dozen Team ι #018,1040,1567.1431679720656,4,197,480,1,1,,,70,,,34,,280,,56,,140,,1,48,,,1,,160,,84,7,
3166,Tez Dozen Team μ #286,1041,1566.6787658754013,12,373,140,1,1,305,,,,,,,224,,81,,,,1,112,,,1,,305,,,7,
1734,Tez Dozen Team ι #294,1042,1566.6350132772425,5,50,86,1,1,,,60,,420,34,,108,,88,,115,,1,45,,,1,,58,,480,7,
2805,Tez Dozen Team λ #405,1043,1566.5437541517192,5,280,,1,1,115,,,,,224,,210,,,,280,,1,73,,,3,105,258,,,7,
1345,Tez Dozen Team θ #145,1044,1566.323840939341,9,560,120,1,1,186,,129,,,61,68,,,,,44,63,4,28,51,,1,34,186,,,14,
3177,Tez Dozen Team μ #297,1045,1565.269934838012,5,305,,4,1,129,,,,176,,,176,,,,186,,1,160,,,1,35,373,,,7,
1780,Tez Dozen Team ι #340,1046,1564.5947128050536,4,224,305,1,1,,,84,,140,140,,129,,42,,197,,1,45,,,1,,240,,,7,
349,Tez Dozen Team γ #109,1047,1563.3438370843655,4,840,,4,1,108,5,,,,,,,,43,,,,1,98,93,,1,,35,,168,28,129
2683,Tez Dozen Team λ #283,1048,1563.1827260363166,5,672,,1,1,112,,,,,115,,168,,101,,,,1,112,,,1,,224,,39,7,
1182,Tez Dozen Team η #222,1049,1563.1379694199265,9,420,,1,1,,,,,560,67,,28,61,42,,36,88,1,36,56,,1,,57,,80,14,
2338,Tez Dozen Team κ #418,1050,1562.8502622234341,5,280,63,4,1,,,,,210,108,,258,,98,,176,,1,61,129,,1,,105,,50,7,
2801,Tez Dozen Team λ #401,1051,1562.6919839061884,4,336,,1,1,146,,,,,129,,210,,81,,197,,1,73,,,1,,336,,36,7,
2761,Tez Dozen Team λ #361,1052,1562.4618120974715,12,258,186,1,1,,,,,,61,,186,,112,,,,1,61,,,1,,672,,,7,
2627,Tez Dozen Team λ #227,1053,1562.2317898130332,5,258,49,1,1,305,,,,,,,152,,,,,,1,48,,,3,168,280,,280,7,
1365,Tez Dozen Team θ #165,1054,1562.023595547526,28,186,78,1,1,210,,105,,,64,62,74,,42,,197,68,1,186,51,,1,,186,,,14,
411,Tez Dozen Team δ #051,1055,1561.7637877750042,9,373,,1,1,80,15,,98,,,,105,,129,,176,134,4,112,96,,1,,101,,,28,93
