ID,Name,Rank,Rarity_Score,Attributes-Scores,Bonding level-Scores,Breed-Scores,Breeding count-Scores,Eyes color-Scores,Friendliness-Scores,Fur color-Scores,Gender-Scores,Generation-Scores,Group-Scores,Intelligence-Scores,Obedience-Scores,Primary personality-Scores,Rarity tier-Scores,Secondary personality-Scores,Size-Scores,Status-Scores,Strength-Scores,Vitality-Scores
6469,Dogami #6469,2129,543.18874427466,1,1,10,1,12,12,404,2,1,5,4,8,18,1,21,6,1,19,12
4458,Dogami #4458,2130,543.1558916785148,1,1,10,1,12,2,404,2,1,5,6,8,44,1,19,5,1,6,8
2353,Dogami #2353,2131,543.0124456777979,1,1,10,1,12,2,404,1,1,5,29,8,20,3,19,6,1,5,8
563,Dee OG,2132,542.770970826572,1,1,9,1,21,9,404,1,1,4,4,8,21,12,22,6,1,3,6
2710,Dogami #2710,2133,542.7637453528658,1,1,10,1,21,2,312,2,1,5,6,8,112,3,19,5,1,21,6
1217,Dogami #1217,2134,542.7405962857724,1,1,10,1,11,143,286,1,1,3,4,8,20,3,20,6,1,5,12
2048,Dogami #2048,2135,542.6634200550673,1,1,10,1,12,2,429,2,1,5,7,8,20,1,19,6,1,6,6
2887,Dogami #2887,2136,542.43892383995,1,1,10,1,38,2,404,1,1,5,10,8,18,1,18,6,1,3,6
6797,Baloo,2137,542.3187148142107,1,1,9,1,12,2,298,2,1,5,6,8,21,12,40,5,1,20,90
1321,Dogami #1321,2138,542.1602800024943,1,1,10,1,12,2,298,1,1,5,6,10,105,1,44,5,1,24,8
6007,Dogami #6007,2139,542.1397547682168,1,1,9,1,40,2,361,2,1,5,7,5,20,3,18,5,1,20,33
1054,Fu-chan,2140,542.0345239463217,1,1,10,1,19,28,286,1,1,3,4,8,54,1,101,6,1,3,6
5804,Dogami #5804,2141,541.997361253355,1,1,10,1,21,2,404,2,1,3,16,8,20,3,19,6,1,12,8
2728,Lambo,2142,541.8250489608861,1,1,10,1,42,20,381,2,1,3,4,8,18,1,19,5,1,5,12
3457,Dogami #3457,2143,541.66143770332,1,1,10,1,21,9,404,2,1,5,4,5,18,1,19,5,1,20,8
3635,Dogami #3635,2144,541.4730131082588,1,1,10,1,20,2,381,2,1,5,6,8,21,1,57,5,1,5,8
6843,Dogami #6843,2145,541.3573087754689,1,1,10,1,12,2,404,1,1,5,29,8,20,1,20,6,1,5,8
6687,Dogami #6687,2146,541.1628048071875,1,1,9,1,12,20,381,2,1,4,7,8,20,1,48,6,1,3,8
446,Dogami #446,2147,541.0933869551559,1,1,10,1,20,2,404,1,1,3,10,8,18,3,20,6,1,19,6
689,Dogami #689,2148,541.0514958308725,1,1,10,1,20,20,381,2,1,3,4,8,46,1,19,5,1,3,8
6394,Dogami #6394,2149,540.9773470076109,1,1,10,1,12,9,404,2,1,5,4,8,20,3,19,5,1,21,8
2721,Dogami #2721,2150,540.8856772985957,1,1,10,1,20,2,404,2,1,3,12,8,20,1,19,6,1,19,6
198,Dogami #198,2151,540.671933058147,1,1,10,1,37,2,381,1,1,3,12,10,18,1,21,6,1,18,10
7559,Dogami #7559,2152,540.63837662867,1,1,9,1,98,9,298,1,1,5,6,5,44,3,19,6,1,21,6
4607,Dogami #4607,2153,540.6254222946918,1,1,10,1,12,2,404,1,1,5,29,10,18,3,19,6,1,3,8
4658,Dogami #4658,2154,540.5507949488143,1,1,9,1,118,2,221,1,1,5,7,8,105,1,19,6,1,20,6
4177,Dogami #4177,2155,540.4028704365652,1,1,9,1,12,21,404,1,1,4,10,8,20,3,19,6,1,5,5
3795,Dogami #3795,2156,540.2261503476021,1,1,9,1,11,2,429,2,1,5,6,8,18,3,20,5,1,3,8
2271,Dogami #2271,2157,540.0770705544086,1,1,10,1,12,20,381,2,1,3,6,10,21,1,48,5,1,3,6
4851,Dogami #4851,2158,539.9016272835823,1,1,10,1,229,2,202,2,1,3,6,8,18,3,19,5,1,18,6
694,Dogami #694,2159,539.8037599511741,1,1,10,1,11,20,361,1,1,5,6,8,50,1,19,5,1,21,10
6594,Dogami #6594,2160,539.5606394853106,1,1,10,1,21,2,404,2,1,5,7,8,20,12,22,5,1,3,8
6706,Dogami #6706,2161,539.3068693124222,1,1,10,1,11,12,327,1,1,5,6,8,51,48,19,6,1,19,5
7253,Dogami #7253,2162,539.0482858309157,1,1,9,1,21,12,404,1,1,4,10,8,20,3,18,6,1,5,6
4974,Luna,2163,539.01391345864,1,1,9,1,40,2,343,1,1,5,7,5,21,3,19,6,1,18,49
938,Fancy,2164,538.3227577063882,1,1,9,1,42,9,361,2,1,5,6,5,20,3,48,5,1,6,6
7061,Dogami #7061,2165,538.0576916386617,1,1,10,1,176,2,176,2,1,5,7,28,18,1,89,5,1,3,6
6945,Dogami #6945,2166,538.0498766279194,1,1,9,1,12,9,404,1,1,4,12,8,18,1,21,6,1,12,8
1084,Dogami #1084,2167,537.7686677537945,1,1,9,1,11,20,404,1,1,4,12,8,18,1,19,6,1,3,8
1955,Dogami #1955,2168,537.564437417284,1,1,9,1,176,20,149,2,1,9,4,8,20,1,110,5,1,6,5
1412,Paris,2169,537.4346022748647,1,1,10,1,43,2,361,2,1,5,4,8,18,1,44,5,1,18,5
5325,Dogami #5325,2170,537.2360618090464,1,1,10,1,19,9,404,1,1,5,10,8,20,3,19,6,1,5,8
170,Dogami #170,2171,537.1834379631662,1,1,10,1,20,12,404,2,1,5,4,8,18,3,18,5,1,6,12
4311,Dogami #4311,2172,536.8704831975521,1,1,10,1,12,2,327,2,1,5,38,78,18,1,19,6,1,5,5
132,Dogami #132,2173,536.7303076880568,1,1,10,1,21,20,404,1,1,3,4,8,20,1,19,6,1,3,5
427,Dogami #427,2174,536.4968277017525,1,1,10,1,20,2,180,1,1,5,171,78,20,1,19,6,1,6,5
7421,Dogami #7421,2175,536.3836052165792,1,1,10,1,12,2,312,2,1,3,6,10,114,3,21,6,1,21,6
628,Dogami #628,2176,536.1185805413912,1,1,10,1,21,28,286,1,1,3,6,8,21,1,122,6,1,3,8
3347,Dogami #3347,2177,536.1140995276977,1,1,9,1,12,2,286,1,1,5,29,5,21,12,40,6,1,72,26
2813,Dogami #2813,2178,536.0456192451404,1,1,10,1,19,2,404,2,1,5,4,8,18,1,21,6,1,20,6
6916,Dogami #6916,2179,536.018341038685,1,1,10,1,12,21,404,2,1,3,4,8,21,1,19,6,1,5,10
3013,Dogami #3013,2180,535.929983982419,1,1,10,1,38,2,381,1,1,5,6,14,20,3,19,6,1,12,8
7910,Dogami #7910,2181,535.6573118805154,1,1,10,1,20,101,286,2,1,3,4,10,52,1,19,5,1,3,10
2350,Dogami #2350,2182,535.6084944623854,1,1,10,1,19,2,343,1,1,5,34,28,47,1,18,6,1,5,6
3179,Dogami #3179,2183,535.0387538411583,1,1,9,1,12,2,312,2,1,5,6,5,18,1,48,5,1,72,26
325,Dogami #325,2184,534.932347340921,1,1,10,1,42,2,381,2,1,5,6,8,18,1,19,6,1,18,6
5179,Dogami #5179,2185,534.5000730964688,1,1,10,1,43,9,274,1,1,5,6,10,19,12,109,5,1,12,8
2213,Dogami #2213,2186,534.413124133079,1,1,10,1,12,9,312,2,1,5,6,8,107,1,19,6,1,20,6
7681,Dogami #7681,2187,534.4101682416535,1,1,9,1,12,2,343,2,1,5,29,5,20,1,20,5,1,21,49
2778,Dogami #2778,2188,534.1946158549905,1,1,10,1,20,2,343,1,1,5,6,78,20,1,19,5,1,6,6
5037,Dogami #5037,2189,534.1094703476404,1,1,10,1,42,12,327,2,1,5,6,8,20,12,52,5,1,12,12
4266,Dogami #4266,2190,533.795515654478,1,1,9,1,245,28,159,1,1,9,4,8,18,1,19,5,1,3,12
3005,Dogami #3005,2191,533.734438915008,1,1,10,1,20,9,312,2,1,5,4,8,114,1,21,6,1,6,5
5221,Dogami #5221,2192,533.4013682048137,1,1,9,1,176,20,146,2,1,9,4,8,20,1,109,5,1,3,10
3061,Dogami #3061,2193,533.3612973255098,1,1,9,1,12,9,404,1,1,4,12,8,20,3,19,6,1,5,8
5554,Dogami #5554,2194,533.3301135239606,1,1,9,1,42,2,327,2,1,5,7,5,44,3,21,5,1,24,26
1721,Dogami #1721,2195,533.191464189731,1,1,10,1,12,2,404,2,1,5,6,8,20,1,19,6,1,21,8
1956,Dogami #1956,2196,533.0725175773318,1,1,10,1,43,12,343,2,1,5,6,8,54,1,22,5,1,5,5
1630,Dogami #1630,2197,532.913825657703,1,1,9,1,245,9,146,2,1,4,6,14,48,1,19,6,1,6,6
7181,Dogami #7181,2198,532.889732586489,1,1,10,1,167,2,221,1,1,3,6,8,20,1,50,5,1,19,8
7546,Dogami #7546,2199,532.84279639162,1,1,10,1,12,143,286,2,1,3,4,8,20,1,19,5,1,3,6
1444,Dogami #1444,2200,532.7965520208821,1,1,9,1,12,12,404,2,1,4,10,8,20,3,21,5,1,3,8
5605,Dogami #5605,2201,532.5824327712204,1,1,10,1,12,143,286,1,1,3,4,8,18,3,19,6,1,3,6
1777,Dogami #1777,2202,532.4599900178363,1,1,10,1,12,2,404,1,1,5,4,8,18,3,19,5,1,24,6
7089,Luna,2203,532.1135677436724,1,1,9,1,49,2,361,2,1,5,16,5,21,1,22,5,1,18,5
257,Dogami #257,2204,531.8156663280904,1,1,9,1,40,2,361,2,1,5,10,5,51,1,19,5,1,5,5
804,Dogami #804,2205,531.7100287742384,1,1,10,1,35,2,327,2,1,5,10,14,48,1,52,5,1,3,8
2788,Barbossa,2206,531.5484622932062,1,1,10,1,43,2,361,2,1,5,34,8,20,1,19,5,1,3,8
7274,Ghost,2207,531.3928161246008,1,1,9,1,78,2,343,2,1,5,10,5,18,1,19,6,1,18,5
7529,Dogami #7529,2208,531.3711903299921,1,1,10,1,38,41,298,1,1,3,4,8,49,3,48,6,1,5,6
4142,Dogami #4142,2209,531.3374921298977,1,1,10,1,12,2,404,2,1,5,4,8,18,1,19,6,1,19,12
3522,Dogami #3522,2210,531.2894829826753,1,1,10,1,12,41,381,1,1,3,4,8,20,1,20,5,1,3,10
6185,Dogami #6185,2211,531.2225317822657,1,1,9,1,12,9,404,1,1,4,10,8,20,1,19,6,1,6,8
5931,Dogami #5931,2212,531.2014094635908,1,1,10,1,20,101,312,2,1,3,4,8,21,1,22,6,1,5,6
2784,Dogami #2784,2213,531.197456140953,1,1,10,1,12,2,404,2,1,3,6,8,20,3,19,5,1,21,6
3371,Dogami #3371,2214,531.0771871617128,1,1,10,1,20,9,404,1,1,5,4,10,20,1,18,6,1,6,5
243,Dogami #243,2215,531.0690604514194,1,1,10,1,35,21,381,2,1,3,4,8,20,1,21,5,1,3,6
1938,WAKANDAboy,2216,531.0417472543904,1,1,10,1,12,2,404,2,1,5,6,8,18,1,19,5,1,21,6
5769,Dogami #5769,2217,530.8867423948813,1,1,10,1,21,2,298,2,1,3,10,8,112,3,19,6,1,19,8
1735,Roxi,2218,530.7940890539679,1,1,10,1,176,9,229,1,1,5,4,8,20,1,21,6,1,24,6
7873,Dogami #7873,2219,530.7348838555818,1,1,10,1,11,12,381,2,1,5,4,8,18,12,19,5,1,20,12
4878,Dogami #4878,2220,530.7021989315532,1,1,10,1,43,12,327,1,1,5,6,8,50,1,18,6,1,24,8
490,Jarmusch,2221,530.4969443273798,1,1,10,1,19,9,404,2,1,5,7,8,19,1,19,6,1,5,5
7230,Dogami #7230,2222,530.3481321227162,1,1,10,1,11,9,404,1,1,5,4,8,20,3,21,5,1,12,6
5941,Dogami #5941,2223,530.288071100256,1,1,10,1,12,2,404,2,1,5,4,10,20,1,22,5,1,18,5
7329,Dogami #7329,2224,530.0885983084796,1,1,10,1,43,2,274,1,1,5,4,8,20,1,110,6,1,24,10
3073,Dogami #3073,2225,529.8288951827619,1,1,10,1,12,12,404,2,1,5,4,8,18,3,19,5,1,5,12
1503,Dogami #1503,2226,529.8190294451242,1,1,10,1,12,2,381,1,1,5,16,8,48,3,19,6,1,3,6
6751,Dogami #6751,2227,529.7537328890394,1,1,10,1,12,143,245,2,1,3,4,8,52,1,19,5,1,3,12
869,Dogami #869,2228,529.2506785401613,1,1,10,1,49,2,176,2,1,3,171,5,20,3,21,5,1,20,33
1954,Dogami #1954,2229,529.1292192457078,1,1,10,1,19,9,404,1,1,5,6,8,20,1,19,5,1,5,6
7325,Dogami #7325,2230,529.1027216141621,1,1,9,1,118,9,229,2,1,5,10,8,20,1,50,5,1,18,33
2403,Dogami #2403,2231,529.0871698834762,1,1,9,1,105,2,286,2,1,5,6,5,21,1,47,5,1,19,5
1220,Dogami #1220,2232,528.9803259287271,1,1,10,1,274,15,116,2,1,3,4,8,20,1,49,5,1,3,8
148,Dogami #148,2233,528.7771624708079,1,1,9,1,12,2,312,2,1,5,6,5,21,1,22,5,1,24,90
7171,Dogami #7171,2234,528.7678418771904,1,1,10,1,38,2,381,2,1,5,16,8,18,1,19,5,1,5,8
3407,Dogami #3407,2235,528.7313206998722,1,1,9,1,12,20,381,2,1,4,6,8,18,3,40,6,1,3,5
5839,Dogami #5839,2236,528.727588351931,1,1,9,1,12,2,286,1,1,5,6,5,21,1,49,6,1,24,90
5332,Dogami #5332,2237,528.7029285385678,1,1,10,1,11,2,298,1,1,5,4,8,20,3,122,6,1,19,8
724,Dogami #724,2238,528.6839306529467,1,1,9,1,12,2,361,2,1,5,7,5,20,1,19,5,1,20,49
3217,Dogami #3217,2239,528.6558286460161,1,1,9,1,37,9,381,1,1,4,6,8,20,3,20,6,1,6,5
7500,Dogami #7500,2240,528.341489122323,1,1,9,1,78,2,327,1,1,5,7,5,20,1,48,5,1,5,5
2906,Dogami #2906,2241,528.3397681718619,1,1,9,1,78,2,92,2,1,5,16,5,107,48,40,6,1,19,90
2996,Dogami #2996,2242,528.2196034776996,1,1,10,1,20,101,286,2,1,3,6,14,42,1,19,5,1,3,5
6410,Dogami #6410,2243,528.1180498910024,1,1,10,1,12,9,381,2,1,5,4,8,44,1,19,5,1,6,10
6039,Dogami #6039,2244,527.813066755881,1,1,9,1,245,20,159,2,1,4,10,10,21,1,19,5,1,5,6
4748,Dogami #4748,2245,527.5477689299667,1,1,9,1,12,12,361,2,1,5,10,5,18,3,19,5,1,6,49
4781,Dogami #4781,2246,526.9585943754543,1,1,10,1,20,12,361,2,1,5,4,8,20,1,52,5,1,6,10
29,Dogami #29,2247,526.8642056559157,1,1,10,1,43,2,381,1,1,5,7,8,20,1,19,6,1,5,8
6549,Dogami #6549,2248,526.6941660683982,1,1,9,1,11,12,381,1,1,4,4,8,46,1,19,5,1,5,8
6870,Dogami #6870,2249,526.4044163366618,1,1,9,1,89,2,312,2,1,5,16,5,20,1,19,5,1,24,6
2534,Nacho,2250,526.2029716877645,1,1,10,1,12,12,343,2,1,5,7,8,46,12,18,5,1,24,10
7925,Dogami #7925,2251,526.1255904721805,1,1,10,1,43,2,327,1,1,5,34,28,18,12,21,6,1,5,5
7669,Dogami #7669,2252,526.1177979063605,1,1,10,1,43,2,327,1,1,5,6,8,20,12,52,5,1,18,6
1893,Dogami #1893,2253,525.8475294434573,1,1,10,1,19,2,361,2,1,5,4,8,20,3,50,6,1,20,6
3338,Dogami #3338,2254,525.4727168763459,1,1,10,1,167,2,208,2,1,3,4,8,52,1,18,5,1,24,10
5865,Dogami #5865,2255,525.4393251869745,1,1,10,1,20,2,404,1,1,3,10,8,20,1,18,6,1,5,6
2783,Dogami #2783,2256,525.0969417260523,1,1,9,1,105,2,264,2,1,5,7,5,20,1,19,6,1,20,49
2921,Satochien Nakamodog,2257,524.5617071036502,1,1,9,1,12,21,381,2,1,4,10,8,19,3,19,6,1,12,6
952,Dogami #952,2258,524.2963181459897,1,1,10,1,12,2,180,2,1,5,76,78,110,1,22,6,1,3,6
433,Dogami #433,2259,524.1678356092548,1,1,9,1,89,2,245,2,1,5,16,5,49,1,19,5,1,18,49
5164,Dogami #5164,2260,523.6160794327508,1,1,10,1,229,2,146,2,1,3,7,8,18,1,52,6,1,20,10
2008,Dogami #2008,2261,523.5391066195036,1,1,9,1,118,2,286,1,1,5,6,5,20,1,40,6,1,6,6
780,Dogami #780,2262,523.4408540946642,1,1,10,1,12,2,404,2,1,3,10,10,19,1,19,6,1,6,8
2329,Dogami #2329,2263,523.2169213549138,1,1,10,1,12,2,404,1,1,5,6,14,21,3,19,5,1,3,8
5787,Dogami #5787,2264,522.8985289934809,1,1,9,1,98,2,229,1,1,5,16,5,20,1,52,5,1,21,49
5608,Mononoke,2265,522.6129661682888,1,1,9,1,12,2,361,1,1,5,7,5,21,3,18,6,1,12,49
3210,Dogami #3210,2266,522.5994164025357,1,1,10,1,34,20,245,1,1,3,4,8,49,1,122,5,1,3,6
3246,Dogami #3246,2267,522.3424654883095,1,1,10,1,35,12,327,1,1,5,6,8,21,3,48,6,1,24,5
6008,Dogami #6008,2268,522.3300390551448,1,1,10,1,21,2,381,1,1,3,6,8,20,3,22,6,1,20,8
4866,Dogami #4866,2269,522.0377957864664,1,1,10,1,20,143,264,2,1,3,4,14,18,1,19,5,1,3,5
3307,Dao,2270,521.9412268736482,1,1,10,1,12,9,404,2,1,5,4,8,18,3,19,5,1,6,6
1640,Dogami #1640,2271,521.6079397916574,1,1,10,1,12,2,176,2,1,5,76,78,114,1,19,5,1,3,8
2591,Dogami #2591,2272,521.5556213660974,1,1,10,1,38,2,381,1,1,5,6,8,20,1,18,5,1,6,8
2603,Dogami #2603,2273,521.549979226114,1,1,10,1,236,2,146,2,1,5,38,14,20,3,19,5,1,3,8
1979,Dogami #1979,2274,521.3381258575181,1,1,10,1,12,2,404,1,1,5,7,14,20,3,19,6,1,3,5
865,Dogami #865,2275,521.3105522237797,1,1,9,1,12,20,381,2,1,4,10,10,21,1,19,5,1,6,8
137,Dogami #137,2276,520.9893663126999,1,1,9,1,118,2,264,2,1,5,29,28,18,1,19,5,1,5,5
5703,Dogami #5703,2277,520.8042754415422,1,1,10,1,42,2,146,1,1,5,38,78,110,12,50,6,1,3,8
85,Dogami #85,2278,520.4582276998988,1,1,10,1,20,9,381,1,1,5,4,8,20,1,19,6,1,19,6
2919,Dogami #2919,2279,520.413701067429,1,1,9,1,12,9,361,1,1,5,6,5,18,12,19,6,1,18,26
1212,Dogami #1212,2280,520.3645742010783,1,1,10,1,12,12,381,1,1,5,4,8,20,3,22,5,1,21,6
7199,Dogami #7199,2281,520.0921432169511,1,1,10,1,19,2,381,2,1,5,6,10,18,1,19,5,1,19,12
6344,Dogami #6344,2282,519.9855903326221,1,1,10,1,21,2,381,1,1,5,6,8,21,1,19,5,1,20,8
4055,Dogami #4055,2283,519.7043767985533,1,1,10,1,42,2,343,1,1,5,12,8,20,1,49,5,1,5,6
121,Dogami #121,2284,519.0464725768603,1,1,9,1,118,2,264,1,1,5,12,5,18,1,20,6,1,21,26
7850,Dogami #7850,2285,519.0043603854118,1,1,10,1,12,2,312,2,1,3,7,8,21,1,101,5,1,18,6
736,Snoop-Doga-Dogg,2286,518.7692812904352,1,1,10,1,11,12,381,2,1,5,4,8,18,3,18,6,1,19,12
5962,Dogami #5962,2287,518.723003703305,1,1,9,1,167,15,185,2,1,4,4,28,20,1,48,5,1,12,6
4648,Dogami #4648,2288,518.4714673081793,1,1,10,1,43,9,327,2,1,5,6,8,44,1,20,5,1,19,8
1545,Dogami #1545,2289,518.4443785937892,1,1,10,1,274,2,129,2,1,3,7,8,18,1,22,5,1,19,6
5507,Dogami #5507,2290,518.1250698869347,1,1,9,1,40,2,286,2,1,5,12,5,21,1,50,5,1,20,49
358,Dogami #358,2291,517.9679593298265,1,1,9,1,43,21,327,1,1,4,6,8,52,1,19,5,1,3,6
295,Dogami #295,2292,517.8112646235941,1,1,9,1,245,12,118,1,1,9,6,8,52,12,19,5,1,3,6
5896,Dogami #5896,2293,517.7714945626914,1,1,10,1,12,41,312,1,1,3,4,8,47,3,44,6,1,5,10
3583,Dogami #3583,2294,517.5052168421219,1,1,9,1,89,2,286,1,1,5,7,14,20,1,57,6,1,3,6
3454,Dogami #3454,2295,517.2321567382967,1,1,10,1,254,2,140,2,1,3,6,8,46,1,19,5,1,5,6
6879,Dogami #6879,2296,517.0737795610528,1,1,10,1,12,2,404,1,1,5,7,8,20,1,21,6,1,3,6
1000,Dogami #1000,2297,517.0022958839378,1,1,9,1,176,2,236,2,1,5,12,8,20,1,19,5,1,3,8
7720,Dogami #7720,2298,516.9267358558114,1,1,10,1,42,2,327,1,1,5,6,8,48,1,21,6,1,20,10
6732,Dogami #6732,2299,516.824301402733,1,1,10,1,245,2,122,2,1,3,12,8,49,1,19,5,1,20,8
3916,Dogami #3916,2300,516.670057186393,1,1,10,1,12,20,312,1,1,3,4,14,20,1,89,5,1,3,12
3235,Dogami #3235,2301,516.5741577685083,1,1,9,1,89,2,229,2,1,5,12,5,21,1,50,6,1,72,5
7561,Dogami #7561,2302,516.366953768272,1,1,10,1,12,21,381,1,1,3,4,14,18,3,19,6,1,3,10
7059,Dogami #7059,2303,516.2840086676493,1,1,10,1,38,20,312,1,1,3,4,28,52,1,20,6,1,3,6
1780,Dogami #1780,2304,516.0602017651962,1,1,10,1,20,2,298,1,1,5,4,8,54,48,19,6,1,19,10
1879,Dogami #1879,2305,516.0274143929099,1,1,10,1,12,9,381,2,1,5,4,8,20,3,20,6,1,20,5
2172,Dogami #2172,2306,516.0054868899846,1,1,10,1,20,9,361,2,1,5,4,8,20,1,47,5,1,5,8
2425,Dogami #2425,2307,515.5001528429286,1,1,9,1,12,9,361,2,1,5,6,5,21,3,19,6,1,21,26
1426,Dogami #1426,2308,515.1446908770005,1,1,10,1,21,21,312,1,1,3,4,8,46,12,48,6,1,3,10
1059,Dogami #1059,2309,515.1362940791704,1,1,10,1,21,2,381,1,1,5,4,8,18,3,19,5,1,21,6
51,Dogami #51,2310,514.9497974391855,1,1,9,1,12,2,361,1,1,5,6,5,18,1,49,6,1,19,10
450,Dogami #450,2311,514.762533300309,1,1,10,1,19,101,264,2,1,3,4,8,52,1,22,5,1,3,10
4082,Dogami #4082,2312,514.7546273055377,1,1,10,1,19,2,264,2,1,5,4,8,112,12,49,5,1,5,8
3840,Dogami #3840,2313,514.5922510284399,1,1,10,1,274,2,124,2,1,3,12,8,18,1,19,5,1,19,6
6508,Dogami #6508,2314,514.560015005929,1,1,10,1,12,2,381,2,1,5,6,10,19,3,19,5,1,21,8
7359,Dogami #7359,2315,514.0916216613533,1,1,10,1,42,9,343,2,1,5,6,8,18,1,21,5,1,24,8
6163,Dogami #6163,2316,513.9918220584836,1,1,9,1,12,20,381,1,1,4,6,8,21,1,19,5,1,6,6
321,Dogami #321,2317,513.8811023246355,1,1,10,1,35,101,245,2,1,3,4,8,54,3,20,6,1,3,10
296,Dogami #296,2318,513.8581669519763,1,1,10,1,20,15,274,2,1,5,6,8,21,3,110,5,1,18,5
7848,Dogami #7848,2319,513.3531291384741,1,1,9,1,98,2,298,2,1,5,7,8,18,1,18,5,1,19,12
5953,Dogami #5953,2320,513.2311578416158,1,1,10,1,12,20,381,2,1,3,4,8,20,3,19,6,1,5,10
6002,Dogami #6002,2321,512.9976881837724,1,1,10,1,21,2,343,2,1,5,7,8,20,48,19,5,1,6,6
7940,Rin Tin Tin,2322,512.87988758509,1,1,10,1,12,9,381,2,1,5,16,10,18,3,19,5,1,3,8
2468,Dogami #2468,2323,512.8239732086614,1,1,9,1,89,2,264,2,1,5,6,5,47,3,19,5,1,20,26
2648,Dogami #2648,2324,512.7908661115525,1,1,10,1,20,101,298,2,1,3,4,8,21,1,19,5,1,3,8
4300,milko,2325,512.7136771816192,1,1,10,1,11,143,264,1,1,3,4,8,18,3,21,6,1,3,6
1256,Dogami #1256,2326,512.5719851548165,1,1,9,1,49,2,286,2,1,5,29,8,50,3,18,6,1,3,33
3380,Dogami #3380,2327,512.5360510592559,1,1,10,1,20,2,327,1,1,5,4,8,42,1,47,6,1,18,10
3288,Dogami #3288,2328,512.5178798771392,1,1,10,1,20,20,381,2,1,3,4,8,18,3,18,6,1,3,5
1927,Dogami #1927,2329,512.4417640315293,1,1,10,1,43,41,312,2,1,3,6,8,20,3,19,5,1,3,26
561,Dogami #561,2330,512.4350863556579,1,1,10,1,12,9,312,2,1,5,4,8,21,48,19,6,1,20,26
2098,Dogami #2098,2331,512.2351358424019,1,1,10,1,12,2,180,2,1,3,171,5,52,3,19,5,1,5,33
2555,Dogami #2555,2332,511.9400755247999,1,1,10,1,42,2,254,2,1,3,6,8,20,3,122,5,1,18,6
6557,Dogami #6557,2333,511.7395659167313,1,1,9,1,236,20,127,2,1,4,7,14,20,3,44,5,1,3,6
2163,Dogami #2163,2334,511.59522894308816,1,1,9,1,236,21,149,2,1,9,6,8,20,1,20,5,1,3,10
7248,Dogami #7248,2335,511.5606452143348,1,1,10,1,38,20,264,2,1,3,4,8,110,3,21,5,1,6,6
3737,Dogami #3737,2336,511.5163065500776,1,1,10,1,21,2,343,1,1,5,6,8,20,48,19,6,1,5,6
4384,Dogami #4384,2337,511.48598766491665,1,1,10,1,20,9,381,1,1,5,7,8,20,3,19,6,1,5,6
208,Dogami #208,2338,511.46719502401805,1,1,10,1,11,2,185,1,1,5,12,190,18,1,49,6,1,3,6
7045,Dogami #7045,2339,511.2519358677094,1,1,10,1,264,12,118,2,1,3,4,8,20,1,40,5,1,3,10
1846,Dogami #1846,2340,511.0700487869123,1,1,10,1,12,15,381,2,1,5,4,8,20,1,19,6,1,5,12
5323,Dogami #5323,2341,510.5042802614108,1,1,9,1,89,9,298,1,1,5,7,5,18,12,22,5,1,6,12
6604,Lucky,2342,510.48340765212174,1,1,10,1,12,15,286,1,1,5,6,8,21,3,101,6,1,21,5
5370,Dogami #5370,2343,510.2360748216427,1,1,9,1,12,20,381,1,1,4,6,8,20,1,19,5,1,5,5
4091,Dogami #4091,2344,510.2180126722252,1,1,10,1,12,12,312,2,1,5,4,8,48,3,53,6,1,19,8
6131,Dogami #6131,2345,510.1903065107414,1,1,10,1,254,2,146,1,1,3,6,8,18,12,19,6,1,6,8
1926,Dogami #1926,2346,510.01547889009777,1,1,10,1,19,9,274,2,1,5,6,8,114,12,19,5,1,6,8
337,Dogami #337,2347,509.88482032081714,1,1,10,1,264,2,129,2,1,3,10,8,21,3,18,5,1,18,6
5118,Dogami #5118,2348,509.65753627818316,1,1,10,1,21,101,298,1,1,3,4,5,19,1,19,6,1,3,8
2511,Dogami #2511,2349,509.5806068990747,1,1,10,1,12,9,343,2,1,5,6,10,20,1,50,5,1,18,8
5803,Dogami #5803,2350,509.56288000293364,1,1,10,1,20,2,381,1,1,5,4,10,20,3,19,5,1,12,8
5383,Lord Nelson,2351,509.4163780519067,1,1,10,1,12,2,343,2,1,5,29,28,18,12,19,6,1,6,8
7152,Dogami #7152,2352,509.338040281075,1,1,10,1,34,2,180,2,1,5,171,8,51,1,19,5,1,3,8
115,Dogami #115,2353,509.2757894681289,1,1,10,1,40,2,361,2,1,5,12,8,18,1,19,5,1,6,8
1088,Dogami #1088,2354,509.2419544988237,1,1,10,1,274,2,127,1,1,3,12,8,20,3,20,6,1,6,6
997,Dogami #997,2355,509.22746203581517,1,1,10,1,49,2,312,2,1,3,6,10,48,1,19,5,1,24,8
1624,Dogami #1624,2356,509.1910173798598,1,1,10,1,43,12,286,1,1,3,4,8,20,1,89,6,1,3,12
4218,Dogami #4218,2357,509.1324943485901,1,1,10,1,19,2,176,1,1,5,38,190,20,3,19,6,1,5,5
3172,Dogami #3172,2358,508.9553642156955,1,1,10,1,274,20,112,2,1,3,4,14,20,3,19,5,1,5,6
2005,SilversteR ,2359,508.8795349672605,1,1,10,1,42,101,245,1,1,3,4,8,18,3,47,6,1,3,8
899,Dogami #899,2360,508.4947045487401,1,1,9,1,12,2,343,1,1,5,12,5,50,3,19,6,1,19,12
