ID,Name,Rank,Rarity_Score,Attributes,Background,Body,Coat,Eyes,Gear,Head,Mouth,Neck,Shirt,Special
6537,CyberKidz Club #6537,1955,507.7147298551,9,Lemon,Hazel,Ice Puffer,Squint,none,Ash Chanel,Sad,Silver Necklace,Scarlet Turtleneck,
1085,CyberKidz Club #1085,1956,507.7102263041,9,Grape,Carib,Snow Fake Fur Coat,One Eyed,Suspenders,Lemon Chanel,Stitched,Ash Bandanna,Tan Tee,
695,CyberKidz Club #695,1957,507.4239212242,9,Lime,Snow,Racer Jacket,Plain,none,Ash and Rose Snapback,Pup,Ova Pendant,none,
2155,CyberKidz Club #2155,1958,507.3699826219,9,Lime,Lime,Ocean Camo Jakcet,Toon,none,Ash Snapback and Long Ash Hair,Stitched,none,Grape Turtleneck,
767,CyberKidz Club #767,1959,507.2955788898,9,Grape,Lemon,Jeans Jacket,Full of it,Snow Shoulder Bag,Ash and Aqua Bandanna Axel,Stitched,Skull Pendant,none,
2803,CyberKidz Club #2803,1960,507.2096835721,9,Lime,Snow,none,Spider,Guitar,Nerdy Glasses,Shark,none,Aqua Tee,
3669,CyberKidz Club #3669,1961,507.1104214108,9,Aqua,Lemon,Scarlet Puffer,Plain,none,Scarlet Bowl,Indifferent,none,Scarlet Tank,
77,CyberKidz Club #77,1962,506.9565900271,9,Mint,Hazel,Merlot Cotton Sweater,Faker,Aqua Shoulder Bag,Scarlet Snapback and Long Lemon Hair,Stitched,Love Pendant,Ice Tee,
3427,CyberKidz Club #3427,1963,506.5980854585,9,Snow,Carib,none,Plain,Yoga Mat,Ash Snapback and Short Lemon Hair,Skelly,Aqua Bandanna,Grape Short T,
2869,CyberKidz Club #2869,1964,506.5485524041,9,Rose,Lazuli,Ash Puffer,Confused,RPG,Grape Hawk,Blank,Aqua Bandanna,Citrus Tee,
2992,CyberKidz Club #2992,1965,506.5411646377,9,Lime,Snow,none,Spider,Lemon Shoulder Bag,Snow Snapback and Long Lemon Hair,Surprised,Gold Chain,Sand V Neck,
3536,CyberKidz Club #3536,1966,506.4947522825,9,Lime,Citrus,Aqua Parka,Plain,none,Snow Snapback,Meh,Ova Pendant,none,
3755,CyberKidz Club #3755,1967,506.4489771299,9,Citrus,Lemon,Snow Puffer,Glad,Sharkfin,Ash Fro,Indifferent,Twitter Pendant,Navy Turtleneck,
4575,CyberKidz Club #4575,1968,506.3797027725,9,Snow,Citrus,Snow Fake Fur Coat,Doubtful,Aqua Shoulder Bag,Lemon Fro,Indifferent,Silver Necklace,Tan Turtleneck,
833,CyberKidz Club #833,1969,506.2137161956,9,Carib,Lazuli,Snow Puffer,Unimpressed,none,Ash Long Fringe,Meh,none,Aqua Tank,
17,CyberKidz Club #17,1970,506.2015728937,9,Carib,Citrus,Rose Hoodie,Squint,Suspenders,Ash Bowl,Shark,Silver Necklace,Scarlet V Neck,
4145,CyberKidz Club #4145,1971,506.1642047348,9,Mint,Snow,Fighter Jacket,Glad,Bulletproof Vest,Snow Long Fringe,Meh,Silver Beads,Grape Short T,
227,CyberKidz Club #227,1972,506.1048631287,9,Aqua,Mint,Rose Parka,Spider,Bullets,Ash Fringe,Turtle,Love Pendant,none,
1100,CyberKidz Club #1100,1973,506.0581564967,9,Citrus,Lemon,none,Spider,none,Pattern Tan Bucket,Skelly,none,none,
2048,CyberKidz Club #2048,1974,506.0000070991,9,Lemon,Mint,none,One Eyed,Angel Wings,Scarlet Curly,Indifferent,Love Pendant,Snow Button Down and Ash Tie,
3114,CyberKidz Club #3114,1975,505.9621398121,9,Carib,Lime,Citrus Hoodie,Unimpressed,Lemon Shoulder Bag,Aqua Emo,Blank,Underworld Pendant,Ice and Aqua Hawaiian,
3555,CyberKidz Club #3555,1976,505.9427915312,9,Mint,Scarlet,none,Confused,none,Carib Hanya,Blank,Gold Chain,none,
4072,CyberKidz Club #4072,1977,505.8529675308,9,Snow,Mint,Grape Hoodie,Blink,Yoga Mat,Ash Saiyan,Indifferent,Gold Chain,Snow Striped,
3371,CyberKidz Club #3371,1978,505.8420707229,9,Snow,Citrus,none,Awkward,AK,Scarlet Snapback and Long Lemon Hair,Blank,Tanzanite Plates,Snow Turtleneck,
721,CyberKidz Club #721,1979,505.6315458617,9,Grape,Lime,Ice Tracksuit,Wide,Trident,Aqua Chanel,Surprised,Ova Pendant,Snow and Ash Hawaiian,
5588,CyberKidz Club #5588,1980,505.4768410423,9,Lemon,Lemon,Carib Hoodie,Awkward,Kunai,Rose and Snow Snapback,Blank,none,none,
900,CyberKidz Club #900,1981,505.4059451941,9,Grape,Mint,Tan Parka,Blink,Yoga Mat,Snow Snapback and Long Hazel Hair,Wavy,none,none,
1494,CyberKidz Club #1494,1982,505.2289025479,9,Citrus,Lemon,Lime Parka,Enlightened,none,Scarlet Snapback and Short Ash Hair,Sad,Ash Bandanna,none,
6197,CyberKidz Club #6197,1983,505.1228623735,9,Lime,Snow,Lime Parka,Wide,Angel Wings,Scarlet Fro,Wavy,none,Snow Flame Hawaiian,
2562,CyberKidz Club #2562,1984,504.9647043749,9,Rose,Lazuli,none,Awkward,Pisto Holder,Pattern Ash Bucket,Glad,Love Pendant,none,
1771,CyberKidz Club #1771,1985,504.9573081951,9,Snow,Lemon,Aqua Parka,Toon,none,Snow Snapback and Short Lemon Hair,Sad,none,Aqua Tank,
3662,CyberKidz Club #3662,1986,504.8586368874,9,Citrus,Lemon,Rose Parka,Plain,none,Ash Snapback,Vampire,none,none,
1913,CyberKidz Club #1913,1987,504.8167189557,9,Grape,Scarlet,none,Plain,Aqua Shoulder Bag,Lemon and Scarlet Bandanna Axel,Vampire,Love Pendant,Ash V Neck,
3952,CyberKidz Club #3952,1988,504.788678754,9,Scarlet,Ash,none,Squint,Quiver,Scarlet Snapback and Long Lemon Hair,Blank,Ova Pendant,Ice V Neck,
3748,CyberKidz Club #3748,1989,504.7659107661,9,Mint,Ash,none,Full of it,AK,Lemon Ponytails and Scouter,Wavy,none,Snow Tank,
5458,CyberKidz Club #5458,1990,504.4358296531,9,Lemon,Ash,Desert Scarf,Full of it,Snow Shoulder Bag,Scarlet Greaser,Wavy,Bud Pendant,Snow Tank,
2493,CyberKidz Club #2493,1991,504.406965361,9,Citrus,Mint,Carib Team Jacket,Glad,none,Ash Bowl,Meh,Bone Necklace,Ice V Neck,
4030,CyberKidz Club #4030,1992,504.2399245401,9,Citrus,Lime,Ice Tracksuit,Wide,AK,Snow Snapback and Short Hazel Hair,Sad,none,Sand Tee,
4519,CyberKidz Club #4519,1993,504.1806209665,9,Snow,Hazel,Tan Parka,Faker,none,Lemon Dreads,Stuck Out Tongue,Aqua Bandanna,Mint Turtleneck,
4171,CyberKidz Club #4171,1994,504.1753401808,9,Lime,Lemon,Snow Camo Jacket,Squint,none,Ash Snapback and Long Ash Hair,Sad,Love Pendant,Cream Tee,
974,CyberKidz Club #974,1995,504.1409350863,9,Rose,Lime,Ice Puffer,Faker,none,Aqua Curly,Blank,Twitter Pendant,Ash Tank,
1377,CyberKidz Club #1377,1996,504.1255094601,9,Scarlet,Hazel,none,EthHead,Aqua Shoulder Bag,Ash Fro,Turtle,Skull Pendant,Scarlet Flanel,
4331,CyberKidz Club #4331,1997,504.1146721141,9,Aqua,Lemon,Royal Shawl,Awkward,Trident,Lemon Fro,Wavy,Silver Necklace,Navy Turtleneck,
1203,CyberKidz Club #1203,1998,504.0084467318,9,Grape,Scarlet,Ice Tracksuit,Squint,Snow Shoulder Bag,Hazel Greaser,Glad,Gold Chain,Ash Short T,
1413,CyberKidz Club #1413,1999,503.9010629548,9,Grape,Carib,Lemon Windbreaker,Enlightened,Sharkfin,Scarlet Snapback and Short Lemon Hair,Skelly,Ova Pendant,none,
5067,CyberKidz Club #5067,2000,503.8995855926,9,Lime,Hazel,none,Dead,Monkey Tail,Lemon Ponytails and Scouter,Glad,none,Ash Tank,
4700,CyberKidz Club #4700,2001,503.881055183,9,Mint,Citrus,Fighter Jacket,Doubtful,Lemon Shoulder Bag,Ash Snapback and Long Lemon Hair,Orc,none,none,
4089,CyberKidz Club #4089,2002,503.8715225229,9,Lime,Citrus,none,Lol,none,Snow Curly,Blank,Underworld Pendant,Snow Button Down and Aqua Tie,
2682,CyberKidz Club #2682,2003,503.8211215186,9,Lime,Scarlet,Scarlet Hoodie,Full of it,none,Rose and Snow Snapback,Cthullu,Golden Pendant,none,
4153,CyberKidz Club #4153,2004,503.820768241,9,Carib,Citrus,none,Full of it,Ash Shoulder Bag,Lemon Bun and Cyclops,Wavy,Silver Necklace,none,
4612,CyberKidz Club #4612,2005,503.7163442788,9,Aqua,Lime,Ice Puffer,Glad,Aqua Shoulder Bag,Hazel and Aqua Bandanna Axel,Blank,Underworld Pendant,none,
4599,CyberKidz Club #4599,2006,503.5870675683,9,Lime,Lemon,Merlot Cotton Sweater,Confused,Ash Shoulder Bag,Ash Slick,Surprised,Scarlet Bandanna,Sand Striped,
6469,CyberKidz Club #6469,2007,503.4959656631,9,Lime,Carib,Ice Tracksuit,Full of it,Monkey Tail,Scarlet Emo,Sad,none,Snow Button Down and Aqua Tie,
5574,CyberKidz Club #5574,2008,503.4789281086,9,Citrus,Ash,Forest Camo Jakcet,Squint,none,Hazel Curly,Meh,none,Mint Striped,
4645,CyberKidz Club #4645,2009,503.4421093286,9,Rose,Hazel,none,Squint,Double Blades,Hazel Bun,Cthullu,Planet Pendant,Snow and Ash Hawaiian,
2404,CyberKidz Club #2404,2010,503.4053351475,9,Rose,Hazel,Scarlet Hoodie,Squint,none,Forest Camo Beanie,Wavy,Gold Necklace,none,
1902,CyberKidz Club #1902,2011,503.3877041363,9,Grape,Citrus,none,Squint,Pisto Holder,Pattern Citrus Bucket,Indifferent,Twitter Pendant,none,
5292,CyberKidz Club #5292,2012,503.3700368906,9,Carib,Hazel,Jeans Jacket,Glad,Yoga Mat,Hazel Fringe,Stitched,Ova Pendant,Snow and Ash Hawaiian,
6366,CyberKidz Club #6366,2013,503.3197953613,9,Snow,Carib,Rose Robe,Awkward,none,Lemon Greaser,Shark,Silver Beads,Snow Flanel,
4287,CyberKidz Club #4287,2014,503.3169182505,9,Lime,Lemon,Desert Camo Jacket,Faker,Ash Shoulder Bag,Scarlet Hawk,Glad,Planet Pendant,Ash Tee,
2962,CyberKidz Club #2962,2015,503.299453097,9,Lime,Carib,none,Faker,none,Ocean Camo Beanie,Meh,Love Pendant,Snow and Ash Hawaiian,
550,CyberKidz Club #550,2016,503.2437118921,9,Grape,Ash,Scarlet Puffer,Glad,none,Aqua Emo,Shark,none,Snow Flanel,
1458,CyberKidz Club #1458,2017,503.2407002459,9,Aqua,Mint,Mint Robe,Doubtful,none,Scarlet Slick,Sad,Gold Chain,Snow and Ash Hawaiian,
4790,CyberKidz Club #4790,2018,503.2307418941,9,Scarlet,Ash,none,Glad,Suspenders,Mint Curly,Indifferent,Golden Pendant,Ash Hawaiian,
5762,CyberKidz Club #5762,2019,503.2252772963,9,Aqua,Scarlet,Ice Tracksuit,Blink,Sharkfin,Scarlet Snapback,Drool,Bud Pendant,Ash Tee,
4928,CyberKidz Club #4928,2020,503.2176850167,9,Lime,Snow,Citrus Tracksuit,Lol,none,Scar,Beak,Silver Beads,Citrus Turtleneck,
682,CyberKidz Club #682,2021,503.215109252,9,Citrus,Scarlet,Snow Camo Jacket,One Eyed,none,Snow Bowl,Stuck Out Tongue,Tezos Pendant,none,
4973,CyberKidz Club #4973,2022,503.207922411,9,Carib,Mint,none,Awkward,none,Scarlet Snapback and Short Lemon Hair,Sad,Silver Necklace,Grape Short T,
3547,CyberKidz Club #3547,2023,503.202718666,9,Carib,Ash,Tan Cotton Sweater,Wide,none,Aqua Beanie,Vampire,Planet Pendant,Grape Turtleneck,
1295,CyberKidz Club #1295,2024,503.1897295927,9,Carib,Hazel,none,Spider,Suspenders,Ash Snapback and Long Hazel Hair,Drool,Bubblegum Pendant,Grape Turtleneck,
1673,CyberKidz Club #1673,2025,503.160187171,9,Snow,Ash,none,Doubtful,none,Aqua Long Fringe,Sad,Eagle Chestplate,Citrus Tee,
475,CyberKidz Club #475,2026,503.032635336,9,Snow,Snow,none,Lol,Trident,Ash Long Fringe,Wavy,Pharaoh Neckpiece,Ice Striped,
3398,CyberKidz Club #3398,2027,503.0285020092,9,Lime,Ash,none,Toon,Dual Katana,Scarlet and Ash Beanie,Indifferent,Silver Beads,none,
4216,CyberKidz Club #4216,2028,502.9872165874,9,Lime,Ash,Scarlet Hoodie,Wide,none,Snow Fro,Indifferent,Tezos Pendant,Cream Tee,
4360,CyberKidz Club #4360,2029,502.9504853923,9,Snow,Ash,none,Faker,Aqua Shoulder Bag,Ice Snapback and Short Lemon Hair,Glad,none,Ash Tee,
6213,CyberKidz Club #6213,2030,502.9007623589,9,Lime,Hazel,none,Glad,none,Scarlet Greaser and Cyclops,Impressed,none,none,
4951,CyberKidz Club #4951,2031,502.866665226,9,Mint,Mint,Suit,Toon,Trident,Lemon Curly,Vampire,Bubblegum Pendant,Ash Tee,
3189,CyberKidz Club #3189,2032,502.7619758046,9,Carib,Snow,none,EthHead,none,Ash Ponytails and Scouter,Wavy,Shroom Pendant,none,
4922,CyberKidz Club #4922,2033,502.7359369548,9,Aqua,Hazel,Ice Tracksuit,Awkward,none,Scarlet Snapback,Vampire,Golden Beads,Ice Turtleneck,
3438,CyberKidz Club #3438,2034,502.7038037865,9,Scarlet,Hazel,Royal Shawl,Toon,Trident,Mint Fringe,Shark,none,Mint V Neck,
4335,CyberKidz Club #4335,2035,502.7037074633,9,Grape,Mint,Sand Shawl,Insomniac,Lemon Shoulder Bag,Hazel Chanel,Surprised,Silver Necklace,Tan Turtleneck,
1885,CyberKidz Club #1885,2036,502.6440137662,9,Carib,Hazel,none,Wide,Katana,Forest Camo Beanie,Sad,Silver Necklace,Tan Tee,
5853,CyberKidz Club #5853,2037,502.5379127544,9,Grape,Citrus,Ice Tracksuit,Doubtful,Katana,Snow Snapback and Long Ash Hair,Shark,none,Snow Short T,
558,CyberKidz Club #558,2038,502.4925414679,9,Carib,Ash,none,Squint,none,Lemon Bowl and EyePatch,Shark,Bud Pendant,none,
4843,CyberKidz Club #4843,2039,502.4882479212,9,Citrus,Carib,Snow Tracksuit,Lol,none,Mint Bun,Cthullu,Underworld Pendant,Ash Short T,
6498,CyberKidz Club #6498,2040,502.4797880405,9,Scarlet,Ash,Suit,EthHead,Katana,Lemon Fro,Glad,none,Lemon Hawaiian,
2170,CyberKidz Club #2170,2041,502.4759403876,9,Grape,Lemon,Grape Hoodie,Full of it,Guitar,Nerdy Glasses,Stitched,Love Pendant,none,
4615,CyberKidz Club #4615,2042,502.4308698901,9,Aqua,Scarlet,none,EthHead,Trident,Aqua Curly,Orc,Scarlet Bandanna,Ash Hawaiian,
2907,CyberKidz Club #2907,2043,502.3160240846,9,Carib,Carib,none,Wide,Suspenders,Mint Emo,Skelly,Triple Gold Necklace,Scarlet V Neck,
2703,CyberKidz Club #2703,2044,502.3122127342,9,Citrus,Carib,Tan Cotton Sweater,Toon,Yoga Mat,Aqua Fringe,Impressed,Ova Pendant,Navy Flanel,
2738,CyberKidz Club #2738,2045,502.2754367014,9,Scarlet,Snow,Citrus Windbreaker,Insomniac,Dual Katana,Scarlet Bun,Shark,none,Citrus V Neck,
3568,CyberKidz Club #3568,2046,502.1558463642,9,Lemon,Scarlet,Mint Robe,Awkward,Pisto Holder,Aqua Fro,Blank,Triple Gold Necklace,Sand Sweater,
1654,CyberKidz Club #1654,2047,502.0774086218,9,Snow,Lemon,Carib Team Jacket,One Eyed,none,Hazel Long Fringe,Glad,Planet Pendant,Snow Flame Hawaiian,
1779,CyberKidz Club #1779,2048,501.9713041853,9,Lemon,Lazuli,Ash Hoodie,Plain,Yoga Mat,Scarlet Snapback and Short Lemon Hair,Sad,Shroom Pendant,Navy Tee,
1053,CyberKidz Club #1053,2049,501.8813585504,9,Mint,Snow,Citrus Hoodie,Squint,RPG,Snow Slick,Stitched,Bubblegum Pendant,Snow Flame Hawaiian,
2676,CyberKidz Club #2676,2050,501.8495369263,9,Carib,Mint,Grape Hoodie,EthHead,Katana,Mint Dreads,Cthullu,Love Pendant,Scarlet Short T,
554,CyberKidz Club #554,2051,501.7154831963,9,Mint,Citrus,none,Full of it,none,Ash and Aqua Bandanna Axel,Poker Face,Skull Pendant,Ice V Neck,
1979,CyberKidz Club #1979,2052,501.6996394385,9,Citrus,Hazel,Fighter Jacket,Squint,Lemon Shoulder Bag,Aqua Hawk,Vampire,Tezos Pendant,none,
4124,CyberKidz Club #4124,2053,501.6955372215,9,Rose,Lime,Ash Fake Fur Coat,Blink,Snow Shoulder Bag,Scarlet Saiyan,Impressed,Gold Chain,Ice Tee,
4741,CyberKidz Club #4741,2054,501.6606408711,9,Citrus,Carib,Snow Windbreaker,Lol,Katana,Snow Chanel,Pup,Shroom Pendant,Grape Short T,
3366,CyberKidz Club #3366,2055,501.6089606344,9,Carib,Ash,Suit,Squint,Yoga Mat,Nerdy Glasses,Orc,Ash Bandanna,none,
4304,CyberKidz Club #4304,2056,501.4853438739,9,Grape,Snow,Royal Shawl,Full of it,Lemon Shoulder Bag,Ash Snapback and Short Hazel Hair,Wavy,Ova Pendant,none,
3828,CyberKidz Club #3828,2057,501.4748194972,9,Grape,Scarlet,none,Insomniac,none,Ash Snapback and Long Lemon Hair,Vampire,Planet Pendant,Ice and Aqua Hawaiian,
6502,CyberKidz Club #6502,2058,501.4743034421,9,Lemon,Scarlet,none,Toon,Bullets,Lemon Long Fringe,Drool,Tanzanite Plates,Ice and Aqua Hawaiian,
6463,CyberKidz Club #6463,2059,501.4340103669,9,Carib,Carib,Snow Hoodie,Unimpressed,Snow Shoulder Bag,Ash and Aqua Bandanna Axel,Stitched,Ash Bandanna,none,
3460,CyberKidz Club #3460,2060,501.3947918742,9,Rose,Lazuli,Snow Fake Fur Coat,Full of it,Pisto Holder,Lemon Emo,Wavy,none,none,
1401,CyberKidz Club #1401,2061,501.1474029025,9,Rose,Citrus,Scarlet Robe,Mad,Suspenders,Snow Hawk,Surprised,Bud Pendant,Rose and Scarlet Hawaiian,
4557,CyberKidz Club #4557,2062,501.063225928,9,Lemon,Ash,Snow Fake Fur Coat,Glad,Kunai,Snow Emo,Sad,Bubblegum Pendant,Ice Tee,
4268,CyberKidz Club #4268,2063,501.0225510276,9,Grape,Scarlet,Aqua Tracksuit,EthHead,none,Ash and Aqua Bandanna Axel,Wavy,none,Ash Turtleneck,
659,CyberKidz Club #659,2064,500.9661499933,9,Carib,Lime,none,Squint,Monkey Tail,Hazel Greaser,Wavy,Eagle Chestplate,Citrus Turtleneck,
5569,CyberKidz Club #5569,2065,500.9279174157,9,Citrus,Citrus,Ice Windbreaker,Wide,Snow Shoulder Bag,Lemon Curly,Glad,Ash Bandanna,Scarlet Striped,
4110,CyberKidz Club #4110,2066,500.9056524083,9,Snow,Mint,Rose Robe,Full of it,Sharkfin,Ash Snapback and Long Hazel Hair,Blank,none,Cream Tee,
1437,CyberKidz Club #1437,2067,500.744212919,9,Grape,Lemon,none,Toon,Sharkfin,Snow Long Fringe,Stuck Out Tongue,Twitter Pendant,Scarlet Tank,
4931,CyberKidz Club #4931,2068,500.6809427651,9,Citrus,Mint,Suit,Glad,Suspenders,Scarlet Snapback and Short Lemon Hair,Impressed,Planet Pendant,Sand Tee,
963,CyberKidz Club #963,2069,500.6068800305,9,Lemon,Lazuli,none,Lol,Bulletproof Vest,Scarlet Chanel,Beak,Orb Pendant,Ash and Sand Hawaiian,
5938,CyberKidz Club #5938,2070,500.5388003822,9,Aqua,Lime,Rose Fake Fur Coat,Dead,Lemon Shoulder Bag,Ash Fro,Vampire,Silver Necklace,Citrus Turtleneck,
4861,CyberKidz Club #4861,2071,500.5170636513,9,Carib,Citrus,none,Awkward,Katana,Aqua Dreads,Stitched,Pharaoh Neckpiece,Navy Tee,
442,CyberKidz Club #442,2072,500.5058370722,9,Snow,Mint,none,Unimpressed,AK,Nerdy Glasses,Shark,none,Scarlet Striped,
1062,CyberKidz Club #1062,2073,500.4048148636,9,Mint,Lime,none,Glad,Aqua Shoulder Bag,Snow Slick and Cyclops,Shark,Planet Pendant,none,
3151,CyberKidz Club #3151,2074,500.2118711789,9,Rose,Lazuli,Aviator Jacket,Spider,Quiver,Grape Fro,Wavy,none,Navy Turtleneck,
1440,CyberKidz Club #1440,2075,500.1687624758,9,Aqua,Carib,none,Spider,none,Ash Bucket,Blank,Silver Chain,none,
2876,CyberKidz Club #2876,2076,500.1361303609,9,Lemon,Snow,Royal Cotton Sweater,Lol,Trident,Snow Snapback and Short Lemon Hair,Surprised,none,Citrus Turtleneck,
4188,CyberKidz Club #4188,2077,500.0034946125,9,Aqua,Lime,none,Wide,Lemon Shoulder Bag,Nightvision and Short Ash Hair,Shark,none,Citrus Turtleneck,
3588,CyberKidz Club #3588,2078,499.8246641137,9,Lime,Mint,Aqua Tracksuit,Squint,none,Forest Camo Beanie,Meh,none,Aqua Tee,
141,CyberKidz Club #141,2079,499.8150948814,9,Scarlet,Lime,Tan Parka,Squint,Aqua Shoulder Bag,Scarlet Curly,Indifferent,Golden Pendant,Scarlet Striped,
2035,CyberKidz Club #2035,2080,499.8007288053,9,Rose,Mint,Rose Hoodie,Mad,Monkey Tail,Hazel Greaser,Sad,none,Snow Hawaiian,
2265,CyberKidz Club #2265,2081,499.76902085,9,Lime,Citrus,Citrus Windbreaker,Lol,Aqua Shoulder Bag,Ash Chanel,Blank,none,Snow Hawaiian,
3532,CyberKidz Club #3532,2082,499.7618331162,9,Rose,Citrus,Jeans Jacket,Full of it,Sharkfin,Grape Hawk,Impressed,Bone Necklace,Citrus Striped,
86,CyberKidz Club #86,2083,499.7066587233,9,Grape,Lazuli,Scarlet Robe,Lol,RPG,Ocean Camo Beanie,Sad,Aqua Bandanna,none,
4372,CyberKidz Club #4372,2084,499.4477798388,9,Citrus,Ash,Desert Scarf,Blink,Bulletproof Vest,Lemon Long Fringe,Surprised,none,Mint Striped,
4401,CyberKidz Club #4401,2085,499.3911512345,9,Citrus,Hazel,Merlot Cotton Sweater,Confused,none,Ash Hawk,Impressed,Silver Beads,Snow Button Down and Scarlet Tie,
1683,CyberKidz Club #1683,2086,499.3535199027,9,Snow,Citrus,Grape Hoodie,Plain,Devil Tail,Mint Fringe,Sad,Tanzanite Plates,none,
5909,CyberKidz Club #5909,2087,499.0815934689,9,Rose,Lazuli,Rose Fake Fur Coat,One Eyed,none,Scarlet Snapback and Long Hazel Hair,Shark,none,Citrus Turtleneck,
541,CyberKidz Club #541,2088,499.0327131805,9,Lemon,Lazuli,Lime Parka,Mad,Aqua Shoulder Bag,Ash Chanel,Surprised,none,Aqua Tank,
956,CyberKidz Club #956,2089,498.9019779571,9,Grape,Citrus,Snow Tracksuit,Confused,Kunai,Lemon and Ash Bandanna Axel,Blank,none,none,
3628,CyberKidz Club #3628,2090,498.7901113869,9,Rose,Mint,none,Full of it,none,Scarlet Beanie,Wavy,Pharaoh Neckpiece,Citrus Tee,
3238,CyberKidz Club #3238,2091,498.7500880933,9,Carib,Carib,Snow Fake Fur Coat,Confused,Aqua Shoulder Bag,Grape Hawk,Vampire,Bud Pendant,Scarlet Turtleneck,
2766,CyberKidz Club #2766,2092,498.7087104599,9,Snow,Lime,none,Squint,none,Ash and Scarlet Bandanna Axel,Skelly,Silver Necklace,none,
1550,CyberKidz Club #1550,2093,498.596452098,9,Grape,Scarlet,Aqua Parka,Spider,Ash Shoulder Bag,Mint Long Fringe,Sad,Gold Chain,Grape Turtleneck,
5074,CyberKidz Club #5074,2094,498.5755609936,9,Aqua,Lime,Sand Shawl,EthHead,Aqua Shoulder Bag,Pattern Pink Bucket,Sad,none,Snow Short T,
1623,CyberKidz Club #1623,2095,498.5731795608,9,Aqua,Lazuli,Forest Camo Jakcet,Confused,Pisto Holder,Ash Fringe,Stitched,Bud Pendant,none,
3611,CyberKidz Club #3611,2096,498.5320025926,9,Scarlet,Mint,Ice Tracksuit,Toon,Kunai,Scarlet Ponytails,Turtle,Skull Pendant,Sand Turtleneck,
5785,CyberKidz Club #5785,2097,498.4182197695,9,Scarlet,Scarlet,none,One Eyed,Bullets,Ash Snapback,Orc,none,none,
4730,CyberKidz Club #4730,2098,498.3805451959,9,Rose,Mint,Scarlet Team Jacket,Unimpressed,Yoga Mat,Snow Snapback and Long Lemon Hair,Cthullu,none,Navy Turtleneck,
6088,CyberKidz Club #6088,2099,498.2969681342,9,Aqua,Scarlet,Ice Tracksuit,Spider,Trident,Lemon Ponytails and Scouter,Impressed,none,none,
4805,CyberKidz Club #4805,2100,498.2238094664,9,Mint,Citrus,Snow Fake Fur Coat,Toon,Snow Shoulder Bag,Lemon Ponytails,Shark,Bubblegum Pendant,Scarlet Turtleneck,
3093,CyberKidz Club #3093,2101,498.2056506547,9,Citrus,Lime,Snow Tracksuit,Squint,Angel Wings,Scarlet Chanel,Wavy,Love Pendant,Snow Turtleneck,
2037,CyberKidz Club #2037,2102,498.1585778695,9,Scarlet,Lime,Aviator Jacket,Squint,none,Hazel Emo,Poker Face,Triple Gold Necklace,Snow Turtleneck,
5462,CyberKidz Club #5462,2103,498.1457049345,9,Mint,Scarlet,Rose Parka,Toon,Guitar,Aqua Hawk,Impressed,Underworld Pendant,Citrus Striped,
2608,CyberKidz Club #2608,2104,498.1351992225,9,Lemon,Carib,Citrus Tracksuit,Wide,Angel Wings,Ash Long Fringe,Pup,Skull Pendant,none,
6133,CyberKidz Club #6133,2105,498.0606491537,9,Grape,Citrus,Citrus Tracksuit,Blink,Dual Katana,Aqua Greaser,Stitched,Aqua Bandanna,Ice Striped,
2778,CyberKidz Club #2778,2106,498.0429628131,9,Carib,Carib,Tan Cotton Sweater,Wide,Pisto Holder,Snow Beanie,Turtle,none,Grape Short T,
4777,CyberKidz Club #4777,2107,497.8977797533,9,Snow,Snow,Snow Hoodie,Spider,AK,Scarlet Hawk,Turtle,Shroom Pendant,Navy Tee,
6166,CyberKidz Club #6166,2108,497.8916447745,9,Mint,Mint,Aviator Jacket,Unimpressed,Double Blades,Hazel Slick,Blank,Silver Chain,Citrus Turtleneck,
4625,CyberKidz Club #4625,2109,497.8412840331,9,Grape,Lime,Carib Team Jacket,Wide,Katana,Grape Bun,Glad,Bubblegum Pendant,Scarlet Sweater,
543,CyberKidz Club #543,2110,497.835264722,9,Rose,Lemon,Jeans Jacket,Blink,none,Ash Hawk,Turtle,Aqua Bandanna,Ash Tank,
4255,CyberKidz Club #4255,2111,497.828306552,9,Snow,Lime,none,EthHead,Guitar,Grape Hawk,Pup,none,Ash Hawaiian,
319,CyberKidz Club #319,2112,497.7861388818,9,Lime,Lime,Ice Tracksuit,Mad,none,Shades,Indifferent,none,none,
4961,CyberKidz Club #4961,2113,497.734947952,9,Citrus,Scarlet,none,Squint,Katana,Snow Slick and Cyclops,Glad,Bubblegum Pendant,none,
3010,CyberKidz Club #3010,2114,497.5761016784,9,Lime,Scarlet,none,Lol,Monkey Tail,Ash and Aqua Bandanna Axel,Surprised,Silver Chain,Rose Turtleneck,
3813,CyberKidz Club #3813,2115,497.4409202918,9,Citrus,Lime,Snow Windbreaker,Squint,Pisto Holder,Scarlet Chanel,Impressed,Scarlet Bandanna,Sand V Neck,
