ID,Name,Rank,Rarity_Score,Agility,Alignment,Ancestor,Attributes,Background,Class,Dexterity,Fur,Gender,Head Accessory,Intelligence,Magic,Morality,Race,Rank,Strength,Weapon
1324,Bunny Knights #1324,567,2739.0542790754175,3,Friendly,439,14,Indigo,Squire,4,Brown,Female,,2,,Good,Bunny,38,1,Fire Sword
1524,Bunny Knights #1524,568,2738.413556840151,1,Sensitive,121,15,Brandy Rose,Squire,4,Peanut,Male,Iron Helmet,2,,Evil,Bunny,68,3,Morning Star
1876,Bunny Knights #1876,569,2737.5195838201194,1,Timid,157,15,Indigo,Squire,2,Light Yellow,Male,Iron Helmet,1,,Good,Bunny,182,6,Pitchfork
977,Bunny Knights #977,570,2735.7928651614684,2,Timid,57,15,Green,Thief,6,Ochre,Female,Hood,1,,Neutral,Bunny,207,1,Iron Knuckle
2171,Bunny Knights #2171,571,2733.59083953044,1,Charming,272,16,Pink,Enchanter,1,Tan,Male,Golden Wizard Hat,7,Poison,Neutral,Bunny,73,1,Poison Wand
1837,Bunny Knights #1837,572,2731.816626125709,3,Loyal,363,15,Moss Green,Squire,1,Tortilla,Male,Brass Helmet,1,,Neutral,Bunny,44,5,Earth Short Sword
1527,Bunny Knights #1527,573,2731.301896796334,2,Nostalgic,204,15,Indigo,Squire,1,Ochre,Female,Iron Helmet,1,,Good,Bunny,200,6,Short Sword
2463,Bunny Knights #2463,574,2725.784900942545,2,Charming,345,16,Moss Green,Enchanter,2,Yellow,Male,Golden Wizard Hat,4,Poison,Good,Bunny,77,2,Poison Wand
1939,Bunny Knights #1939,575,2719.530789326477,5,Timid,149,15,Blue,Hunter,3,Cowhide,Female,Golden Sleeping Hat,1,,Neutral,Bunny,160,1,Boomerang
1817,Bunny Knights #1817,576,2715.800842882893,3,Pessimistic,392,15,Green,Hunter,4,Light Grey,Female,Headband,1,,Evil,Bunny,158,2,Air Crossbow
662,Bunny Knights #662,577,2713.960375906353,1,Confident,126,15,Pink,Squire,2,Yellow,Female,Iron Helmet,2,,Evil,Bunny,174,5,Short Sword
1332,Bunny Knights #1332,578,2711.993466982658,7,Stubborn,352,14,Moss Green,Thief,1,White,Female,,1,,Good,Bunny,1383,1,Dagger
1160,Bunny Knights #1160,579,2711.0987326068985,3,Stubborn,423,16,Mushroom,Enchanter,2,Peanut,Male,Silver Wizard Hat,3,Ice,Evil,Bunny,239,2,Ice Wand
1434,Bunny Knights #1434,580,2709.4486978464533,3,Weird,128,16,Mushroom,Enchanter,4,Grey,Female,Silver Wizard Hat,2,Ice,Evil,Bunny,240,1,Ice Wand
1470,Bunny Knights #1470,581,2708.3847848851206,2,Loyal,369,14,Mushroom,Hunter,3,Gravel,Male,,3,,Good,Bunny,89,2,Emerald Bow
1014,Bunny Knights #1014,582,2706.951699719712,1,Timid,436,16,Teal,Acolyte,2,Cream,Female,Golden Sleeping Hat,6,Marble,Evil,Bunny,197,1,Marble Cross Wand
1383,Bunny Knights #1383,583,2703.123092317934,3,Friendly,77,15,Glacier,Squire,1,Yellow,Male,Iron Helmet,2,,Evil,Bunny,186,4,Pitchfork
2006,Bunny Knights #2006,584,2701.51339428611,3,Offensive,358,16,Purple,Enchanter,1,Yellow,Male,Golden Wizard Hat,5,Ice,Neutral,Bunny,56,1,Ice Wand
1719,Bunny Knights #1719,585,2700.6140710537315,2,Emotional,107,15,Mushroom,Squire,1,Lavender,Male,Brass Helmet,3,,Evil,Bunny,48,4,Hammer
2146,Bunny Knights #2146,586,2699.4212608794137,3,Emotional,244,15,Green,Thief,2,Cream,Male,Sombrero,2,,Good,Bunny,96,3,Iron Knuckle
2207,Bunny Knights #2207,587,2698.7398365364475,3,Bold,330,15,Mushroom,Squire,5,Cafe,Male,Iron Helmet,1,,Neutral,Bunny,191,1,Pitchfork
594,Bunny Knights #594,588,2698.403708862261,2,Stubborn,279,15,Fawn,Squire,3,Light Yellow,Male,Iron Helmet,1,,Neutral,Bunny,190,4,Short Sword
2342,Bunny Knights #2342,589,2696.887474055481,2,Weird,271,14,Moss Green,Hunter,6,Gravel,Female,,1,,Good,Bunny,410,1,Chakram
961,Bunny Knights #961,590,2696.6756890087113,3,Sensitive,274,15,Indigo,Acolyte,2,Cafe,Female,,3,Bronze,Evil,Bunny,479,2,Bronze Cross Wand
1444,Bunny Knights #1444,591,2696.578595545838,1,Bold,145,15,Green,Squire,4,Chocolate,Male,Iron Helmet,1,,Neutral,Bunny,212,4,Short Sword
2178,Bunny Knights #2178,592,2696.5252810091974,2,Weird,496,15,Glacier,Squire,2,White,Male,Silver Helmet,1,,Good,Bunny,47,5,Sword
2198,Bunny Knights #2198,593,2693.732659320168,1,Stubborn,263,15,Teal,Acolyte,1,Cafe,Male,,7,Bronze,Good,Bunny,485,1,Bronze Cross Wand
1319,Bunny Knights #1319,594,2692.9348497810583,2,Pessimistic,112,15,Indigo,Squire,2,Brown,Male,Silver Helmet,1,,Neutral,Bunny,50,5,Sword
979,Bunny Knights #979,595,2692.7009667840434,5,Emotional,183,14,Indigo,Thief,2,Peanut,Male,,1,,Neutral,Bunny,196,2,Air Crossbow
903,Bunny Knights #903,596,2691.748765314536,4,Timid,465,14,Lavender,Thief,2,Brown,Male,,2,,Neutral,Bunny,188,2,Air Crossbow
1125,Bunny Knights #1125,597,2690.1000534358122,1,Friendly,57,16,Moss Green,Enchanter,3,Brown,Female,Silver Wizard Hat,5,Dark,Good,Bunny,261,1,Dark Wand
2014,Bunny Knights #2014,598,2689.026288892874,2,Nostalgic,389,14,Moss Green,Thief,4,Tortilla,Male,,1,,Good,Bunny,202,3,Air Crossbow
702,Bunny Knights #702,599,2685.141552893983,2,Pessimistic,44,16,Pink,Enchanter,4,Gravel,Male,Wizard Hat,3,Dark,Neutral,Bunny,372,1,Dark Wand
783,Bunny Knights #783,600,2684.897406988138,3,Pessimistic,37,14,Glacier,Thief,3,Black,Male,,1,,Good,Bunny,203,3,Air Crossbow
1349,Bunny Knights #1349,601,2684.641650444862,2,Machiavellian,319,16,Mushroom,Acolyte,1,Sunflower,Male,Golden Sleeping Hat,4,Healing,Neutral,Bunny,248,3,Cross Wand
1932,Bunny Knights #1932,602,2684.2792244229886,4,Sensitive,359,14,Indigo,Thief,2,Ochre,Female,,2,,Good,Bunny,209,2,Air Crossbow
1969,Bunny Knights #1969,603,2684.073949543535,2,Offensive,493,15,Teal,Hunter,6,Yellow,Male,Headband,1,,Evil,Bunny,635,1,Crossbow
1381,Bunny Knights #1381,604,2683.842842274224,3,Arrogant,57,15,Blue,Acolyte,1,Gravel,Male,,4,Bronze,Evil,Bunny,653,2,Bronze Cross Wand
1789,Bunny Knights #1789,605,2683.283137260078,2,Friendly,157,14,Pink,Squire,1,Gravel,Male,,1,,Evil,Bunny,465,6,Iron Knuckle
1797,Bunny Knights #1797,606,2682.483814954479,2,Emotional,273,16,Silver,Enchanter,2,Sunflower,Female,Wizard Hat,5,Dark,Neutral,Bunny,279,1,Dark Wand
676,Bunny Knights #676,607,2682.068047916262,5,Indecisive,8,15,Blue,Thief,2,Peanut,Male,Golden Sleeping Hat,1,,Good,Bunny,229,2,Slingshot
629,Bunny Knights #629,608,2681.104110980132,1,Offensive,136,16,Pink,Enchanter,1,Grey,Female,Wizard Hat,7,Dark,Good,Bunny,340,1,Dark Wand
762,Bunny Knights #762,609,2679.0537715754826,2,Weird,115,15,Indigo,Hunter,5,Brown,Male,Headband,2,,Good,Bunny,254,1,Bone Bow
1375,Bunny Knights #1375,610,2678.411494722731,1,Machiavellian,157,15,Blue,Acolyte,2,Ochre,Male,,6,Bronze,Good,Bunny,607,1,Bronze Cross Wand
513,Bunny Knights #513,611,2678.2220685044736,2,Sensitive,243,14,Silver,Squire,1,Ochre,Male,,1,,Neutral,Bunny,551,6,Axe
2400,Bunny Knights #2400,612,2677.105368247821,2,Confident,107,15,Green,Hunter,4,Cream,Female,Headband,3,,Good,Bunny,66,1,Emerald Bow
1871,Bunny Knights #1871,613,2675.857725307299,1,Arrogant,330,16,Green,Enchanter,2,Light Yellow,Female,Wizard Hat,6,Ice,Neutral,Bunny,353,1,Ice Wand
1071,Bunny Knights #1071,614,2675.1746445204353,2,Bold,215,16,Lavender,Acolyte,2,Ginger,Female,Straw Hat,5,Marble,Neutral,Bunny,307,1,Marble Cross Wand
681,Bunny Knights #681,615,2674.5672706720247,2,Machiavellian,92,16,Purple,Apprentice,2,Light Yellow,Male,Apprentice Hood,3,Earth,Good,Bunny,625,3,Earth Wand
1623,Bunny Knights #1623,616,2674.375651597817,1,Offensive,24,16,Indigo,Acolyte,1,Chocolate,Female,Straw Hat,7,Marble,Good,Bunny,408,1,Marble Cross Wand
882,Bunny Knights #882,617,2674.246496289615,2,Pessimistic,84,15,Fawn,Squire,3,Cowhide,Male,Sleeping Cap,1,,Good,Bunny,268,4,Sword
1651,Bunny Knights #1651,618,2673.1411362985323,1,Loyal,252,16,Silver,Apprentice,1,Tan,Male,Apprentice Hood,5,Water,Good,Bunny,508,3,Water Wand
2432,Bunny Knights #2432,619,2673.0104900899755,4,Pessimistic,113,16,Lavender,Enchanter,2,Cowhide,Male,Silver Wizard Hat,2,Poison,Good,Bunny,293,2,Poison Wand
1212,Bunny Knights #1212,620,2672.317386752033,1,Confident,183,14,Brandy Rose,Squire,2,Ginger,Male,,1,,Good,Bunny,702,6,Axe
1625,Bunny Knights #1625,621,2672.2985606646885,1,Friendly,407,16,Teal,Enchanter,2,Lavender,Male,Wizard Hat,6,Ice,Evil,Bunny,405,1,Ice Wand
1437,Bunny Knights #1437,622,2672.1486599310315,1,Charming,313,16,Silver,Apprentice,2,Cafe,Male,Apprentice Hood,6,Water,Evil,Bunny,440,1,Water Wand
686,Bunny Knights #686,623,2671.774644085793,2,Stubborn,423,16,Purple,Apprentice,2,Light Yellow,Female,Apprentice Hood,4,Air,Neutral,Bunny,521,2,Air Wand
956,Bunny Knights #956,624,2671.453535142711,4,Loyal,393,16,Pink,Apprentice,2,Tortilla,Female,Apprentice Hood,3,Lightning,Good,Bunny,649,1,Lightning Wand
1822,Bunny Knights #1822,625,2669.67864206509,1,Weird,431,16,Purple,Apprentice,1,Gravel,Male,Apprentice Hood,7,Water,Good,Bunny,661,1,Water Wand
1178,Bunny Knights #1178,626,2668.9481545609547,1,Nostalgic,8,14,Indigo,Squire,1,Cream,Female,,2,,Good,Bunny,934,6,Axe
2265,Bunny Knights #2265,627,2668.509878235525,2,Friendly,221,16,Pink,Enchanter,1,Gravel,Male,Wizard Hat,6,Dark,Evil,Bunny,377,1,Dark Wand
542,Bunny Knights #542,628,2667.891115916192,2,Sensitive,149,16,Brandy Rose,Apprentice,3,Lavender,Female,Apprentice Hood,4,Water,Neutral,Bunny,633,1,Water Wand
836,Bunny Knights #836,629,2667.8480227938358,2,Charming,444,16,Brandy Rose,Apprentice,2,Ginger,Female,Apprentice Hood,3,Fire,Good,Bunny,705,3,Fire Wand
630,Bunny Knights #630,630,2667.5214258092815,3,Confident,33,14,Glacier,Thief,5,Cowhide,Male,,1,,Good,Bunny,287,1,Katar
2258,Bunny Knights #2258,631,2666.9877512104367,2,Emotional,386,16,Mushroom,Apprentice,2,Ginger,Male,Apprentice Hood,3,Air,Neutral,Bunny,865,3,Air Wand
2346,Bunny Knights #2346,632,2666.4858856108553,3,Offensive,49,15,Indigo,Hunter,4,Tan,Male,Headband,1,,Neutral,Bunny,274,2,Bone Bow
1365,Bunny Knights #1365,633,2666.310022897701,4,Indecisive,180,14,Silver,Hunter,1,Sunflower,Male,,3,,Evil,Bunny,298,2,Chakram
1728,Bunny Knights #1728,634,2665.666157941152,4,Sensitive,311,16,Teal,Apprentice,2,Cafe,Female,Apprentice Hood,2,Water,Good,Bunny,752,2,Water Wand
1661,Bunny Knights #1661,635,2665.569234233463,3,Charming,276,14,Silver,Hunter,5,Chocolate,Female,,1,,Evil,Bunny,295,1,Bone Bow
579,Bunny Knights #579,636,2665.1638433025787,1,Sensitive,127,16,Silver,Apprentice,2,Cream,Male,Apprentice Hood,6,Air,Neutral,Bunny,550,1,Air Wand
2227,Bunny Knights #2227,637,2664.7103370151112,5,Timid,44,16,Blue,Apprentice,2,Black,Male,Apprentice Hood,2,Earth,Good,Bunny,958,1,Earth Wand
1534,Bunny Knights #1534,638,2663.9233434389544,1,Stubborn,431,16,Glacier,Apprentice,1,Pink,Male,Apprentice Hood,7,Earth,Good,Bunny,785,1,Earth Wand
1435,Bunny Knights #1435,639,2663.105616656948,4,Timid,27,14,Glacier,Thief,2,Gravel,Female,,1,,Good,Bunny,281,3,Katar
528,Bunny Knights #528,640,2662.2241933177143,1,Weird,335,16,Green,Apprentice,1,Black,Male,Apprentice Hood,7,Water,Evil,Bunny,894,1,Water Wand
1398,Bunny Knights #1398,641,2662.167242797973,1,Emotional,90,16,Mushroom,Apprentice,1,Cafe,Male,Apprentice Hood,5,Water,Evil,Bunny,768,3,Water Wand
1978,Bunny Knights #1978,642,2661.4665163740124,2,Arrogant,436,15,Mushroom,Hunter,5,White,Male,Headband,1,,Neutral,Bunny,326,2,Boomerang
764,Bunny Knights #764,643,2660.979520830932,2,Charming,239,16,Brandy Rose,Apprentice,1,Light Yellow,Male,Apprentice Hood,6,Air,Neutral,Bunny,631,1,Air Wand
1990,Bunny Knights #1990,644,2660.7550704567752,1,Charming,389,16,Brandy Rose,Apprentice,1,White,Male,Apprentice Hood,6,Water,Evil,Bunny,696,2,Water Wand
576,Bunny Knights #576,645,2660.7369934951075,3,Bold,128,14,Green,Thief,4,Tortilla,Male,,2,,Good,Bunny,296,1,Katar
891,Bunny Knights #891,646,2660.696200612169,3,Friendly,40,16,Purple,Apprentice,1,Gravel,Male,Apprentice Hood,5,Water,Neutral,Bunny,699,1,Water Wand
2328,Bunny Knights #2328,647,2660.5473308678093,1,Charming,375,16,Lavender,Apprentice,2,Black,Female,Apprentice Hood,6,Air,Neutral,Bunny,659,1,Air Wand
2305,Bunny Knights #2305,648,2660.2434046428707,6,Offensive,127,14,Green,Hunter,2,Chocolate,Male,,1,,Neutral,Bunny,542,1,Bone Bow
2064,Bunny Knights #2064,649,2660.180051219991,1,Sensitive,37,16,Purple,Apprentice,2,Ginger,Male,Apprentice Hood,5,Air,Good,Bunny,694,2,Air Wand
512,Bunny Knights #512,650,2659.7254133113456,1,Emotional,37,16,Green,Apprentice,1,Black,Male,Apprentice Hood,7,Air,Neutral,Bunny,965,1,Air Wand
1132,Bunny Knights #1132,651,2659.2703311329974,1,Confident,251,16,Teal,Apprentice,1,Chocolate,Male,Apprentice Hood,7,Water,Evil,Bunny,1006,1,Water Wand
1556,Bunny Knights #1556,652,2659.219751337858,1,Loyal,359,16,Purple,Apprentice,1,Lavender,Male,Apprentice Hood,7,Fire,Evil,Bunny,806,1,Fire Wand
2071,Bunny Knights #2071,653,2658.7832346476184,3,Indecisive,119,15,Gold,Enchanter,1,Sunflower,Male,,4,Poison,Good,Bunny,363,2,Poison Wand
1102,Bunny Knights #1102,654,2657.973651996943,4,Weird,449,14,Purple,Hunter,4,Cafe,Male,,1,,Evil,Bunny,314,1,Chakram
1869,Bunny Knights #1869,655,2657.8158484576265,1,Confident,379,16,Moss Green,Apprentice,3,Pink,Male,Apprentice Hood,5,Water,Good,Bunny,797,1,Water Wand
2279,Bunny Knights #2279,656,2657.6742614504356,2,Weird,423,16,Fawn,Apprentice,2,Cafe,Female,Apprentice Hood,5,Air,Neutral,Bunny,714,1,Air Wand
1258,Bunny Knights #1258,657,2657.656715000444,1,Indecisive,98,15,Pink,Enchanter,4,Peanut,Male,,4,Lightning,Neutral,Bunny,884,1,Lightning Wand
2368,Bunny Knights #2368,658,2657.5467972233123,1,Charming,169,16,Green,Apprentice,1,Light Grey,Male,Apprentice Hood,7,Air,Good,Bunny,1050,1,Air Wand
708,Bunny Knights #708,659,2656.300392324643,1,Friendly,418,16,Fawn,Apprentice,3,Lavender,Female,Apprentice Hood,5,Air,Good,Bunny,834,1,Air Wand
988,Bunny Knights #988,660,2655.5844381491415,3,Stubborn,170,14,Purple,Hunter,5,Sunflower,Male,,1,,Good,Bunny,370,1,Bone Bow
2304,Bunny Knights #2304,661,2655.1705332661486,2,Loyal,238,15,Gold,Acolyte,1,Pink,Male,,6,Healing,Good,Bunny,329,1,Cross Wand
1305,Bunny Knights #1305,662,2655.082226895159,2,Arrogant,298,16,Indigo,Apprentice,3,Black,Female,Apprentice Hood,3,Fire,Neutral,Bunny,1081,2,Fire Wand
1204,Bunny Knights #1204,663,2654.92132574341,3,Pessimistic,67,15,Fawn,Squire,3,Yellow,Male,Iron Helmet,1,,Neutral,Bunny,72,3,Morning Star
1428,Bunny Knights #1428,664,2654.7315292713147,6,Bold,186,15,Green,Thief,1,Cream,Male,Sombrero,1,,Good,Bunny,99,2,Iron Knuckle
531,Bunny Knights #531,665,2654.5492176329653,3,Charming,226,16,Glacier,Apprentice,1,Tortilla,Male,Apprentice Hood,5,Earth,Neutral,Bunny,849,1,Earth Wand
917,Bunny Knights #917,666,2654.4973829912533,1,Confident,240,16,Lavender,Apprentice,1,White,Female,Apprentice Hood,6,Ice,Evil,Bunny,757,2,Ice Wand
1733,Bunny Knights #1733,667,2654.3749280782836,2,Pessimistic,493,16,Purple,Apprentice,1,Cowhide,Male,Apprentice Hood,6,Lightning,Neutral,Bunny,700,1,Lightning Wand
883,Bunny Knights #883,668,2654.302472384717,3,Timid,40,16,Fawn,Apprentice,1,Ginger,Male,Apprentice Hood,5,Air,Good,Bunny,889,1,Air Wand
547,Bunny Knights #547,669,2653.9530634639495,3,Machiavellian,4,16,Fawn,Enchanter,1,Lavender,Male,Silver Wizard Hat,5,Poison,Neutral,Bunny,397,1,Poison Wand
781,Bunny Knights #781,670,2653.740412523906,1,Bold,407,16,Fawn,Apprentice,2,Cowhide,Male,Apprentice Hood,6,Water,Evil,Bunny,874,1,Water Wand
852,Bunny Knights #852,671,2653.6549379150215,1,Nostalgic,2,16,Blue,Apprentice,3,Lavender,Male,Apprentice Hood,5,Water,Evil,Bunny,966,1,Water Wand
1511,Bunny Knights #1511,672,2653.642236409908,1,Machiavellian,392,16,Mushroom,Apprentice,2,Lavender,Female,Apprentice Hood,6,Air,Neutral,Bunny,852,1,Air Wand
2232,Bunny Knights #2232,673,2653.636522003093,2,Offensive,209,16,Fawn,Apprentice,2,Black,Female,Apprentice Hood,5,Water,Good,Bunny,856,1,Water Wand
2069,Bunny Knights #2069,674,2653.6321820588623,3,Machiavellian,339,14,Silver,Hunter,5,Cafe,Male,,1,,Good,Bunny,396,1,Boomerang
1528,Bunny Knights #1528,675,2653.135435910383,1,Nostalgic,418,15,Brandy Rose,Enchanter,1,Cafe,Male,,7,Lightning,Good,Bunny,943,1,Lightning Wand
1755,Bunny Knights #1755,676,2653.046914643578,3,Indecisive,25,16,Mushroom,Apprentice,2,Cream,Male,Apprentice Hood,4,Earth,Neutral,Bunny,1075,1,Earth Wand
2190,Bunny Knights #2190,677,2652.8842466959377,1,Charming,484,16,Lavender,Acolyte,1,Cowhide,Male,Straw Hat,5,Healing,Good,Bunny,444,3,Cross Wand
1403,Bunny Knights #1403,678,2652.871467472902,1,Indecisive,404,16,Fawn,Apprentice,2,Grey,Female,Apprentice Hood,6,Air,Evil,Bunny,893,1,Air Wand
1920,Bunny Knights #1920,679,2652.228425590859,2,Emotional,119,15,Glacier,Enchanter,4,Chocolate,Male,,3,Ice,Neutral,Bunny,1191,1,Ice Wand
1545,Bunny Knights #1545,680,2651.9226016669113,1,Nostalgic,42,16,Moss Green,Acolyte,1,Yellow,Female,Straw Hat,7,Healing,Evil,Bunny,517,1,Cross Wand
1197,Bunny Knights #1197,681,2651.7645817139487,2,Machiavellian,319,16,Indigo,Apprentice,3,Cream,Male,Apprentice Hood,3,Fire,Evil,Bunny,1161,2,Fire Wand
2419,Bunny Knights #2419,682,2651.6669697607,3,Sensitive,404,15,Teal,Hunter,5,Cowhide,Female,Sleeping Cap,1,,Evil,Bunny,429,1,Crossbow
556,Bunny Knights #556,683,2651.6657555080824,2,Machiavellian,238,16,Silver,Acolyte,1,Pink,Male,Sleeping Cap,6,Healing,Neutral,Bunny,400,1,Cross Wand
1241,Bunny Knights #1241,684,2651.5525997920595,2,Arrogant,226,14,Fawn,Hunter,3,Tortilla,Female,,1,,Neutral,Bunny,417,4,Chakram
1615,Bunny Knights #1615,685,2651.4871570694017,3,Timid,314,16,Fawn,Apprentice,1,Gravel,Male,Apprentice Hood,5,Air,Good,Bunny,999,1,Air Wand
1883,Bunny Knights #1883,686,2651.204471581303,2,Charming,311,16,Pink,Apprentice,1,Yellow,Male,Apprentice Hood,6,Fire,Good,Bunny,778,1,Fire Wand
1083,Bunny Knights #1083,687,2651.0362724045226,1,Charming,134,16,Blue,Apprentice,2,Yellow,Male,Apprentice Hood,6,Air,Good,Bunny,962,1,Air Wand
2353,Bunny Knights #2353,688,2650.88604335271,4,Offensive,359,15,Mushroom,Thief,2,Chocolate,Male,Hood,1,,Good,Bunny,382,3,Dagger
631,Bunny Knights #631,689,2650.8805274933216,2,Friendly,137,16,Lavender,Apprentice,2,Ginger,Male,Apprentice Hood,5,Fire,Good,Bunny,784,1,Fire Wand
2180,Bunny Knights #2180,690,2650.7386071279934,1,Arrogant,77,16,Mushroom,Apprentice,2,Ginger,Male,Apprentice Hood,5,Earth,Good,Bunny,1004,2,Earth Wand
1138,Bunny Knights #1138,691,2650.577754202335,2,Charming,204,16,Glacier,Apprentice,1,Cafe,Female,Apprentice Hood,6,Ice,Evil,Bunny,813,1,Ice Wand
2056,Bunny Knights #2056,692,2650.459350996259,1,Indecisive,181,16,Fawn,Apprentice,2,Yellow,Male,Apprentice Hood,6,Air,Neutral,Bunny,979,1,Air Wand
1156,Bunny Knights #1156,693,2650.3256301516026,1,Machiavellian,310,15,Brandy Rose,Enchanter,2,Ochre,Male,,4,Ice,Good,Bunny,1085,3,Ice Wand
1427,Bunny Knights #1427,694,2650.1255539261124,2,Bold,181,16,Green,Apprentice,2,White,Female,Apprentice Hood,5,Earth,Neutral,Bunny,951,1,Earth Wand
2132,Bunny Knights #2132,695,2650.0581112923837,4,Confident,431,15,Indigo,Thief,3,Grey,Male,Hood,1,,Evil,Bunny,368,2,Dagger
694,Bunny Knights #694,696,2650.0460891720027,3,Charming,116,15,Mushroom,Squire,1,Tortilla,Male,Brass Helmet,2,,Neutral,Bunny,130,4,Short Sword
1874,Bunny Knights #1874,697,2649.8571770148424,2,Nostalgic,313,16,Pink,Apprentice,1,Cream,Male,Apprentice Hood,6,Ice,Good,Bunny,846,1,Ice Wand
1280,Bunny Knights #1280,698,2649.718577064891,3,Offensive,153,16,Fawn,Apprentice,1,Light Grey,Male,Apprentice Hood,5,Air,Good,Bunny,1067,1,Air Wand
937,Bunny Knights #937,699,2649.360070387413,3,Confident,113,15,Brandy Rose,Hunter,4,Sunflower,Male,Sleeping Cap,2,,Good,Bunny,422,1,Crossbow
1944,Bunny Knights #1944,700,2649.283990823445,1,Arrogant,215,16,Moss Green,Apprentice,3,Black,Male,Apprentice Hood,4,Fire,Neutral,Bunny,1118,2,Fire Wand
811,Bunny Knights #811,701,2649.1492930438926,1,Timid,444,16,Fawn,Apprentice,2,Ochre,Male,Apprentice Hood,6,Earth,Evil,Bunny,1012,1,Earth Wand
1044,Bunny Knights #1044,702,2648.9863945359766,3,Friendly,200,14,Lavender,Hunter,3,Tortilla,Male,,2,,Neutral,Bunny,355,2,Bone Bow
1569,Bunny Knights #1569,703,2648.7243877287997,4,Sensitive,311,14,Glacier,Hunter,4,Lavender,Female,,1,,Good,Bunny,414,1,Chakram
2311,Bunny Knights #2311,704,2648.69838535917,2,Weird,372,14,Mushroom,Squire,3,Cowhide,Male,,1,,Neutral,Bunny,123,4,Morning Star
1252,Bunny Knights #1252,705,2648.461717986852,3,Bold,169,15,Indigo,Thief,3,Brown,Male,Hood,1,,Evil,Bunny,385,3,Dagger
2301,Bunny Knights #2301,706,2648.268917183709,4,Bold,215,14,Pink,Squire,1,Pink,Male,,1,,Neutral,Bunny,512,4,Sword
1103,Bunny Knights #1103,707,2648.2505408347815,1,Friendly,261,16,Green,Apprentice,2,Cowhide,Female,Apprentice Hood,6,Fire,Evil,Bunny,904,1,Fire Wand
1775,Bunny Knights #1775,708,2648.248741421551,3,Emotional,446,15,Lavender,Hunter,5,Pink,Male,Sleeping Cap,1,,Neutral,Bunny,473,1,Slingshot
1110,Bunny Knights #1110,709,2647.9839825660697,3,Friendly,2,16,Indigo,Acolyte,2,Peanut,Male,Straw Hat,4,Healing,Evil,Bunny,534,1,Cross Wand
1902,Bunny Knights #1902,710,2647.9638939950514,1,Friendly,276,15,Lavender,Enchanter,3,Cream,Male,,4,Lightning,Neutral,Bunny,1086,2,Lightning Wand
2377,Bunny Knights #2377,711,2647.274636907542,3,Confident,315,14,Silver,Hunter,3,Tan,Male,,3,,Good,Bunny,446,1,Boomerang
1405,Bunny Knights #1405,712,2647.191370452872,1,Machiavellian,377,16,Pink,Acolyte,3,Brown,Male,Straw Hat,5,Healing,Evil,Bunny,484,1,Cross Wand
1188,Bunny Knights #1188,713,2646.8307806806833,1,Stubborn,263,16,Fawn,Acolyte,1,Pink,Male,Straw Hat,5,Healing,Good,Bunny,548,3,Cross Wand
1061,Bunny Knights #1061,714,2646.7340108052613,2,Timid,484,14,Mushroom,Squire,2,Grey,Female,,2,,Evil,Bunny,497,4,Iron Knuckle
2372,Bunny Knights #2372,715,2646.634336479455,5,Nostalgic,271,15,Blue,Thief,2,Ochre,Male,Hood,1,,Good,Bunny,467,2,Slingshot
2247,Bunny Knights #2247,716,2646.530713160463,1,Nostalgic,126,16,Fawn,Apprentice,3,Sunflower,Female,Apprentice Hood,5,Fire,Neutral,Bunny,1056,1,Fire Wand
1382,Bunny Knights #1382,717,2646.442692569983,2,Weird,136,16,Fawn,Apprentice,1,Gravel,Female,Apprentice Hood,6,Ice,Evil,Bunny,988,1,Ice Wand
2450,Bunny Knights #2450,718,2646.2607413883293,1,Sensitive,226,16,Green,Apprentice,1,Lavender,Female,Apprentice Hood,6,Ice,Evil,Bunny,1063,2,Ice Wand
1718,Bunny Knights #1718,719,2646.0786511994297,1,Pessimistic,261,14,Mushroom,Squire,4,Yellow,Female,,1,,Good,Bunny,588,4,Sword
618,Bunny Knights #618,720,2646.0478874637606,2,Arrogant,239,16,Green,Apprentice,2,Cream,Male,Apprentice Hood,5,Air,Neutral,Bunny,1107,1,Air Wand
1823,Bunny Knights #1823,721,2645.505692057967,3,Stubborn,98,14,Green,Hunter,3,Gravel,Male,,3,,Evil,Bunny,470,1,Chakram
1492,Bunny Knights #1492,722,2645.4331782051418,3,Emotional,454,16,Fawn,Enchanter,2,Gravel,Female,Wizard Hat,3,Poison,Neutral,Bunny,737,2,Poison Wand
964,Bunny Knights #964,723,2645.049753204761,2,Pessimistic,27,16,Brandy Rose,Enchanter,3,Chocolate,Male,Wizard Hat,4,Poison,Evil,Bunny,596,1,Poison Wand
2224,Bunny Knights #2224,724,2644.763051378594,1,Loyal,145,16,Moss Green,Apprentice,1,Chocolate,Male,Apprentice Hood,6,Ice,Good,Bunny,1095,2,Ice Wand
