ID,Name,Rank,Rarity_Score,Attributes,Body,Celestial objects,Guest,Head,Object,Soil,Surroundings,Time of day,Weather
2076,Moment #2076,774,90.65426712726543,7,alarm clock,moon,mosquito,zipmouth,box,phone booth,,day,
3035,Moment #3035,775,90.63118166847981,6,raincoat,moon,,,microphone,crosses,billboard,night,
2917,Moment #2917,776,90.60815789236881,6,sweater,ufo,,bdsm love,book,phone booth,,day,
2073,Moment #2073,777,90.46506973467854,6,,,dog,tattoo,,idols,human anthill,day,rain
2151,Moment #2151,778,90.46351317316086,7,alarm clock,,lady,nymb,,crosses,ferris wheel,day,rain
228,Moment #0228,779,90.44973982602095,7,sweater,ufo,lady,empty,microphone,phone booth,,day,
1865,Moment #1865,780,90.43988138947223,5,bow tie,ufo,,,shovel,fence,,day,
552,Moment #0552,781,90.42424431493545,4,,sun,dog,,,headstone,,day,
2656,Moment #2656,782,90.42079865813298,6,sweater,ufo,,empty,,street light,laser dish,night,
3828,Moment #3828,783,90.41062024517892,6,,moon,foggy,cell,,crosses,human anthill,day,
384,Moment #0384,784,90.40608182037039,7,heart,moon,,bandana black,,street light,lighthouse,day,rain
3247,Moment #3247,785,90.33584840144962,6,,moon,lady,bandana red,,well,human anthill,day,
3150,Moment #3150,786,90.2658092592781,6,t-shirt,sputnik,,bandana black,,,windmill,day,snow
3907,Moment #3907,787,90.1295067949588,7,cross,baloons,mosquito,cell,,tree,dali elephants,day,
2482,Moment #2482,788,90.12398674730318,6,sweater,,,empty,shovel,,laser dish,night,rain
1795,Moment #1795,789,90.05772883165207,7,,ufo,mosquito,empty,microphone,,billboard,day,snow
204,Moment #0204,790,90.03664138723128,5,,,mosquito,bandana black,,street light,laser dish,night,
2601,Moment #2601,791,90.03341648734619,6,tie,,robot,tattoo,,,bank,night,rain
453,Moment #0453,792,89.97180377068412,7,alarm clock,moon,robot,nymb,,street light,bank,night,
2729,Moment #2729,793,89.91067501031635,6,alarm clock,,robot,tattoo,book,well,,day,
2186,Moment #2186,794,89.78300976373323,8,raincoat,ufo,mosquito,empty,shovel,street light,windmill,day,
3260,Moment #3260,795,89.76619302003196,7,alarm clock,,,tattoo,sign,street light,bank,night,snow
2440,Moment #2440,796,89.72706633887731,7,t-shirt,,mosquito,8-ball,box,street light,ferris wheel,night,
3906,Moment #3906,797,89.72003107268976,4,buttons,,,zipmouth,,fence,,day,
160,Moment #0160,798,89.66401116764534,3,,,,tattoo,,fence,,night,
3009,Moment #3009,799,89.65971790055266,6,,ufo,,empty,box,idols,bank,night,
3595,Moment #3595,800,89.58328205998467,7,,moon,snowman,bdsm love,shovel,crosses,tornado,night,
2494,Moment #2494,801,89.55552538984145,4,tie,,,cell,,,billboard,day,
3461,Moment #3461,802,89.45379173226746,6,alarm clock,,foggy,bdsm love,,street light,,day,rain
2995,Moment #2995,803,89.43574481087316,7,t-shirt,baloons,,empty,,crosses,billboard,day,rain
3802,Moment #3802,804,89.4090618093462,5,heart,,mosquito,empty,amanita,,,day,
2527,Moment #2527,805,89.38007529125855,8,heart,baloons,lady,empty,,street light,human anthill,night,snow
3716,Moment #3716,806,89.37701360805563,5,heart,,,bunny ears,sign,,windmill,day,
3317,Moment #3317,807,89.2250831095692,6,raincoat,,foggy,empty,rope ladder,,,night,rain
691,Moment #0691,808,89.2197824022791,6,tie,,caterpillar,empty,,crosses,windmill,night,
3220,Moment #3220,809,89.20693737194208,5,,moon,,tattoo,shovel,fence,,night,
2534,Moment #2534,810,89.19283665155642,7,,ufo,snowman,bunny ears,rope ladder,,human anthill,day,snow
3288,Moment #3288,811,89.17683871695866,6,alarm clock,baloons,lady,empty,amanita,,,day,
3988,Moment #3988,812,89.13731914133564,7,alarm clock,moon,,cell,box,crosses,,night,fog
2958,Moment #2958,813,89.1221762213075,6,cross,,,empty,,christmas tree,windmill,day,snow
3199,Moment #3199,814,89.1207460716604,7,t-shirt,,mosquito,bdsm love,shovel,well,,day,snow
450,Moment #0450,815,89.06722857590006,6,bow tie,,dog,nymb,sign,,dali elephants,day,
527,Moment #0527,816,89.05967651795488,6,t-shirt,,,empty,rope ladder,well,lighthouse,night,
208,Moment #0208,817,89.02674522859205,7,raincoat,moon,snowman,empty,easel,,windmill,night,
2663,Moment #2663,818,89.01182729473695,7,tie,ufo,dog,bunny ears,shovel,,human anthill,day,
2504,Moment #2504,819,88.9246626991746,7,bow tie,sputnik,,nymb,,street light,tornado,day,snow
582,Moment #0582,820,88.8909173710237,7,buttons,ufo,,cell,microphone,,lighthouse,night,rain
182,Moment #0182,821,88.87748562147928,7,sweater,moon,,8-ball,shovel,,factory,night,rain
1851,Moment #1851,822,88.74137202090301,7,,,dog,bandana black,shovel,well,ferris wheel,day,snow
1803,Moment #1803,823,88.71902222337292,4,sweater,,,tattoo,,,laser dish,day,
3359,Moment #3359,824,88.70093036644475,6,t-shirt,,robot,bunny ears,shovel,headstone,,night,
2878,Moment #2878,825,88.68538881803951,7,,baloons,robot,cell,shovel,phone booth,,night,rain
3959,Moment #3959,826,88.65975066220372,7,raincoat,baloons,mosquito,bandana black,book,,bank,day,
353,Moment #0353,827,88.5167069466789,6,,moon,lady,bandana red,,,bank,day,snow
3706,Moment #3706,828,88.48692362680377,5,,ufo,mosquito,bandana red,,phone booth,,night,
496,Moment #0496,829,88.45245632019311,6,raincoat,,caterpillar,zipmouth,,,dali elephants,night,fog
2909,Moment #2909,830,88.42758835222996,6,bow tie,,dog,8-ball,easel,,lighthouse,day,
2271,Moment #2271,831,88.40596304540928,6,t-shirt,,snowman,tattoo,,crosses,dali elephants,day,
3083,Moment #3083,832,88.34497849163508,6,buttons,,,cell,microphone,well,ferris wheel,day,
3558,Moment #3558,833,88.32895468744573,6,sweater,,mosquito,glasses,microphone,,windmill,day,
275,Moment #0275,834,88.30416936806758,8,,ufo,mosquito,bunny ears,box,street light,human anthill,day,snow
686,Moment #0686,835,88.28107515089374,5,cross,,dog,bandana red,,,dali elephants,day,
3325,Moment #3325,836,88.26970414517793,6,,baloons,snowman,8-ball,,headstone,dali elephants,night,
2739,Moment #2739,837,88.25826164279682,4,alarm clock,sun,dog,,,,,day,
1834,Moment #1834,838,88.18524459587557,6,heart,baloons,snowman,zipmouth,sign,,,day,
3899,Moment #3899,839,88.1758994101884,7,,ufo,mosquito,empty,easel,,ferris wheel,day,fog
382,Moment #0382,840,88.08169708741374,7,,,caterpillar,empty,book,well,lighthouse,night,rain
2970,Moment #2970,841,87.98380179832567,7,cross,,caterpillar,glasses,,well,human anthill,night,snow
3774,Moment #3774,842,87.9569729695182,4,,baloons,,bandana black,,fence,,night,
2392,Moment #2392,843,87.8995189989044,5,t-shirt,,mosquito,empty,,idols,,day,
2135,Moment #2135,844,87.88885387277917,8,t-shirt,ufo,dog,empty,shovel,crosses,,night,rain
81,Moment #0081,845,87.77690080608288,8,cross,baloons,mosquito,empty,,street light,tornado,night,snow
313,Moment #0313,846,87.74866992329936,6,tie,,snowman,empty,,well,bank,night,
3424,Moment #3424,847,87.70902248993359,7,,baloons,robot,8-ball,,street light,lighthouse,day,snow
690,Moment #0690,848,87.7047794664355,7,alarm clock,baloons,mosquito,cell,sign,,,night,rain
394,Moment #0394,849,87.62385770640282,6,,sputnik,dog,,book,,windmill,night,fog
2251,Moment #2251,850,87.59971300530223,5,,baloons,dog,cell,,,laser dish,night,
501,Moment #0501,851,87.54509511108702,6,buttons,,snowman,zipmouth,,headstone,windmill,night,
2432,Moment #2432,852,87.43780117897478,7,cross,baloons,mosquito,empty,,crosses,billboard,day,
3178,Moment #3178,853,87.24450137557479,6,,,snowman,8-ball,box,headstone,ferris wheel,day,
3864,Moment #3864,854,87.210326982515,6,tie,,,glasses,box,,windmill,day,rain
1877,Moment #1877,855,87.19361876239167,5,,,snowman,bandana red,easel,,,night,rain
1957,Moment #1957,856,87.1895090094755,7,,sputnik,lady,nymb,shovel,,lighthouse,night,rain
2686,Moment #2686,857,87.157365847754,7,bow tie,,dog,bdsm love,easel,crosses,,day,rain
2369,Moment #2369,858,87.12890217732648,4,,moon,,nymb,,fence,,night,
3379,Moment #3379,859,87.12670641799414,7,,ufo,,glasses,box,headstone,human anthill,day,fog
2910,Moment #2910,860,87.09101354099715,6,raincoat,,caterpillar,glasses,easel,tree,,night,
189,Moment #0189,861,86.93933381132402,7,alarm clock,sputnik,,empty,shovel,crosses,windmill,night,
1918,Moment #1918,862,86.87105242660863,6,,baloons,snowman,nymb,rope ladder,,tornado,night,
2576,Moment #2576,863,86.80382903622161,7,raincoat,ufo,,glasses,book,street light,ferris wheel,day,
3174,Moment #3174,864,86.78882145066501,6,cross,sputnik,,bandana black,box,phone booth,,night,
492,Moment #0492,865,86.76603001361002,6,t-shirt,,dog,tattoo,,headstone,lighthouse,night,
3449,Moment #3449,866,86.7576674881362,7,sweater,,caterpillar,bunny ears,,crosses,human anthill,night,rain
3062,Moment #3062,867,86.74943995316615,6,sweater,,robot,bunny ears,box,well,,day,
537,Moment #0537,868,86.7106196197192,6,,baloons,foggy,empty,,phone booth,,day,snow
2881,Moment #2881,869,86.70372274744224,4,,,,zipmouth,book,idols,,night,
2368,Moment #2368,870,86.69999476107306,8,cross,ufo,lady,empty,shovel,tree,human anthill,day,
364,Moment #0364,871,86.69313479716017,6,cross,,lady,zipmouth,,phone booth,tornado,day,
2174,Moment #2174,872,86.6896777143179,6,,,snowman,zipmouth,,tree,lighthouse,night,fog
707,Moment #0707,873,86.58380586404687,6,cross,,dog,8-ball,book,phone booth,,night,
3141,Moment #3141,874,86.57505509131923,4,,,dog,empty,,red carpet,,night,
2388,Moment #2388,875,86.573898459937,7,heart,,dog,empty,,street light,ferris wheel,night,fog
2688,Moment #2688,876,86.55211945016926,5,,,,tattoo,book,well,billboard,day,
2112,Moment #2112,877,86.54369417773177,4,,,,bandana red,,headstone,tornado,day,
2913,Moment #2913,878,86.50075906381348,5,,sputnik,,empty,,christmas tree,windmill,day,
2155,Moment #2155,879,86.48999351206534,7,,baloons,robot,empty,easel,,ferris wheel,day,snow
3402,Moment #3402,880,86.48533056595629,4,,,,8-ball,,christmas tree,windmill,night,
3718,Moment #3718,881,86.44465620932192,5,,ufo,,tattoo,,christmas tree,tornado,night,
3955,Moment #3955,882,86.43858217480029,8,alarm clock,baloons,dog,tattoo,box,street light,,day,rain
3296,Moment #3296,883,86.39478354375964,6,raincoat,ufo,,glasses,box,,billboard,day,
2238,Moment #2238,884,86.29483345238623,6,bow tie,sputnik,snowman,bdsm love,book,,,day,
326,Moment #0326,885,86.29373864879382,7,buttons,,,tattoo,microphone,street light,factory,night,snow
3286,Moment #3286,886,86.25475301354507,7,alarm clock,moon,,,rope ladder,street light,bank,night,snow
3195,Moment #3195,887,86.19907053424342,7,cross,ufo,dog,nymb,,phone booth,human anthill,day,
1855,Moment #1855,888,86.14427937145425,6,sweater,,,nymb,easel,headstone,,day,rain
567,Moment #0567,889,86.1328192486416,4,tie,,,bandana red,,,human anthill,day,
1929,Moment #1929,890,86.04804752490112,7,,moon,dog,cell,book,street light,factory,day,
3106,Moment #3106,891,86.04403940013123,7,sweater,ufo,,empty,box,well,factory,day,
2003,Moment #2003,892,86.03069105079948,5,tie,,caterpillar,zipmouth,,headstone,,night,
1951,Moment #1951,893,86.03067557642412,6,,ufo,lady,empty,,idols,human anthill,night,
1850,Moment #1850,894,86.02939558748366,7,,,caterpillar,empty,shovel,crosses,tornado,day,fog
3429,Moment #3429,895,86.00559494468078,7,alarm clock,ufo,robot,empty,,,tornado,day,snow
3465,Moment #3465,896,85.85520370590065,6,raincoat,sputnik,,zipmouth,,tree,factory,day,
71,Moment #0071,897,85.81436338281756,6,sweater,,caterpillar,bunny ears,rope ladder,street light,,night,
2911,Moment #2911,898,85.79125439937592,6,tie,,dog,8-ball,,crosses,human anthill,night,
2330,Moment #2330,899,85.62319537975016,6,,baloons,,empty,amanita,street light,lighthouse,day,
1782,Moment #1782,900,85.44343781680257,7,cross,moon,mosquito,tattoo,microphone,well,,day,
2763,Moment #2763,901,85.41954484949028,6,heart,,lady,bdsm love,easel,,,night,rain
17,Moment #0017,902,85.4083764485498,6,alarm clock,,mosquito,bunny ears,,crosses,factory,day,
3560,Moment #3560,903,85.40322176202869,7,alarm clock,baloons,,bunny ears,box,,tornado,day,snow
2890,Moment #2890,904,85.37828470119047,7,,,lady,bdsm love,sign,street light,bank,night,rain
1777,Moment #1777,905,85.37481180643167,7,t-shirt,,dog,bdsm love,shovel,street light,ferris wheel,night,
653,Moment #0653,906,85.25411072927537,5,heart,,robot,tattoo,,,dali elephants,day,
3619,Moment #3619,907,85.23515114119164,6,,,,bandana red,shovel,street light,dali elephants,day,rain
86,Moment #0086,908,85.20813857160815,6,,baloons,,bunny ears,,street light,billboard,day,fog
3370,Moment #3370,909,85.14133292926016,5,,,,8-ball,microphone,phone booth,windmill,night,
3248,Moment #3248,910,85.11349951249765,7,buttons,sputnik,dog,empty,,crosses,lighthouse,night,
3738,Moment #3738,911,85.11002530521645,6,,sun,dog,empty,,street light,,night,snow
3986,Moment #3986,912,85.10410902974084,6,buttons,ufo,,glasses,easel,,tornado,night,
2898,Moment #2898,913,85.04750057244841,6,t-shirt,baloons,,zipmouth,rope ladder,well,,night,
87,Moment #0087,914,85.02277553016485,7,t-shirt,,mosquito,empty,easel,street light,,night,fog
3098,Moment #3098,915,84.95933319907162,5,,,foggy,tattoo,box,headstone,,day,
2861,Moment #2861,916,84.94552483641134,5,,,,bunny ears,,idols,human anthill,night,rain
2227,Moment #2227,917,84.93690790538612,7,,ufo,,empty,book,headstone,lighthouse,day,snow
3415,Moment #3415,918,84.87896478418915,5,,sputnik,robot,glasses,,phone booth,,night,
3045,Moment #3045,919,84.87315478066375,6,raincoat,,dog,empty,amanita,,,day,snow
3447,Moment #3447,920,84.87219923317555,5,,,foggy,bunny ears,,street light,ferris wheel,night,
3792,Moment #3792,921,84.82433100394441,7,t-shirt,ufo,,bunny ears,shovel,street light,windmill,day,
1862,Moment #1862,922,84.70380963223403,6,raincoat,sputnik,lady,bdsm love,,headstone,,day,
2537,Moment #2537,923,84.6525929825207,5,bow tie,,,empty,shovel,fence,,night,
374,Moment #0374,924,84.63403116613442,6,bow tie,baloons,,tattoo,sign,phone booth,,night,
3808,Moment #3808,925,84.60110467551233,5,alarm clock,,,empty,,phone booth,billboard,night,
3354,Moment #3354,926,84.58148763286957,7,heart,,robot,empty,box,street light,bank,day,
3642,Moment #3642,927,84.54962217278654,6,,moon,dog,zipmouth,,christmas tree,human anthill,day,
2975,Moment #2975,928,84.50737055462362,7,bow tie,,dog,bandana black,shovel,,ferris wheel,night,snow
2246,Moment #2246,929,84.49612098743182,6,bow tie,,mosquito,empty,,well,billboard,day,
2213,Moment #2213,930,84.3273464853734,6,,,lady,tattoo,book,well,lighthouse,day,
2184,Moment #2184,931,84.25305827965029,6,bow tie,baloons,,empty,microphone,christmas tree,,night,
141,Moment #0141,932,84.23218787925828,7,raincoat,ufo,,tattoo,book,,windmill,night,rain
2519,Moment #2519,933,84.23095970948383,6,raincoat,,dog,bandana red,box,,,day,snow
1891,Moment #1891,934,84.22424461906974,7,cross,,,empty,box,crosses,billboard,night,rain
1974,Moment #1974,935,84.16297157506386,7,tie,baloons,,empty,microphone,tree,,day,rain
3615,Moment #3615,936,84.13344954618339,6,sweater,,,bunny ears,microphone,street light,factory,night,
3478,Moment #3478,937,84.13184442210108,4,,sputnik,,empty,,fence,,night,
706,Moment #0706,938,84.11860693756425,6,,ufo,dog,empty,,idols,,day,snow
3320,Moment #3320,939,84.10398470065553,7,buttons,ufo,,nymb,shovel,,factory,day,snow
3053,Moment #3053,940,84.07191525729527,6,,,,tattoo,easel,street light,dali elephants,night,fog
3328,Moment #3328,941,84.00473261067728,7,,,robot,empty,shovel,phone booth,bank,night,rain
660,Moment #0660,942,83.97137632135082,6,tie,,dog,cell,,crosses,,night,snow
2939,Moment #2939,943,83.8832567733171,6,alarm clock,,,bdsm love,shovel,tree,dali elephants,day,
708,Moment #0708,944,83.87230831263771,6,bow tie,,,cell,sign,well,human anthill,night,
3964,Moment #3964,945,83.83775871773308,4,,moon,,tattoo,,fence,,day,
2706,Moment #2706,946,83.78711506521455,5,bow tie,,dog,nymb,,christmas tree,,day,
2329,Moment #2329,947,83.76391575242283,6,t-shirt,,,empty,amanita,street light,,night,rain
281,Moment #0281,948,83.73568314069296,7,buttons,,mosquito,empty,sign,street light,lighthouse,night,
2831,Moment #2831,949,83.63660037577449,6,,,mosquito,zipmouth,,christmas tree,human anthill,day,rain
2893,Moment #2893,950,83.63249228968918,5,,,,empty,,idols,lighthouse,night,rain
177,Moment #0177,951,83.58770558232253,5,sweater,,,cell,sign,,tornado,night,
3543,Moment #3543,952,83.56478121724018,6,cross,ufo,snowman,bandana black,rope ladder,,,night,
1789,Moment #1789,953,83.53832558030702,7,cross,ufo,dog,empty,box,,billboard,day,
2591,Moment #2591,954,83.47387781981557,5,,,mosquito,zipmouth,amanita,,human anthill,night,
2698,Moment #2698,955,83.44888402941426,6,raincoat,,lady,empty,amanita,street light,,day,
3010,Moment #3010,956,83.44713536551608,3,,,,bunny ears,amanita,,,night,
699,Moment #0699,957,83.33465749733413,6,,baloons,,tattoo,sign,tree,factory,night,
1964,Moment #1964,958,83.32799444502109,6,,baloons,dog,8-ball,easel,,dali elephants,day,
3223,Moment #3223,959,83.29227885456262,7,buttons,baloons,snowman,empty,sign,tree,,night,
3511,Moment #3511,960,83.2832772035613,7,raincoat,moon,,bdsm love,rope ladder,street light,,day,snow
2931,Moment #2931,961,83.2828123727266,6,,,caterpillar,glasses,,headstone,ferris wheel,night,rain
2087,Moment #2087,962,83.27171025209134,7,heart,ufo,,empty,book,street light,,night,fog
656,Moment #0656,963,83.26758059577547,5,,ufo,caterpillar,tattoo,,christmas tree,,day,
3029,Moment #3029,964,83.26544520283024,7,cross,baloons,,empty,easel,tree,ferris wheel,night,
3271,Moment #3271,965,83.25647415944553,5,tie,moon,,bunny ears,,,dali elephants,night,
2312,Moment #2312,966,83.23803063135519,6,alarm clock,,,zipmouth,shovel,well,factory,night,
2125,Moment #2125,967,83.20561988241721,5,raincoat,,,bunny ears,box,christmas tree,,day,
3977,Moment #3977,968,83.20079969346189,7,bow tie,ufo,,glasses,book,street light,bank,night,
3711,Moment #3711,969,83.18370853612466,4,,sun,,empty,,,ferris wheel,night,
2313,Moment #2313,970,83.13685649322176,6,heart,sputnik,mosquito,empty,easel,,,night,
1819,Moment #1819,971,83.07611352484545,8,raincoat,baloons,,empty,box,street light,windmill,night,rain
408,Moment #0408,972,83.0723298079215,5,,,foggy,bdsm love,,crosses,,day,snow
3770,Moment #3770,973,83.03246287917193,6,tie,sputnik,caterpillar,empty,,,,day,snow
3301,Moment #3301,974,82.9959452367955,6,buttons,,caterpillar,bunny ears,box,,dali elephants,day,
3321,Moment #3321,975,82.98557116187243,7,raincoat,moon,,nymb,microphone,crosses,,day,snow
