ID,Name,Rank,Rarity_Score,Accessories,Attributes,Background,Body,Clothes,Face,Glasses,Hat,Legendary,Necklace,IPFS_URI,Artifact_URI,Display_URI,Thumbnail URI
128,BFMC #128,321,225.50511411907527,,6,Dark Green 1,Brown,Light Green Leafs,Smiling Cigarrete,Red Aviator,Angel,,,ipfs://QmYxgZki71XtsrRwXYxd5wFGkhbTGo2KkN974Cco8TrfHw/128.json,ipfs://QmUDBiDwWYT6WYCBLki1sh5JuQAXdKyTB2h7BiLASbFoad,ipfs://QmeaWNiMfpQnjmpfyy4B1TqtA4FthoMzhugKkcHmcFsCqu,ipfs://QmNwsvHcmT98hWfCBVc2RfG3WbVjT32CmyhVXppGpAKYBa
5060,BFMC #5060,322,225.4489998837673,,6,Light Green,Brown,Light Brown,Smiling Cigarrete,,Purple Pink Hearts Party,,Big Foot Gold,ipfs://QmZfbSA3eaDaJ8SN1K9rRvRxLoUHLkVgwKmrcNppjkXEbH/5060.json,ipfs://QmasFdbBYBP3pcLHJuJVMHbviTKXJTxEACr5Z4sno1ENq7,ipfs://QmcabNf1QajsK7GQc88ib7FYpkHf6PyQfTth9eX1dQjyyb,ipfs://QmRhxJ3yzAytE2QDQayN1FjYj6i3wb5DbniwUoffLGYFSe
4963,BFMC #4963,323,225.18932573312256,,6,Light,Orange,Purple Hoddie,Very Angry,Green Aviator,Pirate With Horns,,,ipfs://QmRjHYJ8aVCtyPm1TmG9x6ZK86cie4CiGonrhekKLDX75N/4963.json,ipfs://QmRQDgywQMKZQkyeVvLtMJw4kfQcsmy3uhmmGiMJZFn81T,ipfs://QmbJVVW2aVifeU3Jk5SzATecnbEs1pk5zZK4oGSadzViKw,ipfs://Qmeb3aVBGEg9XbA8ErPh3TAqF362Csa4ueJVzZ7bM5Y5L2
3822,BFMC #3822,324,225.05982166280893,,6,Dark Green 1,Orange,Brown And Light Green Jacket,Angry Teeth,Thug Life,Saint Patricks,,,ipfs://QmRq9Br2TZtgPCDnpzY7bSkb4BhZHZRWHymz634Q8347oG/3822.json,ipfs://QmS9PsG2ueJBvVdWwGhpw4oGLHpf7dMnFf83hZogsiG4eu,ipfs://QmVktSgnCtabtAg98dMKApkdZmj1s8sDodzxCjiwi5oJnS,ipfs://QmTtHwWTekRf8bXU6CXfRHALDsfMC1D3c65KPghZvFEY6e
2646,BFMC #2646,325,224.63613075322272,Clown Nose,6,Dark Green 1,Green,Militar Green Jacket,Cute,,Purple Pink Hearts Party,,,ipfs://QmVt6h9oS7EyXsZbgArXHsjU4MtbyuK4hMP3zsy7T273uZ/2646.json,ipfs://QmVCPr2RZHz1cLHFxuCMNLekB6V4biEv4HkpV6NKkYWms7,ipfs://QmQYwpiEvhsVw6K519THNEWkmiNQc3grmqnBR5GCwqxP1i,ipfs://QmT6i5YsqXWvZU7X2VUH3CX7WAfio5nGHYQ4WAMEUwA1HN
3121,BFMC #3121,326,224.45087900288283,Claws,6,Pink,Brown,Brown And Light Green Jacket,Smiling Cigarrete,,Soda Bomb,,,ipfs://QmVsZhGtFQc3ZZX3jj3FTMWL59C3LLfztRPLoCWE1yaKho/3121.json,ipfs://Qma7YYM8LATzQCSXFZwRW8dU4AUtqBGMHJUpMiAveGTHQ1,ipfs://QmfHEfimprow83cSw8bv9zVKkcCa6yNVtBmrAzRVvZpAFB,ipfs://QmZEQ9StY5Vejt3MpRPRkeHWX7fdF7MGJpfbn8X2UZQtnP
3280,BFMC #3280,327,224.2775748616226,Bear,7,Light Green,Brown,Dark Militar Green Jacket,Sad,Sun Glasses,Soda Bomb,,,ipfs://QmVsZhGtFQc3ZZX3jj3FTMWL59C3LLfztRPLoCWE1yaKho/3280.json,ipfs://QmSVJcPyQL3gF5P8xQzT2KxJKRdpfAyHki9mfpmVtxaHmd,ipfs://QmexVT2MxUcKJnHyHrsfvm4DFgrk2C87vuxVEp9mNxiP1v,ipfs://Qmdn6CJimENjzAuXKXU4gc6qbewScAY4jFnv11HtJBC3kP
640,BFMC #640,328,224.11951324412064,,6,Orange,Pink,Basic Light,Oh,Blue And Green,Purple Pink Hearts Party,,,ipfs://QmPEs21wJwD979Y9oEgxuVURXNvz6uwp4VdxrReTonaFug/640.json,ipfs://QmXgMux3zBMWSo7Yr3T3uqiFB5dzexx5jhVuyJL67EJ8S8,ipfs://QmXRUY7PwrvncBLKiK1GKv19wxa97zcCzvxxNP1BwpPvjG,ipfs://QmQGYMWUZgrMQUowBVybHS21aPCEKwARdXf11ctutzuqvV
1879,BFMC #1879,329,224.04563340318953,Bear,7,Dark Green 1,Pink,Militar Jacket,Angry,Yellow Aviator,Pirate,,,ipfs://QmegzVCh2rWhWQ31KEzkPHw54BzDDvwmRJqXHvqyS6PKjc/1879.json,ipfs://QmThgvWXEhPJdg7GFbt8qJ96ug6mpsYwwEZzeWZU73uPox,ipfs://QmNzA4C6ZLBQNBaRdu2jG69BQUN1GtSAEZ2hSv9Xwu3s2R,ipfs://QmVRTotvvafLD1EteMeqwtpfautNrBRDY13giGbY4TSu2P
904,BFMC #904,330,223.93350307104578,,6,Light,Brown,Light Green Black Militar,Smiling,Red Aviator,,,Bitcoin Gold,ipfs://QmPEs21wJwD979Y9oEgxuVURXNvz6uwp4VdxrReTonaFug/904.json,ipfs://Qma646hhJ3HWG8HcLx6P7KyFbxAb8ZAzGTBzbGYE8Frrtm,ipfs://QmVaCBxpYXCYcPAtsSuaQrAQwjozHhzxnxgbjZdWmqsJEi,ipfs://QmeFtTucPVHHjzeC2DVwUdejUZWLXqEo3kmfCc7XJr3Bfz
4925,BFMC #4925,331,223.8436171252945,Triple Bear,7,Dark Green 1,Blue,Light Blue Militar,Smiling Braces,Blue And Green,Blue And Yellow Party,,,ipfs://QmRjHYJ8aVCtyPm1TmG9x6ZK86cie4CiGonrhekKLDX75N/4925.json,ipfs://Qmb2f4VJEXXh3epY3rgrNpdc1UR1XoWUTPdoWAKBVMtTB4,ipfs://QmYPpSdypJYX9Kx3ii3dnoJwc1NqUCPzAgH6wzmuB6EDzf,ipfs://Qmaywumo2CXbmGKK84eEHNDzRMawauduq7KSNk1UWwJxoo
2164,BFMC #2164,332,223.69678678917663,,5,Dark Blue,Brown,Tank Top Militar,Knife,Purple,,,,ipfs://QmbjqsjRBXkBkLSyQztomFx6ECREEbwCG4AoKdYAYATtma/2164.json,ipfs://QmdvudXeynxHfDM3UWtoHmSCQeffi6Ei4wTEMbb4QVTeLr,ipfs://QmUpvhiyVuCMkcCDmNm3xQqYHCHcygx3oRryejtEPPP7Nq,ipfs://Qmcj4AoXKFQxj1SjvM5jnvWpp4ywxA6D51p3QxdUfcfEm7
988,BFMC #988,333,223.37927963824697,,5,Light Blue,Blue,Orange Hoddie,Angry,,Viking,,,ipfs://QmPEs21wJwD979Y9oEgxuVURXNvz6uwp4VdxrReTonaFug/988.json,ipfs://QmdxPDeZcimwubAjcLUZ8di7mecCB54BnPknXMTpB66ZFL,ipfs://Qmb5sLdzDb8Kp4JSR4PStLon1ci8ywdAstrdnAoCi61cm3,ipfs://QmNNvRq22y9UKfxgATQmjzTUtafGtjSngcfUZcQbHtsBD6
4481,BFMC #4481,334,223.19433006536542,,6,Dark Blue,Brown,Blue Bananas,Upset,,Luck Poker Militar,,Bitcoin Gold,ipfs://QmRMkanBYopJJd9FWdkkGsFcfzKWEuU6jEBpb9UPMgWqws/4481.json,ipfs://QmUuoygZ33r3g7C3ScMrWoHcwP7boe49iKpHWRyEhe9Jwq,ipfs://QmeRboLkiiwtsQZdJctQvXRJg3VoDsiSDTmfv37vM79Dig,ipfs://QmTYBTfhpqCV4wvbYh5mLMHd2x1tFiGJCAiQjxmEKWGBPQ
2793,BFMC #2793,335,222.99428673070088,,6,Dark Blue,Pink,Black Hoddie,Calm Knife,,Vietinamite With Horns On Fire,,Bitcoin Gold,ipfs://QmVt6h9oS7EyXsZbgArXHsjU4MtbyuK4hMP3zsy7T273uZ/2793.json,ipfs://QmUzDCKwsCtFfb6Evv1pZ2PqGirdyaSZXHPYi67wztio8R,ipfs://QmVXLLosUGQwjcyZt63L2ypaL1cFvHeHwqvKpqFwDD1GNs,ipfs://QmWT4cUoEFWATaHB2MNGTSNM4kzV212CwmV5SL33PbmJew
1308,BFMC #1308,336,222.82515071353686,,6,Yellow,Blue,Purple Hoddie,Angry Teeth,Stylish Blue And Pink,,,Bitcoin Gold,ipfs://QmarQiRC6TWFRt2Zsqf9f6kX1h4NcvGA7dZtHfLh976iPy/1308.json,ipfs://QmcKMVegJNBTags6jEsnqyMkWJXzJRbxNRo9bymKTWdwbx,ipfs://QmU3EeqJzMPMmb1QgvMzRzRWxPToPZrv9EZvvq76DKHrKU,ipfs://QmR8L8wbAZcGHKeUdWanQv3rZwYa9rTDmGhBoFQYzLoAgM
3438,BFMC #3438,337,222.69547636251409,,5,Dark Blue,Brown,Grey Militar,Smiling Braces,,Purple Pink Hearts Party,,,ipfs://QmVsZhGtFQc3ZZX3jj3FTMWL59C3LLfztRPLoCWE1yaKho/3438.json,ipfs://QmZdSeUu4bWCpGoFmKqS9ujiDoanwjoGZq9KaKbGNRj5CW,ipfs://Qmd7R1As9CCa2kmgHwjPNo4CWprt5ZX3T5Dpy7rLmkBZgM,ipfs://Qmdh3qrPFE5i8bhCQedr1DJjE4cnxowhMQ2ZZ4Vkajntbt
742,BFMC #742,338,222.573953262058,Bear,7,Dark Blue,Orange,Green Militar,Smiling Cigarrete,Red Aviator,Blue And Yellow With Horns On Fire,,,ipfs://QmPEs21wJwD979Y9oEgxuVURXNvz6uwp4VdxrReTonaFug/742.json,ipfs://QmTg5LtSAhkRhnHCbzqZf7FpAGA6DZ6Ytbx1WGxump1xJW,ipfs://QmZV83KVYDYVryVyc6AQN95B4KQ1SoyfiESkffPCuqPuGV,ipfs://QmV5Za1qM7QXPvw4jWH1MkThw1PQ6KYEKkwCfDHWEdE77r
3550,BFMC #3550,339,222.55135639853148,,6,Yellow,Green,Blue Stars,Angry Bubble Gum,,Horns On Fire,,Big Foot Gold,ipfs://QmVsZhGtFQc3ZZX3jj3FTMWL59C3LLfztRPLoCWE1yaKho/3550.json,ipfs://QmVNKk7hYeaLNt6mgKsJvFhak5XZZWcFxtmebpghzPvDYo,ipfs://QmaLjFYuEjg6QCg9B3w5f7PfCw8bVXepAGL4N6x6FjNCfQ,ipfs://QmSfnYzStxxoq91SXhDojsL5VA3soTVZ4Th8cA8a3ob1gg
3050,BFMC #3050,340,222.55082686774227,,6,Dark Blue,Blue,Tank Top Militar,Upset,Yellow,Navy,,,ipfs://QmSZXxQnTHCcrEGg2uGSteh1aRguSmPJxg7w6c57fubD4a/3050.json,ipfs://Qmc84NXTMHD2DQ8vFDXYQSjq58V3p7EewFk5gK38HuvjMX,ipfs://QmQrt15wPPVnRgPNXLJzwiVowFYW41reHUZoLWkzxkimi4,ipfs://QmbYGE5BMsJMPn5PfkL4S5owrpP694pXXqoaDe523YMagq
3507,BFMC #3507,341,222.4523047782917,,6,Dark,Pink,Purple Hoddie,Angry Bubble Gum,Yellow Aviator,Vietnamite,,,ipfs://QmVsZhGtFQc3ZZX3jj3FTMWL59C3LLfztRPLoCWE1yaKho/3507.json,ipfs://QmTp1EPtVvR99VCorbdktA1btjrTLQ2hVMhxeCgJtafVUe,ipfs://QmdyGzzZeR1j7EJ6AXahBkz7sY6mjDyDAQxqKAyiF4Qjk2,ipfs://QmQU2xBcSzpJEToz9WdBEBNUeMBSnyuXdgA83WBjGvr4LU
1343,BFMC #1343,342,222.23538567491863,,6,Light Blue,Brown,Light Green Jacket,Oh Concerned,Sun Glasses With Gold Details,Red Frenchie,,,ipfs://QmarQiRC6TWFRt2Zsqf9f6kX1h4NcvGA7dZtHfLh976iPy/1343.json,ipfs://QmdZKyQCvPWVXh5KtqfNLNHwdXoKwvFzuvTg9G56n7usTE,ipfs://Qme3ojPkmhetJvbBdYQPdiLriPFgMvmdacexuFdE2wSi8e,ipfs://QmY6qo5oVbzZxpyiBRLb17wRS9H3t3i3rPZ3kkADeyrgWg
2957,BFMC #2957,343,222.09694066279548,,6,Dark Green 2,Green,Dark Militar Green Jacket,Smiling Braces,Blue And Green,Purple Pink Hearts Party,,,ipfs://QmVt6h9oS7EyXsZbgArXHsjU4MtbyuK4hMP3zsy7T273uZ/2957.json,ipfs://QmZTnQCg6CBCMNTNA9exjXzMpbE8tNJ8PX2BKBB7AhQSk2,ipfs://Qmd1QiSKd5xQwWgGfm3qsxjWU7EhvjSATNVjdj5cTYjBop,ipfs://QmUK2RWgYsAQkZT7vHkhMe4Hwq7qtnhwjoenwYZD9ekoow
757,BFMC #757,344,221.9976404578565,,6,Pink,Pink,Grey Militar,Wow,,Elf 2,,Teeth,ipfs://QmPEs21wJwD979Y9oEgxuVURXNvz6uwp4VdxrReTonaFug/757.json,ipfs://QmbBYhwCyUUsCVRdS97UKdzZHtpEd6kMYsBwYjTaG4PX6p,ipfs://QmPqHR4gCPdpSs3zYDxF2g3pVcM7D71yUKKQxHcfZgGgbY,ipfs://Qmc6X8SwN8VVoMKemUkR1EcEXVUvKsTH3vXGcC14YqPhDJ
1811,BFMC #1811,345,221.9720363255286,,5,Dark,Brown,Red Hoddie,Oh Concerned,,Panda,,,ipfs://QmbjqsjRBXkBkLSyQztomFx6ECREEbwCG4AoKdYAYATtma/1811.json,ipfs://QmTVw35aHFnLH42svV45pPeKYNuqsJGAKckkanuVmrAxXe,ipfs://QmUytXwrD7zBpBR6U6WFau8qmvtjh3VW9hRdN4CHwyGeoS,ipfs://QmSYFfVcLB1zuUsQcW9MMgPpQY5KJp7SurZe5Yi4rLmQQu
4018,BFMC #4018,346,221.9511012944596,,5,Pink,Brown,Red Hoddie,Smiling Cigarrete,,Red Frenchie,,,ipfs://QmRq9Br2TZtgPCDnpzY7bSkb4BhZHZRWHymz634Q8347oG/4018.json,ipfs://QmSB1tiJc3o9rU6oqTFpXTEEHMaxB3k8HzfJvZHqwNNoAd,ipfs://QmSwbgmNHzBXCeJLe9dtrHqKsjFgU4qM7Gc5cfaRb8F9yG,ipfs://QmUSXxZixmxtm6saQDevFb75MxgaDv3a36k2QFEyh6DNhu
1941,BFMC #1941,347,221.6996992992967,,7,Dark Blue,Pink,Green Pink Flowers,Sad,Blue And Green,Green Brain,,Teeth,ipfs://QmQ4T8t6YCagp99WRQeyp6geoJ77NKnt5YkmBDUWKNwjD7/1941.json,ipfs://Qmad5vLMqwZxfwa65TufkWhWLBdfkDnM5C1PDoyWy8GpdE,ipfs://QmV5zdunxn6HbqQYPuA55NFMme6ARE2Ld29qHMowbRTEov,ipfs://QmaWuV7TYSxKt5ykmb74Unkqr2bZoNRig3DDPShERNpDgH
2732,BFMC #2732,348,221.68288805094068,,6,Dark Blue,Orange,Pink Flowers,Cute,Blue Stars,Luck Poker Militar,,,ipfs://QmegzVCh2rWhWQ31KEzkPHw54BzDDvwmRJqXHvqyS6PKjc/2732.json,ipfs://QmdXyGBrX3Vu4kZHgZ65ku2a6WNFJyRzHocTL2zfDm6X2v,ipfs://QmZQ36fLUjTqvQMgGSYJbMMC9AK2kgDQAAcwBTSR9WMoUg,ipfs://QmTigiFUkNgr4cE6jYHnRoj7BRjAWhxdPWeZ4bmbDgUbSE
731,BFMC #731,349,221.67483385293264,,6,Orange,Pink,Purple Light Green Jacket,Curious,Sun Glasses,Mummy,,,ipfs://QmPEs21wJwD979Y9oEgxuVURXNvz6uwp4VdxrReTonaFug/731.json,ipfs://QmVVmfS7zJue54tqEeJ6iA4BdmCWEgeD1X3HXDRqZcNJP9,ipfs://QmbfxeCacaHMfWHXv93v8KFyqtv2vpWRUGLhrnCCBbdNhM,ipfs://QmSbdtr32g5HhTJK3seCd8oNqqNeVw6EkrvGxKpK7gZ1pd
1933,BFMC #1933,350,221.6282162225193,,6,Dark Green 1,Blue,Blue White Leafs,Angry Teeth,,Santa Claus,,Big Foot Gold,ipfs://QmbjqsjRBXkBkLSyQztomFx6ECREEbwCG4AoKdYAYATtma/1933.json,ipfs://QmWA7siUeDCoLarkznhRAJEWzKWu3Zt4wpTm9TmW6DZ73e,ipfs://QmW6CqrKx1zE6wZyyGcHquKhY28SoAmz5SAsK6BVPt7frm,ipfs://QmYoF8wo2oJePotRmJ7t1pNLKP1WcSYzdqmgbGTs8R2ihU
2112,BFMC #2112,351,221.52781619590695,,5,Dark Blue,Brown,Tank Top Brown,Sad,,Purple,,,ipfs://QmbjqsjRBXkBkLSyQztomFx6ECREEbwCG4AoKdYAYATtma/2112.json,ipfs://QmUmWPMExP1N6AR6CRjDpU1xpmAuPAvAXWUtmJhgWmM28U,ipfs://QmPLYDFXXsfxLR44dkR3TeH2kYgsqDBBtJvSZZHB8bunuf,ipfs://QmQGse3dJKS2rKvFGTNCcZqVCtrZx3pED4Nrj6DqK1GQY6
1317,BFMC #1317,352,221.3921009742762,,5,Dark Blue,Brown,Green Stars,Smiling,,Horns On Fire,,,ipfs://Qma1bgfNc4Hyv5tZLkS7CBhRiTJbHiNd32apUwMBR2znAS/1317.json,ipfs://QmRvaUHqYEjqENqNhu43tNQC12Dzmrq8gzcAs7gvX6Vbgw,ipfs://QmSc8hqghuU13kJ6VD38Ek3BnjFoQedL5XjefFyVjTiaYg,ipfs://QmZdC6AM26KvD4ZEHJvQB941XVbd7gVakCKWmPpBDtedmB
2469,BFMC #2469,353,221.15077737310318,,7,Dark Blue,Orange,Dark Militar Green Jacket,Angry Teeth,Yellow Aviator,Red Frenchie,,Teeth,ipfs://QmVt6h9oS7EyXsZbgArXHsjU4MtbyuK4hMP3zsy7T273uZ/2469.json,ipfs://QmS2MhH2NCSAjXjUJxx73CYpuYtffeBaWurRQAzzQ2XNXe,ipfs://QmcSBApgwTRtWMMeyQ6k4ruXFahwUp4tEGYNeSDjfaeZam,ipfs://QmRMPw1pvRJmZgUonm1cc9nyXVNrxhB83JnpYYNA52g1AZ
3253,BFMC #3253,354,221.1100753033666,,6,Dark Green 2,Green,Brown,Calm Knife,Yellow Aviator,Laurel Wreath,,,ipfs://QmVsZhGtFQc3ZZX3jj3FTMWL59C3LLfztRPLoCWE1yaKho/3253.json,ipfs://QmQVKyWTXt3FLUjCQowu6Aqa9K59uv7RBSsXbxAh3CqiTp,ipfs://QmWrBC6GchoXWKVcZx6fYoFKij2xMSLWzcACxzACBAFotR,ipfs://QmRaphivv2hRCwp7e13wMzKXKvXhTpmXCo9ysaPXUUNyEv
3634,BFMC #3634,355,220.9835051695187,,6,Orange,Pink,Light Green Leafs,Curious,Blue And Green,Blue Frenchie,,,ipfs://QmSZXxQnTHCcrEGg2uGSteh1aRguSmPJxg7w6c57fubD4a/3634.json,ipfs://Qmf3Znt5RSyY61hDu1KHULBB7fGMBtqSgXNFPVrNciywup,ipfs://QmX8oiP6AASaZiZ2hEr7V2yyXYHQfp6TuQUYsyaEeyNmNF,ipfs://QmTFEUKCbQY98e6tw8w3pQC1ze8HSFgnQxTCteZt6JoGwh
2577,BFMC #2577,356,220.96243388740064,,5,Dark Blue,Brown,Tank Top Red,Very Angry Teeth,,Santa Claus,,,ipfs://QmSZXxQnTHCcrEGg2uGSteh1aRguSmPJxg7w6c57fubD4a/2577.json,ipfs://QmZfGck2PfeBunxnA4pGxgHHQj8F7nsVvYwUgJ5BjG8mpw,ipfs://QmQtx1eNXbhXAEQgLf1zirgkYVE2oZ9zvCrbFYF4KADokM,ipfs://QmWqWNftBTkWNodNQ2fTMrmQgjLhqKM2F9CfYWFK2oCk11
2481,BFMC #2481,357,220.74210191019267,,5,Dark Blue,Brown,Yellow Leafs,Sad,,Red Frenchie,,,ipfs://QmSZXxQnTHCcrEGg2uGSteh1aRguSmPJxg7w6c57fubD4a/2481.json,ipfs://QmX1PzyAavkGKkk2sVDMt5UiYugx2MAFteyBRt44757RRC,ipfs://QmakiTSrf3Qc8Ke5jcfHKLPsR6eVfnwJ4kcMfvyJm7ksih,ipfs://QmXxGvkCLA93wtvGULYi9oiiTJmix9PFKipcsJcrsyhVJA
2269,BFMC #2269,358,220.70121580664437,,5,Dark,Green,Grey Stars,Calm Knife,,Blue,,,ipfs://QmbjqsjRBXkBkLSyQztomFx6ECREEbwCG4AoKdYAYATtma/2269.json,ipfs://QmepjVVej3jGMMRZ34koj58hPBU3E2tWVEPep1wtktgkd6,ipfs://QmVP6T8FDqNJ52iEdZkc7iWyaSSbSgHQ7QFGYqi11kL67m,ipfs://QmYfnmyYaHQdS8fS6CgLs94KAbkXQS5xY7K81N1YSYLCKX
3037,BFMC #3037,359,220.60429794256433,,6,Dark Blue,Blue,Punk Dark Green Jacket,Red Tongue,Blue And Green,Mummy,,,ipfs://QmVsZhGtFQc3ZZX3jj3FTMWL59C3LLfztRPLoCWE1yaKho/3037.json,ipfs://QmXrKmSznH5RYuwNfTA2xBJ6DaEf5esm4Ar7wYiCcKxfwb,ipfs://QmUVX3tsxhm1Pct7YrVohRpLnKmgcbZF61WzjWKjipVmfZ,ipfs://QmePr7hnvP3cT9JyeNqEUx89fjbcVyLAgFVK5snJTabuaj
3774,BFMC #3774,360,220.48358607943257,,6,Yellow,Green,Militar Green Jacket,Smiling Cigarrete,Sun Glasses,Purple Pink Hearts Party,,,ipfs://QmTHpP4PjC7CM9jzNf76E7e33FYoSXzzKmZLHgnPW381dY/3774.json,ipfs://QmW36JyLxATsp62YfSsnmCGhmaX1G4xNwQAUT8psUTjYR5,ipfs://QmY1KBdzwL8H8fqyopqXSHSWLB8rqQn9j27McVE4ZsjQNx,ipfs://QmS8v9fxnH5XSqrBdJWLULmGrdHAUgWAqZsYKnVHLFaFvd
3674,BFMC #3674,361,220.45581511598647,,6,Dark Blue,Brown,Orange Hoddie,Smiling Bubble Gum,Yellow And Blue,Laurel Wreath,,,ipfs://QmQ4T8t6YCagp99WRQeyp6geoJ77NKnt5YkmBDUWKNwjD7/3674.json,ipfs://QmXK4L3n8tNRZ5fofvG9NScCd3cWifPX3cDz3NgnxnSoVg,ipfs://QmcWQCj3XixttcKUox9USQwyvtrmZSpZ91QVcwQc1NdWu7,ipfs://QmdQJrWLfy34TTpVZ9FRiTVPfSyE2e1zxB2xzR91cZbYA3
4048,BFMC #4048,362,220.33127912750516,,5,Light,Green,Grey Militar,Bubble Gum,,Navy,,,ipfs://QmRq9Br2TZtgPCDnpzY7bSkb4BhZHZRWHymz634Q8347oG/4048.json,ipfs://QmZLvpmmEZSiRZQDB9qPU9kVmhnaM9dxqpkcAKHeCJykUD,ipfs://Qmf5noZoZYHDuN6uNSTw1Bzv3UtSa226hWTLpyCVRQDwK9,ipfs://QmWyqpFGBzGzN91YfZ9TcKMKZPqRTdccivAH3bc4eywZ7w
3513,BFMC #3513,363,220.31629999288225,,6,Dark,Green,Brown Hoddie,Red Tongue,Yellow,Navy,,,ipfs://QmZfbSA3eaDaJ8SN1K9rRvRxLoUHLkVgwKmrcNppjkXEbH/3513.json,ipfs://QmNXhL8tn5UoTV9PjVdhDkRGy1fo3JvAdYqygDPrCUAWU3,ipfs://QmQXLhdMqKqTuFrJosSCEDxXUp2JMPPXqnAmdC1sTuVJPE,ipfs://QmXiMrwvTg9eumnvbn2VSbB3nJ6L7SjCyC73uS95pEAYEG
2901,BFMC #2901,364,220.05689951927747,,6,Dark Blue,Blue,Green Stars,Smiling Cigarrete,Blue And Green,Blue,,,ipfs://QmVt6h9oS7EyXsZbgArXHsjU4MtbyuK4hMP3zsy7T273uZ/2901.json,ipfs://QmXypH2mVH2EjzuNwBDTys6WjNs3k8otRXDykcdJzLxbgJ,ipfs://QmcDqxUUm8v6bBTomfa3ggkXKY6wgZRRD5zxLr9tfhwKef,ipfs://QmVe7TXiYRdWgApF8umqqJf3BK3Dzaw9M5CyCA9BcGvESU
4377,BFMC #4377,365,219.95035928087444,,6,Light Green,Orange,Orange Hoddie,Oh,Sun Glasses,Pirate,,,ipfs://QmQ4T8t6YCagp99WRQeyp6geoJ77NKnt5YkmBDUWKNwjD7/4377.json,ipfs://QmbsYid3tPN4ZjmDP4yC33X9Eq8E2H7qEQTFPS1iQzzSm3,ipfs://Qmc785ViMh75Cb2qWC3LBoFszRgCdqR6SfRYoGy5rfE3qX,ipfs://QmS99xYjcxyyXzRcj3gbpxARkWf3Pa4tPcs1xZ5KSU4mqa
4962,BFMC #4962,366,219.94380729363763,,6,Dark Green 1,Brown,Light Green Black Militar,Smiling,Sun Glasses With Gold Details,Green Brain,,,ipfs://QmRjHYJ8aVCtyPm1TmG9x6ZK86cie4CiGonrhekKLDX75N/4962.json,ipfs://QmNjJ5zzqq93Qbe2xihuLBnt4PxKDrab7PiK9TzTaJSFTw,ipfs://QmdyY8xjkzFPp7cxofY4UTMeEfoCDa2G8i3qmWrUx2wyuo,ipfs://QmduYrafZ9ajtrN5LJjnWfd3mirZjMxPB8wyaDko6Hob71
2154,BFMC #2154,367,219.9414261641707,,6,Dark,Brown,Green Hoddie,Very Angry Teeth,Green Aviator,Saint Patricks,,,ipfs://QmbjqsjRBXkBkLSyQztomFx6ECREEbwCG4AoKdYAYATtma/2154.json,ipfs://QmX3MCj7gVMz1TTeoR5SnjUdvryX9rRBRVboHkAsCbAf3f,ipfs://Qmdgk59obAoUG3xWLf4WCGVGE6NhzgwKNriWU9HsTgfWnG,ipfs://QmUamnybEan9H4et3xrkrxXeNjWYr2BHDmExYuvFk3WCB3
2867,BFMC #2867,368,219.87805141381276,,6,Light Blue,Orange,Light Blue Militar,Smiling Braces,Blue Stars,Pirate With Horns,,,ipfs://QmegzVCh2rWhWQ31KEzkPHw54BzDDvwmRJqXHvqyS6PKjc/2867.json,ipfs://QmVx7exBzwjxBPo6N129i3GvKWtwjrp6s6nVfReFFpEq4p,ipfs://QmPWYz1wJesZ9tJCCB4rebF5jjSMb2oF9Sc8o4vYgjtjqL,ipfs://QmQEXQnjTLvEBpcc314CitqrUq32KJ43GyiG2Egy2d8x9T
840,BFMC #840,369,219.75810583477733,,6,Dark Green 1,Orange,Militar Hoddie,Golden Teeth,Sun Glasses With Gold Details,Hunter,,,ipfs://QmPEs21wJwD979Y9oEgxuVURXNvz6uwp4VdxrReTonaFug/840.json,ipfs://QmUu1nQscH33tgfJAWEujYyJ2pnyo1aAYQvmcKHqutfjja,ipfs://QmZRmuWtsRun3JQFNiYi2ti6Yi8eyVf4DkfA6wyb7jFpvy,ipfs://QmbxMR4vzkDx76M2D17s8Pc1Bm9NBLuMXYupJT96ryHf3M
2826,BFMC #2826,370,219.75197723174415,,6,Pink,Orange,Cheetah,Curious,Stylish Blue And Pink,Elf,,,ipfs://QmVt6h9oS7EyXsZbgArXHsjU4MtbyuK4hMP3zsy7T273uZ/2826.json,ipfs://QmQBypSCJ7RkcnPSMtBEkhbrDYWSjdTzzj7aGWHSgJwWcK,ipfs://QmUgsNQ8BK5ycwDE6b8j7zqXZVJGG3hi9Eri7N6kai4sJd,ipfs://Qma4grxW9Rg413WhBSj466Sii2A8u8gnFJVV6eUqVYwYAn
4228,BFMC #4228,371,219.711679573936,,6,Dark Blue,Blue,Brown Big Foot,Smiling,Red Aviator,Mohican,,,ipfs://QmRq9Br2TZtgPCDnpzY7bSkb4BhZHZRWHymz634Q8347oG/4228.json,ipfs://QmSDdMk6FBedR451FUcsxqNUZBXuexpLKdLFA2kFuShgUU,ipfs://QmZC2Egnjctjkxr2zebZmKwpRsjZXg9N5aNsgAejB6yubL,ipfs://QmXJh5fMiAs3fXGG1PLFyKtQuvbyCQ9uWBbqv58h6BDTPJ
