ID,Name,Rank,Rarity_Score,Attributes,Background,Bling,Eyes,Face,Filling,Hair,Head,Outfit,Special,Taco Dude
473,TacoDudez #473,764,209.0807385732,5,Yellow,,,,Taco Filling 6,Arugula,,Puffer Jacket - Black,,Bean Tortilla
591,TacoDudez #591,765,208.9159389957,7,Teal,,,Beard Fuzzy Brows - Blond,Taco Filling 3,Classic Iceberg Lettuce,Cap - Grumpy Sun,Plain Tee - Yellow,,Corn Tortilla
1023,TacoDudez #1023,766,208.8950051005,7,Forest Green,,,Mustache - Blond,Taco Filling 2,Purple Oak Lettuce,Bandaged Up,Steampunk Jacket,,Corn Tortilla
483,TacoDudez #483,767,208.8046590784,7,Green,,Eye-Patch - Tezos,Big Beard - Brunette,Taco Filling 9,Arugula,,Steampunk Jacket,,Corn Tortilla
365,TacoDudez #365,768,208.6457473294,6,Forest Green,,,,Taco Filling 3,Cress,Sombrero,Football Shirt - Red,,Corn Tortilla
289,TacoDudez #289,769,208.620080374,6,Red,,,,Taco Filling 3,Arugula,Headphones - Gold,Zigzag Tee,,Corn Tortilla
372,TacoDudez #372,770,208.545929499,6,Special Blue,,,,Taco Filling 9,Classic Iceberg Lettuce,Top Hat,Scarf Jumper - Red,,Corn Tortilla
985,TacoDudez #985,771,208.2869990973,7,Signature Blue,,Glasses - Brown Rim,,Taco Filling 9,Extra Cheese,Galaxy Hat,60S Tee,,Bean Tortilla
915,TacoDudez #915,772,208.134222116,6,Blue,,,,Taco Filling 1,Red Oak Lettuce,Top Hat,Shirt - Baby Blue,,Seeded Tortilla 2
89,TacoDudez #89,773,207.8585363016,6,Forest Green,,,Clown Paint,Taco Filling 3,Light Spinach,,Three Tone Tee,,Red Corn Tortilla
677,TacoDudez #677,774,207.795785057,7,Signature Blue,,Aviators - Orange,,Taco Filling 9,Radicchio Lettuce,Bobble Hat - Xmas,Shark Attack Tee,,Corn Tortilla
575,TacoDudez #575,775,207.7799735707,6,Signature Blue,,,,Taco Filling 6,Butterhead Lettuce,Cap - Not So Smiley,Scrubs,,Kidney Bean Tortilla
810,TacoDudez #810,776,207.7389774947,7,Green,,Spectacles - Black,Stubble,Taco Filling 4,Cress,,Water Wings - Orange_,,Almond Flour Tortilla
491,TacoDudez #491,777,207.6860533656,5,Forest Green,,,,Taco Filling 1,Dark Spinach,,Puffer Jacket - Black,,Bean Tortilla
798,TacoDudez #798,778,207.2721506941,6,Special Green,,Black Eye,,Taco Filling 7,Extra Cheese,,Bomber Jacket - Green,,Bean Tortilla
588,TacoDudez #588,779,207.2500783857,8,Special Blue,,Glasses - Black Rim,Beard - Blond,Taco Filling 7,Arugula,Headphones - Black,Hawaiian Shirt - Red,,Corn Tortilla
657,TacoDudez #657,780,206.5554067893,8,Pink,Gold Bling,Aviators - Orange,,Taco Filling 9,Classic Iceberg Lettuce,Backwards Cap - Blue,Squid Game Tracksuit,,Seeded Tortilla
542,TacoDudez #542,781,206.5225567826,6,Special Green,,Suspicious Eyes,,Taco Filling 3,Loose-Leaf Lettuce,,Mustard Tee,,Bean Tortilla
664,TacoDudez #664,782,206.3215216086,7,Special Green,,,Beard - Brunette,Taco Filling 2,Butterhead Lettuce,Sailor Cap,Scarf Jumper - Red,,Red Corn Tortilla
521,TacoDudez #521,783,206.1881502607,7,Violet,,,Stubble,Taco Filling 2,Classic Iceberg Lettuce,Cap - Grumpy Sun,Plain Tee - White,,Seeded Tortilla 2
30,TacoDudez #30,784,206.0451812007,6,Signature Blue,,,,Taco Filling 4,Arugula,Tiny Top Hat - Green,Camouflage Tee,,Corn Tortilla
177,TacoDudez #177,785,205.9813940187,5,Blue,,,,Taco Filling 4,Dark Spinach,,Polo - Mike O,,Flour Tortilla
889,TacoDudez #889,786,205.4379465485,6,Special Blue,,,,Taco Filling 8,Loose-Leaf Lettuce,Flat Cap,Tetris Tee,,Wheat Tortilla
319,TacoDudez #319,787,205.2776884031,7,Violet,,,Mustache - Brunette,Taco Filling 5,Light Spinach,Propeller Hat,Plain Tee - Pink,,Corn Tortilla
1090,TacoDudez #1090,788,205.2029574031,7,Forest Green,,Spectacles - Black,,Taco Filling 9,Arugula,Dunce Cap,Level Builder Tee,,Corn Tortilla
990,TacoDudez #990,789,204.5397492919,6,Special Blue,,,,Taco Filling 7,Butterhead Lettuce,Burning Taco,Splatter Tee - White,,Seeded Tortilla
581,TacoDudez #581,790,204.4404779071,7,Yellow,,Shades - Blue,,Taco Filling 6,Classic Iceberg Lettuce,Beanie - Aquaflage,Ketchup Tee,,Bean Tortilla
405,TacoDudez #405,791,204.0399157609,7,Orange,,,Big Beard - Brunette,Taco Filling 4,Red Oak Lettuce,Headphones - Black,Splatter Tee - White,,Flour Tortilla
192,TacoDudez #192,792,203.9895787714,6,Yellow,,,Hipster _Stash,Taco Filling 8,Cress,,Tezos Tracksuit,,Bean Tortilla
968,TacoDudez #968,793,203.9864242862,7,Green,,Black Eye,Mustache - Brunette,Taco Filling 1,Dark Spinach,,Construction Vest,,Seeded Tortilla 2
320,TacoDudez #320,794,203.9168682317,7,Pink,,Power Level Scanner,Stubble,Taco Filling 7,Extra Cheese,,Prison Jumpsuit,,Kidney Bean Tortilla
791,TacoDudez #791,795,203.5673690467,7,Forest Green,,,Beard - Brunette,Taco Filling 6,Radicchio Lettuce,Bunny Ears - Pink,Hawaiian Shirt - Red,,Almond Flour Tortilla
323,TacoDudez #323,796,203.5415699088,7,Teal,,Spectacles - Brown,Bandana - Red,Taco Filling 1,Dark Spinach,,Bomber Jacket - Green,,Corn Tortilla
1019,TacoDudez #1019,797,203.4433417794,8,Pink,Gold Bling,Shutter Shades - Red,Hipster _Stash,Taco Filling 1,Loose-Leaf Lettuce,,Mustard Tee,,Wheat Tortilla
270,TacoDudez #270,798,203.2743518008,7,Blue,,,Beard - Blond,Taco Filling 4,Dark Spinach,Top Hat,Prison Jumpsuit,,Corn Tortilla
305,TacoDudez #305,799,203.256136663,7,Baby Blue,,,Bandana - Red,Taco Filling 10,Radicchio Lettuce,Cap,Scarf Jumper - Red,,Wheat Tortilla
681,TacoDudez #681,800,202.9099432262,6,Pink,,,,Taco Filling 5,Loose-Leaf Lettuce,Floppy Hat - Kitty,Steampunk Jacket,,Flour Tortilla
858,TacoDudez #858,801,202.7944982296,6,Orange,,,,Taco Filling 7,Extra Cheese,Viking Helmet,Plain Tee - Black,,Corn Tortilla
384,TacoDudez #384,802,202.5852319491,7,Signature Blue,,,Stubble,Taco Filling 3,Classic Iceberg Lettuce,Beanie - Yellow,Plain Tee - White,,Corn Tortilla
942,TacoDudez #942,803,202.5692124793,6,Green,,,,Taco Filling 7,Light Spinach,Beanie - 90S,Sunset Tee,,Red Corn Tortilla
1098,TacoDudez #1098,804,202.1522306443,7,Signature Blue,Silver Bling,,Mustache - Blond,Taco Filling 9,Classic Iceberg Lettuce,,Water Wings - Pink,,Kidney Bean Tortilla
176,TacoDudez #176,805,202.0176299026,7,Yellow,,Glasses - Black Rim,,Taco Filling 6,Dark Spinach,Headphones - Gold,60S Tee,,Flour Tortilla
33,TacoDudez #33,806,201.6093140801,6,Teal,,,,Taco Filling 10,Light Spinach,Sombrero,Flannel - Blue,,Flour Tortilla
351,TacoDudez #351,807,201.5063416951,7,Violet,,Glasses - Brown Rim,,Taco Filling 7,Cress,Cap,Shirt - White Collar,,Corn Tortilla
841,TacoDudez #841,808,201.4028306225,7,Baby Blue,,,Beard - Blond,Taco Filling 9,Radicchio Lettuce,Backwards Cap - Green,Plain Tee - Yellow,,Flour Tortilla
534,TacoDudez #534,809,201.1805509935,6,Yellow,,,,Taco Filling 1,Arugula,Headphones - Gold,Splatter Tee - Black,,Red Corn Tortilla
530,TacoDudez #530,810,201.0571910969,7,Lilac,,,Beard - Blond,Taco Filling 10,Classic Iceberg Lettuce,Beanie - Aquaflage,Plain Tee - Black,,Seeded Tortilla
856,TacoDudez #856,811,200.876260007,7,Red,,Aviators - Orange,Bubble Gum,Taco Filling 4,Light Spinach,,Shark Attack Tee,,Corn Tortilla
949,TacoDudez #949,812,200.7920849614,7,Lilac,,Glasses - Black Rim,,Taco Filling 3,Light Spinach,Bobble Hat - Yellow_Red,Mustard Tee,,Red Corn Tortilla
437,TacoDudez #437,813,200.6618907611,7,Red,,,Fuzzy Brows - Black,Taco Filling 2,Loose-Leaf Lettuce,Party Hat,Level Builder Tee,,Bean Tortilla
493,TacoDudez #493,814,200.4453390319,6,Lilac,,,Big Beard - Brunette,Taco Filling 5,Radicchio Lettuce,,Polo - Pattern Blue,,Bean Tortilla
211,TacoDudez #211,815,200.4078429553,7,Blue,Gold Bling,,Face Mask,Taco Filling 7,Butterhead Lettuce,,Tezos Pocket Tee,,Wheat Tortilla
404,TacoDudez #404,816,200.4038530115,7,Baby Blue,,Shades - Red,Mustache Fuzzy Brows - Brunette,Taco Filling 3,Red Oak Lettuce,,Plain Tee - Black,,Almond Flour Tortilla
481,TacoDudez #481,817,200.1742733706,6,Green,,Power Level Scanner,,Taco Filling 4,Radicchio Lettuce,,Bomber Jacket - Green,,Wheat Tortilla
1048,TacoDudez #1048,818,200.0654316814,7,Pink,,Shades - Black,Hipster _Stash,Taco Filling 8,Radicchio Lettuce,,Sunset Tee,,Seeded Tortilla 2
614,TacoDudez #614,819,200.0533716738,7,Blue,,Glasses - Black Rim,,Taco Filling 1,Radicchio Lettuce,Tiny Top Hat - Pink,Aquaflage Tee,,Corn Tortilla
110,TacoDudez #110,820,199.9010401758,6,Special Green,,,Bandana - Green,Taco Filling 2,Cress,,Puffer Jacket - Green,,Flour Tortilla
648,TacoDudez #648,821,199.8806893107,8,Yellow,Gold Bling,Glasses - Black Rim,,Taco Filling 7,Classic Iceberg Lettuce,Headphones - Brown,Football Shirt - Green,,Almond Flour Tortilla
250,TacoDudez #250,822,199.2487516204,5,Signature Blue,,,,Taco Filling 4,Red Oak Lettuce,,Bow Tie - Purple,,Almond Flour Tortilla
904,TacoDudez #904,823,199.1777708675,7,Violet,,,Beard - Brunette,Taco Filling 6,Dark Spinach,Cap - Flames,Polo - Blue,,Corn Tortilla
1094,TacoDudez #1094,824,199.0730620093,7,Pink,Silver Bling Max,,,Taco Filling 3,Loose-Leaf Lettuce,Cap - Grumpy Sun,Construction Vest,,Corn Tortilla
656,TacoDudez #656,825,198.7471296555,6,Signature Blue,,,,Taco Filling 5,Extra Cheese,Headphones - Brown,Zigzag Jumper - Green,,Red Corn Tortilla
294,TacoDudez #294,826,198.7251920362,6,Signature Blue,,,Bubble Gum,Taco Filling 2,Loose-Leaf Lettuce,,Plain Tee - Peach,,Seeded Tortilla
37,TacoDudez #37,827,198.5634051426,7,Red,,,Mustache Fuzzy Brows - Blond,Taco Filling 7,Classic Iceberg Lettuce,Beanie - Black_Red,Three Tone Tee,,Wheat Tortilla
1029,TacoDudez #1029,828,198.5436317236,7,Baby Blue,,Aviators - Orange,,Taco Filling 2,Cress,Backwards Cap - Red,Prison Jumpsuit,,Corn Tortilla
43,TacoDudez #43,829,198.4270419561,6,Pink,,Spectacles - Black,,Taco Filling 4,Light Spinach,,Flannel - Red,,Bean Tortilla
1097,TacoDudez #1097,830,198.1041559475,6,Blue,,,,Taco Filling 3,Arugula,Hidden Leaf Headband,Plain Tee - Black,,Wheat Tortilla
786,TacoDudez #786,831,198.094210072,6,Red,,Shades - Blue,,Taco Filling 6,Butterhead Lettuce,,Polo - Mike O,,Red Corn Tortilla
541,TacoDudez #541,832,198.018706971,7,Yellow,,,Stubble,Taco Filling 5,Loose-Leaf Lettuce,Beanie - Black_Red,Football Shirt - Blue,,Corn Tortilla
494,TacoDudez #494,833,197.8942853538,7,Baby Blue,Gold Bling,,,Taco Filling 6,Loose-Leaf Lettuce,Construction Helmet,Plain Tee - Blue,,Red Corn Tortilla
708,TacoDudez #708,834,197.8310984578,7,Pink,,Shades - Red,,Taco Filling 10,Red Oak Lettuce,Beanie - Blue_Orange,Three Tone Tee,,Seeded Tortilla
1068,TacoDudez #1068,835,197.7837807717,7,Lilac,,,Beard Fuzzy Brows - Grey,Taco Filling 7,Classic Iceberg Lettuce,Cap - Grumpy Sun,Steampunk Jacket,,Almond Flour Tortilla
623,TacoDudez #623,836,197.6165223897,7,Baby Blue,,Black Eye,,Taco Filling 4,Arugula,Headphones - Black,Plain Tee - Blue,,Corn Tortilla
126,TacoDudez #126,837,197.5685414167,7,Lilac,,,Hipster _Stash,Taco Filling 2,Dark Spinach,Party Hat,Shirt - Baby Blue,,Flour Tortilla
601,TacoDudez #601,838,197.3694729616,8,Blue,Gold Bling,,Beard - Brunette,Taco Filling 1,Light Spinach,Sombrero,Hawaiian Shirt - Red,,Corn Tortilla
717,TacoDudez #717,839,197.1005384099,6,Pink,,,Cigarette,Taco Filling 10,Purple Oak Lettuce,,Waist Coat - Blue,,Wheat Tortilla
553,TacoDudez #553,840,196.9646558872,6,Special Green,,Power Level Scanner,,Taco Filling 3,Light Spinach,,Splatter Tee - White,,Kidney Bean Tortilla
137,TacoDudez #137,841,196.8516656787,7,Lilac,,,Hipster _Stash,Taco Filling 2,Cress,Bobble Hat - Xmas,Plain Tee - White,,Bean Tortilla
304,TacoDudez #304,842,196.6988541203,6,Baby Blue,,,,Taco Filling 4,Radicchio Lettuce,Dunce Cap,Suit - White,,Seeded Tortilla 2
103,TacoDudez #103,843,196.5709783521,7,Red,,Shades - Black,,Taco Filling 4,Arugula,Beanie - Aquaflage,Level Builder Tee,,Flour Tortilla
818,TacoDudez #818,844,196.4248040091,7,Blue,Silver Bling,,,Taco Filling 5,Dark Spinach,Party Hat,Water Wings - Orange_,,Wheat Tortilla
959,TacoDudez #959,845,196.2963843513,7,Yellow,Gold Bling,,Bandana - Red,Taco Filling 8,Loose-Leaf Lettuce,,Pink Biker Tribute,,Red Corn Tortilla
343,TacoDudez #343,846,196.2593383595,7,Blue,,Eye-Patch,Bandana - Green,Taco Filling 3,Cress,,Hawaiian Shirt - Red,,Almond Flour Tortilla
566,TacoDudez #566,847,196.2176976797,6,Orange,,Shades - Black,,Taco Filling 6,Cress,,Flannel - Red,,Kidney Bean Tortilla
919,TacoDudez #919,848,196.1842753163,7,Violet,,Shades - Red,Ketchup Spill,Taco Filling 7,Classic Iceberg Lettuce,,Plain Tee - Yellow,,Wheat Tortilla
265,TacoDudez #265,849,196.0653036322,6,Teal,,,,Taco Filling 2,Loose-Leaf Lettuce,Burning Taco,Football Shirt - Green,,Bean Tortilla
536,TacoDudez #536,850,195.8903793849,6,Lilac,,,,Taco Filling 1,Dark Spinach,Dunce Cap,Water Wings - Pink,,Corn Tortilla
562,TacoDudez #562,851,195.7810172183,6,Yellow,,,Stubble,Taco Filling 9,Classic Iceberg Lettuce,,Bow Tie - Green,,Kidney Bean Tortilla
479,TacoDudez #479,852,195.6946528107,6,Teal,,,Ketchup Spill,Taco Filling 4,Butterhead Lettuce,,Sunset Tee,,Flour Tortilla
594,TacoDudez #594,853,195.6638862653,6,Blue,,Aviators - Blue,,Taco Filling 6,Radicchio Lettuce,,Polo - Pattern Red,,Seeded Tortilla
846,TacoDudez #846,854,195.660035275,6,Red,,,,Taco Filling 1,Classic Iceberg Lettuce,Flat Cap,Shirt - White Collar,,Flour Tortilla
994,TacoDudez #994,855,195.5402683656,7,Lilac,Gold Bling,,,Taco Filling 4,Dark Spinach,Flat Cap,Splatter Tee - White,,Almond Flour Tortilla
940,TacoDudez #940,856,195.3564819813,7,Green,,Shades - Red,,Taco Filling 5,Dark Spinach,Backwards Cap - Blue,Hawaiian Shirt - Green,,Wheat Tortilla
293,TacoDudez #293,857,195.2013232907,6,Baby Blue,,,,Taco Filling 1,Cress,Flat Cap,Football Shirt - Green,,Kidney Bean Tortilla
279,TacoDudez #279,858,195.0211774559,6,Baby Blue,,,Beard Fuzzy Brows - Grey,Taco Filling 10,Butterhead Lettuce,,Water Wings - Pink,,Kidney Bean Tortilla
442,TacoDudez #442,859,194.7913821062,6,Yellow,,,,Taco Filling 9,Loose-Leaf Lettuce,Jester Hat,Tezos Pocket Tee,,Flour Tortilla
1044,TacoDudez #1044,860,194.502065029,7,Forest Green,,Shades - Black,,Taco Filling 1,Light Spinach,Cap,Hawaiian Shirt - Red,,Seeded Tortilla 2
148,TacoDudez #148,861,194.4912152781,6,Violet,,,,Taco Filling 7,Classic Iceberg Lettuce,Jester Hat,Plain Tee - Peach,,Red Corn Tortilla
22,TacoDudez #22,862,194.4377641897,7,Red,Silver Bling,,Cigarette,Taco Filling 9,Purple Oak Lettuce,,Suit - Funky Orange,,Bean Tortilla
196,TacoDudez #196,863,194.3464266228,7,Pink,Silver Bling,,,Taco Filling 8,Dark Spinach,Propeller Hat,Scrubs,,Red Corn Tortilla
830,TacoDudez #830,864,194.0803735059,7,Violet,,Eye-Patch,Bandana - Green,Taco Filling 2,Dark Spinach,,Prison Jumpsuit,,Red Corn Tortilla
1093,TacoDudez #1093,865,193.9792357403,7,Violet,,Aviators - Orange,,Taco Filling 2,Classic Iceberg Lettuce,Headphones - Black,Plain Tee - Black,,Flour Tortilla
350,TacoDudez #350,866,193.7036292669,7,Orange,,,Mustache - Brunette,Taco Filling 2,Loose-Leaf Lettuce,Tiny Top Hat - Pink,Mustard Tee,,Almond Flour Tortilla
695,TacoDudez #695,867,193.6733077474,6,Green,,,,Taco Filling 6,Red Oak Lettuce,Bobble Hat - Yellow_Red,Splatter Tee - Black,,Corn Tortilla
756,TacoDudez #756,868,193.3844933716,6,Green,,,,Taco Filling 9,Butterhead Lettuce,Backwards Cap - Red,Plain Tee - Black,,Wheat Tortilla
705,TacoDudez #705,869,193.317399545,6,Baby Blue,,Shades - Peace,,Taco Filling 6,Arugula,,Sunset Tee,,Seeded Tortilla 2
532,TacoDudez #532,870,193.1936037326,7,Yellow,Gold Bling,,,Taco Filling 7,Butterhead Lettuce,Beanie - Black_Red,Flannel - Blue,,Seeded Tortilla
710,TacoDudez #710,871,193.1560838084,6,Teal,,,,Taco Filling 3,Dark Spinach,Dunce Cap,Plain Tee - Green,,Flour Tortilla
931,TacoDudez #931,872,193.1470602716,6,Lilac,,Spectacles - Brown,,Taco Filling 3,Arugula,,Leather Jacket - Brown,,Kidney Bean Tortilla
523,TacoDudez #523,873,193.0963395075,6,Violet,,,,Taco Filling 3,Loose-Leaf Lettuce,Headphones - Brown,Bow Tie - Purple,,Corn Tortilla
738,TacoDudez #738,874,192.8752768929,6,Special Blue,,Glasses - Black Rim,,Taco Filling 9,Red Oak Lettuce,,Suit - White,,Seeded Tortilla
388,TacoDudez #388,875,192.8074708537,7,Signature Blue,Silver Bling Max,,Big Beard - Brunette,Taco Filling 10,Classic Iceberg Lettuce,,Construction Vest,,Flour Tortilla
233,TacoDudez #233,876,192.5735011398,6,Special Blue,,,Big Beard - Brunette,Taco Filling 5,Classic Iceberg Lettuce,,Shirt - White Collar,,Red Corn Tortilla
65,TacoDudez #65,877,192.3888576361,6,Forest Green,,,,Taco Filling 10,Butterhead Lettuce,Beanie - Black_Red,Bomber Jacket - Red,,Corn Tortilla
766,TacoDudez #766,878,192.117171539,7,Pink,,,Beard - Brunette,Taco Filling 8,Loose-Leaf Lettuce,Sailor Cap,Shirt - Baby Blue,,Wheat Tortilla
827,TacoDudez #827,879,192.1138467225,7,Signature Blue,Silver Bling,,,Taco Filling 4,Classic Iceberg Lettuce,Sailor Cap,Flannel - Blue,,Corn Tortilla
182,TacoDudez #182,880,192.0130621455,7,Baby Blue,Gold Bling,,,Taco Filling 6,Classic Iceberg Lettuce,Headphones - Brown,Puffer Jacket - Green,,Bean Tortilla
231,TacoDudez #231,881,192.0110038424,7,Signature Blue,,,Face Mask,Taco Filling 1,Butterhead Lettuce,Headphones - Brown,Plain Tee - Yellow,,Seeded Tortilla
1007,TacoDudez #1007,882,191.8009245005,5,Red,,,,Taco Filling 1,Extra Cheese,,Suit - White,,Flour Tortilla
375,TacoDudez #375,883,191.7778640015,6,Yellow,,,,Taco Filling 1,Purple Oak Lettuce,Flat Cap,Splatter Tee - White,,Almond Flour Tortilla
597,TacoDudez #597,884,191.7151876531,5,Forest Green,,,,Taco Filling 7,Radicchio Lettuce,,Zigzag Jumper - Yellow,,Almond Flour Tortilla
326,TacoDudez #326,885,191.4482785806,6,Green,,,,Taco Filling 7,Butterhead Lettuce,Party Hat,Camouflage Tee,,Seeded Tortilla 2
716,TacoDudez #716,886,191.3454721052,5,Pink,,,,Taco Filling 4,Loose-Leaf Lettuce,,Pacman Taco Tee,,Corn Tortilla
874,TacoDudez #874,887,191.0857522862,7,Green,,,Bandana - Green,Taco Filling 9,Cress,Backwards Cap - Blue,Skull Tee,,Red Corn Tortilla
585,TacoDudez #585,888,191.068559396,6,Signature Blue,,,,Taco Filling 3,Red Oak Lettuce,Tiny Top Hat - Green,Level Builder Tee,,Bean Tortilla
263,TacoDudez #263,889,190.9840098527,6,Forest Green,,Power Level Scanner,,Taco Filling 9,Loose-Leaf Lettuce,,Tetris Tee,,Seeded Tortilla 2
715,TacoDudez #715,890,190.9264314003,6,Red,,,,Taco Filling 1,Dark Spinach,Cap - Grumpy Sun,Sunset Tee,,Seeded Tortilla 2
425,TacoDudez #425,891,190.8237255895,6,Pink,,,,Taco Filling 9,Loose-Leaf Lettuce,Top Hat,Three Tone Tee,,Almond Flour Tortilla
899,TacoDudez #899,892,190.7209929139,6,Lilac,,Black Eye,,Taco Filling 7,Radicchio Lettuce,,Suit - Funky Orange,,Almond Flour Tortilla
205,TacoDudez #205,893,190.1870363365,6,Blue,,,Mustache Fuzzy Brows - Blond,Taco Filling 10,Classic Iceberg Lettuce,,Zigzag Jumper - Yellow,,Red Corn Tortilla
111,TacoDudez #111,894,189.8408232839,6,Teal,,,Party Horn,Taco Filling 9,Light Spinach,,Waist Coat - Blue,,Flour Tortilla
929,TacoDudez #929,895,189.7901663576,7,Signature Blue,,,Mustache Fuzzy Brows - Brunette,Taco Filling 1,Butterhead Lettuce,Beanie - Black_Red,Skull Tee,,Flour Tortilla
587,TacoDudez #587,896,189.6989488566,7,Yellow,,,Face Mask,Taco Filling 10,Radicchio Lettuce,Dunce Cap,Prison Jumpsuit,,Corn Tortilla
946,TacoDudez #946,897,189.6979375804,5,Blue,,,,Taco Filling 7,Red Oak Lettuce,,Plain Tee - Peach,,Corn Tortilla
80,TacoDudez #80,898,189.5047213271,6,Teal,,,,Taco Filling 1,Light Spinach,Party Hat,Zigzag Tee,,Red Corn Tortilla
410,TacoDudez #410,899,189.4428908918,7,Red,Gold Bling,,,Taco Filling 6,Light Spinach,Viking Helmet,60S Tee,,Seeded Tortilla
8,TacoDudez #8,900,189.3995386053,6,Red,,,,Taco Filling 2,Red Oak Lettuce,Sombrero,Tetris Tee,,Seeded Tortilla
241,TacoDudez #241,901,189.3450382946,7,Red,,Shades - Peace,Hipster _Stash,Taco Filling 7,Light Spinach,,Skull Tee,,Kidney Bean Tortilla
59,TacoDudez #59,902,188.9025313825,7,Orange,Gold Bling,,,Taco Filling 5,Purple Oak Lettuce,Bobble Hat -White_Blue,Construction Vest,,Almond Flour Tortilla
274,TacoDudez #274,903,188.7824232684,6,Orange,,,,Taco Filling 2,Cress,Bobble Hat - Yellow_Red,Polo - Blue,,Red Corn Tortilla
123,TacoDudez #123,904,188.6490327852,7,Violet,,Shades - Red,Party Horn,Taco Filling 7,Cress,,Construction Vest,,Seeded Tortilla 2
6,TacoDudez #6,905,188.2576061294,6,Pink,,Aviators - Blue,,Taco Filling 2,Classic Iceberg Lettuce,,Water Wings - Pink,,Wheat Tortilla
195,TacoDudez #195,906,188.0091939374,6,Yellow,,,Ketchup Spill,Taco Filling 10,Red Oak Lettuce,,Polo - Blue,,Kidney Bean Tortilla
252,TacoDudez #252,907,187.9408709906,7,Baby Blue,,,Stubble,Taco Filling 5,Light Spinach,Dunce Cap,60S Tee,,Seeded Tortilla 2
908,TacoDudez #908,908,187.5870761249,6,Pink,,,Face Mask,Taco Filling 6,Light Spinach,,Waist Coat - Grey,,Flour Tortilla
516,TacoDudez #516,909,187.5750280506,7,Yellow,Silver Bling,Shutter Shades - Pink,,Taco Filling 1,Extra Cheese,,Scrubs,,Corn Tortilla
236,TacoDudez #236,910,187.4651577515,7,Pink,,Shades - Red,,Taco Filling 4,Dark Spinach,Headphones - Black,Sunset Tee,,Almond Flour Tortilla
906,TacoDudez #906,911,187.4326813238,6,Teal,,,,Taco Filling 5,Classic Iceberg Lettuce,Galaxy Hat,Construction Vest,,Flour Tortilla
697,TacoDudez #697,912,187.2110693416,7,Pink,,Glasses - Black Rim,Big Beard - Blond,Taco Filling 5,Extra Cheese,,Plain Tee - Blue,,Flour Tortilla
484,TacoDudez #484,913,186.7404334431,7,Pink,,Eye-Patch,Hipster _Stash,Taco Filling 4,Classic Iceberg Lettuce,,Plain Tee - White,,Almond Flour Tortilla
409,TacoDudez #409,914,186.703052809,7,Violet,,,Hipster _Stash,Taco Filling 10,Radicchio Lettuce,Beanie - Blue_Orange,Mustard Tee,,Corn Tortilla
280,TacoDudez #280,915,186.6207838955,7,Signature Blue,,Spectacles - Black,,Taco Filling 5,Light Spinach,Headphones - Brown,60S Tee,,Corn Tortilla
667,TacoDudez #667,916,186.4189535267,6,Forest Green,,,Beard - Blond,Taco Filling 6,Radicchio Lettuce,,Flannel - Red,,Flour Tortilla
164,TacoDudez #164,917,186.4181680201,6,Blue,,,Face Mask,Taco Filling 1,Loose-Leaf Lettuce,,Plain Tee - Green,,Corn Tortilla
295,TacoDudez #295,918,186.1977117884,6,Special Gold,,,,Taco Filling 3,Radicchio Lettuce,Headphones - Black,Scrubs,,Red Corn Tortilla
120,TacoDudez #120,919,186.1444797554,7,Orange,,Glasses - Brown Rim,,Taco Filling 6,Dark Spinach,Bobble Hat -White_Blue,Prison Jumpsuit,,Bean Tortilla
115,TacoDudez #115,920,186.0234818914,7,Special Green,Gold Bling,,Mustache - Blond,Taco Filling 3,Classic Iceberg Lettuce,,Hawaiian Shirt - Green,,Corn Tortilla
463,TacoDudez #463,921,185.7574397982,6,Signature Blue,,,Bandana - Green,Taco Filling 6,Arugula,,Flower Dudez Tee,,Almond Flour Tortilla
1051,TacoDudez #1051,922,185.7066019765,7,Baby Blue,Silver Bling,,,Taco Filling 8,Butterhead Lettuce,Bobble Hat - Xmas,Scrubs,,Kidney Bean Tortilla
244,TacoDudez #244,923,185.5413849834,6,Signature Blue,,Steampunk Goggles,,Taco Filling 4,Classic Iceberg Lettuce,,Galaxy Tee,,Almond Flour Tortilla
596,TacoDudez #596,924,185.415692566,7,Special Blue,,Glasses - Black Rim,Bandana - Green,Taco Filling 1,Classic Iceberg Lettuce,,Mustard Tee,,Almond Flour Tortilla
903,TacoDudez #903,925,185.3126013776,6,Forest Green,,,Bandana - Green,Taco Filling 10,Classic Iceberg Lettuce,,Plain Tee - Green,,Flour Tortilla
865,TacoDudez #865,926,185.0954403978,6,Green,,,Mustache - Blond,Taco Filling 8,Dark Spinach,,Scarf Jumper - Green,,Kidney Bean Tortilla
811,TacoDudez #811,927,184.9362225393,6,Blue,,,Mustache - Blond,Taco Filling 9,Classic Iceberg Lettuce,,Zigzag Jumper - Yellow,,Bean Tortilla
77,TacoDudez #77,928,184.4685949535,6,Special Green,,,Fuzzy Brows - Brunette,Taco Filling 4,Cress,,Shirt - White Collar,,Red Corn Tortilla
449,TacoDudez #449,929,184.4001768349,7,Red,Silver Bling,,,Taco Filling 8,Cress,Beanie - Camouflage,Construction Vest,,Red Corn Tortilla
376,TacoDudez #376,930,184.2696118056,7,Teal,,,Hipster _Stash,Taco Filling 10,Classic Iceberg Lettuce,Headphones - Black,Aquaflage Tee,,Bean Tortilla
