ID,Name,Rank,Rarity_Score,Attributes,Bonding level,Breed,Breeding count,Eyes color,Friendliness,Fur color,Gender,Generation,Group,Intelligence,Obedience,Primary personality,Rarity tier,Secondary personality,Size,Status,Strength,Vitality
5758,Dogami #5758,1807,596.7653756577508,18,1,German Shepherd,0,Brown #5,3,Silver #6,Female,Alpha,Herding,6,6,Precious,Bronze,Naive,Large female,Puppy,3,5
1294,Dogami #1294,1808,596.4057319022817,18,1,Toy Poodle,0,Green #2,3,Apricot #8,Female,Alpha,Non-Sporting,9,6,Shy,Silver,Stubborn,Medium female,Puppy,8,8
2677,Dogami #2677,1809,596.4031484138847,18,1,Husky,0,Green #2,3,Grey & white #10,Male,Alpha,Working,4,3,Stubborn,Bronze,Playful,Large male,Puppy,9,13
2875,Dogami #2875,1810,596.2273527178457,18,1,German Shepherd,0,Black #4,4,Silver #6,Male,Alpha,Herding,6,7,Jolly,Gold,Playful,Small male,Puppy,4,5
961,Dogami #961,1811,595.7940266211913,18,1,Golden Retriever,0,Black #5,7,Light gold #3,Male,Alpha,Sporting,3,5,Cool,Bronze,Zen,Large male,Puppy,3,7
4848,Dogami #4848,1812,595.3062159635185,18,1,Labrador,0,Black #4,10,Gold #11,Male,Alpha,Sporting,7,5,Dramaqueen,Bronze,Zen,Large male,Puppy,6,4
5828,Basket,1813,595.2395129284546,18,1,Rottweiler,0,Orange #4,5,Light black & tan #4,Female,Alpha,Working,4,9,Serious,Bronze,Playful,Medium female,Puppy,10,4
577,Dogami #577,1814,595.1731763682626,18,1,German Shepherd,0,Brown #3,3,Silver #6,Female,Alpha,Herding,10,7,Jolly,Bronze,Curious,Large female,Puppy,4,6
6351,Dogami #6351,1815,595.1386379434929,18,1,Toy Poodle,0,Grey #1,3,Black #11,Male,Alpha,Non-Sporting,6,8,Brave,Bronze,Loyal,Medium male,Puppy,8,6
4100,Dogami #4100,1816,594.9422937114749,18,1,Golden Retriever,0,Brown #3,8,Light gold #6,Female,Alpha,Sporting,4,10,Charming,Bronze,Naive,Large female,Puppy,4,4
4509,Dogami #4509,1817,594.7776807022356,18,1,Husky,0,Green #3,3,Grey & white #7,Female,Alpha,Working,9,3,Needy,Bronze,Curious,Medium female,Puppy,6,8
5261,Dogami #5261,1818,594.624899711959,18,1,German Shepherd,0,Orange #1,3,Black & silver #2,Female,Alpha,Herding,10,7,Naive,Bronze,Independent,Large female,Puppy,3,5
7765,Dogami #7765,1819,594.2301517902039,18,1,Golden Retriever,0,Black #5,4,Light gold #4,Male,Alpha,Sporting,4,7,Shy,Silver,Funny,Medium male,Puppy,6,4
7706,Dogami #7706,1820,594.211165411649,18,1,Rottweiler,0,Black #3,3,Light black & tan #6,Male,Alpha,Working,4,8,Cool,Bronze,Naive,Large male,Puppy,12,3
3370,Dogami #3370,1821,594.1976365606156,18,1,French Bulldog,0,Black #3,14,Fawn #12,Female,Alpha,Non-Sporting,3,4,Gentle,Bronze,Protector,Medium female,Puppy,3,5
2578,Dogami #2578,1822,593.9746893695761,18,1,German Shepherd,0,Brown #5,4,Black & silver #11,Female,Alpha,Herding,6,10,Independent,Gold,Devoted,Small female,Puppy,3,6
1114,Dogami #1114,1823,593.8138032608028,18,1,German Shepherd,0,Orange #1,3,Black & silver #7,Female,Alpha,Herding,11,11,Foodie,Bronze,Naive,Medium female,Puppy,4,6
5180,Dogami #5180,1824,593.1903342748359,18,1,Shiba Inu,0,Purple #1,3,Red #10,Male,Alpha,Non-Sporting,7,3,Foodie,Bronze,Serious,Large male,Puppy,6,13
7057,Dogami #7057,1825,593.1623167544664,18,1,Border Collie,0,Green #2,3,Blue & white #7,Female,Alpha,Herding,8,5,Naive,Silver,Talkative,Large female,Puppy,3,10
727,Dogami #727,1826,592.6720633523137,18,1,Rottweiler,0,Brown #1,5,Matt black & tan #10,Male,Alpha,Working,5,4,Brave,Bronze,Emotional,Medium male,Puppy,9,8
4205,Dogami #4205,1827,592.5745489521175,18,1,Toy Poodle,0,Grey #5,3,White #2,Female,Alpha,Non-Sporting,5,8,Foodie,Bronze,Charming,Small female,Puppy,10,4
2752,Dogami #2752,1828,592.2136523356412,18,1,German Shepherd,0,Orange #3,3,Black & silver #6,Female,Alpha,Herding,11,9,Brave,Gold,Charming,Large female,Puppy,5,4
1138,Dogami #1138,1829,592.1339062969064,18,1,Border Collie,0,Purple #4,4,Chocolate & white #2,Male,Alpha,Herding,9,9,Devoted,Bronze,Precious,Large male,Puppy,4,10
4496,Dogami #4496,1830,591.8104925251922,18,1,Toy Poodle,0,Grey #1,3,White #5,Female,Alpha,Non-Sporting,8,5,Talkative,Bronze,Cool,Large female,Puppy,8,6
1276,Dogami #1276,1831,591.6402533778235,18,1,Labrador,0,Brown #3,8,Gold #6,Female,Alpha,Sporting,4,6,Gentle,Silver,Jolly,Medium female,Puppy,5,5
2361,Dogami #2361,1832,591.3857514393682,18,1,Labrador,0,Black #3,7,Gold #2,Male,Alpha,Sporting,8,10,Jolly,Silver,Precious,Large male,Puppy,5,3
3914,Dogami #3914,1833,591.3168748404439,18,1,Rottweiler,0,Orange #3,5,Light black & tan #2,Male,Alpha,Working,3,9,Funny,Bronze,Playful,Small male,Puppy,10,8
4973,Dogami #4973,1834,591.2492424270525,18,1,Labrador,0,Brown #4,4,Gold #2,Female,Alpha,Sporting,4,6,Protector,Bronze,Emotional,Medium female,Puppy,4,3
3619,Dogami #3619,1835,591.0782768446994,18,1,Rottweiler,0,Orange #1,6,Matt black & tan #10,Male,Alpha,Working,3,8,Brave,Bronze,Needy,Medium male,Puppy,11,8
5568,Dogami #5568,1836,590.921739566079,18,1,Golden Retriever,0,Brown #1,10,Light gold #4,Male,Alpha,Sporting,3,7,Jolly,Silver,Curious,Medium male,Puppy,3,3
7539,Dogami #7539,1837,590.6310251860236,18,1,French Bulldog,0,Brown #1,13,Fawn #11,Male,Alpha,Non-Sporting,4,9,Devoted,Bronze,Jolly,Large male,Puppy,3,5
984,Sheba McEntire,1838,590.6213775240814,18,1,Shiba Inu,0,Black #1,3,Black & tan #7,Female,Alpha,Non-Sporting,14,3,Gentle,Silver,Zen,Medium female,Puppy,8,13
4609,Dogami #4609,1839,590.3098286920635,18,1,Golden Retriever,0,Orange #5,9,Light gold #3,Female,Alpha,Sporting,3,9,Funny,Silver,Cool,Large female,Puppy,6,5
5946,Dogami #5946,1840,590.0343183955612,18,1,Husky,0,Blue & brown #3,3,Grey & white #10,Male,Alpha,Working,5,3,Stubborn,Silver,Lazy,Large male,Puppy,10,11
3900,Dogami #3900,1841,589.992796172856,18,1,Husky,0,Brown #5,3,Grey & white #7,Male,Alpha,Working,6,3,Charming,Silver,Shy,Small male,Puppy,6,12
1510,Ulvi,1842,589.788123855506,18,1,Toy Poodle,0,Black #5,3,Apricot #8,Female,Alpha,Non-Sporting,6,7,Loyal,Silver,Devoted,Small female,Puppy,10,3
1209,Dogami #1209,1843,589.7167969242734,18,1,German Shepherd,0,Black #4,3,Black & silver #12,Male,Alpha,Herding,10,12,Emotional,Gold,Needy,Large male,Puppy,5,6
3904,Dogami #3904,1844,589.6456216977817,18,1,Toy Poodle,0,Black #5,3,Apricot #8,Female,Alpha,Non-Sporting,5,4,Cool,Bronze,Serious,Medium female,Puppy,9,7
935,Dogami #935,1845,589.294091126087,18,1,Rottweiler,0,Brown #5,5,Light black & tan #2,Female,Alpha,Working,3,6,Foodie,Silver,Serious,Large female,Puppy,9,5
6729,Dogami #6729,1846,589.0481686861431,18,1,Rottweiler,0,Brown #1,5,Light black & tan #2,Male,Alpha,Working,4,6,Zen,Silver,Jolly,Medium male,Puppy,5,8
2628,Dogami #2628,1847,588.8192290105841,18,1,German Shepherd,0,Black #2,4,Black & silver #9,Male,Alpha,Herding,7,7,Shy,Bronze,Devoted,Medium male,Puppy,4,6
624,Dogami #624,1848,588.3704514636258,18,1,Husky,0,Blue & brown #1,3,Grey & white #3,Female,Alpha,Working,6,3,Cool,Silver,Independent,Large female,Puppy,10,8
7121,Dogami #7121,1849,588.3409166981603,18,1,German Shepherd,0,Black #1,5,Silver #6,Female,Alpha,Herding,4,5,Gentle,Bronze,Playful,Medium female,Puppy,4,5
2072,ruru,1850,588.1765161466143,18,1,Shiba Inu,0,Black #1,3,Sesame #1,Male,Alpha,Non-Sporting,9,3,Stubborn,Silver,Naive,Large male,Puppy,8,10
4634,Dogami #4634,1851,587.6532808009429,18,1,Golden Retriever,0,Black #3,6,Light gold #6,Male,Alpha,Sporting,3,6,Jolly,Silver,Shy,Medium male,Puppy,3,5
7960,Dogami #7960,1852,587.2821761213935,18,1,Rottweiler,0,Brown #4,4,Light black & tan #2,Female,Alpha,Working,3,6,Loyal,Bronze,Lazy,Small female,Puppy,8,9
1375,Dogami #1375,1853,587.2107867870602,18,1,German Shepherd,0,Black #4,3,Silver #6,Male,Alpha,Herding,9,7,Charming,Silver,Naive,Large male,Puppy,4,5
2484,Dogami #2484,1854,587.0868183219992,18,1,Border Collie,0,Brown #2,4,Blue & white #7,Male,Alpha,Herding,11,10,Stubborn,Bronze,Charming,Small male,Puppy,5,4
7733,Adolf,1855,586.7750252199863,18,1,German Shepherd,0,Black #1,3,Black & tan #5,Male,Alpha,Herding,5,13,Jolly,Bronze,Fashionista,Large male,Puppy,3,7
1950,Dogami #1950,1856,586.647522275425,18,1,Husky,0,Green #2,3,Grey & white #6,Female,Alpha,Working,9,3,Playful,Bronze,Charming,Medium female,Puppy,8,13
2650,Dogami #2650,1857,586.6465505857501,18,1,German Shepherd,0,Brown #1,3,Black & silver #2,Female,Alpha,Herding,5,12,Stubborn,Bronze,Foodie,Medium female,Puppy,5,6
1988,Dogami #1988,1858,586.3782400812283,18,1,French Bulldog,0,Orange #2,5,Fawn #5,Male,Alpha,Non-Sporting,3,6,Zen,Bronze,Stubborn,Small male,Puppy,3,9
5674,Dogami #5674,1859,585.9722543713881,18,1,Labrador,0,Brown #5,7,Gold #6,Male,Alpha,Sporting,6,7,Playful,Bronze,Funny,Large male,Puppy,3,3
4561,Dogami #4561,1860,585.8001568932525,18,1,French Bulldog,0,Orange #1,13,Fawn #10,Male,Alpha,Non-Sporting,3,4,Talkative,Bronze,Emotional,Small male,Puppy,3,7
6575,Ron Fleasly,1861,585.6318145254888,18,1,Golden Retriever,0,Brown #4,6,Light gold #4,Male,Alpha,Sporting,4,4,Lazy,Silver,Stubborn,Small male,Puppy,4,5
3935,Dogami #3935,1862,585.621927823166,18,1,Rottweiler,0,Orange #2,3,Matt black & tan #9,Male,Alpha,Working,3,9,Funny,Diamond,Serious,Medium male,Puppy,8,6
7523,Dogami #7523,1863,585.547718784521,18,1,Golden Retriever,0,Brown #5,5,Light gold #4,Female,Alpha,Sporting,3,8,Naive,Silver,Lazy,Medium female,Puppy,6,3
3821,Dogami #3821,1864,585.3709821794271,18,1,Husky,0,Blue & brown #4,3,Grey & white #4,Male,Alpha,Working,6,3,Naive,Bronze,Stubborn,Medium male,Puppy,10,11
3376,Dogami #3376,1865,585.3646623590619,18,1,Rottweiler,0,Orange #4,3,Light black & tan #2,Male,Alpha,Working,5,8,Lazy,Bronze,Funny,Large male,Puppy,7,8
3244,Dogami #3244,1866,585.254600687029,18,1,Border Collie,0,Green #3,3,Blue & white #7,Female,Alpha,Herding,8,8,Charming,Bronze,Playful,Medium female,Puppy,3,8
1494,Dogami #1494,1867,584.9667780648701,18,1,Golden Retriever,0,Orange #4,6,Light gold #3,Male,Alpha,Sporting,6,9,Jolly,Silver,Shy,Medium male,Puppy,4,6
5687,Dogami #5687,1868,584.9076492297851,18,1,Toy Poodle,0,Brown #4,3,Apricot #8,Female,Alpha,Non-Sporting,5,5,Stubborn,Bronze,Protector,Medium female,Puppy,9,3
1175,Dogami #1175,1869,584.7934271743035,18,1,Toy Poodle,0,Black #2,3,Apricot #8,Female,Alpha,Non-Sporting,5,4,Funny,Gold,Serious,Small female,Puppy,5,3
6981,Dogami #6981,1870,584.7101036540763,18,1,Golden Retriever,0,Brown #5,6,Light gold #4,Male,Alpha,Sporting,4,5,Gentle,Bronze,Charming,Small male,Puppy,3,4
7406,Dogami #7406,1871,584.1208672553046,18,1,German Shepherd,0,Orange #5,4,Black & silver #7,Female,Alpha,Herding,8,8,Lazy,Bronze,Serious,Large female,Puppy,6,6
7237,Dogami #7237,1872,584.094123533111,18,1,Labrador,0,Orange #3,5,Gold #1,Female,Alpha,Sporting,7,6,Adventurer,Bronze,Foodie,Medium female,Puppy,6,5
4206,Dogami #4206,1873,583.9701739317886,18,1,Husky,0,Brown #1,4,Grey & white #8,Male,Alpha,Working,9,3,Brave,Bronze,Curious,Large male,Puppy,11,12
6724,Dogami #6724,1874,583.7614883357367,18,1,Toy Poodle,0,Green #1,3,Apricot #8,Female,Alpha,Non-Sporting,5,8,Naive,Bronze,Cool,Large female,Puppy,9,6
3188,Dogami #3188,1875,583.6466593182346,18,1,Labrador,0,Brown #4,5,Gold #6,Female,Alpha,Sporting,4,10,Charming,Bronze,Lazy,Large female,Puppy,3,5
1365,Dogami #1365,1876,583.358893689873,18,1,French Bulldog,0,Orange #3,13,Fawn #6,Female,Alpha,Non-Sporting,3,7,Brave,Bronze,Precious,Medium female,Puppy,3,9
1388,Dogami #1388,1877,583.2474814473895,18,1,French Bulldog,0,Purple #4,9,Fawn #6,Female,Alpha,Non-Sporting,3,8,Funny,Bronze,Playful,Large female,Puppy,4,9
2567,Dogami #2567,1878,583.0380832477955,18,1,German Shepherd,0,Brown #4,3,Black & silver #3,Female,Alpha,Herding,6,7,Dramaqueen,Silver,Independent,Large female,Puppy,3,3
5025,Dogami #5025,1879,582.9869113523598,18,1,Labrador,0,Green #1,8,Gold #10,Male,Alpha,Sporting,7,7,Charming,Silver,Leader,Medium male,Puppy,4,4
2912,Dogami #2912,1880,582.8265986546289,18,1,Rottweiler,0,Brown #3,4,Light black & tan #4,Female,Alpha,Working,3,10,Dramaqueen,Silver,Cool,Large female,Puppy,11,5
3333,Dogami #3333,1881,582.8099754609777,18,1,Husky,0,Blue & brown #1,4,Chocolate & white #8,Female,Alpha,Working,7,3,Devoted,Bronze,Naive,Large female,Puppy,12,12
6382,Dogami #6382,1882,582.5876319935666,18,1,Golden Retriever,0,Brown #4,6,Light gold #4,Female,Alpha,Sporting,4,4,Foodie,Bronze,Jolly,Medium female,Puppy,3,4
755,Dogami #755,1883,582.5652792353317,18,1,Rottweiler,0,Orange #1,4,Light black & tan #6,Female,Alpha,Working,3,5,Cool,Bronze,Brave,Large female,Puppy,6,6
4548,Dogami #4548,1884,582.5334786944662,18,1,Toy Poodle,0,Grey #3,3,White #6,Female,Alpha,Non-Sporting,9,9,Zen,Bronze,Talkative,Small female,Puppy,6,7
3805,Dogami #3805,1885,582.4823051798301,18,1,German Shepherd,0,Black #2,3,Silver #2,Male,Alpha,Herding,6,4,Brave,Silver,Gentle,Medium male,Puppy,4,5
7126,Dogami #7126,1886,582.2143904010766,18,1,Husky,0,Blue & brown #2,3,Grey & white #6,Female,Alpha,Working,7,4,Cool,Bronze,Funny,Large female,Puppy,9,10
1722,Dogami #1722,1887,582.1117447120142,18,1,Rottweiler,0,Black #3,4,Matt black & tan #10,Female,Alpha,Working,3,10,Precious,Bronze,Serious,Medium female,Puppy,10,4
3125,Dogami #3125,1888,582.0983578393808,18,1,Toy Poodle,0,Brown #3,3,Apricot #8,Female,Alpha,Non-Sporting,3,5,Independent,Bronze,Funny,Small female,Puppy,8,7
6756,Dogami #6756,1889,582.0005262974206,18,1,French Bulldog,0,Grey #4,10,Cream #3,Female,Alpha,Non-Sporting,3,9,Dramaqueen,Bronze,Devoted,Small female,Puppy,4,10
4207,Boss dog Bailey,1890,581.9091304673333,18,1,Labrador,0,Black #5,8,Gold #1,Female,Alpha,Sporting,8,8,Lazy,Bronze,Adventurer,Small female,Puppy,5,4
4691,Dogami #4691,1891,581.8727244598117,18,1,Rottweiler,0,Orange #4,3,Light black & tan #6,Female,Alpha,Working,3,5,Adventurer,Silver,Jolly,Small female,Puppy,7,5
3686,Dogami #3686,1892,581.7876024709357,18,1,Golden Retriever,0,Purple #1,5,Sand #9,Male,Alpha,Sporting,6,8,Adventurer,Gold,Curious,Large male,Puppy,5,3
6685,Dogami #6685,1893,581.6986928457746,18,1,Labrador,0,Orange #2,5,Gold #2,Male,Alpha,Sporting,3,5,Adventurer,Silver,Foodie,Medium male,Puppy,4,4
1663,Dogami #1663,1894,581.6622943933797,18,1,German Shepherd,0,Brown #4,4,Silver #6,Male,Alpha,Herding,8,5,Cool,Bronze,Lazy,Small male,Puppy,3,5
2383,Dogami #2383,1895,581.446705845337,18,1,Rottweiler,0,Black #4,3,Matt black & tan #1,Female,Alpha,Working,4,10,Protector,Bronze,Leader,Small female,Puppy,7,5
648,Dogami #648,1896,581.2211710962962,18,1,Husky,0,Brown #3,3,Grey & white #6,Female,Alpha,Working,8,3,Lazy,Silver,Fashionista,Large female,Puppy,9,8
4369,Dogami #4369,1897,581.0968228951192,18,1,Toy Poodle,0,Black #1,3,Apricot #8,Male,Alpha,Non-Sporting,7,5,Emotional,Bronze,Charming,Medium male,Puppy,5,4
2191,Dogami #2191,1898,581.0531737718036,18,1,German Shepherd,0,Orange #4,4,Silver #2,Male,Alpha,Herding,5,9,Gentle,Bronze,Jolly,Large male,Puppy,5,7
7320,Dogami #7320,1899,580.9069786777968,18,1,Husky,0,Green #4,3,Grey & white #7,Female,Alpha,Working,4,4,Stubborn,Silver,Naive,Small female,Puppy,8,7
7200,Dogami #7200,1900,580.2136634541043,18,1,German Shepherd,0,Black #2,3,Black & silver #11,Male,Alpha,Herding,9,6,Loyal,Bronze,Jolly,Medium male,Puppy,3,4
4712,Dogami #4712,1901,579.98416574169,18,1,German Shepherd,0,Black #2,3,Silver #2,Female,Alpha,Herding,4,11,Shy,Gold,Charming,Small female,Puppy,3,4
113,Dogami #113,1902,579.9335222719898,18,1,Border Collie,0,Brown #4,3,Blue & white #3,Female,Alpha,Herding,7,6,Dramaqueen,Bronze,Shy,Large female,Puppy,3,7
889,Dogami #889,1903,579.8104886566128,18,1,Labrador,0,Black #3,10,Gold #1,Male,Alpha,Sporting,7,7,Foodie,Silver,Independent,Medium male,Puppy,5,7
7148,Dogami #7148,1904,579.4182184930331,18,1,Husky,0,Blue & brown #1,3,Grey & white #3,Male,Alpha,Working,5,3,Serious,Bronze,Lazy,Medium male,Puppy,8,9
2344,Dogami #2344,1905,578.9209193802078,18,1,French Bulldog,0,Black #3,11,Fawn #5,Male,Alpha,Non-Sporting,3,6,Gentle,Bronze,Zen,Medium male,Puppy,3,8
4613,Dogami #4613,1906,578.4698718208004,18,1,Toy Poodle,0,Black #4,3,Apricot #2,Male,Alpha,Non-Sporting,9,9,Protector,Gold,Curious,Large male,Puppy,6,5
7326,Ajax,1907,578.4408660363803,18,1,Husky,0,Brown #2,3,Grey & white #3,Female,Alpha,Working,5,3,Leader,Bronze,Jolly,Large female,Puppy,5,10
7651,Dogami #7651,1908,578.3320021667091,18,1,German Shepherd,0,Black #2,3,Black & silver #11,Female,Alpha,Herding,11,7,Jolly,Silver,Cool,Medium female,Puppy,4,5
4598,Dogami #4598,1909,578.2791216317319,18,1,German Shepherd,0,Brown #1,3,Silver #6,Male,Alpha,Herding,9,6,Foodie,Bronze,Lazy,Medium male,Puppy,4,6
4199,Hairy Pawter,1910,578.2229384952636,18,1,Golden Retriever,0,Orange #4,6,Light gold #3,Female,Alpha,Sporting,3,8,Foodie,Bronze,Gentle,Small female,Puppy,5,6
1159,Dogami #1159,1911,577.9858120273143,18,1,German Shepherd,0,Black #4,3,Black & silver #1,Male,Alpha,Herding,5,10,Fashionista,Silver,Precious,Small male,Puppy,4,7
3736,Dogami #3736,1912,577.8333604752529,18,1,Rottweiler,0,Brown #3,3,Light black & tan #10,Male,Alpha,Working,3,4,Talkative,Bronze,Playful,Small male,Puppy,12,6
7464,Dogami #7464,1913,577.469486650505,18,1,Border Collie,0,Brown #3,3,Blue & white #7,Female,Alpha,Herding,11,9,Foodie,Bronze,Naive,Large female,Puppy,5,9
7680,Dogami #7680,1914,577.4045748745057,18,1,Rottweiler,0,Black #1,3,Matt black & tan #10,Male,Alpha,Working,3,6,Zen,Bronze,Independent,Small male,Puppy,11,6
458,Dogami #458,1915,577.3984852078808,18,1,Border Collie,0,Green #1,4,Blue & white #3,Male,Alpha,Herding,6,8,Curious,Bronze,Funny,Medium male,Puppy,3,6
2642,Dogami #2642,1916,577.1503920163843,18,1,Rottweiler,0,Brown #1,5,Light black & tan #10,Male,Alpha,Working,3,4,Foodie,Bronze,Emotional,Large male,Puppy,10,6
5258,Dogami #5258,1917,576.5884715774914,18,1,French Bulldog,0,Purple #5,12,Fawn #2,Female,Alpha,Non-Sporting,4,6,Serious,Bronze,Foodie,Small female,Puppy,3,8
1952,Dogami #1952,1918,576.5410008232772,18,1,German Shepherd,0,Orange #5,4,Black & tan #4,Female,Alpha,Herding,12,13,Shy,Diamond,Dramaqueen,Medium female,Puppy,3,4
4129,Dogami #4129,1919,576.4505098559207,18,1,German Shepherd,0,Black #2,3,Black & silver #5,Female,Alpha,Herding,7,12,Playful,Silver,Brave,Large female,Puppy,3,7
860,Dogami #860,1920,576.3048814908193,18,1,Border Collie,0,Brown #3,3,Blue & white #7,Male,Alpha,Herding,4,8,Brave,Silver,Shy,Large male,Puppy,3,8
1543,Dogami #1543,1921,576.2325373701908,18,1,Labrador,0,Black #3,7,Gold #1,Male,Alpha,Sporting,7,4,Talkative,Bronze,Precious,Medium male,Puppy,3,3
3590,Dogami #3590,1922,575.8910852297333,18,1,German Shepherd,0,Orange #4,3,Black & silver #7,Male,Alpha,Herding,7,5,Talkative,Silver,Adventurer,Medium male,Puppy,3,5
1483,Dogami #1483,1923,575.885440195363,18,1,Rottweiler,0,Brown #4,4,Light black & tan #10,Female,Alpha,Working,3,7,Adventurer,Silver,Charming,Medium female,Puppy,11,3
857,Dogami #857,1924,575.7764457615392,18,1,Toy Poodle,0,Brown #1,3,Apricot #8,Male,Alpha,Non-Sporting,7,9,Independent,Bronze,Lazy,Small male,Puppy,4,4
5458,Dogami #5458,1925,575.4587696319028,18,1,Border Collie,0,Blue & brown #5,3,Chocolate & white #6,Male,Alpha,Herding,8,7,Baddass,Silver,Lazy,Small male,Puppy,5,9
2282,Muddy PawPaws,1926,575.4376220252573,18,1,Husky,0,Green #1,3,Chocolate & white #7,Male,Alpha,Working,4,4,Brave,Bronze,Baddass,Small male,Puppy,11,13
7577,Dogami #7577,1927,575.409664023983,18,1,Border Collie,0,Green #4,5,Blue & white #7,Female,Alpha,Herding,4,7,Charming,Silver,Lazy,Small female,Puppy,3,4
7239,Biscuit,1928,575.2742240784306,18,1,Husky,0,Brown #4,3,White #7,Male,Alpha,Working,9,3,Naive,Bronze,Baddass,Medium male,Puppy,6,13
3303,Dogami #3303,1929,575.0769879217366,18,1,German Shepherd,0,Brown #2,4,Black & silver #3,Female,Alpha,Herding,10,7,Zen,Bronze,Playful,Large female,Puppy,3,4
4988,Dogami #4988,1930,575.012759327697,18,1,Husky,0,Blue & brown #4,3,Grey & white #5,Male,Alpha,Working,3,3,Devoted,Silver,Cool,Large male,Puppy,11,12
4049,Dogami #4049,1931,574.7692077189716,18,1,Toy Poodle,0,Green #5,3,Apricot #2,Female,Alpha,Non-Sporting,5,4,Shy,Bronze,Curious,Large female,Puppy,11,4
6490,Dogami #6490,1932,574.0438371865448,18,1,Rottweiler,0,Orange #1,6,Light black & tan #10,Male,Alpha,Working,3,6,Naive,Bronze,Foodie,Large male,Puppy,7,8
3062,Dogami #3062,1933,573.9807772836033,18,1,French Bulldog,0,Black #2,14,Fawn #6,Female,Alpha,Non-Sporting,3,7,Gentle,Gold,Brave,Large female,Puppy,3,6
7493,Dogami #7493,1934,573.4900360646618,18,1,Rottweiler,0,Orange #4,6,Light black & tan #6,Female,Alpha,Working,4,7,Gentle,Bronze,Lazy,Large female,Puppy,9,7
3851,Dogami #3851,1935,573.1257065707919,18,1,Labrador,0,Black #1,8,Gold #1,Female,Alpha,Sporting,6,9,Stubborn,Bronze,Serious,Medium female,Puppy,5,3
3272,Chipie,1936,573.0156860250091,18,1,Toy Poodle,0,Grey #3,3,White #5,Female,Alpha,Non-Sporting,8,9,Emotional,Bronze,Stubborn,Small female,Puppy,7,5
5570,Dogami #5570,1937,572.8935331832423,18,1,Labrador,0,Black #2,7,Gold #1,Male,Alpha,Sporting,3,8,Dramaqueen,Bronze,Cool,Small male,Puppy,4,5
1518,Dogami #1518,1938,572.7377826664061,18,1,Golden Retriever,0,Brown #4,11,Light gold #3,Male,Alpha,Sporting,7,6,Stubborn,Bronze,Charming,Large male,Puppy,3,4
6347,Dogami #6347,1939,572.4947209291653,18,1,Labrador,0,Brown #5,9,Gold #1,Female,Alpha,Sporting,6,9,Stubborn,Silver,Loyal,Large female,Puppy,3,3
2794,Dogami #2794,1940,572.4463616767439,18,1,Toy Poodle,0,Green #3,3,White #9,Male,Alpha,Non-Sporting,9,8,Serious,Silver,Baddass,Medium male,Puppy,6,4
5653,Dogami #5653,1941,572.3554157143827,18,1,Rottweiler,0,Black #5,3,Light black & tan #2,Male,Alpha,Working,3,6,Cool,Gold,Charming,Large male,Puppy,6,8
3638,Dogami #3638,1942,572.2206141449719,18,1,Border Collie,0,Green #4,3,Blue & white #7,Female,Alpha,Herding,9,4,Curious,Bronze,Naive,Large female,Puppy,3,5
7856,Dogami #7856,1943,572.1472752371261,18,1,Rottweiler,0,Brown #3,6,Light black & tan #12,Female,Alpha,Working,4,9,Foodie,Bronze,Fashionista,Medium female,Puppy,7,7
1221,Dogami #1221,1944,571.8948526685197,18,1,Rottweiler,0,Orange #3,5,Light black & tan #4,Male,Alpha,Working,5,4,Jolly,Bronze,Shy,Small male,Puppy,11,8
7457,Dogami #7457,1945,571.8916373562402,18,1,German Shepherd,0,Orange #4,3,Black & silver #1,Female,Alpha,Herding,5,11,Naive,Bronze,Leader,Medium female,Puppy,3,7
5821,Dogami #5821,1946,571.876789765866,18,1,Rottweiler,0,Black #4,6,Matt black & tan #10,Female,Alpha,Working,3,6,Serious,Bronze,Needy,Small female,Puppy,10,10
