ID,Name,Rank,Rarity_Score,ACCESSORIES,Attributes,BACKGROUND,BACKGROUNDOVERLAY,BODY,BORDER,HEAD
342,IDENTITY 0342,1288,188.56881700267317,,5,BlueBackground,OrangeBenDayDots,YellowEasternDrip,HotPinkBorder,GreenMixtape
5216,IDENTITY 5216,1289,188.53982673172175,MidnightBlackPins,5,HotPinkBackground,GreenBenDayDots,OlympiaWindbreaker,,GoldBoombox
5260,IDENTITY 5260,1290,188.5390276975758,,5,GoldBackground,HotPinkBenDayDots,RedEverydayDrip,GreenBorder,RedTv
1816,IDENTITY 1816,1291,188.489071515814,PrismaticPins,6,RoyalBlueBackground,NoOverlay,PrismaticWindbreaker,RedBorder,Fire
3729,IDENTITY 3729,1292,188.47433919530053,PrismaticPins,6,GreenBackground,NoOverlay,BlueEverydayDrip,GreenBorder,RedMixtape
3803,IDENTITY 3803,1293,188.4600807207664,MidnightBlackPins,6,RoyalBlueBackground,GreenBenDayDots,OrangeHoodie,BlueBorder,BlueTv
4493,IDENTITY 4493,1294,188.42715347811463,PaperWhiteAlbumFrame,5,YellowBackground,GreenBenDayDots,BlueEasternDrip,,RedRaincloud
4634,IDENTITY 4634,1295,188.3683547385393,CloudOvercast,6,YellowBackground,GoldBenDayDots,PrimaryWhiteSurrealTee,GoldBorder,OrangeCordaeHair
940,IDENTITY 0940,1296,188.36699190400282,PrismaticPins,6,OrangeBackground,CloudscapeOverlay,PaperWhiteSurrealTee,YellowBorder,BlueHeadphones
2432,IDENTITY 2432,1297,188.34785877192098,MidnightBlackAlbumFrame,6,BlueBackground,GoldBenDayDots,PaperWhiteEasternDrip,RedBorder,GreenMusicNotes
1616,IDENTITY 1616,1298,188.33309527774227,PaperWhiteAlbumFrame,6,RedBackground,NoOverlay,GreenEasternDrip,RedBorder,RedMixtape
4439,IDENTITY 4439,1299,188.2855957834125,,5,HotPinkBackground,OrangeBenDayDots,GoldEverydayDrip,YellowBorder,BlueTv
247,IDENTITY 0247,1300,188.20612107047782,MidnightBlackPins,6,OrangeBackground,RoyalBlueBenDayDots,PaperWhiteHoodie,GreenBorder,BlueCordaeHair
1055,IDENTITY 1055,1301,188.19729684014882,,5,GreenBackground,ShaystethicPatternOverlay,GreenHoodie,OrangeBorder,YellowMusicNotes
964,IDENTITY 0964,1302,188.15429505589978,MidnightBlackAlbumFrame,6,GreenBackground,GreenBenDayDots,GreenEverydayDrip,HotPinkBorder,RedTv
2969,IDENTITY 2969,1303,188.1434790317068,YellowSparkles,6,RoyalBlueBackground,NoOverlay,OrangeHoodie,RedBorder,BlueMixtape
1596,IDENTITY 1596,1304,188.12338708133578,YellowSparkles,6,GreenBackground,NoOverlay,PaperWhiteSurrealTee,GreenBorder,MidnightBlackHeadphones
4480,IDENTITY 4480,1305,188.03264219728035,,5,RedBackground,YellowBenDayDots,YellowEverydayDrip,SkyBlueBorder,BlueTv
3078,IDENTITY 3078,1306,188.00834556855798,,5,OrangeBackground,NoOverlay,PrimaryWhiteSurrealTee,YellowBorder,OrangeRaincloud
2346,IDENTITY 2346,1307,187.93439888968882,YellowSparkles,5,GreenBackground,RedBenDayDots,YellowHoodie,,GreenTv
5116,IDENTITY 5116,1308,187.92130860212657,PrismaticPins,6,OrangeBackground,PaperWhiteBenDayDots,GoldHoodie,GreenBorder,RedSkiMask
3024,IDENTITY 3024,1309,187.90285284294467,,4,YellowBackground,YellowBenDayDots,OlympiaWindbreaker,,GreenMixtape
120,IDENTITY 0120,1310,187.9021926209588,PrismaticPins,6,BlueBackground,BlueBenDayDots,PrismaticWindbreaker,PaperWhiteBorder,BlueHeadphones
531,IDENTITY 0531,1311,187.8068103348734,,4,OrangeBackground,NoOverlay,PaperWhiteEasternDrip,,PaperWhiteCordaeHair
811,IDENTITY 0811,1312,187.78805106311862,,5,PaperWhiteBackground,RoyalBlueBenDayDots,YellowHoodie,GreenBorder,GoldMixtape
2683,IDENTITY 2683,1313,187.75279013816996,MidnightBlackAlbumFrame,6,RoyalBlueBackground,GreenBenDayDots,BlueEasternDrip,OrangeBorder,BlueTv
3597,IDENTITY 3597,1314,187.72562290796085,MidnightBlackAlbumFrame,6,RoyalBlueBackground,RoyalBlueBenDayDots,GoldEverydayDrip,BlueBorder,Fire
3149,IDENTITY 3149,1315,187.71970903651314,PaperWhiteAlbumFrame,5,YellowBackground,GoldBenDayDots,OrangeHoodie,,OrangeMixtape
3381,IDENTITY 3381,1316,187.7127205204853,MidnightBlackPins,6,GoldBackground,NoOverlay,GreenEverydayDrip,RoyalBlueBorder,PaperWhiteCloud
4088,IDENTITY 4088,1317,187.69687524127298,PrismaticPins,6,BlueBackground,NoOverlay,PaperWhiteHoodie,SkyBlueBorder,OrangeMusicNotes
2204,IDENTITY 2204,1318,187.6616707601935,MidnightBlackAlbumFrame,6,GreenBackground,NoOverlay,PaperWhiteEasternDrip,RedBorder,OrangeCd
2296,IDENTITY 2296,1319,187.60709689505362,,5,GreenBackground,SkyBlueBenDayDots,OrangeHoodie,RedBorder,YellowTv
5406,IDENTITY 5406,1320,187.59810044250588,MidnightBlackPins,5,RoyalBlueBackground,GoldBenDayDots,YellowEverydayDrip,,YellowTv
1655,IDENTITY 1655,1321,187.5809577407467,PrismaticPins,6,SkyBlueBackground,NoOverlay,OrangeHoodie,BlueBorder,OrangeRaincloud
134,IDENTITY 0134,1322,187.53588043559344,,5,OrangeBackground,RoyalBlueBenDayDots,GreenEasternDrip,BlueBorder,YellowTv
5137,IDENTITY 5137,1323,187.46910437899473,PrismaticPins,6,OrangeBackground,RedBenDayDots,YellowEverydayDrip,BlueBorder,GreenMixtape
1188,IDENTITY 1188,1324,187.46675416870562,PrismaticPins,6,YellowBackground,RedBenDayDots,YellowEverydayDrip,RedBorder,GreenMixtape
1486,IDENTITY 1486,1325,187.41508595833383,,5,PaperWhiteBackground,NoOverlay,OrangeHoodie,RoyalBlueBorder,YellowTv
2381,IDENTITY 2381,1326,187.36125855672205,YellowSparkles,6,HotPinkBackground,RedBenDayDots,OrangeEasternDrip,HotPinkBorder,MidnightBlackHeadphones
1386,IDENTITY 1386,1327,187.3174662146054,PaperWhiteAlbumFrame,6,OrangeBackground,GoldBenDayDots,RedEverydayDrip,GreenBorder,YellowTv
2792,IDENTITY 2792,1328,187.1911501317786,PrismaticPins,6,YellowBackground,PaperWhiteBenDayDots,YellowHoodie,BlueBorder,YellowMixtape
4870,IDENTITY 4870,1329,187.18359727946367,,4,GoldBackground,BlueBenDayDots,PaperWhiteHoodie,,BlueMusicNotes
3771,IDENTITY 3771,1330,187.12824706780717,MidnightBlackPins,6,RoyalBlueBackground,RedBenDayDots,GoldEverydayDrip,BlueBorder,PrismaticHeadphones
5500,IDENTITY 5500,1331,187.12033648376317,WhiteSparkles,6,OrangeBackground,ShaystethicPatternOverlay,YellowEverydayDrip,GreenBorder,GreenCordaeHair
3178,IDENTITY 3178,1332,187.11546027669465,,5,BlueBackground,RoyalBlueBenDayDots,GoldHoodie,OrangeBorder,GreenCloud
753,IDENTITY 0753,1333,187.09663013540336,MidnightBlackPins,6,YellowBackground,NoOverlay,PrimaryBlackSurrealTee,OrangeBorder,GoldBoombox
2560,IDENTITY 2560,1334,187.09412617686306,PrismaticPins,6,MidnightBlackBackground,GreenBenDayDots,BlueEasternDrip,OrangeBorder,GreenCd
2059,IDENTITY 2059,1335,187.0499091051295,PrismaticPins,6,HotPinkBackground,BlueBenDayDots,BlueEasternDrip,YellowBorder,GoldBoombox
4259,IDENTITY 4259,1336,186.99356850619466,,5,GreenBackground,OrangeBenDayDots,GoldHoodie,YellowBorder,BlueCd
1085,IDENTITY 1085,1337,186.83449392914272,,5,YellowBackground,RedBenDayDots,BlueHoodie,GreenBorder,GreenRaincloud
4984,IDENTITY 4984,1338,186.83019379306265,,5,YellowBackground,MidnightBlackBenDayDots,GreenHoodie,YellowBorder,GoldMusicNotes
2414,IDENTITY 2414,1339,186.713987552728,,4,GreenBackground,GreenBenDayDots,RedEasternDrip,,GreenTv
1996,IDENTITY 1996,1340,186.70584245329673,PaperWhiteAlbumFrame,6,YellowBackground,NoOverlay,YellowEverydayDrip,YellowBorder,GreenRaincloud
4810,IDENTITY 4810,1341,186.67685283431908,PaperWhiteAlbumFrame,6,SkyBlueBackground,NoOverlay,OrangeEverydayDrip,BlueBorder,BlueMixtape
968,IDENTITY 0968,1342,186.5445225280176,MidnightBlackAlbumFrame,6,GoldBackground,NoOverlay,OrangeEverydayDrip,YellowBorder,RedMixtape
5422,IDENTITY 5422,1343,186.53460527425122,,5,HotPinkBackground,GreenBenDayDots,GreenEverydayDrip,BlueBorder,OrangeTv
1061,IDENTITY 1061,1344,186.53179891537272,PrismaticPins,5,RoyalBlueBackground,GreenBenDayDots,OrangeHoodie,,OrangeRaincloud
2801,IDENTITY 2801,1345,186.50568520033403,PrismaticPins,5,RedBackground,YellowBenDayDots,OlympiaWindbreaker,,GoldBoombox
3256,IDENTITY 3256,1346,186.48954622413694,PaperWhiteAlbumFrame,6,OrangeBackground,OrangeBenDayDots,OrangeEverydayDrip,RoyalBlueBorder,BlueTv
1145,IDENTITY 1145,1347,186.40106877313562,PrismaticPins,6,GoldBackground,RedBenDayDots,RedHoodie,RedBorder,RedTv
2390,IDENTITY 2390,1348,186.38384654466023,,5,GoldBackground,PaperWhiteBenDayDots,PaperWhiteEverydayDrip,BlueBorder,GreenCloud
3839,IDENTITY 3839,1349,186.27397373439678,MidnightBlackAlbumFrame,6,HotPinkBackground,CloudscapeOverlay,YellowHoodie,YellowBorder,MidnightBlackHeadphones
58,IDENTITY 0058,1350,186.2607108293662,YellowSparkles,6,RedBackground,NoOverlay,RedEverydayDrip,HotPinkBorder,RedTv
1578,IDENTITY 1578,1351,186.25988903000265,,5,RedBackground,GoldBenDayDots,RedEasternDrip,GreenBorder,BlueTv
5048,IDENTITY 5048,1352,186.13864748703452,,5,OrangeBackground,OrangeBenDayDots,GreenEasternDrip,SkyBlueBorder,YellowTv
2621,IDENTITY 2621,1353,186.11647215137688,,5,RedBackground,OrangeBenDayDots,BlueHoodie,RoyalBlueBorder,BlueMixtape
5100,IDENTITY 5100,1354,186.10228104057495,MidnightBlackAlbumFrame,5,BlueBackground,GoldBenDayDots,GreenHoodie,,GreenTv
3043,IDENTITY 3043,1355,186.0985833154875,PrismaticPins,5,RedBackground,GoldBenDayDots,BlueEasternDrip,,YellowTv
2748,IDENTITY 2748,1356,186.09651735933184,,5,GreenBackground,YellowBenDayDots,OrangeHoodie,OrangeBorder,OrangeMixtape
4062,IDENTITY 4062,1357,186.09236558859314,PrismaticPins,5,GreenBackground,BlueBenDayDots,OrangeHoodie,,OrangeTv
3502,IDENTITY 3502,1358,186.07257599415672,,5,OrangeBackground,RoyalBlueBenDayDots,RedEverydayDrip,OrangeBorder,GreenMixtape
2049,IDENTITY 2049,1359,186.03984211923614,MidnightBlackAlbumFrame,5,RedBackground,GoldBenDayDots,BlueHoodie,,OrangeMixtape
1808,IDENTITY 1808,1360,185.98804978748242,,5,GreenBackground,RedBenDayDots,OrangeEverydayDrip,BlueBorder,OrangeRaincloud
2952,IDENTITY 2952,1361,185.9852378263699,,5,BlueBackground,RedBenDayDots,RedHoodie,BlueBorder,GreenRaincloud
3257,IDENTITY 3257,1362,185.88383937432806,,5,YellowBackground,BlueBenDayDots,OrangeHoodie,RedBorder,GreenRaincloud
3138,IDENTITY 3138,1363,185.86504058741886,MidnightBlackAlbumFrame,6,OrangeBackground,ShaystethicPatternOverlay,GoldEverydayDrip,YellowBorder,BlueCordaeHair
1633,IDENTITY 1633,1364,185.85867078820093,,5,HotPinkBackground,RedBenDayDots,RedHoodie,GreenBorder,GreenTv
5162,IDENTITY 5162,1365,185.85079635679838,,4,YellowBackground,YellowBenDayDots,OrangeEverydayDrip,,OrangeTv
278,IDENTITY 0278,1366,185.84020814510194,PaperWhiteAlbumFrame,6,YellowBackground,GreenBenDayDots,GoldEverydayDrip,HotPinkBorder,MidnightBlackHeadphones
3521,IDENTITY 3521,1367,185.7964921539985,MidnightBlackPins,6,RedBackground,OrangeBenDayDots,GreenEasternDrip,SkyBlueBorder,MidnightBlackHeadphones
4571,IDENTITY 4571,1368,185.7896751426068,WhiteSparkles,6,YellowBackground,OrangeBenDayDots,BlueEverydayDrip,BlueBorder,GoldBoombox
4327,IDENTITY 4327,1369,185.75952829595215,,5,BlueBackground,NoOverlay,RedEverydayDrip,HotPinkBorder,OrangeMixtape
636,IDENTITY 0636,1370,185.6319653963279,CloudOvercast,6,GreenBackground,RoyalBlueBenDayDots,GreenEasternDrip,HotPinkBorder,YellowCd
4381,IDENTITY 4381,1371,185.62345287476575,PrismaticPins,6,BlueBackground,BlueBenDayDots,YellowEasternDrip,GreenBorder,GoldBoombox
2155,IDENTITY 2155,1372,185.60525606584926,,4,OrangeBackground,NoOverlay,OlympiaWindbreaker,,OrangeTv
3887,IDENTITY 3887,1372,185.60525606584926,,4,RedBackground,NoOverlay,SkyBlueEasternDrip,,GreenTv
1906,IDENTITY 1906,1374,185.47842168303922,,5,OrangeBackground,NoOverlay,YellowHoodie,SkyBlueBorder,GreenRaincloud
4646,IDENTITY 4646,1375,185.40033418917417,,5,PaperWhiteBackground,BlueBenDayDots,YellowEasternDrip,GreenBorder,PaperWhiteSkiMask
1115,IDENTITY 1115,1376,185.3319921625687,PaperWhiteAlbumFrame,5,BlueBackground,BlueBenDayDots,GreenEverydayDrip,,OrangeTv
4485,IDENTITY 4485,1376,185.3319921625687,PaperWhiteAlbumFrame,5,BlueBackground,BlueBenDayDots,GreenEverydayDrip,,OrangeMixtape
771,IDENTITY 0771,1378,185.19057100202005,MidnightBlackAlbumFrame,5,GoldBackground,BlueBenDayDots,YellowHoodie,,OrangeTv
1861,IDENTITY 1861,1379,185.15879409507127,PaperWhiteAlbumFrame,6,GreenBackground,NoOverlay,YellowHoodie,RoyalBlueBorder,GreenTv
3104,IDENTITY 3104,1380,185.12909520040387,,5,GoldBackground,NoOverlay,BlueHoodie,GoldBorder,PaperWhiteSkiMask
1520,IDENTITY 1520,1381,185.0895742152629,YellowSparkles,6,BlueBackground,RedBenDayDots,YellowEasternDrip,SkyBlueBorder,GoldHeadphones
4108,IDENTITY 4108,1382,185.07103580059828,,4,BlueBackground,HotPinkBenDayDots,RedEasternDrip,,YellowTv
4117,IDENTITY 4117,1383,184.95884737899283,,4,GreenBackground,HotPinkBenDayDots,BlueEasternDrip,,PaperWhiteCloud
3406,IDENTITY 3406,1384,184.95093309737692,,5,GoldBackground,NoOverlay,GoldEverydayDrip,SkyBlueBorder,GoldBoombox
5239,IDENTITY 5239,1385,184.9494474437538,,5,HotPinkBackground,HotPinkBenDayDots,YellowEverydayDrip,RedBorder,RedTv
5012,IDENTITY 5012,1386,184.8716264053787,,5,SkyBlueBackground,SkyBlueBenDayDots,RedHoodie,HotPinkBorder,PrismaticHeadphones
372,IDENTITY 0372,1387,184.8604248247838,MidnightBlackAlbumFrame,6,RoyalBlueBackground,NoOverlay,GreenEverydayDrip,OrangeBorder,GreenTv
995,IDENTITY 0995,1388,184.84632119604012,,5,PaperWhiteBackground,NoOverlay,GreenHoodie,BlueBorder,BlueTv
1044,IDENTITY 1044,1389,184.82470958942415,YellowSparkles,5,YellowBackground,RedBenDayDots,RedEasternDrip,,GreenMixtape
1346,IDENTITY 1346,1390,184.82436269975457,MidnightBlackAlbumFrame,6,HotPinkBackground,NoOverlay,BlueEverydayDrip,GreenBorder,OrangeRaincloud
4188,IDENTITY 4188,1391,184.81587942974247,,5,YellowBackground,PaperWhiteBenDayDots,PrimaryWhiteSurrealTee,HotPinkBorder,Fire
5206,IDENTITY 5206,1392,184.80972348013856,MidnightBlackAlbumFrame,6,GreenBackground,GoldBenDayDots,OrangeHoodie,GreenBorder,GreenMixtape
1218,IDENTITY 1218,1393,184.77228892732685,,4,RoyalBlueBackground,YellowBenDayDots,BlueHoodie,,RedRaincloud
2705,IDENTITY 2705,1394,184.75501835266456,YellowSparkles,5,RedBackground,NoOverlay,OrangeEasternDrip,,BlueMixtape
2531,IDENTITY 2531,1395,184.72374530071508,,4,GreenBackground,YellowBenDayDots,PrismaticWindbreaker,,GoldMixtape
5038,IDENTITY 5038,1396,184.7166933443806,MidnightBlackAlbumFrame,6,RoyalBlueBackground,NoOverlay,OrangeEverydayDrip,OrangeBorder,RedRaincloud
1164,IDENTITY 1164,1397,184.67350831674315,,4,BlueBackground,ShaystethicPatternOverlay,RedHoodie,,BlueSkiMask
4361,IDENTITY 4361,1398,184.66378739288504,PaperWhiteAlbumFrame,6,HotPinkBackground,GoldBenDayDots,PrimaryWhiteSurrealTee,YellowBorder,MidnightBlackHeadphones
2867,IDENTITY 2867,1399,184.63175384925395,MidnightBlackAlbumFrame,5,BlueBackground,SkyBlueBenDayDots,GoldEverydayDrip,,YellowHeadphones
5309,IDENTITY 5309,1400,184.54163833368094,,4,SkyBlueBackground,OrangeBenDayDots,PrimaryBlackSurrealTee,,YellowTv
815,IDENTITY 0815,1401,184.52332253301543,WhiteSparkles,6,SkyBlueBackground,NoOverlay,BlueEasternDrip,YellowBorder,GoldBoombox
252,IDENTITY 0252,1402,184.5231225809073,PaperWhiteAlbumFrame,5,RedBackground,CloudscapeOverlay,YellowEasternDrip,,Fire
1981,IDENTITY 1981,1403,184.52289827518743,,5,PaperWhiteBackground,RedBenDayDots,OrangeEasternDrip,RedBorder,Fire
40,IDENTITY 0040,1404,184.47599351967042,,5,GoldBackground,NoOverlay,YellowEasternDrip,RedBorder,BlueMixtape
837,IDENTITY 0837,1405,184.41009098094673,,5,OrangeBackground,GreenBenDayDots,YellowEverydayDrip,YellowBorder,GreenTv
3195,IDENTITY 3195,1406,184.34994684902532,,5,GreenBackground,GreenBenDayDots,RedEverydayDrip,YellowBorder,RedMixtape
1527,IDENTITY 1527,1407,184.34501427906244,CloudOvercast,5,YellowBackground,NoOverlay,OrangeEverydayDrip,,PrismaticHeadphones
3504,IDENTITY 3504,1408,184.30593339936505,MidnightBlackAlbumFrame,6,BlueBackground,ShaystethicPatternOverlay,GreenEverydayDrip,BlueBorder,GreenSkiMask
3329,IDENTITY 3329,1409,184.09781894649615,PaperWhiteAlbumFrame,5,GreenBackground,RedBenDayDots,PrismaticWindbreaker,,GoldHeadphones
3177,IDENTITY 3177,1410,184.09694538289975,MidnightBlackAlbumFrame,6,OrangeBackground,CloudscapeOverlay,GreenHoodie,BlueBorder,OrangeHeadphones
5344,IDENTITY 5344,1411,184.07040534510386,PaperWhiteAlbumFrame,5,RoyalBlueBackground,CheckeredOverlay,SkyBlueEasternDrip,,MidnightBlackCordaeHair
836,IDENTITY 0836,1412,183.99794661907893,,5,OrangeBackground,SkyBlueBenDayDots,RedEasternDrip,RoyalBlueBorder,PaperWhiteSkiMask
2865,IDENTITY 2865,1413,183.86870709988946,WhiteSparkles,5,MidnightBlackBackground,NoOverlay,BlueEasternDrip,,BlueHeadphones
2892,IDENTITY 2892,1414,183.8308747254504,,4,SkyBlueBackground,NoOverlay,GreenEasternDrip,,GreenRaincloud
3570,IDENTITY 3570,1415,183.73269094882184,,5,GoldBackground,RoyalBlueBenDayDots,PrimaryBlackSurrealTee,RedBorder,GoldHeadphones
653,IDENTITY 0653,1416,183.69517282182946,,5,YellowBackground,RedBenDayDots,GreenHoodie,OrangeBorder,RedRaincloud
3273,IDENTITY 3273,1417,183.68935418594324,,5,YellowBackground,GreenBenDayDots,OlympiaWindbreaker,YellowBorder,RedTv
2332,IDENTITY 2332,1418,183.66235448939395,,4,BlueBackground,RedBenDayDots,PaperWhiteHoodie,,RedCloud
583,IDENTITY 0583,1419,183.64985679565112,PrismaticPins,6,RedBackground,NoOverlay,GreenEasternDrip,RoyalBlueBorder,RedTv
720,IDENTITY 0720,1420,183.60381600158038,,4,SkyBlueBackground,HotPinkBenDayDots,YellowEverydayDrip,,RedTv
4882,IDENTITY 4882,1421,183.59167175328895,,4,BlueBackground,ShaystethicPatternOverlay,OrangeEasternDrip,,GreenCloud
3829,IDENTITY 3829,1422,183.53296257779454,MidnightBlackAlbumFrame,6,RoyalBlueBackground,CheckeredOverlay,PaperWhiteEasternDrip,RedBorder,GreenCordaeHair
2244,IDENTITY 2244,1423,183.53074437836037,,4,OrangeBackground,RedBenDayDots,BlueEverydayDrip,,OrangeMixtape
1100,IDENTITY 1100,1424,183.407876167694,PaperWhiteAlbumFrame,6,BlueBackground,NoOverlay,GreenEverydayDrip,YellowBorder,OrangeTv
816,IDENTITY 0816,1425,183.38047174388905,PaperWhiteAlbumFrame,6,OrangeBackground,NoOverlay,BlueEverydayDrip,BlueBorder,BlueMixtape
1665,IDENTITY 1665,1426,183.3522913420505,MidnightBlackAlbumFrame,6,BlueBackground,RoyalBlueBenDayDots,YellowEverydayDrip,HotPinkBorder,MidnightBlackHeadphones
3344,IDENTITY 3344,1427,183.2851309307345,MidnightBlackPins,5,RoyalBlueBackground,OrangeBenDayDots,GoldHoodie,,OrangeMusicNotes
4793,IDENTITY 4793,1428,183.2722922126485,PrismaticPins,6,PaperWhiteBackground,CloudscapeOverlay,PrismaticWindbreaker,SkyBlueBorder,BlueCordaeHair
3827,IDENTITY 3827,1429,183.24924302111603,PaperWhiteAlbumFrame,6,BlueBackground,NoOverlay,OrangeEverydayDrip,BlueBorder,GreenTv
2877,IDENTITY 2877,1430,183.23878971078037,YellowSparkles,6,SkyBlueBackground,NoOverlay,PaperWhiteEverydayDrip,GreenBorder,YellowSkiMask
3167,IDENTITY 3167,1431,183.23168015263172,MidnightBlackAlbumFrame,5,SkyBlueBackground,ShaystethicPatternOverlay,BlueEasternDrip,,GreenSkiMask
3500,IDENTITY 3500,1432,183.1753255314402,PaperWhiteAlbumFrame,6,GreenBackground,BlueBenDayDots,GreenEverydayDrip,RedBorder,BlueTv
1333,IDENTITY 1333,1433,183.07141662581756,PrismaticPins,6,YellowBackground,OrangeBenDayDots,BlueEverydayDrip,BlueBorder,PaperWhiteCloud
3969,IDENTITY 3969,1434,182.9695465664523,YellowSparkles,5,RedBackground,RoyalBlueBenDayDots,BlueEverydayDrip,,GoldBoombox
2606,IDENTITY 2606,1435,182.9340868225253,MidnightBlackAlbumFrame,6,RoyalBlueBackground,GreenBenDayDots,YellowEverydayDrip,GreenBorder,GreenMixtape
4832,IDENTITY 4832,1436,182.8826544729085,,4,BlueBackground,RedBenDayDots,SkyBlueEasternDrip,,YellowTv
3306,IDENTITY 3306,1437,182.77986649748723,,5,RoyalBlueBackground,YellowBenDayDots,GreenEverydayDrip,SkyBlueBorder,GoldBoombox
2845,IDENTITY 2845,1438,182.70351055163147,MidnightBlackPins,6,OrangeBackground,CheckeredOverlay,RedHoodie,YellowBorder,GoldMixtape
3981,IDENTITY 3981,1439,182.6772404628015,,5,YellowBackground,PaperWhiteBenDayDots,BlueEasternDrip,RedBorder,YellowMixtape
1257,IDENTITY 1257,1440,182.65851997827696,,5,GreenBackground,BlueBenDayDots,YellowHoodie,RedBorder,RedMixtape
5331,IDENTITY 5331,1441,182.62721762548225,,5,GreenBackground,RoyalBlueBenDayDots,OrangeHoodie,GreenBorder,GreenMixtape
383,IDENTITY 0383,1442,182.6187554391876,PaperWhiteAlbumFrame,6,BlueBackground,GreenBenDayDots,YellowHoodie,PaperWhiteBorder,MidnightBlackHeadphones
4476,IDENTITY 4476,1443,182.61016224200458,,4,OrangeBackground,YellowBenDayDots,GreenHoodie,,RedMixtape
2193,IDENTITY 2193,1444,182.59580835762588,,5,BlueBackground,RoyalBlueBenDayDots,GreenEverydayDrip,YellowBorder,YellowMixtape
3347,IDENTITY 3347,1445,182.57272883592617,,4,BlueBackground,YellowBenDayDots,OrangeHoodie,,OrangeMixtape
1423,IDENTITY 1423,1446,182.51718257515677,PaperWhiteAlbumFrame,6,YellowBackground,NoOverlay,PrimaryWhiteSurrealTee,RedBorder,PaperWhiteCloud
3200,IDENTITY 3200,1447,182.51713325297987,MidnightBlackAlbumFrame,6,GreenBackground,NoOverlay,OrangeEverydayDrip,OrangeBorder,OrangeTv
4733,IDENTITY 4733,1448,182.5046304953497,MidnightBlackAlbumFrame,6,OrangeBackground,NoOverlay,OrangeEverydayDrip,OrangeBorder,OrangeRaincloud
5421,IDENTITY 5421,1449,182.50181853423717,MidnightBlackAlbumFrame,6,OrangeBackground,NoOverlay,RedHoodie,OrangeBorder,GreenRaincloud
2535,IDENTITY 2535,1450,182.4628605599871,PaperWhiteAlbumFrame,6,RoyalBlueBackground,YellowBenDayDots,PrimaryBlackSurrealTee,OrangeBorder,RedHeadphones
375,IDENTITY 0375,1451,182.44951229875153,WhiteSparkles,6,YellowBackground,HotPinkBenDayDots,RedHoodie,BlueBorder,YellowHeadphones
3234,IDENTITY 3234,1452,182.36364923598754,YellowSparkles,5,SkyBlueBackground,SkyBlueBenDayDots,OrangeEverydayDrip,,YellowHeadphones
4392,IDENTITY 4392,1453,182.3429220567026,,4,RoyalBlueBackground,ShaystethicPatternOverlay,PrimaryWhiteSurrealTee,,YellowCordaeHair
1997,IDENTITY 1997,1454,182.27246459950405,,4,YellowBackground,RedBenDayDots,GoldHoodie,,YellowMusicNotes
4620,IDENTITY 4620,1455,182.18452370541925,MidnightBlackAlbumFrame,6,GoldBackground,OrangeBenDayDots,BlueEverydayDrip,YellowBorder,YellowMixtape
1605,IDENTITY 1605,1456,182.14435977691542,MidnightBlackPins,5,BlueBackground,NoOverlay,OrangeEverydayDrip,,BlueMixtape
4209,IDENTITY 4209,1457,182.0169861982383,,5,GoldBackground,YellowBenDayDots,GreenEverydayDrip,RedBorder,GreenMixtape
