ID,Name,Rank,Rarity_Score,Armor,Attributes,Background,Bracelet,Clan,Earring,Hair Type,Hair color,Hat / Helm,Item Left Hand,Item Right Hand,Main Cloth,Necklace,Piercing,Ring,Secondary Cloth
4600,Ilmeresh #4600,2496,364.83438271651937,Studded Platemail Armor,11,Pink,,Denchanteus,Earring,Type 23,Blonde,,Round Shield TF,Machete,Sash TF,,Eyebrow Ring,,Cloak TF
1568,Ilmeresh #1568,2497,364.7572434319757,Chainmail Armor,10,Red,,Armezeen,Spiral,Type 01,Black,,,Shotel,Sash YDV,,Ball Tooth Piercing,,Cloak YDV
8984,Ilmeresh #8984,2498,364.74473502277715,Studded Platemail Armor,9,Light Blue,,Denchanteus,Earring,Type 13,Orange,,Round Shield TF,Chain Mace,Surcoat TF,,,,
5779,Ilmeresh #5779,2499,364.66466888314835,Platemail Armor,9,Yellow,,O'Speltrohn,,Type 25,Green,,Buckler Shield YDG,Sword,Surcoat YDG,,Eyebrow Ring,,
9061,Ilmeresh #9061,2500,364.55387416169026,Reinforced Platemail Armor,8,Light Blue,,Pergamenk,,Type 19,Red,,Buckler Shield GY,Trident Dagger,Surcoat GY,,,,
4871,Ilmeresh #4871,2501,364.5396653001904,Reinforced Platemail Armor,11,Pink,,Tezewand,Rhombus,Type 08,Black,,Kite Shield YLB,War Hammer,Sash YLB,,Ring Tooth Piercing,,Cloak YLB
1742,Ilmeresh #1742,2502,364.49036563523,Decorated Platemail Armor,10,Magenta,,Tezewand,Bar,Type 24,Blonde,,Heater Shield GR,Khopesh,Sash GR,,,,Cloak GR
7652,Ilmeresh #7652,2503,364.48869974010785,Reinforced Platemail Armor,9,Fuchsia,,Denchanteus,Triple sphere,Type 16,Blue,,Round Shield TF,Chain Mace,Surcoat TF,,,,
9094,Ilmeresh #9094,2504,364.48324690012385,Decorated Platemail Armor,11,Fuchsia,,Tezewand,Earring,Type 01,Black,,Kite Shield YLB,Trident Dagger,Sash YLB,,Triple Eyebrow Ring,,Cloak YLB
7005,Ilmeresh #7005,2505,364.4333568988456,Reinforced Platemail Armor,11,Cyan,,Tezewand,Circles,Type 02,Red,,Kite Shield YLB,War Mace,Sash YLB,,Eyebrow Ring,,Cloak YLB
396,Ilmeresh #396,2506,364.4324867195267,Decorated Platemail Armor,10,Fuchsia,,Turquenthal,,Type 18,Dark Violet,,Heater Shield WR,Axe,Sash WR,,Circular Bearbell,,Cloak WR
4074,Ilmeresh #4074,2507,364.4227913326403,Studded Platemail Armor,8,Pink,,Pergamenk,,Type 25,Red,,Round Shield GY,Falchion,Surcoat GY,,,,
7225,Ilmeresh #7225,2508,364.2538979510198,Platemail Armor,10,Blue,,Armezeen,Ear Plug,Type 10,Blue,,Round Shield WB2,War Hammer,Surcoat WB2,,Triple Eyebrow Ring,,
2799,Ilmeresh #2799,2509,364.2312526694003,Decorated Platemail Armor,9,Fuchsia,,O'Speltrohn,,Type 16,Black,,,War Mace,Sash MT,,Circular Bearbell Tongue Piercing,,Cloak MT
2968,Ilmeresh #2968,2510,364.1195428206771,Studded Platemail Armor,11,Yellow,,Tezewand,Ear Plug,Type 19,White,,Heater Shield GR,Sword,Sash GR,,Upper Lip Piercing,,Cloak GR
2343,Ilmeresh #2343,2511,364.0295727780902,,9,Fuchsia,Decorated Bracelet,Pergamenk,,Type 02,Blue,,,Magic Staff T1,Wizard's Robe BY,Necklace,,Bands Ring,
1144,Ilmeresh #1144,2512,364.02766284596123,Decorated Platemail Armor,11,Magenta,,Armezeen,Ear Plug,Type 43,Black,,Heater Shield BW,Curved Blade,Sash BW,,Upper Lip Piercing,,Cloak BW
9597,Ilmeresh #9597,2513,364.02628910246915,Reinforced Leather Armor,9,Fuchsia,,Armezeen,Earring,Type 12,Brown,,,Pole Double Axe,Sash GOR,,,,Cloak GOR
5751,Ilmeresh #5751,2514,363.8974991995144,Decorated Platemail Armor,7,Light Blue,,Denchanteus,,,,Barbute,,Khopesh,Surcoat WLB,,Ball Tongue Piercing,,
7083,Ilmeresh #7083,2515,363.88062602473946,Studded Platemail Armor,10,Magenta,,Armezeen,Bar,Type 02,Red,,Round Shield WB2,Axe,Sash WB2,,,,Cloak WB2
1310,Ilmeresh #1310,2516,363.7140072278155,Reinforced Platemail Armor,11,Light Blue,,Tezewand,Tusk,Type 42,Blonde,,Kite Shield YLB,Khopesh,Sash YLB,,Lower Lip Piercing,,Cloak YLB
6886,Ilmeresh #6886,2517,363.7134451753804,Studded Platemail Armor,7,Dark Orange,,Tezewand,Earring,,,Spiked Helm,,Falchion,Surcoat YLB,,,,
8494,Ilmeresh #8494,2518,363.7083412415313,Platemail Armor,9,Turquoise,,O'Speltrohn,,Type 02,Green,,Buckler Shield YDG,Falchion,Surcoat YDG,,Eyebrow Ring,,
1985,Ilmeresh #1985,2519,363.6744434783887,Leather Armor,9,Green,,Armezeen,Triple sphere,Type 17,Brown,,,Khopesh,Sash GOR,,,,Cloak GOR
4242,Ilmeresh #4242,2520,363.60117830651654,Spiked Platemail Armor,9,Yellow,,Armezeen,,,,Helmet,Heater Shield BW,Falchion,Sash BW,,Eyebrow Ring,,Cloak BW
201,Ilmeresh #201,2521,363.5700650018968,Leather Armor,10,Fuchsia,,Turquenthal,U Shaped,Type 08,Dark Violet,,,Short bow,Sash SMR,,Ball Tooth Piercing,,Cloak SMR
4388,Ilmeresh #4388,2522,363.5445514937273,Spiked Platemail Armor,7,Yellow,,Tezewand,Triple sphere,,,Layered Helm,,War Mace,Surcoat YLB,,,,
4110,Ilmeresh #4110,2523,363.43172061356245,Decorated Leather Armor,10,Pink,,Pergamenk,Ear Plug,Type 17,Green,,,Harpoon,Sash GY,,Upper Lip Piercing,,Cloak GY
4458,Ilmeresh #4458,2524,363.39577912724985,Reinforced Platemail Armor,10,Red,,Turquenthal,,Type 20,Blonde,,Heater Shield WR,Axe,Sash WR,,Upper Lip Piercing,,Cloak WR
8858,Ilmeresh #8858,2525,363.3917836748294,Reinforced Leather Armor,10,Green,,Armezeen,Earring,Type 08,Black,,,Bardiche,Sash YDV,,Circular Bearbell,,Cloak YDV
9549,Ilmeresh #9549,2526,363.31507821839307,Reinforced Platemail Armor,9,Cyan,,O'Speltrohn,Tusk,Type 15,Orange,,Buckler Shield YDG,Trident Dagger,Surcoat YDG,,,,
6252,Ilmeresh #6252,2527,363.2720783212327,,10,Turquoise,Bracelet,Tezewand,Spiral,Type 21,Black,,,Magic Staff T5,Wizard's Robe MC,Chain Necklace,,Ring,
8816,Ilmeresh #8816,2528,363.1226706010512,Leather Armor,9,Fuchsia,,Armezeen,Circles,Type 42,Red,,,Spear with multiple blades,Sash MY,,,,Cloak MY
7035,Ilmeresh #7035,2529,363.09835853920004,Spiked Platemail Armor,9,Cyan,,Pergamenk,Bar,Type 08,Green,,Buckler Shield GY,Khopesh,Surcoat GY,,,,
4461,Ilmeresh #4461,2530,363.0750245217243,Leather Armor,10,Fuchsia,,Turquenthal,Earring,Type 08,Light Blue,,,Spear with multiple blades,Sash SMR,,Eyebrow Ring,,Cloak SMR
6650,Ilmeresh #6650,2531,363.0256799013853,Studded Platemail Armor,10,Orange,,Tezewand,Triple sphere,Type 14,Green,,Buckler Shield YLB,Khopesh,Surcoat YLB,,Circular Bearbell,,
7898,Ilmeresh #7898,2532,362.90669224029335,Platemail Armor,8,Dark Orange,,Pergamenk,,Type 12,Brown,,Buckler Shield GY,Machete,Surcoat GY,,,,
766,Ilmeresh #766,2533,362.7429335353772,Chainmail Armor,10,Yellow,,Tezewand,Chain,Type 02,Green,,,Pole Double Axe,Sash GDV,,Ball Tooth Piercing,,Cloak GDV
2551,Ilmeresh #2551,2534,362.70321663540784,Studded Platemail Armor,10,Pink,,Armezeen,,Type 08,Dark Violet,,Round Shield WB2,Sword,Sash WB2,,Circular Bearbell Tongue Piercing,,Cloak WB2
2560,Ilmeresh #2560,2535,362.65037389468995,Leather Armor,9,Magenta,,Denchanteus,,Type 23,Magenta,,,Spiked Lance,Sash TF,,Eyebrow Large Ring,,Cloak TF
3430,Ilmeresh #3430,2536,362.50021477592526,Leather Studded Armor,8,Cyan,,Armezeen,Tusk,Type 08,Blonde,,,Halberd,Surcoat BW,,,,
6414,Ilmeresh #6414,2537,362.4771423654927,Reinforced Leather Armor,9,Yellow,,Armezeen,Rhombus,Type 21,Black,,,Composite Bow,Sash GOR,,,,Cloak GOR
2677,Ilmeresh #2677,2538,362.46135928213226,Leather Studded Armor,10,Yellow,,Armezeen,Thorn,Type 07,Brown,,,Glaive Fork,Sash GOR,,Ball Tongue Piercing,,Cloak GOR
9956,Ilmeresh #9956,2539,362.4248702521391,Platemail Armor,9,Yellow,,Tezewand,,Type 17,White,,Buckler Shield YLB,Axe,Surcoat YLB,,Circular Bearbell Tongue Piercing,,
454,Ilmeresh #454,2540,362.37595402706194,Leather Studded Armor,9,Pink,,Denchanteus,Chain,Type 21,Fuchsia,,,Spear with multiple blades,Sash TF,,,,Cloak TF
9586,Ilmeresh #9586,2541,362.35395897609527,Decorated Platemail Armor,8,Red,,Pergamenk,,Type 13,Black,,Buckler Shield GW,Chain Mace,Surcoat GW,,,,
8279,Ilmeresh #8279,2542,362.34878092555647,Leather Armor,9,Turquoise,,Denchanteus,Ear Plug,Type 25,Red,,,Double Crossbow,Sash DGB,,,,Cloak DGB
6868,Ilmeresh #6868,2543,362.2716815812777,Chainmail Armor,8,Blue,,Armezeen,,Type 13,Light Blue,,,Halberd,Sash BW,,Circular Bearbell,,
181,Ilmeresh #181,2544,362.12010559988994,Platemail Armor,11,Orange,,Turquenthal,Ear Plug,Type 15,Dark Violet,,Heater Shield WR,Sword,Sash WR,,Ball Tooth Piercing,,Cloak WR
2813,Ilmeresh #2813,2545,362.10538483593615,Leather Armor,8,Pink,,Armezeen,,Type 11,Brown,,,Trident,Sash GOR,,,,Cloak GOR
4625,Ilmeresh #4625,2546,362.06425034147037,Reinforced Platemail Armor,7,Magenta,,O'Speltrohn,,,,Layered Helm,,Falchion,Sash YDG,,,,Cloak YDG
5750,Ilmeresh #5750,2547,362.01059578402203,Reinforced Leather Armor,9,Pink,,Turquenthal,Thorn,Type 08,Red,,,Halberd,Sash RY,,,,Cloak RY
3354,Ilmeresh #3354,2548,361.97865331381536,Reinforced Platemail Armor,11,Yellow,,Tezewand,Rhombus,Type 24,Black,,Heater Shield GR,Spear,Sash GR,,Circular Bearbell,,Cloak GR
4928,Ilmeresh #4928,2549,361.96772905788913,Studded Platemail Armor,11,Orange,,Pergamenk,Triple sphere,Type 04,Red,,Buckler Shield GW,Falchion,Sash GW,,Circular Bearbell,,Cloak GW
1165,Ilmeresh #1165,2550,361.9670537531625,,9,Yellow,Bracelet,Tezewand,,Type 42,Brown,,,Magic Staff T3,Wizard's Robe MC,Necklace,Ball Tongue Piercing,,
2504,Ilmeresh #2504,2551,361.882075974482,Reinforced Leather Armor,9,Red,,Turquenthal,Rhombus,Type 17,White,,,Harpoon,Sash SMR,,,,Cloak SMR
5016,Ilmeresh #5016,2552,361.8657564163717,Decorated Platemail Armor,9,Green,,O'Speltrohn,,Type 16,Dark Violet,,,Khopesh,Sash MT,,Ring Tooth Piercing,,Cloak MT
849,Ilmeresh #849,2553,361.8139214203195,Platemail Armor,10,Blue,,Tezewand,Triple sphere,Type 43,White,,Kite Shield YLB,Axe,Sash YLB,,,,Cloak YLB
978,Ilmeresh #978,2554,361.78722574645826,Reinforced Platemail Armor,8,Yellow,,Pergamenk,,Type 25,Brown,,Round Shield GY,Spear,Surcoat GY,,,,
5912,Ilmeresh #5912,2555,361.7028770526377,Decorated Leather Armor,9,Light Blue,,Turquenthal,,Type 13,Black,,,Shotel,Sash SMR,,Upper Lip Piercing,,Cloak SMR
9154,Ilmeresh #9154,2556,361.6949836618978,Platemail Armor,10,Turquoise,,O'Speltrohn,Spiral,Type 19,Fuchsia,,,Scimitar,Sash MT,,Circular Bearbell Tongue Piercing,,Cloak MT
4848,Ilmeresh #4848,2557,361.48473567167434,Reinforced Leather Armor,10,Yellow,,Armezeen,Ear Plug,Type 19,Brown,,,Spiked Lance,Sash YDV,,Circular Bearbell Tongue Piercing,,Cloak YDV
4828,Ilmeresh #4828,2558,361.4824635039594,Reinforced Leather Armor,9,Cyan,,Armezeen,Earring,Type 23,Black,,,Pole Double Axe,Sash GOR,,,,Cloak GOR
5297,Ilmeresh #5297,2559,361.43663299424867,Leather Armor,9,Cyan,,Armezeen,Chain,Type 06,Black,,,Curved Blade,Sash GOR,,,,Cloak GOR
8389,Ilmeresh #8389,2560,361.4327303790686,Leather Armor,8,Fuchsia,,Armezeen,,Type 18,Blonde,,,Halberd,Surcoat BW,,Ball Tongue Piercing,,
7493,Ilmeresh #7493,2561,361.2963042122221,,9,Dark Violet,Bracelet,Pergamenk,,Type 12,Blonde,,,Magic Staff T4,Wizard's Robe SM,,Ball Tooth Piercing,Ring,
6717,Ilmeresh #6717,2562,361.2612437934274,Spiked Platemail Armor,11,Pink,,Tezewand,Tusk,Type 19,Magenta,,Heater Shield GR,Trident Dagger,Sash GR,,Circular Bearbell,,Cloak GR
9178,Ilmeresh #9178,2563,361.2005265860562,,9,Red,,O'Speltrohn,,Type 11,Green,,,Magic Staff T5,Wizard's Robe TP,Bands Necklace,Ball Tongue Piercing,Ring,
1899,Ilmeresh #1899,2564,361.1947742008012,Studded Platemail Armor,7,Blue,,Denchanteus,Rhombus,,,Barbute,,Sword,Surcoat WLB,,,,
1034,Ilmeresh #1034,2565,361.15928401922787,Leather Armor,9,Magenta,,Armezeen,Tusk,Type 01,Brown,,,Spiked Lance,Surcoat GOR,,Lower Lip Piercing,,
332,Ilmeresh #332,2566,361.13039143995485,,9,Magenta,,Tezewand,Bar,Type 03,Black,,,Magic Staff T7,Wizard's Robe MC,Bands Necklace,,Ring,
9072,Ilmeresh #9072,2567,361.08704955490293,,10,Pink,Bands Bracelet,Denchanteus,Triple sphere,Type 08,Fuchsia,,,Magic Staff T7,Wizard's Robe RMB,Chain Necklace,Upper Lip Piercing,,
1142,Ilmeresh #1142,2568,361.06007759097236,Spiked Platemail Armor,10,Cyan,,Pergamenk,,Type 04,Brown,,Buckler Shield GW,War Hammer with Spike,Sash GW,,Upper Lip Piercing,,Cloak GW
2725,Ilmeresh #2725,2569,360.98238134877033,Platemail Armor,9,Yellow,,Tezewand,,Type 06,Light Blue,,,Chain Mace,Sash WY,,Ball Tooth Piercing,,Cloak WY
5256,Ilmeresh #5256,2570,360.9617752519061,Platemail Armor,10,Cyan,,O'Speltrohn,Earring,Type 17,Blonde,,Buckler Shield YDG,Khopesh,Surcoat YDG,,Upper Lip Piercing,,
312,Ilmeresh #312,2571,360.95664014658246,Decorated Platemail Armor,9,Blue,,O'Speltrohn,Tusk,Type 11,Blue,,,Sword,Sash MT,,,,Cloak MT
960,Ilmeresh #960,2572,360.9309636897269,Chainmail Armor,7,Orange,,Turquenthal,,Type 13,Fuchsia,,,Double Crossbow,Surcoat SMR,,,,
3349,Ilmeresh #3349,2573,360.92336219920844,Platemail Armor,10,Light Blue,,Turquenthal,,Type 11,Red,,Round Shield RLB,Trident Dagger,Sash RLB,,Circular Bearbell,,Cloak RLB
8209,Ilmeresh #8209,2574,360.8403030647523,,10,Turquoise,Bracelet,Tezewand,Earring,Type 16,Black,,,Magic Staff T2,Wizard's Robe YMM,,Circular Bearbell Tongue Piercing,Ring,
8235,Ilmeresh #8235,2575,360.7715776969002,,10,Cyan,Bracelet,Pergamenk,Earring,Type 18,Blue,,,Magic Staff T7,Wizard's Robe DGP,Chain Necklace,,Bands Ring,
4743,Ilmeresh #4743,2576,360.7048613206846,Reinforced Leather Armor,9,Pink,,O'Speltrohn,,Type 15,Brown,,,Double Crossbow,Sash YDG,,Triple Eyebrow Ring,,Cloak YDG
1461,Ilmeresh #1461,2577,360.6193611094251,Studded Platemail Armor,10,Yellow,,Turquenthal,U Shaped,Type 09,Red,,Round Shield RLB,Falchion,Sash RLB,,,,Cloak RLB
381,Ilmeresh #381,2578,360.60089277450527,Spiked Platemail Armor,10,Turquoise,,Pergamenk,Thorn,Type 42,Orange,,Buckler Shield GW,War Hammer with Spike,Sash GW,,,,Cloak GW
2611,Ilmeresh #2611,2579,360.5381877943251,Studded Platemail Armor,11,Yellow,,Tezewand,Earring,Type 02,Magenta,,Heater Shield GR,Katana,Sash GR,,Thorn Tongue Piercing,,Cloak GR
1145,Ilmeresh #1145,2580,360.4918450371542,Studded Platemail Armor,10,Yellow,,Turquenthal,Rhombus,Type 21,Red,,Round Shield RLB,Khopesh,Sash RLB,,,,Cloak RLB
6733,Ilmeresh #6733,2581,360.4863859598816,,8,Yellow,Bracelet,Pergamenk,,Type 23,Green,,,Spellbook,Wizard's Robe SM,,,Decorated Ring,
1867,Ilmeresh #1867,2582,360.4325637715244,Platemail Armor,9,Fuchsia,,Tezewand,,,,Helmet,Kite Shield YLB,Falchion,Sash YLB,,Circular Bearbell,,Cloak YLB
174,Ilmeresh #174,2583,360.34470440102444,Spiked Platemail Armor,10,Blue,,Armezeen,Tusk,Type 24,Blue,,Heater Shield BW,Axe,Sash BW,,,,Cloak BW
4279,Ilmeresh #4279,2584,360.32130777005597,Leather Armor,10,Red,,Pergamenk,Ear Plug,Type 02,Red,,,Spiked Lance,Sash GY,,Circular Bearbell Tongue Piercing,,Cloak GY
4716,Ilmeresh #4716,2585,360.25655500769994,Platemail Armor,10,Green,,Tezewand,Thorn,Type 02,Black,,,Battle Axe,Sash GDV,,Circular Bearbell Tongue Piercing,,Cloak GDV
3341,Ilmeresh #3341,2586,360.25428844983514,Studded Platemail Armor,10,Orange,,Tezewand,Circles,Type 05,Orange,,Heater Shield GR,Sword,Sash GR,,,,Cloak GR
2664,Ilmeresh #2664,2587,360.2049180275672,Reinforced Platemail Armor,10,Blue,,Turquenthal,Bar,Type 17,Black,,Round Shield RLB,War Mace,Surcoat RLB,,Circular Bearbell,,
3707,Ilmeresh #3707,2588,360.0705605733162,,8,Turquoise,Decorated Bracelet,Tezewand,,Type 13,Blonde,,,Magic Staff T5,Wizard's Robe MC,Bands Necklace,,,
7166,Ilmeresh #7166,2589,359.9370239561669,Leather Studded Armor,9,Cyan,,Armezeen,Ear Plug,Type 24,Fuchsia,,,Short bow,Sash GOR,,,,Cloak GOR
6990,Ilmeresh #6990,2590,359.90833023526204,,8,Cyan,Wavy Bracelet,Turquenthal,,Type 03,Blue,,,Magic Staff T5,Wizard's Robe MAYE,,,Ring,
8862,Ilmeresh #8862,2591,359.87880874128064,Reinforced Platemail Armor,9,Yellow,,Pergamenk,Tusk,Type 43,Black,,Buckler Shield GY,Kris,Surcoat GY,,,,
548,Ilmeresh #548,2592,359.8785003707182,Spiked Platemail Armor,10,Yellow,,Armezeen,Rhombus,Type 12,Blonde,,Heater Shield BW,War Hammer with Spike,Sash BW,,,,Cloak BW
9843,Ilmeresh #9843,2593,359.8575429880349,Platemail Armor,10,Fuchsia,,Armezeen,,Type 02,Dark Violet,,Round Shield WB2,Battle Axe,Sash WB2,,Ball Tongue Piercing,,Cloak WB2
3792,Ilmeresh #3792,2594,359.85693035334043,Platemail Armor,9,Yellow,,Pergamenk,Earring,Type 22,Magenta,,Buckler Shield GY,Kris,Surcoat GY,,,,
6206,Ilmeresh #6206,2595,359.82875156931703,,9,Fuchsia,,Pergamenk,Triple sphere,Type 13,Black,,,Magic Staff T8,Wizard's Robe DGP,,Eyebrow Ring,Ring,
4755,Ilmeresh #4755,2596,359.79732297150485,Reinforced Platemail Armor,11,Yellow,,Pergamenk,Ear Plug,Type 20,Blonde,,Buckler Shield GW,Falchion,Sash GW,,Upper Lip Piercing,,Cloak GW
8571,Ilmeresh #8571,2597,359.78765862194456,Reinforced Platemail Armor,11,Dark Violet,,Denchanteus,Chain,Type 16,Light Blue,,Buckler Shield WB1,War Hammer,Sash WB1,,Circular Bearbell,,Cloak WB1
6447,Ilmeresh #6447,2598,359.7068489134481,Spiked Platemail Armor,11,Fuchsia,,Tezewand,Thorn,Type 21,Brown,,Kite Shield YLB,Scimitar,Sash YLB,,Circular Bearbell Tongue Piercing,,Cloak YLB
8990,Ilmeresh #8990,2599,359.67262921708175,Spiked Platemail Armor,10,Green,,Pergamenk,Chain,Type 08,Blonde,,Round Shield LBDO,War Mace,Surcoat LBDO,,Ball Tongue Piercing,,
8714,Ilmeresh #8714,2600,359.6317793630699,Leather Armor,9,Orange,,Armezeen,,Type 18,Blonde,,,Glaive Fork,Sash GOR,,Eyebrow Large Ring,,Cloak GOR
9860,Ilmeresh #9860,2601,359.36618620069885,Spiked Platemail Armor,10,Orange,,Denchanteus,Earring,Type 09,Blue,,Round Shield TF,Kris,Sash TF,,,,Cloak TF
5468,Ilmeresh #5468,2602,359.3175097764017,Studded Platemail Armor,10,Pink,,Denchanteus,Bar,Type 08,Blue,,Round Shield TF,Sword,Sash TF,,,,Cloak TF
3147,Ilmeresh #3147,2603,359.2205562572335,Spiked Platemail Armor,10,Fuchsia,,Tezewand,Earring,Type 13,Light Blue,,Heater Shield GR,Spiked Club,Sash GR,,,,Cloak GR
689,Ilmeresh #689,2604,359.19280910481103,Platemail Armor,9,Red,,Tezewand,Ear Plug,,,Simple Helmet,Kite Shield YLB,Curved Blade,Sash YLB,,,,Cloak YLB
4093,Ilmeresh #4093,2605,359.10256671141576,,9,Yellow,,Denchanteus,,Type 11,Brown,,,Magic Staff T5,Wizard's Robe RMB,Striped Necklace,Lower Lip Piercing,Ring,
7833,Ilmeresh #7833,2606,359.02266358875204,Decorated Leather Armor,9,Orange,,Armezeen,,Type 08,Black,,,Curved Blade,Sash GOR,,Eyebrow Ring,,Cloak GOR
1067,Ilmeresh #1067,2607,358.9110701206473,Leather Studded Armor,9,Fuchsia,,O'Speltrohn,Rhombus,Type 15,Blonde,,,Spiked Lance,Sash MT,,,,Cloak MT
7770,Ilmeresh #7770,2608,358.852146203325,Studded Platemail Armor,9,Fuchsia,,Tezewand,,Type 04,Dark Violet,,Heater Shield GR,War Mace,Sash GR,,,,Cloak GR
4406,Ilmeresh #4406,2609,358.7942596832364,Reinforced Platemail Armor,10,Light Blue,,Armezeen,Thorn,Type 05,Orange,,Heater Shield BW,Battle Axe,Sash BW,,,,Cloak BW
4312,Ilmeresh #4312,2610,358.7495078763204,Decorated Platemail Armor,10,Fuchsia,,Pergamenk,,Type 06,Light Blue,,Buckler Shield GW,Falchion,Sash GW,,Thorn Tongue Piercing,,Cloak GW
9882,Ilmeresh #9882,2611,358.70611429727666,Chainmail Armor,9,Turquoise,,Pergamenk,Spiral,Type 10,Blonde,,,Longbow,Sash GY,,,,Cloak GY
5185,Ilmeresh #5185,2612,358.6861008922085,Reinforced Platemail Armor,10,Magenta,,Denchanteus,Ear Plug,Type 21,Blue,,Round Shield TF,Katana,Sash TF,,,,Cloak TF
9836,Ilmeresh #9836,2613,358.685072743081,Reinforced Leather Armor,7,Dark Orange,,Tezewand,,Type 45,Black,,,Spear,Surcoat YLB,,,,
9229,Ilmeresh #9229,2614,358.6830310307921,Spiked Platemail Armor,9,Yellow,,Turquenthal,,Type 11,Red,,Round Shield RLB,Axe,Sash RLB,,,,Cloak RLB
3079,Ilmeresh #3079,2615,358.6555282595948,Studded Platemail Armor,10,Turquoise,,Denchanteus,,Type 17,Red,,Round Shield TF,Katana,Sash TF,,Ring Tooth Piercing,,Cloak TF
7481,Ilmeresh #7481,2616,358.50520932865317,Decorated Platemail Armor,10,Pink,,Armezeen,Thorn,Type 18,Orange,,Round Shield WB2,Katana,Surcoat WB2,,Eyebrow Large Ring,,
8793,Ilmeresh #8793,2617,358.41739674234015,Spiked Platemail Armor,9,Yellow,,Pergamenk,Thorn,,,Barbute,,Katana,Sash LBDO,,Ring Tooth Piercing,,Cloak LBDO
2819,Ilmeresh #2819,2618,358.3546421036571,Platemail Armor,9,Red,,O'Speltrohn,,Type 26,Orange,,Buckler Shield YDG,Khopesh,Surcoat YDG,,Ball Tongue Piercing,,
9471,Ilmeresh #9471,2619,358.2422606317997,Platemail Armor,8,Yellow,,Pergamenk,,,,Nordic Helm,Round Shield LBDO,Battle Axe,Surcoat LBDO,,Ball Tongue Piercing,,
8940,Ilmeresh #8940,2620,358.1475793935832,Chainmail Armor,9,Turquoise,,Pergamenk,Earring,Type 43,Pink,,,Spiked Lance,Sash GW,,,,Cloak GW
8338,Ilmeresh #8338,2621,357.9825083678867,Reinforced Platemail Armor,10,Yellow,,Tezewand,,Type 11,Brown,,Heater Shield GR,Spiked Club,Sash GR,,Eyebrow Large Ring,,Cloak GR
751,Ilmeresh #751,2622,357.9522631674872,Platemail Armor,9,Magenta,,Turquenthal,Chain,,,Helmet,,Khopesh,Sash DBY,,Upper Lip Piercing,,Cloak DBY
5358,Ilmeresh #5358,2623,357.95075163017646,Reinforced Leather Armor,9,Dark Violet,,Armezeen,,Type 08,White,,,Harpoon,Sash MY,,Eyebrow Ring,,Cloak MY
818,Ilmeresh #818,2624,357.89510730574517,Reinforced Platemail Armor,9,Fuchsia,,Pergamenk,,Type 19,Fuchsia,,Buckler Shield GY,Machete,Surcoat GY,,Ball Tongue Piercing,,
5983,Ilmeresh #5983,2625,357.75811543488754,Decorated Platemail Armor,10,Turquoise,,Turquenthal,Triple sphere,Type 06,Red,,Heater Shield WR,Trident Dagger,Sash WR,,,,Cloak WR
427,Ilmeresh #427,2626,357.7050917942402,Platemail Armor,10,Fuchsia,,Pergamenk,Earring,Type 11,Fuchsia,,Buckler Shield GY,Trident Dagger,Surcoat GY,,Circular Bearbell,,
6578,Ilmeresh #6578,2627,357.6788060093748,Reinforced Leather Armor,10,Light Blue,,O'Speltrohn,Bar,Type 18,Green,,,Pole Double Axe,Sash MT,,Circular Bearbell,,Cloak MT
2847,Ilmeresh #2847,2628,357.67137464488445,Decorated Platemail Armor,11,Yellow,,Denchanteus,Thorn,Type 04,Red,,Buckler Shield WB1,War Hammer,Sash WB1,,Eyebrow Ring,,Cloak WB1
6068,Ilmeresh #6068,2629,357.6258360525445,Spiked Platemail Armor,10,Yellow,,Pergamenk,Chain,Type 25,Black,,Round Shield LBDO,War Hammer with Spike,Sash LBDO,,,,Cloak LBDO
6767,Ilmeresh #6767,2630,357.591653151284,Platemail Armor,10,Magenta,,Pergamenk,,Type 43,Blue,,Buckler Shield GW,War Mace,Sash GW,,Triple Eyebrow Ring,,Cloak GW
7152,Ilmeresh #7152,2631,357.50368773867024,Spiked Platemail Armor,10,Green,,Armezeen,Earring,Type 05,Orange,,Round Shield WB2,Falchion,Sash WB2,,,,Cloak WB2
8958,Ilmeresh #8958,2632,357.4883322130261,,9,Dark Orange,Bracelet,O'Speltrohn,Chain,Type 42,Orange,,,Magic Staff T6,Wizard's Robe PG,,,Decorated Ring,
8163,Ilmeresh #8163,2633,357.472456145018,Spiked Platemail Armor,11,Dark Orange,,Denchanteus,Triple sphere,Type 17,Red,,Buckler Shield WB1,Spear,Sash WB1,,Circular Bearbell Tongue Piercing,,Cloak WB1
5134,Ilmeresh #5134,2634,357.47085312411906,,9,Cyan,Decorated Bracelet,Armezeen,,Type 05,Fuchsia,,,Magic Staff T7,Wizard's Robe LBO,Necklace,Triple Eyebrow Ring,,
68,Ilmeresh #68,2635,357.4639123559048,Studded Platemail Armor,9,Yellow,,Pergamenk,,Type 11,Brown,,Buckler Shield GY,Falchion,Surcoat GY,,Ring Tooth Piercing,,
3542,Ilmeresh #3542,2636,357.3352204995446,Reinforced Platemail Armor,8,Cyan,,Pergamenk,,,,Barbute,Buckler Shield GW,Curved Blade,Surcoat GW,,Upper Lip Piercing,,
9259,Ilmeresh #9259,2637,357.1847347463424,Reinforced Platemail Armor,9,Fuchsia,,O'Speltrohn,Thorn,Type 16,Black,,Buckler Shield YDG,Katana,Surcoat YDG,,,,
