ID,Name,Rank,Rarity_Score,Attributes,arm,armor,backdrop,class,headdress,katana,skin
2746,Diplomat #2746,1053,157.0698106222,7,Bowser Spike,Gold Crock,Steel Portal,Magnate,Dark Amaterasu,Gashadokuru,Nekrit
238,Diplomat #238,1054,156.8917228739,7,Shimonti Spike,Poor Man Armor,Grey Wave,Magnate,Shogunata Teal,Jami,Vulcani
1537,Diplomat #1537,1054,156.8917228739,7,Ferret Grip,The Zoot,Blue Wave,Magnate,Ice Amaterasu,Ho-o,Blueborn
2718,Diplomat #2718,1054,156.8917228739,7,Shimonti Spike,Poor Man Armor,Blue Wave,Magnate,Ice Amaterasu,Issie,Vulcani
4009,Diplomat #4009,1054,156.8917228739,7,Ferret Grip,Poor Man Armor,Blue Wave,Magnate,Shogunata Rays,Jami,Blueborn
9,Diplomat #9,1058,156.6910606222,7,Foreguard,Poor Man Armor,Purple Portal,Magnate,Ice Amaterasu,Tsukuyomi,Vulcani
77,Diplomat #77,1058,156.6910606222,7,Hammer Top,The Zoot,Gold Portal,Magnate,Shogunata Rays,Kechibi,Vulcani
133,Diplomat #133,1058,156.6910606222,7,Malven Steel,Poor Man Armor,Blue Wave,Magnate,Horn Mount,Ubume,Woodborn
493,Diplomat #493,1058,156.6910606222,7,White Guard,Poor Man Armor,Purple Portal,Magnate,Prisi Mask,Uwan,Vulcani
514,Diplomat #514,1058,156.6910606222,7,Oculeper,Poor Man Armor,Pink Wave,Magnate,Dynastro,Kechibi,Tarborn
550,Diplomat #550,1058,156.6910606222,7,Hammer Top,The Zoot,Purple Portal,Magnate,Prisi Mask,Tanuki,Woodborn
1047,Diplomat #1047,1058,156.6910606222,7,White Guard,Poor Man Armor,Blue Wave,Magnate,Aero Amaterasu,Kudan,Woodborn
1416,Diplomat #1416,1058,156.6910606222,7,Malven Steel,Poor Man Armor,Steel Portal,Magnate,Ovenbug,Ubume,Dragon Scale
1976,Diplomat #1976,1058,156.6910606222,7,Hammer Black,The Zoot,Grey Wave,Magnate,Ice Amaterasu,Amikiri,Dragon Scale
2618,Diplomat #2618,1058,156.6910606222,7,Malven Steel,Poor Man Armor,Blue Wave,Magnate,Ovenbug,Tanuki,Woodborn
3130,Diplomat #3130,1058,156.6910606222,7,White Guard,Poor Man Armor,Grey Wave,Magnate,Aero Amaterasu,Kudan,Woodborn
3173,Diplomat #3173,1058,156.6910606222,7,Oculeper,The Zoot,Blue Wave,Magnate,Copper Amaterasu,Kechibi,Vulcani
3955,Diplomat #3955,1058,156.6910606222,7,Hammer Black,The Zoot,Steel Portal,Magnate,Copper Amaterasu,Tanuki,Tarborn
3952,Diplomat #3952,1071,156.6392228739,7,D'orki Spike,Ragged Wear,Grey Wave,Magnate,Shogunata Face,Tsukuyomi,Dragon Scale
882,Diplomat #882,1072,156.377754804,7,Malven Steel,Racer Wear,Black Portal,Harvester,Lilac Amaterasu,Enenra,Human Light
1963,Diplomat #1963,1072,156.377754804,7,Bowser Spike,Ragged Wear,Black Portal,Harvester,Face Guard,Amikiri,Human Tan
3550,Diplomat #3550,1072,156.377754804,7,Corsaira Blue,Jettison Jacket,Black Portal,Harvester,Gui Amaterasu,Oni,Blueborn
2358,Diplomat #2358,1075,156.3506514453,7,Corsaira Red,Imitation McFly,Blue Portal,Magnate,Shogunata Rays,Anmo,Tarborn
4065,Diplomat #4065,1076,156.2604728739,7,D'orki Spike,Blue Cloak,Purple Portal,Magnate,Shogunata Rays,Gashadokuru,Tarborn
4247,Diplomat #4247,1077,156.1342228739,7,Green Spirit,McFly Red,Grey Wave,Magnate,Dynastro,Tanuki,Woodborn
156,Diplomat #156,1078,156.1342228739,7,Corsaira Red,Strapped Vest,Steel Portal,Magnate,Bronze Crown,Samebito,Woodborn
610,Diplomat #610,1078,156.1342228739,7,Shimonti Spike,Strapped Vest,Gold Stripe,Magnate,Shogunata Teal,Iyaya,Human Light
1227,Diplomat #1227,1078,156.1342228739,7,Bishop Steel,Steelknit,Blue Wave,Magnate,Bronze Crown,Iyaya,Vulcani
1613,Diplomat #1613,1078,156.1342228739,7,Shimonti Spike,Gold Crock,Purple Portal,Magnate,Visor Amaterasu,Iyaya,Human Dark
2037,Diplomat #2037,1078,156.1342228739,7,Green Spirit,Imitation McFly,Grey Wave,Magnate,Ice Amaterasu,Hihi,Dragon Scale
2204,Diplomat #2204,1078,156.1342228739,7,Green Spirit,Blue Cloak,Purple Portal,Magnate,Quadnik,Shinigami,Vulcani
2769,Diplomat #2769,1078,156.1342228739,7,Green Spirit,Imitation McFly,Pink Wave,Magnate,Shogunata Teal,Keneo,Woodborn
4040,Diplomat #4040,1078,156.1342228739,7,Ferret Grip,Gold Crock,Steel Portal,Magnate,Shogunata Teal,Teke Teke,Human Light
3647,Diplomat #3647,1086,155.999004804,7,Copper Top,McFly Black,Black Portal,Harvester,Elite Visor,Gashadokuru,Human Light
448,Diplomat #448,1087,155.9335606222,7,Foreguard,Jettison Jacket,Gold Portal,Magnate,Sho Amaterasu,Ho-o,Dragon Scale
1326,Diplomat #1326,1087,155.9335606222,7,Opal Pad,Vanguard Lite,Gold Portal,Magnate,Bronze Crown,Kudan,Woodborn
2308,Diplomat #2308,1087,155.9335606222,7,Bowser Spike,Doxx Cloth,Blue Portal,Magnate,Gui Amaterasu,Tanuki,Dragon Scale
2475,Diplomat #2475,1087,155.9335606222,7,Hammer Top,Jettison Jacket,Pink Wave,Magnate,Sho Amaterasu,Ho-o,Vulcani
2578,Diplomat #2578,1087,155.9335606222,7,Corsaira Blue,Opal Crest,Gold Portal,Magnate,Sho Amaterasu,Ningen,Dragon Scale
4027,Diplomat #4027,1087,155.9335606222,7,Foreguard,McFly Red,Steel Portal,Magnate,Gui Amaterasu,Tanuki,Dragon Scale
4364,Diplomat #4364,1087,155.9335606222,7,Malven Steel,Emerald Crock,Blue Portal,Magnate,Yellow Rays,Amikiri,Human Dark
3798,Diplomat #3798,1094,155.6640504601,7,Gold Grip,Sentinel Vest,Steel Portal,Magnate,Sho Amaterasu,Samebito,Blueborn
4356,Diplomat #4356,1095,155.524152154,7,White Guard,Athletica,Gold Portal,Magnate,Yellow Rays,Genbu,Human Dark
509,Diplomat #509,1096,155.3767228739,7,Bishop Steel,The Zoot,Gold Stripe,Magnate,Shogunata Rays,Iyaya,Blueborn
3165,Diplomat #3165,1096,155.3767228739,7,Bishop Steel,The Zoot,Gold Stripe,Magnate,Copper Amaterasu,Amikiri,Dragon Scale
4069,Diplomat #4069,1096,155.3767228739,7,Corsaira Red,Emerald Crock,Blue Wave,Magnate,Shogunata Teeth,Tanuki,Vulcani
985,Diplomat #985,1099,154.8356514453,7,Imitation Opal,Jettison Jacket,Gold Stripe,Magnate,Face Guard,Anmo,Tarborn
1084,Diplomat #1084,1100,154.7357613354,7,Ragnarake,Rich Kid Punk,Grey Wave,Magnate,Yellow Rays,Hihi,Human Tan
3835,Diplomat #3835,1101,154.6846670557,7,Novice Guard,Emerald Crock,Black Portal,Harvester,Ovenbug,Gashadokuru,Human Light
1612,Diplomat #1612,1102,154.6192228739,7,Novice Guard,Sentinel Vest,Grey Wave,Magnate,Bronze Crown,Tanuki,Tarborn
2757,Diplomat #2757,1102,154.6192228739,7,Orion Steel,Emerald Crock,Gold Stripe,Magnate,Oval Bead,Samebito,Human Light
3771,Diplomat #3771,1104,154.6192228739,7,Bishop Steel,Vanguard Lite,Gold Stripe,Magnate,Bronze Crown,Uwan,Dragon Scale
1232,Diplomat #1232,1105,154.4978021978,7,Green Spirit,Rich Kid Punk,White Stripe,Commoner,Elite Visor,Jami,Human Tan
3196,Diplomat #3196,1105,154.4978021978,7,Novice Guard,McFly Black,Green Stripe,Commoner,Gui Amaterasu,Iyaya,Human Dark
3451,Diplomat #3451,1105,154.4978021978,7,Green Spirit,Doxx Cloth,Red Wave,Commoner,Visor Amaterasu,Shinigami,Human Light
4319,Diplomat #4319,1105,154.4978021978,7,Shimonti Spike,McFly Black,Dark Wave,Commoner,Oval Bead,Waira,Nekrit
4323,Diplomat #4323,1105,154.4978021978,7,Novice Guard,Jettison Jacket,Red Wave,Commoner,Prisi Mask,Teke Teke,Blueborn
4411,Diplomat #4411,1105,154.4978021978,7,Ferret Grip,Imitation McFly,Red Stripe,Commoner,Gui Amaterasu,Kechibi,Human Dark
1453,Diplomat #1453,1111,154.4185606222,7,Hammer Top,Ragged Wear,Gold Portal,Magnate,Bronze Crown,Ogama,Blueborn
38,Diplomat #38,1112,154.4185606222,7,Corsaira Blue,Emerald Crock,Gold Stripe,Magnate,Aero Amaterasu,Tanuki,Human Tan
620,Diplomat #620,1112,154.4185606222,7,Copper Top,Strapped Vest,Blue Portal,Magnate,Yellow Rays,Samebito,Redborn
804,Diplomat #804,1112,154.4185606222,7,Foreguard,McFly Black,Gold Portal,Magnate,Aero Amaterasu,Iyaya,Redborn
3194,Diplomat #3194,1112,154.4185606222,7,Foreguard,Rich Kid Punk,Blue Portal,Magnate,Yellow Rays,Enenra,Redborn
3712,Diplomat #3712,1112,154.4185606222,7,Oculeper,Racer Wear,Gold Stripe,Magnate,Shogunata Rays,Amikiri,Human Light
1521,Diplomat #1521,1117,154.2971399461,7,Opal Pad,Naucloth,Red Stripe,Commoner,Bronze Crown,Samebito,Human Tan
2042,Diplomat #2042,1117,154.2971399461,7,Foreguard,Rich Kid Punk,Green Stripe,Commoner,Sho Amaterasu,Samebito,Human Tan
2441,Diplomat #2441,1117,154.2971399461,7,Malven Steel,Doxx Cloth,Red Wave,Commoner,Sho Amaterasu,Hihi,Human Dark
3109,Diplomat #3109,1117,154.2971399461,7,Malven Steel,McFly Black,Red Stripe,Commoner,Bronze Crown,Ho-o,Human Light
4428,Diplomat #4428,1117,154.2971399461,7,Hammer Top,McFly Red,Red Wave,Commoner,Shogunata Face,Kechibi,Nekrit
2359,Diplomat #2359,1122,154.1490504601,7,Gold Grip,Jettison Jacket,Steel Portal,Magnate,Ovenbug,Waira,Vulcani
4480,Diplomat #4480,1122,154.1490504601,7,Gold Grip,Racer Wear,Gold Portal,Magnate,Quadnik,Ningen,Redborn
650,Diplomat #650,1124,154.1294807203,7,Diodot,Doxx Cloth,Black Portal,Harvester,Shogunata Rays,Gashadokuru,Human Tan
1861,Diplomat #1861,1125,154.0640365385,7,Diodot,Vanguard Lite,Gold Portal,Magnate,Bronze Crown,Uwan,Dragon Scale
2063,Diplomat #2063,1125,154.0640365385,7,Diodot,Emerald Crock,Gold Portal,Magnate,Yellow Rays,Amikiri,Human Dark
494,Diplomat #494,1127,153.9183899461,7,Oculeper,Naucloth,Green Stripe,Commoner,Lilac Amaterasu,Gashadokuru,Redborn
4173,Diplomat #4173,1128,153.6092228739,7,D'orki Spike,Sentinel Vest,Purple Portal,Magnate,Yellow Rays,Ogama,Human Light
3839,Diplomat #3839,1129,153.5484170557,7,Novice Guard,Vanguard Lite,Black Portal,Harvester,Shogunata Teal,Jami,Nekrit
3492,Diplomat #3492,1130,153.5396399461,7,Oculeper,The Zoot,Red Stripe,Commoner,Bronze Crown,Jami,Nekrit
2526,Diplomat #2526,1131,153.4451216011,7,Shimonti Spike,Athletica,Black Portal,Harvester,Ice Amaterasu,Gashadokuru,Human Dark
524,Diplomat #524,1132,153.2207613354,7,Ragnarake,Sentinel Vest,Blue Portal,Magnate,Aero Amaterasu,Ogama,Human Dark
4092,Diplomat #4092,1133,153.1992307692,7,Green Spirit,Emerald Crock,White Stripe,Commoner,Lilac Amaterasu,Anmo,Redborn
1690,Diplomat #1690,1134,153.1042228739,7,Bishop Steel,Strapped Vest,Grey Wave,Magnate,Shogunata Teal,Tanuki,Dragon Scale
2331,Diplomat #2331,1134,153.1042228739,7,Ferret Grip,Jettison Jacket,Blue Wave,Magnate,Face Guard,Ho-o,Blueborn
2414,Diplomat #2414,1134,153.1042228739,7,Novice Guard,Naucloth,Grey Wave,Magnate,Ice Amaterasu,Teke Teke,Dragon Scale
3031,Diplomat #3031,1134,153.1042228739,7,Novice Guard,McFly Red,Blue Portal,Magnate,Visor Amaterasu,Ubume,Vulcani
3431,Diplomat #3431,1134,153.1042228739,7,Bishop Steel,Doxx Cloth,Blue Portal,Magnate,Shogunata Teal,Uwan,Woodborn
4382,Diplomat #4382,1134,153.1042228739,7,Novice Guard,Strapped Vest,Blue Wave,Magnate,Prisi Mask,Ubume,Woodborn
210,Diplomat #210,1140,153.1042228739,7,Novice Guard,Steelknit,Blue Wave,Magnate,Elite Visor,Ho-o,Tarborn
1650,Diplomat #1650,1140,153.1042228739,7,Orion Steel,Imitation McFly,Steel Portal,Magnate,Aero Amaterasu,Uwan,Dragon Scale
1848,Diplomat #1848,1140,153.1042228739,7,Shimonti Spike,Doxx Cloth,Steel Portal,Magnate,Shogunata Face,Samebito,Woodborn
1885,Diplomat #1885,1140,153.1042228739,7,Imitation Opal,Opal Crest,Pink Wave,Magnate,Ovenbug,Jami,Woodborn
1892,Diplomat #1892,1140,153.1042228739,7,Ferret Grip,Rich Kid Punk,Purple Portal,Magnate,Shogunata Rays,Kudan,Nekrit
2652,Diplomat #2652,1140,153.1042228739,7,Orion Steel,Opal Crest,Blue Wave,Magnate,Shogunata Ice,Amikiri,Tarborn
2887,Diplomat #2887,1140,153.1042228739,7,Bishop Steel,Imitation McFly,Blue Portal,Magnate,Elite Visor,Hihi,Woodborn
2979,Diplomat #2979,1140,153.1042228739,7,Shimonti Spike,Blue Cloak,Blue Wave,Magnate,Aero Amaterasu,Kechibi,Tarborn
3443,Diplomat #3443,1140,153.1042228739,7,Iron Pad,Opal Crest,Gold Portal,Magnate,Prisi Mask,Enenra,Woodborn
3640,Diplomat #3640,1140,153.1042228739,7,Orion Steel,Steelknit,Purple Portal,Magnate,Face Guard,Keneo,Tarborn
4347,Diplomat #4347,1140,153.1042228739,7,Shimonti Spike,Jettison Jacket,Steel Portal,Magnate,Ice Amaterasu,Tsukuyomi,Vulcani
4379,Diplomat #4379,1140,153.1042228739,7,Iron Pad,Blue Cloak,Pink Wave,Magnate,Dark Amaterasu,Samebito,Woodborn
1604,Diplomat #1604,1152,152.9828021978,7,Green Spirit,Emerald Crock,Red Stripe,Commoner,Elite Visor,Waira,Human Light
1831,Diplomat #1831,1152,152.9828021978,7,Green Spirit,Opal Crest,Green Stripe,Commoner,Bronze Crown,Ogama,Blueborn
2745,Diplomat #2745,1152,152.9828021978,7,Shimonti Spike,Sentinel Vest,Red Wave,Commoner,Sho Amaterasu,Mononoke,Human Tan
134,Diplomat #134,1155,152.9035606222,7,Oculeper,Jettison Jacket,Blue Portal,Magnate,Lilac Amaterasu,Keneo,Dragon Scale
827,Diplomat #827,1155,152.9035606222,7,Corsaira Blue,Emerald Crock,Steel Portal,Magnate,Shogunata Teal,Ho-o,Redborn
853,Diplomat #853,1155,152.9035606222,7,Corsaira Blue,Ragged Wear,Purple Portal,Magnate,Quadnik,Keneo,Redborn
894,Diplomat #894,1155,152.9035606222,7,Opal Pad,Steelknit,Pink Wave,Magnate,Ovenbug,Waira,Tarborn
991,Diplomat #991,1155,152.9035606222,7,Oculeper,Racer Wear,Blue Portal,Magnate,Shogunata Rays,Hihi,Redborn
1504,Diplomat #1504,1155,152.9035606222,7,White Guard,Naucloth,Purple Portal,Magnate,Horn Mount,Hihi,Blueborn
1624,Diplomat #1624,1155,152.9035606222,7,Corsaira Blue,Vanguard Lite,Pink Wave,Magnate,Aero Amaterasu,Ningen,Blueborn
2048,Diplomat #2048,1155,152.9035606222,7,Hammer Black,Ragged Wear,Purple Portal,Magnate,Ovenbug,Enenra,Redborn
2306,Diplomat #2306,1155,152.9035606222,7,Oculeper,Emerald Crock,Purple Portal,Magnate,Ovenbug,Ogama,Redborn
2541,Diplomat #2541,1155,152.9035606222,7,Imitation Opal,Opal Crest,Purple Portal,Magnate,Orivac Emerald,Ningen,Tarborn
3306,Diplomat #3306,1155,152.9035606222,7,White Guard,Racer Wear,Blue Wave,Magnate,Ovenbug,Hihi,Redborn
4311,Diplomat #4311,1155,152.9035606222,7,Bowser Spike,Ragged Wear,Pink Wave,Magnate,Ice Amaterasu,Ho-o,Redborn
3351,Diplomat #3351,1167,152.7028983706,7,White Guard,McFly Black,Gold Stripe,Magnate,Orivac Emerald,Shinigami,Redborn
1107,Diplomat #1107,1168,152.590254804,7,Corsaira Blue,Racer Wear,Black Portal,Harvester,Shogunata Teeth,Enenra,Human Tan
2286,Diplomat #2286,1169,152.4193598602,7,Green Spirit,Doxx Cloth,Steel Portal,Magnate,Bronze Crown,Genbu,Tarborn
4067,Diplomat #4067,1170,152.3624891937,7,Malven Steel,Poor Man Armor,Purple Portal,Magnate,Face Guard,Anmo,Vulcani
843,Diplomat #843,1171,152.3106514453,7,D'orki Spike,Emerald Crock,Blue Wave,Magnate,Shogunata Ice,Anmo,Blueborn
3662,Diplomat #3662,1172,152.2979391841,7,Orion Steel,Rich Kid Punk,Green Stripe,Commoner,Face Guard,Genbu,Human Tan
3704,Diplomat #3704,1172,152.2979391841,7,Orion Steel,Steelknit,Dark Wave,Commoner,Dynastro,Genbu,Human Tan
4538,Diplomat #4538,1172,152.2979391841,7,Bishop Steel,Rich Kid Punk,Red Wave,Commoner,Dark Amaterasu,Genbu,Human Dark
1007,Diplomat #1007,1175,152.2186976085,7,Bowser Spike,Doxx Cloth,Gold Stripe,Magnate,Shogunata Face,Genbu,Blueborn
2089,Diplomat #2089,1176,152.0793699327,7,Lilac Firm,Jettison Jacket,Pink Wave,Magnate,Shogunata Teeth,Waira,Human Light
4330,Diplomat #4330,1177,152.0491833755,7,Foreguard,Doxx Cloth,Black Portal,Harvester,Gui Amaterasu,Anmo,Nekrit
1129,Diplomat #1129,1178,152.0239797402,7,Gold Grip,Athletica,Purple Portal,Magnate,Orivac Emerald,Genbu,Nekrit
1320,Diplomat #1320,1179,151.6842307692,7,Green Spirit,Ragged Wear,Dark Wave,Commoner,Sho Amaterasu,Anmo,Human Light
1331,Diplomat #1331,1180,151.5892228739,7,Iron Pad,Sentinel Vest,Gold Stripe,Magnate,Shogunata Ice,Samebito,Redborn
1344,Diplomat #1344,1180,151.5892228739,7,Green Spirit,Vanguard Lite,Gold Portal,Magnate,Gui Amaterasu,Keneo,Dragon Scale
1667,Diplomat #1667,1180,151.5892228739,7,Bishop Steel,Emerald Crock,Blue Wave,Magnate,Shogunata Face,Tanuki,Woodborn
2894,Diplomat #2894,1180,151.5892228739,7,Shimonti Spike,Racer Wear,Gold Stripe,Magnate,Ovenbug,Tanuki,Redborn
3913,Diplomat #3913,1180,151.5892228739,7,Iron Pad,Racer Wear,Gold Portal,Magnate,Yellow Rays,Mizuchi,Nekrit
4351,Diplomat #4351,1180,151.5892228739,7,Iron Pad,Sentinel Vest,Blue Portal,Magnate,Shogunata Face,Mizuchi,Woodborn
4136,Diplomat #4136,1186,151.5892228739,7,Iron Pad,Sentinel Vest,Gold Portal,Magnate,Shogunata Teal,Samebito,Blueborn
1844,Diplomat #1844,1187,151.5843406593,7,Ragnarake,Naucloth,White Stripe,Commoner,Gui Amaterasu,Ubume,Human Light
2184,Diplomat #2184,1187,151.5843406593,7,Ragnarake,Opal Crest,Dark Wave,Commoner,Gui Amaterasu,Keneo,Human Tan
3352,Diplomat #3352,1189,151.5632446419,7,Gold Grip,Strapped Vest,Black Portal,Harvester,Shogunata Teal,Teke Teke,Human Light
89,Diplomat #89,1190,151.4678021978,7,Corsaira Red,Rich Kid Punk,Green Stripe,Commoner,Prisi Mask,Amikiri,Human Light
323,Diplomat #323,1190,151.4678021978,7,Novice Guard,Rich Kid Punk,Dark Wave,Commoner,Shogunata Rays,Oni,Human Light
531,Diplomat #531,1190,151.4678021978,7,Bishop Steel,Vanguard Lite,Red Stripe,Commoner,Oval Bead,Ningen,Human Light
703,Diplomat #703,1190,151.4678021978,7,Shimonti Spike,McFly Red,Green Stripe,Commoner,Shogunata Teal,Amikiri,Human Light
942,Diplomat #942,1190,151.4678021978,7,Bishop Steel,Vanguard Lite,Red Stripe,Commoner,Shogunata Rays,Samebito,Human Dark
1053,Diplomat #1053,1190,151.4678021978,7,Orion Steel,Doxx Cloth,White Stripe,Commoner,Shogunata Teal,Ubume,Human Light
1818,Diplomat #1818,1190,151.4678021978,7,Shimonti Spike,Vanguard Lite,Dark Wave,Commoner,Shogunata Rays,Mononoke,Human Tan
2034,Diplomat #2034,1190,151.4678021978,7,Orion Steel,Rich Kid Punk,Red Wave,Commoner,Visor Amaterasu,Ubume,Human Tan
2427,Diplomat #2427,1190,151.4678021978,7,Iron Pad,Vanguard Lite,White Stripe,Commoner,Ovenbug,Keneo,Human Dark
2735,Diplomat #2735,1190,151.4678021978,7,Novice Guard,Doxx Cloth,Red Wave,Commoner,Dynastro,Shinigami,Human Light
2783,Diplomat #2783,1190,151.4678021978,7,Bishop Steel,Rich Kid Punk,Red Stripe,Commoner,Shogunata Ice,Oni,Human Light
3250,Diplomat #3250,1190,151.4678021978,7,Shimonti Spike,Strapped Vest,Dark Wave,Commoner,Ice Amaterasu,Tanuki,Human Dark
3878,Diplomat #3878,1190,151.4678021978,7,Corsaira Red,Jettison Jacket,White Stripe,Commoner,Shogunata Ice,Issie,Human Light
4287,Diplomat #4287,1190,151.4678021978,7,Bishop Steel,McFly Black,Blue Stripe,Commoner,Shogunata Rays,Ningen,Human Tan
4539,Diplomat #4539,1190,151.4678021978,7,Shimonti Spike,Naucloth,Red Stripe,Commoner,Shogunata Teal,Tsukuyomi,Human Dark
1591,Diplomat #1591,1205,151.3885606222,7,Hammer Top,Emerald Crock,Purple Portal,Magnate,Horn Mount,Tsukuyomi,Nekrit
3582,Diplomat #3582,1205,151.3885606222,7,Hammer Black,Emerald Crock,Pink Wave,Magnate,Quadnik,Uwan,Nekrit
1423,Diplomat #1423,1207,151.2671399461,7,Malven Steel,Vanguard Lite,Red Stripe,Commoner,Face Guard,Mizuchi,Human Dark
2093,Diplomat #2093,1207,151.2671399461,7,White Guard,Rich Kid Punk,Red Wave,Commoner,Face Guard,Mizuchi,Human Dark
1211,Diplomat #1211,1209,151.2671399461,7,White Guard,Opal Crest,White Stripe,Commoner,Prisi Mask,Tanuki,Human Tan
1262,Diplomat #1262,1209,151.2671399461,7,Hammer Black,Imitation McFly,Red Wave,Commoner,Shogunata Ice,Uwan,Human Light
1291,Diplomat #1291,1209,151.2671399461,7,Opal Pad,Imitation McFly,Red Wave,Commoner,Prisi Mask,Tsukuyomi,Human Tan
1775,Diplomat #1775,1209,151.2671399461,7,Malven Steel,Steelknit,Green Stripe,Commoner,Ice Amaterasu,Teke Teke,Human Dark
2208,Diplomat #2208,1209,151.2671399461,7,Bowser Spike,Blue Cloak,Green Stripe,Commoner,Ice Amaterasu,Uwan,Human Dark
2300,Diplomat #2300,1209,151.2671399461,7,Shimonti Spike,Imitation McFly,Red Wave,Commoner,Orivac Emerald,Hihi,Human Dark
2638,Diplomat #2638,1209,151.2671399461,7,Copper Top,Opal Crest,Green Stripe,Commoner,Sho Amaterasu,Ho-o,Redborn
2965,Diplomat #2965,1209,151.2671399461,7,Corsaira Blue,Blue Cloak,Red Wave,Commoner,Elite Visor,Amikiri,Human Dark
3735,Diplomat #3735,1209,151.2671399461,7,Corsaira Blue,Imitation McFly,Dark Wave,Commoner,Copper Amaterasu,Mononoke,Human Tan
4182,Diplomat #4182,1209,151.2671399461,7,Malven Steel,Steelknit,Blue Stripe,Commoner,Aero Amaterasu,Tsukuyomi,Human Light
465,Diplomat #465,1219,151.2671399461,7,Malven Steel,McFly Red,Red Wave,Commoner,Visor Amaterasu,Waira,Human Light
1472,Diplomat #1472,1219,151.2671399461,7,Iron Pad,Vanguard Lite,Blue Stripe,Commoner,Orivac Emerald,Hihi,Human Light
1773,Diplomat #1773,1219,151.2671399461,7,Foreguard,McFly Red,Red Wave,Commoner,Shogunata Face,Ho-o,Human Light
2512,Diplomat #2512,1219,151.2671399461,7,Bowser Spike,Strapped Vest,Red Stripe,Commoner,Ice Amaterasu,Waira,Human Tan
2810,Diplomat #2810,1223,151.2140583554,7,Gold Grip,Naucloth,Green Stripe,Commoner,Sho Amaterasu,Anmo,Human Light
2376,Diplomat #2376,1224,151.2104728739,7,Bishop Steel,Steelknit,Gold Portal,Magnate,Shogunata Teal,Gashadokuru,Vulcani
2010,Diplomat #2010,1225,151.1878983706,7,Opal Pad,Ragged Wear,Blue Portal,Magnate,Orivac Emerald,Amikiri,Nekrit
480,Diplomat #480,1226,151.1190504601,7,Gold Grip,McFly Red,Grey Wave,Magnate,Quadnik,Iyaya,Human Dark
1647,Diplomat #1647,1226,151.1190504601,7,Gold Grip,McFly Black,Steel Portal,Magnate,Dynastro,Iyaya,Human Dark
2539,Diplomat #2539,1226,151.1190504601,7,Gold Grip,Doxx Cloth,Steel Portal,Magnate,Yellow Rays,Shinigami,Human Tan
4281,Diplomat #4281,1229,151.0340365385,7,Diodot,Racer Wear,Grey Wave,Magnate,Quadnik,Samebito,Redborn
3120,Diplomat #3120,1230,151.0234170557,7,D'orki Spike,Imitation McFly,Black Portal,Harvester,Elite Visor,Uwan,Blueborn
2180,Diplomat #2180,1231,151.0098106222,7,Oculeper,Sentinel Vest,Pink Wave,Magnate,Visor Amaterasu,Gashadokuru,Redborn
2247,Diplomat #2247,1232,151.0098106222,7,Oculeper,Naucloth,Purple Portal,Magnate,Shogunata Ice,Gashadokuru,Blueborn
1582,Diplomat #1582,1233,150.997629784,7,Gold Grip,Ragged Wear,Red Stripe,Commoner,Shogunata Face,Waira,Human Dark
4445,Diplomat #4445,1234,150.9043598602,7,Ferret Grip,McFly Black,Grey Wave,Magnate,Shogunata Rays,Genbu,Human Light
3705,Diplomat #3705,1235,150.7829391841,7,Green Spirit,Strapped Vest,Blue Stripe,Commoner,Lilac Amaterasu,Genbu,Nekrit
308,Diplomat #308,1236,150.7103021978,7,Corsaira Red,Sentinel Vest,White Stripe,Commoner,Shogunata Teeth,Ubume,Redborn
3184,Diplomat #3184,1236,150.7103021978,7,Iron Pad,Poor Man Armor,White Stripe,Commoner,Horn Mount,Jami,Nekrit
