ID,Name,Rank,Rarity_Score,Arms,Attributes,Background,Bandana,Eyes,Grill,Head,Nose,Skin,Torso,Tribe,Wings
773,Flux #773,557,228.2717336924,Lurkers,10,Purple Haze,Sunny Side,Cyclops Mask,Blood Orange,Stoned,Jr Bone,Pool,Strong,Deviant Devs,none
4132,Flux #4132,558,228.1483271206,none,8,Regz,none,Laker,Shattered,Basic Back Up,Bullish Golden,Tangerine,Panther Furrr,ef,none
206,Flux #206,559,228.1091508093,none,8,Purple Haze,none,Glazed,OG,Drippy,Jr Bone,Purple Haze,Suede,Creative Creatures,none
1112,Flux #1112,560,227.9776413846,Handstyles,11,Pinky Power,Crips,3rd Eye Bugged,Sativa,Horny,Bullish Silver,Underwater,Yeah Dope,Late Night Lurkers,Archangel
3410,Flux #3410,561,227.8708205523,none,8,Blue Dreams,none,Blind King,Blood Orange,Cheetah,Staunch,Underwater,Hungry,ij,none
4166,Flux #4166,562,227.8406600638,Earth Worship,8,Sunny,none,3rd Eye Bugged,Tribal,Drippy,Phat,Fingerprint,none,ij,none
939,Flux #939,563,227.79653093,XTZS,11,Blue Dreams,Magneto,Husky,Gold Digger,Marker,Smol,Leopard,Suede,420 Familia,Level Up
885,Flux #885,564,227.6952082304,Lurkers,10,Sunny,Crips,Emerald Gaze,Cheetah Laker,Universal Banana,Bullish Golden,Pool,Baller,Yesterdays Children,none
435,Flux #435,565,227.6859833096,Lurkers,11,Orange Kush,Minty Fresh,Shadow Warrior,Tribal,Panther Print,Honour Bone,Sunny,OG Flux,Future Primitives,Demigod
762,Flux #762,566,227.5686635773,Lurkers,11,Sunny,Minty Fresh,3rd Eye Bugged,Blood Orange,Lurkers,Phat,Tangerine,Suede,420 Familia,Demigod
603,Flux #603,567,227.2371466966,Cheetah,11,Khaki,Sunny Side,Concrete,Kush,3rd Eye Fly,Golden Bone,Hulk,Suede,Blockchain Vandals,NY Fat
984,Flux #984,568,227.1007441929,Sensei Armour,11,Blue Dreams,Crips,All Seeing Eye,Shattered,Fluxing,Golden Bone,Grape,Strong,Deviant Devs,Level Up
2724,Flux #2724,569,227.0962426673,Fire Signs,8,Regz,none,Liquid Lust,Kush,HODL,Phat,Animal Chin,none,ij,none
32,Bofa Deez,570,227.0746564905,Lurkers,10,Pinky Power,Sunny Side,3rd Eye Trust,Panther,Gas Wars 21,Worship,Tangerine,Furrr,Fatcap Fanatics,none
493,Flux #493,571,227.0144192272,Cheetah,11,Regz,Cheetah Gang,Husky,Cracked Gold,Hardcore Fat,Staunch,Underwater,Yeah Dope,Trackside Tyrants,Patchwork Golden
4040,Flux #4040,572,226.9861998094,Tribal Signs Armour,8,Sunny,none,Night Vision,Minty Fresh,Angel,Staunch,Sunny,none,ab,none
1284,Flux #1284,573,226.9212016116,Earth Worship,10,Sunny,Sunny Side,Blasted,GM,Horny,Staunch,Panther,Furrr,Trackside Tyrants,none
1023,Flux #1023,574,226.8590426118,Cheetah,11,Pinky Power,Magneto,Pink Eye,Drippy,Fluxing,Golden Bone,Grape,OG Flux,Creative Creatures,Demigod
1090,Flux #1090,575,226.7989767334,Warrior,11,Sunny,Sunny Side,Husky,Smile,Fluxing,Smol,Fingerprint,Panther Furrr,Future Primitives,Archangel
423,Flux #423,576,226.7290270864,Sicheezy Armour,11,Regz,Cheetah Gang,Emerald Gaze,Tribal,Marker,Tracks,Ocean Print,Baller,Creative Creatures,Demigod
1214,Flux #1214,577,226.5427624397,Tribal Signs Armour,10,Pinky Power,Magneto,Woke,Cheetah Laker,Horny,Phat,Overcast,none,Fatcap Fanatics,Mint Buff
4016,Flux #4016,578,226.4727413448,none,8,Sunny,none,Blind King,Kush,3rd Eye Laker,Honour Bone,Overcast,JPEGS,ab,none
630,Flux #630,579,226.2918827542,Tribal Signs Armour,11,Pinky Power,Crips,Headset,Purps,Fluxing,Golden Bone,Pinky Power,Panther Furrr,Late Night Lurkers,Stock Cap
1035,Flux #1035,580,226.2714570728,Fire Signs,11,Tribal Blue Dreams,Magneto,Night Vision,GM,Horny,Staunch,Overcast,Yeah Dope,Creative Creatures,Archangel
2370,Flux #2370,581,226.2177887499,none,8,Khaki,none,Husky,Drippy,3rd Eye Fly,Jr Bone,Grimm,Suede,420 Familia,none
956,Flux #956,582,226.1529877396,XTZS,11,Sunny,Sunny Side,Glazed,Cracked Gold,Gas Wars 21,Phat,Panther,Yeah Dope,420 Familia,Mint Buff
341,Flux #341,583,226.0835568533,Sensei Armour,11,Pinky Power,Sunny Side,Glazed,Panther,Panther Print,Jr Bone,Sunny,JPEGS,Blockchain Vandals,Ocean Buff
86,Flux #86,584,226.0648697736,Tribal Signs Armour,11,Green Goblin,Crips,3rd Eye Trust,Purps,Dragon Fly,Golden Bone,Pinky Power,Yeah Dope,Blockchain Vandals,Patchwork Golden
4125,Flux #4125,585,225.8838957648,Rope Bind,8,Regz,none,3rd Eye Trust,Smile,REKT,Worship,Khaki,none,ij,none
4165,Flux #4165,586,225.8427094739,none,8,Regz,none,Night Vision,Berry,HODL,Tracks,Stone,Panther Furrr,ab,none
4099,Flux #4099,587,225.6765364799,none,8,Tribal Blue Dreams,none,3rd Eye Trust,Minty Fresh,3rd Eye Laker,Bullish Silver,Tangerine,Yeah Dope,ij,none
1106,Flux #1106,588,225.5835900397,Sensei Armour,11,Purple Haze,Crips,Pink Eye,Blueprint,Horny,Phat,Overcast,JPEGS,Late Night Lurkers,Panther Buff
860,Tike Myson,589,225.4998056714,Fire Signs,11,Minty Fresh,Sunny Side,Shadow Warrior,Blueprint,Horny,Phat,Grape,Panther Furrr,Meta Maker,Stock Cap
1330,Flux #1330,590,225.3468170371,XTZS,11,Tribal Blue Dreams,Sunny Side,Glazed,Dope Grill,Dragon Fly,Bullish Silver,Pool,Furrr,Yesterdays Children,NY Fat
89,Flux #89,591,225.2567114773,Ceremonial,11,Sunny,Magneto,SUS,Tribal,Happy Camper,Golden Bone,Ocean Print,Baller,Yesterdays Children,Level Up
4155,Flux #4155,592,225.0888549798,Warrior,8,Sunny,none,Pink Eye,Sativa,HODL,Bullish Silver,Hulk,none,st,none
514,Flux #514,593,224.9161529445,Regulators,11,Sunny,Sunny Side,Concrete,Minty Fresh,3rd Eye Fly,Tracks,Animal Chin,JPEGS,Future Primitives,Ocean Buff
3853,Flux #3853,594,224.8863506093,Ceremonial,8,Tribal Blue Dreams,none,SUS,Blueprint,Third Eye Laker,Tracks,Leopard,none,gh,none
3997,Flux #3997,595,224.4330639017,none,8,Pinky Power,none,Hornet,Minty Fresh,Happy Camper,Bullish Silver,Pool,Gold Tooth,op,none
2548,Flux #2548,596,224.310653237,none,8,Green Goblin,none,Headset,Berry,Marker,Staunch,Grimm,JPEGS,st,none
4163,Flux #4163,597,224.0959335479,none,8,Blue Dreams,none,Blasted,Blueprint,Universal Banana,Honour Bone,Hulk,OG Flux,qr,none
4162,Flux #4162,598,224.0902843245,Handstyles,8,Orange Kush,none,3rd Eye Woke,Tribal,Marker,Phat,Fingerprint,none,ij,none
4154,Flux #4154,599,224.069110778,Vines,8,Regz,none,Emerald Gaze,Blueprint,Floater,Bullish Silver,Pool,none,st,none
1057,Flux #1057,600,224.024334266,Rope Bind,11,Orange Kush,Minty Fresh,Blasted,Blood Orange,Horny,Worship,Overcast,Panther Furrr,Future Primitives,Damascus
4139,Flux #4139,601,223.9984142534,none,8,Blue Dreams,none,Blasted,Shattered,Hardcore Fat,Phat,Grape,Baller,ij,none
4064,Flux #4064,602,223.9888603825,Tribal Signs Armour,8,Blue Dreams,none,Hornet,Blood Orange,3rd Eye Laker,Honour Bone,Purple Haze,none,st,none
4118,Flux #4118,603,223.7681867833,none,8,Pinky Power,none,Hornet,Sativa,Marker,Jr Bone,Urban Camo,JPEGS,ab,none
3716,Flux #3716,604,223.7018677065,none,8,Tribal Blue Dreams,none,3rd Eye Trust,Sativa,Universal Banana,Bullish Silver,Khaki,Gold Tooth,qr,none
571,Flux #571,605,223.3596695514,Tribal Signs Armour,11,Khaki,Crips,SUS,Gold Digger,3rd Eye Fly,Golden Bone,Animal Chin,Gold Tooth,Deviant Devs,Archangel
677,Flux #677,606,223.2631748814,Vines,10,Minty Fresh,Crips,Woke,Shattered,Horny,Worship,Sunny,none,Creative Creatures,Demigod
1156,Flux #1156,607,223.2132954041,XTZS,11,Regz,Crips,Chill,Blood Orange,Fluxing,Bullish Golden,Stone,OG Flux,Blockchain Vandals,NY Fat
4145,Flux #4145,608,223.1590053317,Fire Signs,8,Blue Dreams,none,Cyclops Mask,Gold Digger,Bull Run,Jr Bone,Overcast,none,ab,none
518,Flux #518,609,222.7984331103,Fury,11,Tribal Blue Dreams,Sunny Side,Husky,Gold Digger,3rd Eye Fly,Bullish Silver,Grape,Furrr,Creative Creatures,Ocean Buff
3807,Flux #3807,610,222.6557282623,Ceremonial,8,Purple Haze,none,Chill,OG,Lurkers,Honour Bone,Tangerine,none,st,none
3599,Flux #3599,611,222.5911570319,none,8,Orange Kush,none,Woke,Cheetah Laker,Lurkers,Bullish Silver,Grimm,none,Trackside Tyrants,Demigod
746,Flux #746,612,222.2023934529,Lurkers,10,Tribal Blue Dreams,Minty Fresh,Husky,Minty Fresh,Panther Print,Honour Bone,Tangerine,Yeah Dope,420 Familia,none
815,Flux #815,613,221.8399052685,Sensei Armour,11,Minty Fresh,Crips,SUS,Purps,Horny,Tracks,Animal Chin,Suede,420 Familia,Level Up
446,Flux #446,614,221.7921664959,Regulators,11,Regz,Sunny Side,Pink Eye,Cracked Gold,Basic Back Up,Smol,Ocean Print,Furrr,420 Familia,Demigod
3112,Flux #3112,615,221.7594773914,none,8,Pinky Power,none,3rd Eye Bugged,Purps,HODL,Worship,Overcast,Panther Furrr,kl,none
4071,Flux #4071,616,221.6253664792,Pinkish,8,Blue Dreams,none,SUS,Purps,HODL,Bullish Silver,Stone,none,kl,none
1940,Flux #1940,617,221.616619223,none,8,Orange Kush,none,Blind King,Shattered,Angel,Staunch,Minty Fresh,none,Creative Creatures,Patchwork Golden
4156,Flux #4156,618,221.5474334838,Golden Eggs,8,Purple Haze,none,Cyclops Mask,Shattered,Bull Run,Bullish Silver,Panther,none,qr,none
4101,Flux #4101,619,221.520113275,none,8,Blue Dreams,none,3rd Eye Woke,Bandaged,Wood Stock,Jr Bone,Leopard,Furrr,st,none
3826,Flux #3826,620,221.3669027317,Golden Eggs,8,Minty Fresh,none,Pink Eye,Cheetah Laker,Panther Print,Bullish Silver,Minty Fresh,none,ij,none
1298,Flux #1298,621,221.1251729514,XTZS,11,Sunny,Magneto,Blind King,Sativa,HODL,Jr Bone,Ocean Print,Baller,Trackside Tyrants,Level Up
3933,Flux #3933,622,221.0069310537,none,8,Pinky Power,none,Hornet,Tribal,HODL,Bullish Golden,Pool,Yeah Dope,ij,none
1154,Flux #1154,623,220.9278755417,none,10,Regz,Crips,All Seeing Eye,Smile,Horny,Tracks,Grape,Panther Furrr,Blockchain Vandals,Mint Buff
8,Flux #8,624,220.771638613,Handstyles,11,Purple Haze,Cheetah Gang,Flame Walker,Cheetah Laker,Demigod,Tracks,Panther,Yeah Dope,Late Night Lurkers,Patchwork Golden
2203,Flux #2203,625,220.5190542815,none,8,Minty Fresh,none,SUS,Shattered,3rd Eye Fly,Jr Bone,Minty Fresh,Furrr,Blockchain Vandals,none
903,Flux #903,626,220.4248649183,none,10,Tribal Blue Dreams,Minty Fresh,Liquid Lust,GM,Horny,Worship,Purple Haze,OG Flux,Future Primitives,Archangel
2577,Flux #2577,627,220.3170913111,Handstyles,8,Blue Dreams,none,SUS,OG,HODL,Honour Bone,Stone,none,gh,none
900,Flux #900,628,220.1264510555,Golden Eggs,11,Sunny,Sunny Side,Flame Walker,Gold Digger,Horny,Staunch,Pinky Power,Baller,Meta Maker,Mint Buff
1048,Flux #1048,629,219.7643741267,Sicheezy Armour,11,Sunny,Crips,Cyclops Mask,Cheetah Laker,Third Eye Laker,Golden Bone,Overcast,Hungry,Late Night Lurkers,Stock Cap
3349,Flux #3349,630,219.4872492121,none,8,Minty Fresh,none,Hornet,Sativa,Lurkers,Honour Bone,Minty Fresh,Baller,ij,none
1209,Dimes,631,219.242681249,Pinkish,10,Purple Haze,Sunny Side,Night Vision,Panther,Horny,Worship,Purple Haze,Yeah Dope,Meta Maker,none
845,Flux #845,632,219.2212911618,none,9,Green Goblin,Minty Fresh,Chill,Cheetah Laker,Cheetah,Jr Bone,Khaki,none,Late Night Lurkers,Ocean Buff
272,Flux #272,633,219.2159998031,Ceremonial,11,Tribal Blue Dreams,Cheetah Gang,3rd Eye Trust,Dope Grill,3rd Eye Fly,Tracks,Urban Camo,Hungry,Late Night Lurkers,Damascus
551,Flux #551,634,219.1104390532,Earth Worship,10,Khaki,none,Glazed,OG,Bull Run,Golden Bone,Urban Camo,Furrr,420 Familia,Demigod
1104,Flux #1104,635,219.0763873042,Ceremonial,11,Green Goblin,Minty Fresh,Woke,Dope Grill,Third Eye Laker,Bullish Silver,Leopard,Strong,Creative Creatures,Ocean Buff
1397,Flux #1397,636,219.0568904535,XTZS,11,Regz,Magneto,Golden Eye,Drippy,Gas Wars 21,Bullish Golden,Ocean Print,OG Flux,Meta Maker,Mint Buff
663,Flux #663,637,219.0493642563,Ceremonial,11,Green Goblin,Magneto,Chill,Blood Orange,Dragon Fly,Golden Bone,Urban Camo,Yeah Dope,Meta Maker,NY Fat
4193,Flux #4193,638,218.9923638107,none,8,Orange Kush,none,Woke,Blueprint,Gas Wars 21,Phat,Urban Camo,Strong,Future Primitives,none
681,Flux #681,639,218.7845321444,Earth Worship,11,Purple Haze,Minty Fresh,Hornet,Panther,3rd Eye Fly,Bullish Golden,Fingerprint,Suede,Future Primitives,Ocean Buff
3958,Flux #3958,640,218.7314619975,none,8,Tribal Blue Dreams,none,Blind King,Drippy,Panther Print,Tracks,Hulk,Strong,kl,none
727,Flux #727,641,218.4856290372,Lurkers,10,Blue Dreams,none,Headset,Purps,REKT,Bullish Silver,Pinky Power,Furrr,Future Primitives,Stock Cap
899,Flux #899,642,218.4776954903,Sensei Armour,11,Tribal Blue Dreams,Sunny Side,Laker,Dope Grill,3rd Eye Fly,Smol,Grape,Strong,Future Primitives,Archangel
1552,J Pegasus,643,218.4585332997,Ceremonial,11,Minty Fresh,Minty Fresh,Glazed,Panther,3rd Eye Fly,Phat,Ocean Print,JPEGS,420 Familia,Damascus
705,Flux #705,644,218.3906426133,Regulators,10,Pinky Power,none,Pink Eye,Blood Orange,Horny,Worship,Stone,JPEGS,Deviant Devs,Patchwork Golden
771,Flux #771,645,218.372692622,Lurkers,9,Pinky Power,none,Flame Walker,Smile,Wood Stock,Worship,Urban Camo,Strong,Future Primitives,none
1686,Flux #1686,646,218.3198865916,none,8,Khaki,none,All Seeing Eye,Minty Fresh,Demigod,Staunch,Panther,OG Flux,Fatcap Fanatics,none
457,Flux #457,647,218.3044641286,Earth Worship,11,Purple Haze,Crips,Concrete,Tribal,Gas Wars 21,Staunch,Animal Chin,Furrr,Creative Creatures,Ocean Buff
4081,Flux #4081,648,218.1527351606,Sensei Armour,8,Blue Dreams,none,Blasted,Tribal,Demigod,Staunch,Fingerprint,none,Blockchain Vandals,none
4014,Flux #4014,649,217.9790715023,Regulators,8,Tribal Blue Dreams,none,SUS,Berry,Drippy,Jr Bone,Grape,none,st,none
1040,Flux #1040,650,217.938125724,Sicheezy Armour,11,Khaki,Crips,Night Vision,Smile,3rd Eye Laker,Honour Bone,Pool,OG Flux,420 Familia,Ocean Buff
4111,Flux #4111,651,217.8209253354,Tribal Signs Armour,8,Orange Kush,none,Headset,Gold Digger,Happy Camper,Phat,Urban Camo,none,kl,none
979,Flux #979,652,217.5786889724,Ceremonial,11,Sunny,Magneto,Glazed,Panther,3rd Eye Fly,Tracks,Tangerine,Yeah Dope,Late Night Lurkers,Patchwork Golden
1824,Flux #1824,653,217.5534068545,none,8,Blue Dreams,none,Laker,Blood Orange,Basic Back Up,Honour Bone,Pinky Power,none,Deviant Devs,NY Fat
62,Flux #62,654,217.5175916121,Sicheezy Armour,11,Regz,Sunny Side,Pink Eye,Cracked Gold,Happy Camper,Bullish Golden,Underwater,Hungry,Blockchain Vandals,Ocean Buff
460,Necessity,655,217.2634746747,none,9,Purple Haze,none,Liquid Lust,Dope Grill,Angel,Staunch,Ocean Print,Gold Tooth,Meta Maker,Ocean Buff
809,Flux #809,656,217.0744848613,Pinkish,11,Green Goblin,Sunny Side,Woke,OG,Stoned,Worship,Stone,Hungry,Meta Maker,Ocean Buff
789,Flux #789,657,216.8102125301,Sicheezy Armour,11,Tribal Blue Dreams,Sunny Side,Chill,Cracked Gold,Wood Stock,Golden Bone,Overcast,Strong,Fatcap Fanatics,Mint Buff
1454,Lenny the Late Night Lurker,658,216.701171821,Ceremonial,11,Blue Dreams,Magneto,Glazed,Purps,Fluxing,Tracks,Animal Chin,Hungry,Yesterdays Children,NY Fat
757,Flux #757,659,216.4909890104,Sensei Armour,11,Tribal Blue Dreams,Sunny Side,Shadow Warrior,Blueprint,Basic Back Up,Smol,Stone,Yeah Dope,Meta Maker,Patchwork Golden
1658,Flux #1658,660,216.4691566563,XTZS,10,Minty Fresh,Minty Fresh,3rd Eye Bugged,OG,Fluxing,Tracks,Khaki,none,Fatcap Fanatics,Demigod
3434,Flux #3434,661,216.3272458647,Warrior,8,Purple Haze,none,Hornet,GM,REKT,Phat,Grape,none,Late Night Lurkers,none
3037,Flux #3037,662,216.150241628,none,8,Regz,none,Flame Walker,Panther,3rd Eye Laker,Jr Bone,Khaki,none,Yesterdays Children,Level Up
3482,Flux #3482,663,215.9811567562,none,8,Tribal Blue Dreams,none,Shadow Warrior,GM,Marker,Phat,Purple Haze,none,Late Night Lurkers,Mint Buff
106,Flux #106,664,215.9729096786,Warrior,11,Tribal Blue Dreams,Crips,Blind King,Cracked Gold,Drippy,Golden Bone,Fingerprint,Yeah Dope,Creative Creatures,Archangel
1663,Flux #1663,665,215.8434375979,none,8,Minty Fresh,none,Golden Eye,Smile,Bull Run,Tracks,Sunny,none,Deviant Devs,Mint Buff
832,Flux #832,666,215.7438899259,Golden Eggs,11,Green Goblin,Crips,Concrete,Blood Orange,Floater,Staunch,Pinky Power,Baller,Fatcap Fanatics,Ocean Buff
569,Flux #569,667,215.7253933654,Handstyles,11,Pinky Power,Magneto,3rd Eye Trust,Minty Fresh,3rd Eye Laker,Smol,Leopard,Baller,Deviant Devs,Patchwork Golden
479,Flux #479,668,215.4905726335,Sicheezy Armour,11,Green Goblin,Cheetah Gang,Blind King,Minty Fresh,Lurkers,Tracks,Overcast,OG Flux,Yesterdays Children,Panther Buff
675,Flux #675,669,215.1797886283,XTZS,11,Tribal Blue Dreams,Crips,Cyclops Mask,Drippy,Bull Run,Jr Bone,Ocean Print,JPEGS,Future Primitives,Panther Buff
1627,Flux #1627,670,214.9779660644,Fury,10,Minty Fresh,none,Glazed,Bandaged,Fluxing,Staunch,Ocean Print,Hungry,Fatcap Fanatics,Archangel
1713,Flux #1713,671,214.7955093495,XTZS,11,Green Goblin,Minty Fresh,Blasted,Dope Grill,Wood Stock,Worship,Leopard,Gold Tooth,Creative Creatures,Patchwork Golden
203,Flux #203,672,214.750330367,Handstyles,11,Minty Fresh,Sunny Side,Golden Eye,Blueprint,Drippy,Phat,Khaki,Hungry,Creative Creatures,Ocean Buff
791,Flux #791,673,214.7386508975,Warrior,10,Khaki,none,Golden Eye,Sativa,Fluxing,Smol,Minty Fresh,OG Flux,Yesterdays Children,NY Fat
1044,Flux #1044,674,214.6829219167,Earth Worship,11,Minty Fresh,Crips,Headset,Dope Grill,Stoned,Golden Bone,Panther,JPEGS,Meta Maker,Panther Buff
1442,Flux #1442,675,214.1758201445,none,8,Tribal Blue Dreams,none,Laker,Blood Orange,Lurkers,Bullish Silver,Overcast,Yeah Dope,Creative Creatures,none
2984,Flux #2984,676,214.1344584406,none,8,Blue Dreams,none,Flame Walker,Sativa,HODL,Jr Bone,Overcast,none,Deviant Devs,Panther Buff
235,Flux #235,677,214.1124214326,Earth Worship,10,Sunny,Minty Fresh,3rd Eye Trust,Drippy,Floater,Smol,Ocean Print,none,Fatcap Fanatics,Panther Buff
2329,Flux #2329,678,213.8934435759,none,8,Blue Dreams,none,Golden Eye,OG,Universal Banana,Jr Bone,Purple Haze,none,Creative Creatures,Mint Buff
678,Flux #678,679,213.890657239,XTZS,11,Blue Dreams,Magneto,Flame Walker,Blueprint,Marker,Tracks,Hulk,Suede,Trackside Tyrants,Patchwork Golden
875,Flux #875,680,213.8811902484,Regulators,11,Green Goblin,Minty Fresh,Cyclops Mask,Panther,REKT,Smol,Grimm,Strong,420 Familia,Patchwork Golden
2480,Flux #2480,681,213.8071424962,Tribal Signs Armour,8,Blue Dreams,none,Night Vision,OG,Universal Banana,Bullish Silver,Overcast,none,Future Primitives,none
590,Flux #590,682,213.7906407444,Fury,11,Orange Kush,Crips,Chill,GM,3rd Eye Laker,Phat,Tangerine,Suede,Trackside Tyrants,Ocean Buff
841,Major Malfunction,683,213.6361791406,Fire Signs,11,Regz,Magneto,3rd Eye Woke,Blueprint,Gas Wars 21,Tracks,Underwater,Panther Furrr,Fatcap Fanatics,Ocean Buff
1981,Flux #1981,684,213.60898588,Fury,8,Khaki,none,Flame Walker,Sativa,Happy Camper,Honour Bone,Leopard,none,Future Primitives,none
523,Flux #523,685,213.5837379245,Pinkish,11,Pinky Power,Cheetah Gang,Husky,Cheetah Laker,Lurkers,Bullish Silver,Khaki,Strong,Meta Maker,Archangel
409,Flux #409,686,213.0570789596,Warrior,11,Purple Haze,Sunny Side,Glazed,Gold Digger,Buck Teeth,Jr Bone,Ocean Print,Furrr,Trackside Tyrants,Level Up
2177,The Piff General,687,212.8463198179,none,8,Sunny,none,3rd Eye Trust,Smile,Gas Wars 21,Staunch,Grape,OG Flux,Creative Creatures,none
436,Flux #436,688,212.7666249137,Earth Worship,11,Sunny,Magneto,Liquid Lust,Sativa,Buck Teeth,Tracks,Leopard,Gold Tooth,Deviant Devs,Ocean Buff
302,Flux #302,689,212.7621405381,Vines,11,Minty Fresh,Crips,Blasted,Smile,Hardcore Fat,Golden Bone,Grimm,Suede,Yesterdays Children,Stock Cap
269,Flux #269,690,212.7519624005,Vines,11,Green Goblin,Sunny Side,Blasted,Gold Digger,Drippy,Golden Bone,Stone,Strong,Deviant Devs,Damascus
1118,Flux #1118,691,212.743799924,XTZS,10,Sunny,none,All Seeing Eye,Smile,Buck Teeth,Smol,Purple Haze,Suede,Late Night Lurkers,Demigod
366,Flux #366,692,212.6534884402,Warrior,11,Khaki,Cheetah Gang,Flame Walker,Smile,Floater,Honour Bone,Animal Chin,Baller,Yesterdays Children,Demigod
1240,Flux #1240,693,212.6097833855,XTZS,11,Blue Dreams,Minty Fresh,Pink Eye,GM,Stoned,Bullish Silver,Grape,Strong,Future Primitives,Patchwork Golden
737,Flux #737,694,212.5353780244,Handstyles,11,Blue Dreams,Crips,Liquid Lust,Blueprint,Angel,Golden Bone,Grape,OG Flux,Future Primitives,Archangel
3500,Flux #3500,695,212.3995954131,none,8,Minty Fresh,none,Blasted,Berry,Wood Stock,Jr Bone,Pool,none,Yesterdays Children,Stock Cap
388,Flux #388,696,212.3536031991,Pinkish,11,Tribal Blue Dreams,Minty Fresh,Husky,Minty Fresh,REKT,Golden Bone,Hulk,OG Flux,Trackside Tyrants,Panther Buff
807,Flux #807,697,212.3482250117,XTZS,11,Orange Kush,Sunny Side,Headset,Bandaged,Buck Teeth,Bullish Silver,Tangerine,Furrr,Blockchain Vandals,Patchwork Golden
818,Flux #818,698,212.3269755768,Cheetah,11,Purple Haze,Crips,3rd Eye Bugged,Gold Digger,REKT,Golden Bone,Minty Fresh,OG Flux,Late Night Lurkers,Demigod
399,Flux #399,699,212.3022023921,Golden Eggs,11,Khaki,Cheetah Gang,Golden Eye,Tribal,Lurkers,Bullish Golden,Grimm,Furrr,Late Night Lurkers,Panther Buff
759,Flux #759,700,212.2497874923,Vines,11,Minty Fresh,Magneto,Liquid Lust,Sativa,Basic Back Up,Golden Bone,Leopard,JPEGS,Meta Maker,NY Fat
186,Flux #186,701,212.0304958605,Tribal Signs Armour,11,Pinky Power,Minty Fresh,All Seeing Eye,Blueprint,Basic Back Up,Golden Bone,Animal Chin,JPEGS,Late Night Lurkers,NY Fat
2004,Flux #2004,702,211.9018270702,Rope Bind,8,Purple Haze,none,Headset,Bandaged,Bull Run,Worship,Fingerprint,none,Meta Maker,none
643,Flux #643,703,211.8521721936,Cheetah,11,Minty Fresh,Minty Fresh,3rd Eye Trust,Cracked Gold,Gas Wars 21,Jr Bone,Overcast,Panther Furrr,Fatcap Fanatics,Ocean Buff
724,Flux #724,704,211.7753405644,Ceremonial,11,Orange Kush,Magneto,Emerald Gaze,Gold Digger,3rd Eye Fly,Honour Bone,Ocean Print,Suede,Fatcap Fanatics,Patchwork Golden
1145,Flux #1145,705,211.5654827485,Cheetah,11,Khaki,Magneto,Woke,Gold Digger,Universal Banana,Smol,Fingerprint,Gold Tooth,Deviant Devs,NY Fat
3122,Flux #3122,706,211.452016198,Golden Eggs,8,Regz,none,Emerald Gaze,OG,HODL,Tracks,Leopard,none,Blockchain Vandals,none
466,Flux #466,707,211.4283656665,Golden Eggs,11,Pinky Power,Sunny Side,3rd Eye Trust,Cheetah Laker,Demigod,Golden Bone,Leopard,Baller,Fatcap Fanatics,NY Fat
589,Flux #589,708,211.3615038098,Warrior,11,Green Goblin,Crips,SUS,GM,3rd Eye Laker,Smol,Fingerprint,Panther Furrr,Deviant Devs,Damascus
921,Flux #921,709,211.191366079,Fire Signs,11,Orange Kush,Magneto,Woke,Drippy,Wood Stock,Tracks,Fingerprint,Strong,Fatcap Fanatics,Ocean Buff
