ID,Name,Rank,Rarity_Score,Accessory,Attributes,Aura,Background,Bling,Body,Face,Hair,Hand,Hat,Head,Stress,Tool
255,GOGO #255,1541,118.04999997263714,,8,Blue,Swamp,,Denim Vest,Blazed,,OK,Nightcap,Purple Goblin,1,
3866,GOGO #3866,1542,118.01203244311895,,8,Blue and Orange,Marsh,,Space Jacket,Mask,Purple,OK,,Blue Goblin,5,
5031,GOGO #5031,1543,118.01001192800906,,9,Red,Marsh,,Chef,Shocked,Blue,Phone,,Ashen,6,Skull
4004,GOGO #4004,1544,118.0095338897895,,8,Blue,Marsh,Sword,Denim Vest,,Green,Flames,,Skull,5,
2087,GOGO #2087,1545,118.00474229182342,,9,Blue,Hell,,Armour,Shocked,Blue,OK,Bucket,Bot,3,
3204,GOGO #3204,1546,117.98109974938812,,8,Blue and Orange,Swamp,,Onesie,Blazed,Blue Punk,,Spikes,Flushed,5,
1900,GOGO #1900,1547,117.97914102509492,,6,Yellow,Forest,,Space Jacket,,Red,,,Skull,1,
641,GOGO #641,1548,117.8801243502178,,9,Yellow,Mountain,Chain,Armour,Ripped,Green,Birdy,,Flushed,5,
5371,GOGO #5371,1549,117.81156537605985,,8,Blue,Island,,Space Jacket,Unimpressed,Red Punk,Torch,,Flushed,5,
3143,GOGO #3143,1550,117.78771121240473,,7,Yellow,Swamp,,Chef,Angry,,Skull,,Imp,2,
2225,GOGO #2225,1551,117.77389155126797,,7,Red,Swamp,,Purple Tee,Blazed,Purple,,,Peachy,6,
1097,GOGO #1097,1552,117.76714791045151,Headset,10,Blue and Orange,Hell,Sword,Denim Vest,Ripped,Black,Roboto,,Flushed,2,
4705,GOGO #4705,1553,117.75653564391132,,8,Yellow,Desert,,Purple Tee,Laughing,Blue,,Bucket,Bot,3,
3134,GOGO #3134,1554,117.75108254216451,,9,Blue and Orange,Swamp,Sword,Chef,Laughing,Blue Punk,OK,,Ashen,6,
3485,GOGO #3485,1555,117.74792405548507,Headset,10,Blue,Marsh,,Skully,Blazed,Green,Birdy,,Ashen,1,Wrench
2186,GOGO #2186,1556,117.73867069994643,,9,Yellow,Desert,,Hoodie,Angry,Blue,Fist,Padded,Bot,1,
5311,GOGO #5311,1557,117.70598385449259,,9,Red,City,,Dinosaur,Laughing,Black,,Bowler,Flushed,2,Sword
2063,GOGO #2063,1558,117.67130552957627,Headset,10,Red,Swamp,,Armour,Unimpressed,Red Punk,Mace,Spikes,Ashen,1,
1615,GOGO #1615,1559,117.64148288949708,,8,Red,Swamp,,Zombie,Angry,Black,Torch,,Zombie,1,
4002,GOGO #4002,1560,117.64091118151919,,10,Red,Swamp,Chain,Armour,Laughing,Blue Punk,Fist,Spikes,Flushed,2,
3367,GOGO #3367,1561,117.61107325406194,,9,Blue,Desert,Sword,Space Jacket,Unimpressed,Blue,Skull,,Blue,5,
1929,GOGO #1929,1562,117.59076221477679,,8,Yellow,Swamp,Chain,Armour,Bear,,Claw,,Imp,3,
2005,GOGO #2005,1563,117.56643242382974,,8,Yellow,Island,,Zombie,Blazed,Red,Dagger,,Blue Goblin,3,
1136,GOGO #1136,1564,117.55082870346878,,9,Yellow,Crash Site,,Armour,Roboto,Blue,Mace,Bowler,Blue,2,
165,GOGO #165,1565,117.5433152838759,,9,Yellow,Swamp,,Space Jacket,Shocked,Bowl,Skull,Spikes,Ashen,5,
392,GOGO #392,1566,117.4762027954501,,9,Blue and Orange,Island,,Polo,Blazed,Bowl,,Spikes,Flushed,1,Skull
5504,GOGO #5504,1567,117.46499582023775,,9,Red,Crash Site,,Chef,Vampire,Bowl,Phone,,Purple Goblin,1,Skull
3688,GOGO #3688,1568,117.43687673521511,Headset,10,Yellow,Crash Site,Chain,Space Jacket,Angry,,Dagger,Crown,Blue Goblin,2,
1719,GOGO #1719,1569,117.43253023802448,,8,Blue and Orange,Forest,,Zombie,Disgusted,Green,Claw,,Blue Goblin,1,
3044,GOGO #3044,1570,117.42579665489274,,9,Blue,Marsh,,Armour,Vampire,Black,Mace,Crown,Zombie,1,
1873,GOGO #1873,1571,117.42201933955036,,8,Yellow,Swamp,Chain,Armour,Tripping,,Torch,,Imp,1,
2896,GOGO #2896,1572,117.41456535269586,,9,Red,Swamp,,Space Jacket,Scuba,Blue,Dagger,Crown,Blue,2,
1260,GOGO #1260,1573,117.39236405874253,,8,Yellow,Desert,,Polo,,Purple,Flames,,Skull,1,Skull
5387,GOGO #5387,1574,117.35334964476671,,8,Blue,Forest,,Purple Tee,Shocked,Blue Punk,,Spikes,Flushed,3,
2960,GOGO #2960,1575,117.33977872259426,,8,Blue and Orange,Mountain,,Armour,Mask,Red,Phone,,Blue Goblin,1,
3520,GOGO #3520,1576,117.27978062597522,,8,Blue,Desert,,Armour,Mask,Yellow,Skull,,Blue Goblin,2,
1537,GOGO #1537,1577,117.2671087123103,Headset,8,Yellow,Swamp,,Polo,,Purple,Flames,,Skull,1,
5253,GOGO #5253,1578,117.251368753556,,6,Red,Forest,,Space Jacket,Raging,,,,Peachy,4,
646,GOGO #646,1579,117.20255547649657,,8,Blue and Orange,Swamp,,Dinosaur,Scuba,,,Padded,Blue Goblin,5,Skull
3888,GOGO #3888,1580,117.12927939742643,,9,Blue,Hell,Chain,Armour,Disgusted,Bubblegum,Roboto,,Ashen,1,
5481,GOGO #5481,1581,117.10820847903338,,8,Yellow,Swamp,,Polo,Angry,Red Punk,Fist,,Flushed,5,
5379,GOGO #5379,1582,117.10030838448043,Headset,9,Blue and Orange,Desert,,Polo,Ripped,Green,,,Flushed,1,Sword
2265,GOGO #2265,1583,117.08961776917593,,8,Blue and Orange,Swamp,,Armour,Vampire,,OK,Bucket,Purple Goblin,6,
101,GOGO #101,1584,117.07570247812333,,8,Red,Desert,,Zombie,Disgusted,Black,,,Zombie,3,Wrench
1441,GOGO #1441,1585,117.05160903894642,,9,Yellow,Swamp,,Skully,Tripping,Black,Mace,Padded,Zombie,1,
1792,GOGO #1792,1586,117.05128516772497,Headset,9,Red,Earth,,Chef,Bear,Bubblegum,,,Peachy,1,Wrench
1413,GOGO #1413,1587,117.03022918158422,,9,Blue and Orange,Swamp,Sword,Chef,Unimpressed,Blue,Fist,,Blue,5,
4238,GOGO #4238,1588,116.96944632572013,,9,Blue and Orange,Island,,Chef,Happy,Black,Roboto,Bowler,Flushed,4,
610,GOGO #610,1589,116.94198561843244,,9,Yellow,Island,,Skully,Raging,Purple,Phone,,Ashen,1,Wrench
232,GOGO #232,1590,116.93183608161975,,9,Yellow,Marsh,Chain,Dinosaur,Ghoul,Blue,Skull,,Blue,1,
230,GOGO #230,1591,116.92363623738652,,6,Red,Swamp,,Polo,,,OK,,Skull,2,
4996,GOGO #4996,1592,116.91940996988797,,9,Yellow,Marsh,Sword,Space Jacket,Bear,,OK,Crown,Imp,1,
5410,GOGO #5410,1593,116.90910396147261,Headset,10,Yellow,Marsh,,Polo,Blazed,Black,,Bucket,Flushed,1,Skull
4651,GOGO #4651,1594,116.90028225859251,,9,Blue and Orange,Mountain,,Denim Vest,Laughing,Black,Skull,,Zombie,1,Skull
1566,GOGO #1566,1595,116.8933464388138,,9,Yellow,Earth,,Armour,Laughing,Bowl,Mace,Spikes,Blue Goblin,4,
442,GOGO #442,1596,116.88517944810148,,9,Yellow,Desert,,Onesie,Angry,Blue,,Bucket,Blue,1,Wrench
3710,GOGO #3710,1597,116.88213184157568,,9,Yellow,City,Chain,Dinosaur,Blazed,Yellow,OK,,Purple Goblin,5,
3990,GOGO #3990,1598,116.85045401403183,,8,Yellow,Marsh,,Hoodie,Roboto,Green,Claw,,Peachy,6,
4794,GOGO #4794,1599,116.84935141202047,,8,Yellow,City,,Zombie,Roboto,Black,OK,,Zombie,1,
3864,GOGO #3864,1600,116.82321592757593,Headset,9,Yellow,Crash Site,,Hoodie,Angry,Red Punk,Flames,,Flushed,2,
3282,GOGO #3282,1601,116.8163227678701,,8,Blue and Orange,Island,,Skully,Shocked,Black,Roboto,,Zombie,2,
5512,GOGO #5512,1602,116.78763107777574,,8,Blue,Desert,,Dinosaur,,Red Punk,,Spikes,Skull,2,Sword
346,GOGO #346,1603,116.74929034393143,Headset,10,Blue,Swamp,,Denim Vest,Happy,Blue,Dagger,,Blue Goblin,1,Sword
3992,GOGO #3992,1604,116.73424058827007,,9,Red,Swamp,Sword,Denim Vest,Mask,Red,Claw,,Purple Goblin,2,
3303,GOGO #3303,1605,116.73393544460075,,9,Yellow,Desert,,Armour,Bear,Yellow,OK,Crown,Bear,1,
5032,GOGO #5032,1606,116.71360246258791,,6,Blue,Marsh,,Purple Tee,Raging,,,,Purple Goblin,3,
3313,GOGO #3313,1607,116.60784241729094,,7,Blue and Orange,Earth,,Hoodie,Mask,,,Padded,Ashen,3,
2586,GOGO #2586,1608,116.54700815667076,,9,Blue,Mountain,Sword,Dinosaur,Disgusted,Bowl,,,Ashen,2,Sword
2676,GOGO #2676,1609,116.54345640928892,Headset,9,Yellow,Marsh,,Armour,Happy,Bubblegum,Flames,,Ashen,1,
1186,GOGO #1186,1610,116.53226702726543,,9,Yellow,Island,,Armour,Ghoul,Bowl,OK,Spikes,Blue Goblin,3,
5165,GOGO #5165,1611,116.51129589373386,Headset,9,Blue and Orange,Swamp,Sword,Space Jacket,Vampire,,,Bowler,Blue Goblin,5,
3739,GOGO #3739,1612,116.46760149273699,,9,Blue,Forest,,Polo,Blazed,Red,Phone,Crown,Peachy,2,
1895,GOGO #1895,1613,116.45913094002282,Headset,10,Red,Swamp,Chain,Dinosaur,Shocked,Red,Dagger,,Peachy,4,
1739,GOGO #1739,1614,116.42782534191879,Headset,9,Yellow,Mountain,,Armour,Roboto,Red,Flames,,Flushed,4,
2654,GOGO #2654,1615,116.39836892591256,,9,Blue and Orange,Marsh,,Space Jacket,Tripping,Blue,Birdy,Bowler,Bot,2,
129,GOGO #129,1616,116.3820579420774,,9,Yellow,Marsh,,Onesie,Unimpressed,Black,,Crown,Zombie,3,Skull
1725,GOGO #1725,1617,116.36379384155653,Headset,10,Red,Desert,,Chef,Roboto,Black,OK,Bucket,Zombie,1,
4995,GOGO #4995,1618,116.31709484451689,,9,Blue,Crash Site,,Denim Vest,Disgusted,Red Punk,Roboto,Spikes,Peachy,2,
4085,GOGO #4085,1619,116.3089641246703,,8,Yellow,Island,,Hoodie,Happy,Green,Mace,,Blue Goblin,5,
570,GOGO #570,1620,116.27730059003993,,9,Blue,Swamp,,Dinosaur,Blazed,Blue,OK,Crown,Cat,2,
3005,GOGO #3005,1621,116.27030541376789,,9,Yellow,Swamp,Chain,Chef,Raging,Yellow,Skull,,Blue Goblin,5,
3989,GOGO #3989,1622,116.25923422441745,,9,Red,Marsh,,Dinosaur,Shocked,Red Punk,Flames,Spikes,Peachy,1,
1107,GOGO #1107,1623,116.22935313454578,,10,Blue and Orange,Desert,Chain,Hoodie,Happy,Blue,Fist,Crown,Blue,1,
1055,GOGO #1055,1624,116.19986295303562,,8,Red,Island,,Zombie,Scuba,Blue,OK,,Purple Goblin,1,
1620,GOGO #1620,1625,116.18826173441322,,9,Red,Island,,Chef,Disgusted,Blue Punk,,Spikes,Peachy,1,Wrench
3016,GOGO #3016,1626,116.16662974173583,,9,Blue and Orange,Crash Site,,Chef,Laughing,Blue,OK,Crown,Bot,3,
2120,GOGO #2120,1627,116.15561077340789,,10,Red,Desert,Chain,Space Jacket,Bear,Blue,Phone,Bowler,Blue,1,
4216,GOGO #4216,1628,116.11350215648099,,7,Blue and Orange,Mountain,,Denim Vest,Raging,,OK,,Imp,2,
654,GOGO #654,1629,116.10435479830838,,8,Yellow,City,,Zombie,Raging,Green,,,Purple Goblin,1,Wrench
5356,GOGO #5356,1630,116.09771079138356,,9,Blue,Marsh,Chain,Space Jacket,Bear,,OK,Crown,Imp,2,
1494,GOGO #1494,1631,116.07043249997352,,6,Yellow,Marsh,,Space Jacket,Scuba,,,,Blue Goblin,3,
3497,GOGO #3497,1632,116.01879103172327,,9,Red,Island,,Armour,Disgusted,Blue,OK,Bucket,Bot,1,
1089,GOGO #1089,1633,115.96118924303346,,10,Yellow,Desert,Chain,Dinosaur,Disgusted,Red Punk,,Spikes,Flushed,3,Skull
109,GOGO #109,1634,115.96050734878716,Headset,9,Blue and Orange,Swamp,,Chef,Ghoul,Blue,Skull,,Blue,1,
4292,GOGO #4292,1635,115.9290106588082,,9,Blue,Desert,,Onesie,Shocked,Blue,,Bowler,Blue,3,Skull
68,GOGO #68,1636,115.87501062788624,,8,Blue,Desert,,Polo,Roboto,Bubblegum,Mace,,Flushed,2,
1789,GOGO #1789,1637,115.86763654189077,,8,Red,Marsh,,Zombie,,Blue Punk,OK,Spikes,Skull,2,
1544,GOGO #1544,1638,115.84675797960355,,9,Blue and Orange,Forest,Chain,Armour,Scuba,,Dagger,Crown,Ashen,3,
2118,GOGO #2118,1639,115.83875721642325,,9,Yellow,Desert,Sword,Dinosaur,Roboto,Yellow,,,Purple Goblin,3,Sword
2250,GOGO #2250,1640,115.83401804157201,,8,Blue,Island,,Onesie,Tripping,Yellow,,,Purple Goblin,1,Wrench
2181,GOGO #2181,1641,115.75417314910187,Headset,10,Red,Desert,Chain,Onesie,Disgusted,Purple,,,Blue Goblin,1,Skull
1634,GOGO #1634,1642,115.7157731478906,,8,Blue and Orange,Forest,,Skully,Scuba,,Birdy,Crown,Blue Goblin,3,
1896,GOGO #1896,1643,115.70260125266279,Headset,9,Blue,Swamp,Chain,Chef,Unimpressed,,OK,,Imp,2,
3187,GOGO #3187,1644,115.64237203717991,,9,Yellow,Mountain,Chain,Onesie,Roboto,Bowl,,,Purple Goblin,2,Wrench
4626,GOGO #4626,1645,115.63876043184679,Headset,10,Red,City,Sword,Denim Vest,Ripped,Blue,Skull,,Blue Goblin,1,
3729,GOGO #3729,1646,115.63603041765522,,8,Red,Island,,Denim Vest,Scuba,,Skull,Bowler,Purple Goblin,2,
2353,GOGO #2353,1647,115.63359267712256,,10,Blue and Orange,Marsh,Chain,Denim Vest,Angry,Red,Flames,Bowler,Peachy,1,
757,GOGO #757,1648,115.6022619994508,,7,Red,Island,,Space Jacket,Shocked,Blue,,,Cat,1,
4956,GOGO #4956,1649,115.55156025877888,,8,Blue,Marsh,,Dinosaur,,Red Punk,,Spikes,Skull,1,Sword
4066,GOGO #4066,1650,115.52272776891178,,9,Yellow,Desert,,Hoodie,Ripped,Black,Roboto,Padded,Zombie,2,
1563,GOGO #1563,1651,115.51252184598334,,8,Red,Desert,,Polo,Bear,Blue,OK,,Cat,2,
2303,GOGO #2303,1652,115.47530308265283,,7,Blue,Swamp,,Skully,Blazed,,,,Demon,1,Skull
3062,GOGO #3062,1653,115.4749608373931,,10,Red,Marsh,Chain,Space Jacket,Laughing,Blue,Fist,Crown,Blue,1,
5040,GOGO #5040,1654,115.46190560500176,,8,Yellow,City,,Armour,Ghoul,Yellow,Skull,,Purple Goblin,1,
4467,GOGO #4467,1655,115.45704269120552,,8,Red,Island,,Armour,Mask,Green,OK,,Purple Goblin,3,
554,GOGO #554,1656,115.4230747023774,,6,Blue and Orange,Swamp,,Dinosaur,,Blue,,,Skull,4,
161,GOGO #161,1657,115.40758484865277,,9,Blue,Island,,Polo,Shocked,Red,OK,Padded,Peachy,2,
1075,GOGO #1075,1658,115.39289954137483,,9,Blue and Orange,Crash Site,Sword,Purple Tee,Blazed,Bowl,,Spikes,Flushed,1,
3074,GOGO #3074,1659,115.38004453447691,Headset,10,Red,Mountain,Chain,Chef,Disgusted,Blue,OK,,Blue,2,
698,GOGO #698,1660,115.37983624849069,,10,Blue,Earth,Chain,Armour,Raging,Red,Claw,Crown,Peachy,1,
2754,GOGO #2754,1661,115.37933626062257,Headset,10,Blue,Swamp,,Hoodie,Bear,Red,Torch,Padded,Peachy,2,
214,GOGO #214,1662,115.37554819210892,,9,Yellow,Swamp,,Denim Vest,Tripping,Blue Punk,Flames,Spikes,Ashen,3,
2617,GOGO #2617,1663,115.36899049994716,,9,Blue and Orange,Swamp,,Dinosaur,Happy,Black,Dagger,Bucket,Zombie,2,
1625,GOGO #1625,1664,115.36855443625193,,9,Blue,Forest,Sword,Hoodie,Disgusted,,Claw,Bucket,Purple Goblin,4,
3905,GOGO #3905,1665,115.3389193404678,,9,Red,Hell,Sword,Chef,Ghoul,Red,Birdy,,Blue Goblin,2,
4485,GOGO #4485,1666,115.32744503240006,,8,Red,Desert,,Polo,Blazed,Blue,Skull,,Bot,1,
1251,GOGO #1251,1667,115.2983234828555,,7,Yellow,Swamp,,Space Jacket,Ripped,,Dagger,,Imp,1,
142,GOGO #142,1668,115.28390441208796,,8,Red,Marsh,,Hoodie,Vampire,Bowl,OK,,Purple Goblin,6,
5024,GOGO #5024,1669,115.23798228458348,,8,Red,Swamp,Chain,Chef,Roboto,,,,Imp,1,Wrench
841,GOGO #841,1670,115.1968167946206,,9,Blue and Orange,Swamp,,Chef,Ripped,Blue,,Bowler,Bot,2,Wrench
4024,GOGO #4024,1671,115.15043371350261,,8,Red,Swamp,,Denim Vest,Ghoul,Blue,OK,,Cat,2,
1915,GOGO #1915,1672,115.12302454010313,,6,Yellow,Mountain,,Hoodie,Bear,,,,Peachy,4,
3518,GOGO #3518,1673,115.1048826290555,,8,Blue and Orange,Crash Site,,Denim Vest,Happy,Purple,OK,,Ashen,6,
2217,GOGO #2217,1674,115.09870377506797,,7,Blue,Swamp,,Chef,Bear,,Torch,,Imp,1,
4697,GOGO #4697,1675,115.07641261319236,,9,Blue,Desert,Chain,Onesie,Shocked,Blue Punk,,,Flushed,4,Wrench
663,GOGO #663,1676,115.01357102675894,,9,Blue,Desert,Chain,Space Jacket,Angry,Bubblegum,Flames,,Flushed,2,
906,GOGO #906,1677,115.00987545206912,,9,Blue and Orange,Earth,Chain,Dinosaur,Scuba,,OK,Bucket,Ashen,3,
475,GOGO #475,1678,115.00905981149468,Headset,8,Blue,Crash Site,,Onesie,,Bowl,,,Skull,3,Skull
1364,GOGO #1364,1679,114.9930206730209,,10,Yellow,Marsh,Sword,Denim Vest,Roboto,Red,Flames,Crown,Peachy,1,
2795,GOGO #2795,1680,114.98986335945365,,9,Red,Island,Chain,Denim Vest,Vampire,Bowl,Mace,,Purple Goblin,1,
3070,GOGO #3070,1681,114.95687971085464,,9,Yellow,Mountain,,Denim Vest,Roboto,Green,Roboto,,Blue Goblin,4,Skull
91,GOGO #91,1682,114.94930444152955,,8,Blue and Orange,Swamp,,Onesie,,Red Punk,,Spikes,Skull,1,Wrench
3309,GOGO #3309,1683,114.92356195626253,,9,Blue and Orange,Swamp,,Skully,Roboto,Red Punk,Dagger,Spikes,Flushed,4,
3908,GOGO #3908,1684,114.86359144279785,Headset,10,Blue and Orange,Desert,Sword,Dinosaur,Happy,Purple,,,Flushed,4,Skull
895,GOGO #895,1685,114.84735007814778,,8,Red,Desert,,Skully,Raging,Bubblegum,Flames,,Ashen,2,
2537,GOGO #2537,1686,114.77048732157958,,9,Yellow,Mountain,,Armour,Ripped,Red Punk,Fist,Spikes,Peachy,1,
1105,GOGO #1105,1687,114.74131096357068,,8,Blue and Orange,Earth,,Space Jacket,Scuba,,Mace,Bucket,Blue Goblin,2,
1997,GOGO #1997,1688,114.72709033589777,,7,Blue and Orange,Hell,,Dinosaur,Unimpressed,,,,Blue Goblin,5,Sword
1431,GOGO #1431,1689,114.71372178055775,Headset,10,Yellow,City,Chain,Hoodie,Tripping,Blue,Roboto,,Peachy,2,
3052,GOGO #3052,1690,114.68668965092112,,8,Blue and Orange,Crash Site,,Polo,Blazed,Blue,OK,,Bot,1,
4139,GOGO #4139,1691,114.6393065004231,,9,Yellow,Desert,,Skully,Happy,Blue Punk,Birdy,,Ashen,4,Wrench
3234,GOGO #3234,1692,114.61256746657585,,8,Blue and Orange,Desert,,Zombie,Disgusted,Black,,,Zombie,2,Wrench
3720,GOGO #3720,1693,114.56586535118223,,8,Yellow,Mountain,,Zombie,Angry,Red,,,Blue Goblin,4,Skull
716,GOGO #716,1694,114.54382321126502,,8,Yellow,City,,Polo,Laughing,Blue Punk,Skull,,Flushed,1,
4746,GOGO #4746,1695,114.52991074195853,,9,Blue and Orange,Marsh,,Denim Vest,Tripping,Bowl,Flames,,Ashen,1,Sword
164,GOGO #164,1696,114.51676089278455,Headset,10,Blue and Orange,City,,Denim Vest,Happy,Yellow,OK,,Blue Goblin,1,Skull
2887,GOGO #2887,1697,114.51130313655256,,9,Yellow,Hell,,Armour,Raging,Black,Phone,Crown,Zombie,1,
1568,GOGO #1568,1698,114.47997753327884,,6,Red,Marsh,,Skully,,,,,Skull,1,Wrench
12,GOGO #12,1699,114.47912647562896,,10,Blue and Orange,Desert,,Skully,Laughing,Blue,OK,Crown,Blue,1,Wrench
4351,GOGO #4351,1700,114.41900786052324,,9,Blue and Orange,Marsh,Chain,Space Jacket,Bear,Bubblegum,Flames,,Flushed,2,
928,GOGO #928,1701,114.40611172560483,,6,Blue,Desert,,Purple Tee,Unimpressed,,,,Purple Goblin,3,
3220,GOGO #3220,1702,114.40105856983281,,8,Red,Desert,,Denim Vest,Vampire,Blue,Phone,,Bot,3,
575,GOGO #575,1703,114.39209928531724,,9,Blue,Swamp,Sword,Hoodie,Roboto,Bubblegum,Mace,,Peachy,3,
638,GOGO #638,1704,114.39092006763478,,8,Red,City,,Purple Tee,Roboto,Blue,,Bowler,Blue,1,
4733,GOGO #4733,1705,114.3885677387219,,9,Yellow,Island,Chain,Onesie,Disgusted,,,Padded,Peachy,1,Skull
4574,GOGO #4574,1706,114.36479168516624,Headset,10,Blue,Desert,Chain,Denim Vest,Happy,Bowl,Skull,,Peachy,4,
1456,GOGO #1456,1707,114.35199345043794,,7,Blue,Swamp,,Denim Vest,Disgusted,,Skull,,Imp,1,
2134,GOGO #2134,1708,114.32827391560386,,9,Yellow,Desert,Sword,Dinosaur,Unimpressed,Blue,Mace,,Bot,2,
4538,GOGO #4538,1709,114.32699992377731,,8,Red,Marsh,,Denim Vest,Raging,Blue,Torch,,Cat,1,
5363,GOGO #5363,1710,114.32164782046556,,9,Yellow,Mountain,,Chef,Laughing,Red Punk,,Spikes,Flushed,3,Wrench
237,GOGO #237,1711,114.31712620834047,,8,Red,Desert,,Polo,,Red Punk,OK,,Skull,1,Sword
736,GOGO #736,1712,114.26549918215123,,9,Yellow,City,,Denim Vest,Shocked,Red Punk,Roboto,Spikes,Ashen,1,
3617,GOGO #3617,1713,114.24051901579608,,9,Red,Swamp,Chain,Hoodie,Blazed,Bubblegum,Flames,,Flushed,2,
4607,GOGO #4607,1714,114.24019665438082,,9,Yellow,Earth,,Armour,Bear,Red Punk,Fist,Spikes,Ashen,3,
1973,GOGO #1973,1715,114.22651923236617,,9,Blue,Swamp,,Dinosaur,Angry,Black,Phone,Bucket,Zombie,2,
862,GOGO #862,1716,114.2136538591362,,8,Blue and Orange,Earth,,Chef,Angry,Bubblegum,Phone,,Ashen,3,
2563,GOGO #2563,1717,114.21007602965192,,8,Blue,Desert,,Onesie,Mask,,,Crown,Flushed,2,Skull
277,GOGO #277,1718,114.2077418059526,Headset,10,Red,Marsh,,Hoodie,Bear,Bowl,Fist,Spikes,Blue Goblin,1,
801,GOGO #801,1719,114.17883183825045,Headset,8,Red,Swamp,,Polo,,Bowl,,,Skull,1,Sword
5433,GOGO #5433,1720,114.12104653669637,,9,Red,Desert,,Space Jacket,Raging,Red Punk,Torch,Spikes,Peachy,4,
1079,GOGO #1079,1721,114.00902448525679,,7,Yellow,Mountain,,Dinosaur,Scuba,Black,,,Zombie,1,
2634,GOGO #2634,1722,113.96320165174538,,8,Blue,Desert,,Skully,Vampire,Blue,,,Bot,3,Skull
3013,GOGO #3013,1723,113.95267464939766,,8,Yellow,Desert,,Armour,Disgusted,Bubblegum,Phone,,Ashen,5,
5502,GOGO #5502,1724,113.9427043528149,,9,Red,Hell,Sword,Onesie,Bear,Bowl,,,Purple Goblin,2,Wrench
998,GOGO #998,1725,113.93911755033963,,9,Yellow,Hell,Chain,Onesie,Tripping,Purple,,,Flushed,2,Wrench
4669,GOGO #4669,1726,113.90481645929154,,9,Yellow,Forest,,Denim Vest,Laughing,Red Punk,Mace,Spikes,Peachy,2,
1231,GOGO #1231,1727,113.89661954380402,,9,Yellow,Desert,Sword,Chef,Mask,,OK,Padded,Ashen,3,
3003,GOGO #3003,1728,113.8836161871341,,7,Blue and Orange,Island,,Skully,,Blue,,,Skull,5,Wrench
2114,GOGO #2114,1729,113.8779278802675,,9,Blue,Mountain,Sword,Chef,Laughing,Bowl,,,Purple Goblin,5,Skull
2978,GOGO #2978,1730,113.87756679058872,,10,Blue,Swamp,Chain,Armour,Shocked,Blue,Mace,Crown,Blue,1,
5405,GOGO #5405,1731,113.87239231052935,Headset,10,Yellow,Desert,,Hoodie,Roboto,Black,Birdy,Crown,Flushed,4,
5111,GOGO #5111,1732,113.8260935394906,,9,Yellow,Earth,,Hoodie,Happy,Red Punk,Roboto,Spikes,Flushed,1,
2062,GOGO #2062,1733,113.8243283611799,,7,Yellow,Swamp,,Zombie,,,Birdy,Bucket,Skull,3,
1023,GOGO #1023,1734,113.8093418568924,,8,Blue and Orange,Crash Site,,Skully,Angry,Bubblegum,,,Flushed,2,Wrench
200,GOGO #200,1735,113.80779178103299,,9,Blue,Desert,,Polo,Happy,Red,,Crown,Peachy,1,Sword
2944,GOGO #2944,1736,113.75500804894116,,8,Blue,Hell,,Hoodie,Ripped,Bubblegum,Fist,,Ashen,2,
231,GOGO #231,1737,113.71266051192225,,8,Yellow,Desert,,Polo,Disgusted,Green,Flames,,Flushed,4,
3547,GOGO #3547,1738,113.709217180976,,6,Red,Swamp,,Hoodie,,,Roboto,,Skull,1,
2465,GOGO #2465,1739,113.67387207035232,,10,Red,City,Sword,Denim Vest,Bear,,Birdy,Crown,Ashen,1,Skull
4207,GOGO #4207,1740,113.63267692609082,Headset,10,Blue and Orange,Swamp,Chain,Dinosaur,Angry,Black,,,Flushed,1,Sword
4250,GOGO #4250,1741,113.63062493367288,,8,Blue and Orange,Swamp,,Polo,Disgusted,Bubblegum,Mace,,Flushed,1,
1864,GOGO #1864,1742,113.60443241209444,,8,Yellow,Crash Site,,Space Jacket,Angry,Bubblegum,Torch,,Peachy,1,
4952,GOGO #4952,1743,113.59827301899978,,9,Yellow,Marsh,,Denim Vest,Blazed,Blue,Mace,Bowler,Bot,2,
4814,GOGO #4814,1744,113.58053821834338,,9,Blue,Swamp,Sword,Hoodie,Ghoul,Yellow,Birdy,,Purple Goblin,2,
4307,GOGO #4307,1745,113.57597903985636,,8,Red,Marsh,,Polo,Disgusted,Bubblegum,Dagger,,Flushed,2,
4306,GOGO #4306,1746,113.57127577941253,,8,Blue,Swamp,,Denim Vest,Ghoul,Blue,OK,,Cat,1,
1525,GOGO #1525,1747,113.56494970220743,,10,Blue and Orange,Marsh,Chain,Denim Vest,Shocked,Red,Mace,Bucket,Peachy,3,
295,GOGO #295,1748,113.53864169996667,,7,Yellow,Forest,,Onesie,Laughing,Blue,,,Bot,1,
3532,GOGO #3532,1749,113.5220961203685,,9,Blue and Orange,Hell,Sword,Dinosaur,Angry,Bowl,,,Ashen,1,Sword
5537,GOGO #5537,1750,113.50792123572673,,7,Blue,Desert,,Denim Vest,Vampire,,OK,,Imp,1,
3128,GOGO #3128,1751,113.46374095527334,,8,Red,Swamp,,Armour,Raging,,OK,Crown,Demon,2,
830,GOGO #830,1752,113.44030660721293,,7,Red,Crash Site,,Purple Tee,Vampire,Purple,,,Blue Goblin,2,
1479,GOGO #1479,1753,113.43511945211281,,10,Blue,Marsh,Chain,Denim Vest,Ripped,Red,Claw,Bucket,Peachy,3,
1643,GOGO #1643,1754,113.35500511756025,,8,Blue and Orange,Marsh,,Dinosaur,Happy,Blue,,,Bot,1,Sword
