ID,Name,Rank,Rarity_Score,Attributes,Background,Clothing,Eyes,Eyewear,Fur,Headgear,Magnificent,Mouth,Piercings,Tail
3630,Ottez #3630,803,135.93966963822874,8,Green,Punk Leather,Pretty Eyes,Heart Shades,Stoner,Blue Wig,,Smile,,Plain
600,Ottez #600,804,135.9289523180234,8,Pink,Black Hoodie,Starry Eyed,Black Wayfarer,Fawn,Moped Helmet,,Closed,,White
816,Ottez #816,805,135.86398101951144,9,Dark Grey,Red Varsity,Heart Eyes,Black Wayfarer,Grey,Dreads,,Tongue Out,Bull Ring,Plain
1637,Ottez #1637,806,135.77186852035112,7,Blue,Red Varsity,Glowing Eyes,,Sand,Bunny Ears,,Gritted,,Plain
1725,Ottez #1725,807,135.71997173650746,8,Navy,Checked Shirt,Wide Eyed,Adventurer,Purple,Dreads,,Drool,,Fire
2250,Ottez #2250,808,135.68405289323292,8,Navy,Dungarees,Heterochromia,Morpheus,Sand,Bucket Hat,,Happy,,White
1411,Ottez #1411,809,135.567070731905,9,Orange,Black Hoodie,Heterochromia,Tortoise Shell,Brown,Blue Wig,,Smile,Nose Ring,Plain
2380,Ottez #2380,810,135.52882236491416,9,Yellow,Tracksuit,Brown Eyes,3D,Stripey Fawn,Propeller Hat,,Smile,Bull Ring,Fire
3041,Ottez #3041,811,135.52000553676177,8,Green,Plain Tshirt,Wide Eyed,Black Wayfarer,Albino,,,Gritted,Nose Ring,Fire
363,Ottez #363,812,135.4606260952784,8,Green,Army Shirt,Suspicious Eyes,3D,Stoner,Moped Helmet,,Closed,,Plain
2092,Ottez #2092,813,135.30322739126532,9,Purple,Aviator Jacket,Sexy Eyes,Morpheus,Fawn,Propeller Hat,,Smile,Bull Ring,White
638,Ottez #638,814,135.2920159225244,7,Purple,Neon Hoodie,Sexy Eyes,,Stoner,Bamboo Hat,,Smile,,White
2332,Ottez #2332,815,135.2748546979704,8,Purple,Green Varsity,Starry Eyed,Rap Shades,Purple,Dreads,,Smile,,Plain
2227,Ottez #2227,816,135.22648045604768,9,Blue,Aviator Jacket,Cheeky Eyes,Aviators,Grey,Ottez Cap,,Sick,Bull Ring,Fire
389,Ottez #389,817,135.18465091476307,9,Yellow,Red Varsity,Hypnotised,Tortoise Shell,Stoner,Dreads,,Smile,Nose Ring,Fire
324,Ottez #324,818,135.16268402928281,8,Green,Plain Tshirt,Brown Eyes,Adventurer,Sand,Bunny Ears,,Tongue Out,,Metal
3125,Ottez #3125,819,135.14769156722897,9,Purple,Neon Hoodie,Pretty Eyes,Heart Shades,Stripey Fawn,Captains Hat,,Gritted,Nose Ring,Metal
1657,Ottez #1657,820,135.0942400269038,7,Blue,Watermelon Tshirt,Green Eyes,,Pink,Yellow Beanie,,Whistle,,White
83,Ottez #83,821,135.03839486894657,9,Dark Grey,Neon Hoodie,Blue Eyes,Black Wayfarer,Brown,Bobble Hat,,Gap Tooth,Nose Ring,White
2321,Ottez #2321,822,134.9881867365654,8,Navy,Tunic,Sexy Eyes,Adventurer,Brown,Cycling Cap,,Human,,White
3528,Ottez #3528,823,134.94319935459473,8,Green,Double Vest,Heart Eyes,Black Wayfarer,Sand,Crockett Hat,,Smile,,Fire
1738,Ottez #1738,824,134.87290400882225,9,Pink,Tunic,Heart Eyes,Aviators,Grey,Orange Beanie,,Gritted,Nose Ring,Plain
1652,Ottez #1652,825,134.86858863522522,7,Purple,Red Varsity,Hypnotised,,Grey,Bobble Hat,,Human,,Plain
2003,Ottez #2003,826,134.7545902395471,8,Yellow,Aviator Jacket,Brown Eyes,Tortoise Shell,Stoner,Backwards Cap,,Sick,,White
2411,Ottez #2411,827,134.65364950578098,9,Green,Puffer Jacket,Green Eyes,Adventurer,Grey,Yellow Beanie,,Gap Tooth,Nose Ring,Fire
1910,Ottez #1910,828,134.58016944593197,9,Purple,Tracksuit,Wide Eyed,Tortoise Shell,Stoner,Cycling Cap,,Gap Tooth,Nose Ring,White
92,Ottez #92,829,134.56104760964072,9,Green,Double Vest,Cheeky Eyes,Rap Shades,Purple,Bunny Ears,,Gritted,Nose Ring,Fire
3935,Ottez #3935,830,134.5305831623745,9,Dark Grey,Vegas Shirt,Heart Eyes,Morpheus,Sand,Blue Wig,,Smile,Bull Ring,White
3535,Ottez #3535,831,134.5298861398059,9,Orange,Ottez Tshirt,Wide Eyed,Heart Shades,Stripey Sand,Crockett Hat,,Gritted,Nose Ring,Rainbow
282,Ottez #282,832,134.36711833763314,8,Pink,Black Hoodie,Brown Eyes,Xterminator Shades,Stoner,Bobble Hat,,Human,,White
3217,Ottez #3217,833,134.3495861710822,8,Green,Ottvana Tshirt,Pretty Eyes,Black Wayfarer,Purple,Bobble Hat,,Tongue Out,,Metal
450,Ottez #450,834,134.21707419511438,8,Pink,Green Varsity,Suspicious Eyes,Aviators,Pink,Bobble Hat,,Drool,,White
2806,Ottez #2806,835,134.18875488952148,9,Purple,Aviator Jacket,Sexy Eyes,Tortoise Shell,Grey,Bamboo Hat,,Gritted,Bull Ring,Rainbow
2392,Ottez #2392,836,134.15479431677053,9,Dark Grey,Tunic,Cheeky Eyes,Heart Shades,Grey,Cycling Cap,,Gap Tooth,Nose Ring,White
2699,Ottez #2699,837,134.14055177979222,9,Orange,Green Varsity,Suspicious Eyes,3D,Brown,Dreads,,Whistle,Nose Ring,Metal
373,Ottez #373,838,134.12325937039083,9,Green,Watermelon Tshirt,Cheeky Eyes,Morpheus,Pink,Blue Wig,,Freaky Teeth,Nose Ring,Plain
631,Ottez #631,839,133.93441091080592,9,Blue,Army Shirt,Blue Eyes,Heart Shades,Sand,Pink Cowboy,,Sick,Bull Ring,White
873,Ottez #873,840,133.79943026333706,8,Orange,Blue Varsity,Wide Eyed,Adventurer,Stripey Sand,Ottez Cap,,Freaky Teeth,,Rainbow
1655,Ottez #1655,841,133.74416730173456,8,Green,Double Vest,Tired Eyes,Rap Shades,Brown,Bamboo Hat,,Drool,,Plain
2497,Ottez #2497,842,133.73454156001037,7,Blue,Vegas Shirt,Heart Eyes,,Brown,Bandana,,Freaky Teeth,,Fire
1294,Ottez #1294,843,133.7038030542421,9,Yellow,Tunic,Cheeky Eyes,Rap Shades,Grey,Bucket Hat,,Human,Bull Ring,Plain
1716,Ottez #1716,844,133.6129563146151,8,Pink,Neon Hoodie,Blue Eyes,,Pink,Yellow Beanie,,Gritted,Nose Ring,Metal
520,Ottez #520,845,133.60682642047158,8,Dark Grey,Watermelon Tshirt,Starry Eyed,,Brown,Captains Hat,,Smile,Nose Ring,Rainbow
968,Ottez #968,846,133.47612721549655,8,Navy,Vegas Shirt,Blue Eyes,Xterminator Shades,Grey,Ottez Cap,,Human,,Rainbow
2471,Ottez #2471,847,133.46940313049816,8,Purple,Ottvana Tshirt,Brown Eyes,Aviators,Brown,Backwards Cap,,Bubblegum,,Metal
1659,Ottez #1659,848,133.45510787138284,7,Pink,Plain Tshirt,Glowing Eyes,,Pink,Dreads,,Whistle,,White
1724,Ottez #1724,849,133.38258474642817,8,Blue,Army Shirt,Glowing Eyes,3D,Fawn,Pink Wig,,Happy,,White
2954,Ottez #2954,850,133.2845173672793,8,Green,Black Hoodie,Cheeky Eyes,,Brown,Captains Hat,,Ape,Nose Ring,Plain
687,Ottez #687,851,133.2649327648188,9,Dark Grey,Striped Tshirt,Pretty Eyes,3D,Grey,Ottez Cap,,Human,Bull Ring,Plain
1088,Ottez #1088,852,133.2375693962914,9,Yellow,Watermelon Tshirt,Starry Eyed,Black Wayfarer,Brown,Backwards Cap,,Closed,Bull Ring,Plain
2547,Ottez #2547,853,133.23427538527523,8,Dark Grey,Aviator Jacket,Blue Eyes,Morpheus,Grey,Bucket Hat,,Human,,Fire
3489,Ottez #3489,854,133.17935831603174,9,Navy,Blue Varsity,Pretty Eyes,Heart Shades,Brown,Yellow Beanie,,Sick,Nose Ring,Rainbow
1962,Ottez #1962,855,133.17271559817695,8,Green,Punk Leather,Sexy Eyes,Rap Shades,Brown,Bucket Hat,,Freaky Teeth,,Rainbow
3988,Ottez #3988,856,133.1457285779607,8,Yellow,Black Hoodie,Starry Eyed,Aviators,Stripey Sand,Orange Beanie,,Gritted,,Plain
3400,Ottez #3400,857,133.14429116354134,8,Blue,Punk Leather,Cheeky Eyes,Morpheus,Grey,Pink Cowboy,,Happy,,Plain
3427,Ottez #3427,858,133.10052556339306,8,Yellow,Neon Hoodie,Tired Eyes,Aviators,Sand,Bucket Hat,,Sick,,Metal
2440,Ottez #2440,859,133.06971036650782,9,Yellow,Punk Leather,Brown Eyes,Adventurer,Stripey Fawn,Cycling Cap,,Gritted,Nose Ring,White
1516,Ottez #1516,860,133.06159388833942,8,Yellow,Vegas Shirt,Blue Eyes,3D,Grey,Yellow Beanie,,Freaky Teeth,,Metal
1528,Ottez #1528,861,133.0342738429086,9,Yellow,Watermelon Tshirt,Green Eyes,Xterminator Shades,Grey,Blue Wig,,Freaky Teeth,Nose Ring,White
119,Ottez #119,862,133.01035277963106,8,Green,Army Shirt,Brown Eyes,Tortoise Shell,Stripey Sand,Pink Wig,,Freaky Teeth,,Rainbow
2627,Ottez #2627,863,133.00283589524605,8,Dark Grey,Aviator Jacket,Brown Eyes,Rap Shades,Stoner,Propeller Hat,,Closed,,White
3902,Ottez #3902,864,132.94018221379773,9,Dark Grey,Tunic,Cheeky Eyes,Rap Shades,Stripey Sand,Army Helmet,,Closed,Nose Ring,Plain
2442,Ottez #2442,865,132.75556547215737,8,Pink,Green Varsity,Tired Eyes,3D,Brown,Bobble Hat,,Bubblegum,,Plain
2460,Ottez #2460,866,132.735666341202,9,Pink,Red Varsity,Pretty Eyes,Heart Shades,Fawn,Pink Wig,,Human,Nose Ring,White
3855,Ottez #3855,867,132.71666449740357,9,Blue,Checked Shirt,Suspicious Eyes,3D,Brown,Bucket Hat,,Bubblegum,Nose Ring,Plain
1474,Ottez #1474,868,132.7049217889863,8,Orange,Tracksuit,Sexy Eyes,Xterminator Shades,Pink,Bucket Hat,,Tongue Out,,White
1894,Ottez #1894,869,132.68822883773095,8,Green,Army Shirt,Starry Eyed,Morpheus,Fawn,Ottez Cap,,Gritted,,White
2027,Ottez #2027,870,132.65943277100857,8,Yellow,Black Hoodie,Cheeky Eyes,Aviators,Sand,Exposed Brain,,Happy,,Fire
1260,Ottez #1260,871,132.65186553914293,8,Pink,Vegas Shirt,Cheeky Eyes,3D,Purple,Captains Hat,,Whistle,,Metal
3942,Ottez #3942,872,132.6281725575663,8,Blue,Tracksuit,Brown Eyes,Xterminator Shades,Fawn,Pink Wig,,Whistle,,Plain
573,Ottez #573,873,132.56169103296511,8,Yellow,Tracksuit,Starry Eyed,Morpheus,Fawn,Backwards Cap,,Smile,,White
2140,Ottez #2140,874,132.40428227460114,8,Green,Punk Leather,Pretty Eyes,Black Wayfarer,Stripey Sand,Bucket Hat,,Closed,,Fire
2956,Ottez #2956,875,132.40155215952396,7,Purple,Punk Leather,Glowing Eyes,,Brown,Dreads,,Smile,,White
1141,Ottez #1141,876,132.3528251263159,8,Yellow,Ottvana Tshirt,Tired Eyes,Aviators,Stoner,Yellow Beanie,,Smile,,White
3175,Ottez #3175,877,132.32594778374786,8,Pink,Aviator Jacket,Blue Eyes,,Sand,Party Hat,,Human,Nose Ring,Fire
2835,Ottez #2835,878,132.30552868451915,9,Orange,Tracksuit,Pretty Eyes,Black Wayfarer,Grey,Pink Wig,,Gap Tooth,Nose Ring,Plain
2116,Ottez #2116,879,132.2372413353258,9,Purple,Double Vest,Starry Eyed,Black Wayfarer,Sand,Orange Beanie,,Gritted,Nose Ring,Plain
2810,Ottez #2810,880,132.1636682433053,7,Purple,Neon Hoodie,Pretty Eyes,,Stripey Fawn,Bamboo Hat,,Happy,,Plain
1649,Ottez #1649,881,132.16257438308315,8,Purple,Striped Tshirt,Brown Eyes,Tortoise Shell,Stoner,Pink Wig,,Sick,,Fire
3739,Ottez #3739,882,132.10230748222514,9,Dark Grey,Dungarees,Glowing Eyes,Tortoise Shell,Brown,Ottez Cap,,Drool,Nose Ring,Fire
1140,Ottez #1140,883,132.06384665299444,7,Dark Grey,,Tired Eyes,Heart Shades,Purple,Exposed Brain,,Smile,,White
2887,Ottez #2887,884,132.01600533741706,8,Purple,Black Hoodie,Wide Eyed,Rap Shades,Sand,Crockett Hat,,Sick,,Metal
3508,Ottez #3508,885,131.9666535245409,9,Dark Grey,Black Hoodie,Brown Eyes,Aviators,Stoner,Yellow Beanie,,Human,Bull Ring,White
3644,Ottez #3644,886,131.9628770276446,8,Navy,Aviator Jacket,Tired Eyes,Black Wayfarer,Sand,Cycling Cap,,Human,,White
2661,Ottez #2661,887,131.9200804285207,8,Pink,Tunic,Green Eyes,3D,Grey,Yellow Beanie,,Happy,,Plain
2446,Ottez #2446,888,131.89904269588808,8,Blue,Neon Hoodie,Tired Eyes,Heart Shades,Grey,Blue Wig,,Tongue Out,,Rainbow
2703,Ottez #2703,889,131.8603332438493,8,Yellow,Aviator Jacket,Suspicious Eyes,Tortoise Shell,Stoner,Orange Beanie,,Freaky Teeth,,Plain
1667,Ottez #1667,890,131.800507131399,8,Yellow,Black Hoodie,Starry Eyed,,Grey,Bamboo Hat,,Happy,Nose Ring,Plain
916,Ottez #916,891,131.7663090244942,9,Yellow,Vegas Shirt,Wide Eyed,Adventurer,Pink,Yellow Beanie,,Gritted,Nose Ring,White
1838,Ottez #1838,892,131.76598301794198,9,Pink,Neon Hoodie,Brown Eyes,Aviators,Grey,Bucket Hat,,Drool,Nose Ring,White
2647,Ottez #2647,893,131.68866981515018,7,Green,Punk Leather,Cheeky Eyes,,Fawn,Bamboo Hat,,Smile,,Metal
671,Ottez #671,894,131.5974790085552,8,Dark Grey,Blue Varsity,Suspicious Eyes,Adventurer,Purple,Captains Hat,,Bubblegum,,Plain
518,Ottez #518,895,131.56683078644633,8,Blue,Neon Hoodie,Sexy Eyes,Tortoise Shell,Brown,Captains Hat,,Whistle,,Rainbow
1718,Ottez #1718,896,131.50506199592624,9,Yellow,Ottvana Tshirt,Tired Eyes,Tortoise Shell,Stoner,Bobble Hat,,Happy,Bull Ring,Plain
2431,Ottez #2431,897,131.47533051360148,9,Purple,Puffer Jacket,Glowing Eyes,Aviators,Grey,Ottez Cap,,Human,Bull Ring,Plain
1896,Ottez #1896,898,131.40060540822324,9,Purple,Army Shirt,Sexy Eyes,Tortoise Shell,Fawn,Pink Cowboy,,Gap Tooth,Nose Ring,White
710,Ottez #710,899,131.38440302878126,8,Navy,Vegas Shirt,Cheeky Eyes,Morpheus,Brown,Crockett Hat,,Whistle,,Metal
1113,Ottez #1113,900,131.38323229063622,9,Purple,Tunic,Glowing Eyes,Morpheus,Grey,Bucket Hat,,Smile,Nose Ring,White
2655,Ottez #2655,901,131.293133758694,7,Purple,Ottez Tshirt,Heart Eyes,,Brown,Bucket Hat,,Bubblegum,,White
1089,Ottez #1089,902,131.25503268595702,9,Green,Tracksuit,Tired Eyes,Tortoise Shell,Sand,Bunny Ears,,Happy,Bull Ring,White
1181,Ottez #1181,903,131.18316348689424,8,Blue,,Heart Eyes,Xterminator Shades,Sand,Orange Beanie,,Tongue Out,Bull Ring,Plain
3564,Ottez #3564,904,131.15102800989445,9,Blue,Striped Tshirt,Suspicious Eyes,Rap Shades,Grey,Propeller Hat,,Whistle,Bull Ring,White
849,Ottez #849,905,131.15009784423415,8,Yellow,Tracksuit,Sexy Eyes,Tortoise Shell,Stripey Sand,Bandana,,Sick,,White
2994,Ottez #2994,906,131.14340795009215,9,Yellow,Red Varsity,Starry Eyed,Black Wayfarer,Brown,Captains Hat,,Smile,Nose Ring,Plain
2796,Ottez #2796,907,131.1372098894469,9,Dark Grey,Checked Shirt,Hypnotised,Morpheus,Purple,Party Hat,,Closed,Bull Ring,White
3138,Ottez #3138,908,131.11375356515757,7,Blue,Ottvana Tshirt,Pretty Eyes,,Sand,Army Helmet,,Whistle,,Plain
1687,Ottez #1687,909,131.1039719904048,9,Green,Double Vest,Glowing Eyes,Rap Shades,Grey,Bamboo Hat,,Closed,Nose Ring,White
322,Ottez #322,910,131.0364629150189,8,Navy,Green Varsity,Brown Eyes,Heart Shades,Stripey Sand,Bunny Ears,,Happy,,Plain
84,Ottez #84,911,130.9789588409747,8,Green,Neon Hoodie,Cheeky Eyes,Adventurer,Stripey Sand,Cycling Cap,,Gritted,,Metal
2154,Ottez #2154,912,130.93756484057064,7,Pink,Striped Tshirt,Glowing Eyes,,Sand,Pink Wig,,Freaky Teeth,,Plain
1836,Ottez #1836,913,130.93396710594732,8,Purple,Aviator Jacket,Tired Eyes,Adventurer,Pink,Orange Beanie,,Happy,,Metal
1721,Ottez #1721,914,130.85716046075703,9,Pink,Punk Leather,Wide Eyed,Tortoise Shell,Grey,Bandana,,Smile,Bull Ring,Plain
3188,Ottez #3188,915,130.80078729449528,8,Dark Grey,Punk Leather,Wide Eyed,Morpheus,Sand,Dreads,,Gritted,,Plain
3689,Ottez #3689,916,130.7977277587263,9,Orange,Puffer Jacket,Starry Eyed,Aviators,Brown,Captains Hat,,Happy,Nose Ring,White
3837,Ottez #3837,917,130.7973326779965,8,Orange,Tunic,Cheeky Eyes,Tortoise Shell,Purple,Party Hat,,Sick,,White
1588,Ottez #1588,918,130.69310547985233,8,Pink,Black Hoodie,Brown Eyes,3D,Sand,Propeller Hat,,Gap Tooth,,White
2639,Ottez #2639,919,130.672532430455,8,Green,Neon Hoodie,Cheeky Eyes,Heart Shades,Stripey Fawn,Propeller Hat,,Happy,,White
3493,Ottez #3493,920,130.5607142939523,8,Pink,Blue Varsity,Starry Eyed,Aviators,Grey,Captains Hat,,Gritted,,White
2561,Ottez #2561,921,130.555361305955,8,Blue,Punk Leather,Cheeky Eyes,Heart Shades,Stoner,Captains Hat,,Gritted,,Plain
3896,Ottez #3896,922,130.52352590258255,8,Blue,Checked Shirt,Heart Eyes,Aviators,Sand,Crockett Hat,,Gritted,,White
2084,Ottez #2084,923,130.4783000505501,8,Blue,Double Vest,Suspicious Eyes,Morpheus,Pink,Pink Wig,,Happy,,Rainbow
3915,Ottez #3915,924,130.47401103448928,8,Blue,Double Vest,Glowing Eyes,Xterminator Shades,Brown,Bucket Hat,,Tongue Out,,Plain
3715,Ottez #3715,925,130.41916414306277,9,Yellow,Dungarees,Pretty Eyes,Rap Shades,Grey,Dreads,,Drool,Bull Ring,Rainbow
2698,Ottez #2698,926,130.3221014947459,8,Dark Grey,Punk Leather,Glowing Eyes,,Brown,Orange Beanie,,Gritted,Nose Ring,Metal
1683,Ottez #1683,927,130.26874883761465,7,Blue,Aviator Jacket,Wide Eyed,,Sand,Backwards Cap,,Sick,,White
691,Ottez #691,928,130.20523629665146,9,Yellow,Plain Tshirt,Green Eyes,Xterminator Shades,Brown,Orange Beanie,,Human,Bull Ring,Rainbow
3698,Ottez #3698,929,130.20302786015787,8,Blue,Tunic,Cheeky Eyes,Black Wayfarer,Fawn,Pink Wig,,Freaky Teeth,,White
3099,Ottez #3099,930,130.187939455666,8,Blue,Blue Varsity,Heart Eyes,3D,Purple,Backwards Cap,,Happy,,White
464,Ottez #464,931,130.174666872726,9,Purple,Ottvana Tshirt,Blue Eyes,Tortoise Shell,Grey,Propeller Hat,,Closed,Nose Ring,Rainbow
50,Ottez #50,932,130.1361495401474,9,Navy,Army Shirt,Brown Eyes,Aviators,Stripey Fawn,Cycling Cap,,Gap Tooth,Bull Ring,Metal
1556,Ottez #1556,933,130.13294482705223,7,Yellow,Vegas Shirt,Heart Eyes,,Sand,Bamboo Hat,,Gritted,,White
619,Ottez #619,934,130.13263792075819,7,Orange,Punk Leather,Brown Eyes,,Purple,Crockett Hat,,Closed,,White
530,Ottez #530,935,130.12961060291138,9,Pink,Watermelon Tshirt,Hypnotised,Adventurer,Sand,Bobble Hat,,Happy,Nose Ring,Plain
1083,Ottez #1083,936,130.11203815896383,8,Pink,Punk Leather,Green Eyes,Black Wayfarer,Brown,Crockett Hat,,Closed,,White
1039,Ottez #1039,937,130.11133486144251,9,Yellow,Plain Tshirt,Heart Eyes,Tortoise Shell,Sand,Pink Wig,,Gritted,Bull Ring,Fire
1369,Ottez #1369,938,130.08945199836288,8,Blue,Blue Varsity,Pretty Eyes,Aviators,Fawn,Pink Wig,,Drool,,White
2080,Ottez #2080,939,130.08202939125013,9,Dark Grey,Watermelon Tshirt,Cheeky Eyes,Black Wayfarer,Brown,Yellow Beanie,,Drool,Bull Ring,White
3410,Ottez #3410,940,129.979502366132,9,Green,Watermelon Tshirt,Sexy Eyes,Rap Shades,Grey,Blue Wig,,Drool,Nose Ring,Plain
2193,Ottez #2193,941,129.92465626250828,8,Blue,Blue Varsity,Glowing Eyes,Heart Shades,Pink,Party Hat,,Closed,,Rainbow
1484,Ottez #1484,942,129.85807941156068,8,Dark Grey,Ottez Tshirt,Hypnotised,Adventurer,Brown,Pink Wig,,Happy,,Metal
1341,Ottez #1341,943,129.8160812209419,8,Green,Tracksuit,Sexy Eyes,Aviators,Stripey Fawn,Bamboo Hat,,Freaky Teeth,,Plain
2274,Ottez #2274,944,129.77157238974672,8,Navy,Aviator Jacket,Wide Eyed,3D,Brown,Army Helmet,,Smile,,Fire
3725,Ottez #3725,945,129.7381202048565,9,Dark Grey,Ottvana Tshirt,Tired Eyes,Tortoise Shell,Purple,Orange Beanie,,Freaky Teeth,Nose Ring,White
1020,Ottez #1020,946,129.71869572612817,9,Green,Ottez Tshirt,Sexy Eyes,Adventurer,Stripey Sand,Crockett Hat,,Smile,Nose Ring,Plain
519,Ottez #519,947,129.64784419804175,8,Blue,Checked Shirt,Blue Eyes,Xterminator Shades,Brown,Party Hat,,Drool,,White
1507,Ottez #1507,948,129.63732748762854,8,Purple,Punk Leather,Glowing Eyes,,Fawn,Bucket Hat,,Happy,Bull Ring,Fire
655,Ottez #655,949,129.63511153267112,8,Blue,Army Shirt,Hypnotised,Black Wayfarer,Sand,Propeller Hat,,Happy,,Fire
3825,Ottez #3825,950,129.63154256270408,8,Green,Red Varsity,Glowing Eyes,Heart Shades,Purple,Crockett Hat,,Gritted,,Rainbow
2659,Ottez #2659,951,129.61082280401297,9,Pink,Green Varsity,Wide Eyed,Black Wayfarer,Stripey Sand,Backwards Cap,,Whistle,Bull Ring,Plain
3803,Ottez #3803,952,129.60482839206256,8,Orange,Striped Tshirt,Sexy Eyes,Morpheus,Fawn,Bunny Ears,,Gritted,,Metal
2943,Ottez #2943,953,129.534719882073,8,Blue,Ottez Tshirt,Blue Eyes,Xterminator Shades,Fawn,Bobble Hat,,Drool,,Plain
3377,Ottez #3377,954,129.51840704726484,8,Green,Puffer Jacket,Tired Eyes,3D,Fawn,Party Hat,,Drool,,White
3924,Ottez #3924,955,129.4622605637369,7,Yellow,Tracksuit,Heart Eyes,,Grey,Captains Hat,,Freaky Teeth,,Plain
1905,Ottez #1905,956,129.42842437862714,8,Yellow,Blue Varsity,Hypnotised,Tortoise Shell,Pink,Dreads,,Closed,,Plain
3687,Ottez #3687,957,129.41920556032952,8,Orange,Puffer Jacket,Starry Eyed,,Grey,Dreads,,Smile,Nose Ring,Rainbow
2720,Ottez #2720,958,129.40852686341213,9,Yellow,Blue Varsity,Suspicious Eyes,Black Wayfarer,Pink,Bucket Hat,,Human,Nose Ring,Plain
2985,Ottez #2985,959,129.28530635609343,9,Green,Ottez Tshirt,Cheeky Eyes,3D,Stripey Sand,Yellow Beanie,,Gritted,Nose Ring,Plain
2630,Ottez #2630,960,129.22611824499165,9,Blue,Black Hoodie,Sexy Eyes,3D,Brown,Orange Beanie,,Drool,Bull Ring,Fire
1104,Ottez #1104,961,129.18872984124374,8,Green,Blue Varsity,Heart Eyes,Black Wayfarer,Brown,Bucket Hat,,Gap Tooth,,White
3792,Ottez #3792,962,129.14559634643362,9,Purple,Double Vest,Sexy Eyes,Rap Shades,Sand,Bandana,,Gap Tooth,Bull Ring,Plain
17,Ottez #17,963,129.14146031717866,8,Orange,Puffer Jacket,Sexy Eyes,Xterminator Shades,Brown,Propeller Hat,,Freaky Teeth,,Plain
1428,Ottez #1428,964,129.1108723572001,7,Purple,Plain Tshirt,Starry Eyed,,Grey,Orange Beanie,,Freaky Teeth,,Plain
2458,Ottez #2458,965,129.09098490768656,9,Navy,Plain Tshirt,Suspicious Eyes,Heart Shades,Stripey Fawn,Propeller Hat,,Freaky Teeth,Nose Ring,White
139,Ottez #139,966,129.02586575418184,8,Yellow,Neon Hoodie,Glowing Eyes,Black Wayfarer,Purple,Party Hat,,Closed,,White
1831,Ottez #1831,967,129.00915379239078,9,Orange,Punk Leather,Cheeky Eyes,Morpheus,Brown,Dreads,,Closed,Bull Ring,White
319,Ottez #319,968,128.9636997005809,8,Purple,Blue Varsity,Wide Eyed,Adventurer,Brown,Army Helmet,,Bubblegum,,White
2056,Ottez #2056,969,128.91337298490828,9,Purple,Army Shirt,Pretty Eyes,Morpheus,Grey,Bobble Hat,,Human,Nose Ring,Plain
3167,Ottez #3167,970,128.81938711967152,8,Purple,Double Vest,Glowing Eyes,Black Wayfarer,Stripey Fawn,Pink Wig,,Closed,,White
2614,Ottez #2614,971,128.74753151006774,8,Green,Black Hoodie,Heterochromia,Heart Shades,Grey,Bucket Hat,,Gritted,,Fire
975,Ottez #975,972,128.73907418083215,9,Pink,Ottvana Tshirt,Blue Eyes,Xterminator Shades,Brown,Orange Beanie,,Closed,Nose Ring,Metal
1406,Ottez #1406,973,128.68830543131713,8,Yellow,Vegas Shirt,Suspicious Eyes,Tortoise Shell,Sand,Pink Wig,,Human,,Plain
2399,Ottez #2399,974,128.63335741984653,9,Orange,Green Varsity,Green Eyes,Tortoise Shell,Pink,Backwards Cap,,Sick,Nose Ring,White
2653,Ottez #2653,975,128.61120053905574,9,Orange,Neon Hoodie,Green Eyes,Black Wayfarer,Grey,Orange Beanie,,Whistle,Nose Ring,Plain
2865,Ottez #2865,976,128.56347266571098,8,Purple,Striped Tshirt,Brown Eyes,Tortoise Shell,Brown,Bunny Ears,,Whistle,,White
814,Ottez #814,977,128.48583001950792,8,Purple,Army Shirt,Sexy Eyes,Morpheus,Purple,Captains Hat,,Drool,,Plain
1799,Ottez #1799,978,128.47640577585378,8,Dark Grey,Dungarees,Glowing Eyes,Xterminator Shades,Grey,Orange Beanie,,Freaky Teeth,,Plain
3594,Ottez #3594,979,128.47310016091976,8,Navy,Ottez Tshirt,Glowing Eyes,Morpheus,Sand,Pink Wig,,Gritted,,Metal
3638,Ottez #3638,980,128.43085197017027,8,Navy,Punk Leather,Pretty Eyes,Rap Shades,Brown,Yellow Beanie,,Gritted,,White
3388,Ottez #3388,981,128.42716792618188,7,Orange,Vegas Shirt,Heart Eyes,,Grey,Yellow Beanie,,Gritted,,Metal
3432,Ottez #3432,982,128.37809210840672,8,Orange,Double Vest,Cheeky Eyes,Black Wayfarer,Pink,Army Helmet,,Gap Tooth,,White
1582,Ottez #1582,983,128.2716890866008,8,Dark Grey,Black Hoodie,Suspicious Eyes,3D,Purple,Bandana,,Human,,Plain
553,Ottez #553,984,128.22460355435385,8,Green,Neon Hoodie,Wide Eyed,Heart Shades,Fawn,Moped Helmet,,Closed,,Plain
3882,Ottez #3882,985,128.15476368578646,8,Orange,Checked Shirt,Heart Eyes,Black Wayfarer,Brown,Bandana,,Freaky Teeth,,Plain
3076,Ottez #3076,986,128.13473200454033,8,Blue,Army Shirt,Heart Eyes,Black Wayfarer,Brown,Pink Wig,,Gritted,,Rainbow
2468,Ottez #2468,987,128.13313053342378,8,Blue,Plain Tshirt,Blue Eyes,Black Wayfarer,Stoner,Moped Helmet,,Whistle,,Fire
561,Ottez #561,988,128.12679576748906,7,Navy,Aviator Jacket,Green Eyes,,Grey,Army Helmet,,Tongue Out,,Rainbow
