ID,Name,Rank,Rarity_Score,Attributes,Background,Foreground,Hat,Head,Jacket,Left Eye,Mouth,Nose,Overlay,Right Eye,Shirt
4198,RAGGEDZ #4198,916,69.8242443469,10,Starry,,Fancy,Foam,Worn-out-,Clip,Zip,Stick,Evil,Button,Stained
3843,RAGGEDZ #3843,917,69.7995176584,11,Warm,Pitchfork,Wizard,Bucket,Scarecrow,Clip,Zip,Clay,Grunge,Cross,White
3825,RAGGEDZ #3825,918,69.7788145891,10,Warm,Wheat,Worn-out,Soccer,Worn-out-,,Lucky,Plasters,Snowy,Cross,Anarchy
4098,RAGGEDZ #4098,919,69.7266495554,10,Dark,,Worn-out,Oldbag,Worn-out-,Obsidian,Courier,Clay,Evil,Cross,Basic
4245,RAGGEDZ #4245,920,69.6791490816,10,Dark,,Fancy,Bucket,Doctor,Clip,Sewn,Rottencarrot,Tvstatic,Cross,Anarchy
3602,RAGGEDZ #3602,921,69.553247166,10,Starry,,Wizard,Foam,Scarf,Spring,Courier,Rottencarrot,Grunge,Button,Basic
4682,RAGGEDZ #4682,922,69.4690064095,11,Milkyway,Cat,Pirate,Foam,Worn-out-,Button,Zip,Plasters,Web,Clip,White
4332,RAGGEDZ #4332,923,69.4003075279,10,Starry,Wheat,Worn-out,Pumpkin,Worn-out-,,Sewn,Stick,Snowy,Button,Stained
4609,RAGGEDZ #4609,924,69.3669281053,11,Starry,Cat,1800,Pumpkin,Worn-out-,Cross,Zip,Plasters,Grunge,Button,Basic
4163,RAGGEDZ #4163,925,69.3495707649,10,Milkyway,,Wizard,Soccer,Worn-out-,Button,Sewn,Fake,Grunge,Button,Stained
4067,RAGGEDZ #4067,926,69.3402191486,11,Cold,Cat,Worn-out,Foam,Worn-out-,Spring,Lucky,Clay,Grunge,Clip,Basic
3775,RAGGEDZ #3775,927,69.3272988793,9,Misty,,Worn-out,Soccer,Scarecrow,Button,,Rottencarrot,Snowy,Cross,Anarchy
3861,RAGGEDZ #3861,928,69.3171168974,10,Warm,,Fancy,Soccer,Worn-out-,Obsidian,Courier,Rottencarrot,Smoke,Obsidian,Basic
3955,RAGGEDZ #3955,929,69.1391758041,9,Milkyway,,Worn-out,Foam,Worn-out-,,Zip,Clay,Grunge,Obsidian,Hay
3977,RAGGEDZ #3977,930,69.0734078037,10,Dark,,Worn-out,Bucket,Worn-out-,Clip,Zip,Rustydrill,Web,Obsidian,Stained
3814,RAGGEDZ #3814,931,69.0113420108,10,Starry,Pitchfork,,Foam,Scarf,Clip,Courier,Rottencarrot,Grunge,,Anarchy
4014,RAGGEDZ #4014,932,68.9116428985,11,Evil,Wheat,Worn-out,Foam,Scarecrow,Clip,Sewn,Clay,Grunge,Clip,Anarchy
3696,RAGGEDZ #3696,933,68.8925338995,10,Misty,,,Pumpkin,Worn-out-,Button,Sewn,Plasters,Snowy,Clip,Stained
4131,RAGGEDZ #4131,934,68.8865791351,10,Evil,,Worn-out,Bucket,Scarecrow,Button,Zip,Icecreamcone,Evil,Clip,Anarchy
4559,RAGGEDZ #4559,935,68.8189518069,10,Misty,,1800,Foam,Hanged,Cross,Zip,Rottencarrot,Evil,Cross,Basic
4610,RAGGEDZ #4610,936,68.7141363228,9,Dark,,Worn-out,Pumpkin,Worn-out-,Obsidian,Lucky,Clay,Grunge,,Stained
3705,RAGGEDZ #3705,937,68.680284364,10,Dark,Pitchfork,Wizard,Pumpkin,Worn-out-,Cross,,Clay,Smoke,Clip,White
3893,RAGGEDZ #3893,938,68.6507042999,9,Evil,,Worn-out,Pumpkin,Doctor,Cross,Sewn,Rottencarrot,Grunge,,Basic
4141,RAGGEDZ #4141,939,68.5852327079,11,Milkyway,Wheat,Pirate,Soccer,Worn-out-,Clip,Zip,Rottencarrot,Web,Button,Stained
4177,RAGGEDZ #4177,940,68.5847134541,9,Dark,,Pirate,Foam,Doctor,Button,Zip,Stick,Grunge,,White
4311,RAGGEDZ #4311,941,68.5198521715,11,Cold,Cat,Worn-out,Soccer,Doctor,Clip,Lucky,Clay,Haze,Button,Anarchy
4249,RAGGEDZ #4249,942,68.503842715,10,Milkyway,,Pirate,Bucket,Worn-out-,Cross,Courier,Clay,Tvstatic,Button,White
4450,RAGGEDZ #4450,943,68.3950015067,10,Milkyway,,Pirate,Soccer,Worn-out-,Painted,Sewn,Plasters,Grunge,Clip,Anarchy
3677,RAGGEDZ #3677,944,68.3185045132,10,Starry,,Wizard,Foam,Hanged,Button,Zip,Clay,Smoke,Cross,Hay
4099,RAGGEDZ #4099,945,68.1997222337,10,Milkyway,Crows,Worn-out,Pumpkin,Scarecrow,Cross,Zip,Rustydrill,Grunge,,Basic
4380,RAGGEDZ #4380,946,68.0385626606,10,Swamp,Wheat,Worn-out,Soccer,Worn-out-,Button,Sewn,Clay,Smoke,,Basic
4525,RAGGEDZ #4525,947,67.8627311265,11,Swamp,Crows,Worn-out,Foam,Worn-out-,Clip,Zip,Rottencarrot,Grunge,Button,Anarchy
4307,RAGGEDZ #4307,948,67.7415359192,10,Evil,,Worn-out,Foam,Scarecrow,Clip,Courier,Icecreamcone,Grunge,Clip,White
4389,RAGGEDZ #4389,949,67.7056169952,10,Warm,,Fancy,Bucket,Scarecrow,Button,Sewn,Rottencarrot,Haze,Button,White
4270,RAGGEDZ #4270,950,67.6193138081,10,Cold,,Worn-out,Foam,Scarecrow,Button,Courier,Plasters,Web,Button,Hay
4553,RAGGEDZ #4553,951,67.5978050428,10,Cold,,1800,Bucket,Hanged,Obsidian,Zip,Plasters,Grunge,Obsidian,Basic
4472,RAGGEDZ #4472,952,67.4680252521,10,Dark,Pitchfork,Worn-out,Pumpkin,Scarecrow,Button,Lucky,Stick,Smoke,,Anarchy
4357,RAGGEDZ #4357,953,67.4517557327,11,Misty,Wheat,Worn-out,Pumpkin,Doctor,Clip,Zip,Rottencarrot,Grunge,Button,Stained
4461,RAGGEDZ #4461,954,67.3440596774,9,Milkyway,,Worn-out,Foam,Doctor,,Courier,Stick,Smoke,Cross,Stained
3842,RAGGEDZ #3842,955,67.2479252314,10,Warm,,Worn-out,Foam,Hanged,Button,Lucky,Stick,Evil,Clip,Stained
4057,RAGGEDZ #4057,956,67.1169885332,9,Misty,,Worn-out,Bucket,Scarecrow,Button,Zip,Icecreamcone,Grunge,,Basic
4398,RAGGEDZ #4398,957,67.09613175,10,Milkyway,,Pirate,Foam,Worn-out-,Button,Lucky,Plasters,Snowy,Button,White
4534,RAGGEDZ #4534,958,67.0871340516,11,Warm,Cat,Pirate,Foam,Scarecrow,Button,Zip,Clay,Haze,Button,Basic
4625,RAGGEDZ #4625,959,66.9972622517,10,Cold,,Worn-out,Pumpkin,Doctor,Cross,Courier,Plasters,Web,Clip,White
4181,RAGGEDZ #4181,960,66.9827094839,11,Milkyway,Cat,,Pumpkin,Doctor,Clip,Sewn,Rottencarrot,Web,Clip,Basic
4409,RAGGEDZ #4409,961,66.9743701368,10,Forest,,Worn-out,Pumpkin,Scarecrow,Button,Sewn,Rottencarrot,Grunge,Button,Stained
4085,RAGGEDZ #4085,962,66.8123282168,10,Misty,Cat,Wizard,Foam,Scarecrow,Obsidian,,Plasters,Grunge,Clip,Anarchy
4484,RAGGEDZ #4484,963,66.784030297,10,Misty,,Worn-out,Foam,Worn-out-,Clip,Lucky,Icecreamcone,Haze,Clip,Anarchy
3790,RAGGEDZ #3790,964,66.7335074132,10,Dark,,,Foam,Worn-out-,Spring,Sewn,Plasters,Haze,Button,White
3714,RAGGEDZ #3714,965,66.7277842022,9,Evil,,Worn-out,Soccer,Hanged,,Sewn,Rottencarrot,Grunge,Clip,Anarchy
4033,RAGGEDZ #4033,966,66.716403699,10,Cold,Cat,Worn-out,Foam,Scarecrow,,Zip,Clay,Smoke,Spring,Basic
4027,RAGGEDZ #4027,967,66.5924614913,10,Starry,,Worn-out,Soccer,Worn-out-,Button,Sewn,Rottencarrot,Foggy,Obsidian,Basic
4447,RAGGEDZ #4447,968,66.5552689238,9,Starry,,Worn-out,Foam,Worn-out-,Clip,,Plasters,Web,Obsidian,Basic
3608,RAGGEDZ #3608,969,66.5490329734,10,Dark,,,Bucket,Hanged,Button,Zip,Plasters,Tvstatic,Button,White
3952,RAGGEDZ #3952,970,66.4930220365,10,Warm,,Pirate,Foam,Worn-out-,Button,Lucky,Rottencarrot,Tvstatic,Clip,Stained
4079,RAGGEDZ #4079,971,66.4608125567,10,Starry,,Worn-out,Bucket,Scarf,Clip,Zip,Clay,Tvstatic,Button,Anarchy
4626,RAGGEDZ #4626,972,66.3654864206,10,Dark,,Worn-out,Pumpkin,Worn-out-,Clip,Sewn,Rustydrill,Evil,Button,Basic
3950,RAGGEDZ #3950,973,66.3284288093,10,Cold,Wheat,,Pumpkin,Worn-out-,Clip,Sewn,Stick,Grunge,,Basic
3653,RAGGEDZ #3653,974,66.0930678454,9,Warm,,Wizard,Foam,Worn-out-,,Zip,Clay,Evil,Clip,Basic
4128,RAGGEDZ #4128,975,66.0924529881,10,Misty,,,Soccer,Worn-out-,Clip,Sewn,Icecreamcone,Grunge,Obsidian,Anarchy
4292,RAGGEDZ #4292,976,66.0523604277,10,Cold,,1800,Foam,Scarecrow,Obsidian,Courier,Icecreamcone,Grunge,Button,Basic
4194,RAGGEDZ #4194,977,66.0368682826,10,Evil,,Worn-out,Foam,Hanged,Button,Courier,Plasters,Grunge,Cross,White
3957,RAGGEDZ #3957,978,65.9985361857,10,Milkyway,,Wizard,Pumpkin,Doctor,Obsidian,Zip,Rottencarrot,Snowy,Cross,Stained
4199,RAGGEDZ #4199,979,65.965308775,11,Dark,Pitchfork,,Pumpkin,Worn-out-,Button,Zip,Rottencarrot,Smoke,Button,Stained
3734,RAGGEDZ #3734,980,65.937453436,10,Dark,,,Bucket,Worn-out-,Button,Courier,Plasters,Evil,Cross,Stained
4566,RAGGEDZ #4566,981,65.921527979,11,Milkyway,Crows,Wizard,Foam,Hanged,Clip,Zip,Rottencarrot,Haze,Button,Basic
3662,RAGGEDZ #3662,982,65.9008638003,11,Dark,Cat,,Soccer,Worn-out-,Button,Courier,Clay,Smoke,Cross,Basic
3704,RAGGEDZ #3704,983,65.8949446671,10,Starry,,,Foam,Doctor,Button,Courier,Rustydrill,Grunge,Cross,Basic
4333,RAGGEDZ #4333,984,65.8246761749,10,Misty,,Worn-out,Soccer,Worn-out-,Obsidian,Sewn,Stick,Tvstatic,Clip,Anarchy
3976,RAGGEDZ #3976,985,65.7931932557,9,Milkyway,,Worn-out,Pumpkin,Worn-out-,Cross,,Stick,Grunge,Clip,Anarchy
3604,RAGGEDZ #3604,986,65.7790899423,11,Cold,Cat,Wizard,Foam,Worn-out-,Button,Sewn,Rottencarrot,Snowy,Button,Basic
3870,RAGGEDZ #3870,987,65.7571805747,10,Warm,,Worn-out,Foam,Worn-out-,Cross,Zip,Icecreamcone,Tvstatic,Clip,White
4407,RAGGEDZ #4407,988,65.6523339896,11,Starry,Crows,Worn-out,Soccer,Worn-out-,Cross,Sewn,Plasters,Smoke,Button,Stained
4597,RAGGEDZ #4597,989,65.6213919734,11,Dark,Cat,Wizard,Bucket,Worn-out-,Clip,Courier,Rottencarrot,Grunge,Cross,Anarchy
4201,RAGGEDZ #4201,990,65.6053425937,10,Dark,Ghost,Worn-out,Foam,Doctor,,Courier,Clay,Grunge,Cross,Basic
4404,RAGGEDZ #4404,991,65.5786392477,10,Cold,,Worn-out,Pumpkin,Hanged,Spring,Courier,Rottencarrot,Smoke,Clip,Basic
4606,RAGGEDZ #4606,992,65.5222913674,10,Misty,,Pirate,Pumpkin,Worn-out-,Button,Zip,Rottencarrot,Tvstatic,Button,Anarchy
3676,RAGGEDZ #3676,993,65.5044201747,11,Milkyway,Crows,Worn-out,Soccer,Doctor,Button,Zip,Stick,Haze,Clip,Anarchy
4460,RAGGEDZ #4460,994,65.4563072757,10,Warm,Pitchfork,1800,Pumpkin,Scarecrow,Obsidian,Sewn,Rottencarrot,Grunge,,Basic
3894,RAGGEDZ #3894,995,65.4230700442,10,Cold,Wheat,,Soccer,Hanged,Clip,,Clay,Grunge,Cross,Basic
4134,RAGGEDZ #4134,996,65.4136904093,10,Misty,,Pirate,Foam,Scarecrow,Clip,Sewn,Rottencarrot,Evil,Button,Stained
4598,RAGGEDZ #4598,997,65.3440287063,10,Warm,,Wizard,Pumpkin,Scarecrow,Clip,Zip,Plasters,Evil,Clip,Anarchy
4644,RAGGEDZ #4644,998,65.2522069296,10,Misty,Crows,Worn-out,Bucket,Scarecrow,Clip,Sewn,Clay,Evil,,Basic
3728,RAGGEDZ #3728,999,65.2417449113,10,Milkyway,Cat,,Foam,Scarf,Obsidian,Zip,Rottencarrot,Grunge,,Basic
3916,RAGGEDZ #3916,1000,65.232190225,9,Milkyway,,Worn-out,Soccer,Scarecrow,Obsidian,,Clay,Evil,Button,Basic
4076,RAGGEDZ #4076,1001,65.0206118722,10,Warm,,,Soccer,Worn-out-,Button,Sewn,Stick,Tvstatic,Button,White
3919,RAGGEDZ #3919,1002,64.9244235582,10,Warm,,,Foam,Worn-out-,Clip,Sewn,Rustydrill,Smoke,Clip,Anarchy
3826,RAGGEDZ #3826,1003,64.8958050715,10,Cold,,Worn-out,Foam,Doctor,Button,Courier,Stick,Snowy,Clip,White
4029,RAGGEDZ #4029,1004,64.8883152848,11,Milkyway,Crows,Worn-out,Foam,Worn-out-,Spring,Zip,Rottencarrot,Web,Button,Anarchy
4594,RAGGEDZ #4594,1005,64.8499937354,10,Misty,,Wizard,Soccer,Worn-out-,Obsidian,Lucky,Clay,Smoke,Button,Anarchy
3844,RAGGEDZ #3844,1006,64.7824572422,10,Starry,Sunflower,Worn-out,Bucket,Hanged,,Courier,Clay,Grunge,Obsidian,Basic
3655,RAGGEDZ #3655,1007,64.7100976034,10,Milkyway,Crows,Pirate,Foam,Worn-out-,,Zip,Clay,Snowy,Button,Stained
4161,RAGGEDZ #4161,1008,64.6883174913,10,Cold,,Worn-out,Foam,Worn-out-,Button,Zip,Rustydrill,Haze,Clip,Stained
4439,RAGGEDZ #4439,1009,64.6058689135,10,Milkyway,,1800,Soccer,Worn-out-,Clip,Sewn,Rustydrill,Grunge,Clip,Anarchy
4109,RAGGEDZ #4109,1010,64.5997382183,10,Starry,,Wizard,Pumpkin,Doctor,Cross,Sewn,Rottencarrot,Haze,Button,White
4351,RAGGEDZ #4351,1011,64.586367646,11,Milkyway,Sunflower,1800,Foam,Worn-out-,Clip,Zip,Rottencarrot,Grunge,Clip,Stained
3979,RAGGEDZ #3979,1012,64.5079355104,10,Dark,,,Foam,Scarecrow,Spring,Courier,Rottencarrot,Grunge,Cross,Stained
4403,RAGGEDZ #4403,1013,64.5018200984,10,Milkyway,,Worn-out,Foam,Scarecrow,Button,Sewn,Plasters,Haze,Clip,Hay
4252,RAGGEDZ #4252,1014,64.2396260167,10,Starry,,Worn-out,Foam,Worn-out-,Spring,Zip,Clay,Snowy,Obsidian,Basic
4694,RAGGEDZ #4694,1015,64.2372554853,11,Warm,Crows,Worn-out,Soccer,Doctor,Clip,Zip,Stick,Smoke,Button,Anarchy
4223,RAGGEDZ #4223,1016,64.0424796673,11,Warm,Pitchfork,Pirate,Foam,Scarecrow,Button,Zip,Rottencarrot,Grunge,Clip,Anarchy
3804,RAGGEDZ #3804,1017,64.0423322132,10,Milkyway,Sunflower,,Foam,Scarecrow,Clip,Zip,Clay,Haze,,Stained
4520,RAGGEDZ #4520,1018,63.9707438767,10,Dark,,Worn-out,Pumpkin,Doctor,Cross,Lucky,Clay,Web,Cross,Basic
4191,RAGGEDZ #4191,1019,63.9314468659,10,Misty,,Wizard,Soccer,Worn-out-,Spring,Sewn,Clay,Smoke,Button,Basic
3596,RAGGEDZ #3596,1020,63.8402381949,11,Cold,Crows,Worn-out,Soccer,Scarecrow,Button,Sewn,Stick,Grunge,Clip,Basic
3917,RAGGEDZ #3917,1021,63.7870552929,10,Milkyway,,Pirate,Bucket,Hanged,Cross,Zip,Stick,Smoke,Button,Basic
4538,RAGGEDZ #4538,1022,63.7751771875,10,Milkyway,,Wizard,Bucket,Scarecrow,Button,Sewn,Rottencarrot,Grunge,Spring,Anarchy
4113,RAGGEDZ #4113,1023,63.767324456,10,Misty,Cat,Worn-out,Foam,Doctor,Button,Courier,Rottencarrot,Tvstatic,,Basic
3895,RAGGEDZ #3895,1024,63.5546310256,10,Cold,,Worn-out,Foam,Worn-out-,Obsidian,Sewn,Rottencarrot,Snowy,Obsidian,White
4238,RAGGEDZ #4238,1025,63.4983519405,10,Cold,Pitchfork,Wizard,Soccer,Doctor,Obsidian,Sewn,Plasters,Grunge,,Basic
4635,RAGGEDZ #4635,1026,63.4731458281,10,Milkyway,Sunflower,Wizard,Bucket,Scarecrow,Button,,Plasters,Smoke,Clip,Basic
4263,RAGGEDZ #4263,1027,63.4720216536,10,Cold,,Worn-out,Foam,Hanged,Clip,Zip,Icecreamcone,Grunge,Obsidian,Stained
4673,RAGGEDZ #4673,1028,63.4361471158,10,Dark,,Pirate,Bucket,Scarecrow,Clip,Sewn,Clay,Smoke,Cross,White
4453,RAGGEDZ #4453,1029,63.2976390964,11,Cold,Sunflower,Worn-out,Foam,Worn-out-,Cross,Zip,Clay,Smoke,Clip,Basic
4182,RAGGEDZ #4182,1030,63.2470629422,11,Warm,Wheat,Worn-out,Soccer,Scarecrow,Cross,Zip,Clay,Grunge,Button,Anarchy
4165,RAGGEDZ #4165,1031,63.2442585,10,Milkyway,,,Foam,Hanged,Cross,Zip,Rottencarrot,Haze,Obsidian,Anarchy
4590,RAGGEDZ #4590,1032,63.2373918435,9,Dark,,Worn-out,Foam,Doctor,,Sewn,Clay,Haze,Cross,Anarchy
4340,RAGGEDZ #4340,1033,63.232731506,10,Warm,,Fancy,Soccer,Worn-out-,Clip,Courier,Rottencarrot,Smoke,Clip,Basic
4352,RAGGEDZ #4352,1034,63.1869755707,10,Starry,,Wizard,Pumpkin,Worn-out-,Cross,Sewn,Rottencarrot,Snowy,Clip,Basic
4250,RAGGEDZ #4250,1035,63.1785161963,10,Dark,,Pirate,Soccer,Doctor,Cross,Zip,Clay,Grunge,Obsidian,Stained
3780,RAGGEDZ #3780,1036,62.8639007144,10,Dark,,Worn-out,Pumpkin,Worn-out-,Cross,Zip,Stick,Evil,Clip,Anarchy
4666,RAGGEDZ #4666,1037,62.8353730601,10,Milkyway,Cat,1800,Soccer,Scarecrow,Button,Zip,Rottencarrot,Snowy,,Basic
4328,RAGGEDZ #4328,1038,62.8273884255,10,Warm,,1800,Pumpkin,Doctor,Clip,Zip,Clay,Smoke,Button,White
3805,RAGGEDZ #3805,1039,62.7041092984,10,Warm,,Worn-out,Pumpkin,Doctor,Obsidian,Zip,Clay,Tvstatic,Cross,Basic
4660,RAGGEDZ #4660,1040,62.6117636602,10,Cold,,1800,Soccer,Scarecrow,Cross,Zip,Clay,Haze,Button,Basic
4259,RAGGEDZ #4259,1041,62.5854595501,10,Starry,,1800,Bucket,Scarecrow,Clip,Lucky,Rottencarrot,Smoke,Button,Anarchy
3896,RAGGEDZ #3896,1042,62.5113667207,10,Starry,,Worn-out,Bucket,Worn-out-,Cross,Lucky,Clay,Tvstatic,Button,Basic
3689,RAGGEDZ #3689,1043,62.5006402422,10,Starry,,,Bucket,Worn-out-,Cross,Lucky,Rottencarrot,Haze,Button,Basic
3819,RAGGEDZ #3819,1044,62.4117959644,10,Starry,,Worn-out,Foam,Worn-out-,Painted,Sewn,Clay,Smoke,Clip,Basic
3793,RAGGEDZ #3793,1045,62.4044119716,10,Starry,,Worn-out,Soccer,Doctor,Spring,Sewn,Clay,Tvstatic,Button,Basic
4069,RAGGEDZ #4069,1046,62.3498328964,9,Milkyway,,Wizard,Bucket,Hanged,Clip,Zip,Rottencarrot,Grunge,,Basic
3781,RAGGEDZ #3781,1047,62.3380743136,11,Dark,Wheat,Wizard,Foam,Worn-out-,Button,Zip,Rottencarrot,Grunge,Button,Stained
3935,RAGGEDZ #3935,1048,62.2339638855,11,Starry,Crows,Worn-out,Bucket,Scarecrow,Clip,Zip,Plasters,Grunge,Clip,Basic
4613,RAGGEDZ #4613,1049,62.1852206058,10,Starry,,Pirate,Foam,Doctor,Button,Zip,Rottencarrot,Evil,Obsidian,Basic
3891,RAGGEDZ #3891,1050,62.164489255,9,Milkyway,,Worn-out,Foam,Doctor,,Lucky,Rottencarrot,Web,Button,Basic
3962,RAGGEDZ #3962,1051,62.1432079734,10,Cold,,Worn-out,Bucket,Worn-out-,Cross,Courier,Rottencarrot,Evil,Clip,Stained
3740,RAGGEDZ #3740,1052,62.1000725688,10,Dark,Crows,Worn-out,Soccer,Worn-out-,Cross,,Clay,Tvstatic,Button,Basic
3594,RAGGEDZ #3594,1053,61.8932219374,10,Cold,,Worn-out,Bucket,Hanged,Cross,Courier,Clay,Haze,Button,Basic
4668,RAGGEDZ #4668,1054,61.8572577511,10,Warm,Cat,Worn-out,Soccer,Worn-out-,,Zip,Stick,Smoke,Obsidian,Anarchy
4268,RAGGEDZ #4268,1055,61.6610022952,10,Cold,,Worn-out,Pumpkin,Hanged,Button,Zip,Plasters,Smoke,Cross,Stained
4157,RAGGEDZ #4157,1056,61.6495237809,11,Warm,Crows,Worn-out,Soccer,Doctor,Clip,Zip,Rottencarrot,Grunge,Obsidian,Basic
3641,RAGGEDZ #3641,1057,61.2950215782,10,Misty,,Wizard,Soccer,Worn-out-,Clip,Zip,Plasters,Grunge,Obsidian,Basic
3933,RAGGEDZ #3933,1058,61.2238238072,9,Starry,Crows,Worn-out,Foam,Doctor,,Zip,Clay,Grunge,,Basic
3633,RAGGEDZ #3633,1059,60.7090107489,11,Milkyway,Crows,Worn-out,Soccer,Doctor,Obsidian,Sewn,Rottencarrot,Smoke,Button,Anarchy
4284,RAGGEDZ #4284,1060,60.5578556144,10,Dark,,Wizard,Foam,Doctor,Spring,Zip,Rottencarrot,Web,Button,Basic
4623,RAGGEDZ #4623,1061,60.5259000579,10,Starry,,Worn-out,Soccer,Doctor,Obsidian,Sewn,Plasters,Evil,Cross,Basic
3779,RAGGEDZ #3779,1062,60.5227610529,10,Cold,,Wizard,Bucket,Doctor,Clip,Zip,Plasters,Web,Button,Anarchy
4323,RAGGEDZ #4323,1063,60.4711431565,10,Warm,,1800,Pumpkin,Worn-out-,Button,Courier,Clay,Smoke,Button,Basic
3642,RAGGEDZ #3642,1064,60.3799945438,11,Milkyway,Crows,Worn-out,Foam,Worn-out-,Obsidian,Sewn,Plasters,Grunge,Clip,Basic
3857,RAGGEDZ #3857,1065,60.2263874438,10,Starry,,Worn-out,Foam,Scarf,Clip,Sewn,Rottencarrot,Smoke,Cross,Basic
4007,RAGGEDZ #4007,1066,60.0222781635,10,Warm,,Wizard,Pumpkin,Doctor,Button,Zip,Rottencarrot,Smoke,Obsidian,Basic
3852,RAGGEDZ #3852,1067,59.9381245269,11,Milkyway,Sunflower,Worn-out,Bucket,Scarecrow,Button,Zip,Rottencarrot,Grunge,Cross,Anarchy
3988,RAGGEDZ #3988,1068,59.9135614458,11,Cold,Cat,Worn-out,Foam,Doctor,Clip,Sewn,Clay,Smoke,Button,Basic
4548,RAGGEDZ #4548,1069,59.9114516744,10,Dark,,Wizard,Pumpkin,Worn-out-,Clip,Zip,Rottencarrot,Haze,Cross,Anarchy
3888,RAGGEDZ #3888,1070,59.6097842263,11,Starry,Pitchfork,Worn-out,Soccer,Doctor,Button,Zip,Plasters,Grunge,Button,Anarchy
3991,RAGGEDZ #3991,1071,59.552270133,10,Milkyway,,Fancy,Bucket,Doctor,Button,Sewn,Rottencarrot,Smoke,Button,Basic
4700,RAGGEDZ #4700,1072,59.423730969,10,Starry,Wheat,Worn-out,Foam,Worn-out-,Button,,Plasters,Grunge,Clip,White
4039,RAGGEDZ #4039,1073,59.3905453554,10,Starry,,Wizard,Foam,Doctor,Clip,Sewn,Icecreamcone,Grunge,Clip,Anarchy
4024,RAGGEDZ #4024,1074,59.3774567686,10,Dark,Wheat,Worn-out,Soccer,Worn-out-,,Zip,Plasters,Smoke,Cross,Anarchy
3855,RAGGEDZ #3855,1075,59.352196839,10,Warm,,,Bucket,Doctor,Cross,Sewn,Stick,Grunge,Button,Basic
4094,RAGGEDZ #4094,1076,59.329809384,10,Starry,,Worn-out,Soccer,Scarecrow,Button,Zip,Plasters,Snowy,Clip,Stained
4244,RAGGEDZ #4244,1077,59.3234926834,10,Milkyway,,Worn-out,Soccer,Hanged,Cross,Sewn,Clay,Evil,Clip,Anarchy
3691,RAGGEDZ #3691,1078,59.2994039897,10,Warm,,,Bucket,Worn-out-,Cross,Sewn,Plasters,Grunge,Cross,Anarchy
4122,RAGGEDZ #4122,1079,59.2633128661,10,Starry,,,Bucket,Worn-out-,Button,Zip,Clay,Snowy,Clip,Anarchy
4114,RAGGEDZ #4114,1080,59.2547946552,10,Warm,,,Foam,Worn-out-,Clip,Zip,Rottencarrot,Tvstatic,Cross,Anarchy
3834,RAGGEDZ #3834,1081,59.2352175301,9,Dark,,,Soccer,Worn-out-,Clip,Zip,Rottencarrot,Grunge,,Anarchy
4665,RAGGEDZ #4665,1082,59.1330482704,10,Warm,Sunflower,Worn-out,Foam,Doctor,Button,Zip,Rottencarrot,Snowy,,Anarchy
4517,RAGGEDZ #4517,1083,59.1247426119,10,Starry,,Worn-out,Pumpkin,Scarecrow,Spring,Zip,Clay,Grunge,Clip,Basic
4219,RAGGEDZ #4219,1084,59.1234512575,10,Dark,,Worn-out,Foam,Worn-out-,Obsidian,Sewn,Rottencarrot,Tvstatic,Clip,White
3880,RAGGEDZ #3880,1085,58.9585210608,10,Warm,Wheat,Worn-out,Pumpkin,Worn-out-,Button,Sewn,Clay,Smoke,,Basic
3993,RAGGEDZ #3993,1086,58.8267695978,10,Dark,Sunflower,Worn-out,Foam,Doctor,Button,Sewn,Plasters,Web,,Basic
4674,RAGGEDZ #4674,1087,58.7231881775,10,Starry,,Worn-out,Pumpkin,Worn-out-,Clip,Zip,Icecreamcone,Grunge,Button,White
4356,RAGGEDZ #4356,1088,58.5727797899,10,Milkyway,,1800,Soccer,Worn-out-,Clip,Sewn,Rottencarrot,Grunge,Obsidian,Stained
3748,RAGGEDZ #3748,1089,58.0554691134,10,Cold,,Worn-out,Foam,Worn-out-,Cross,Sewn,Rottencarrot,Snowy,Cross,Anarchy
4689,RAGGEDZ #4689,1090,57.9264819855,10,Warm,,Wizard,Foam,Worn-out-,Cross,Zip,Plasters,Grunge,Button,White
3718,RAGGEDZ #3718,1091,57.8376400542,10,Milkyway,,Worn-out,Soccer,Hanged,Clip,Zip,Icecreamcone,Grunge,Button,White
3892,RAGGEDZ #3892,1092,57.6481661545,10,Milkyway,Wheat,,Foam,Worn-out-,,Courier,Rottencarrot,Grunge,Button,Anarchy
3607,RAGGEDZ #3607,1093,57.1263622907,10,Milkyway,Wheat,Worn-out,Pumpkin,Worn-out-,,Sewn,Rottencarrot,Smoke,Clip,Basic
3974,RAGGEDZ #3974,1094,57.0337165588,10,Starry,,,Soccer,Doctor,Clip,Sewn,Stick,Grunge,Clip,Basic
3612,RAGGEDZ #3612,1095,56.8230416136,10,Dark,Wheat,Worn-out,Foam,Worn-out-,,Courier,Rottencarrot,Grunge,Cross,Anarchy
3605,RAGGEDZ #3605,1096,56.8126304404,10,Dark,,Worn-out,Bucket,Hanged,Button,Sewn,Rottencarrot,Haze,Cross,Anarchy
4473,RAGGEDZ #4473,1097,56.7329390095,10,Starry,,Wizard,Bucket,Worn-out-,Clip,Courier,Rottencarrot,Grunge,Cross,Anarchy
4184,RAGGEDZ #4184,1098,56.5147264749,10,Milkyway,,Worn-out,Foam,Doctor,Spring,Sewn,Plasters,Grunge,Clip,Anarchy
