ID,Name,Rank,Rarity_Score,Attributes,Background,Costume,Ear Accessory,Face,Hair,Hand Accessory,Head Accessory,Legendary,Neck Accessory,Skin
3300,TezApe #3300,688,68.8029369702,9,Forest Green,Astronaut,Points,bored,Saiyan blue hair,BaseX,Samurai hat,,Bullet belt,SILVER SKIN
3686,TezApe #3686,689,68.8029285282,9,Ruby Red,Red Shirt,Circles,Angry,Naruto hair,Burger,Eye patch,,Sling bag,SILVER SKIN
6348,TezApe #6348,690,68.7860767587,9,Deep Purple,jacket,Points,HIGH,Brown hair,BaseX,Horns,,Silver chain,LEOPARD
6011,TezApe #6011,691,68.7848510419,9,Universe Purple,Tiger Coat,Cross,bored,Black hair,BaseX,Samurai hat,,Tezos locket,Diamond
6649,TezApe #6649,692,68.7792824674,9,Pink Dawn,Astronaut,Points,smirk,Johny bravo hair,Axe,Eye patch,,Silver chain,EMERALD
6900,TezApe #6900,693,68.7765698616,9,Forest Green,Red Shirt,Cross,HIGH,Brown hair,Hammer,Rainbow glasses,,Bullet belt,ZEBRA
2669,TezApe #2669,694,68.7656014353,9,Universe Purple,Tiger Coat,Long,Angry,Brown hair,Kattana,Heart glasses,,Tezos locket,Diamond
5761,TezApe #5761,695,68.7546864686,9,Forest Green,karate,Cross,bored,Black hair,Burger,Samurai hat,,Bullet belt,LEOPARD
4011,TezApe #4011,696,68.7539119135,9,Diamond Blue,jacket,Points,Angry,Johny bravo hair,Burger,Horns,,Bullet belt,SILVER SKIN
2099,TezApe #2099,697,68.7462049458,9,Glacier Blue,Hoodie,Circles,bored,Black hair,M416 rifle,Eye patch,,Bone necklace,SILVER SKIN
4717,TezApe #4717,698,68.745441388,9,Ruby Red,jacket,Moon,Angry,Brown hair,Burger,Heart glasses,,Tezos locket,LEOPARD
3625,TezApe #3625,699,68.7209859407,9,Wood Red,Red Shirt,Moon,HIGH,Black hair,Burger,Eye patch,,Bullet belt,Diamond
907,TezApe #907,700,68.7154439292,9,Forest Green,Red Shirt,Cross,smirk,Saiyan blue hair,Burger,Eye patch,,Bone necklace,SILVER SKIN
6659,TezApe #6659,701,68.7136026315,9,Universe Purple,karate,Cross,Angry,Black hair,BaseX,Horns,,Silver chain,ZEBRA
3241,TezApe #3241,702,68.7069835126,9,Forest Green,karate,Long,HIGH,Brown hair,Baseball bat,Horns,,Bone necklace,SILVER SKIN
6448,TezApe #6448,703,68.7044030555,9,Forest Green,Hoodie,Cross,Happy,Saiyan blue hair,Axe,Horns,,Tezos locket,Rainbow
4944,TezApe #4944,704,68.6993378465,9,Ruby Red,Astronaut,Circles,Angry,Black hair,M416 rifle,Horns,,Bone necklace,Diamond
2554,TezApe #2554,705,68.6835186625,9,Clean Cyan,jacket,Cross,HIGH,Naruto hair,M416 rifle,Heart glasses,,Sling bag,SILVER SKIN
5622,TezApe #5622,706,68.6737238036,9,Deep Purple,Tiger Coat,Circles,smirk,Saiyan blue hair,Kattana,Eye patch,,Bullet belt,ZEBRA
230,TezApe #230,707,68.6624099834,9,Ruby Red,Astronaut,Points,smirk,Johny bravo hair,Baseball bat,Thuglife glasses,,Tezos locket,Diamond
6230,TezApe #6230,708,68.6445122118,9,Glacier Blue,Tiger Coat,Cross,Angry,Johny bravo hair,Axe,Heart glasses,,Golden chain,Rainbow
6084,TezApe #6084,709,68.6377803972,9,Diamond Blue,jacket,Points,Happy,Saiyan blue hair,M416 rifle,Eye patch,,Tezos locket,Diamond
3606,TezApe #3606,710,68.6339410139,9,Glacier Blue,Tiger Coat,Cross,Angry,Johny bravo hair,Baseball bat,Heart glasses,,Bone necklace,SILVER SKIN
5687,TezApe #5687,711,68.6312330738,9,Universe Purple,Astronaut,Cross,Angry,Black hair,BaseX,Eye patch,,Golden chain,SILVER SKIN
5370,TezApe #5370,712,68.6267732941,9,Diamond Blue,Red Shirt,Moon,HIGH,Johny bravo hair,Baseball bat,Horns,,Bullet belt,SILVER SKIN
591,TezApe #591,713,68.6257028412,9,Forest Green,Life jacket,Long,Happy,Brown hair,M416 rifle,Rainbow glasses,,Silver chain,LEOPARD
6691,TezApe #6691,714,68.6240141707,9,Forest Green,Red Shirt,Long,bored,Saiyan blue hair,Burger,Eye patch,,Golden chain,SILVER SKIN
760,TezApe #760,715,68.6189810726,9,Universe Purple,Astronaut,Cross,Angry,Black hair,BaseX,Thuglife glasses,,Silver chain,LEOPARD
1255,TezApe #1255,716,68.6165553711,9,Deep Purple,Hoodie,Points,HIGH,Saiyan blue hair,M416 rifle,Samurai hat,,Silver chain,LEOPARD
2690,TezApe #2690,717,68.6163742894,9,Forest Green,jacket,Long,Happy,Black hair,M416 rifle,Rainbow glasses,,Tezos locket,SILVER SKIN
6271,TezApe #6271,718,68.6139578926,9,Wood Red,Red Shirt,Moon,bored,Johny bravo hair,Baseball bat,Samurai hat,,Sling bag,LEOPARD
6616,TezApe #6616,719,68.6030166873,9,Universe Purple,Astronaut,Long,Angry,Brown hair,Baseball bat,Samurai hat,,Silver chain,LEOPARD
1158,TezApe #1158,720,68.5987029959,9,Forest Green,Shirt,Cross,HIGH,Black hair,Kattana,Heart glasses,,Golden chain,ZEBRA
3602,TezApe #3602,721,68.5664669057,9,Universe Purple,Hoodie,Points,HIGH,Naruto hair,Hammer,Rainbow glasses,,Bone necklace,EMERALD
4596,TezApe #4596,722,68.5543521182,9,Clean Cyan,Red Shirt,Points,HIGH,Black hair,Kattana,Rainbow glasses,,Sling bag,LEOPARD
3770,TezApe #3770,723,68.5516826803,9,Glacier Blue,Red Shirt,Long,Happy,Black hair,BaseX,Thuglife glasses,,Tezos locket,ZEBRA
2403,TezApe #2403,724,68.5405949272,9,Glacier Blue,Tiger Coat,Points,Angry,Saiyan blue hair,Hammer,Heart glasses,,Bone necklace,Rainbow
552,TezApe #552,725,68.5396975682,9,Forest Green,Life jacket,Cross,bored,Saiyan blue hair,M416 rifle,Rainbow glasses,,Tezos locket,Diamond
3949,TezApe #3949,726,68.527191595,9,Ruby Red,Astronaut,Circles,smirk,Brown hair,M416 rifle,Rainbow glasses,,Silver chain,ZEBRA
2043,TezApe #2043,727,68.5192487986,9,Ruby Red,Hoodie,Circles,bored,Johny bravo hair,Axe,Eye patch,,Tezos locket,LEOPARD
2454,TezApe #2454,728,68.5146250875,9,Universe Purple,Life jacket,Long,Happy,Saiyan blue hair,Burger,Horns,,Bone necklace,Rainbow
3153,TezApe #3153,729,68.5138233258,9,Glacier Blue,karate,Cross,smirk,Black hair,M416 rifle,Samurai hat,,Tezos locket,Rainbow
91,TezApe #91,730,68.5117089377,9,Glacier Blue,Red Shirt,Cross,Angry,Saiyan blue hair,M416 rifle,Heart glasses,,Sling bag,SILVER SKIN
4796,TezApe #4796,731,68.48513024,9,Forest Green,karate,Moon,Angry,Black hair,M416 rifle,Thuglife glasses,,Bullet belt,Rainbow
1586,TezApe #1586,732,68.4489775943,9,Pink Dawn,Life jacket,Points,smirk,Black hair,Burger,Eye patch,,Sling bag,SILVER SKIN
1836,TezApe #1836,733,68.4472104413,9,Diamond Blue,Tiger Coat,Long,Happy,Black hair,Burger,Rainbow glasses,,Golden chain,ZEBRA
2067,TezApe #2067,734,68.4426402967,9,Forest Green,Red Shirt,Moon,Angry,Brown hair,Kattana,Samurai hat,,Silver chain,ZEBRA
3901,TezApe #3901,735,68.4413455576,9,Universe Purple,Shirt,Circles,Angry,Saiyan blue hair,Burger,Rainbow glasses,,Golden chain,ZEBRA
4257,TezApe #4257,736,68.4381332597,9,Universe Purple,Tiger Coat,Moon,bored,Black hair,BaseX,Samurai hat,,Bullet belt,EMERALD
2604,TezApe #2604,737,68.4317629016,9,Diamond Blue,Astronaut,Circles,Happy,Brown hair,Burger,Horns,,Bone necklace,EMERALD
76,TezApe #76,738,68.4259392468,9,Ruby Red,Red Shirt,Points,HIGH,Black hair,M416 rifle,Samurai hat,,Tezos locket,SILVER SKIN
3218,TezApe #3218,739,68.4227734858,9,Forest Green,Tiger Coat,Long,Happy,Naruto hair,Hammer,Samurai hat,,Silver chain,SILVER SKIN
218,TezApe #218,740,68.4223603872,9,Pink Dawn,Shirt,Points,Angry,Brown hair,Burger,Eye patch,,Sling bag,Diamond
6375,TezApe #6375,741,68.4175351093,9,Ruby Red,karate,Long,HIGH,Johny bravo hair,BaseX,Rainbow glasses,,Sling bag,LEOPARD
2160,TezApe #2160,742,68.4174417143,9,Pink Dawn,karate,Circles,HIGH,Naruto hair,M416 rifle,Heart glasses,,Tezos locket,EMERALD
723,TezApe #723,743,68.4088204614,9,Ruby Red,karate,Cross,HIGH,Johny bravo hair,Burger,Heart glasses,,Bullet belt,LEOPARD
2390,TezApe #2390,744,68.4086346729,9,Pink Dawn,Hoodie,Circles,Angry,Naruto hair,Hammer,Eye patch,,Sling bag,LEOPARD
3215,TezApe #3215,745,68.3983008828,9,Glacier Blue,Hoodie,Circles,Happy,Brown hair,M416 rifle,Rainbow glasses,,Sling bag,EMERALD
1869,TezApe #1869,746,68.3917141813,9,Wood Red,Tiger Coat,Circles,bored,Black hair,M416 rifle,Eye patch,,Golden chain,Rainbow
2658,TezApe #2658,747,68.3801331434,9,Universe Purple,Astronaut,Long,Happy,Saiyan blue hair,BaseX,Heart glasses,,Tezos locket,EMERALD
2081,TezApe #2081,748,68.3782575692,9,Forest Green,jacket,Circles,Angry,Brown hair,Burger,Samurai hat,,Tezos locket,Rainbow
5929,TezApe #5929,749,68.3708538833,9,Forest Green,Hoodie,Long,Angry,Black hair,Burger,Thuglife glasses,,Golden chain,LEOPARD
3239,TezApe #3239,750,68.3557557845,9,Forest Green,jacket,Cross,HIGH,Black hair,Baseball bat,Thuglife glasses,,Bullet belt,ZEBRA
3547,TezApe #3547,751,68.3549436742,9,Universe Purple,Red Shirt,Long,Angry,Brown hair,Axe,Rainbow glasses,,Sling bag,ZEBRA
3829,TezApe #3829,752,68.3522279395,9,Forest Green,Red Shirt,Circles,bored,Naruto hair,M416 rifle,Thuglife glasses,,Golden chain,Rainbow
2797,TezApe #2797,753,68.3381259553,9,Glacier Blue,Tiger Coat,Points,Happy,Saiyan blue hair,BaseX,Samurai hat,,Golden chain,Rainbow
6337,TezApe #6337,754,68.3359959898,9,Clean Cyan,Tiger Coat,Cross,Happy,Brown hair,Burger,Samurai hat,,Golden chain,ZEBRA
599,TezApe #599,755,68.3322077058,9,Glacier Blue,Life jacket,Moon,bored,Saiyan blue hair,Kattana,Rainbow glasses,,Bone necklace,ZEBRA
2337,TezApe #2337,756,68.3286523231,9,Wood Red,jacket,Moon,Angry,Johny bravo hair,Kattana,Heart glasses,,Sling bag,LEOPARD
3801,TezApe #3801,757,68.3181057816,9,Universe Purple,Hoodie,Circles,Angry,Brown hair,Kattana,Samurai hat,,Sling bag,ZEBRA
792,TezApe #792,758,68.3152111624,9,Diamond Blue,Red Shirt,Moon,HIGH,Brown hair,Axe,Eye patch,,Silver chain,LEOPARD
2188,TezApe #2188,759,68.3134402093,9,Glacier Blue,karate,Long,Angry,Brown hair,M416 rifle,Rainbow glasses,,Tezos locket,SILVER SKIN
5101,TezApe #5101,760,68.3100181417,9,Wood Red,Astronaut,Points,HIGH,Naruto hair,Axe,Thuglife glasses,,Silver chain,Rainbow
5283,TezApe #5283,761,68.3031495845,9,Diamond Blue,Astronaut,Circles,smirk,Brown hair,Hammer,Eye patch,,Bone necklace,ZEBRA
883,TezApe #883,762,68.3005048413,9,Diamond Blue,Astronaut,Long,Happy,Saiyan blue hair,Burger,Samurai hat,,Bullet belt,ZEBRA
3449,TezApe #3449,763,68.298732388,9,Universe Purple,Red Shirt,Circles,bored,Brown hair,Axe,Horns,,Sling bag,Diamond
4363,TezApe #4363,764,68.2948591601,9,Glacier Blue,Astronaut,Cross,bored,Johny bravo hair,Baseball bat,Heart glasses,,Golden chain,EMERALD
428,TezApe #428,765,68.2938289426,9,Diamond Blue,Tiger Coat,Circles,bored,Saiyan blue hair,Burger,Horns,,Silver chain,EMERALD
3782,TezApe #3782,766,68.2849237454,9,Pink Dawn,Tiger Coat,Long,bored,Saiyan blue hair,Axe,Samurai hat,,Sling bag,ZEBRA
6092,TezApe #6092,767,68.2680462551,9,Glacier Blue,Red Shirt,Long,bored,Black hair,Burger,Thuglife glasses,,Tezos locket,Rainbow
2649,TezApe #2649,768,68.263029642,9,Forest Green,karate,Points,bored,Saiyan blue hair,BaseX,Thuglife glasses,,Bone necklace,ZEBRA
471,TezApe #471,769,68.2565972474,9,Forest Green,Tiger Coat,Cross,smirk,Naruto hair,Baseball bat,Samurai hat,,Silver chain,Diamond
4501,TezApe #4501,770,68.2527913043,9,Universe Purple,Astronaut,Long,Happy,Johny bravo hair,Kattana,Heart glasses,,Bullet belt,Rainbow
6060,TezApe #6060,771,68.2478142303,9,Glacier Blue,Shirt,Circles,smirk,Black hair,Burger,Heart glasses,,Sling bag,Rainbow
1629,TezApe #1629,772,68.2448904091,9,Forest Green,Life jacket,Moon,bored,Brown hair,Baseball bat,Horns,,Bone necklace,Diamond
724,TezApe #724,773,68.2438752107,9,Clean Cyan,Tiger Coat,Cross,Angry,Black hair,Baseball bat,Horns,,Sling bag,Rainbow
1881,TezApe #1881,774,68.2400866843,9,Pink Dawn,Life jacket,Points,HIGH,Saiyan blue hair,M416 rifle,Samurai hat,,Silver chain,LEOPARD
6760,TezApe #6760,775,68.236135979,9,Glacier Blue,Hoodie,Cross,smirk,Brown hair,M416 rifle,Eye patch,,Bullet belt,EMERALD
2357,TezApe #2357,776,68.2332790701,9,Glacier Blue,Red Shirt,Moon,bored,Brown hair,BaseX,Rainbow glasses,,Golden chain,ZEBRA
1690,TezApe #1690,777,68.2304426341,9,Glacier Blue,Life jacket,Circles,smirk,Black hair,M416 rifle,Eye patch,,Golden chain,EMERALD
6575,TezApe #6575,778,68.2276803765,9,Pink Dawn,jacket,Long,HIGH,Naruto hair,Kattana,Rainbow glasses,,Sling bag,LEOPARD
655,TezApe #655,779,68.2268408383,9,Pink Dawn,jacket,Moon,Angry,Naruto hair,Baseball bat,Rainbow glasses,,Tezos locket,ZEBRA
1954,TezApe #1954,780,68.2152352382,9,Glacier Blue,Red Shirt,Circles,bored,Johny bravo hair,Kattana,Horns,,Silver chain,Rainbow
3844,TezApe #3844,781,68.2102214424,9,Ruby Red,Tiger Coat,Long,Happy,Brown hair,Kattana,Rainbow glasses,,Sling bag,ZEBRA
2471,TezApe #2471,782,68.2003165371,9,Universe Purple,Shirt,Long,Happy,Saiyan blue hair,Baseball bat,Horns,,Bone necklace,LEOPARD
2174,TezApe #2174,783,68.1975501377,9,Diamond Blue,Life jacket,Moon,Angry,Johny bravo hair,Burger,Eye patch,,Bone necklace,Diamond
337,TezApe #337,784,68.1962073246,9,Forest Green,jacket,Points,Happy,Black hair,Kattana,Horns,,Bone necklace,Rainbow
5632,TezApe #5632,785,68.1912179284,9,Diamond Blue,Life jacket,Points,Happy,Johny bravo hair,M416 rifle,Samurai hat,,Sling bag,EMERALD
5269,TezApe #5269,786,68.183772556,9,Deep Purple,Astronaut,Circles,bored,Saiyan blue hair,Hammer,Rainbow glasses,,Tezos locket,ZEBRA
2514,TezApe #2514,787,68.1754158439,9,Universe Purple,Tiger Coat,Moon,Happy,Brown hair,Hammer,Rainbow glasses,,Bullet belt,SILVER SKIN
2101,TezApe #2101,788,68.1729627816,9,Universe Purple,Hoodie,Cross,Angry,Brown hair,M416 rifle,Horns,,Silver chain,Diamond
3673,TezApe #3673,789,68.1714412097,9,Glacier Blue,Red Shirt,Long,smirk,Brown hair,Kattana,Eye patch,,Bullet belt,LEOPARD
4962,TezApe #4962,790,68.167549987,9,Clean Cyan,Life jacket,Points,bored,Naruto hair,M416 rifle,Eye patch,,Golden chain,Rainbow
4820,TezApe #4820,791,68.1642816836,9,Forest Green,karate,Moon,smirk,Black hair,M416 rifle,Samurai hat,,Bullet belt,Diamond
221,TezApe #221,792,68.1566369606,9,Pink Dawn,Hoodie,Moon,smirk,Naruto hair,M416 rifle,Thuglife glasses,,Tezos locket,SILVER SKIN
3736,TezApe #3736,793,68.1491370118,9,Diamond Blue,Tiger Coat,Circles,smirk,Brown hair,M416 rifle,Rainbow glasses,,Sling bag,Diamond
3120,TezApe #3120,794,68.1326024782,9,Universe Purple,Life jacket,Circles,Angry,Black hair,Hammer,Horns,,Sling bag,Rainbow
6626,TezApe #6626,795,68.1266516502,9,Forest Green,Shirt,Cross,Angry,Black hair,Kattana,Eye patch,,Tezos locket,Rainbow
2028,TezApe #2028,796,68.1218065605,9,Glacier Blue,karate,Long,Happy,Black hair,Burger,Heart glasses,,Bone necklace,LEOPARD
1103,TezApe #1103,797,68.1190493903,9,Universe Purple,Life jacket,Circles,Angry,Saiyan blue hair,Kattana,Horns,,Sling bag,SILVER SKIN
4372,TezApe #4372,798,68.1016839367,9,Forest Green,Life jacket,Circles,HIGH,Black hair,M416 rifle,Heart glasses,,Silver chain,Rainbow
4862,TezApe #4862,799,68.0924696507,9,Ruby Red,Tiger Coat,Long,Angry,Brown hair,Burger,Heart glasses,,Golden chain,ZEBRA
4413,TezApe #4413,800,68.0894889558,9,Glacier Blue,Red Shirt,Circles,Happy,Saiyan blue hair,Burger,Thuglife glasses,,Sling bag,SILVER SKIN
6675,TezApe #6675,801,68.0870457317,9,Universe Purple,jacket,Long,smirk,Saiyan blue hair,Axe,Thuglife glasses,,Sling bag,ZEBRA
2006,TezApe #2006,802,68.0859795106,9,Ruby Red,Astronaut,Cross,smirk,Black hair,Burger,Thuglife glasses,,Bullet belt,ZEBRA
4595,TezApe #4595,803,68.0731941354,9,Wood Red,Tiger Coat,Long,Happy,Brown hair,Axe,Horns,,Sling bag,SILVER SKIN
4534,TezApe #4534,804,68.0687797289,9,Diamond Blue,Astronaut,Circles,Happy,Saiyan blue hair,Hammer,Rainbow glasses,,Sling bag,ZEBRA
1407,TezApe #1407,805,68.0615373989,9,Forest Green,Hoodie,Circles,Happy,Brown hair,Burger,Eye patch,,Silver chain,Rainbow
3423,TezApe #3423,806,68.0568556007,9,Universe Purple,Tiger Coat,Moon,Angry,Black hair,Axe,Samurai hat,,Golden chain,EMERALD
4888,TezApe #4888,807,68.056717107,9,Forest Green,Red Shirt,Circles,smirk,Naruto hair,Baseball bat,Thuglife glasses,,Golden chain,ZEBRA
4075,TezApe #4075,808,68.0560040788,9,Pink Dawn,karate,Long,HIGH,Naruto hair,Burger,Heart glasses,,Tezos locket,Rainbow
3788,TezApe #3788,809,68.0498015594,9,Glacier Blue,Astronaut,Points,smirk,Saiyan blue hair,BaseX,Thuglife glasses,,Golden chain,SILVER SKIN
6240,TezApe #6240,810,68.0364293159,9,Pink Dawn,Astronaut,Cross,smirk,Black hair,Kattana,Heart glasses,,Sling bag,ZEBRA
3071,TezApe #3071,811,68.0278754312,9,Forest Green,jacket,Cross,bored,Brown hair,Axe,Eye patch,,Sling bag,SILVER SKIN
460,TezApe #460,812,68.020863883,9,Forest Green,karate,Circles,Angry,Saiyan blue hair,Axe,Samurai hat,,Tezos locket,LEOPARD
955,TezApe #955,813,68.0132765765,9,Glacier Blue,Hoodie,Long,Happy,Saiyan blue hair,Axe,Horns,,Tezos locket,SILVER SKIN
5766,TezApe #5766,814,68.0104390336,9,Ruby Red,Astronaut,Circles,bored,Black hair,M416 rifle,Thuglife glasses,,Bullet belt,LEOPARD
2549,TezApe #2549,815,68.0033193691,9,Forest Green,Hoodie,Cross,bored,Black hair,Axe,Eye patch,,Golden chain,LEOPARD
6783,TezApe #6783,816,68.0007453253,9,Universe Purple,Astronaut,Cross,HIGH,Saiyan blue hair,Axe,Heart glasses,,Bullet belt,EMERALD
5319,TezApe #5319,817,68.0004938326,9,Deep Purple,Astronaut,Circles,bored,Johny bravo hair,Kattana,Samurai hat,,Bone necklace,ZEBRA
5396,TezApe #5396,818,67.9960092867,9,Ruby Red,karate,Circles,HIGH,Naruto hair,Hammer,Samurai hat,,Sling bag,LEOPARD
3530,TezApe #3530,819,67.9844475488,9,Pink Dawn,Tiger Coat,Long,smirk,Saiyan blue hair,Kattana,Heart glasses,,Tezos locket,ZEBRA
1912,TezApe #1912,820,67.9811652013,9,Universe Purple,Astronaut,Cross,HIGH,Saiyan blue hair,Baseball bat,Heart glasses,,Bullet belt,SILVER SKIN
767,TezApe #767,821,67.9762464171,9,Universe Purple,Astronaut,Circles,bored,Johny bravo hair,BaseX,Heart glasses,,Bullet belt,Diamond
5404,TezApe #5404,822,67.9678023741,9,Pink Dawn,Shirt,Points,HIGH,Brown hair,Burger,Eye patch,,Bullet belt,SILVER SKIN
4118,TezApe #4118,823,67.9466236328,9,Forest Green,Astronaut,Points,Happy,Black hair,Axe,Heart glasses,,Silver chain,SILVER SKIN
2409,TezApe #2409,824,67.9462157255,9,Universe Purple,Tiger Coat,Points,bored,Black hair,Baseball bat,Rainbow glasses,,Golden chain,Rainbow
5876,TezApe #5876,825,67.9388576382,9,Ruby Red,Hoodie,Points,Happy,Johny bravo hair,M416 rifle,Thuglife glasses,,Sling bag,EMERALD
3765,TezApe #3765,826,67.9316324753,9,Clean Cyan,Hoodie,Moon,HIGH,Johny bravo hair,Kattana,Thuglife glasses,,Sling bag,Rainbow
691,TezApe #691,827,67.8968050118,9,Glacier Blue,Life jacket,Long,smirk,Johny bravo hair,Hammer,Rainbow glasses,,Bone necklace,ZEBRA
5788,TezApe #5788,828,67.8828408905,9,Universe Purple,Astronaut,Points,Angry,Black hair,Axe,Samurai hat,,Bone necklace,Rainbow
2172,TezApe #2172,829,67.8677258279,9,Forest Green,jacket,Long,Angry,Johny bravo hair,BaseX,Samurai hat,,Silver chain,ZEBRA
5960,TezApe #5960,830,67.8648301241,9,Clean Cyan,Shirt,Circles,HIGH,Naruto hair,Baseball bat,Thuglife glasses,,Tezos locket,LEOPARD
5398,TezApe #5398,831,67.8614547307,9,Diamond Blue,Tiger Coat,Long,HIGH,Black hair,Axe,Samurai hat,,Bone necklace,ZEBRA
5834,TezApe #5834,832,67.8577950835,9,Pink Dawn,Astronaut,Cross,smirk,Black hair,Baseball bat,Rainbow glasses,,Sling bag,ZEBRA
6173,TezApe #6173,833,67.8572543373,9,Ruby Red,Astronaut,Circles,smirk,Black hair,Kattana,Samurai hat,,Tezos locket,ZEBRA
4873,TezApe #4873,834,67.8458000683,9,Diamond Blue,Shirt,Long,HIGH,Naruto hair,Baseball bat,Rainbow glasses,,Tezos locket,LEOPARD
3432,TezApe #3432,835,67.836254328,9,Glacier Blue,Hoodie,Long,Happy,Johny bravo hair,Kattana,Horns,,Bone necklace,EMERALD
1570,TezApe #1570,836,67.8359772957,9,Glacier Blue,Life jacket,Long,HIGH,Black hair,Axe,Horns,,Bone necklace,Diamond
379,TezApe #379,837,67.8144235431,9,Forest Green,Shirt,Moon,Angry,Black hair,Burger,Thuglife glasses,,Bone necklace,SILVER SKIN
6035,TezApe #6035,838,67.8052792171,9,Ruby Red,Tiger Coat,Long,Angry,Black hair,Axe,Horns,,Sling bag,EMERALD
1264,TezApe #1264,839,67.7998453338,9,Forest Green,Red Shirt,Circles,Angry,Johny bravo hair,Burger,Heart glasses,,Bone necklace,EMERALD
6402,TezApe #6402,840,67.7919715319,9,Glacier Blue,Life jacket,Circles,HIGH,Black hair,BaseX,Horns,,Silver chain,Rainbow
1956,TezApe #1956,841,67.7872400711,9,Pink Dawn,Red Shirt,Moon,Angry,Johny bravo hair,Hammer,Eye patch,,Silver chain,LEOPARD
1988,TezApe #1988,842,67.7863749019,9,Glacier Blue,Life jacket,Long,bored,Saiyan blue hair,Axe,Rainbow glasses,,Sling bag,LEOPARD
2452,TezApe #2452,843,67.7852941536,9,Clean Cyan,Life jacket,Circles,bored,Black hair,Burger,Horns,,Bone necklace,ZEBRA
741,TezApe #741,844,67.7767855758,9,Universe Purple,Life jacket,Cross,bored,Black hair,Baseball bat,Horns,,Tezos locket,Rainbow
4911,TezApe #4911,845,67.7729320954,9,Glacier Blue,Hoodie,Circles,HIGH,Brown hair,Hammer,Horns,,Golden chain,EMERALD
4860,TezApe #4860,846,67.7727834385,9,Forest Green,Hoodie,Circles,Happy,Saiyan blue hair,Burger,Eye patch,,Silver chain,SILVER SKIN
6103,TezApe #6103,847,67.7703042861,9,Pink Dawn,Tiger Coat,Cross,bored,Brown hair,M416 rifle,Rainbow glasses,,Tezos locket,SILVER SKIN
1428,TezApe #1428,848,67.7652547805,9,Glacier Blue,jacket,Long,Happy,Johny bravo hair,Axe,Samurai hat,,Bone necklace,ZEBRA
3313,TezApe #3313,849,67.7645706758,9,Universe Purple,karate,Cross,Angry,Brown hair,M416 rifle,Samurai hat,,Sling bag,Diamond
1413,TezApe #1413,850,67.7640100734,9,Glacier Blue,Shirt,Circles,Angry,Saiyan blue hair,Burger,Eye patch,,Golden chain,SILVER SKIN
1548,TezApe #1548,851,67.7593045348,9,Clean Cyan,Shirt,Moon,HIGH,Johny bravo hair,Kattana,Thuglife glasses,,Tezos locket,Rainbow
6880,TezApe #6880,852,67.7588588831,9,Universe Purple,karate,Long,bored,Black hair,M416 rifle,Heart glasses,,Tezos locket,SILVER SKIN
4765,TezApe #4765,853,67.7578442931,9,Glacier Blue,Life jacket,Cross,Angry,Saiyan blue hair,M416 rifle,Heart glasses,,Tezos locket,EMERALD
5786,TezApe #5786,854,67.7535581695,9,Glacier Blue,karate,Moon,Angry,Black hair,Hammer,Thuglife glasses,,Golden chain,ZEBRA
4940,TezApe #4940,855,67.7417120978,9,Diamond Blue,Red Shirt,Points,HIGH,Naruto hair,Kattana,Samurai hat,,Silver chain,ZEBRA
6949,TezApe #6949,856,67.7402954096,9,Pink Dawn,Life jacket,Points,Happy,Saiyan blue hair,Hammer,Eye patch,,Tezos locket,LEOPARD
5602,TezApe #5602,857,67.7323941107,9,Clean Cyan,jacket,Cross,HIGH,Naruto hair,BaseX,Thuglife glasses,,Tezos locket,LEOPARD
1433,TezApe #1433,858,67.7280825069,9,Wood Red,Hoodie,Circles,smirk,Black hair,M416 rifle,Horns,,Silver chain,ZEBRA
3161,TezApe #3161,859,67.7260490066,9,Glacier Blue,Life jacket,Circles,smirk,Brown hair,Hammer,Thuglife glasses,,Sling bag,LEOPARD
