ID,Name,Rank,Rarity_Score,Attributes,Background,Body,Eyes,Hair,Prop,Skin
1687,Les Elefants Terribles #1687,594,467.0559630963,6,Ninth Album,Hiding Elefants,Funny Game,Nipple Bottle,81 days,Elebody Hurts
2341,Les Elefants Terribles #2341,595,466.7964199061,6,The Color,Shakermaker Idol,Umbilical Noose,Elefonic Labyrinth,Rose Cross,Warners
541,Les Elefants Terribles #541,596,466.4054855139,6,Cyberpunk,Said Goddamn,Gonzo Journalism,Son Of Man,Philosophy Lamp,Structured Jewel
667,Les Elefants Terribles #667,597,466.3613649862,6,Electric Sheep,Something Wrong,TCB,Yorkshire,SAMO,Future Statues
1609,Les Elefants Terribles #1609,598,465.9545575885,6,Kieslowski,Gibes Gambols Gone,Darkside Moon,O Father,Bodega Bay,Blow Lips
2169,Les Elefants Terribles #2169,599,465.9288025229,6,Warmest Colour,Got It All,Column,Seduce Destroy,Tulips,Elebody Hurts
2461,Les Elefants Terribles #2461,600,465.8246904792,6,Android Dream,Dynamite Gelatine,Brian DeMontana,Stoke On Trent,Caramba,Celebrity Skin
1154,Les Elefants Terribles #1154,601,464.3451958241,6,Kieslowski,Hiding Elefants,Infinite Sadness,Seduce Destroy,Mr Boatswain,Recently Deceased
1133,Les Elefants Terribles #1133,602,463.7821178516,6,Kieslowski,Milk Surgery,Gonzo Journalism,Reginald,Screen Print,Manuelefant
850,Les Elefants Terribles #850,603,463.6002010507,6,Sixth Album,Square,Telephone,MM,Tulips,Pretty Glue
21,Les Elefants Terribles #21,604,462.7445440559,6,Edwood,Whiskey Agogo,Beady G,Kik A Cosmetologist,Mr Boatswain,Pure Uzzell
2065,Les Elefants Terribles #2065,605,462.4961537874,6,Sixth Album,Lick Smile,Darkside Moon,GPSS19,La Jete,Sixtynine Slides
2236,Les Elefants Terribles #2236,606,462.25328459,6,Edwood,Lollapalooza Fiction,Splash,Nipple Bottle,Philosophy Lamp,PARTWhy
1671,Les Elefants Terribles #1671,607,462.174290773,6,Cornetto Films,Kings Road,Extracurricular,SamoC,Brocli Moss,Pure Uzzell
1423,Les Elefants Terribles #1423,608,462.1365826698,6,Buscemi,Got It All,Yeah Yeah Yeah,VW,Live Aid,Great Masturbator
5190,Les Elefants Terribles #5190,609,461.6379988969,6,Kieslowski,Got It All,Brian DeMontana,Diptych,Tasty,Pretty Glue
954,Les Elefants Terribles #954,610,461.4071304635,6,Cyberpunk,In My Area,Extracurricular,Seven Death,Chapman,Warners
626,Les Elefants Terribles #626,611,461.0179220779,6,Ninth Album,Yankee Racers,Dom Cobb,Elefonic Labyrinth,Blow,Otherwisewise
1658,Les Elefants Terribles #1658,612,460.7607997122,6,Buscemi,Hiding Elefants,Chromoluminarism,VR,Brocli Moss,Elebody Hurts
5131,Les Elefants Terribles #5131,613,460.6630941718,6,Sixth Album,Hisnameisrobertporter,Column,Seduce Destroy,Devon Saw,PARTWhy
1685,Les Elefants Terribles #1685,614,459.9132475827,6,Kieslowski,Got It All,Splash,Reginald,Korova Bar,Manuelefant
693,Les Elefants Terribles #693,615,459.6928296094,6,Electric Sheep,Robotic Shalom,Look Closer,Seduce Destroy,Balloon,Composition
1326,Les Elefants Terribles #1326,616,459.3790400567,6,Edwood,Riverpoint Riot,Darkside Moon,Animal,SAMO,Steven Brennan
715,Les Elefants Terribles #715,617,459.1766889952,6,Ninth Album,Fever Dream,Shock Artattack,SamoC,Rogerz Koonz,Uncommonly Gentle
1056,Les Elefants Terribles #1056,618,459.0004913763,6,Kieslowski,Chas Cattelan,Yeah Yeah Yeah,Andrelefant Charles,Tasty,Recently Deceased
722,Les Elefants Terribles #722,619,458.7334971623,6,Cornetto Films,Transpotter,Dolores Hazy,Billy Rider,Korova Bar,Daft Evil
111,Les Elefants Terribles #111,620,458.3223448276,6,Android Dream,Lollapalooza Fiction,Smiley Pin,Yorkshire,Support Symbol,Freakiest Lawman
2412,Les Elefants Terribles #2412,621,458.2760326035,6,Seventh Album,Robotic Shalom,Smiley Pin,Vincent 82,Tulips,Celebrity Skin
1102,Les Elefants Terribles #1102,622,458.0296147265,6,Sixth Album,In My Area,Melon Colliefant,Animal,Yesterday Today,Steven Brennan
820,Les Elefants Terribles #820,623,457.3775480809,6,Cornetto Films,Puppy Lawsuit,Brian DeMontana,O Father,Tulips,Cosmic Jive
1143,Les Elefants Terribles #1143,624,456.7210339924,6,Seventh Album,Kings Road,Beady G,MM,Listening Room,Volume One
406,Les Elefants Terribles #406,625,456.7138775646,6,Ninth Album,Stanley Nabokov,Sunken,Factory,Mr Boatswain,LUH SEN
5078,Les Elefants Terribles #5078,626,456.5725611694,6,Pretty In,Air Spray,Splash,3000 Heels,Mr Boatswain,Great Masturbator
1513,Les Elefants Terribles #1513,627,456.4050166589,6,Rosemary,72 Objects,Extracurricular,O Father,SNL 1992,Cannibal Class
697,Les Elefants Terribles #697,628,455.6824052237,6,Cornetto Films,Poor Yorick,Doh,Treacy Muse,Blow,Steven Brennan
5070,Les Elefants Terribles #5070,629,455.2019871894,6,Ninth Album,AA Sponsor,Flame Suit,Godgivenass,81 days,Celebrity Skin
1728,Les Elefants Terribles #1728,630,455.1326276535,6,Seventh Album,Most Excellent Fancy,Darkside Moon,Deep Cover,Aaron,Celebrity Skin
1850,Les Elefants Terribles #1850,631,455.0419109211,6,Kieslowski,Kikodovar,Sideways,O Dowd,The Snake,Dalitte
1341,Les Elefants Terribles #1341,632,454.8147770906,6,Kieslowski,AA Sponsor,Yeah Yeah Yeah,Animal,Treachery,Otherwisewise
2352,Les Elefants Terribles #2352,633,454.7014721919,6,Pretty In,Kama Sutra,Stefanti Joanne,Not A Concept,Live Aid,Lad Insane A
1137,Les Elefants Terribles #1137,634,454.4994875792,6,Pretty In,Scissors Across America,Party Over,Booky Fook,Listening Room,Composition
1092,Les Elefants Terribles #1092,635,454.2448118063,6,Seventh Album,Fuck Boris,Gonzo Journalism,MM,Ai,Mad As Hell
637,Les Elefants Terribles #637,636,454.0665715863,6,Electric Sheep,Robotic Shalom,Telephone,Nipple Bottle,Korova Bar,Neoplastifant C
1295,Les Elefants Terribles #1295,637,453.7266407119,6,The Color,Oscar 73,Umbilical Noose,O Father,Treachery,Structured Jewel
402,Les Elefants Terribles #402,638,453.548039107,6,Kieslowski,Slept With,Party Over,Contagious,J and D,Manuelefant
274,Les Elefants Terribles #274,639,453.508048196,6,The Color,Dolly Zoom,Umbilical Noose,Stoke On Trent,Yesterday Today,Otherwisewise
1560,Les Elefants Terribles #1560,640,453.0584589845,6,Warmest Colour,Fight Real Enemy,Elewise,Billy Rider,Most Excellent,Pretty Glue
356,Les Elefants Terribles #356,641,453.0417358868,6,Twelfth Movie,Kikodovar,Yeah Yeah Yeah,Wait To Talk,Blasfemy,Trompe Treachery
2396,Les Elefants Terribles #2396,642,452.8980295567,6,Cyberpunk,Poor Yorick,Infinite Sadness,O Father,Steven Allanaphone,Freakiest Lawman
524,Les Elefants Terribles #524,643,452.8188817516,6,Warmest Colour,Culture Chameleon,EyePhone,Seduce Destroy,Jaron IRL,For The Love
1246,Les Elefants Terribles #1246,644,452.730648545,6,Dorian,Laughing Dog,Column,MM,Dog Haha,Composition
2090,Les Elefants Terribles #2090,645,452.6397764659,6,Android Dream,Most Excellent Fancy,Chromoluminarism,Artschool George,Yesterday Today,Pretty Glue
116,Les Elefants Terribles #116,646,452.4309170946,6,Cyberpunk,Whiskey Agogo,Funny Game,Becoming Yourself,SNL 1992,Freakiest Lawman
5298,Les Elefants Terribles #5298,647,452.0473684211,6,Cyberpunk,Duality,Brian DeMontana,Nipple Bottle,Chapman,Blow Lips
1851,Les Elefants Terribles #1851,648,451.9196932378,6,Sixth Album,Milk Surgery,Umbilical Noose,Cryingame,Renelefant,Composition
944,Les Elefants Terribles #944,649,450.944534413,6,Electric Sheep,Flower Thrower,Stoopid,Elefant 2003,Tasty,Lad Insane A
2271,Les Elefants Terribles #2271,650,450.6251772203,6,Seventh Album,Air Spray,Irisese,Suspense,Rogerz Koonz,Reve
5260,Les Elefants Terribles #5260,651,450.622556391,6,Cyberpunk,Lollapalooza Fiction,Stoopid,Yorkshire,Yesterday Today,Reve
1571,Les Elefants Terribles #1571,652,450.220290586,6,Buscemi,Five One Eight,Look Closer,GPSS19,Bret Elefant Ellis,Bad Third Act
1048,Les Elefants Terribles #1048,653,450.1523373652,6,The Color,Sunset Strip,Flame Suit,Part 2,HunterESS,Whaam
5198,Les Elefants Terribles #5198,654,450.0475034045,6,Cornetto Films,New Wave,Look Closer,Andrelefant Charles,Dog Haha,Elebody Hurts
705,Les Elefants Terribles #705,655,449.9669044523,6,Cornetto Films,Hiding Elefants,Darkside Moon,VR,SNL 1992,Trompe Treachery
1167,Les Elefants Terribles #1167,656,449.631953752,6,Kieslowski,Star Spangled Rights,Beady G,O Dowd,Steven Allanaphone,LUH SEN
5265,Les Elefants Terribles #5265,657,449.3640049425,6,Buscemi,High As A Kate,Famous,GCJCEITJMPTG,Tasty,Warners
1535,Les Elefants Terribles #1535,658,449.34653076,6,Warmest Colour,Oscar 73,Column,Elefonic Labyrinth,Bret Elefant Ellis,Warners
6,Les Elefants Terribles #6,659,449.2858299595,6,Dorian,Contraband Slipping,Darkside Moon,Your Cologne,Screen Print,Reve
5143,Les Elefants Terribles #5143,660,448.7134573095,6,Kieslowski,Hisnameisrobertporter,Famous,Nipple Bottle,Bret Elefant Ellis,What You Deserve
826,Les Elefants Terribles #826,661,448.663057582,6,Electric Sheep,Duality,Quarryman,O Dowd,Aaron,What You Deserve
230,Les Elefants Terribles #230,662,448.6265693011,6,Seventh Album,Sunset Strip,DeDroog,Regis 1610,Live Aid,For The Love
400,Les Elefants Terribles #400,663,448.5250225503,6,Android Dream,Laughing Dog,Umbilical Noose,MM,The Snake,Otherwisewise
699,Les Elefants Terribles #699,664,448.1158630843,6,Ninth Album,Slept With,D Fens,Animal,Bret Elefant Ellis,Mad As Hell
999,Les Elefants Terribles #999,665,447.7339812105,6,Ninth Album,Pour Signs,Sunken,Vincent 82,Rogerz Koonz,Future Statues
2345,Les Elefants Terribles #2345,666,447.3138176733,6,Kieslowski,Hip To Be Square,Smiley Pin,Elefonic Labyrinth,Tulips,Pretty Glue
5271,Les Elefants Terribles #5271,667,447.0447015767,6,Seventh Album,Suck On This,TCB,O Father,SNL 1992,Cannibal Class
2034,Les Elefants Terribles #2034,668,447.0423211244,6,Electric Sheep,Hip To Be Square,Fucking Special,Boom 4 Real,Quatre Cents Coups,Future Statues
5135,Les Elefants Terribles #5135,669,446.7779829869,6,Buscemi,Air Bin,Doh,Vincent 82,Live Aid,Mad As Hell
5223,Les Elefants Terribles #5223,670,446.653144984,6,Android Dream,Star Spangled Rights,Rob Liefant,Something about Mary,Bret Elefant Ellis,Great Masturbator
1404,Les Elefants Terribles #1404,671,446.0757119441,6,Cyberpunk,Memory Jar,Fucking Special,Contagious,Charles Camilla,Future Statues
2458,Les Elefants Terribles #2458,672,445.754453752,6,Kieslowski,Kings Road,VCR,GPSS19,Most Excellent,Blow Lips
2254,Les Elefants Terribles #2254,673,445.4869349339,6,Seventh Album,Claude Lacombe,Doh,Godgivenass,Claire Alter,Reve
1494,Les Elefants Terribles #1494,674,445.4049170326,6,Seventh Album,Procrastinator,Dolores Hazy,GCJCEITJMPTG,Mr Boatswain,Wrath
1936,Les Elefants Terribles #1936,675,445.2877639116,6,Rosemary,Gibes Gambols Gone,Stefanti Joanne,Andrelefant Charles,Support Symbol,Booty Star
172,Les Elefants Terribles #172,676,444.8010972557,6,Kieslowski,Slept With,Steve Deeds,VR,Blasfemy,Structured Jewel
1177,Les Elefants Terribles #1177,677,444.6512230127,6,Buscemi,Flower Thrower,TCB,Son Of Man,Rose Cross,PARTWhy
2262,Les Elefants Terribles #2262,678,443.6926484806,6,Dorian,Flower Thrower,Famous,Vincent 82,Caramba,Great Masturbator
5247,Les Elefants Terribles #5247,679,443.3309572503,6,Electric Sheep,Permanent December,Quarryman,Seduce Destroy,Renelefant,For The Love
557,Les Elefants Terribles #557,680,442.9006673913,6,Sixth Album,Undisputed Masterpiece,Brian DeMontana,Contagious,Beautiful Little Fool,Future Statues
5112,Les Elefants Terribles #5112,681,442.6363894001,6,Ninth Album,Camera Drawing,Vanilla 7,VR,Silk Scarf,Otherwisewise
2456,Les Elefants Terribles #2456,682,442.4538693365,6,Kieslowski,Pornographic Pilchard,Brian DeMontana,Miami,Caramba,Lad Insane A
5250,Les Elefants Terribles #5250,683,442.4179017779,6,Dorian,Contraband Slipping,Telephone,Miami,Steven Allanaphone,Whaam
1922,Les Elefants Terribles #1922,684,442.2422345338,6,Cornetto Films,Unique Snowflake,Fucking Special,Guccipiggy,Wibbling Rival,Structured Jewel
294,Les Elefants Terribles #294,685,441.6755057939,6,Warmest Colour,Sunset Strip,Benny Jets,O Father,J and D,Wrath
35,Les Elefants Terribles #35,686,441.0809629803,6,Seventh Album,Gibes Gambols Gone,Stefanti Joanne,Godgivenass,Caramba,Dead Eleman
1415,Les Elefants Terribles #1415,687,440.9565108294,6,Buscemi,High As A Kate,Dom Cobb,Kik A Cosmetologist,Silk Scarf,Artpop
5142,Les Elefants Terribles #5142,688,440.8954311585,6,Pretty In,Whiskey Agogo,Party Over,Hurt Me,SNL 1992,Dalitte
205,Les Elefants Terribles #205,689,440.4729894907,6,Electric Sheep,Red Carpetroversy,Yeah Yeah Yeah,Seduce Destroy,Philosophy Lamp,Recently Deceased
1896,Les Elefants Terribles #1896,690,440.3772720385,6,Dorian,Good Girl,Smiley Pin,Elefonic Labyrinth,Cold Blood,Future Statues
2200,Les Elefants Terribles #2200,691,440.3704839043,6,The Color,Lick Smile,Flame Suit,Seven Death,Foam Fingering,Artpop
5056,Les Elefants Terribles #5056,692,440.3466975117,6,Seventh Album,Dolly Zoom,Beady G,Cryingame,Philosophy Lamp,Whaam
165,Les Elefants Terribles #165,693,440.0149383747,6,Warmest Colour,Memory Jar,TCB,Elefant 2003,Bret Elefant Ellis,Warners
2237,Les Elefants Terribles #2237,694,439.8303816016,6,Rosemary,Fischer Players,Yeah Yeah Yeah,MM,Philosophy Lamp,Elebody Hurts
1,Les Elefants Terribles #1,695,439.4029095077,6,Cyberpunk,Suck On This,Crap Of The World,Treacy Muse,Yesterday Today,Bad Third Act
2086,Les Elefants Terribles #2086,696,439.2369115573,6,The Color,Gibes Gambols Gone,TCB,Cryingame,Support Symbol,Elebody Hurts
1480,Les Elefants Terribles #1480,697,439.0090995158,6,Dorian,Hey Paul,Irisese,Elefonic Labyrinth,Bodega Bay,PARTWhy
649,Les Elefants Terribles #649,698,438.8172155512,6,Kieslowski,Robotic Shalom,Brian DeMontana,Becoming Yourself,Rogerz Koonz,Pure Uzzell
5197,Les Elefants Terribles #5197,699,438.8140408759,6,Sixth Album,Cannes Boo,Fucking Special,Deep Cover,Caramba,Great Masturbator
641,Les Elefants Terribles #641,700,438.6975233814,6,Android Dream,Robotic Shalom,Yeah Yeah Yeah,Godgivenass,Rose Cross,PARTWhy
675,Les Elefants Terribles #675,701,438.5824601762,6,Ninth Album,Paul Is Dead,Stoopid,Stoke On Trent,13 Years,Volume One
493,Les Elefants Terribles #493,702,438.515446546,6,Seventh Album,Yankee Racers,Telephone,GCJCEITJMPTG,Caramba,Everything Important
852,Les Elefants Terribles #852,703,438.3153819664,6,Pretty In,Chas Cattelan,Splash,Reginald,Ai,Composition
1919,Les Elefants Terribles #1919,704,438.1722934797,6,Seventh Album,Permanent December,So Horny,Marty,Caramba,Recently Deceased
276,Les Elefants Terribles #276,705,437.9813237448,6,Android Dream,Space Monkey,Quarryman,Stoke On Trent,Foam Fingering,Future Statues
141,Les Elefants Terribles #141,706,437.8389362719,6,Cyberpunk,Good Girl,Infinite Sadness,1981,Blasfemy,Booty Star
984,Les Elefants Terribles #984,707,437.3973627566,6,Cyberpunk,Acidemy Award,Melon Colliefant,No No No,Silk Scarf,Cannibal Class
1391,Les Elefants Terribles #1391,708,437.3907381006,6,Dorian,Robotic Shalom,Gonzo Journalism,Vincent 82,Philosophy Lamp,Booty Star
2078,Les Elefants Terribles #2078,709,437.3256145049,6,Ninth Album,In My Life,Vanilla 7,No No No,Dog Haha,What You Deserve
2330,Les Elefants Terribles #2330,710,436.8462508492,6,Ninth Album,Red Carpetroversy,Smiley Pin,Reginald,Foam Fingering,Celebrity Skin
1762,Les Elefants Terribles #1762,711,436.6382650216,6,Seventh Album,72 Objects,Fucking Special,Complete Lyrics,Balloon,Pretty Glue
965,Les Elefants Terribles #965,712,436.5569826041,6,Edwood,Kama Sutra,Splash,Diptych,Tulips,Structured Jewel
1520,Les Elefants Terribles #1520,713,435.5313530297,6,Pretty In,Suck On This,Dolores Hazy,Mostwhimsicaljokeoftheseason,Rose Cross,Pretty Glue
1939,Les Elefants Terribles #1939,714,435.5060904613,6,Sixth Album,Duality,Column,Animal,SAMO,Pure Uzzell
5168,Les Elefants Terribles #5168,715,435.3958541459,6,The Color,Fox Force,Benny Jets,Vincent 82,81 days,Cosmic Jive
197,Les Elefants Terribles #197,716,434.6002660851,6,Cornetto Films,Riverpoint Riot,Darkside Moon,Marty,Persistent Phone,Future Statues
5307,Les Elefants Terribles #5307,717,434.242480212,6,Electric Sheep,The Shrink,Famous,Wait To Talk,Mr Boatswain,LUH SEN
1278,Les Elefants Terribles #1278,718,434.1590326124,6,Ninth Album,Stanley Nabokov,Dolores Hazy,VW,Tulips,Booty Star
1981,Les Elefants Terribles #1981,719,434.1503658397,6,Kieslowski,Milk Surgery,Umbilical Noose,Contagious,Jaron IRL,Elebody Hurts
5099,Les Elefants Terribles #5099,720,434.0504526496,6,Ninth Album,BBC Killer In Me,Stefanti Joanne,Miami,Rogerz Koonz,For The Love
1648,Les Elefants Terribles #1648,721,434.013695018,6,Ninth Album,Undisputed Masterpiece,Shock Artattack,Animal,Foam Fingering,Freakiest Lawman
372,Les Elefants Terribles #372,722,433.8557702896,6,Warmest Colour,Wet Ass Pachyderm,Dom Cobb,Deep Cover,Screen Print,Tethered
1594,Les Elefants Terribles #1594,723,433.359632572,6,The Color,Comedian,Flame Suit,Nipple Bottle,1962,Bad Third Act
2049,Les Elefants Terribles #2049,724,433.0795765177,6,Kieslowski,Lollapalooza Fiction,Club 27,Deep Cover,Caramba,SisterDaughterSister
2289,Les Elefants Terribles #2289,725,432.9641864934,6,Cornetto Films,Celebrity Skin,Splash,Something about Mary,Devon Saw,Structured Jewel
2118,Les Elefants Terribles #2118,726,432.9601312481,6,Ninth Album,Stanley Nabokov,Extracurricular,O Father,Bodega Bay,No Logo
502,Les Elefants Terribles #502,727,432.8993138937,6,Ninth Album,Comedian,Doh,Cryingame,Pourpourpour,For The Love
939,Les Elefants Terribles #939,728,432.7078415679,6,Cornetto Films,Puppy Lawsuit,Stefanti Joanne,3000 Heels,Ai,Dalitte
2122,Les Elefants Terribles #2122,729,432.5519270203,6,Electric Sheep,Slept With,Benny Jets,Seven Death,Velvet,Recently Deceased
1410,Les Elefants Terribles #1410,730,432.2815668203,6,The Color,Basic Bitch,D Fens,Diptych,Yesterday Today,Celebrity Skin
5180,Les Elefants Terribles #5180,731,432.1339421868,6,Ninth Album,Hey Paul,D Fens,Boom 4 Real,Yesterday Today,Great Masturbator
2379,Les Elefants Terribles #2379,732,431.7974134234,6,Ninth Album,Hisnameisrobertporter,VCR,Billy Rider,Bodega Bay,For The Love
305,Les Elefants Terribles #305,733,431.7035659881,6,Seventh Album,Fuck Boris,DeDroog,Factory,Rogerz Koonz,Everything Important
469,Les Elefants Terribles #469,734,431.6509441316,6,Cornetto Films,Kama Sutra,Telephone,Andrelefant Charles,Bodega Bay,Great Masturbator
5309,Les Elefants Terribles #5309,735,431.5580991597,6,Electric Sheep,Memory Jar,TCB,Booky Fook,Persistent Phone,Freakiest Lawman
5085,Les Elefants Terribles #5085,736,431.171398777,6,Buscemi,Shakermaker Idol,Daniel,Animal,Most Excellent,Prayer Accepted
2479,Les Elefants Terribles #2479,737,430.9946104253,6,The Color,Riverpoint Riot,Crap Of The World,Your Cologne,Mr Boatswain,Lad Insane A
846,Les Elefants Terribles #846,738,430.9733297383,6,Edwood,BBC Killer In Me,Gonzo Journalism,No Rubber,Chapman,Wrath
5193,Les Elefants Terribles #5193,739,430.8906113304,6,Electric Sheep,Something Wrong,Party Over,Animal,Steven Allanaphone,Future Statues
1801,Les Elefants Terribles #1801,740,430.3250321892,6,Buscemi,Hip To Be Square,TCB,Boom 4 Real,Renelefant,Pure Uzzell
491,Les Elefants Terribles #491,741,430.2184779178,6,Kieslowski,Permanent December,TCB,VW,Second Rule,SisterDaughterSister
911,Les Elefants Terribles #911,742,429.8649383723,6,Pretty In,Lollapalooza Fiction,Splash,No No No,Bodega Bay,Wrath
2168,Les Elefants Terribles #2168,743,429.7017840671,6,Seventh Album,Riverpoint Riot,Telephone,Boom 4 Real,Yesterday Today,Volume One
434,Les Elefants Terribles #434,744,429.549669672,6,Android Dream,Scissors Across America,Club 27,No No No,Renelefant,Booty Star
2358,Les Elefants Terribles #2358,745,429.5199645643,6,Cornetto Films,Twelve,Darkside Moon,No No No,Chapman,Neoplastifant C
853,Les Elefants Terribles #853,746,429.5106679733,6,Sixth Album,Fischer Players,Extracurricular,VW,Rose Cross,Sixtynine Slides
