ID,Name,Rank,Rarity_Score,Agility-Scores,Alignment-Scores,Ancestor-Scores,Attributes-Scores,Background-Scores,Class-Scores,Dexterity-Scores,Fur-Scores,Gender-Scores,Head Accessory-Scores,Intelligence-Scores,Magic-Scores,Morality-Scores,Race-Scores,Rank-Scores,Strength-Scores,Weapon-Scores
543,Bunny Knights #543,737,2641.903431491954,3,15,500,2,18,5,5,23,1,,10,24,3,1,2000,2,25
1975,Bunny Knights #1975,738,2641.808634652233,3,15,500,4,10,6,2,20,1,6,6,28,3,1,2000,2,29
1898,Bunny Knights #1898,739,2640.9337909684364,3,15,500,2,28,5,3,18,1,,6,24,2,1,2000,2,25
2449,Bunny Knights #2449,740,2640.6199889187315,5,17,400,2,11,6,5,19,1,133,3,,3,1,2000,7,23
738,Bunny Knights #738,741,2640.457190440083,5,14,500,2,19,5,18,22,1,29,3,,3,1,2000,2,11
1152,Bunny Knights #1152,742,2639.9429455507675,3,17,500,2,18,5,5,19,1,,10,24,3,1,2000,2,25
1285,Bunny Knights #1285,743,2639.9003100915133,5,15,333,2,68,6,5,19,1,,3,,3,1,2000,7,166
1278,Bunny Knights #1278,744,2639.600957772233,3,16,500,2,19,5,2,19,1,,15,23,3,1,2000,2,23
1235,Bunny Knights #1235,745,2639.073463421312,3,17,500,2,19,6,3,18,1,,3,,3,1,2000,22,37
1024,Bunny Knights #1024,746,2638.9239846380456,37,18,400,2,18,6,3,18,1,50,3,,2,1,2000,2,74
1529,Bunny Knights #1529,747,2638.786794173494,3,14,500,2,10,6,3,19,4,,3,,3,1,2000,22,44
1821,Bunny Knights #1821,748,2638.7715186701857,3,14,500,2,18,5,5,18,1,,14,23,3,1,2000,3,23
1360,Bunny Knights #1360,749,2638.618460257923,5,15,500,4,10,5,3,22,1,35,10,9,2,1,2000,2,9
2231,Bunny Knights #2231,750,2638.4842455635453,3,16,500,2,10,6,18,19,1,,3,,3,1,2000,7,44
1109,Bunny Knights #1109,751,2638.401388822167,3,14,500,2,10,5,3,23,1,,6,29,3,1,2000,3,29
1575,Bunny Knights #1575,752,2637.8690698740497,3,17,500,4,11,5,2,18,1,41,6,9,3,1,2000,2,9
1573,Bunny Knights #1573,753,2637.8267866438673,3,14,500,4,10,5,2,19,1,35,15,9,2,1,2000,2,9
2397,Bunny Knights #2397,754,2637.7411778870583,3,15,500,4,12,5,2,18,1,41,6,9,2,1,2000,2,9
1961,Bunny Knights #1961,755,2637.6732622089107,5,15,500,2,11,5,5,19,1,29,14,,2,1,2000,2,20
1315,Bunny Knights #1315,756,2637.6203811514115,3,15,500,2,11,5,18,19,4,,3,,3,1,2000,3,44
1552,Bunny Knights #1552,757,2637.378618933858,5,15,500,2,10,5,10,18,1,,3,,2,1,2000,3,57
900,Bunny Knights #900,758,2636.7076699199715,5,15,500,4,10,5,3,20,1,35,10,9,3,1,2000,2,9
1536,Bunny Knights #1536,759,2636.6631068663746,37,18,500,2,19,6,2,19,1,,3,,3,1,2000,3,18
782,Bunny Knights #782,760,2636.6373585940973,3,18,500,2,11,6,5,18,1,,3,,3,1,2000,16,44
1909,Bunny Knights #1909,761,2636.6082104579395,3,17,500,4,10,5,3,18,1,41,6,9,3,1,2000,2,9
1812,Bunny Knights #1812,762,2636.5729221737133,3,17,500,2,10,5,5,20,4,,10,24,2,1,2000,2,25
960,Bunny Knights #960,763,2636.514100183217,5,15,500,2,11,6,5,24,1,,3,,3,1,2000,7,50
2051,Bunny Knights #2051,764,2636.214275605375,9,15,400,2,18,6,2,18,4,,3,,2,1,2000,16,133
1395,Bunny Knights #1395,765,2635.82073514192,5,15,500,2,12,5,5,22,1,,14,,2,1,2000,2,44
2110,Bunny Knights #2110,766,2635.330606141899,3,17,500,2,10,5,10,19,4,,10,,3,1,2000,2,44
879,Bunny Knights #879,767,2634.345384130852,5,16,500,2,11,5,18,18,4,,3,,3,1,2000,2,42
2383,Bunny Knights #2383,768,2634.3347642880576,5,15,500,2,11,5,18,19,1,,3,,3,1,2000,2,44
600,Bunny Knights #600,769,2634.2838725321576,5,15,500,2,10,6,3,24,4,,3,,3,1,2000,16,37
1406,Bunny Knights #1406,770,2634.213634641741,3,17,500,2,10,5,2,22,1,,15,23,3,1,2000,2,23
1688,Bunny Knights #1688,771,2633.695329259872,3,15,500,2,10,5,3,22,1,,10,23,3,1,2000,7,23
2030,Bunny Knights #2030,772,2633.49738497461,3,16,500,2,18,6,5,19,1,,14,,2,1,2000,3,37
1916,Bunny Knights #1916,773,2633.1291694730976,5,16,500,2,10,6,5,20,1,,3,,3,1,2000,7,50
1094,Bunny Knights #1094,774,2632.5383972344093,5,15,500,2,10,5,3,18,1,,3,23,3,1,2000,16,23
1600,Bunny Knights #1600,775,2632.3365102288008,17,15,500,2,10,5,2,18,1,,7,,2,1,2000,3,44
2036,Bunny Knights #2036,776,2632.209951350355,9,16,500,2,10,6,3,18,1,,3,,2,1,2000,7,50
2406,Bunny Knights #2406,777,2632.071542198586,37,17,500,2,10,6,2,19,1,,7,,3,1,2000,2,21
637,Bunny Knights #637,778,2631.9190049116105,3,16,500,2,11,5,5,18,1,,14,,2,1,2000,3,44
1257,Bunny Knights #1257,779,2631.901622829954,3,15,500,2,11,6,10,18,1,,3,,2,1,2000,16,37
1730,Bunny Knights #1730,780,2631.7732368579946,9,15,500,2,11,5,5,19,4,,7,,2,1,2000,2,44
899,Bunny Knights #899,781,2631.7380031953294,3,14,500,2,19,5,2,18,1,,6,24,2,1,2000,3,25
1913,Bunny Knights #1913,782,2631.560026333865,5,15,500,2,10,5,10,19,1,36,7,,2,1,2000,2,11
925,Bunny Knights #925,783,2631.546510820961,3,14,500,2,10,6,2,18,1,,7,,3,1,2000,22,37
1989,Bunny Knights #1989,784,2631.482823200874,3,18,500,4,11,5,3,17,1,35,6,9,2,1,2000,2,9
2387,Bunny Knights #2387,785,2631.385605395806,5,18,500,2,10,5,3,18,1,,14,,3,1,2000,3,44
1607,Bunny Knights #1607,786,2630.9157864831377,3,17,500,2,11,5,2,17,1,,15,23,3,1,2000,2,23
1229,Bunny Knights #1229,787,2630.6954158162607,3,17,500,2,10,5,18,18,1,,3,,2,1,2000,3,42
1838,Bunny Knights #1838,788,2630.617813984511,3,15,500,4,11,5,3,17,1,35,6,9,3,1,2000,2,9
1141,Bunny Knights #1141,789,2630.5941097076143,9,15,500,2,10,5,5,18,1,29,3,,3,1,2000,3,20
2421,Bunny Knights #2421,790,2630.458552463794,3,15,500,2,19,6,3,18,4,,7,,3,1,2000,22,23
2067,Bunny Knights #2067,791,2630.3984585923067,9,15,500,2,11,5,5,18,4,,7,,2,1,2000,2,42
1331,Bunny Knights #1331,792,2629.9771577239053,3,15,400,2,11,6,3,22,1,,3,,3,1,2000,22,133
1991,Bunny Knights #1991,793,2629.9752402385116,5,16,500,2,12,5,2,19,1,,10,23,3,1,2000,3,23
1454,Bunny Knights #1454,794,2629.775410461366,3,15,500,2,10,5,10,18,1,,7,,3,1,2000,7,42
1672,Bunny Knights #1672,795,2629.6619096211125,5,15,500,2,18,5,5,18,1,,7,,3,1,2000,3,42
623,Bunny Knights #623,796,2629.410054934205,3,17,500,2,12,5,5,18,4,29,7,,2,1,2000,7,11
2319,Bunny Knights #2319,797,2629.352814185798,5,14,500,2,10,6,3,18,1,,14,,3,1,2000,3,44
897,Bunny Knights #897,798,2629.157907984969,37,16,500,2,12,6,2,18,1,,3,,2,1,2000,3,21
1723,Bunny Knights #1723,799,2628.9138401030937,3,17,500,2,10,5,3,22,4,,6,23,3,1,2000,2,23
715,Bunny Knights #715,800,2628.853235346138,3,15,333,2,11,6,2,22,1,,3,,3,1,2000,55,166
2310,Bunny Knights #2310,801,2628.827778844149,3,16,500,2,19,6,5,17,4,,3,,3,1,2000,22,23
1456,Bunny Knights #1456,802,2628.5990418153965,3,17,500,2,12,5,2,19,1,,6,24,3,1,2000,3,25
1986,Bunny Knights #1986,803,2628.591447212864,5,17,500,2,10,5,5,18,4,,7,,2,1,2000,3,44
2096,Bunny Knights #2096,804,2628.5077433134616,5,15,500,2,10,6,3,22,1,,3,,3,1,2000,16,37
642,Bunny Knights #642,805,2628.3826068928543,3,14,500,2,12,5,3,23,4,,6,23,3,1,2000,2,23
1239,Bunny Knights #1239,806,2628.2898166988825,3,14,400,2,19,6,5,17,1,,3,,2,1,2000,16,133
1982,Bunny Knights #1982,807,2628.250215411447,9,15,500,2,10,5,5,24,1,,3,,2,1,2000,3,42
2376,Bunny Knights #2376,808,2627.742504731422,3,16,500,2,12,5,2,19,4,,6,23,2,1,2000,3,23
1981,Bunny Knights #1981,809,2627.397931760487,3,14,500,2,19,5,2,18,1,,6,23,3,1,2000,2,23
1938,Bunny Knights #1938,810,2627.327786636102,9,16,500,2,10,5,10,18,1,,3,,2,1,2000,2,42
1557,Bunny Knights #1557,811,2627.2007646921516,3,14,500,2,12,5,2,23,1,,6,23,2,1,2000,3,23
1299,Bunny Knights #1299,812,2627.06469009317,3,14,500,2,10,5,2,17,1,,15,23,3,1,2000,2,23
2417,Bunny Knights #2417,813,2627.0080918154044,3,17,500,2,12,5,3,18,1,,6,24,3,1,2000,2,25
1457,Bunny Knights #1457,814,2626.5396118759463,5,15,500,2,10,5,3,18,1,,10,23,3,1,2000,2,23
1020,Bunny Knights #1020,815,2626.2816015388867,3,15,500,2,12,5,2,23,1,,6,23,2,1,2000,2,23
2459,Bunny Knights #2459,816,2626.147078693361,3,17,500,2,12,5,2,18,1,,6,24,3,1,2000,2,25
808,Bunny Knights #808,817,2626.0919788813558,9,15,500,2,10,5,5,19,4,29,3,,3,1,2000,3,11
635,Bunny Knights #635,818,2625.3780615495184,3,17,500,2,10,5,2,18,1,,6,24,2,1,2000,3,25
1704,Bunny Knights #1704,819,2625.2078325614552,37,15,500,2,19,6,3,18,1,,3,,3,1,2000,2,11
1088,Bunny Knights #1088,820,2625.1188469493677,3,16,500,2,10,5,2,18,1,,6,24,3,1,2000,3,25
653,Bunny Knights #653,821,2625.002657745059,5,15,500,2,10,5,5,23,1,29,3,,2,1,2000,7,11
1942,Bunny Knights #1942,822,2624.9327537767585,9,16,500,2,18,6,2,22,1,,3,,3,1,2000,16,21
1813,Bunny Knights #1813,823,2624.8378893317285,5,17,500,2,10,6,5,22,1,,3,,3,1,2000,7,37
1402,Bunny Knights #1402,824,2624.7050992375903,3,17,500,2,11,5,2,18,1,,6,24,3,1,2000,2,25
1880,Bunny Knights #1880,825,2624.3750426590273,3,14,500,2,19,6,5,18,1,,3,,3,1,2000,22,23
2404,Bunny Knights #2404,826,2624.29119436795,3,15,500,2,10,5,3,18,4,,6,23,2,1,2000,3,23
1564,Bunny Knights #1564,827,2624.1463906845306,37,15,500,2,10,6,3,19,1,,3,,2,1,2000,2,18
1256,Bunny Knights #1256,828,2624.12431342568,3,15,500,2,18,6,3,24,1,,7,,2,1,2000,16,21
1999,Bunny Knights #1999,829,2624.1202713729986,3,15,500,2,10,5,2,18,4,,6,23,2,1,2000,3,23
1773,Bunny Knights #1773,830,2624.048153712722,3,15,500,2,10,5,2,19,1,,6,24,2,1,2000,3,25
1540,Bunny Knights #1540,831,2623.924575446783,3,14,500,2,11,5,2,19,4,,6,23,3,1,2000,2,23
1311,Bunny Knights #1311,832,2623.915000787571,3,16,400,4,10,5,2,19,1,41,6,52,2,1,2000,3,52
1106,Bunny Knights #1106,833,2623.885004084126,3,15,500,2,10,5,3,22,1,,6,23,3,1,2000,2,23
1412,Bunny Knights #1412,834,2623.8718901756492,5,14,500,2,10,6,5,22,4,,3,,2,1,2000,7,37
1696,Bunny Knights #1696,835,2623.5721383564564,37,16,500,2,10,6,3,18,1,,3,,3,1,2000,2,18
1261,Bunny Knights #1261,836,2623.0797362873554,3,16,500,2,12,5,2,19,1,,6,23,2,1,2000,2,23
2289,Bunny Knights #2289,837,2623.053196490526,5,17,500,2,18,6,2,17,1,,7,,2,1,2000,16,23
1779,Bunny Knights #1779,838,2623.0044086158464,3,14,500,2,10,5,2,19,4,,6,23,3,1,2000,2,23
871,Bunny Knights #871,839,2622.967667876714,9,18,400,2,10,6,2,19,1,83,3,,2,1,2000,16,44
1830,Bunny Knights #1830,840,2622.6333745281067,3,15,400,2,11,5,64,19,1,29,3,,3,1,2000,3,57
569,Bunny Knights #569,841,2622.6155044888874,9,14,500,2,10,5,5,18,1,29,7,,3,1,2000,2,11
2191,Bunny Knights #2191,842,2622.20849663718,37,15,400,2,18,6,3,18,1,36,3,,2,1,2000,2,74
1988,Bunny Knights #1988,843,2621.711234621218,3,15,500,2,19,6,5,22,1,,3,,3,1,2000,16,21
564,Bunny Knights #564,844,2620.7986989997476,3,15,500,2,10,5,3,19,1,,6,23,3,1,2000,2,23
590,Bunny Knights #590,845,2620.7719971160914,9,15,500,2,28,6,5,22,1,,3,,3,1,2000,3,18
1705,Bunny Knights #1705,846,2620.3471581166173,17,15,500,2,18,6,3,22,1,,7,,3,1,2000,2,20
1034,Bunny Knights #1034,847,2619.9008020231354,3,14,500,2,10,5,2,18,1,,6,23,3,1,2000,3,23
505,Bunny Knights #505,848,2619.8521603972104,37,14,500,2,11,5,3,19,4,,3,,2,1,2000,2,11
2087,Bunny Knights #2087,849,2619.472292087933,5,15,500,2,18,6,3,22,1,,3,,3,1,2000,16,20
1740,Bunny Knights #1740,850,2619.29693850372,3,16,500,2,10,6,3,22,1,,3,,2,1,2000,22,23
2223,Bunny Knights #2223,851,2619.083049460336,37,17,400,2,68,6,3,19,4,,3,,2,1,2000,2,50
1684,Bunny Knights #1684,852,2618.9348002891547,3,17,500,2,28,5,2,24,1,,6,9,3,1,2000,3,9
2027,Bunny Knights #2027,853,2618.7173342380706,3,17,500,2,28,5,5,19,4,,6,9,2,1,2000,2,9
740,Bunny Knights #740,854,2618.2451193393763,3,17,500,2,10,6,3,22,1,,7,,3,1,2000,16,23
511,Bunny Knights #511,855,2618.1471057222293,3,14,500,2,10,6,5,22,1,,3,,3,1,2000,22,21
1928,Bunny Knights #1928,856,2617.987226959214,5,17,500,2,10,6,3,20,4,,3,,3,1,2000,16,23
1587,Bunny Knights #1587,857,2617.8612717843976,9,18,500,2,19,6,3,22,1,,3,,2,1,2000,7,20
1583,Bunny Knights #1583,858,2617.6012781119603,3,14,400,4,19,5,10,22,4,57,10,29,3,1,2000,2,29
2085,Bunny Knights #2085,859,2616.7556853108777,17,14,500,2,18,6,2,18,1,,7,,3,1,2000,3,20
2454,Bunny Knights #2454,860,2616.5279569839286,5,14,500,2,10,6,2,19,1,,3,,3,1,2000,22,23
2077,Bunny Knights #2077,861,2616.4684933772246,17,17,500,2,18,6,3,18,1,,7,,3,1,2000,2,18
1189,Bunny Knights #1189,862,2616.2395011264275,3,15,500,2,28,5,2,19,1,,6,9,3,1,2000,7,9
1251,Bunny Knights #1251,863,2616.218816210777,5,15,500,2,28,5,2,19,4,,6,9,2,1,2000,2,9
1149,Bunny Knights #1149,864,2616.172033296108,3,17,500,2,12,5,18,20,1,,7,,3,1,2000,2,20
1016,Bunny Knights #1016,865,2615.845218396405,5,16,400,2,68,6,3,19,1,,7,,2,1,2000,7,74
898,Bunny Knights #898,866,2615.784950139621,5,15,500,2,10,6,3,23,1,,3,,3,1,2000,16,23
2378,Bunny Knights #2378,867,2615.753017711748,5,17,500,2,10,6,3,24,1,,3,,2,1,2000,16,21
2172,Bunny Knights #2172,868,2615.7394402469326,37,14,500,2,10,6,2,18,1,,3,,2,1,2000,3,11
1295,Bunny Knights #1295,869,2615.58224574494,3,15,500,2,11,5,18,19,4,,7,,3,1,2000,2,20
1013,Bunny Knights #1013,870,2615.370438373826,3,16,500,2,10,6,5,20,1,,3,,3,1,2000,22,18
1700,Bunny Knights #1700,871,2614.859969741252,5,17,500,2,19,5,5,22,1,,3,,3,1,2000,7,20
2010,Bunny Knights #2010,872,2614.6941176694713,9,17,500,2,11,5,3,22,1,,14,9,2,1,2000,2,9
1165,Bunny Knights #1165,873,2614.1252082079277,17,15,500,2,19,6,5,18,1,,3,,3,1,2000,2,18
2161,Bunny Knights #2161,874,2613.7564290161113,5,15,500,2,10,6,3,18,4,,3,,3,1,2000,16,23
790,Bunny Knights #790,875,2613.7180911811406,3,15,500,2,28,5,2,20,1,,6,9,3,1,2000,3,9
2402,Bunny Knights #2402,876,2613.2064357551258,17,17,500,2,10,6,3,22,4,,3,,2,1,2000,3,18
617,Bunny Knights #617,877,2613.1137900654,5,17,500,2,19,5,5,24,1,,14,,2,1,2000,2,11
1066,Bunny Knights #1066,878,2612.9594734022185,5,17,500,2,11,6,3,18,1,,3,,2,1,2000,16,23
1639,Bunny Knights #1639,879,2612.933050936099,3,17,500,2,10,6,5,18,1,,3,,2,1,2000,16,23
1597,Bunny Knights #1597,880,2612.7929623836535,3,14,500,2,18,5,2,19,4,,15,9,3,1,2000,2,9
656,Bunny Knights #656,881,2612.718402821599,3,14,500,2,18,5,10,19,1,,3,,3,1,2000,7,20
746,Bunny Knights #746,882,2612.2694469488265,3,18,500,2,10,5,10,18,1,,14,,3,1,2000,2,20
1778,Bunny Knights #1778,883,2612.153152822557,3,14,500,2,10,5,5,22,1,,14,9,3,1,2000,7,9
1894,Bunny Knights #1894,884,2611.63892966195,3,15,400,2,12,5,10,20,1,80,7,,2,1,2000,3,44
978,Bunny Knights #978,885,2611.54353090136,37,16,400,2,12,6,3,19,4,,3,,3,1,2000,2,100
1093,Bunny Knights #1093,886,2611.442477107157,5,15,500,2,10,6,2,20,1,,7,,3,1,2000,16,18
2214,Bunny Knights #2214,887,2611.0223015918405,9,15,500,2,18,5,5,17,4,,3,,2,1,2000,3,20
766,Bunny Knights #766,888,2610.607598835155,9,15,500,2,18,6,5,19,1,,7,,3,1,2000,2,18
1539,Bunny Knights #1539,889,2610.2581937672626,5,15,500,2,12,6,5,23,1,,3,,2,1,2000,7,23
1565,Bunny Knights #1565,890,2609.859484394481,3,17,500,2,10,5,2,22,4,,15,9,2,1,2000,2,9
636,Bunny Knights #636,891,2609.7039542930574,9,15,500,2,18,6,3,19,1,,3,,3,1,2000,7,18
2329,Bunny Knights #2329,892,2609.4090710476853,3,16,500,2,10,5,10,18,1,,14,9,3,1,2000,2,9
1927,Bunny Knights #1927,893,2609.3207422018604,17,17,500,2,10,6,2,19,1,,14,,3,1,2000,2,11
2145,Bunny Knights #2145,894,2609.2826495047993,3,17,500,2,19,5,3,19,4,,6,9,3,1,2000,3,9
2357,Bunny Knights #2357,895,2609.0928437603593,3,15,500,2,12,5,5,17,4,,14,9,3,1,2000,3,9
2193,Bunny Knights #2193,896,2609.0506453118683,3,15,500,2,10,6,10,24,1,,3,,3,1,2000,7,20
810,Bunny Knights #810,897,2608.7326485878684,3,18,500,2,10,6,10,17,1,,3,,3,1,2000,7,23
2236,Bunny Knights #2236,898,2608.641782887383,3,15,500,2,11,6,5,18,1,,3,,3,1,2000,16,20
1388,Bunny Knights #1388,899,2608.3839145188726,3,18,500,2,10,5,2,23,1,,15,9,2,1,2000,2,9
2478,Bunny Knights #2478,900,2608.1642921117705,3,17,500,2,10,5,3,22,1,,10,9,3,1,2000,7,9
1926,Bunny Knights #1926,901,2607.918483695537,3,16,500,2,10,5,5,20,1,,14,9,2,1,2000,3,9
2032,Bunny Knights #2032,902,2607.834069890164,5,17,500,2,10,5,5,18,1,,14,,2,1,2000,2,20
1709,Bunny Knights #1709,903,2607.7247224120374,5,15,500,2,10,6,10,24,1,,3,,3,1,2000,3,21
1370,Bunny Knights #1370,904,2607.5409514813987,3,16,500,2,18,5,3,20,4,,6,9,2,1,2000,2,9
941,Bunny Knights #941,905,2607.3139161008994,5,15,400,2,10,5,5,18,1,80,14,,3,1,2000,2,42
1129,Bunny Knights #1129,906,2607.2711546719243,17,15,500,2,10,6,5,18,1,,3,,3,1,2000,2,21
2028,Bunny Knights #2028,907,2607.143780206645,9,15,500,2,10,6,3,22,1,,3,,3,1,2000,7,20
733,Bunny Knights #733,908,2607.0906711285106,17,14,500,2,18,6,5,20,1,,3,,3,1,2000,2,11
1162,Bunny Knights #1162,909,2606.6821939678966,3,17,500,2,10,5,2,22,1,,15,9,2,1,2000,2,9
2497,Bunny Knights #2497,910,2606.4790692258484,5,15,500,2,10,6,3,19,1,,3,,3,1,2000,16,18
598,Bunny Knights #598,911,2606.1720530741895,3,15,500,2,10,5,18,23,4,,3,,3,1,2000,3,11
2019,Bunny Knights #2019,912,2606.151677861046,3,16,500,2,10,6,18,18,1,,3,,2,1,2000,3,18
747,Bunny Knights #747,913,2606.072419758579,5,17,500,2,12,5,2,20,1,,10,9,3,1,2000,3,9
929,Bunny Knights #929,914,2605.9037766308734,3,14,400,2,19,6,5,19,1,80,3,,3,1,2000,22,23
742,Bunny Knights #742,915,2605.860273069428,3,14,500,2,10,5,5,22,4,,10,9,2,1,2000,2,9
1321,Bunny Knights #1321,916,2605.7085732962896,9,15,500,2,10,5,10,19,1,,3,,3,1,2000,2,20
1225,Bunny Knights #1225,917,2605.699911455405,5,17,500,2,19,5,2,19,1,,6,9,3,1,2000,2,9
1851,Bunny Knights #1851,918,2605.4962990671165,5,17,500,2,11,6,3,18,1,,7,,3,1,2000,7,21
1878,Bunny Knights #1878,919,2605.493072461689,9,16,500,2,18,6,3,18,4,,7,,3,1,2000,3,11
1868,Bunny Knights #1868,920,2605.1997281610757,3,16,500,2,11,5,5,18,4,,10,9,3,1,2000,3,9
1462,Bunny Knights #1462,921,2604.956367352411,9,14,285,2,68,6,3,19,1,133,3,,3,1,2000,7,44
754,Bunny Knights #754,922,2604.809026111152,5,15,500,2,12,6,3,19,4,,3,,3,1,2000,16,11
932,Bunny Knights #932,923,2604.759188339688,3,14,500,2,10,6,10,19,1,,7,,3,1,2000,3,21
1338,Bunny Knights #1338,924,2604.370235402641,3,15,500,2,18,5,2,20,1,,6,9,2,1,2000,3,9
566,Bunny Knights #566,925,2603.7720628548586,3,15,500,2,10,5,3,19,1,,10,9,3,1,2000,7,9
2047,Bunny Knights #2047,926,2603.6707359601937,17,18,500,2,11,6,2,18,1,,3,,3,1,2000,7,11
1949,Bunny Knights #1949,927,2603.6256869556432,3,17,500,2,10,5,3,22,1,,10,9,3,1,2000,3,9
1069,Bunny Knights #1069,928,2603.1184809303754,3,14,500,2,11,5,2,19,1,,15,9,3,1,2000,2,9
692,Bunny Knights #692,929,2603.106251160467,3,17,500,2,10,5,10,22,4,,7,,2,1,2000,3,11
1063,Bunny Knights #1063,930,2603.085120339216,3,17,500,2,10,5,5,17,4,,10,9,2,1,2000,2,9
1891,Bunny Knights #1891,931,2602.73800168803,5,15,500,2,10,5,3,23,1,,10,9,3,1,2000,2,9
1491,Bunny Knights #1491,932,2602.7329691303867,5,15,500,2,18,5,2,18,1,,6,9,2,1,2000,2,9
812,Bunny Knights #812,933,2602.5267419224315,9,16,500,2,10,5,2,18,1,,10,9,2,1,2000,2,9
2103,Bunny Knights #2103,934,2602.392257523189,3,15,500,2,11,5,2,18,1,,15,9,3,1,2000,2,9
2428,Bunny Knights #2428,935,2602.3653365339355,3,17,400,2,11,6,5,22,4,83,3,,3,1,2000,16,21
2183,Bunny Knights #2183,936,2601.9819122624103,9,14,400,2,68,6,3,22,1,36,3,,3,1,2000,7,21
2176,Bunny Knights #2176,937,2601.9310739870266,5,15,500,2,10,5,5,19,1,,3,,3,1,2000,7,20
2127,Bunny Knights #2127,938,2601.772415774057,3,15,500,2,11,5,3,24,4,,6,9,3,1,2000,2,9
2367,Bunny Knights #2367,939,2601.6688915889854,3,15,500,2,11,5,5,17,1,,10,9,3,1,2000,3,9
2448,Bunny Knights #2448,940,2601.543217417677,3,15,500,2,10,5,2,18,1,,15,9,2,1,2000,2,9
1166,Bunny Knights #1166,941,2601.4967473117763,3,14,400,2,10,5,64,17,1,29,3,,2,1,2000,2,42
2500,Bunny Knights #2500,942,2601.3858227007577,5,15,500,2,18,5,10,19,1,,3,,3,1,2000,3,11
2237,Bunny Knights #2237,943,2601.3053944084377,3,14,400,2,28,5,3,19,1,,10,,3,1,2000,7,100
565,Bunny Knights #565,944,2601.2195000776283,5,16,500,2,10,6,3,18,1,,7,,3,1,2000,7,18
1604,Bunny Knights #1604,945,2601.1659087499756,17,14,500,2,12,5,2,17,1,,7,,3,1,2000,3,11
1052,Bunny Knights #1052,946,2600.99962992648,3,16,500,2,19,5,3,18,1,,6,9,3,1,2000,2,9
1276,Bunny Knights #1276,947,2600.883571001721,3,17,500,2,10,5,3,22,4,,6,9,3,1,2000,2,9
1087,Bunny Knights #1087,948,2600.6070391205885,9,15,500,2,10,6,5,19,1,,3,,3,1,2000,3,18
1289,Bunny Knights #1289,949,2600.377174068137,5,15,500,2,11,5,18,19,1,,3,,3,1,2000,2,11
1146,Bunny Knights #1146,950,2599.981115813415,5,14,500,2,10,6,5,18,1,,7,,2,1,2000,3,21
728,Bunny Knights #728,951,2599.820334698133,3,18,500,2,10,5,2,22,1,,6,9,3,1,2000,3,9
2141,Bunny Knights #2141,952,2599.6312989897897,5,14,500,2,10,6,2,18,1,,14,,3,1,2000,7,11
2192,Bunny Knights #2192,953,2599.4713633477277,17,15,500,2,10,6,3,20,1,,3,,3,1,2000,3,11
2202,Bunny Knights #2202,954,2599.112738575078,9,16,500,2,10,6,5,22,4,,3,,3,1,2000,3,11
1553,Bunny Knights #1553,955,2599.0305017619035,3,15,400,2,10,5,10,19,4,,14,52,3,1,2000,2,52
959,Bunny Knights #959,956,2598.8627528239135,5,17,500,2,12,5,5,18,4,,3,,3,1,2000,7,11
2390,Bunny Knights #2390,957,2598.62306363107,17,15,400,2,10,6,2,18,1,36,7,,3,1,2000,3,74
851,Bunny Knights #851,958,2598.6085355949062,17,15,500,2,10,6,5,19,1,,3,,3,1,2000,2,11
2175,Bunny Knights #2175,959,2598.2777250630866,3,14,333,2,11,6,18,19,1,133,3,,3,1,2000,7,37
1530,Bunny Knights #1530,960,2598.030146592665,3,17,500,2,10,5,3,22,1,,6,9,3,1,2000,2,9
1666,Bunny Knights #1666,961,2597.9057999409665,3,18,400,2,18,5,18,23,1,36,7,,2,1,2000,2,57
597,Bunny Knights #597,962,2597.888082097719,3,17,500,2,11,5,3,18,4,,6,9,2,1,2000,2,9
1800,Bunny Knights #1800,963,2597.1249730932104,9,18,500,2,10,6,3,19,1,,7,,3,1,2000,3,11
1062,Bunny Knights #1062,964,2596.5916536414165,3,15,400,2,10,6,5,18,1,83,3,,2,1,2000,22,21
735,Bunny Knights #735,965,2596.3821936347854,3,15,500,2,10,5,2,18,4,,6,9,3,1,2000,2,9
712,Bunny Knights #712,966,2596.2377119640228,3,14,500,2,10,5,2,22,1,,6,9,3,1,2000,3,9
1621,Bunny Knights #1621,967,2596.193790337175,3,16,500,2,12,5,3,19,1,,6,9,3,1,2000,2,9
2210,Bunny Knights #2210,968,2595.399032184027,3,17,500,2,11,5,3,18,1,,6,9,3,1,2000,2,9
893,Bunny Knights #893,969,2595.3601725540693,3,15,500,2,12,5,3,19,1,,6,9,2,1,2000,2,9
2163,Bunny Knights #2163,970,2595.280781389218,3,15,500,2,10,5,3,18,1,,6,9,3,1,2000,3,9
1411,Bunny Knights #1411,971,2595.187009686538,3,15,500,2,11,5,2,20,1,,6,9,3,1,2000,2,9
1825,Bunny Knights #1825,972,2595.1561220297654,3,15,500,2,12,5,2,18,1,,6,9,3,1,2000,3,9
1245,Bunny Knights #1245,973,2594.7709716141885,9,17,500,2,10,6,3,18,1,,7,,2,1,2000,3,11
778,Bunny Knights #778,974,2594.7164783293374,3,15,500,2,10,5,2,18,1,,6,9,3,1,2000,3,9
1477,Bunny Knights #1477,975,2594.632650158598,3,17,500,2,10,5,2,18,1,,6,9,3,1,2000,2,9
