ID,Name,Rank,Rarity_Score,Attributes-Scores,aura-Scores,body-Scores,bodydetails-Scores,botarms-Scores,botbody-Scores,boteyes-Scores,boteyescolor-Scores,botfoot-Scores,bothead-Scores,botpropulsion-Scores,details-Scores,energy-Scores,eyes-Scores,facemask-Scores,family-Scores,ground-Scores,hair-Scores,has_pet-Scores,head-Scores,jacket-Scores,lefthand-Scores,leftobjkt-Scores,posterfull-Scores,posterleft-Scores,posterright-Scores,shoes-Scores,trousers-Scores,unique-Scores,unique_tbot-Scores,wall-Scores,wallcolor-Scores,weapon-Scores
2075,るけ (RUKE) #2075,630,388.54207191709327,9,8,3,,11,9,12,12,12,11,11,17,28,13,17,3,9,18,2,2,87,11,18,,,,12,11,,,9,1,18
1760,てよかね (TEYOKANE) #1760,631,388.42996227660086,10,9,3,,,,,,,,,16,28,21,16,3,9,87,1,3,57,11,43,,,10,10,11,,,9,2,19
2502,すむ (SUMU) #2502,632,388.4260374912834,15,8,3,22,11,9,12,11,14,12,11,20,28,11,,3,9,32,2,2,36,11,32,,10,,10,12,,,9,2,17
1584,りひなけ (RIHINAKE) #1584,633,388.2504424411316,15,8,11,,11,9,11,12,14,13,12,37,9,11,17,3,15,32,2,2,21,,16,,18,10,21,12,,,8,1,19
1133,つみとる (TSUMITORU) #1133,634,388.1513355126186,9,18,3,,11,9,12,12,14,11,11,17,,52,,3,9,18,2,2,36,18,38,,11,,21,10,,,8,1,19
2839,ろもてて (ROMOTETE) #2839,635,388.00434183203186,15,9,3,26,11,9,12,11,10,12,12,16,39,11,19,3,9,23,2,2,21,,,,18,10,10,14,,,9,1,37
1274,らへ (RAHE) #1274,636,387.8480409702848,9,8,3,67,13,9,12,13,11,11,12,,19,21,17,3,9,39,2,2,21,12,,,10,,10,13,,,8,2,19
1375,むなへ (MUNAHE) #1375,637,387.81842488099085,9,17,3,,13,9,11,13,14,11,11,17,43,11,27,3,9,52,2,2,25,11,,,10,,11,10,,,8,1,19
1524,もみろ (MOMIRO) #1524,638,387.7970910492059,43,9,3,,11,9,11,13,11,11,12,16,9,21,17,4,17,31,2,2,21,12,17,,10,10,10,10,,,8,2,23
1351,ひらわか (HIRAWAKA) #1351,639,387.53428535192404,10,9,3,44,,,,,,,,37,9,12,,4,94,25,1,2,,12,32,,19,10,10,14,,,9,2,18
1048,ろへふ (ROHEFU) #1048,640,387.2572327918888,6,18,3,22,,,,,,,,17,,21,,4,15,85,1,3,49,,35,,10,39,10,11,,,9,2,18
783,ほこめ (HOKOME) #783,641,387.2400540792981,6,90,3,67,,,,,,,,,28,12,20,3,15,33,1,2,17,,,,18,10,11,10,,,9,1,19
3117,らきて (RAKITE) #3117,642,387.17325218920564,32,9,3,,11,9,12,10,11,11,11,,9,12,50,3,9,53,2,2,,,,,,20,36,12,,,9,1,37
1298,むむこち (MUMUKOCHI) #1298,643,387.125616291757,9,9,3,,11,9,12,11,11,12,12,16,,12,67,4,9,,2,2,18,18,38,,,17,36,10,,,8,1,19
1843,くるまむ (KURUMAMU) #1843,644,387.07902868425754,15,9,3,26,11,9,11,12,10,11,11,16,,10,16,3,8,20,2,3,,11,35,,10,46,10,10,,,8,2,33
1393,しひの (SHIHINO) #1393,645,386.5687901365,9,9,3,,11,10,11,11,11,11,11,16,,39,17,3,17,,2,2,67,11,16,,19,10,10,13,,,9,2,19
3024,きみる (KIMIRU) #3024,646,386.5585972736643,9,8,3,,11,9,12,12,11,11,12,17,43,11,65,4,9,,2,2,21,,,,10,39,10,12,,,8,1,21
1978,のむぬむ (NOMUNUMU) #1978,647,386.5295223537497,9,8,3,,11,10,12,12,12,11,11,37,9,10,65,3,15,31,2,2,22,11,,,,10,10,13,,,9,2,22
2958,かすられ (KASURARE) #2958,648,386.081571574189,9,8,11,,11,9,12,12,12,11,12,16,,10,20,3,8,33,2,2,36,,19,,10,39,10,13,,,9,1,33
1671,つつみ (TSUTSUMI) #1671,649,385.9313873320078,43,9,3,23,13,9,11,10,10,12,12,16,,12,20,3,17,20,2,2,23,11,17,,10,10,10,12,,,9,2,19
2926,やも (YAMO) #2926,650,385.31609849520595,6,9,3,26,,,,,,,,,,21,71,3,94,28,1,3,,12,38,,,10,10,12,,,9,2,17
2566,もし (MOSHI) #2566,651,385.05833263679864,9,8,3,,,,,,,,,16,10,24,,3,9,33,1,3,23,,,164,,,10,12,,,8,2,37
812,かま (KAMA) #812,652,384.92520926669795,9,9,3,23,11,9,11,12,12,13,12,35,,39,17,3,9,20,2,2,25,18,,,18,,10,13,,,16,1,17
1382,たむれた (TAMURETA) #1382,653,384.75521696166084,9,8,3,23,11,10,11,12,11,11,12,67,10,13,26,3,10,,2,2,21,,35,,,,10,11,,,9,1,31
2786,むせ (MUSE) #2786,654,384.7484629508014,9,8,3,23,11,10,12,11,14,12,11,16,,12,62,3,9,,2,2,36,12,36,,10,,10,11,,,8,2,17
998,えめか (EMEKA) #998,655,384.7307305298464,9,8,3,,13,9,11,12,11,12,11,16,9,11,17,3,15,28,2,2,21,11,,,38,,10,13,,,9,2,65
634,ちてけ (CHITEKE) #634,656,384.70391705028686,10,9,3,22,,,,,,,,16,9,21,65,3,9,,1,2,22,12,97,,,10,21,12,,,9,2,16
3056,しちれふ (SHICHIREFU) #3056,657,384.6969789046428,9,8,3,67,11,10,11,13,11,11,12,20,19,47,,4,9,31,2,3,,10,,,11,,11,11,,,9,2,18
16,つと (TSUTO) #16,658,384.68331340481774,15,8,11,,11,9,12,13,12,11,11,21,18,12,17,4,17,18,2,2,22,10,43,,,17,11,14,,,9,2,17
1295,ひけみち (HIKEMICHI) #1295,659,384.653307795217,15,9,3,23,11,9,12,13,10,11,12,17,10,10,,4,8,18,2,2,22,11,,,38,20,36,14,,,9,2,18
1555,るへゆ (RUHEYU) #1555,660,384.62834557780945,6,8,3,,,,,,,,,16,18,24,175,3,9,,1,3,21,,17,,,10,21,11,,,8,2,18
1109,ねつ (NETSU) #1109,661,384.609494406739,44,9,3,,,,,,,,,67,10,47,16,3,9,21,1,2,32,12,19,,10,17,10,10,,,8,1,21
657,のほわの (NOHOWANO) #657,662,384.50866333421067,9,8,3,22,13,10,11,12,12,11,12,67,,13,20,4,15,21,2,3,25,,,,,10,10,13,,,9,2,37
1143,まちらな (MACHIRANA) #1143,663,384.3918304738309,15,8,3,,13,10,12,10,12,11,11,51,9,11,35,3,9,21,2,2,25,12,,,10,10,21,13,,,8,1,18
1935,つか (TSUKA) #1935,664,384.10506735562825,6,18,3,,,,,,,,,87,9,12,62,3,9,,1,2,25,,17,,,10,21,12,,,8,1,65
140,らぬ (RANU) #140,665,384.103419981887,6,8,3,,,,,,,,,30,9,12,19,3,9,32,1,3,23,,164,,,,10,14,,,8,2,18
594,みぬぬほ (MINUNUHO) #594,666,384.00127967948396,14,18,3,,11,9,11,11,12,12,12,17,,47,62,3,8,,2,3,21,,19,,,10,12,12,,,8,2,33
2889,へての (HETENO) #2889,667,383.96398100303156,15,9,3,23,11,9,11,12,11,13,12,17,,36,19,3,9,52,2,2,21,11,,,10,10,10,12,,,8,1,19
163,まもそぬ (MAMOSONU) #163,668,383.8682095469535,15,8,3,,11,10,12,10,14,13,11,35,28,12,27,3,9,18,2,2,18,,18,,11,17,21,12,,,8,2,18
61,そさか (SOSAKA) #61,669,383.7180348621228,9,9,3,,11,9,11,11,12,13,12,16,,12,17,4,17,85,2,2,21,11,20,,,10,10,13,,,8,1,19
2682,おち (OCHI) #2682,670,383.62156732958334,14,8,3,,11,9,12,12,11,11,12,35,,12,,4,9,87,2,2,36,11,,,,10,21,12,,,9,2,18
153,るめりし (RUMERISHI) #153,671,383.56402374435703,15,17,3,,13,9,12,11,14,13,12,,9,12,19,3,9,21,2,3,25,11,20,,10,10,12,12,,,8,1,65
2052,ぬさつほ (NUSATSUHO) #2052,672,383.4207860714403,15,18,11,,11,10,11,13,14,12,11,35,19,12,32,3,9,20,2,2,18,18,,,10,10,11,12,,,9,2,18
3082,ほけやみ (HOKEYAMI) #3082,673,383.2564854231075,15,17,3,,11,10,11,12,11,11,11,16,10,12,17,4,15,20,2,2,21,18,35,,,10,36,13,,,8,1,16
310,ぬみふた (NUMIFUTA) #310,674,383.1915752514281,9,9,3,,11,9,11,13,11,12,12,16,,13,30,3,9,87,2,3,25,,17,,10,10,10,10,,,8,2,16
1574,めろまは (MEROMAHA) #1574,675,383.1909833205666,9,9,3,44,11,9,12,10,11,11,11,30,9,36,17,4,9,26,2,2,,,,,,46,10,12,,,8,2,18
877,らち (RACHI) #877,676,382.83011772968064,32,8,3,,11,9,12,10,12,11,12,,28,11,87,3,15,,2,2,21,,19,,,,10,22,,,8,1,18
1084,みりひ (MIRIHI) #1084,677,382.61840404228445,9,37,3,44,11,9,12,12,12,11,12,17,18,10,19,4,9,20,2,3,,,36,,,10,11,13,,,8,2,17
1188,かほとま (KAHOTOMA) #1188,678,382.44178737268965,9,9,3,26,11,9,12,10,10,11,12,37,9,13,17,3,8,32,2,3,,10,,,,,10,12,,,8,1,82
2011,わよれ (WAYORE) #2011,679,382.34716068519924,9,8,3,,13,9,12,13,14,12,12,16,,11,17,3,9,21,2,2,87,18,,,,10,12,12,,,8,2,34
2834,つむ (TSUMU) #2834,680,382.1935419095902,10,9,3,26,,,,,,,,35,,22,65,4,10,85,1,3,,12,18,,10,10,10,10,,,9,2,19
1538,はね (HANE) #1538,681,382.0346179532687,9,37,11,,11,10,12,11,10,11,12,30,,13,17,3,9,,2,2,67,,20,,11,10,10,13,,,8,2,17
2122,しけふさ (SHIKEFUSA) #2122,682,382.0039963835238,15,18,3,26,11,9,12,13,12,11,12,20,10,22,32,4,15,26,2,3,18,,,,10,10,12,13,,,9,1,18
1376,なくみす (NAKUMISU) #1376,683,381.8825755778787,9,18,3,23,11,9,12,12,12,13,11,16,,11,30,4,9,33,2,2,18,,39,,,17,12,14,,,8,2,19
1089,つかみ (TSUKAMI) #1089,684,381.78611993536026,9,8,3,,11,9,11,10,14,11,12,20,,13,40,3,9,32,2,3,57,,20,,,20,12,13,,,8,1,18
1079,るなつち (RUNATSUCHI) #1079,685,381.6370078511895,9,8,11,,11,9,12,11,11,11,12,16,9,50,71,3,15,,2,2,,10,20,,,10,12,14,,,8,2,19
1179,かもろに (KAMORONI) #1179,686,381.4540679784089,9,8,3,,,,,,,,,,19,24,,3,9,155,1,2,25,38,,,,10,21,14,,,9,1,19
1655,うねまけ (UNEMAKE) #1655,687,381.2488803925225,15,8,3,25,13,10,11,12,11,12,11,,,22,20,4,8,21,2,3,21,11,38,,10,10,10,13,,,9,2,34
150,ぬまこし (NUMAKOSHI) #150,688,381.2323172247209,9,8,3,23,13,9,12,12,11,11,12,16,,11,17,3,10,28,2,2,21,,,,10,10,10,13,,,9,2,82
2194,ろねてわ (RONETEWA) #2194,689,381.12640525504236,9,8,3,,11,9,12,13,14,11,12,32,39,22,,4,10,39,2,2,25,,16,,10,10,12,13,,,8,1,22
1769,ねわ (NEWA) #1769,690,381.0956593145985,9,37,3,22,11,9,12,12,12,11,12,,,13,40,4,9,23,2,2,49,,19,,10,,10,13,,,8,1,16
179,すとやと (SUTOYATO) #179,691,380.9801538663138,9,8,3,67,13,9,12,12,12,11,12,30,,10,17,4,17,23,2,3,22,,20,,,,10,12,,,9,1,21
20,れろふす (REROFUSU) #20,692,380.8429233983274,9,8,3,22,11,9,12,13,12,11,11,,9,11,,3,17,21,2,2,77,18,20,,,17,10,11,,,8,2,17
2102,めその (MESONO) #2102,693,380.7942727564934,9,8,3,22,11,9,12,12,12,12,12,30,,39,16,4,9,21,2,2,21,,,,10,39,10,12,,,8,2,22
2099,るきくへ (RUKIKUHE) #2099,694,380.7275133333671,10,8,3,22,,,,,,,,17,10,11,17,3,9,85,1,3,23,12,,,,10,21,14,,,8,2,82
1991,にねほく (NINEHOKU) #1991,695,380.6373680062551,10,9,3,44,,,,,,,,16,9,24,65,3,9,,1,2,,11,94,,11,10,10,10,,,8,1,19
3101,ほてねよ (HOTENEYO) #3101,696,380.4274845009616,9,8,3,67,11,9,12,10,14,13,12,35,9,11,,3,17,28,2,2,,10,19,,,10,10,13,,,8,2,19
1947,きふ (KIFU) #1947,697,380.3721547690979,9,9,3,36,11,9,11,12,12,11,12,,10,21,20,3,10,21,2,2,21,,19,,,46,21,11,,,9,2,16
1684,そたみ (SOTAMI) #1684,698,380.3162118540971,9,18,11,,13,9,11,10,12,13,11,30,,10,19,4,9,25,2,2,67,10,,,11,10,10,13,,,8,2,18
2269,へろさふ (HEROSAFU) #2269,699,380.2952639387133,6,9,3,,,,,,,,,37,10,21,,3,9,23,1,3,,,164,,19,10,12,13,,,8,1,17
2638,みかせ (MIKASE) #2638,700,380.2928036741151,9,8,3,25,13,10,12,12,14,12,12,16,9,50,,3,17,,2,2,18,,20,,38,10,10,12,,,8,1,21
1277,きよは (KIYOHA) #1277,701,380.1585307839612,9,18,3,,13,10,12,12,12,11,11,34,9,52,17,3,17,32,2,3,23,,,,,10,11,13,,,8,2,19
66,てとへ (TETOHE) #66,702,380.15690645718695,6,9,3,,,,,,,,,87,9,10,,3,9,26,1,2,21,10,35,,10,,10,11,,,85,2,19
403,めわほ (MEWAHO) #403,703,380.1501515336911,9,8,3,,13,9,11,13,11,11,12,,10,11,19,3,9,21,2,2,67,,32,,,10,39,12,,,9,2,19
1580,りほか (RIHOKA) #1580,704,380.0947629172057,15,8,3,,11,10,12,12,12,11,11,20,39,12,19,3,9,26,2,2,22,12,20,,19,,10,13,,,8,2,23
2244,おぬせね (ONUSENE) #2244,705,380.09317632150197,9,8,3,25,13,9,11,10,11,12,11,16,,10,67,3,10,,2,2,42,11,18,,,10,12,14,,,8,1,17
1198,ろま (ROMA) #1198,706,380.00375972971545,10,18,3,36,,,,,,,,16,19,39,85,3,8,,1,3,21,18,20,,18,,10,13,,,9,1,19
1312,むみひ (MUMIHI) #1312,707,379.9569807200641,15,9,3,36,11,9,12,12,11,11,12,35,,13,32,3,8,20,2,2,22,12,,,10,17,10,10,,,8,1,21
795,ろしも (ROSHIMO) #795,708,379.8986485517501,9,9,3,25,11,9,11,10,10,13,12,17,,12,67,4,10,,2,3,25,10,35,,,10,10,13,,,8,1,19
70,きそ (KISO) #70,709,379.8205823322834,9,8,3,,11,9,11,11,12,12,11,16,9,11,17,3,94,26,2,3,,10,19,,10,,10,12,,,9,1,18
2730,やさ (YASA) #2730,710,379.6280794908561,9,9,3,,11,9,12,10,10,12,12,37,,10,19,3,9,18,2,3,32,38,35,,10,,12,12,,,8,1,19
2331,ひこか (HIKOKA) #2331,711,379.53618398852205,9,9,11,,11,9,12,12,10,13,11,16,9,11,19,3,17,,2,3,,,97,,11,20,10,13,,,8,1,18
2300,もふ (MOFU) #2300,712,379.35307631690154,15,9,3,26,11,9,11,10,12,12,12,32,9,11,31,4,18,20,2,3,17,,,,11,20,21,10,,,8,1,18
956,ぬりぬそ (NURINUSO) #956,713,379.2869174111213,6,8,3,22,,,,,,,,,,131,26,4,17,21,1,2,23,11,35,,10,,10,12,,,9,1,16
1466,さかこ (SAKAKO) #1466,714,379.22325116301334,9,9,3,25,13,10,12,11,10,13,12,37,,13,20,3,9,33,2,2,36,12,,,10,,21,11,,,8,1,21
1386,よはて (YOHATE) #1386,715,379.01996376036715,9,9,3,,13,9,12,11,12,13,12,,9,11,17,3,9,21,2,2,57,,,,38,39,10,13,,,9,1,19
2245,きるらこ (KIRURAKO) #2245,716,378.9700179353135,15,9,3,23,11,9,11,11,14,11,11,21,9,11,17,4,9,20,2,2,49,,,,18,10,10,10,,,9,1,34
2199,おきにけ (OKINIKE) #2199,717,378.956732078663,32,8,3,44,11,10,11,13,14,12,11,16,43,24,,4,18,,2,2,,,39,,,,10,12,,,8,1,18
2364,みれねつ (MIRENETSU) #2364,718,378.9301560244938,15,17,3,,11,9,12,12,10,11,11,16,9,52,31,3,9,21,2,3,23,11,,,10,10,11,13,,,8,2,19
2551,りてせ (RITESE) #2551,719,378.81426622224694,15,8,3,25,11,9,12,11,10,12,11,,39,12,27,3,17,20,2,3,18,,16,,10,10,21,11,,,9,2,17
3147,にれやせ (NIREYASE) #3147,720,378.5863801337665,90,37,3,,11,9,12,12,12,11,11,37,,12,17,3,9,,2,3,21,,,,,,12,13,,,8,1,19
593,こち (KOCHI) #593,721,378.49971481380214,44,17,3,23,,,,,,,,37,9,13,40,3,17,26,1,3,25,18,,,10,17,21,11,,,8,1,19
1582,つれよ (TSUREYO) #1582,722,378.4702228658445,6,9,3,23,,,,,,,,17,,10,19,3,10,23,1,2,25,,35,,,,10,13,,,138,1,19
652,えけ (EKE) #652,723,378.38027242380537,6,8,3,,,,,,,,,87,9,21,35,4,15,28,1,2,25,,,,,10,10,11,,,8,1,82
776,へやる (HEYARU) #776,724,378.22577431894206,9,18,3,,11,9,12,13,14,11,12,,9,21,32,4,8,22,2,2,21,38,32,,11,,10,12,,,9,1,19
206,なむ (NAMU) #206,725,378.16556929385257,9,9,3,23,11,9,12,10,12,11,11,17,,52,17,3,9,28,2,2,18,,38,,,10,10,12,,,8,1,17
3184,のよつ (NOYOTSU) #3184,726,378.15693219524894,10,8,3,39,,,,,,,,51,,13,30,3,8,26,1,2,67,10,36,,10,,10,13,,,8,2,17
523,たねせぬ (TANESENU) #523,727,378.10914771104,9,37,3,,11,10,12,11,10,11,11,16,39,11,20,3,9,21,2,2,21,,35,,,10,10,11,,,8,1,18
187,りら (RIRA) #187,728,378.09747255075666,9,9,3,36,11,10,12,12,10,12,11,16,,11,,3,9,25,2,2,87,12,,,,10,10,11,,,8,2,22
404,きつむ (KITSUMU) #404,729,378.0867674559378,9,18,3,,,,,,,,,,,12,175,3,10,,1,2,21,38,,,10,10,10,13,,,9,1,22
642,るひ (RUHI) #642,730,377.9401419072204,90,8,3,23,,,,,,,,17,28,24,17,4,9,18,1,2,21,12,20,,10,10,10,12,,,8,1,18
638,さり (SARI) #638,731,377.933305163564,15,8,3,23,11,9,12,12,12,12,12,37,9,10,19,3,17,21,2,2,,12,,,38,10,12,11,,,8,2,22
2800,よこかゆ (YOKOKAYU) #2800,732,377.85918804341264,9,9,11,,11,9,12,13,10,11,11,17,,24,65,3,17,,2,2,,12,16,,11,10,36,12,,,8,1,19
2843,ねれろ (NERERO) #2843,733,377.8405082234133,6,9,3,,,,,,,,,51,9,22,,4,17,31,1,3,18,,94,,38,,10,22,,,8,1,21
1532,もへつ (MOHETSU) #1532,734,377.76352685002894,9,8,11,,11,9,11,12,12,11,11,,9,11,,4,9,20,2,2,,11,94,,38,10,10,11,,,8,1,19
1828,うわね (UWANE) #1828,735,377.70049120883647,14,8,3,,11,9,11,10,12,13,12,30,,21,53,3,9,22,2,2,,,,,10,10,21,22,,,16,1,37
3008,かも (KAMO) #3008,736,377.60509101163655,10,37,3,,,,,,,,,30,9,22,31,3,9,22,1,3,32,10,39,,10,,10,11,,,8,2,65
98,みほ (MIHO) #98,737,377.5060972618521,15,8,3,,11,9,12,13,10,12,12,16,19,36,17,3,17,26,2,3,21,12,16,,10,,11,13,,,16,1,18
1594,ちてろ (CHITERO) #1594,738,377.3681713181974,9,9,3,,13,9,12,12,11,11,11,,9,10,19,4,9,,2,3,21,11,94,,10,10,10,11,,,9,2,31
503,あしせ (ASHISE) #503,739,377.29421647110377,9,8,3,,11,9,11,11,12,12,12,34,,41,,4,9,26,2,2,49,,19,,10,10,21,13,,,8,1,17
1124,にふひす (NIFUHISU) #1124,740,377.1319373199969,14,8,3,,11,9,12,13,11,11,12,16,9,21,,3,9,87,2,3,25,,18,,,,10,10,,,9,1,37
2166,むまの (MUMANO) #2166,741,376.9823378729981,15,9,3,,13,9,11,12,14,12,12,17,10,21,30,3,9,22,2,3,21,12,,,10,10,39,13,,,8,1,23
2717,よれねみ (YORENEMI) #2717,742,376.8335353495194,14,8,3,,11,9,12,10,11,13,11,16,,47,87,3,8,,2,2,25,10,,,,10,12,13,,,8,2,16
2051,らわに (RAWANI) #2051,743,376.70453362451684,9,8,3,23,11,10,12,12,10,11,12,,9,11,,3,94,21,2,3,21,,,,10,10,10,22,,,8,1,19
220,うひれ (UHIRE) #220,744,376.61419466822593,9,9,3,,,,,,,,,87,,47,32,4,18,22,1,2,49,,20,,,,21,13,,,8,2,19
2984,るく (RUKU) #2984,745,376.59181147021667,9,8,3,,,,,,,,,16,18,11,62,3,8,,1,2,25,,,,,10,21,11,,,138,2,17
76,りわね (RIWANE) #76,746,376.19458060838724,44,8,3,82,,,,,,,,16,9,11,30,3,9,28,1,2,,12,38,,10,10,10,13,,,8,2,16
996,かるたよ (KARUTAYO) #996,747,376.19245979176173,44,8,3,36,,,,,,,,16,9,22,40,3,9,31,1,2,25,18,36,,,10,12,11,,,8,1,19
2594,のややた (NOYAYATA) #2594,748,376.1347271535392,9,9,3,,11,9,12,10,10,12,11,17,,13,50,3,17,52,2,3,,11,35,,10,,10,14,,,8,1,21
2592,りなま (RINAMA) #2592,749,376.089486029373,9,18,3,23,13,9,12,10,12,11,11,17,9,21,87,4,8,,2,2,,11,,,11,10,12,10,,,8,1,17
1588,みか (MIKA) #1588,750,375.9746224526475,15,8,3,,11,9,11,10,11,11,11,17,,12,17,3,17,26,2,2,25,38,17,,19,10,10,14,,,9,2,19
1514,ぬひと (NUHITO) #1514,751,375.94495358013523,9,8,3,,13,9,12,13,12,13,12,17,9,41,31,3,8,28,2,2,21,,20,,10,,10,11,,,8,1,37
2969,かひるみ (KAHIRUMI) #2969,752,375.8780671631428,15,8,3,23,11,9,11,11,10,11,12,48,19,11,,3,17,20,2,3,22,11,20,,,10,10,12,,,8,2,19
1073,めた (META) #1073,753,375.8128795393415,14,8,11,,13,9,11,12,12,11,12,,9,10,35,3,9,,2,2,67,,43,,11,,10,13,,,16,1,17
2247,あなれ (ANARE) #2247,754,375.6367173945648,14,18,3,,11,9,12,10,10,11,12,87,18,11,20,4,9,18,2,2,25,,,,,,10,12,,,16,1,17
2248,しもた (SHIMOTA) #2248,755,375.6163648807473,32,37,11,,11,9,11,12,11,11,12,16,,41,,3,9,20,2,3,49,,18,,,,10,10,,,8,1,17
451,わち (WACHI) #451,756,375.5041565405453,6,9,3,82,,,,,,,,34,28,21,17,4,9,53,1,2,18,,,,10,,10,13,,,8,2,34
473,みまへ (MIMAHE) #473,757,375.5011446933075,9,9,3,,13,9,12,12,11,11,12,,18,10,35,3,18,52,2,3,18,12,19,,19,,12,13,,,8,2,17
1807,ろき (ROKI) #1807,758,375.4273857692814,6,9,3,,,,,,,,,20,9,11,,4,15,,1,3,146,38,35,,,10,11,11,,,9,1,23
1284,ぬき (NUKI) #1284,759,375.10537917137646,90,8,3,26,13,9,11,12,11,13,11,,,21,19,4,18,,2,2,,,,,,39,12,12,,,8,1,18
2538,しよ (SHIYO) #2538,760,375.08713360034636,9,9,3,,13,9,11,11,12,13,12,,10,36,67,4,9,,2,2,22,10,16,,10,10,10,11,,,16,1,23
2975,ゆそり (YUSORI) #2975,761,375.0628576901637,90,9,3,,13,9,12,11,14,11,11,37,,22,,3,18,21,2,2,23,,,,,,10,14,,,9,2,18
1238,なてめめ (NATEMEME) #1238,762,375.00222179835254,15,8,3,22,11,10,12,13,14,11,12,16,9,39,,3,8,26,2,2,17,,16,,11,10,10,13,,,8,1,37
246,ろほも (ROHOMO) #246,763,374.9888410841083,15,9,3,,13,9,12,11,12,11,12,17,10,50,19,3,9,21,2,2,25,,16,,11,20,10,12,,,8,2,19
3099,いらさや (IRASAYA) #3099,764,374.8586737930352,9,18,3,,11,9,11,12,14,11,12,,,12,85,3,9,18,2,2,25,,19,,10,17,12,12,,,9,1,16
218,ひる (HIRU) #218,765,374.81680288114245,14,9,11,,11,9,11,13,11,13,11,16,43,13,62,3,9,,2,2,36,,,,,10,10,12,,,8,1,19
25,はわの (HAWANO) #25,766,374.7315225468984,9,17,11,,11,9,12,11,12,11,12,51,9,12,19,3,8,20,2,2,17,,19,,,,21,11,,,16,2,33
314,さつね (SATSUNE) #314,767,374.6619472498156,9,9,3,,13,9,12,10,11,11,12,,9,22,65,3,10,52,2,2,,10,17,,,10,21,11,,,9,2,17
1453,かた (KATA) #1453,768,374.5510902519635,6,9,3,,,,,,,,,,,13,32,3,17,26,1,3,25,11,138,,18,10,10,11,,,8,2,19
133,ねそほ (NESOHO) #133,769,374.4896327993096,10,18,3,23,,,,,,,,35,9,11,,3,15,85,1,3,21,12,35,,19,,21,11,,,8,2,19
1630,にひせさ (NIHISESA) #1630,770,374.4317091392,9,17,11,,,,,,,,,16,,164,,3,9,21,1,2,18,,,,18,10,12,22,,,8,1,21
2813,こたり (KOTARI) #2813,771,374.2639451954928,32,18,11,,11,9,11,12,12,11,11,21,,47,,3,9,,2,2,67,11,,,10,,10,13,,,8,2,18
379,そけす (SOKESU) #379,772,374.08652785891553,9,8,3,44,11,9,12,12,12,11,12,37,18,10,50,4,8,,2,2,,,16,,,10,10,22,,,8,2,18
2829,のれかぬ (NOREKANU) #2829,773,373.98815375695733,14,18,3,,13,9,12,10,10,11,12,,18,11,87,4,10,,2,3,17,10,36,,,,10,13,,,8,2,19
1267,うかけく (UKAKEKU) #1267,774,373.7962826900252,90,8,3,,,,,,,,,32,,13,,4,9,53,1,2,21,,,,,,10,13,,,8,1,97
2195,しはせち (SHIHASECHI) #2195,775,373.598699627758,9,9,3,,11,9,12,12,11,11,11,21,9,52,16,3,9,26,2,2,22,10,,,,10,39,13,,,8,2,19
3021,わこかち (WAKOKACHI) #3021,776,373.5010874335654,6,9,3,,,,,,,,,16,19,131,31,3,17,22,1,2,18,,,,10,20,10,12,,,8,2,23
1545,とよも (TOYOMO) #1545,777,373.34865430083204,9,18,3,,11,10,12,11,12,12,11,17,,21,27,3,18,39,2,2,,10,43,,,10,10,13,,,16,1,18
1780,かしか (KASHIKA) #1780,778,373.1878499512989,9,8,3,22,11,9,11,10,10,12,12,17,,10,30,3,8,20,2,3,57,,,,11,17,11,13,,,9,1,31
24,らな (RANA) #24,779,373.17343529720875,32,8,3,39,11,10,11,11,12,11,12,,,12,67,3,9,,2,2,,,16,,11,,36,14,,,9,2,19
1743,そね (SONE) #1743,780,373.0563984290178,9,18,3,,11,9,12,12,11,11,12,17,19,22,65,4,9,,2,2,,12,43,,,10,10,10,,,8,2,17
2989,はなろふ (HANAROFU) #2989,781,372.8043503910176,9,8,3,,11,9,12,13,10,11,12,17,10,13,65,4,9,21,2,3,36,10,,,19,,10,14,,,8,1,21
810,ままろ (MAMARO) #810,782,372.7015447802259,9,9,3,,13,9,11,12,12,11,12,17,19,24,,3,9,21,2,3,77,11,,,10,10,11,13,,,8,2,18
592,はみしな (HAMISHINA) #592,783,372.6395244711924,6,8,3,,,,,,,,,,28,13,30,3,94,20,1,3,67,,16,,10,10,10,13,,,9,2,17
1326,きれふた (KIREFUTA) #1326,784,372.6320825686216,6,8,3,,,,,,,,,16,9,11,125,3,10,20,1,3,17,,35,,,46,10,13,,,8,1,18
2757,とへりな (TOHERINA) #2757,785,372.63131097174056,9,9,3,,11,9,11,13,12,11,12,,28,11,62,3,10,,2,3,22,38,18,,,10,10,14,,,8,1,19
2988,めきしゆ (MEKISHIYU) #2988,786,372.5455560542352,9,8,3,22,11,10,12,13,12,13,12,,9,12,65,3,17,18,2,3,22,,35,,,,10,10,,,9,2,18
797,ろぬちす (RONUCHISU) #797,787,372.53434110131826,15,8,3,25,13,9,12,10,12,11,12,16,,12,32,3,9,21,2,2,23,18,17,,,10,10,14,,,16,2,21
3049,にね (NINE) #3049,788,372.47236685000547,9,9,3,,11,9,12,11,10,11,11,17,,39,,4,17,22,2,2,25,,35,,10,10,36,13,,,9,2,18
