ID,Name,Rank,Rarity_Score,Antenna,Attributes,Eyewear,Gang,Gear,Hair,Headgear,Helmet,Mask,Tattoo
9931,NEONZ #9931,2778,72.8399859366,,4,Dimension Splitters,,Battle Vest,,Transmitters,,,Stacker
270,NEONZ #270,2779,72.832743447,Bunnies,5,Broadcasters,,Data Choker,,Death Spikes,,Grillz,
4631,NEONZ #4631,2780,72.832026335,,4,Laser Blades,,Brute Collar,,Raiden,,,Tesseract
5601,NEONZ #5601,2781,72.8187811276,,4,Crickets,,Battle Vest,,Sensor,,,Tesseract
347,NEONZ #347,2782,72.7934653929,,4,Crickets,,Battle Vest,,Death Spikes,,,Tesseract
1458,NEONZ #1458,2783,72.7933377618,,4,Hunters,,Poly Cape,,Mind Reader,,,Plotter
2012,NEONZ #2012,2784,72.7888623395,Ear Bladez,5,Beamers,,Well Behaved Choker,,Shocker Cap,,Big Breather,
6390,NEONZ #6390,2785,72.7780435201,,4,Greeble Eaters,,Heavy Fetish,,Sensor,,,Dat Tribe
8490,NEONZ #8490,2786,72.7688482893,,4,Laser Blades,,Heavy Fetish,,Death Spikes,,,Spaceface
3603,NEONZ #3603,2787,72.7609002432,Bunnies,4,Portals,,Wasteland Armour,,Transmitters,,,
8364,NEONZ #8364,2788,72.7608983947,,4,Greeble Eaters,,Wasteland Armour,,Shocker Cap,,,Stacker
7882,NEONZ #7882,2789,72.755065939,Ear Bladez,5,Greeble Eaters,,Data Choker,,Shocker Cap,,Big Breather,
7994,NEONZ #7994,2790,72.7528673767,Bunnies,4,Brain Feeders,,Horn Plates,,Death Spikes,,,
9311,NEONZ #9311,2791,72.7388826578,,4,Hunters,,Battle Vest,,Death Spikes,,,Matrix
1751,NEONZ #1751,2792,72.7379852058,Bunnies,5,Broadcasters,,Wasteland Armour,,Raiden,,Atom Sniffer,
9268,NEONZ #9268,2793,72.7243271864,Bunnies,5,Broadcasters,,Well Behaved Choker,,Sensor,,Big Breather,
5922,NEONZ #5922,2794,72.7158873793,Ear Bladez,5,Dimension Splitters,,Poly Cape,,Raiden,,Atom Sniffer,
1775,NEONZ #1775,2795,72.7128036624,,4,Crickets,,Data Choker,,Mind Reader,,,Stacker
767,NEONZ #767,2796,72.7043759443,Bunnies,5,Laser Blades,,Poly Cape,,Synaptic Shield,,Big Breather,
8785,NEONZ #8785,2797,72.6910270696,Ear Bladez,5,Mindtronics,,Battle Vest,,Mind Reader,,Big Breather,
8624,NEONZ #8624,2798,72.6872043959,,4,Laser Blades,,Data Choker,,Synaptic Shield,,,Spaceface
7290,NEONZ #7290,2799,72.6830735609,,2,,,,,Sensor,,,Dat Tribe
3756,NEONZ #3756,2800,72.6710838921,,4,Greeble Eaters,,Data Choker,,Synaptic Shield,,,Dat Tribe
1932,NEONZ #1932,2801,72.6582791309,Bunnies,4,,,Brute Collar,Grease Punk,,,,Void
9768,NEONZ #9768,2802,72.6533106279,,2,Greeble Eaters,,,,,,,Sentient
5051,NEONZ #5051,2803,72.6488925895,Ear Bladez,5,Beamers,,Brute Collar,,Shocker Cap,,Grillz,
6802,NEONZ #6802,2804,72.648005217,Bunnies,4,,,Data Choker,Grease Punk,,,,Halo
3675,NEONZ #3675,2805,72.6408068733,,3,,,Brute Collar,Pris,,,,Matrix
1446,NEONZ #1446,2806,72.6302083524,,3,Laser Blades,,,,Synaptic Shield,,,Dat Tribe
1749,NEONZ #1749,2807,72.6197788176,,4,Brain Feeders,,Heavy Fetish,,Shocker Cap,,,Dat Tribe
2740,NEONZ #2740,2808,72.6164770115,,3,Broadcasters,,Heavy Fetish,,,,,Stacker
566,NEONZ #566,2809,72.6019690411,Ear Bladez,5,Cyclops,,Data Choker,,Synaptic Shield,,Big Breather,
1574,NEONZ #1574,2810,72.5996571066,Bunnies,2,,,,Grease Punk,,,,
9932,NEONZ #9932,2811,72.5691737913,Bunnies,5,Cyclops,,Heavy Fetish,,Mind Reader,,Grillz,
5331,NEONZ #5331,2812,72.5529135712,,3,,,Wasteland Armour,Grease Punk,,,,Plotter
8966,NEONZ #8966,2813,72.5288519417,,4,Portals,,Data Choker,,Transmitters,,Atom Sniffer,
1631,NEONZ #1631,2814,72.5102725451,,4,Dimension Splitters,,Wasteland Armour,,Death Spikes,,,Dat Tribe
9986,NEONZ #9986,2815,72.5068136217,Bunnies,4,Portals,,Poly Cape,,,,Big Breather,
2660,NEONZ #2660,2816,72.4946938868,,4,Brain Feeders,,Battle Vest,,Synaptic Shield,,,Stacker
2487,NEONZ #2487,2817,72.4837372426,,4,Broadcasters,,Brute Collar,,Transmitters,,,Stacker
8627,NEONZ #8627,2818,72.4830671814,Bunnies,4,Portals,,,,Mind Reader,,Atom Sniffer,
6418,NEONZ #6418,2819,72.4758078706,,4,Greeble Eaters,,Heavy Fetish,,Raiden,,,Spaceface
2215,NEONZ #2215,2820,72.4756874424,Bunnies,5,Broadcasters,,Brute Collar,,Raiden,,Big Breather,
41,NEONZ #41,2821,72.4700655877,,4,Hunters,,Heavy Fetish,,Synaptic Shield,,Big Breather,
9397,NEONZ #9397,2822,72.4586519253,,4,Broadcasters,,Data Choker,,Shocker Cap,,,Spaceface
7417,NEONZ #7417,2823,72.4569258663,,4,Brain Feeders,,X Armour,,Raiden,,,Void
3085,NEONZ #3085,2824,72.4404906561,Bunnies,5,Greeble Eaters,,Heavy Fetish,,Transmitters,,Grillz,
5846,NEONZ #5846,2825,72.4361218463,,2,,,Wasteland Armour,,,,,Tesseract
6631,NEONZ #6631,2826,72.4266798109,,3,Broadcasters,,Battle Vest,,,,,Dat Tribe
779,NEONZ #779,2827,72.4204804398,,4,Broadcasters,,Heavy Fetish,,Transmitters,,,Sentient
6120,NEONZ #6120,2828,72.3990195398,Bunnies,5,Dimension Splitters,,Poly Cape,,Shocker Cap,,Grillz,
6455,NEONZ #6455,2829,72.3973821467,,4,Greeble Eaters,,Brute Collar,,Synaptic Shield,,,Dat Tribe
8107,NEONZ #8107,2830,72.388306017,,4,Laser Blades,,Data Choker,,Shocker Cap,,,Tesseract
888,NEONZ #888,2831,72.3850011973,,3,Hunters,,Brute Collar,,,,,BOLT
5888,NEONZ #5888,2832,72.3808379115,,2,,,,,Raiden,,,Spaceface
7408,NEONZ #7408,2833,72.3758451143,,4,Crickets,,Heavy Fetish,,Mind Reader,,,Sentient
9517,NEONZ #9517,2834,72.3743034716,Bunnies,4,,,Brute Collar,Grease Punk,,,,Halo
7805,NEONZ #7805,2835,72.3688780207,Bunnies,5,Cyclops,,Well Behaved Choker,,Raiden,,Grillz,
1013,NEONZ #1013,2836,72.366255604,,4,Laser Blades,,Well Behaved Choker,,Raiden,,,BOLT
4972,NEONZ #4972,2837,72.3594455262,,3,Mindtronics,,X Armour,,,,,Spaceface
5,NEONZ #5,2838,72.3569573034,,4,Dimension Splitters,,X Armour,,Transmitters,,,Seed Phrase
2867,NEONZ #2867,2839,72.351533751,Bunnies,4,Brain Feeders,,Horn Plates,,,,Atom Sniffer,
2800,NEONZ #2800,2840,72.3484806498,,4,Laser Blades,,Wasteland Armour,,Sensor,,,Tesseract
7327,NEONZ #7327,2841,72.3421634883,Bunnies,5,Laser Blades,,Heavy Fetish,,Death Spikes,,Big Breather,
1807,NEONZ #1807,2842,72.3379707401,,4,Greeble Eaters,,Battle Vest,,Shocker Cap,,,Tesseract
9559,NEONZ #9559,2843,72.3169595455,,3,Cyclops,,Horn Plates,,Transmitters,,,
7268,NEONZ #7268,2844,72.309149233,,4,Cyclops,,X Armour,,Mind Reader,,,Void
9226,NEONZ #9226,2845,72.3017119016,,4,Dimension Splitters,,Brute Collar,,Shocker Cap,,,Dat Tribe
3719,NEONZ #3719,2846,72.2968124477,Ear Bladez,3,,,,Grease Punk,,,,Prism
5453,NEONZ #5453,2847,72.2892674677,,4,Dimension Splitters,,Data Choker,,Raiden,,,Stacker
4823,NEONZ #4823,2848,72.2890490589,,2,Greeble Eaters,,,,,,,BOLT
1984,NEONZ #1984,2849,72.281577062,,3,,,Brute Collar,Pris,,,,Prism
6072,NEONZ #6072,2850,72.277194537,,4,Crickets,,Poly Cape,,Shocker Cap,,,Tesseract
5984,NEONZ #5984,2851,72.2634318793,,4,Laser Blades,,Poly Cape,,Mind Reader,,,Tesseract
4727,NEONZ #4727,2852,72.2579744418,Ear Bladez,5,Mindtronics,,Brute Collar,,Mind Reader,,Grillz,
3385,NEONZ #3385,2853,72.249115613,Bunnies,5,Laser Blades,,Wasteland Armour,,Synaptic Shield,,Atom Sniffer,
6021,NEONZ #6021,2854,72.2313815008,Ear Bladez,3,,,Heavy Fetish,Pris,,,,
735,NEONZ #735,2855,72.222611802,,4,Hunters,,Poly Cape,,Shocker Cap,,,Matrix
6434,NEONZ #6434,2856,72.2208386146,,4,Portals,,Data Choker,,Death Spikes,,Atom Sniffer,
5454,NEONZ #5454,2857,72.201611009,,4,Brain Feeders,,Well Behaved Choker,,Synaptic Shield,,,Stacker
8238,NEONZ #8238,2858,72.18495018,,4,Broadcasters,,Brute Collar,,Shocker Cap,,,Spaceface
4213,NEONZ #4213,2859,72.1848738422,,4,Cyclops,,Battle Vest,,Synaptic Shield,,,Tesseract
1767,NEONZ #1767,2860,72.1749314702,Ear Bladez,5,Greeble Eaters,,Wasteland Armour,,Mind Reader,,Atom Sniffer,
3092,NEONZ #3092,2861,72.172950207,,4,Brain Feeders,,X Armour,,Raiden,,,Halo
8014,NEONZ #8014,2862,72.1715459605,Bunnies,4,,,Horn Plates,,Death Spikes,,Big Breather,
2868,NEONZ #2868,2863,72.1665108995,,2,,,Poly Cape,,,,,Dat Tribe
9964,NEONZ #9964,2864,72.1577930637,Bunnies,5,Greeble Eaters,,Heavy Fetish,,Sensor,,Grillz,
5605,NEONZ #5605,2865,72.1505072025,,4,Mindtronics,,Wasteland Armour,,Synaptic Shield,,,Dat Tribe
167,NEONZ #167,2866,72.1456425537,,3,,,Well Behaved Choker,Grease Punk,,,,Matrix
8896,NEONZ #8896,2867,72.132477329,Bunnies,5,Greeble Eaters,,Heavy Fetish,,Death Spikes,,Grillz,
1380,NEONZ #1380,2868,72.1322365667,,4,Crickets,,Data Choker,,Synaptic Shield,,,Spaceface
869,NEONZ #869,2869,72.1104179997,,4,Broadcasters,,Poly Cape,,Synaptic Shield,,,BOLT
7397,NEONZ #7397,2870,72.1068528737,Ear Bladez,4,,,Poly Cape,Pris,,,Atom Sniffer,
5395,NEONZ #5395,2871,72.0952089862,Bunnies,5,Crickets,,Heavy Fetish,,Transmitters,,Big Breather,
4665,NEONZ #4665,2872,72.0863761014,,3,Hunters,,,,Synaptic Shield,,,Halo
146,NEONZ #146,2873,72.0794956202,,3,,,Battle Vest,Grease Punk,,,,Prism
5371,NEONZ #5371,2874,72.0635507483,Bunnies,4,,,Data Choker,Pris,,,Grillz,
256,NEONZ #256,2875,72.0594165661,,3,Tycho Chic,,Horn Plates,,Transmitters,,,
9442,NEONZ #9442,2876,72.0516062536,,4,Tycho Chic,,X Armour,,Mind Reader,,,Void
5351,NEONZ #5351,2877,72.0491230697,Bunnies,5,Greeble Eaters,,Heavy Fetish,,Raiden,,Big Breather,
8419,NEONZ #8419,2878,72.034261953,,3,Cyclops,,Horn Plates,,Sensor,,,
852,NEONZ #852,2879,72.0155657224,,4,Dimension Splitters,,Brute Collar,,Raiden,,,Stacker
2110,NEONZ #2110,2880,72.0116652536,,4,Brain Feeders,,X Armour,,Synaptic Shield,,,Seed Phrase
8138,NEONZ #8138,2881,71.9869509885,,3,,,X Armour,,Mind Reader,,,Spaceface
9542,NEONZ #9542,2882,71.9868178497,Bunnies,5,Laser Blades,,Brute Collar,,Synaptic Shield,,Big Breather,
8374,NEONZ #8374,2883,71.972452604,,4,Portals,,Brute Collar,,Sensor,,Atom Sniffer,
6,NEONZ #6,2884,71.9700439307,Ear Bladez,5,Dimension Splitters,,Poly Cape,,Sensor,,Big Breather,
4793,NEONZ #4793,2885,71.9668260225,Bunnies,5,Broadcasters,,Wasteland Armour,,Death Spikes,,Big Breather,
6217,NEONZ #6217,2886,71.9622029107,,2,,,,,Transmitters,,,Stacker
7786,NEONZ #7786,2887,71.9471368693,,4,Portals,,Brute Collar,,Death Spikes,,Atom Sniffer,
4973,NEONZ #4973,2888,71.9380940928,,4,Hunters,,Brute Collar,,Mind Reader,,,Seed Phrase
5989,NEONZ #5989,2889,71.9298187531,Bunnies,4,,,Well Behaved Choker,Pris,,,Big Breather,
9830,NEONZ #9830,2890,71.9177109462,,4,Laser Blades,,Data Choker,,Transmitters,,,Dat Tribe
5821,NEONZ #5821,2891,71.9153378234,Bunnies,5,Dimension Splitters,,Wasteland Armour,,Sensor,,Grillz,
1510,NEONZ #1510,2892,71.911076588,Ear Bladez,5,Tycho Chic,,Heavy Fetish,,Mind Reader,,Atom Sniffer,
6198,NEONZ #6198,2893,71.8938864015,,3,,,Data Choker,Cryo Pony,,,Atom Sniffer,
4483,NEONZ #4483,2894,71.8791243891,,4,Mindtronics,,Well Behaved Choker,,Synaptic Shield,,,Stacker
9130,NEONZ #9130,2895,71.8618879515,Ear Bladez,5,Mindtronics,,Well Behaved Choker,,Synaptic Shield,,Atom Sniffer,
4493,NEONZ #4493,2896,71.8585348214,,4,Crickets,,Brute Collar,,Synaptic Shield,,,Spaceface
6514,NEONZ #6514,2897,71.85075256,,4,Brain Feeders,,Well Behaved Choker,,Raiden,,,Dat Tribe
5792,NEONZ #5792,2898,71.8475046122,,2,Broadcasters,,,,,,,Void
665,NEONZ #665,2899,71.8271701213,Bunnies,5,Laser Blades,,Heavy Fetish,,Mind Reader,,Atom Sniffer,
8634,NEONZ #8634,2900,71.8214311953,Bunnies,5,Dimension Splitters,,Well Behaved Choker,,Shocker Cap,,Big Breather,
1528,NEONZ #1528,2901,71.8131749752,Ear Bladez,3,Portals,,,,Death Spikes,,,
8174,NEONZ #8174,2902,71.8125113938,Bunnies,5,Crickets,,Heavy Fetish,,Sensor,,Big Breather,
9137,NEONZ #9137,2903,71.7982608184,Ear Bladez,5,Cyclops,,Battle Vest,,Transmitters,,Big Breather,
4686,NEONZ #4686,2904,71.797481192,Ear Bladez,5,Dimension Splitters,,Wasteland Armour,,Transmitters,,Atom Sniffer,
8677,NEONZ #8677,2905,71.7935128206,,4,Crickets,,Wasteland Armour,,Sensor,,,Tesseract
4827,NEONZ #4827,2906,71.789849003,Bunnies,4,,,Brute Collar,Pris,,,Grillz,
1214,NEONZ #1214,2907,71.7864127424,,3,,,Well Behaved Choker,Grease Punk,,,,Prism
490,NEONZ #490,2908,71.7735212784,,4,Broadcasters,,Heavy Fetish,,Sensor,,,BOLT
8910,NEONZ #8910,2909,71.7374475004,,4,Laser Blades,,Battle Vest,,Mind Reader,,,Sentient
5839,NEONZ #5839,2910,71.7285617107,,4,Mindtronics,,Heavy Fetish,,Mind Reader,,,Dat Tribe
391,NEONZ #391,2911,71.7226545502,,2,,,Data Choker,,,,,Dat Tribe
6277,NEONZ #6277,2912,71.7138354955,Bunnies,4,,,Poly Cape,Grease Punk,,,,Plotter
8576,NEONZ #8576,2913,71.7055517658,Bunnies,5,Crickets,,Data Choker,,Synaptic Shield,,Big Breather,
9078,NEONZ #9078,2914,71.6884397773,,2,,,Battle Vest,,,,,Spaceface
4324,NEONZ #4324,2915,71.6795053183,,2,,,,,Sensor,,,Stacker
2655,NEONZ #2655,2916,71.6757570739,,4,Tycho Chic,,X Armour,,Raiden,,,Plotter
2821,NEONZ #2821,2917,71.6726512479,,4,Beamers,,X Armour,,Raiden,,,Halo
5907,NEONZ #5907,2918,71.6665616504,,4,Broadcasters,,Data Choker,,Synaptic Shield,,,BOLT
1904,NEONZ #1904,2919,71.6634158481,,2,,,,,Shocker Cap,,,Spaceface
403,NEONZ #403,2920,71.6629965245,Ear Bladez,4,,,Data Choker,Pris,,,Atom Sniffer,
1704,NEONZ #1704,2921,71.6578543544,,4,Hunters,,Data Choker,,Transmitters,,,Void
6363,NEONZ #6363,2922,71.6545515169,Bunnies,3,,,,Pris,,,,Plotter
3287,NEONZ #3287,2923,71.6399610056,,4,Greeble Eaters,,X Armour,,Synaptic Shield,,Grillz,
6820,NEONZ #6820,2924,71.6389099359,Ear Bladez,5,Cyclops,,Data Choker,,Transmitters,,Grillz,
3703,NEONZ #3703,2925,71.6340701747,,4,Laser Blades,,Wasteland Armour,,Raiden,,,BOLT
4801,NEONZ #4801,2926,71.6266401098,,3,Laser Blades,,,,Synaptic Shield,,,Stacker
6094,NEONZ #6094,2927,71.6201846562,,3,,,Brute Collar,Cryo Pony,,,Atom Sniffer,
3428,NEONZ #3428,2928,71.6162196931,,4,Broadcasters,,Brute Collar,,Mind Reader,,,Spaceface
1637,NEONZ #1637,2929,71.6137928461,,4,Greeble Eaters,,X Armour,,Sensor,,,Halo
6503,NEONZ #6503,2930,71.609697619,,4,Laser Blades,,Data Choker,,Death Spikes,,,Dat Tribe
9424,NEONZ #9424,2931,71.5958581477,,3,Portals,,Battle Vest,,Death Spikes,,,
9753,NEONZ #9753,2932,71.5877675612,Bunnies,4,,,Battle Vest,Grease Punk,,,Grillz,
285,NEONZ #285,2933,71.5761499211,Bunnies,4,,,Poly Cape,Grease Punk,,,,Seed Phrase
399,NEONZ #399,2934,71.5635289529,,2,Broadcasters,,,,,,,Halo
7886,NEONZ #7886,2935,71.5395209844,,4,Cyclops,,Wasteland Armour,,Shocker Cap,,,Dat Tribe
8409,NEONZ #8409,2936,71.5350374519,,4,Hunters,,Poly Cape,,Sensor,,,Halo
2618,NEONZ #2618,2937,71.5307637247,Ear Bladez,5,Mindtronics,,Heavy Fetish,,Transmitters,,Big Breather,
9467,NEONZ #9467,2938,71.5302567461,Bunnies,5,Mindtronics,,Wasteland Armour,,Synaptic Shield,,Grillz,
8886,NEONZ #8886,2939,71.5239018738,,4,Crickets,,Poly Cape,,Sensor,,,Dat Tribe
1902,NEONZ #1902,2940,71.5168659426,Bunnies,3,,,,Pris,,,,Seed Phrase
3131,NEONZ #3131,2941,71.5155632259,Ear Bladez,5,Cyclops,,Battle Vest,,Sensor,,Big Breather,
6071,NEONZ #6071,2942,71.5147835995,Ear Bladez,5,Dimension Splitters,,Wasteland Armour,,Sensor,,Atom Sniffer,
2586,NEONZ #2586,2943,71.5051779407,Ear Bladez,5,Cyclops,,Well Behaved Choker,,Transmitters,,Big Breather,
316,NEONZ #316,2944,71.4935401501,,3,,,Poly Cape,Grease Punk,,,,Void
9064,NEONZ #9064,2945,71.4902474912,Ear Bladez,5,Cyclops,,Battle Vest,,Death Spikes,,Big Breather,
2179,NEONZ #2179,2946,71.4879464233,Ear Bladez,5,Beamers,,Wasteland Armour,,Mind Reader,,Big Breather,
9941,NEONZ #9941,2947,71.4635931241,Ear Bladez,5,Brain Feeders,,Data Choker,,Synaptic Shield,,Big Breather,
7966,NEONZ #7966,2948,71.4586192466,Bunnies,5,Laser Blades,,Poly Cape,,Sensor,,Grillz,
6724,NEONZ #6724,2949,71.4518326555,Bunnies,5,Broadcasters,,Wasteland Armour,,Mind Reader,,Atom Sniffer,
1152,NEONZ #1152,2950,71.4489528049,,2,,,Brute Collar,,,,,Dat Tribe
5725,NEONZ #5725,2951,71.4307978743,Bunnies,5,Brain Feeders,,Heavy Fetish,,Mind Reader,,Grillz,
3441,NEONZ #3441,2952,71.4195256414,,4,Hunters,,Data Choker,,Shocker Cap,,,Prism
5517,NEONZ #5517,2953,71.4134571244,,3,,,Wasteland Armour,Grease Punk,,,,Matrix
7026,NEONZ #7026,2954,71.4062725764,,3,,,X Armour,,Transmitters,,,Tesseract
30,NEONZ #30,2955,71.3953568995,,2,,,Well Behaved Choker,,,,,Spaceface
6943,NEONZ #6943,2956,71.3938139041,,4,Greeble Eaters,,Brute Collar,,Synaptic Shield,,,Stacker
6831,NEONZ #6831,2957,71.3892947791,Ear Bladez,4,,,Brute Collar,Pris,,,Atom Sniffer,
3692,NEONZ #3692,2958,71.3797002742,,4,Hunters,,Wasteland Armour,,Sensor,,,Prism
7883,NEONZ #7883,2959,71.3710367464,Bunnies,5,Broadcasters,,Poly Cape,,Synaptic Shield,,Atom Sniffer,
2403,NEONZ #2403,2960,71.3613116084,,4,Laser Blades,,Brute Collar,,Sensor,,,Dat Tribe
6803,NEONZ #6803,2961,71.3562123434,Ear Bladez,5,Cyclops,,Data Choker,,Sensor,,Grillz,
8352,NEONZ #8352,2962,71.3543845395,,4,Hunters,,Wasteland Armour,,Death Spikes,,,Prism
867,NEONZ #867,2963,71.353153006,,3,Portals,,Data Choker,,Raiden,,,
2119,NEONZ #2119,2964,71.3498410272,,4,Hunters,,Data Choker,,Death Spikes,,,Void
1036,NEONZ #1036,2965,71.3327777043,,4,Laser Blades,,Data Choker,,Raiden,,,Spaceface
7641,NEONZ #7641,2966,71.3317010063,Bunnies,5,Greeble Eaters,,Heavy Fetish,,Shocker Cap,,Big Breather,
4695,NEONZ #4695,2967,71.3063905303,,4,Cyclops,,Heavy Fetish,,Shocker Cap,,,Tesseract
3327,NEONZ #3327,2968,71.2699791462,Bunnies,4,,,Data Choker,Grease Punk,,,,Plotter
7484,NEONZ #7484,2969,71.2533748051,,4,Cyclops,,Wasteland Armour,,Raiden,,,Stacker
9150,NEONZ #9150,2970,71.2271701015,Ear Bladez,5,Dimension Splitters,,Brute Collar,,Death Spikes,,Big Breather,
175,NEONZ #175,2971,71.2217811405,,3,Crickets,,Heavy Fetish,,,,,Dat Tribe
7803,NEONZ #7803,2972,71.2158779899,,4,Cyclops,,X Armour,,Shocker Cap,,,Plotter
5293,NEONZ #5293,2973,71.2095644909,,3,,,Poly Cape,Grease Punk,,,,Halo
3196,NEONZ #3196,2974,71.1976333238,Bunnies,4,,,Wasteland Armour,Pris,,,Big Breather,
8506,NEONZ #8506,2975,71.1849160111,Bunnies,5,Greeble Eaters,,Wasteland Armour,,Synaptic Shield,,Big Breather,
1178,NEONZ #1178,2976,71.1824796712,,4,Crickets,,Battle Vest,,Mind Reader,,,Sentient
7531,NEONZ #7531,2977,71.1785836285,,3,Brain Feeders,,Horn Plates,,Transmitters,,,
487,NEONZ #487,2978,71.1637284945,Bunnies,5,Laser Blades,,Well Behaved Choker,,Transmitters,,Big Breather,
2667,NEONZ #2667,2979,71.1629426569,,2,,,Poly Cape,,,,,Stacker
9655,NEONZ #9655,2980,71.1458238961,,4,Hunters,,Brute Collar,,Shocker Cap,,,Prism
5828,NEONZ #5828,2981,71.1410792078,,3,Portals,,,,Sensor,,Big Breather,
1149,NEONZ #1149,2982,71.1330415238,,4,Mindtronics,,X Armour,,Shocker Cap,,,Halo
9528,NEONZ #9528,2983,71.1322935719,Bunnies,4,,,Data Choker,Grease Punk,,,,Seed Phrase
4605,NEONZ #4605,2984,71.1159116158,,4,Beamers,,Heavy Fetish,,Shocker Cap,,,Stacker
1806,NEONZ #1806,2985,71.1090923825,,4,Dimension Splitters,,Battle Vest,,Sensor,,,Tesseract
3330,NEONZ #3330,2986,71.1001769498,,4,Hunters,,Brute Collar,,Transmitters,,,Halo
9168,NEONZ #9168,2987,71.0982592492,,3,,,X Armour,,Death Spikes,,,Tesseract
4194,NEONZ #4194,2988,71.089245766,Bunnies,5,Dimension Splitters,,Wasteland Armour,,Shocker Cap,,Big Breather,
6099,NEONZ #6099,2989,71.088101861,,4,Dimension Splitters,,Wasteland Armour,,Synaptic Shield,,,Sentient
9872,NEONZ #9872,2990,71.0837766479,,4,Dimension Splitters,,Battle Vest,,Death Spikes,,,Tesseract
5526,NEONZ #5526,2991,71.0827254704,Bunnies,5,Cyclops,,Well Behaved Choker,,Mind Reader,,Grillz,
2695,NEONZ #2695,2992,71.0800455245,,4,Crickets,,Data Choker,,Sensor,,,Dat Tribe
2562,NEONZ #2562,2993,71.0795872919,,3,Portals,,Poly Cape,,Shocker Cap,,,
9221,NEONZ #9221,2994,71.0794512606,,3,Portals,,Brute Collar,,Raiden,,,
9539,NEONZ #9539,2995,71.0592119902,,4,Laser Blades,,Poly Cape,,Shocker Cap,,,Spaceface
6233,NEONZ #6233,2996,71.059075959,,4,Laser Blades,,Brute Collar,,Raiden,,,Spaceface
2311,NEONZ #2311,2997,71.0542273132,,3,,,Wasteland Armour,Grease Punk,,,,Prism
8324,NEONZ #8324,2998,71.0496838008,,3,,,Data Choker,Grease Punk,,,,Void
9264,NEONZ #9264,2999,71.0458307515,,4,Crickets,,Battle Vest,,Sensor,,,Spaceface
9214,NEONZ #9214,3000,71.0430914863,,4,Greeble Eaters,,Poly Cape,,Shocker Cap,,,Dat Tribe
548,NEONZ #548,3001,71.0428329923,,2,Hunters,,,,Sensor,,,
322,NEONZ #322,3002,71.0237587445,Bunnies,5,Laser Blades,,Brute Collar,,Transmitters,,Grillz,
938,NEONZ #938,3003,71.015925069,,3,Hunters,,,,Raiden,,,Void
6901,NEONZ #6901,3004,71.0012296992,,4,Broadcasters,,Data Choker,,Death Spikes,,,Tesseract
8504,NEONZ #8504,3005,70.9962774009,Bunnies,4,,,Brute Collar,Grease Punk,,,,Plotter
8681,NEONZ #8681,3006,70.9959566198,,4,Dimension Splitters,,X Armour,,Transmitters,,,Prism
9736,NEONZ #9736,3007,70.993358754,Ear Bladez,5,Tycho Chic,,Well Behaved Choker,,Shocker Cap,,Atom Sniffer,
4347,NEONZ #4347,3008,70.9924905618,,4,Cyclops,,Battle Vest,,Mind Reader,,,Stacker
6180,NEONZ #6180,3009,70.9894471626,Bunnies,5,Laser Blades,,Data Choker,,Death Spikes,,Grillz,
156,NEONZ #156,3010,70.9752541242,Ear Bladez,5,Cyclops,,Battle Vest,,Mind Reader,,Atom Sniffer,
2804,NEONZ #2804,3011,70.9707904975,,4,Cyclops,,Wasteland Armour,,Mind Reader,,,Dat Tribe
4845,NEONZ #4845,3012,70.9691266206,,4,Beamers,,Wasteland Armour,,Synaptic Shield,,,Stacker
2224,NEONZ #2224,3013,70.9583350105,,4,Tycho Chic,,X Armour,,Shocker Cap,,,Plotter
9889,NEONZ #9889,3014,70.9540423352,Bunnies,5,Greeble Eaters,,Well Behaved Choker,,Transmitters,,Grillz,
3015,NEONZ #3015,3015,70.9400829351,,3,Broadcasters,,X Armour,,,,,Seed Phrase
4697,NEONZ #4697,3016,70.9391118858,Bunnies,5,Greeble Eaters,,Battle Vest,,Death Spikes,,Grillz,
7780,NEONZ #7780,3017,70.919270528,Bunnies,5,Cyclops,,Wasteland Armour,,Shocker Cap,,Grillz,
1262,NEONZ #1262,3018,70.9191016695,,4,Broadcasters,,Battle Vest,,Death Spikes,,,Sentient
8124,NEONZ #8124,3019,70.9166481113,,4,Laser Blades,,Wasteland Armour,,Shocker Cap,,,BOLT
6622,NEONZ #6622,3020,70.9036514174,Bunnies,5,Crickets,,Poly Cape,,Sensor,,Grillz,
5999,NEONZ #5999,3021,70.8899945884,,4,Cyclops,,Poly Cape,,Synaptic Shield,,,Dat Tribe
7234,NEONZ #7234,3022,70.8780716992,Ear Bladez,3,Portals,,Data Choker,,,,,
7968,NEONZ #7968,3023,70.8713255732,,2,,,,,Synaptic Shield,,,BOLT
9202,NEONZ #9202,3024,70.866404171,,4,Dimension Splitters,,Poly Cape,,Synaptic Shield,,,Spaceface
5576,NEONZ #5576,3025,70.8628534277,,4,Broadcasters,,Battle Vest,,Transmitters,,,BOLT
1223,NEONZ #1223,3026,70.8585918265,Bunnies,4,,,Brute Collar,Grease Punk,,,,Seed Phrase
7358,NEONZ #7358,3027,70.8582278662,,4,Laser Blades,,Wasteland Armour,,Transmitters,,,Spaceface
943,NEONZ #943,3028,70.8576828875,,4,Brain Feeders,,Battle Vest,,Mind Reader,,,Dat Tribe
6931,NEONZ #6931,3029,70.8557576265,Bunnies,5,Greeble Eaters,,Battle Vest,,Raiden,,Big Breather,
