ID,Name,Rank,Rarity_Score,Accessories,Attributes,Background,Body,Clothes,Face,Glasses,Hat,Legendary,Necklace
2909,BFMC #2909,888,180.71776555355407,,6,Dark Green 1,Pink,Green Militar,Curious,Purple,Angel,,
322,BFMC #322,889,180.68291420146807,,6,Dark,Pink,Militar Green Jacket,Angry Teeth,,Saint Patricks,,Teeth
1298,BFMC #1298,890,180.61643066633016,,5,Dark,Blue,Red Hoddie,Angry Bubble Gum,Thug Life,,,
1264,BFMC #1264,891,180.60510699330985,,5,Dark Green 1,Brown,Pink Flowers,Smiling Teeth,Yellow Aviator,,,
456,BFMC #456,892,180.60331223056917,,5,Dark,Brown,Zebra Hoddie,Very Angry Teeth,,Mummy,,
3520,BFMC #3520,893,180.53427607420676,,5,Dark,Brown,Green,Bubble Gum,,Blue And Yellow With Horns On Fire,,
2480,BFMC #2480,894,180.506715212393,,5,Yellow,Brown,Tank Top Red,Oh Concerned,,Horns On Fire,,
1639,BFMC #1639,895,180.4736110041942,,5,Light Green,Pink,Brown Hoddie,Wow,,Red Frenchie,,
81,BFMC #81,896,180.30677897562333,,5,Dark Blue,Pink,Light Green And Dark Hoddie Jacket,Smiling,,,,Bitcoin Gold
2992,BFMC #2992,897,180.20987680575328,Claws,6,Dark Green 1,Blue,Pink Hoddie,Upset,,Big Foot Hat,,
1595,BFMC #1595,898,180.1866000538395,,5,Light,Green,Green,Golden Teeth,,Elf,,
1685,BFMC #1685,899,180.0387307604569,,5,Dark Blue,Blue,Tank Top Brown,Red Tongue,,Mohican,,
4904,BFMC #4904,900,179.9964419016098,,5,Light Green,Green,Blue White Leafs,Angry Knife,,Vietinamite With Horns On Fire,,
3905,BFMC #3905,901,179.947122272555,,7,Yellow,Orange,Tank Top White,Smiling,Thug Life,Blue And Yellow Party,,Big Foot Gold
326,BFMC #326,902,179.8824751563962,,5,Light Green,Orange,Pink Flowers,Teeth,Sun Glasses,,,
4332,BFMC #4332,903,179.87370085440264,,5,Yellow,Brown,Light Blue Militar,Oh Concerned,Stylish Blue And Pink,,,
4874,BFMC #4874,904,179.76146106183762,Bear,7,Orange,Green,Dark Militar Green Jacket,Golden Teeth,Blue Stars,Luck Poker Militar,,
1073,BFMC #1073,905,179.73945000831043,,5,Dark Blue,Brown,Green Hoddie,Knife,Blue Stars,,,
501,BFMC #501,906,179.609683617097,,6,Dark Blue,Brown,Zebra Hoddie,Oh,Sun Glasses,Blue,,
649,BFMC #649,907,179.52104953169982,,6,Yellow,Blue,Light Green Jacket,Angry Teeth,Thug Life,Panda,,
3456,BFMC #3456,908,179.49597110474562,Claws,7,Light,Orange,Tank Top Militar,Smiling Braces,Blue Stars,White Camper With Horns,,
2057,BFMC #2057,909,179.4824973119414,,5,Orange,Brown,Yellow,Very Angry Teeth,,Pirate,,
2500,BFMC #2500,910,179.29503501984613,Clown Nose,6,Dark Green 2,Blue,Pink Light Blue Leafs,Very Angry,,Black Power,,
4252,BFMC #4252,911,179.26534824764246,,6,Light Blue,Brown,Cheetah Hoddie,Oh,Green Aviator,Big Foot Hat,,
1262,BFMC #1262,912,179.14940361927657,Triple Bear,5,Dark Green 1,Orange,,Red Tongue,,Mohican,,
333,BFMC #333,913,179.07902308159902,,5,Dark Green 2,Pink,Cheetah Hoddie,Teeth,,Black Power,,
221,BFMC #221,914,179.03024189106634,,6,Light,Brown,Light Green Jacket,Oh,Blue And Green,Mohican,,
802,BFMC #802,915,178.87331755040745,,6,Dark Blue,Blue,Cheetah Hoddie Yellow,Upset,Blue And Green,Black Power,,
1057,BFMC #1057,916,178.8414790415237,,6,Orange,Blue,Militar Green Jacket,Very Angry,Sun Glasses,Pirate,,
4588,BFMC #4588,917,178.83968545396283,,6,Dark Green 2,Brown,Basic Light,Golden Teeth,Yellow,Viking,,
2569,BFMC #2569,918,178.77377706293566,,5,Yellow,Blue,Militar Hoddie,Smiling,,White Camper With Horns,,
4994,BFMC #4994,919,178.77036098042112,,6,Pink,Brown,Green,Upset,Yellow Aviator,Angel,,
3135,BFMC #3135,920,178.74279992695108,,5,Pink,Pink,Light Green Jacket,Angry Knife,,Vietinamite With Horns On Fire,,
2366,BFMC #2366,921,178.70605224032252,,5,Dark Green 1,Brown,Punk Dark Green Jacket,Smiling Teeth,,Hunter,,
680,BFMC #680,922,178.69444660796896,,5,Light Green,Brown,Militar Hoddie,Angry Teeth,,White Camper With Horns,,
1903,BFMC #1903,923,178.6679158204068,,6,Dark Green 2,Pink,Yellow,Curious,Yellow And Blue,Pink Ears,,
3321,BFMC #3321,924,178.57957433061682,Bear,6,Dark,Orange,Green Leafs,Smiling,,Soda Bomb,,
2706,BFMC #2706,925,178.57683666276395,,5,Dark Green 2,Brown,Militar Jacket,Knife Very Angry,Sun Glasses,,,
1588,BFMC #1588,926,178.52387024544797,,6,Dark Green 2,Brown,Pink Bananas Hoddie,Smiling Braces,Blue And Green,,,Teeth
1546,BFMC #1546,927,178.3532557554358,,6,Dark Blue,Pink,Militar Green Jacket,Smiling Braces,Green Aviator,Pink Ears,,
2626,BFMC #2626,928,178.20329558588423,Triple Bear,5,Light Green,Blue,Light Green Black Militar,Cute,,,,
4178,BFMC #4178,929,178.14854310767154,,5,Dark Green 2,Brown,Purple Light Green Jacket,Oh Concerned,,Blue Frenchie,,
809,BFMC #809,930,178.14087557760618,,5,Yellow,Brown,Brown And Light Green Jacket,Very Angry Teeth,,Luck Poker Militar,,
1637,BFMC #1637,931,178.04604392442036,Bear,7,Dark Green 1,Orange,Brown Big Foot,Red Tongue,,Green Brain,,Teeth
235,BFMC #235,932,177.98782820559092,Bear,7,Orange,Brown,Brown And Light Green Jacket,Smiling,Green Aviator,Blue Party,,
1445,BFMC #1445,933,177.9268543167983,,5,Dark Green 2,Brown,Purple,Oh Concerned,3D,,,
3082,BFMC #3082,934,177.91688958239524,,6,Dark Green 2,Brown,Pink Light Blue Leafs,Upset,Blue Stars,Green Brain,,
207,BFMC #207,935,177.9057608984761,,5,Dark Green 1,Brown,Pink Hoddie,Upset,,Vietnamite,,
2574,BFMC #2574,936,177.88381737476146,,5,Yellow,Brown,Punk Brown Militar Jacket,Smiling Bubble Gum,,Black Power,,
156,BFMC #156,937,177.8659717446507,Bear,7,Light Green,Orange,Green Hoddie,Smiling,Sun Glasses,Blue And Yellow Party,,
3849,BFMC #3849,938,177.85528958712365,Clown Nose,6,Light Green,Blue,Green Militar,Upset,,Pirate With Horns,,
1908,BFMC #1908,939,177.79234516242258,,6,Dark Green 2,Pink,Green Leafs,Sad,Stylish Blue And Pink,Chicken Hat,,
127,BFMC #127,940,177.7906811535972,,5,Dark Green 1,Brown,Dark Militar Green Jacket,Oh Concerned,,Soda Bomb,,
2222,BFMC #2222,941,177.78915019077323,,5,Orange,Orange,Militar Green Jacket,Sad,,Saint Patricks,,
136,BFMC #136,942,177.77523920782477,,6,Dark Green 2,Brown,Green,Angry Teeth,Yellow Aviator,Blue Frenchie,,
1664,BFMC #1664,943,177.77429492762138,Clown Nose,6,Dark Green 2,Green,Tank Top Militar,Smiling Cigarrete,,Panda,,
3331,BFMC #3331,944,177.7430175197846,,5,Light Green,Brown,Blue Bananas,Smiling Cigarrete,,Luck Poker Militar,,
3142,BFMC #3142,945,177.71157678359484,Claws,6,Pink,Brown,Pink Light Blue Leafs,Oh Concerned,,Blue Party,,
4944,BFMC #4944,946,177.61394658032467,,6,Light,Blue,Yellow,Angry Knife,Yellow Aviator,Big Foot Hat,,
3006,BFMC #3006,947,177.6122203119571,,5,Light Green,Green,Militar Green Jacket,Sad,,Soda Bomb,,
2779,BFMC #2779,948,177.58530249395088,,5,Dark,Green,Yellow Leafs,Golden Teeth,,White Camper,,
91,BFMC #91,949,177.54241911524616,,6,Light Green,Green,Brown Hoddie,Golden Teeth,Yellow And Blue,Panda,,
2636,BFMC #2636,950,177.54171576032155,Triple Bear,6,Light Green,Blue,Purple Hoddie,Smiling,,Blue Party,,
2953,BFMC #2953,951,177.50581494278276,,7,Dark Green 1,Blue,Brown Big Foot,Very Angry,Thug Life,Blue Frenchie,,Big Foot Gold
1141,BFMC #1141,952,177.43705362835868,,6,Orange,Blue,Tank Top Brown,Smiling Braces,Yellow Aviator,Blue,,
4067,BFMC #4067,953,177.4315206045921,Clown Nose,6,Light,Brown,Grey Stars,Smiling Braces,,Big Foot Hat,,
4625,BFMC #4625,954,177.4084871456478,Claws,6,Light,Orange,Cheetah,Wow,Sun Glasses With Gold Details,,,
2977,BFMC #2977,955,177.3581051732063,,5,Dark Green 2,Blue,Pink Hoddie,Cute,,Green Brain,,
3020,BFMC #3020,956,177.26116828466206,Triple Bear,5,Orange,Brown,Purple Light Green Jacket,Upset,,,,
1437,BFMC #1437,957,177.22249731660557,,5,Dark Green 2,Green,Tank Top Red,Curious,,Pirate,,
1375,BFMC #1375,958,177.21722265328617,,7,Light Green,Green,Green Hoddie,Oh,Yellow Aviator,Blue Party,,Teeth
2302,BFMC #2302,959,177.2085340021845,,6,Dark Blue,Orange,Black Hoddie,Calm Knife,Yellow And Blue,Angel,,
1672,BFMC #1672,960,177.18040850316584,Clown Nose,6,Orange,Orange,Orange Hoddie,Teeth,,Big Foot Hat,,
3383,BFMC #3383,961,176.98997920994736,,6,Yellow,Brown,Black Hoddie,Very Angry Teeth,Blue Stars,Blue,,
3472,BFMC #3472,962,176.9042681828024,,6,Dark Blue,Blue,Brown Hoddie,Angry Teeth,3D,Luck Poker Militar,,
200,BFMC #200,963,176.83413219780962,,6,Light,Green,Grey Militar,Angry Knife,Blue Stars,,,Teeth
803,BFMC #803,964,176.82670602789614,Claws,6,Dark Blue,Brown,Green,Smiling Bubble Gum,Blue Stars,,,
4455,BFMC #4455,965,176.76282345812348,,6,Dark Green 2,Green,Green Hoddie,Teeth,Blue Stars,Luck Poker Militar,,
5081,BFMC #5081,966,176.69816520639932,Clown Nose,6,Light Blue,Brown,Cheetah,Upset,,Luck Poker Militar,,
4445,BFMC #4445,967,176.63206648591142,,5,Yellow,Brown,Yellow Leafs,Angry Teeth,,White Camper With Horns,,
115,BFMC #115,968,176.51258907862155,Clown Nose,6,Dark,Green,Purple Light Green Jacket,Smiling Cigarrete,,Big Foot Hat,,
696,BFMC #696,969,176.48056182101408,,6,Light Blue,Green,Cheetah,Sad,Sun Glasses,Blue,,
182,BFMC #182,970,176.42629649354728,,7,Dark Green 2,Blue,Dark Militar Green Jacket,Smiling Cigarrete,Thug Life,Hunter,,Bitcoin Gold
1429,BFMC #1429,971,176.27181272493715,Clown Nose,6,Dark Green 1,Blue,Tank Top White,Angry,,Horns On Fire,,
4180,BFMC #4180,972,176.26470722267564,,5,Light,Brown,Brown,Smiling Bubble Gum,,Mummy,,
5029,BFMC #5029,973,176.13727845159863,,5,Yellow,Brown,Green,Smiling Teeth,,White Camper,,
2640,BFMC #2640,974,176.06675437055333,Clown Nose,6,Light,Blue,Militar Jacket,Angry Bubble Gum,,Luck Poker Militar,,
4711,BFMC #4711,975,176.05180742129528,,6,Dark Green 1,Brown,Militar Jacket,Oh Concerned,,Horns On Fire,,Big Foot Gold
2609,BFMC #2609,976,175.91542124482558,,5,Dark,Brown,Green Militar,Bubble Gum,,Viking,,
87,BFMC #87,977,175.8785665233941,,6,Light,Blue,Cheetah Hoddie Yellow,Smiling,Sun Glasses,Blue Frenchie,,
3921,BFMC #3921,978,175.84855388393376,,5,Dark Green 1,Brown,Pink Hoddie,Bubble Gum,,White Camper With Horns,,
4144,BFMC #4144,979,175.82585312382471,,6,Pink,Blue,Dark Militar Green Jacket,Wow,3D,Black Power,,
762,BFMC #762,980,175.785364155796,,6,Light Blue,Pink,Green Militar,Smiling,,Blue And Yellow With Horns On Fire,,Big Foot Gold
4327,BFMC #4327,981,175.7596248101828,,7,Light Green,Brown,Light Brown,Upset,Green Aviator,Angel With Horns On Fire,,Teeth
3651,BFMC #3651,982,175.69060348837277,,6,Light,Orange,Basic Light,Teeth,Yellow And Blue,Blue And Yellow With Horns On Fire,,
241,BFMC #241,983,175.62999573326525,,5,Dark,Pink,Blue Stars,Red Tongue,,Horns On Fire,,
3653,BFMC #3653,984,175.57860864659412,,5,Dark Green 2,Brown,Purple,Very Angry,,Mummy,,
4049,BFMC #4049,985,175.53137388934235,,5,Light,Brown,Cheetah Hoddie,Upset,3D,,,
464,BFMC #464,986,175.52351679643763,,5,Light Blue,Blue,Militar Hoddie,Angry,,Hunter,,
4725,BFMC #4725,987,175.50780412988317,,6,Dark Green 2,Orange,Tank Top Red,Smiling,,Pirate With Horns,,Teeth
3204,BFMC #3204,988,175.47807087682511,Bear,6,Light,Blue,Cheetah Hoddie Yellow,Cute,,Angel,,
4240,BFMC #4240,989,175.4221704124547,,6,Dark,Brown,Purple,Smiling,Yellow,Chicken Hat,,
1622,BFMC #1622,990,175.3929321375926,Claws,7,Dark Green 1,Pink,Green Militar,Smiling Braces,,White Camper With Horns,,Big Foot Gold
2965,BFMC #2965,991,175.33030687466888,,6,Dark,Brown,Light Brown,Sad,Red Aviator,Vietinamite With Horns On Fire,,
277,BFMC #277,992,175.30676366757447,,5,Dark Green 1,Brown,Green Stars,Oh Concerned,Blue And Green,,,
3046,BFMC #3046,993,175.28127975594643,,5,Dark Green 2,Green,Pink Flowers,Cute,,Hunter,,
542,BFMC #542,994,175.21162381202032,Claws,6,Dark Blue,Green,Light Green Jacket,Bubble Gum,,Elf 2,,
3606,BFMC #3606,995,175.14377852036972,,6,Dark Green 1,Blue,Militar Jacket,Golden Teeth,,Elf 2,,Teeth
1328,BFMC #1328,996,175.1361190568576,,6,Dark,Pink,Green Orange Jacket,Wow,3D,White Camper With Horns,,
4299,BFMC #4299,997,175.12463450965737,,6,Dark Blue,Brown,Green,Angry Teeth,,Big Foot Hat,,Bitcoin Gold
2299,BFMC #2299,998,174.97354447884373,,6,Orange,Blue,Light Blue Militar,Angry Teeth,,Hunter,,Big Foot Gold
3218,BFMC #3218,999,174.88488119101783,,6,Dark Green 1,Orange,Green Militar,Curious,Blue Stars,Panda,,
2005,BFMC #2005,1000,174.8648807768357,,5,Dark Green 1,Blue,Tank Top Brown,Golden Teeth,,Mohican,,
2543,BFMC #2543,1001,174.82179631300193,Clown Nose,6,Light,Brown,Blue Bananas,Upset,,Blue Party,,
2013,BFMC #2013,1002,174.78797983948866,,5,Dark Green 2,Green,Light Green Leafs,Cute,Green Aviator,,,
616,BFMC #616,1003,174.65870416285142,Claws,7,Dark Blue,Green,Brown Big Foot,Teeth,Thug Life,Blue Party,,
21,BFMC #21,1004,174.6375415825955,,5,Dark Green 2,Orange,Green Pink Flowers,Cute,,Angel With Horns On Fire,,
1688,BFMC #1688,1005,174.61423692506938,,6,Dark Green 1,Brown,Light Brown,Bubble Gum,Yellow And Blue,Red Frenchie,,
4514,BFMC #4514,1006,174.5529264221282,Bear,6,Yellow,Brown,Militar Jacket,Smiling Teeth,,Pirate With Horns,,
3198,BFMC #3198,1007,174.52028281228758,,5,Yellow,Blue,Yellow Gold,Angry Teeth,,Green Brain,,
1507,BFMC #1507,1008,174.39054224193708,,5,Dark,Brown,Punk Dark Green Jacket,Very Angry Teeth,,Blue Party,,
1682,BFMC #1682,1009,174.32485878079373,,5,Light Blue,Brown,Light Green Black Militar,Upset,Yellow Aviator,,,
2365,BFMC #2365,1010,174.2916317166031,,5,Dark Green 2,Brown,Blue Stars,Very Angry,,Elf 2,,
3819,BFMC #3819,1011,174.243491931007,,5,Dark Green 2,Green,Pink Hoddie,Angry,,Blue Frenchie,,
943,BFMC #943,1012,174.21640819468308,Claws,6,Pink,Blue,Cheetah Hoddie Yellow,Golden Teeth,,Big Foot Hat,,
1667,BFMC #1667,1013,174.13849134965628,Claws,6,Dark Green 1,Brown,Red Hoddie,Upset,,Big Foot Hat,,
3422,BFMC #3422,1014,174.13801340194243,,5,Yellow,Pink,Green Militar,Angry Bubble Gum,,Laurel Wreath,,
2860,BFMC #2860,1015,174.1265464654558,,5,Light Green,Brown,Pink Flowers,Red Tongue,Green Aviator,,,
3791,BFMC #3791,1016,174.0725899081368,,5,Light,Green,Black Hoddie,Calm Knife,,Chicken Hat,,
1345,BFMC #1345,1017,173.98032908711858,,5,Dark Green 1,Green,Grey Stars,Bubble Gum,Sun Glasses With Gold Details,,,
2679,BFMC #2679,1018,173.97525196102544,,6,Light Green,Green,Green Militar,Cute,3D,Chicken Hat,,
1568,BFMC #1568,1019,173.9364957438073,Claws,7,Light Green,Brown,Light Green Jacket,Sad,Blue And Green,White Camper,,
1395,BFMC #1395,1020,173.81133947433872,,5,Pink,Brown,Purple Leafs,Very Angry Teeth,,Brown With Yellow Flower,,
4742,BFMC #4742,1021,173.79720703647237,,5,Light Blue,Blue,Brown Hoddie,Angry Teeth,,Mohican,,
29,BFMC #29,1022,173.7617978804509,,6,Dark,Blue,Dark Militar Green Jacket,Angry Teeth,Yellow And Blue,Pink Ears,,
4062,BFMC #4062,1023,173.73063556516956,,6,Orange,Pink,Tank Top Red,Cute,Thug Life,Angel With Horns On Fire,,
1392,BFMC #1392,1024,173.68448447475328,,6,Light Blue,Blue,Brown Big Foot,Upset,Sun Glasses,Elf,,
4381,BFMC #4381,1025,173.63999385214024,,5,Pink,Orange,Purple,Cute,,Green Brain,,
923,BFMC #923,1026,173.58828751080773,,5,Light Green,Blue,Grey Stars,Smiling,Sun Glasses With Gold Details,,,
4753,BFMC #4753,1027,173.44054833563325,,6,Dark Green 1,Brown,Brown Hoddie,Sad,Red Aviator,Chicken Hat,,
2672,BFMC #2672,1028,173.41269798514205,,5,Light,Blue,Blue Bananas,Upset,,Blue And Yellow Party,,
929,BFMC #929,1029,173.23133957776344,,6,Dark Green 2,Orange,Light Brown,Oh,Green Aviator,Pirate With Horns,,
4427,BFMC #4427,1030,173.2133820117637,,6,Dark,Blue,Tank Top Brown,Curious,,Blue And Yellow With Horns On Fire,,Teeth
4477,BFMC #4477,1031,173.194679057473,,6,Dark Green 1,Pink,Blue Stars,Golden Teeth,,Black Power,,Bitcoin Gold
3251,BFMC #3251,1032,173.1824493206822,,5,Yellow,Brown,Pink Bananas Hoddie,Bubble Gum,,,,Big Foot Gold
3978,BFMC #3978,1033,173.17176973038428,Triple Bear,6,Dark Blue,Green,Brown,Golden Teeth,Sun Glasses With Gold Details,,,
317,BFMC #317,1034,173.0249578956759,,5,Dark,Brown,Purple,Red Tongue,3D,,,
3451,BFMC #3451,1035,172.99673309808003,,6,Orange,Pink,Green Militar,Very Angry,Thug Life,Elf,,
2386,BFMC #2386,1036,172.97910679070353,,5,Dark,Orange,Yellow Leafs,Curious,,Green Brain,,
2159,BFMC #2159,1037,172.92750466572147,,5,Light,Brown,Light Green And Dark Hoddie Jacket,Upset,Yellow Aviator,,,
2066,BFMC #2066,1038,172.9089588962514,,5,Dark Green 1,Brown,Black Hoddie,Upset,,Elf 2,,
1390,BFMC #1390,1039,172.88998425854172,,5,Light Blue,Brown,Tank Top Militar,Smiling Teeth,,Panda,,
935,BFMC #935,1040,172.87985659869565,Bear,6,Light Green,Blue,Brown And Light Green Jacket,Very Angry,,Brown With Yellow Flower,,
993,BFMC #993,1041,172.87071909273152,,5,Light,Brown,Light Green Black Militar,Red Tongue,,Angel,,
4909,BFMC #4909,1042,172.8553736480631,,6,Light Green,Green,Tank Top Brown,Teeth,Yellow And Blue,Vietinamite With Horns On Fire,,
3514,BFMC #3514,1043,172.84086236272586,,5,Dark Blue,Brown,Green Stars,Angry Teeth,Green Aviator,,,
2604,BFMC #2604,1044,172.73860609422508,Clown Nose,6,Dark Green 2,Brown,Green Leafs,Smiling,,Mohican,,
355,BFMC #355,1045,172.68512389590313,,6,Yellow,Orange,Light Green Jacket,Smiling,Blue Stars,Pink Ears,,
3492,BFMC #3492,1046,172.63771480869687,Clown Nose,5,Dark Green 2,Pink,Light Green Leafs,Smiling,,,,
4741,BFMC #4741,1047,172.56245963009766,,6,Dark,Green,Militar Green Jacket,Smiling,Red Aviator,Laurel Wreath,,
2465,BFMC #2465,1048,172.55208109395875,,6,Dark Green 2,Brown,Grey Stars,Smiling Cigarrete,Sun Glasses,Black Power,,
4194,BFMC #4194,1049,172.54386886237438,,6,Dark Blue,Blue,Cheetah Hoddie,Curious,,Angel,,Teeth
2436,BFMC #2436,1050,172.51706815112968,,6,Dark Green 1,Blue,Militar Jacket,Smiling,Stylish Blue And Pink,Mummy,,
1773,BFMC #1773,1051,172.37742784865543,,5,Yellow,Brown,Pink Bananas Hoddie,Smiling Cigarrete,,Blue Party,,
4855,BFMC #4855,1052,172.33991231496228,,6,Light Blue,Brown,Yellow Leafs,Angry Teeth,Sun Glasses,Big Foot Hat,,
6,BFMC #6,1053,172.27868995557697,Claws,7,Dark,Green,Militar Jacket,Golden Teeth,Green Aviator,Brown With Yellow Flower,,
4628,BFMC #4628,1054,172.23361865348534,,5,Yellow,Brown,Militar Green Jacket,Smiling,,Viking,,
2884,BFMC #2884,1055,172.1428098437461,,5,Dark Green 2,Orange,Yellow Leafs,Wow,,Angel,,
1006,BFMC #1006,1056,172.13388231267015,,4,Dark Green 1,Brown,Pink,Smiling Bubble Gum,,,,
4383,BFMC #4383,1057,172.13070298448162,,6,Light,Blue,Militar Jacket,Upset,,Pink Ears,,Teeth
3911,BFMC #3911,1058,172.1165116962216,,6,Light Green,Brown,Yellow,Oh Concerned,Blue And Green,Blue And Yellow With Horns On Fire,,
3964,BFMC #3964,1059,172.11110720964115,Clown Nose,6,Dark Green 1,Brown,Brown Hoddie,Very Angry Teeth,,Laurel Wreath,,
2416,BFMC #2416,1060,172.03977210840335,,6,Dark Blue,Brown,Purple,Very Angry,,Black Power,,Teeth
2138,BFMC #2138,1061,171.94809125451556,Clown Nose,5,Dark,Orange,Militar Hoddie,Wow,,,,
2358,BFMC #2358,1062,171.93709930196542,Triple Bear,6,Light,Orange,Militar Jacket,Smiling,,Laurel Wreath,,
4779,BFMC #4779,1063,171.88603702106644,,7,Light,Orange,Green Orange Jacket,Red Tongue,Green Aviator,Black Power,,Big Foot Gold
596,BFMC #596,1064,171.881980923322,,5,Light,Brown,Pink,Sad,,Big Foot Hat,,
3673,BFMC #3673,1065,171.86643434213642,,6,Light Blue,Brown,Brown,Bubble Gum,Blue And Green,Elf,,
2463,BFMC #2463,1066,171.85682862894794,,6,Orange,Brown,Purple Hoddie,Oh,Sun Glasses,Hunter,,
3655,BFMC #3655,1067,171.83863891525598,,5,Dark Green 1,Green,,Red Tongue,Purple,Luck Poker Militar,,
2342,BFMC #2342,1068,171.76045323776927,Clown Nose,6,Orange,Pink,Light Blue Militar,Oh,,Big Foot Hat,,
3107,BFMC #3107,1069,171.69376852017652,,5,Light Green,Brown,Purple Light Green Jacket,Very Angry Teeth,Thug Life,,,
1709,BFMC #1709,1070,171.62101812839762,,6,Light,Orange,Green Orange Jacket,Smiling,Thug Life,Pink Ears,,
4414,BFMC #4414,1071,171.56104615579986,,5,Pink,Green,Blue Stars,Angry,,Pirate With Horns,,
4038,BFMC #4038,1072,171.53782790214805,,5,Yellow,Brown,Dark Militar Green Jacket,Smiling Teeth,,Red Frenchie,,
39,BFMC #39,1073,171.53635826810793,,6,Light,Orange,Militar Green Jacket,Wow,Yellow And Blue,Elf,,
5003,BFMC #5003,1074,171.40253232861718,,5,Orange,Brown,Light Green And Dark Hoddie Jacket,Smiling Teeth,Blue Stars,,,
4484,BFMC #4484,1075,171.38786687365027,,6,Dark,Orange,Tank Top White,Smiling,Yellow And Blue,Panda,,
1880,BFMC #1880,1076,171.37823300807838,,7,Dark Blue,Blue,Dark Militar Green Jacket,Cute,Blue Stars,Luck Poker Militar,,Teeth
862,BFMC #862,1077,171.29597004945828,,6,Yellow,Pink,Green Orange Jacket,Smiling Cigarrete,Sun Glasses,Pink Ears,,
568,BFMC #568,1078,171.26691654378408,Clown Nose,7,Dark Blue,Blue,Yellow,Cute,,Blue And Yellow Party,,Big Foot Gold
4791,BFMC #4791,1079,170.99795425375646,,5,Dark,Green,Light Brown,Smiling,,Viking,,
3571,BFMC #3571,1080,170.7436119476857,,5,Dark Green 2,Brown,Blue Bananas,Upset,3D,,,
388,BFMC #388,1081,170.66478461294383,,5,Light,Green,Green Stars,Golden Teeth,Sun Glasses,,,
1220,BFMC #1220,1082,170.6460278054413,Clown Nose,7,Light Green,Pink,Basic Light,Cute,,Angel With Horns On Fire,,Teeth
4917,BFMC #4917,1083,170.5669639983701,Claws,6,Light Blue,Green,Punk Brown Militar Jacket,Cute,,Blue Frenchie,,
3558,BFMC #3558,1084,170.5647901208951,,6,Dark Green 1,Pink,Green Leafs,Angry Knife,Sun Glasses,Black Power,,
4523,BFMC #4523,1085,170.5637177652401,,6,Dark,Brown,Green Pink Flowers,Bubble Gum,,Angel,,Big Foot Gold
3400,BFMC #3400,1086,170.44312172175682,,6,Dark Green 1,Blue,Brown And Light Green Jacket,Curious,,Big Foot Hat,,Bitcoin Gold
4592,BFMC #4592,1087,170.42666610915413,,5,Light Green,Brown,Light Green And Dark Hoddie Jacket,Bubble Gum,Yellow Aviator,,,
1636,BFMC #1636,1088,170.40294680451763,Claws,7,Dark Green 1,Green,Basic Light,Smiling Braces,Yellow,Elf,,
3681,BFMC #3681,1089,170.39443562088584,,5,Dark,Green,Green Pink Flowers,Golden Teeth,3D,,,
1957,BFMC #1957,1090,170.35375984603255,,6,Dark Blue,Green,Green Pink Flowers,Smiling Cigarrete,Sun Glasses,Black Power,,
