ID,Name,Rank,Rarity_Score,Accessories-Scores,Attributes-Scores,Background-Scores,Body-Scores,Clothes-Scores,Face-Scores,Glasses-Scores,Hat-Scores,Legendary-Scores,Necklace-Scores
1548,BFMC #1548,1837,132.66572734483805,,2,6,8,37,20,16,39,,
4127,BFMC #4127,1838,132.59536860859666,,2,14,5,40,20,50,,,
3687,BFMC #3687,1839,132.49766542792216,,2,6,5,35,44,,38,,
1562,BFMC #1562,1840,132.43191556006335,25,2,7,2,21,20,,53,,
1968,BFMC #1968,1841,132.36958177644274,,7,16,5,82,20,,,,
697,BFMC #697,1842,132.3365981127484,,2,7,2,46,27,,46,,
42,BFMC #42,1843,132.3015882087091,,2,15,5,31,19,18,38,,
925,BFMC #925,1844,132.29190854464602,20,13,6,2,31,17,15,25,,
3909,BFMC #3909,1845,132.28465999239327,,2,7,2,49,19,,51,,
5039,BFMC #5039,1846,132.17171071864053,,2,6,2,51,19,16,31,,
3503,BFMC #3503,1847,132.15915503434903,,2,15,2,27,27,,56,,
5040,BFMC #5040,1848,132.07430421465915,,7,7,8,90,18,,,,
3967,BFMC #3967,1849,132.0382749185845,,2,15,5,26,31,50,,,
502,BFMC #502,1850,132.0087406189898,,2,7,9,48,14,16,31,,
967,BFMC #967,1851,131.93294299662503,,2,7,2,34,28,,56,,
129,BFMC #129,1852,131.87850926859775,,2,7,5,51,20,,,,44
2211,BFMC #2211,1853,131.86114572157297,,2,14,5,51,12,,45,,
738,BFMC #738,1854,131.8398014970115,,2,7,2,31,20,,67,,
1770,BFMC #1770,1855,131.82428082212422,,2,7,5,34,24,,58,,
4951,BFMC #4951,1856,131.8069478621839,,2,16,2,51,12,,46,,
2887,BFMC #2887,1857,131.795273492736,,7,11,2,90,19,,,,
1323,BFMC #1323,1858,131.78691053385376,,2,7,8,21,27,15,50,,
3149,BFMC #3149,1859,131.73113402876308,,2,7,2,69,28,22,,,
2725,BFMC #2725,1860,131.7280376763886,,2,6,5,50,31,,34,,
4672,BFMC #4672,1861,131.62929929235878,,2,7,5,49,17,24,25,,
1180,BFMC #1180,1862,131.5677431549441,,2,11,2,26,17,24,46,,
1403,BFMC #1403,1863,131.5545054157025,,7,7,2,80,33,,,,
178,BFMC #178,1864,131.5505068938219,,7,7,8,90,17,,,,
1160,BFMC #1160,1865,131.53720153119616,,7,7,2,96,17,,,,
723,BFMC #723,1866,131.52419595739593,,2,7,5,31,14,,46,,23
234,BFMC #234,1867,131.48635513525633,,2,6,5,82,19,15,,,
3115,BFMC #3115,1868,131.4793250909342,,2,7,5,31,20,24,39,,
2699,BFMC #2699,1869,131.42231873528988,,2,16,5,26,19,16,45,,
3325,BFMC #3325,1870,131.3939569858042,,7,7,2,80,33,,,,
3346,BFMC #3346,1871,131.31228991677304,,7,6,5,96,14,,,,
4276,BFMC #4276,1872,131.29480111708895,,2,7,8,51,18,,24,,17
2140,BFMC #2140,1873,131.2899754850989,,2,7,2,51,24,,25,,17
4439,BFMC #4439,1874,131.254293970402,20,2,11,8,51,19,,,,17
2904,BFMC #2904,1875,131.21275227610215,,2,7,9,26,33,,51,,
997,BFMC #997,1876,131.15992086218847,,2,7,5,80,20,15,,,
1145,BFMC #1145,1877,131.07171219185935,,2,11,8,46,44,,,,17
2590,BFMC #2590,1878,130.98086645843804,,2,7,2,67,12,,38,,
206,BFMC #206,1879,130.9629354262853,,2,7,9,31,33,,46,,
263,BFMC #263,1880,130.95391943747384,,7,7,2,85,28,,,,
1707,BFMC #1707,1881,130.82851445552592,25,2,14,2,35,50,,,,
5024,BFMC #5024,1882,130.81579529756237,,2,11,2,45,14,,53,,
3203,BFMC #3203,1883,130.77334352412814,,2,15,5,31,58,,,,17
268,BFMC #268,1884,130.6830204841863,39,2,7,2,44,12,22,,,
992,BFMC #992,1885,130.65008689093474,,2,16,2,48,12,16,31,,
3793,BFMC #3793,1886,130.57375161724798,,2,6,2,45,28,,45,,
4928,BFMC #4928,1887,130.46491848439786,,2,14,5,74,18,15,,,
1704,BFMC #1704,1888,130.4401600597729,,2,7,2,26,24,,67,,
2253,BFMC #2253,1889,130.39838864139764,,2,15,2,33,18,,58,,
41,BFMC #41,1890,130.31293473920059,,2,6,2,51,14,,51,,
416,BFMC #416,1891,130.26829443947543,,2,6,5,44,19,,52,,
4084,BFMC #4084,1892,130.2575528756354,,7,7,2,82,29,,,,
3723,BFMC #3723,1893,130.22725023208778,,2,6,5,29,24,16,,,44
4264,BFMC #4264,1894,130.12460965617186,,2,6,5,67,31,16,,,
2844,BFMC #2844,1895,129.9893876627991,25,2,15,8,27,18,,31,,
2846,BFMC #2846,1896,129.96405018617614,17,13,7,5,26,20,15,24,,
2718,BFMC #2718,1897,129.88659792018936,,2,7,5,33,18,16,46,,
2833,BFMC #2833,1898,129.8052412377793,,2,14,2,27,20,16,45,,
1683,BFMC #1683,1899,129.7682078016611,,7,16,5,88,12,,,,
4941,BFMC #4941,1900,129.73804627807348,,2,7,5,48,19,22,24,,
3867,BFMC #3867,1901,129.7340927419499,,2,7,5,44,14,16,38,,
4406,BFMC #4406,1902,129.61841349018425,,2,15,2,50,33,,24,,
3446,BFMC #3446,1903,129.58178939026695,,2,15,2,35,17,16,39,,
4503,BFMC #4503,1904,129.54118634928778,,2,15,9,49,12,15,24,,
890,BFMC #890,1905,129.5000461216313,,2,11,2,67,20,24,,,
2849,BFMC #2849,1906,129.49212455094482,,2,11,2,40,29,,25,,17
4116,BFMC #4116,1907,129.3733160533377,,2,11,2,26,12,16,56,,
368,BFMC #368,1908,129.28502540324976,,7,11,2,88,19,,,,
1663,BFMC #1663,1909,129.27860020430907,,2,14,8,74,12,16,,,
1824,BFMC #1824,1910,129.20299064577745,20,2,11,8,34,20,,31,,
4105,BFMC #4105,1911,129.16384479355577,,2,16,5,35,19,50,,,
94,BFMC #94,1912,129.10501889183567,,2,7,2,26,14,16,58,,
1989,BFMC #1989,1913,128.97340130600563,20,2,11,2,50,19,22,,,
4387,BFMC #4387,1914,128.95043763038862,,2,15,9,46,31,22,,,
1729,BFMC #1729,1915,128.93381481455322,,2,15,8,50,19,,31,,
4989,BFMC #4989,1916,128.8730914443451,,2,14,5,26,31,16,31,,
4014,BFMC #4014,1917,128.82046584964684,17,2,7,2,35,19,,44,,
888,BFMC #888,1918,128.80527103960833,,2,7,5,74,24,15,,,
942,BFMC #942,1919,128.80080215314695,,2,7,2,45,27,18,25,,
3782,BFMC #3782,1920,128.75950398337793,,2,16,9,31,18,,50,,
4373,BFMC #4373,1921,128.73862909659633,,2,11,2,37,17,,56,,
3220,BFMC #3220,1922,128.7197245286546,,2,15,2,31,24,16,34,,
4217,BFMC #4217,1923,128.6707401211086,,2,6,9,48,19,16,25,,
4311,BFMC #4311,1924,128.6477848189483,,2,7,2,44,19,,52,,
2761,BFMC #2761,1925,128.5540463287652,,2,15,8,31,17,,52,,
106,BFMC #106,1926,128.5178253178084,,2,7,2,34,19,16,46,,
3528,BFMC #3528,1927,128.5126047857146,,2,16,2,33,19,22,31,,
383,BFMC #383,1928,128.3632559344775,,2,7,5,74,20,18,,,
3862,BFMC #3862,1929,128.34595683189303,,2,6,9,29,33,22,24,,
4802,BFMC #4802,1930,128.30738045235591,,2,6,5,21,18,,56,,17
4494,BFMC #4494,1931,128.28843973927528,,2,16,2,74,17,15,,,
2821,BFMC #2821,1932,128.1983247585549,,2,11,5,33,18,,38,,17
995,BFMC #995,1933,128.03130334115366,17,2,7,5,37,33,,24,,
480,BFMC #480,1934,128.0196240265955,,2,7,2,29,18,50,,,17
784,BFMC #784,1935,127.9617486186829,20,2,7,8,69,20,,,,
432,BFMC #432,1936,127.8643450830765,,2,11,2,50,18,16,25,,
3495,BFMC #3495,1937,127.79230850663822,,7,6,2,90,20,,,,
3101,BFMC #3101,1938,127.77576292825248,,7,6,5,88,20,,,,
1458,BFMC #1458,1939,127.73891194217201,,2,15,2,31,29,,45,,
1269,BFMC #1269,1940,127.73827412078765,,2,11,5,33,20,54,,,
131,BFMC #131,1941,127.68198893537678,,2,11,2,48,19,18,24,,
3908,BFMC #3908,1942,127.66453483840057,25,2,16,5,34,44,,,,
4690,BFMC #4690,1943,127.63344544999383,,2,7,2,82,17,15,,,
4103,BFMC #4103,1944,127.55921131813021,20,2,7,5,74,18,,,,
298,BFMC #298,1945,127.28092692527159,25,2,7,8,46,12,,24,,
410,BFMC #410,1946,127.21860588914889,,2,6,5,51,14,,46,,
4188,BFMC #4188,1947,127.20606724884055,,2,6,2,40,20,54,,,
2339,BFMC #2339,1948,127.18669755381895,,7,7,5,88,19,,,,
878,BFMC #878,1949,127.1762382834088,39,2,7,5,27,20,,24,,
2855,BFMC #2855,1950,127.16203731594997,,2,7,2,44,27,18,24,,
349,BFMC #349,1951,127.13156968739806,,2,7,2,29,33,,51,,
1408,BFMC #1408,1952,127.11016710142589,25,2,6,5,29,58,,,,
2203,BFMC #2203,1953,127.05733521907493,20,2,7,2,74,20,,,,
1446,BFMC #1446,1954,126.98777981507337,,2,7,2,33,28,,52,,
2902,BFMC #2902,1955,126.9786326407874,,2,7,8,74,18,16,,,
225,BFMC #225,1956,126.97191405927767,,2,7,2,67,28,18,,,
1958,BFMC #1958,1957,126.88957986952003,25,2,7,5,74,12,,,,
996,BFMC #996,1958,126.85767011488532,20,2,7,5,46,20,24,,,
4187,BFMC #4187,1959,126.68827476221416,25,2,11,2,51,33,,,,
3004,BFMC #3004,1960,126.65034392613626,39,2,11,2,37,14,,,,17
3389,BFMC #3389,1961,126.63282260772213,,2,7,5,45,20,,46,,
1049,BFMC #1049,1962,126.55739918548285,,2,7,2,67,29,16,,,
4340,BFMC #4340,1963,126.5193775314771,25,2,15,2,33,12,,34,,
4796,BFMC #4796,1964,126.46432617233177,,2,7,2,69,19,25,,,
3957,BFMC #3957,1965,126.44660034213722,,7,7,8,82,20,,,,
3260,BFMC #3260,1966,126.41056621513404,,2,14,5,33,12,,58,,
1263,BFMC #1263,1967,126.38576439693811,17,2,11,8,,19,,67,,
1379,BFMC #1379,1968,126.33526488134508,,2,7,9,35,19,16,34,,
638,BFMC #638,1969,126.2625663241078,,2,7,5,45,19,22,24,,
3202,BFMC #3202,1970,126.2372533401695,,2,7,2,37,50,25,,,
3335,BFMC #3335,1971,126.21337139680661,,7,7,5,88,18,,,,
3582,BFMC #3582,1972,126.19541887911917,,2,11,5,21,31,15,38,,
4322,BFMC #4322,1973,126.19180766052514,,2,7,8,69,20,18,,,
3756,BFMC #3756,1974,126.05282296690834,,7,7,5,88,18,,,,
4094,BFMC #4094,1975,126.01878011946165,,2,11,8,31,20,16,34,,
3329,BFMC #3329,1976,125.95860031816214,25,2,7,2,37,50,,,,
4493,BFMC #4493,1977,125.80104685061363,,2,15,5,27,12,16,45,,
4889,BFMC #4889,1978,125.77627054217125,,2,15,5,31,19,18,31,,
5063,BFMC #5063,1979,125.6789085912765,,2,7,5,51,27,,31,,
4687,BFMC #4687,1980,125.59690856019347,17,2,15,5,49,18,,,,17
1412,BFMC #1412,1981,125.5922881752741,,7,14,2,67,33,,,,
2379,BFMC #2379,1982,125.47491576448681,17,2,11,9,31,27,24,,,
1870,BFMC #1870,1983,125.4549067989419,,7,7,5,85,20,,,,
96,BFMC #96,1984,125.43587037223945,,2,6,9,40,20,,46,,
4721,BFMC #4721,1985,125.32627221836597,,2,16,2,21,29,,52,,
1901,BFMC #1901,1986,125.24240186448988,,2,16,2,26,27,50,,,
805,BFMC #805,1987,125.188828780676,,7,7,2,74,33,,,,
2563,BFMC #2563,1988,125.13759950557184,,2,7,8,33,33,15,24,,
937,BFMC #937,1989,125.10711310124493,,7,15,2,48,50,,,,
3713,BFMC #3713,1990,125.10601888732042,,2,11,8,51,31,18,,,
3419,BFMC #3419,1991,125.07810557293651,,7,11,2,82,20,,,,
2442,BFMC #2442,1992,125.03639888686675,,2,7,5,51,12,22,,,23
2807,BFMC #2807,1993,125.00731587847704,,2,7,5,51,19,15,,,23
3071,BFMC #3071,1994,124.90257209764971,17,2,7,5,27,18,,46,,
3566,BFMC #3566,1995,124.80910407554384,,2,7,5,26,20,16,46,,
1985,BFMC #1985,1996,124.78690599583607,,2,7,2,31,19,16,44,,
3197,BFMC #3197,1997,124.60077118347948,,2,15,5,40,12,,25,,23
1065,BFMC #1065,1998,124.55420981437061,,2,7,2,31,19,15,46,,
3108,BFMC #3108,1999,124.54608668309193,,2,16,2,21,24,25,31,,
687,BFMC #687,2000,124.5358395293359,,2,6,2,31,28,,52,,
2888,BFMC #2888,2001,124.5108903888477,,7,7,5,85,18,,,,
2142,BFMC #2142,2002,124.4044080259326,,7,7,8,80,20,,,,
3376,BFMC #3376,2003,124.36561000618404,,2,6,2,67,20,,25,,
4052,BFMC #4052,2004,124.32675561790744,17,2,7,2,67,27,,,,
2381,BFMC #2381,2005,124.26394065990536,25,2,7,5,26,19,,38,,
5018,BFMC #5018,2006,124.23238399933554,25,2,11,2,67,14,,,,
1629,BFMC #1629,2007,124.22880040389765,,2,7,2,46,20,,,,44
181,BFMC #181,2008,124.21902542661742,,2,15,8,67,12,,,,17
4825,BFMC #4825,2009,124.20885920908398,,2,11,2,40,17,,50,,
2161,BFMC #2161,2010,124.19667289682637,,2,7,8,29,19,24,31,,
118,BFMC #118,2011,124.1851798709895,17,2,6,5,74,18,,,,
1005,BFMC #1005,2012,124.16844198465915,,2,11,2,31,19,32,,,23
1760,BFMC #1760,2013,124.1677407423069,,2,7,5,26,58,,24,,
2969,BFMC #2969,2014,124.13472157476387,,2,7,8,34,20,50,,,
2194,BFMC #2194,2015,124.1092725279561,,2,15,5,34,20,,46,,
2046,BFMC #2046,2016,124.07352327571819,,2,6,5,26,20,,45,,17
5077,BFMC #5077,2017,123.91917759682097,,2,11,2,31,29,,45,,
826,BFMC #826,2018,123.88005932420174,,2,7,2,29,29,,52,,
4615,BFMC #4615,2019,123.87098715925329,,2,7,2,44,14,,52,,
219,BFMC #219,2020,123.85083369453925,,2,14,2,31,29,18,,,23
1904,BFMC #1904,2021,123.84382983626057,,7,11,5,67,31,,,,
1926,BFMC #1926,2022,123.75909558227032,,7,14,2,69,29,,,,
481,BFMC #481,2023,123.6635508170298,,2,15,5,26,12,15,46,,
944,BFMC #944,2024,123.64878169977594,,2,7,5,74,18,16,,,
1992,BFMC #1992,2025,123.62007626414852,17,2,7,8,50,12,,24,,
2876,BFMC #2876,2026,123.6150549444593,,2,7,2,69,17,24,,,
4056,BFMC #4056,2027,123.60270706493344,,2,7,5,74,17,16,,,
3328,BFMC #3328,2028,123.60269813333134,,2,7,2,44,19,16,31,,
3339,BFMC #3339,2029,123.54936120868454,,2,7,5,51,31,24,,,
1774,BFMC #1774,2030,123.5007589003278,20,2,11,2,67,19,,,,
3992,BFMC #3992,2031,123.45873124839277,,2,7,5,37,20,50,,,
3665,BFMC #3665,2032,123.44880315970464,,2,7,5,74,19,15,,,
4688,BFMC #4688,2033,123.41785236070362,20,2,15,5,37,27,15,,,
1812,BFMC #1812,2034,123.37949786406662,,2,15,2,40,12,,50,,
1411,BFMC #1411,2035,123.28834341928531,,2,16,5,26,18,54,,,
2116,BFMC #2116,2036,123.21218835804294,,2,14,5,21,17,16,45,,
1377,BFMC #1377,2037,123.20469737727119,,7,7,5,,20,,82,,
1644,BFMC #1644,2038,123.11476384393923,,2,6,2,66,20,,25,,
1448,BFMC #1448,2039,123.11074670902015,,2,14,5,29,19,,52,,
576,BFMC #576,2040,123.08277717139667,,2,7,9,37,14,50,,,
2067,BFMC #2067,2041,123.03313880917561,,2,11,2,51,29,24,,,
955,BFMC #955,2042,122.98777658997986,,2,11,2,29,19,32,25,,
3245,BFMC #3245,2043,122.96814429321995,,2,11,5,31,19,,52,,
1287,BFMC #1287,2044,122.94344352273887,17,2,6,8,67,20,,,,
2103,BFMC #2103,2045,122.9049881188275,25,2,11,2,29,12,,39,,
1025,BFMC #1025,2046,122.89774996109446,,7,7,2,88,17,,,,
2726,BFMC #2726,2047,122.85769154006225,,2,7,2,50,20,,39,,
4937,BFMC #4937,2048,122.79044338955144,,7,11,5,29,69,,,,
3033,BFMC #3033,2049,122.7733436681746,,7,11,2,80,20,,,,
3592,BFMC #3592,2050,122.75692412782664,,2,7,5,35,20,,34,,17
3924,BFMC #3924,2051,122.73720153119618,,7,7,2,88,17,,,,
1083,BFMC #1083,2052,122.61859484589331,,7,14,2,82,14,,,,
23,BFMC #23,2053,122.61498916916133,,2,15,2,31,17,,52,,
2455,BFMC #2455,2054,122.58385919868086,,2,7,5,26,20,16,,,44
4865,BFMC #4865,2055,122.57143940628548,39,2,6,5,48,20,,,,
2770,BFMC #2770,2056,122.56450601041257,20,2,7,5,67,20,,,,
132,BFMC #132,2057,122.36617105471517,,7,16,2,,28,,67,,
2713,BFMC #2713,2058,122.34161004105687,,2,7,9,66,20,16,,,
1581,BFMC #1581,2059,122.29663818148467,,2,7,2,29,28,,52,,
2748,BFMC #2748,2060,122.27739311418547,,2,14,2,29,20,,53,,
1346,BFMC #1346,2061,122.27643207382438,,2,11,2,33,18,,53,,
2223,BFMC #2223,2062,122.26486339685778,,7,6,2,88,17,,,,
1413,BFMC #1413,2063,122.22143899192724,25,2,15,5,33,14,,25,,
3759,BFMC #3759,2064,122.15868419075599,,2,7,9,67,18,16,,,
1215,BFMC #1215,2065,122.14624544694239,,2,15,2,49,12,,39,,
3966,BFMC #3966,2066,122.06865022900644,,2,11,9,26,14,16,39,,
4030,BFMC #4030,2067,122.0648807768357,,2,7,5,44,19,,44,,
5088,BFMC #5088,2068,122.02405390994296,,7,11,2,82,17,,,,
3073,BFMC #3073,2069,121.93193350620524,,2,7,2,31,28,24,24,,
3654,BFMC #3654,2070,121.92852467210244,,2,11,2,35,20,,50,,
730,BFMC #730,2071,121.8857553718877,,2,15,2,21,29,50,,,
3354,BFMC #3354,2072,121.83972672673757,,2,7,5,46,20,,39,,
1913,BFMC #1913,2073,121.76865222263875,,2,7,9,31,20,25,24,,
4612,BFMC #4612,2074,121.71949343118764,,2,7,5,46,18,16,24,,
3792,BFMC #3792,2075,121.6733040834449,,2,6,2,49,28,32,,,
571,BFMC #571,2076,121.65668869099552,,7,15,2,67,28,,,,
2973,BFMC #2973,2077,121.65492953286858,,2,6,5,26,18,16,45,,
4348,BFMC #4348,2078,121.62995818817053,,2,11,5,45,17,,39,,
2707,BFMC #2707,2079,121.57731879204343,,2,7,9,31,19,50,,,
4939,BFMC #4939,2080,121.54359726892129,,2,11,5,27,58,16,,,
2650,BFMC #2650,2081,121.45810761626849,,2,11,2,34,14,,31,,23
2238,BFMC #2238,2082,121.44586911387833,,7,11,8,74,19,,,,
4719,BFMC #4719,2083,121.4378922131768,,2,7,5,34,18,15,38,,
2565,BFMC #2565,2084,121.43105425968515,,2,14,9,27,18,16,31,,
3636,BFMC #3636,2085,121.40574403599068,,2,6,8,37,20,,46,,
846,BFMC #846,2086,121.35248840962122,,2,11,5,29,18,,53,,
3519,BFMC #3519,2087,121.3196281103468,,2,7,5,35,20,50,,,
931,BFMC #931,2088,121.24779649917116,,2,15,8,27,20,22,25,,
187,BFMC #187,2089,121.15129677068751,,2,14,5,34,19,,45,,
2728,BFMC #2728,2090,120.89839636873289,,2,7,5,44,12,24,24,,
4059,BFMC #4059,2091,120.80860571972346,,2,6,2,46,14,22,25,,
3935,BFMC #3935,2092,120.72492535720832,17,2,16,5,21,58,,,,
2553,BFMC #2553,2093,120.66791472866258,,2,11,8,31,20,,46,,
323,BFMC #323,2094,120.64986751283361,,2,7,2,66,17,,25,,
1419,BFMC #1419,2095,120.55583534098886,,7,15,2,74,20,,,,
3722,BFMC #3722,2096,120.51371636367443,,2,11,5,31,19,,50,,
778,BFMC #778,2097,120.48679102763917,,2,7,8,45,31,,25,,
3686,BFMC #3686,2098,120.46235033835082,,2,16,5,26,14,54,,,
2814,BFMC #2814,2099,120.35323623752048,,2,11,2,31,20,,51,,
3272,BFMC #3272,2100,120.32936075121714,20,2,11,5,21,14,,,,44
660,BFMC #660,2101,120.27321444010039,,7,7,2,85,17,,,,
4297,BFMC #4297,2102,120.2665298259047,,2,7,8,31,17,,52,,
1991,BFMC #1991,2103,120.16634594446155,25,2,15,5,51,20,,,,
3840,BFMC #3840,2104,120.12967046849863,,2,7,2,37,17,,52,,
1278,BFMC #1278,2105,120.12891737809302,,2,16,8,27,20,,45,,
2168,BFMC #2168,2106,120.08850341723576,,2,7,2,45,12,24,25,,
4976,BFMC #4976,2107,119.94760933053038,17,2,7,5,67,20,,,,
3311,BFMC #3311,2108,119.87014746199468,,7,7,2,69,33,,,,
2907,BFMC #2907,2109,119.82624669530792,17,2,16,5,33,19,24,,,
4641,BFMC #4641,2110,119.77964568387014,,2,16,2,31,19,22,25,,
4760,BFMC #4760,2111,119.66971345504061,,2,7,5,31,20,,52,,
5070,BFMC #5070,2112,119.65893185279968,,2,6,2,31,18,,58,,
1640,BFMC #1640,2113,119.59246947735204,20,2,11,5,67,12,,,,
4835,BFMC #4835,2114,119.53335351060558,,2,6,8,31,19,50,,,
4011,BFMC #4011,2115,119.53135505879158,,7,6,2,74,28,,,,
5008,BFMC #5008,2116,119.52930347184963,,2,7,2,29,28,,50,,
5019,BFMC #5019,2117,119.5019701403848,,2,6,9,31,44,,24,,
2425,BFMC #2425,2118,119.46869203302175,,7,6,2,82,19,,,,
810,BFMC #810,2119,119.43598201673056,,2,7,2,49,33,,24,,
1604,BFMC #1604,2120,119.43562906920378,,2,7,5,35,20,16,31,,
3903,BFMC #3903,2121,119.39780932765628,,7,6,2,69,33,,,,
3195,BFMC #3195,2122,119.38111422166791,,2,6,5,31,18,22,31,,
3605,BFMC #3605,2123,119.35219581946686,,2,11,5,46,18,,34,,
4040,BFMC #4040,2124,119.27704223497996,,7,11,2,69,28,,,,
430,BFMC #430,2125,119.25667875547784,20,2,14,9,51,20,,,,
556,BFMC #556,2126,119.24864589626985,,2,16,5,34,18,16,24,,
2045,BFMC #2045,2127,119.20906761874521,,2,16,2,46,33,,,,17
487,BFMC #487,2128,119.20741276471513,20,2,7,9,44,19,16,,,
2840,BFMC #2840,2129,118.94220054911533,,2,11,9,51,19,,,,23
1921,BFMC #1921,2130,118.91805184008703,,2,7,5,49,20,,34,,
1490,BFMC #1490,2131,118.86664266373894,,2,7,5,21,17,15,50,,
69,BFMC #69,2132,118.75380406386056,,2,11,2,26,29,22,,,23
4886,BFMC #4886,2133,118.73075105337406,,2,15,5,21,14,15,44,,
239,BFMC #239,2134,118.71771500185743,,2,7,2,51,29,24,,,
2246,BFMC #2246,2135,118.6597550799366,,2,7,8,67,18,15,,,
3669,BFMC #3669,2136,118.59602362597272,,2,7,9,45,18,16,,,17
2393,BFMC #2393,2137,118.52884838817172,,2,7,5,31,18,,52,,
485,BFMC #485,2138,118.51722405638215,,7,7,2,82,18,,,,
2130,BFMC #2130,2139,118.39143348914564,,2,7,5,34,18,50,,,
1053,BFMC #1053,2140,118.33922175777117,,2,6,5,37,20,,46,,
396,BFMC #396,2141,118.31872795590623,,7,6,5,29,69,,,,
2825,BFMC #2825,2142,118.30556151066516,,7,7,2,80,20,,,,
2052,BFMC #2052,2143,118.29299059461016,,2,15,9,26,20,18,24,,
5071,BFMC #5071,2144,118.07027847062706,20,2,6,8,21,14,,44,,
1335,BFMC #1335,2145,118.06016151186563,,2,11,8,37,33,,24,,
547,BFMC #547,2146,117.95436465180873,,2,11,5,34,18,,45,,
4992,BFMC #4992,2147,117.89275388750485,,2,7,5,48,20,,34,,
1041,BFMC #1041,2148,117.74632713489451,,2,6,2,26,33,,46,,
533,BFMC #533,2149,117.5717955700225,,2,7,8,31,17,,50,,
1240,BFMC #1240,2150,117.56965897415269,,2,6,9,21,27,25,24,,
236,BFMC #236,2151,117.55437483114984,,2,7,2,27,33,,,,44
4942,BFMC #4942,2152,117.55189553086026,20,2,16,5,21,27,24,,,
4152,BFMC #4152,2153,117.54220904396333,,7,14,8,74,12,,,,
3891,BFMC #3891,2154,117.53539796776732,,2,16,2,34,17,18,25,,
1118,BFMC #1118,2155,117.52867637527696,39,2,15,2,29,28,,,,
4369,BFMC #4369,2156,117.50496802836336,,2,15,5,21,58,15,,,
288,BFMC #288,2157,117.50412530003213,,2,6,2,26,33,,46,,
2524,BFMC #2524,2158,117.436466028709,,2,11,2,29,17,18,34,,
1318,BFMC #1318,2159,117.4122791399631,,2,15,2,26,24,,46,,
3058,BFMC #3058,2160,117.4066051976812,,2,7,5,31,24,,46,,
1012,BFMC #1012,2161,117.34942759979523,,2,6,5,31,27,,44,,
1980,BFMC #1980,2162,117.236059984079,17,2,14,5,21,24,,31,,
2831,BFMC #2831,2163,117.10314057435802,,7,15,8,51,33,,,,
365,BFMC #365,2164,117.0609767584588,,2,14,2,31,19,,46,,
4031,BFMC #4031,2165,116.85774386963874,,2,14,2,26,28,24,,,17
163,BFMC #163,2166,116.7875951607105,,2,16,2,31,17,,46,,
3668,BFMC #3668,2167,116.77990529318775,,2,6,8,27,18,,53,,
2913,BFMC #2913,2168,116.7770897831803,,2,6,2,31,27,,46,,
3228,BFMC #3228,2169,116.68269684899468,,2,7,5,,19,15,67,,
3502,BFMC #3502,2170,116.62175579608744,39,2,11,9,40,12,,,,
4695,BFMC #4695,2171,116.51611337112301,,7,14,5,69,20,,,,
1813,BFMC #1813,2172,116.42913500327627,,7,11,2,74,20,,,,
3977,BFMC #3977,2173,116.40312435466892,,2,14,5,29,12,,52,,
2823,BFMC #2823,2174,116.39356143933726,,2,7,5,51,14,,34,,
4076,BFMC #4076,2175,116.29106396591627,,2,6,2,51,28,,24,,
2829,BFMC #2829,2176,116.29090480611875,25,2,7,5,51,24,,,,
2210,BFMC #2210,2177,116.21967289912122,39,2,11,2,26,33,,,,
980,BFMC #980,2178,116.16206063322413,,2,7,2,51,20,,31,,
4346,BFMC #4346,2179,116.12898653153064,17,2,11,2,29,12,,39,,
1674,BFMC #1674,2180,116.08790837532331,,2,15,2,26,19,,50,,
1035,BFMC #1035,2181,116.06422034105167,,2,11,2,31,17,,50,,
3273,BFMC #3273,2182,116.0524734571651,,2,16,2,46,24,,,,23
1981,BFMC #1981,2183,116.0189125578228,,2,7,5,37,12,50,,,
4214,BFMC #4214,2184,115.91970797976249,,2,7,2,51,17,,34,,
1625,BFMC #1625,2185,115.89892455943156,,2,6,9,51,20,,25,,
3850,BFMC #3850,2186,115.83326081532452,,2,7,2,29,29,,44,,
4258,BFMC #4258,2187,115.8165346026237,17,2,6,9,45,18,15,,,
4638,BFMC #4638,2188,115.7581716620432,,2,7,5,31,12,,38,,17
2167,BFMC #2167,2189,115.70276109082394,17,2,7,5,29,19,,34,,
455,BFMC #455,2190,115.69605638282212,,2,7,2,27,19,16,39,,
2711,BFMC #2711,2191,115.66657244335376,25,2,11,2,44,29,,,,
4763,BFMC #4763,2192,115.61817319627556,25,2,6,5,31,19,,25,,
1881,BFMC #1881,2193,115.58822891833731,,2,14,2,21,20,54,,,
4655,BFMC #4655,2194,115.58054697585116,25,2,14,2,50,20,,,,
582,BFMC #582,2195,115.56469241492718,,2,7,2,46,12,,44,,
1417,BFMC #1417,2196,115.55663446263692,,2,11,2,29,20,16,31,,
4745,BFMC #4745,2197,115.55112442258147,,2,11,9,31,19,15,25,,
3343,BFMC #3343,2198,115.52148360769769,,2,6,5,31,17,,51,,
4506,BFMC #4506,2199,115.47467242457195,,2,7,5,48,20,,31,,
2412,BFMC #2412,2200,115.449367027109,,2,15,5,21,18,,52,,
585,BFMC #585,2201,115.40091451033834,17,2,14,5,31,44,,,,
4128,BFMC #4128,2202,115.26750299865236,20,2,7,8,49,12,15,,,
4697,BFMC #4697,2203,115.25838326796138,,2,7,2,67,20,15,,,
692,BFMC #692,2204,115.18571992988534,,2,14,9,48,14,,25,,
