ID,Name,Rank,Rarity_Score,Attributes,Background,Bling Level,Clothing,Eyewear,Face,Face Detail,Headwear,Skin,Skin Pattern,Special,Tail Spikes,Vest
2745,Tezzardz #2745,557,132.241050821316,7,Blue,,Space Onesie,,Tiny Face,,Green Spikes,Purple,Freckles,,Bone,
1738,Tezzardz #1738,558,132.12114970247546,7,Blue,,Firework Utility Belt,Disguise Glasses,Split Tongue Angry,,Fancy Hat,Orange,Heavy,,,
2522,Tezzardz #2522,559,132.11271284170292,8,Blue,$$,Ghost Tee,,Green Tongue Feisty,Scar,Party Pal Hat,Green,Orange,,,
1125,Tezzardz #1125,560,132.08575412720413,10,Green,$$$,Silk Shirt Dark,Gold Leaf Eye Patch,Split Tongue Feisty,,Fancy Hat,Orange,Heavy Freckles,,Gold,Red
570,Tezzardz #570,561,132.0278813423392,8,Blue,$$$$$,Permanent Vacation Tee,Plain Specs,Split Tongue Feisty,,Purple Spikes,Yellow,Heavy Freckles,,,
3909,Tezzardz #3909,562,131.98903540744115,7,Green,$$$,Silk Shirt Dark,,Tiny Face,,Purple Spikes,Orange,Heavy Freckles,,,
3017,Tezzardz #3017,563,131.93618083937042,10,Peach,$$$,Tassle Jacket,Gold Leaf Eye Patch,Split Tongue Pink Feisty,Scar,Yellow Spikes,Yellow,Bolt,,,Green
557,Tezzardz #557,564,131.9171745066887,9,Green,$$$,Silk Shirt Blue,,Split Tongue Pink Feisty,,Party Pal Hat,Purple,Freckles,,Gold,Red
434,Tezzardz #434,565,131.90923227926487,9,Peach,$$,Tech Armour,Cool Shades,Split Tongue Feisty,,Red Spikes,Orange,Heavy Freckles,,Rainbow,
1825,Tezzardz #1825,566,131.88079552007875,9,Peach,$,Ghost Tee,Gold Leaf Eye Patch,Blue Tongue Wavy Not Amused,,Plain Black Spikes,Red,Purple,,Bone,
2039,Tezzardz #2039,567,131.85642033674551,10,Blue,$,Silk Shirt Dark,Plain Specs,Straight Tongue Feisty,,Limited Spikes,White,Heavy Freckles,,Bone,Green
3081,Tezzardz #3081,568,131.7376180285446,10,Green,$$,Video Games Tee,Cool Shades,Green Tongue Feisty,Scar,Backwards Cap Flames,Orange,Heavy,,Bone,
1995,Tezzardz #1995,569,131.71225351655875,8,Purple,$$$,Space Onesie,Joke Eyes Glasses,Bent Tongue Feisty,,Jester Crown,Yellow,Bolt,,,
2638,Tezzardz #2638,570,131.6330904204762,9,Blue,$$$$,Permanent Vacation Tee,Hearts Shades,Dumb Tongue,,Green Spikes,Purple,Heavy Bolt,,Bone,
4170,Tezzardz #4170,571,131.59988790329186,8,Blue,$,Firework Utility Belt,Cool Shades,Split Tongue Angry,,Jester Crown,Green,Heavy Bolt,,,
1354,Tezzardz #1354,572,131.59987036990557,10,Blue,$,Skulls Shell Suit,Flame Shades,Split Tongue Feisty,Scar,Party Pal Hat,Purple,Heavy Freckles,,Bone,
3759,Tezzardz #3759,573,131.59383914398865,9,Blue,$$$,Fk Yeh Sweater,Plain Specs,Split Tongue Feisty,,Green Spikes,Green,Purple,,Bone,
192,Tezzardz #192,574,131.52151294651048,8,Pink,$$$,Pink Biker,Flame Shades,Green Tongue Wavy Sassy,,Rare Frog Hat,Yellow,Bolt,,,
1700,Tezzardz #1700,575,131.49821362608154,7,Peach,$$,Space Onesie,,Tiny Face,,Yellow Spikes,Yellow,Heavy,,,
114,Tezzardz #114,576,131.49511324104387,9,Peach,$$$,Pink Biker,Gold Leaf Eye Patch,Straight Tongue Sad,,Rainbow Spikes,Yellow,Heavy,,,Green
1503,Tezzardz #1503,577,131.4265144634792,8,Yellow,$$,Patterned Sweater,,Straight Tongue Feisty,,Purple Spikes,Red,Green,,,Red
407,Tezzardz #407,578,131.42152233656648,6,Peach,$,,,Straight Tongue Sad,,Hunting Hat,Green,Purple,,,
3008,Tezzardz #3008,579,131.42015751227814,8,Blue,$$$,Tech Armour,,Straight Tongue Sad,,Plain Black Spikes,Yellow,Heavy Freckles,,Gold,
2395,Tezzardz #2395,580,131.41502126502775,9,Yellow,$$$$,Pool Shirt,Hearts Shades,Split Tongue Feisty,Scar,Purple Spikes,Orange,Bolt,,,
2730,Tezzardz #2730,581,131.41062102687644,8,Blue,,Firework Utility Belt,Gold Leaf Eye Patch,Dumb Tongue,,Purple Spikes,Purple,Freckles,,Rainbow,
4008,Tezzardz #4008,582,131.4025020729498,8,Peach,,Tassle Jacket,Joke Eyes Glasses,Straight Tongue Sad,,Rainbow Spikes,Green,Freckles,,,Green
1804,Tezzardz #1804,583,131.37773931754197,9,Pink,$,Tech Armour,Flame Shades,Straight Tongue Sad,,Limited Spikes,Green,Freckles,,Bone,
2898,Tezzardz #2898,584,131.34566041480466,9,Purple,$$$$,Pink Biker,Flame Shades,Green Tongue Wavy Sassy,,Rainbow Spikes,Green,Heavy,,,Pink
3465,Tezzardz #3465,585,131.32919506593066,10,Yellow,,Patterned Sweater,Disguise Glasses,Straight Tongue Sad,Scar,Rainbow Spikes,Yellow,Bolt,,Bone,Green
3043,Tezzardz #3043,586,131.25763301104783,9,Green,$,Shrine Onesie,Dopey Swimming Goggles,Straight Tongue Feisty,,Hunting Hat,Purple,Heavy Freckles,,Rainbow,
3378,Tezzardz #3378,587,131.22630813214715,9,Purple,$$,Pool Shirt,Plain Specs,Blue Tongue Wavy Not Amused,,Limited Spikes,Green,Heavy,,Gold,
3453,Tezzardz #3453,588,131.18801629957238,6,Peach,,,Monocle,Straight Tongue Sad,,Rainbow Spikes,White,Heavy Bolt,,,
162,Tezzardz #162,589,131.07622696431315,8,Purple,$$$$,Pool Shirt,Dopey Swimming Goggles,Split Tongue Pink Feisty,,Green Spikes,Red,Bolt,,,
2069,Tezzardz #2069,590,130.87550130409423,9,Green,$$$$,Patterned Tee,Monocle,Straight Tongue Sad,,Fancy Hat,Red,Heavy,,Bone,
2313,Tezzardz #2313,591,130.82572217181814,9,Peach,$,Shrine Onesie,Cool Shades,Green Tongue Wavy Sassy,Scar,Sad Boi Cap,Purple,Heavy Freckles,,,
490,Tezzardz #490,592,130.72184146776007,9,Blue,$$,Gardening Utility Belt,Monocle,Bent Tongue Feisty,Scar,Limited Spikes,Orange,Heavy Bolt,,,
1212,Tezzardz #1212,593,130.62904286090753,10,Purple,$$$,Pink Biker,Cool Shades,Straight Tongue Feisty,,Plain Black Spikes,Purple,Bolt,,Rainbow,Green
2299,Tezzardz #2299,594,130.62239415947892,9,Purple,,Space Onesie,Plain Specs,Straight Tongue Feisty,Scar,Backwards Cap Jungle,Yellow,Orange,,Bone,
2691,Tezzardz #2691,595,130.6192619549845,8,Blue,$,Silk Shirt Dark,Monocle,Green Tongue Wavy Sassy,,Rare Frog Hat,Purple,Heavy,,,
2364,Tezzardz #2364,596,130.60505178040307,6,Blue,,,Gold Leaf Eye Patch,Blue Tongue Wavy Not Amused,,Plain Black Spikes,Purple,Orange,,,
3603,Tezzardz #3603,597,130.54945824508323,8,Yellow,$$$,Silk Shirt Blue,Gold Leaf Eye Patch,Straight Tongue Sad,,Red Spikes,Purple,Orange,,,
3611,Tezzardz #3611,598,130.46593105528456,8,Green,,Tech Armour,Plain Specs,Split Tongue Feisty,,Red Spikes,Green,Heavy Bolt,,Bone,
3965,Tezzardz #3965,599,130.46045507069033,9,Blue,$$,Patterned Tee,Hearts Shades,Split Tongue Feisty,,Rare Frog Hat,Red,Heavy Bolt,,Bone,
949,Tezzardz #949,600,130.43143330814206,8,Peach,$$,Shrine Onesie,Hearts Shades,Split Tongue Angry,,Party Pal Hat,Orange,Freckles,,,
3576,Tezzardz #3576,601,130.40732287664872,8,Peach,$,Video Games Tee,Dopey Swimming Goggles,Split Tongue Angry,,,Yellow,Orange,,Bone,
1651,Tezzardz #1651,602,130.3251571114557,10,Peach,$$,Silk Shirt Blue,Cool Shades,Split Tongue Feisty,,Party Pal Hat,Purple,Heavy,,Rainbow,Pink
1890,Tezzardz #1890,603,130.311241777547,8,Peach,$,Space Onesie,,Straight Tongue Feisty,,Rainbow Spikes,Purple,Green,,Rainbow,
2366,Tezzardz #2366,604,130.1884519953197,8,Blue,,Pool Shirt,Dopey Swimming Goggles,Green Tongue Wavy Sassy,,Green Spikes,Orange,Bolt,,,Pink
704,Tezzardz #704,605,130.18216970158375,8,Blue,$$,Skulls Shell Suit,Joke Eyes Glasses,Split Tongue Feisty,,Red Spikes,Yellow,Heavy Bolt,,,
3432,Tezzardz #3432,606,130.16097119029686,8,Peach,$$,Tech Armour,Gold Leaf Eye Patch,Bent Tongue Feisty,,Yellow Spikes,Red,Bolt,,,
2930,Tezzardz #2930,607,130.14324493446455,7,Purple,$,Tech Armour,,Straight Tongue Sad,,,Orange,Heavy Freckles,,,Green
3051,Tezzardz #3051,608,130.12164404643417,8,Purple,$$,Ghost Tee,Monocle,Split Tongue Angry,,Rare Frog Hat,Red,Bolt,,,
2868,Tezzardz #2868,609,130.11479155831742,10,Green,$,Rainbow Onesie,Plain Specs,Straight Tongue Sad,Scar,Rare Frog Hat,Purple,Heavy,,Bone,
3848,Tezzardz #3848,610,130.0900843058241,8,Pink,$$,Skulls Shell Suit,Hearts Shades,Blue Tongue Wavy Not Amused,,Backwards Cap,Yellow,Heavy Bolt,,,
1196,Tezzardz #1196,611,130.08269911689868,7,Pink,,Pink Biker,Cool Shades,Bent Tongue Feisty,,Backwards Cap Flames,White,Heavy,,,
657,Tezzardz #657,612,129.99154547794865,8,Pink,,Permanent Vacation Tee,,Green Tongue Feisty,Scar,Rare Frog Hat,Yellow,Heavy Freckles,,Bone,
2564,Tezzardz #2564,613,129.91233457618154,8,Purple,$$$,Fk Yeh Sweater,Gold Leaf Eye Patch,Split Tongue Angry,,Purple Spikes,Orange,Purple,,,
3616,Tezzardz #3616,614,129.8526484050743,6,Blue,,Skulls Shell Suit,,Dumb Tongue,,Party Pal Hat,Yellow,Heavy Freckles,,,
2320,Tezzardz #2320,615,129.8474761654303,8,Peach,$,Shrine Onesie,Disguise Glasses,Blue Tongue Wavy Not Amused,,Backwards Cap Jungle,Orange,Bolt,,,
2208,Tezzardz #2208,616,129.73851889383113,8,Peach,$,Ghost Tee,Tech Scope,Bent Tongue Feisty,Scar,,Orange,Red,,,
3118,Tezzardz #3118,617,129.71656088965835,9,Peach,$$,Pool Shirt,Flame Shades,Straight Tongue Sad,,Hunting Hat,Yellow,Heavy Bolt,,Gold,
3618,Tezzardz #3618,618,129.6196122919766,7,Pink,$,Rainbow Onesie,,Tiny Face,,Red Spikes,Red,Heavy Freckles,,,
3425,Tezzardz #3425,619,129.6088511574313,9,Yellow,$,Patterned Tee,Bad Eyesight Reybannes,Split Tongue Feisty,,Jester Crown,Yellow,Heavy Bolt,,Rainbow,
1845,Tezzardz #1845,620,129.57110422666378,9,Purple,$,Pool Shirt,Gold Leaf Eye Patch,Split Tongue Feisty,,Purple Spikes,Green,Heavy Bolt,,,Red
1133,Tezzardz #1133,621,129.5409911043252,9,Purple,,Pink Biker,Gold Leaf Eye Patch,Straight Tongue Sad,,Purple Spikes,Red,Bolt,,Gold,Green
574,Tezzardz #574,622,129.51983896935303,9,Pink,$,Tech Armour,Flame Shades,Green Tongue Feisty,,Yellow Spikes,Yellow,Freckles,,Bone,
3278,Tezzardz #3278,623,129.4991010908762,9,Blue,$$$$,Meditation Tee,Gold Leaf Eye Patch,Blue Tongue Wavy Not Amused,Scar,Sad Boi Cap,Green,Heavy,,,
797,Tezzardz #797,624,129.48901829016583,8,Peach,$$$$,Ghost Tee,Flame Shades,Green Tongue Feisty,,Plain Black Spikes,Green,Red,,,
2716,Tezzardz #2716,625,129.4590191585332,9,Yellow,$$$$$,Gardening Utility Belt,Plain Specs,Split Tongue Feisty,,Purple Spikes,Purple,Freckles,,Bone,
2503,Tezzardz #2503,626,129.4431653230755,8,Purple,,Silk Shirt Dark,Joke Eyes Glasses,Dumb Tongue,,Fancy Hat,Red,Heavy Freckles,,Rainbow,
88,Tezzardz #88,627,129.43753724337802,9,Peach,$,Pool Shirt,Gold Leaf Eye Patch,Straight Tongue Feisty,,Sad Boi Cap,Green,Heavy Bolt,,Rainbow,
1250,Tezzardz #1250,628,129.41249916651844,8,Yellow,$$,Meditation Tee,,Straight Tongue Sad,,Backwards Cap Jungle,Red,Purple,,Bone,
3853,Tezzardz #3853,629,129.4042903055629,8,Purple,$$,Shrine Onesie,Flame Shades,Green Tongue Feisty,,Jester Crown,Purple,Freckles,,,
1279,Tezzardz #1279,630,129.35167011824078,10,Blue,$$,Patterned Sweater,Plain Specs,Split Tongue Angry,,Backwards Cap,Red,Bolt,,Bone,Red
2099,Tezzardz #2099,631,129.29920557905422,10,Yellow,$$$,Skulls Shell Suit,Flame Shades,Green Tongue Feisty,Scar,Rainbow Spikes,Purple,Freckles,,Bone,
1108,Tezzardz #1108,632,129.2632363869477,7,Pink,$,Space Onesie,,Tiny Face,,Plain Black Spikes,Red,Heavy,,,
188,Tezzardz #188,633,129.24502255631432,10,Pink,$,Pink Biker,Tech Scope,Straight Tongue Feisty,Scar,Limited Spikes,Orange,Heavy Freckles,,Bone,
2041,Tezzardz #2041,634,129.16545473856712,7,Purple,$,,,Split Tongue Pink Feisty,,Yellow Spikes,Green,Red,,,Pink
363,Tezzardz #363,635,129.04414058281526,9,Pink,$,Ghost Tee,Gold Leaf Eye Patch,Split Tongue Angry,,Red Spikes,Purple,Red,,Bone,
1441,Tezzardz #1441,636,129.01355987886367,10,Pink,$$,Patterned Tee,Tech Scope,Straight Tongue Feisty,Scar,Green Spikes,Green,Freckles,,Gold,
2269,Tezzardz #2269,637,128.9791765790327,8,Green,$$$$,Firework Utility Belt,,Bent Tongue Feisty,Scar,Fancy Hat,Orange,Freckles,,,
3045,Tezzardz #3045,638,128.951255568768,8,Yellow,$$,Ghost Tee,Flame Shades,Split Tongue Angry,,Rainbow Spikes,Orange,Purple,,,
990,Tezzardz #990,639,128.92278667784842,10,Purple,$,Silk Shirt Dark,Disguise Glasses,Blue Tongue Wavy Not Amused,,Limited Spikes,Orange,Freckles,,Rainbow,Red
4012,Tezzardz #4012,640,128.90962801265707,10,Blue,$,Silk Shirt Dark,Tech Scope,Split Tongue Angry,Scar,Jester Crown,Red,Bolt,,Bone,
2309,Tezzardz #2309,641,128.89269705012367,8,Green,$$$$$,Rainbow Onesie,,Split Tongue Angry,,Jester Crown,Red,Bolt,,Rainbow,
2297,Tezzardz #2297,642,128.74685980185617,9,Peach,$,Skulls Shell Suit,Monocle,Bent Tongue Feisty,,Fancy Hat,Orange,Heavy,,Bone,
707,Tezzardz #707,643,128.73544380115413,9,Peach,$$,Fk Yeh Sweater,Cool Shades,Straight Tongue Sad,,Hunting Hat,Purple,Orange,,Rainbow,
1836,Tezzardz #1836,644,128.69109617657082,7,Peach,$,Tassle Jacket,,Tiny Face,,Green Spikes,Purple,Heavy Freckles,,,
3818,Tezzardz #3818,645,128.67858145717608,10,Purple,$$,Permanent Vacation Tee,Cool Shades,Split Tongue Feisty,Scar,Rainbow Spikes,Purple,Heavy,,Rainbow,
54,Tezzardz #54,646,128.6639882311393,10,Blue,$$$$,Silk Shirt Dark,Tech Scope,Split Tongue Pink Feisty,Scar,Red Spikes,Purple,Bolt,,Rainbow,
1976,Tezzardz #1976,647,128.61167513120466,7,Yellow,$,Fk Yeh Sweater,,Tiny Face,,Green Spikes,Orange,Heavy,,,
429,Tezzardz #429,648,128.56555258119548,9,Pink,$$$$,Gardening Utility Belt,Monocle,Split Tongue Feisty,,Yellow Spikes,Orange,Bolt,,Bone,
2064,Tezzardz #2064,649,128.51304916187595,9,Pink,$,Pool Shirt,Bad Eyesight Reybannes,Green Tongue Wavy Sassy,,Limited Spikes,Red,Bolt,,Bone,
1081,Tezzardz #1081,650,128.47920322450614,10,Pink,$$$,Patterned Sweater,Monocle,Straight Tongue Feisty,,Purple Spikes,Orange,Heavy,,Bone,Red
2267,Tezzardz #2267,651,128.47514447361354,8,Pink,$,Video Games Tee,Plain Specs,Straight Tongue Sad,,Red Spikes,Yellow,Orange,,,
950,Tezzardz #950,652,128.44047431709308,10,Purple,$$,Gardening Utility Belt,Dopey Swimming Goggles,Split Tongue Pink Feisty,Scar,Red Spikes,Yellow,Heavy,,Bone,
236,Tezzardz #236,653,128.23159347486333,9,Peach,$,Shrine Onesie,Dopey Swimming Goggles,Straight Tongue Sad,,Hunting Hat,Yellow,Heavy,,Bone,
2917,Tezzardz #2917,654,128.22442293740895,10,Purple,$,Tassle Jacket,Tech Scope,Split Tongue Feisty,,Rainbow Spikes,Green,Heavy Freckles,,Bone,Green
1922,Tezzardz #1922,655,128.21174559874822,7,Blue,,Skulls Shell Suit,Joke Eyes Glasses,Straight Tongue Feisty,,Backwards Cap Jungle,Orange,Heavy,,,
3364,Tezzardz #3364,656,128.21121731011755,10,Purple,$$$,Tassle Jacket,Flame Shades,Straight Tongue Feisty,,Party Pal Hat,Yellow,Heavy Freckles,,Rainbow,Green
1761,Tezzardz #1761,657,128.1693723605564,8,Blue,$$$$$,Silk Shirt Blue,Dopey Swimming Goggles,Dumb Tongue,,,Yellow,Heavy Freckles,,Bone,
2403,Tezzardz #2403,658,128.05887802267853,8,Purple,$$,Patterned Tee,Joke Eyes Glasses,Bent Tongue Feisty,,Fancy Hat,Orange,Heavy Bolt,,,
151,Tezzardz #151,659,128.01555856322494,9,Pink,$$$$,Permanent Vacation Tee,Plain Specs,Straight Tongue Feisty,,Party Pal Hat,Red,Heavy,,Rainbow,
1776,Tezzardz #1776,660,128.01229052462895,7,Green,,Ghost Tee,Disguise Glasses,Straight Tongue Feisty,,Purple Spikes,Purple,Red,,,
1414,Tezzardz #1414,661,127.77034567299748,9,Pink,$$$$,Shrine Onesie,Gold Leaf Eye Patch,Green Tongue Feisty,,Purple Spikes,Purple,Bolt,,Bone,
488,Tezzardz #488,662,127.73485699186261,8,Purple,$,Gardening Utility Belt,,Straight Tongue Feisty,,Plain Black Spikes,Red,Purple,,Bone,
3002,Tezzardz #3002,663,127.6299151768327,8,Pink,,Permanent Vacation Tee,Flame Shades,Split Tongue Pink Feisty,,Backwards Cap,Yellow,Heavy Freckles,,Rainbow,
2191,Tezzardz #2191,664,127.61385660975427,6,Green,,Video Games Tee,,Split Tongue Feisty,,Rare Frog Hat,Purple,Heavy Freckles,,,
283,Tezzardz #283,665,127.55804287056631,7,Peach,$$,Tassle Jacket,,Tiny Face,,Plain Black Spikes,Yellow,Heavy,,,
2224,Tezzardz #2224,666,127.5265858824302,10,Pink,$,Silk Shirt Blue,Tech Scope,Split Tongue Feisty,,Plain Black Spikes,Purple,Freckles,,Bone,Green
1748,Tezzardz #1748,667,127.48910687217526,9,Green,$,Pool Shirt,Flame Shades,Split Tongue Feisty,,Red Spikes,Orange,Bolt,,,Green
1912,Tezzardz #1912,668,127.42999169333333,8,Yellow,$,Gardening Utility Belt,Bad Eyesight Reybannes,Split Tongue Angry,,Backwards Cap,Orange,Freckles,,,
923,Tezzardz #923,669,127.41268697149057,8,Peach,,Permanent Vacation Tee,Dopey Swimming Goggles,Straight Tongue Feisty,Scar,Jester Crown,Red,Bolt,,,
2116,Tezzardz #2116,670,127.28628033671146,8,Pink,$,Fk Yeh Sweater,Gold Leaf Eye Patch,Green Tongue Wavy Sassy,,Rainbow Spikes,Green,Orange,,,
2074,Tezzardz #2074,671,127.28528487598004,9,Peach,$,Video Games Tee,Joke Eyes Glasses,Split Tongue Feisty,,Purple Spikes,Red,Heavy,,Rainbow,
3834,Tezzardz #3834,672,127.28310174257375,7,Purple,$$,Patterned Sweater,,Tiny Face,,Green Spikes,Purple,Freckles,,,
3979,Tezzardz #3979,673,127.25975911330364,10,Peach,$$$$,Tassle Jacket,Flame Shades,Split Tongue Pink Feisty,,Green Spikes,Red,Freckles,,Bone,Green
1985,Tezzardz #1985,674,127.24467649687301,10,Pink,$$$,Silk Shirt Dark,Flame Shades,Green Tongue Feisty,,Backwards Cap Jungle,Red,Freckles,,Gold,Green
611,Tezzardz #611,675,127.20844262564344,9,Pink,$$,Firework Utility Belt,Tech Scope,Green Tongue Feisty,,Purple Spikes,Green,Freckles,,Bone,
248,Tezzardz #248,676,127.19059237403987,9,Purple,$,Ghost Tee,Bad Eyesight Reybannes,Blue Tongue Wavy Not Amused,,Fancy Hat,White,Bolt,,Rainbow,
285,Tezzardz #285,677,127.16439967812269,9,Yellow,$$$,Ghost Tee,Hearts Shades,Straight Tongue Feisty,,Purple Spikes,Purple,Orange,,Rainbow,
2500,Tezzardz #2500,678,127.16284657109203,10,Pink,$$,Patterned Sweater,Plain Specs,Split Tongue Angry,,Backwards Cap,Yellow,Heavy Freckles,,Bone,Pink
1843,Tezzardz #1843,679,127.11385975650877,10,Yellow,$$,Patterned Sweater,Hearts Shades,Split Tongue Pink Feisty,Scar,Plain Black Spikes,Yellow,Heavy Bolt,,,Green
819,Tezzardz #819,680,127.09102683004069,8,Peach,$$,Ghost Tee,Plain Specs,Green Tongue Feisty,,Limited Spikes,Yellow,Purple,,,
3358,Tezzardz #3358,681,127.07305330418548,10,Green,$$$$,Patterned Tee,Plain Specs,Split Tongue Pink Feisty,Scar,Yellow Spikes,Green,Freckles,,Bone,
2142,Tezzardz #2142,682,127.05303474877473,10,Yellow,$,Patterned Sweater,Gold Leaf Eye Patch,Dumb Tongue,,Limited Spikes,Green,Bolt,,Rainbow,Pink
2024,Tezzardz #2024,683,127.04957814091179,9,Blue,$$$,Meditation Tee,Monocle,Green Tongue Feisty,,Purple Spikes,Orange,Bolt,,Gold,
1360,Tezzardz #1360,684,126.98142551696775,10,Purple,$,Pool Shirt,Flame Shades,Straight Tongue Feisty,Scar,Backwards Cap Jungle,Purple,Heavy Freckles,,Bone,
762,Tezzardz #762,685,126.96129974275313,7,Blue,,Tech Armour,Flame Shades,Straight Tongue Feisty,,Limited Spikes,Orange,Heavy,,,
1764,Tezzardz #1764,686,126.95681862892768,9,Pink,$$,Ghost Tee,Monocle,Split Tongue Pink Feisty,,Jester Crown,Purple,Freckles,,Bone,
1209,Tezzardz #1209,687,126.94352290515532,9,Pink,$$$,Tassle Jacket,Hearts Shades,Split Tongue Angry,,Jester Crown,Yellow,Heavy Freckles,,,Green
995,Tezzardz #995,688,126.86786692083649,7,Peach,,Meditation Tee,Joke Eyes Glasses,Dumb Tongue,,Yellow Spikes,Purple,Freckles,,,
2030,Tezzardz #2030,689,126.85370822563934,9,Peach,$,Skulls Shell Suit,Monocle,Green Tongue Feisty,,Backwards Cap Jungle,Orange,Bolt,,Bone,
3254,Tezzardz #3254,690,126.80194314520169,8,Blue,$$$,Pool Shirt,Flame Shades,Straight Tongue Sad,,Green Spikes,White,Freckles,,,
1128,Tezzardz #1128,691,126.58622658563237,8,Yellow,$,Firework Utility Belt,Dopey Swimming Goggles,Split Tongue Pink Feisty,,Red Spikes,Red,Heavy Bolt,,,
3240,Tezzardz #3240,692,126.42884145144181,10,Green,$$,Patterned Sweater,Flame Shades,Straight Tongue Sad,Scar,Backwards Cap Jungle,White,Heavy,,Gold,
1652,Tezzardz #1652,693,126.41756384369198,9,Green,$$$$$,Space Onesie,Plain Specs,Straight Tongue Sad,,Sad Boi Cap,Yellow,Heavy Freckles,,Bone,
1135,Tezzardz #1135,694,126.3954592600367,7,Green,,Fk Yeh Sweater,,Tiny Face,,Red Spikes,Yellow,Heavy Freckles,,Bone,
970,Tezzardz #970,695,126.3428544946061,8,Yellow,$,Tech Armour,,Split Tongue Feisty,Scar,Purple Spikes,Yellow,Heavy Freckles,,,
3540,Tezzardz #3540,696,126.34050344356284,8,Blue,$,Firework Utility Belt,,Bent Tongue Feisty,,Backwards Cap Flames,Red,Heavy Bolt,,Bone,
870,Tezzardz #870,697,126.32665503106682,9,Green,,Pink Biker,Hearts Shades,Blue Tongue Wavy Not Amused,,Yellow Spikes,Green,Bolt,,Rainbow,Pink
3873,Tezzardz #3873,698,126.20805716733385,7,Peach,,Tech Armour,Plain Specs,Split Tongue Feisty,Scar,,Orange,Heavy Freckles,,,
2873,Tezzardz #2873,699,126.19349301284075,8,Blue,$$,Silk Shirt Dark,,Straight Tongue Sad,,Plain Black Spikes,Orange,Green,,Gold,
2511,Tezzardz #2511,700,126.16997635576222,8,Purple,$$,Space Onesie,Hearts Shades,Straight Tongue Feisty,,Purple Spikes,Yellow,Purple,,,
49,Tezzardz #49,701,126.08554327083283,7,Yellow,,Fk Yeh Sweater,,Tiny Face,,Yellow Spikes,Green,Heavy Freckles,,Bone,
3354,Tezzardz #3354,702,126.08277212976,8,Blue,,Pool Shirt,Gold Leaf Eye Patch,Green Tongue Feisty,,Green Spikes,Green,Bolt,,,Pink
2007,Tezzardz #2007,703,126.07685860641392,8,Pink,,Tassle Jacket,Disguise Glasses,Split Tongue Feisty,,Yellow Spikes,Yellow,Orange,,Bone,
1269,Tezzardz #1269,704,126.05240966706354,8,Purple,$$$$,Silk Shirt Dark,Hearts Shades,Bent Tongue Feisty,,Jester Crown,White,Freckles,,,
1722,Tezzardz #1722,705,126.05109955314025,9,Blue,$,Video Games Tee,Plain Specs,Green Tongue Feisty,,Rare Frog Hat,Green,Heavy,,Bone,
3097,Tezzardz #3097,706,125.93916147278397,8,Peach,$,Silk Shirt Dark,,Tiny Face,,Plain Black Spikes,Green,Heavy,,Bone,
3023,Tezzardz #3023,707,125.91823258738108,9,Peach,$,Firework Utility Belt,Dopey Swimming Goggles,Straight Tongue Feisty,,Rainbow Spikes,Orange,Heavy,,Bone,
1905,Tezzardz #1905,708,125.78514894757653,9,Blue,$$$$$,Patterned Sweater,Dopey Swimming Goggles,Green Tongue Feisty,,Fancy Hat,Orange,Heavy,,Bone,
2563,Tezzardz #2563,709,125.71874927675499,8,Blue,$$$$,Shrine Onesie,Cool Shades,Bent Tongue Feisty,,Hunting Hat,Red,Freckles,,,
3262,Tezzardz #3262,710,125.71594283544827,9,Purple,$$,Pool Shirt,Gold Leaf Eye Patch,Split Tongue Angry,,Hunting Hat,Green,Heavy,,Bone,
3337,Tezzardz #3337,711,125.57629967615954,10,Peach,$,Patterned Tee,Cool Shades,Dumb Tongue,Scar,Fancy Hat,Yellow,Freckles,,Bone,
1656,Tezzardz #1656,712,125.54163499151734,8,Yellow,$$,Shrine Onesie,Tech Scope,Split Tongue Angry,,Limited Spikes,Orange,Heavy Freckles,,,
3332,Tezzardz #3332,713,125.5264358000419,7,Blue,$$$$$,Ghost Tee,,Blue Tongue Wavy Not Amused,,Backwards Cap Flames,Red,Heavy Freckles,,,
1970,Tezzardz #1970,714,125.47702547417269,9,Peach,$,Rainbow Onesie,Cool Shades,Straight Tongue Feisty,,Green Spikes,Orange,Green,,Bone,
4017,Tezzardz #4017,715,125.45781998315569,6,Yellow,,Permanent Vacation Tee,Monocle,Bent Tongue Feisty,,,Red,Bolt,,,
1726,Tezzardz #1726,716,125.34413260519794,10,Purple,$,Tassle Jacket,Disguise Glasses,Straight Tongue Feisty,,Fancy Hat,Yellow,Bolt,,Rainbow,Red
954,Tezzardz #954,717,125.25866070903083,8,Pink,,Video Games Tee,Bad Eyesight Reybannes,Bent Tongue Feisty,,Party Pal Hat,Orange,Heavy,,Gold,
