ID,Name,Rank,Rarity_Score,Acid,Attributes,Background color,Bubbles?,Color palette,Color variation,Deposit,Discrete division,Discrete turns,Displacement level (0-9),Division angle,Division chances,How are you?,Inverted,Mutation,Pointillism,Spike level (0-9),Stripe level (0-9),Termination chances,Termination threshold,Tinge palette,Turn,You smell,Your hotness 1-10,can I touch the bubble?,ooOo0ooOO?,ooh?,oooh?,you are
7591,FXHASH Logo with Features #305,390,60.63530383995223,False,13,None,None,None,very low,very low,False,False,None,low,very high,None,True,high,False,None,None,very low,normal,None,very low,None,None,None,None,None,None,None
3730,FXHASH Logo with Features #190,391,60.57015370679224,False,13,None,None,None,very low,high,False,True,None,very low,very high,None,False,low,False,None,None,very low,very low,None,low,None,None,None,None,None,None,None
19539,FXHASH Logo with Features #815,392,60.56881609031834,False,13,None,None,None,very low,very high,True,False,None,high,high,None,True,low,False,None,None,low,normal,None,very low,None,None,None,None,None,None,None
7999,FXHASH Logo with Features #322,393,60.56172785684912,False,13,None,None,None,very low,very high,True,False,None,very high,high,None,True,normal,False,None,None,normal,normal,None,very low,None,None,None,None,None,None,None
270,FXHASH Logo with Features #33,394,60.54006913650745,False,13,None,None,None,very low,low,True,True,None,low,low,None,True,very high,False,None,None,high,very high,None,very low,None,None,None,None,None,None,None
3247,FXHASH Logo with Features #170,395,60.53768588335169,False,13,None,None,None,very low,low,True,False,None,high,very low,None,True,low,False,None,None,very low,low,None,very low,None,None,None,None,None,None,None
196,FXHASH Logo with Features #23,396,60.51214498301944,False,13,None,None,None,very low,high,False,False,None,normal,very high,None,True,low,False,None,None,low,low,None,very low,None,None,None,None,None,None,None
20299,FXHASH Logo with Features #942,397,60.50545717587556,False,13,None,None,None,very low,high,True,False,None,high,low,None,True,high,False,None,None,high,very low,None,very low,None,None,None,None,None,None,None
6113,FXHASH Logo with Features #243,398,60.48362863850331,False,13,None,None,None,very low,normal,False,False,None,very low,high,None,True,high,False,None,None,normal,low,None,very low,None,None,None,None,None,None,None
267,FXHASH Logo with Features #32,399,60.48313153159647,False,13,None,None,None,very low,low,False,True,None,very low,very high,None,True,high,False,None,None,very high,low,None,very low,None,None,None,None,None,None,None
17474,FXHASH Logo with Features #552,400,60.47930282542036,False,13,None,None,None,very low,high,True,False,None,normal,very high,None,True,normal,False,None,None,high,very low,None,very low,None,None,None,None,None,None,None
19917,FXHASH Logo with Features #867,401,60.47776024523198,False,13,None,None,None,very low,high,True,False,None,high,normal,None,True,very low,False,None,None,normal,very low,None,very low,None,None,None,None,None,None,None
9202,FXHASH Logo with Features #331,402,60.47481712176116,False,13,None,None,None,very low,normal,False,False,None,high,high,None,True,low,False,None,None,very low,high,None,very low,None,None,None,None,None,None,None
13845,FXHASH Logo with Features #442,403,60.45804176906352,False,13,None,None,None,very low,very high,False,True,None,high,high,None,True,low,False,None,None,high,normal,None,very low,None,None,None,None,None,None,None
15536,FXHASH Logo with Features #501,404,60.436752954429835,False,13,None,None,None,very low,very low,False,True,None,low,high,None,True,very low,False,None,None,high,normal,None,very low,None,None,None,None,None,None,None
1362,FXHASH Logo with Features #98,405,60.425472086128636,False,13,None,None,None,very low,low,False,False,None,very low,very high,None,True,high,False,None,None,normal,low,None,very low,None,None,None,None,None,None,None
14679,FXHASH Logo with Features #473,406,60.407640774888286,False,13,None,None,None,very low,high,False,False,None,normal,very high,None,True,low,False,None,None,very high,low,None,very low,None,None,None,None,None,None,None
6333,FXHASH Logo with Features #256,407,60.398212507676,False,13,None,None,None,very low,very high,False,True,None,very low,low,None,True,very low,False,None,None,normal,normal,None,very low,None,None,None,None,None,None,None
18093,FXHASH Logo with Features #597,408,60.38831534609321,False,13,None,None,None,very low,very low,False,True,None,very low,very high,None,True,high,False,None,None,high,very high,None,very low,None,None,None,None,None,None,None
19815,FXHASH Logo with Features #852,409,60.35865494555373,False,13,None,None,None,very low,low,True,True,None,very high,normal,None,True,very low,False,None,None,very high,high,None,very low,None,None,None,None,None,None,None
18944,FXHASH Logo with Features #673,410,60.33900279687035,False,13,None,None,None,very low,normal,False,False,None,very low,very low,None,True,high,False,None,None,low,normal,None,very low,None,None,None,None,None,None,None
20224,FXHASH Logo with Features #930,411,60.3344168917113,False,13,None,None,None,very low,very high,True,False,None,low,normal,None,True,high,False,None,None,high,low,None,very low,None,None,None,None,None,None,None
804,FXHASH Logo with Features #79,412,60.32542809737215,False,13,None,None,None,very low,very low,False,True,None,normal,very high,None,False,very high,False,None,None,very low,very low,None,low,None,None,None,None,None,None,None
7624,FXHASH Logo with Features #308,413,60.32516995129629,False,13,None,None,None,very low,normal,False,True,None,normal,high,None,True,very high,False,None,None,high,very high,None,very low,None,None,None,None,None,None,None
20491,FXHASH Logo with Features #975,414,60.32277005465802,False,13,None,None,None,very low,very low,False,True,None,very low,low,None,False,very high,False,None,None,very low,high,None,low,None,None,None,None,None,None,None
11810,FXHASH Logo with Features #390,415,60.28687929301637,False,13,None,None,None,very low,very low,True,True,None,low,low,None,False,very high,False,None,None,high,very low,None,low,None,None,None,None,None,None,None
19915,FXHASH Logo with Features #865,416,60.262510432615315,False,13,None,None,None,very low,very low,True,True,None,high,very high,None,True,high,False,None,None,very low,high,None,very low,None,None,None,None,None,None,None
20521,FXHASH Logo with Features #977,417,60.26103206713343,False,13,None,None,None,very low,high,True,True,None,low,very high,None,True,very low,False,None,None,very high,normal,None,very low,None,None,None,None,None,None,None
17711,FXHASH Logo with Features #571,418,60.25195133704656,False,13,None,None,None,very low,very low,False,False,None,very high,high,None,False,high,False,None,None,very low,very low,None,low,None,None,None,None,None,None,None
18945,FXHASH Logo with Features #674,419,60.2518317883394,False,13,None,None,None,very low,low,True,False,None,low,very high,None,True,very low,False,None,None,high,low,None,very low,None,None,None,None,None,None,None
20117,FXHASH Logo with Features #909,420,60.248803742363094,False,13,None,None,None,very low,low,False,False,None,very high,normal,None,True,normal,False,None,None,low,high,None,very low,None,None,None,None,None,None,None
19461,FXHASH Logo with Features #801,421,60.22857829007256,False,13,None,None,None,very low,low,False,False,None,very low,low,None,True,very low,False,None,None,very high,high,None,very low,None,None,None,None,None,None,None
222,FXHASH Logo with Features #27,422,60.22491608627164,False,13,None,None,None,very low,low,True,True,None,high,very high,None,True,very low,False,None,None,normal,very low,None,very low,None,None,None,None,None,None,None
20017,FXHASH Logo with Features #891,423,60.18799301484769,False,13,None,None,None,very low,high,True,True,None,very high,very high,None,False,very high,False,None,None,normal,low,None,low,None,None,None,None,None,None,None
7433,FXHASH Logo with Features #300,424,60.129820546972844,False,13,None,None,None,very low,high,True,True,None,very high,low,None,False,very high,False,None,None,very high,low,None,low,None,None,None,None,None,None,None
7400,FXHASH Logo with Features #299,425,60.11319503199858,False,13,None,None,None,very low,very high,True,True,None,very high,low,None,False,low,False,None,None,low,very low,None,low,None,None,None,None,None,None,None
19884,FXHASH Logo with Features #859,426,60.10731231998189,False,13,None,None,None,very low,very high,False,True,None,low,low,None,False,very high,False,None,None,low,very low,None,low,None,None,None,None,None,None,None
1527,FXHASH Logo with Features #109,427,60.09982641581407,False,13,None,None,None,very low,high,False,True,None,normal,very low,None,True,low,False,None,None,high,high,None,very low,None,None,None,None,None,None,None
5055,FXHASH Logo with Features #220,428,60.062623287192835,False,13,None,None,None,very low,high,True,False,None,high,very low,None,True,very low,False,None,None,low,low,None,very low,None,None,None,None,None,None,None
18587,FXHASH Logo with Features #627,429,60.06198250974814,False,13,None,None,None,very low,very high,True,False,None,normal,low,None,True,normal,False,None,None,very low,low,None,very low,None,None,None,None,None,None,None
19298,FXHASH Logo with Features #734,430,60.028675241466544,False,13,None,None,None,very low,very low,True,False,None,low,low,None,True,high,False,None,None,normal,normal,None,very low,None,None,None,None,None,None,None
18924,FXHASH Logo with Features #670,431,60.008690823867425,False,13,None,None,None,very low,very high,True,True,None,very low,very low,None,False,low,False,None,None,very high,very low,None,low,None,None,None,None,None,None,None
3332,FXHASH Logo with Features #174,432,60.00353796455559,False,13,None,None,None,very low,very high,False,False,None,very high,normal,None,False,high,False,None,None,very low,very low,None,low,None,None,None,None,None,None,None
3870,FXHASH Logo with Features #200,433,59.952155708458875,False,13,None,None,None,very low,normal,True,True,None,normal,very high,None,True,high,False,None,None,very low,normal,None,very low,None,None,None,None,None,None,None
7140,FXHASH Logo with Features #276,434,59.921688587929474,False,13,None,None,None,very low,normal,False,False,None,high,normal,None,True,low,False,None,None,very high,high,None,very low,None,None,None,None,None,None,None
246,FXHASH Logo with Features #29,435,59.83967889675421,False,13,None,None,None,very low,very low,False,True,None,very low,high,None,False,very high,False,None,None,very high,very high,None,low,None,None,None,None,None,None,None
19657,FXHASH Logo with Features #836,436,59.837799871755394,False,13,None,None,None,very low,low,False,False,None,very high,normal,None,False,very high,False,None,None,high,high,None,low,None,None,None,None,None,None,None
18768,FXHASH Logo with Features #648,437,59.83600174533955,False,13,None,None,None,very low,high,True,False,None,very high,high,None,False,normal,False,None,None,high,very low,None,low,None,None,None,None,None,None,None
7376,FXHASH Logo with Features #295,438,59.8295317267191,False,13,None,None,None,very low,high,False,True,None,high,very high,None,True,high,False,None,None,very low,very high,None,very low,None,None,None,None,None,None,None
2408,FXHASH Logo with Features #153,439,59.82304751485832,False,13,None,None,None,very low,low,False,True,None,normal,very low,None,True,very low,False,None,None,very low,normal,None,very low,None,None,None,None,None,None,None
