ID,Name,Rank,Rarity_Score,Acid-Scores,Attributes-Scores,Background color-Scores,Bubbles?-Scores,Color palette-Scores,Color variation-Scores,Deposit-Scores,Discrete division-Scores,Discrete turns-Scores,Displacement level (0-9)-Scores,Division angle-Scores,Division chances-Scores,How are you?-Scores,Inverted-Scores,Mutation-Scores,Pointillism-Scores,Spike level (0-9)-Scores,Stripe level (0-9)-Scores,Termination chances-Scores,Termination threshold-Scores,Tinge palette-Scores,Turn-Scores,You smell-Scores,Your hotness 1-10-Scores,can I touch the bubble?-Scores,ooOo0ooOO?-Scores,ooh?-Scores,oooh?-Scores,you are-Scores
20060,FXHASH Logo with Features #899,802,56.38453155802428,1,1,1,1,1,1,5,2,2,1,4,5,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
5361,FXHASH Logo with Features #225,803,56.38053492761382,1,1,1,1,1,1,5,1,1,1,4,5,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
18730,FXHASH Logo with Features #643,804,56.37288763943005,1,1,1,1,1,1,4,1,1,1,4,5,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
6709,FXHASH Logo with Features #267,805,56.36670702256616,1,1,1,1,1,1,4,2,1,1,4,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
13729,FXHASH Logo with Features #435,806,56.36562457177835,1,1,1,1,1,1,5,1,2,1,4,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
15742,FXHASH Logo with Features #509,807,56.36481715492805,1,1,1,1,1,1,5,2,2,1,4,5,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
1431,FXHASH Logo with Features #102,808,56.36465277974471,1,1,1,1,1,1,5,1,2,1,4,5,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
18893,FXHASH Logo with Features #662,809,56.36433826890103,1,1,1,1,1,1,4,2,1,1,4,5,1,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,1
19159,FXHASH Logo with Features #714,810,56.35746117333683,1,1,1,1,1,1,5,1,1,1,4,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
18538,FXHASH Logo with Features #623,811,56.353958931084996,1,1,1,1,1,1,5,2,2,1,4,4,1,1,5,1,1,1,4,4,1,1,1,1,1,1,1,1,1
19967,FXHASH Logo with Features #876,812,56.35310005841645,1,1,1,1,1,1,5,2,1,1,4,5,1,1,5,1,1,1,4,4,1,1,1,1,1,1,1,1,1
18001,FXHASH Logo with Features #590,813,56.33399826229497,1,1,1,1,1,1,5,1,2,1,5,4,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1
19636,FXHASH Logo with Features #831,814,56.32752761106644,1,1,1,1,1,1,5,1,2,1,4,4,1,1,5,1,1,1,5,4,1,1,1,1,1,1,1,1,1
20576,FXHASH Logo with Features #986,815,56.31383603432852,1,1,1,1,1,1,4,1,1,1,5,4,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
3810,FXHASH Logo with Features #193,816,56.31019735459017,1,1,1,1,1,1,4,1,1,1,5,4,1,1,5,1,1,1,4,4,1,1,1,1,1,1,1,1,1
20591,FXHASH Logo with Features #991,817,56.30332139326787,1,1,1,1,1,1,4,2,1,1,5,5,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
19232,FXHASH Logo with Features #728,818,56.30175760945159,1,1,1,1,1,1,4,1,1,1,4,5,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
19916,FXHASH Logo with Features #866,819,56.30016343602452,1,1,1,1,1,1,4,2,1,1,5,5,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1
15670,FXHASH Logo with Features #505,820,56.29829125455905,1,1,1,1,1,1,5,2,1,1,4,4,1,1,5,1,1,1,5,4,1,1,1,1,1,1,1,1,1
19351,FXHASH Logo with Features #744,821,56.28147294002148,1,1,1,1,1,1,4,1,2,1,4,4,1,1,5,1,1,1,5,4,1,1,1,1,1,1,1,1,1
17200,FXHASH Logo with Features #537,822,56.27650693000398,1,1,1,1,1,1,4,2,2,1,4,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
15301,FXHASH Logo with Features #492,823,56.27439822328869,1,1,1,1,1,1,4,2,1,1,4,5,1,1,5,1,1,1,4,5,1,1,1,1,1,1,1,1,1
17933,FXHASH Logo with Features #585,824,56.27350512020694,1,1,1,1,1,1,4,1,2,1,5,4,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
1955,FXHASH Logo with Features #123,825,56.2670725580151,1,1,1,1,1,1,4,2,2,1,4,4,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
15598,FXHASH Logo with Features #503,826,56.26608684368617,1,1,1,1,1,1,5,1,1,1,4,4,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
3529,FXHASH Logo with Features #178,827,56.25839890892876,1,1,1,1,1,1,5,1,2,1,4,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
13290,FXHASH Logo with Features #421,828,56.2505775577272,1,1,1,1,1,1,4,2,2,1,4,5,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
7819,FXHASH Logo with Features #317,829,56.24938594190366,1,1,1,1,1,1,4,2,2,1,4,5,1,1,5,1,1,1,4,4,1,1,1,1,1,1,1,1,1
981,FXHASH Logo with Features #87,830,56.2403200920834,1,1,1,1,1,1,5,1,2,1,4,4,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
7347,FXHASH Logo with Features #290,831,56.239740244876394,1,1,1,1,1,1,5,1,2,1,4,4,1,1,5,1,1,1,4,5,1,1,1,1,1,1,1,1,1
17986,FXHASH Logo with Features #588,832,56.23844562410794,1,1,1,1,1,1,4,1,2,1,4,5,1,1,5,1,1,1,5,4,1,1,1,1,1,1,1,1,1
7309,FXHASH Logo with Features #288,833,56.235737649201894,1,1,1,1,1,1,4,1,1,1,4,4,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
303,FXHASH Logo with Features #37,834,56.22637765152597,1,1,1,1,1,1,5,1,2,1,4,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
19979,FXHASH Logo with Features #879,835,56.21932388490743,1,1,1,1,1,1,4,1,2,1,5,5,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1
13774,FXHASH Logo with Features #436,836,56.219009421073785,1,1,1,1,1,1,5,1,2,1,4,5,1,1,5,1,1,1,5,4,1,1,1,1,1,1,1,1,1
18233,FXHASH Logo with Features #606,837,56.216483532868814,1,1,1,1,1,1,4,2,2,1,5,4,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
19404,FXHASH Logo with Features #773,838,56.20372920529388,1,1,1,1,1,1,5,1,1,1,4,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
15022,FXHASH Logo with Features #483,839,56.19875580326657,1,1,1,1,1,1,4,2,2,1,4,4,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
6349,FXHASH Logo with Features #258,840,56.19146637221471,1,1,1,1,1,1,4,2,1,1,4,5,1,1,5,1,1,1,4,5,1,1,1,1,1,1,1,1,1
2076,FXHASH Logo with Features #128,841,56.191180370171566,1,1,1,1,1,1,5,1,1,1,4,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
12286,FXHASH Logo with Features #399,842,56.180424258430506,1,1,1,1,1,1,5,1,2,1,4,5,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
6490,FXHASH Logo with Features #259,843,56.172172561786816,1,1,1,1,1,1,5,1,2,1,4,5,1,1,5,1,1,1,4,4,1,1,1,1,1,1,1,1,1
18911,FXHASH Logo with Features #667,844,56.171007938816345,1,1,1,1,1,1,4,2,2,1,4,4,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
411,FXHASH Logo with Features #52,845,56.16541361856879,1,1,1,1,1,1,5,1,2,1,4,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
19289,FXHASH Logo with Features #733,846,56.159711852213526,1,1,1,1,1,1,5,1,2,1,4,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
19845,FXHASH Logo with Features #855,847,56.1570524022182,1,1,1,1,1,1,5,2,2,1,4,4,1,1,5,1,1,1,5,4,1,1,1,1,1,1,1,1,1
17543,FXHASH Logo with Features #559,848,56.15615486631417,1,1,1,1,1,1,4,2,1,1,4,4,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
19383,FXHASH Logo with Features #752,849,56.152303363287324,1,1,1,1,1,1,5,2,2,1,4,4,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
11080,FXHASH Logo with Features #376,850,56.1394502299144,1,1,1,1,1,1,5,1,1,1,5,4,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1
10254,FXHASH Logo with Features #347,851,56.13688999992149,1,1,1,1,1,1,5,2,2,1,4,5,1,1,5,1,1,1,5,4,1,1,1,1,1,1,1,1,1
20008,FXHASH Logo with Features #888,852,56.133519966408606,1,1,1,1,1,1,4,1,2,1,4,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
9147,FXHASH Logo with Features #329,853,56.131092187510646,1,1,1,1,1,1,5,2,2,1,4,5,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
19605,FXHASH Logo with Features #825,854,56.1262108659872,1,1,1,1,1,1,4,1,1,1,4,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
17955,FXHASH Logo with Features #586,855,56.115737792218845,1,1,1,1,1,1,4,1,1,1,4,4,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
5014,FXHASH Logo with Features #217,856,56.10787654849853,1,1,1,1,1,1,4,2,1,1,5,5,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1
20349,FXHASH Logo with Features #949,857,56.081652201577924,1,1,1,1,1,1,5,1,1,1,4,4,1,1,5,1,1,1,4,4,1,1,1,1,1,1,1,1,1
20226,FXHASH Logo with Features #932,858,56.07592005029936,1,1,1,1,1,1,5,1,2,1,4,4,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
19966,FXHASH Logo with Features #875,859,56.074834181831804,1,1,1,1,1,1,5,1,2,1,4,4,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
20353,FXHASH Logo with Features #951,860,56.071238252343825,1,1,1,1,1,1,4,1,2,1,4,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
19511,FXHASH Logo with Features #809,861,56.07007165369811,1,1,1,1,1,1,5,1,1,1,4,4,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
18644,FXHASH Logo with Features #632,862,56.06658433097574,1,1,1,1,1,1,4,1,1,1,4,5,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
1829,FXHASH Logo with Features #119,863,56.058528735734,1,1,1,1,1,1,5,2,2,1,4,5,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
13702,FXHASH Logo with Features #433,864,56.058060419827555,1,1,1,1,1,1,5,2,2,1,4,5,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
18072,FXHASH Logo with Features #596,865,56.05751421128084,1,1,1,1,1,1,4,1,1,1,4,5,1,1,5,1,1,1,4,4,1,1,1,1,1,1,1,1,1
16691,FXHASH Logo with Features #529,866,56.04757310717704,1,1,1,1,1,1,5,2,2,1,4,4,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
5433,FXHASH Logo with Features #227,867,56.04608377671063,1,1,1,1,1,1,5,2,1,1,4,5,1,1,5,1,1,1,4,4,1,1,1,1,1,1,1,1,1
19210,FXHASH Logo with Features #723,868,56.039388700362466,1,1,1,1,1,1,5,1,1,1,4,5,1,1,5,1,1,1,5,4,1,1,1,1,1,1,1,1,1
19004,FXHASH Logo with Features #685,869,56.02798786013215,1,1,1,1,1,1,4,1,1,1,5,5,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
18674,FXHASH Logo with Features #634,870,56.02534386427848,1,1,1,1,1,1,5,1,1,1,4,4,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
2429,FXHASH Logo with Features #154,871,56.020569618339835,1,1,1,1,1,1,5,1,2,1,4,5,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
20043,FXHASH Logo with Features #896,872,56.01170490028051,1,1,1,1,1,1,4,1,2,1,4,5,1,1,5,1,1,1,4,5,1,1,1,1,1,1,1,1,1
11899,FXHASH Logo with Features #394,873,56.006020432188045,1,1,1,1,1,1,5,2,1,1,4,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
7793,FXHASH Logo with Features #314,874,56.00533651351697,1,1,1,1,1,1,4,1,2,1,4,4,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
10169,FXHASH Logo with Features #344,875,56.002229813861305,1,1,1,1,1,1,5,2,2,1,4,5,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
19892,FXHASH Logo with Features #862,876,55.99624927221436,1,1,1,1,1,1,5,2,2,1,4,4,1,1,5,1,1,1,4,4,1,1,1,1,1,1,1,1,1
3867,FXHASH Logo with Features #198,877,55.99319705113783,1,1,1,1,1,1,5,2,1,1,4,4,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
18180,FXHASH Logo with Features #601,878,55.985767091195775,1,1,1,1,1,1,5,1,2,1,4,5,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
19144,FXHASH Logo with Features #709,879,55.98381021700116,1,1,1,1,1,1,5,1,2,1,4,4,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
830,FXHASH Logo with Features #82,880,55.98289092562147,1,1,1,1,1,1,5,1,1,1,5,4,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1
7349,FXHASH Logo with Features #291,881,55.96633670551593,1,1,1,1,1,1,5,1,1,1,4,5,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
4413,FXHASH Logo with Features #212,882,55.96576995661464,1,1,1,1,1,1,5,2,2,1,4,5,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
19744,FXHASH Logo with Features #844,883,55.95654931616152,1,1,1,1,1,1,4,2,2,1,4,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
19931,FXHASH Logo with Features #868,884,55.95166697287072,1,1,1,1,1,1,4,2,2,1,4,5,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1
366,FXHASH Logo with Features #45,885,55.93469018797857,1,1,1,1,1,1,5,2,1,1,4,4,1,1,5,1,1,1,5,4,1,1,1,1,1,1,1,1,1
19470,FXHASH Logo with Features #803,886,55.930171962962824,1,1,1,1,1,1,5,1,2,1,4,5,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
6332,FXHASH Logo with Features #255,887,55.90560455224787,1,1,1,1,1,1,4,1,2,1,4,5,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
7810,FXHASH Logo with Features #315,888,55.875943776706876,1,1,1,1,1,1,5,1,2,1,4,4,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
20263,FXHASH Logo with Features #937,889,55.868340661956765,1,1,1,1,1,1,4,2,1,1,4,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
19305,FXHASH Logo with Features #737,890,55.867381356042564,1,1,1,1,1,1,4,2,2,1,4,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
3256,FXHASH Logo with Features #172,891,55.86651680367615,1,1,1,1,1,1,5,1,1,1,4,5,1,1,5,1,1,1,4,4,1,1,1,1,1,1,1,1,1
20632,FXHASH Logo with Features #998,892,55.86233206310298,1,1,1,1,1,1,4,2,2,1,4,5,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
18255,FXHASH Logo with Features #610,893,55.85832383002902,1,1,1,1,1,1,4,1,1,1,4,5,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
3927,FXHASH Logo with Features #203,894,55.845530562163056,1,1,1,1,1,1,4,2,1,1,4,4,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
12480,FXHASH Logo with Features #405,895,55.84257254167811,1,1,1,1,1,1,4,2,1,1,4,5,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
17374,FXHASH Logo with Features #544,896,55.841789937987215,1,1,1,1,1,1,5,1,1,1,4,4,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
17094,FXHASH Logo with Features #535,897,55.831982316159326,1,1,1,1,1,1,5,1,2,1,4,5,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
17807,FXHASH Logo with Features #578,898,55.81696508059634,1,1,1,1,1,1,4,2,2,1,4,5,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
18936,FXHASH Logo with Features #671,899,55.80304738180966,1,1,1,1,1,1,4,1,1,1,4,4,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
1521,FXHASH Logo with Features #108,900,55.799655602025126,1,1,1,1,1,1,5,2,1,1,4,5,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
19039,FXHASH Logo with Features #692,901,55.79688360256148,1,1,1,1,1,1,5,1,2,1,4,4,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1
15968,FXHASH Logo with Features #516,902,55.79332570860707,1,1,1,1,1,1,5,1,2,1,4,5,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1
18097,FXHASH Logo with Features #599,903,55.772239574041315,1,1,1,1,1,1,5,1,2,1,4,4,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
19052,FXHASH Logo with Features #693,903,55.772239574041315,1,1,1,1,1,1,5,1,2,1,4,4,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
20015,FXHASH Logo with Features #889,905,55.763071452164155,1,1,1,1,1,1,4,1,2,1,4,5,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
16398,FXHASH Logo with Features #524,906,55.75270305286683,1,1,1,1,1,1,4,1,2,1,4,4,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1
19481,FXHASH Logo with Features #804,907,55.751432023998646,1,1,1,1,1,1,5,1,2,1,4,4,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1
19186,FXHASH Logo with Features #719,908,55.7393525704579,1,1,1,1,1,1,5,2,2,1,4,4,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
6660,FXHASH Logo with Features #265,909,55.735521151360146,1,1,1,1,1,1,5,2,1,1,4,5,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1
19098,FXHASH Logo with Features #701,910,55.699174720207765,1,1,1,1,1,1,5,2,1,1,4,5,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1
580,FXHASH Logo with Features #64,911,55.6917701089558,1,1,1,1,1,1,4,2,2,1,4,5,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
20544,FXHASH Logo with Features #983,912,55.691500746817944,1,1,1,1,1,1,5,2,2,1,4,4,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
11297,FXHASH Logo with Features #379,913,55.69035543579928,1,1,1,1,1,1,5,2,1,1,4,5,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1
17876,FXHASH Logo with Features #580,914,55.68668197267163,1,1,1,1,1,1,4,2,1,1,4,5,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1
17541,FXHASH Logo with Features #557,915,55.678750809489955,1,1,1,1,1,1,5,1,2,1,4,5,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
10256,FXHASH Logo with Features #349,916,55.67798779047486,1,1,1,1,1,1,5,1,1,1,4,5,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
1472,FXHASH Logo with Features #104,917,55.67269451046393,1,1,1,1,1,1,4,1,1,1,4,5,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
3658,FXHASH Logo with Features #184,918,55.64438132902704,1,1,1,1,1,1,5,2,2,1,4,4,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1
20483,FXHASH Logo with Features #970,919,55.64273199563967,1,1,1,1,1,1,4,1,2,1,4,5,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
2140,FXHASH Logo with Features #131,920,55.63349819899803,1,1,1,1,1,1,5,1,1,1,4,4,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
17421,FXHASH Logo with Features #548,921,55.61341912489379,1,1,1,1,1,1,5,1,1,1,4,4,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
9166,FXHASH Logo with Features #330,922,55.60234903921432,1,1,1,1,1,1,4,1,1,1,4,5,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
12631,FXHASH Logo with Features #408,923,55.568038391403405,1,1,1,1,1,1,5,2,2,1,4,4,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
939,FXHASH Logo with Features #85,924,55.56627233466117,1,1,1,1,1,1,4,1,1,1,4,5,1,1,4,1,1,1,4,5,1,1,1,1,1,1,1,1,1
18973,FXHASH Logo with Features #679,925,55.555982435427765,1,1,1,1,1,1,4,1,2,1,4,5,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1
19891,FXHASH Logo with Features #861,926,55.5397013684198,1,1,1,1,1,1,4,1,1,1,4,5,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
4031,FXHASH Logo with Features #206,927,55.53546544608523,1,1,1,1,1,1,4,1,2,1,4,5,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1
8916,FXHASH Logo with Features #328,928,55.52475628380549,1,1,1,1,1,1,5,1,1,1,4,5,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
19221,FXHASH Logo with Features #725,929,55.50449549098101,1,1,1,1,1,1,5,2,2,1,4,5,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1
6513,FXHASH Logo with Features #260,930,55.500871506697635,1,1,1,1,1,1,4,1,2,1,4,5,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1
11404,FXHASH Logo with Features #385,931,55.49913370306409,1,1,1,1,1,1,5,2,2,1,4,5,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1
19358,FXHASH Logo with Features #746,932,55.47145052340424,1,1,1,1,1,1,5,1,1,1,4,5,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1
18553,FXHASH Logo with Features #625,933,55.46481435599256,1,1,1,1,1,1,5,1,2,1,4,4,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1
290,FXHASH Logo with Features #35,934,55.4469428645337,1,1,1,1,1,1,4,1,2,1,4,4,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
10990,FXHASH Logo with Features #372,935,55.43449681781282,1,1,1,1,1,1,5,2,1,1,4,5,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1
18834,FXHASH Logo with Features #655,936,55.39351934140043,1,1,1,1,1,1,4,1,2,1,4,5,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
6158,FXHASH Logo with Features #245,937,55.236815855108766,1,1,1,1,1,1,4,1,1,1,4,5,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
20085,FXHASH Logo with Features #904,938,55.23156496842121,1,1,1,1,1,1,4,1,2,1,4,5,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
14621,FXHASH Logo with Features #470,939,55.21370431643636,1,1,1,1,1,1,4,2,1,1,4,5,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
14784,FXHASH Logo with Features #476,940,55.21294191747492,1,1,1,1,1,1,4,2,1,1,4,4,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1
9263,FXHASH Logo with Features #335,941,55.20048503128003,1,1,1,1,1,1,4,2,1,1,4,4,1,1,4,1,1,1,5,4,1,1,1,1,1,1,1,1,1
19459,FXHASH Logo with Features #799,941,55.20048503128003,1,1,1,1,1,1,4,2,1,1,4,5,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1
17519,FXHASH Logo with Features #556,943,55.18188040362148,1,1,1,1,1,1,5,2,1,1,4,4,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1
19458,FXHASH Logo with Features #798,944,55.15673291949595,1,1,1,1,1,1,5,1,1,1,4,4,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1
19125,FXHASH Logo with Features #706,945,55.12091541236918,1,1,1,1,1,1,4,2,1,1,4,4,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1
537,FXHASH Logo with Features #61,946,55.10041895311254,1,1,1,1,1,1,4,1,1,1,4,5,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1
11001,FXHASH Logo with Features #373,947,55.048128999508926,1,1,1,1,1,1,4,2,1,1,4,4,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1
10680,FXHASH Logo with Features #360,948,55.03851568193379,1,1,1,1,1,1,4,1,2,1,4,4,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1
20288,FXHASH Logo with Features #940,949,54.922296169738665,1,1,1,1,1,1,4,1,2,1,4,4,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1
17586,fxBLOCK #254,950,0,136,238,1,1,1,136,136,136,136,1,136,136,1,136,136,136,1,1,136,136,1,136,1,1,1,1,1,1,1
17588,fxBLOCK #256,950,0,136,238,1,1,1,136,136,136,136,1,136,136,1,136,136,136,1,1,136,136,1,136,1,1,1,1,1,1,1
19828,Chaos Cluster #51,950,0,136,238,1,1,1,136,136,136,136,1,136,136,1,136,136,136,1,1,136,136,1,136,1,1,1,1,1,1,1
19839,Chaos Cluster #62,950,0,136,238,1,1,1,136,136,136,136,1,136,136,1,136,136,136,1,1,136,136,1,136,1,1,1,1,1,1,1
